50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.4632,,,,,,,,,,,,,504378a7-552e-47ed-adbe-30766d024aec,1303,,"[40.0, 24.0]",19782,41,,,-1.4219064,,,Left Foot,,,,"[43.0, 4.0]",,Ground Pass,20.22375,,Remi Allen,18149.0,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,95,Reading WFC,974,['72f970b7-0322-4d66-ab1a-d8a10f2883e8'],15,,,,,,,,,,,,,,,,Reading WFC,974,00:41:15.839,Pass,
,,,,,,,,,,,1.3205,,,,,,,,,,,,,c6f5a0cb-a43b-4540-80e5-edcb9fc854b1,1306,,"[54.0, 5.0]",19782,41,,,0.82537687,,,Right Foot,,,,"[66.0, 18.0]",,Ground Pass,17.691807,,Fara Williams,10251.0,,,,,,1,Regular Play,Remi Allen,18149.0,Left Center Midfield,95,Reading WFC,974,['373cf1f9-f80d-41eb-ab1f-3d50688265e9'],18,,,,,,,,,,,,,,,,Reading WFC,974,00:41:18.587,Pass,
,,,,,,,,,,,2.1839,,,,,,,,,,,,,ac625a6d-0b9a-48b9-89bb-279d5a5cd12a,1309,,"[66.0, 18.0]",19782,41,,,1.4940244,,,Right Foot,,,,"[67.0, 31.0]",,High Pass,13.038404,Incomplete,Rachel Furness,15706.0,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,95,Reading WFC,974,"['133ab2d6-f9ff-4de7-9b96-235bff05fba1', '9a38b0dd-979f-4ca0-a9b3-6a9ccd55a531']",20,,,,,,,,,,,,,,,,Reading WFC,974,00:41:20.098,Pass,
,,,,,,,,,,,0.7288,,,,,,,,,,,,,4a688abf-3b00-414a-bccf-c2a26541d8ad,1312,,"[45.0, 47.0]",19782,41,,,0.9272952,,,Left Foot,,,,"[48.0, 51.0]",,Ground Pass,5.0,,Chloe Arthur,10193.0,,,,,Recovery,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,96,Birmingham City WFC,969,['09685aa0-4abb-4b8b-9441-138506b3350a'],23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:23.122,Pass,
,,,,,,,,,,,1.1051,,,,,,,,,,,,,2824c127-ecd0-43de-af15-4c94b9371c46,1314,,"[49.0, 52.0]",19782,41,,,-0.24497867,,,Left Foot,,,,"[53.0, 51.0]",,Ground Pass,4.1231055,,Lucy Staniforth,15562.0,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Center Midfield,96,Birmingham City WFC,969,['ed782df4-31ee-446c-a2be-047ff11f4542'],23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:23.851,Pass,
,,,,,,,,,,,0.8309,,,,,,,,,,,,,c130b9c1-08fc-4848-b6a7-12d7fcad6580,1317,,"[52.0, 50.0]",19782,41,,,1.2490457,,,Right Foot,,,,"[55.0, 59.0]",,Ground Pass,9.486833,,Hayley Ladd,19501.0,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,96,Birmingham City WFC,969,['0d24d888-c33e-4cff-b548-96c0da93ca0d'],24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:24.956,Pass,
,,,,,,,,,,,1.1112,,,,,,,,,,,,,8e741bad-7f39-4b0f-9bad-fbdb4c16bb73,1327,,"[65.0, 12.0]",19782,41,,,0.75092906,,,Left Foot,,,,"[80.0, 26.0]",,Low Pass,20.518284,,Fara Williams,10251.0,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,96,Birmingham City WFC,969,['bf555111-e95c-4897-af4f-09fb9744f730'],30,,,,,,,,,,,,,,,,Reading WFC,974,00:41:30.207,Pass,
,,,,,,,,,,,1.6371,,,,,,,,,,,,,51d0afd9-c418-4644-b77d-b9c5955cd6c1,1331,,"[83.0, 27.0]",19782,41,,,-0.26060238,,,Right Foot,,,,"[98.0, 23.0]",,Ground Pass,15.524175,Pass Offside,Brooke Chaplen,15723.0,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,96,Birmingham City WFC,969,"['33b1fd41-dd16-4bf9-86ee-133a19e7ec42', '626fab07-4425-470e-b8a7-b9f0222318ca']",32,,,,,,,,,,,,,,,,Reading WFC,974,00:41:32.498,Pass,True
,,,,,,,,,,,1.4392,,,,,,,,,,,,,d4db6ca0-c68a-4048-b47e-710e16aa91f7,1333,,"[23.0, 50.0]",19782,41,,,-1.1071488,,,Right Foot,,,,"[31.0, 34.0]",,Ground Pass,17.888544,,Paige Williams,15567.0,,,,,Free Kick,1,From Free Kick,Chloe Arthur,10193.0,Right Center Midfield,97,Birmingham City WFC,969,['6a0b6376-5314-4b17-8b4c-e68eafe8fa19'],38,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:38.333,Pass,
,,,,,,,,,,,1.3415,,,,,,,,,,,,,b1e15bbe-bb3b-484f-8289-7534136a113a,1336,,"[30.0, 32.0]",19782,41,,,0.3529904,,,Right Foot,,,,"[49.0, 39.0]",,High Pass,20.248457,Incomplete,Lucy Staniforth,15562.0,,,,,,1,From Free Kick,Paige Williams,15567.0,Left Back,97,Birmingham City WFC,969,"['1390c7ce-3882-4951-a1a6-7847f666572a', 'f618d4e6-c940-496a-b9f6-e97e9806f015']",41,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:41.050,Pass,
,,,,,,,,,,,0.7518,,,,,,,,,,,,,1390c7ce-3882-4951-a1a6-7847f666572a,1338,,"[72.0, 42.0]",19782,41,,,0.38050637,,,Head,,,,"[82.0, 46.0]",,Low Pass,10.770329,,Jade Moore,10190.0,,,,,Recovery,1,Regular Play,Rachel Furness,15706.0,Center Midfield,98,Reading WFC,974,"['40eb6d4f-5629-45a2-87b8-edc30e814f95', 'b1e15bbe-bb3b-484f-8289-7534136a113a']",42,,,,,,,,,,,,,,,,Reading WFC,974,00:41:42.392,Pass,
,,,,,,,,,,,0.9146,,,,,,,,,,,,,ed35186e-8450-4147-abf3-c905fcfb6fae,1344,,"[82.0, 44.0]",19782,41,,,-0.5585993,,,Right Foot,,,,"[90.0, 39.0]",,Low Pass,9.433981,,Fara Williams,10251.0,,,,,,1,Regular Play,Jade Moore,10190.0,Right Center Midfield,98,Reading WFC,974,['f16b1cf8-4234-423b-832c-4fd5979c7672'],44,,,,,,,,,,,,,,,,Reading WFC,974,00:41:44.240,Pass,
,,,,,,,,,,,0.1827,,,,,,,,,,,,,6d0d4237-9341-4115-ac9a-56e550170826,1348,,"[94.0, 45.0]",19782,41,,,0.0,,,Left Foot,,,,"[100.0, 45.0]",,Ground Pass,6.0,Incomplete,Lauren Bruton,15726.0,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,98,Reading WFC,974,"['1955d512-60ee-4957-8fe5-de6f37a3133b', '76f21905-7321-4f01-9ab7-ceb669fae966']",47,,,,,,,,,,,,,,,,Reading WFC,974,00:41:47.410,Pass,
,,,,,,,,,,,3.3509,,,,,,,,,,,,,1e711272-e307-4481-b7e4-0d6dacee2229,1355,,"[8.0, 29.0]",19782,42,,,1.2145767,,,Right Foot,,,,"[24.0, 72.0]",,High Pass,45.88028,,Lucy Quinn,15564.0,,True,,,Free Kick,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,100,Birmingham City WFC,969,['0e8f252e-4f12-4e02-8ffa-eb00d6f2b2f7'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:03.306,Pass,
,,,,,,,,,,,1.274841,,,,,,,,,,,,,c0efb57d-5f66-4f8a-b5fe-aea591818778,1359,,"[24.0, 72.0]",19782,42,,,0.43662715,,,Right Foot,,,,"[39.0, 79.0]",,Low Pass,16.552946,Out,,,,,,,,1,From Free Kick,Lucy Quinn,15564.0,Center Forward,100,Birmingham City WFC,969,,7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:07.722,Pass,
,,,,,,,,,,,0.8951,,,,,,,,,,,,,648887b2-eb01-49d3-ab05-5660b14cf622,1360,,"[69.0, 1.0]",19782,42,,,1.2220253,,,,,,,"[73.0, 12.0]",,Low Pass,11.7046995,,Fara Williams,10251.0,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,101,Reading WFC,974,['b66740e2-8c6c-44e7-a079-8d5aaec7f463'],27,,,,,,,,,,,,,,,,Reading WFC,974,00:42:27.127,Pass,
,,,,,,,,,,,0.87422,,,,,,,,,,,,,6f725bbf-664a-4a59-a1a5-0531028ac93b,1371,,"[54.0, 76.0]",19782,42,,,0.29849893,,,Right Foot,,,,"[67.0, 80.0]",,Ground Pass,13.601471,Out,Chloe Arthur,10193.0,,,,,Recovery,1,From Throw In,Lucy Quinn,15564.0,Center Forward,101,Reading WFC,974,['7a08e90c-47e2-4c68-82f3-64025a40835e'],32,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:32.970,Pass,
,,,,,,,,,,,3.1639,,,,,,,,,,,,,039f41af-319e-482d-8284-e0a90d821600,1373,,"[16.0, 1.0]",19782,42,,,1.6207547,,,,,,,"[15.0, 21.0]",,Low Pass,20.024984,,Grace Moloney,15719.0,,,,,Throw-in,1,From Throw In,Josanne Potter,10198.0,Left Center Back,102,Reading WFC,974,['8962ac7a-766a-46b7-9436-6ea5e00c9c18'],50,,,,,,,,,,,,,,,,Reading WFC,974,00:42:50.223,Pass,
,,,,,,,,,,,1.9096,,,,,,,,,,,,,d3b04ed4-8a7a-4902-b78e-23c4c5a2f3d0,1376,,"[13.0, 29.0]",19782,42,,,0.98279375,,,Right Foot,,,,"[27.0, 50.0]",,Ground Pass,25.23886,,Kirstyn Pearce,18152.0,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,102,Reading WFC,974,['f1a973a9-829d-4f3e-a26a-138402e01adc'],54,,,,,,,,,,,,,,,,Reading WFC,974,00:42:54.865,Pass,
,,,,,,,,,,,1.249882,,,,,,,,,,,,,97998a3f-5702-4d03-9676-dace14cf6d5b,1380,,"[31.0, 52.0]",19782,42,,,1.2252407,,,Right Foot,,,,"[40.0, 77.0]",,Ground Pass,26.57066,,Natasha Harding,15725.0,,,,,,1,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,102,Reading WFC,974,['b0f40ccf-a83d-45cb-b255-6a800f9305d6'],58,,,,,,,,,,,,,,,,Reading WFC,974,00:42:58.376,Pass,
,,,,,,,,,,,0.4024,,,,,,,,,,,,,d52cb6e4-b87b-449c-8232-0adc8d00115b,1383,,"[40.0, 79.0]",19782,43,,,-2.1112158,,,Left Foot,,,,"[37.0, 74.0]",,Low Pass,5.8309517,Incomplete,Kirstyn Pearce,18152.0,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,102,Reading WFC,974,"['7e107fc3-5f78-409b-ba56-df6c37053d4d', 'cdc6796b-6e64-400b-9cf1-c6279b973157']",0,,,,,,,,,,,,,,,,Reading WFC,974,00:43:00.797,Pass,
,,,,,,,,,,,1.5129,,,,,,,,,,,,,a6b42b82-bfd1-4ac5-94de-412c387213e6,1387,,"[43.0, 73.0]",19782,43,,,-0.07677189,,,Right Foot,,,,"[56.0, 72.0]",,Low Pass,13.038404,,Jade Moore,10190.0,,,,,Recovery,1,From Throw In,Natasha Harding,15725.0,Right Back,102,Reading WFC,974,"['4eb9b3a8-0edf-4b48-bb9b-4c5defe84c14', 'fc2ceafd-7bac-471e-8777-e9a3fac82e67']",2,,,,,,,,,,,,,,,,Reading WFC,974,00:43:02.465,Pass,True
,,,,,,,,,,,1.936,,,,,,,,,,,,,51709d70-0448-45ae-9fbe-a4f529b3c657,1395,,"[63.0, 1.0]",19782,43,,,2.55359,,,,,,,"[45.0, 13.0]",,Low Pass,21.633308,,Kerys Harrop,15569.0,,,,,Throw-in,1,From Throw In,Paige Williams,15567.0,Left Back,103,Birmingham City WFC,969,['951622da-b985-4f4b-9303-c469b53bac52'],14,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:14.103,Pass,
,,,,,,,,,,,2.6793,,,,,,,,,,,,,a6f3952b-56a6-4453-b81f-8e87b6b5ec27,1398,,"[39.0, 19.0]",19782,43,,,2.772259,,,Left Foot,,,,"[8.0, 31.0]",,Ground Pass,33.24154,,Hannah Hampton,22032.0,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,103,Birmingham City WFC,969,['568242ef-77eb-4005-9952-53abfffe7138'],17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:17.792,Pass,
,,,,,,,,,,,3.010323,,,,,,,,,,,,,6280ba5c-534c-4921-a6ee-ece43bad8997,1401,,"[9.0, 35.0]",19782,43,,,1.1160771,,,Right Foot,,,,"[31.0, 80.0]",,High Pass,50.08992,Out,Harriet Scott,19592.0,,True,,,,1,From Throw In,Hannah Hampton,22032.0,Goalkeeper,103,Birmingham City WFC,969,['78fb5b92-0570-4711-b815-31ac7881e927'],22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:22.145,Pass,
,,,,,,,,,,,1.533927,,,,,,,,,,,,,f3b2ead8-86cb-4627-9e06-5c57412e5ea7,1403,,"[77.0, 1.0]",19782,43,,,1.6207547,,,,,,,"[76.0, 21.0]",,High Pass,20.024984,,Rachel Furness,15706.0,,,,,Throw-in,1,From Throw In,Remi Allen,18149.0,Left Center Midfield,104,Reading WFC,974,['610d65b0-0d11-485e-9d74-ca972446452c'],30,,,,,,,,,,,,,,,,Reading WFC,974,00:43:30.125,Pass,
,,,,,,,,,,,1.9261,,,,,,,,,,,,,274b09e4-1b8f-4e0a-86a8-2151ab936899,1407,,"[77.0, 22.0]",19782,43,,,0.5404195,,,Left Foot,,,,"[97.0, 34.0]",,High Pass,23.323807,Incomplete,Fara Williams,10251.0,,,,,,1,From Throw In,Rachel Furness,15706.0,Center Midfield,104,Reading WFC,974,"['13ac26f8-1537-417f-be2b-67c390758b36', '3f24a881-e04c-4eab-8fac-18051bffd1c8']",32,,,,,,,,,,,,,,,,Reading WFC,974,00:43:32.695,Pass,
,,,,,,,,,,,0.8869,,,,,,,,,,,,,ec46449e-ed4e-430e-a340-002317c87500,1412,,"[25.0, 47.0]",19782,43,,,-0.6202495,,,Left Foot,,,,"[32.0, 42.0]",,Ground Pass,8.602325,,Chloe Arthur,10193.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,105,Birmingham City WFC,969,"['72b41984-e310-4fac-b594-9143e4a3a586', 'd1948b22-4a46-4d07-99d6-5bbd2a44e944']",35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:35.550,Pass,True
,,,,,,,,,,,1.1057,,,,,,,,,,,,,7405c21f-e503-4282-b8e4-aa9918c35775,1415,,"[38.0, 41.0]",19782,43,,,0.1746722,,,Right Foot,,,,"[55.0, 44.0]",,Ground Pass,17.262676,,Emma Follis,15557.0,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Center Midfield,105,Birmingham City WFC,969,['9393b11e-0e22-4258-b08d-a50eb7fbd354'],37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:37.750,Pass,
,,,,,,,,,,,0.666,,,,,,,,,,,,,e3c7f97d-3dff-49c3-b985-79298cfe6adf,1418,,"[52.0, 43.0]",19782,43,,,2.6011732,,,Right Foot,,,,"[47.0, 46.0]",,Ground Pass,5.8309517,,Chloe Arthur,10193.0,,,,,,1,Regular Play,Emma Follis,15557.0,Left Wing,105,Birmingham City WFC,969,['989027c1-afd5-4ce4-af2b-2dabd153d525'],39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:39.357,Pass,
,,,,,,,,,,,1.769694,,,,,,,,,,,,,a377e316-1dfc-4b6c-b923-e21a69ab23e2,1422,,"[48.0, 49.0]",19782,43,,,-0.13552772,,,Right Foot,,,,"[70.0, 46.0]",,High Pass,22.203604,Incomplete,Charlie Wellings,15563.0,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Center Midfield,105,Birmingham City WFC,969,"['74e18b16-fb3a-4c6e-9263-29a74c4c8dd4', 'a1a616d4-5f7d-4aef-96f6-6610e30b332d']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:40.998,Pass,
,,,,,,,,,,,0.7289,,,,,,,,,,,,,47ff9f99-266a-49bf-98ec-8550745d84d8,1430,,"[65.0, 53.0]",19782,43,,,-0.844154,,,Left Foot,,,,"[73.0, 44.0]",,Ground Pass,12.0415945,Incomplete,Lauren Bruton,15726.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,105,Birmingham City WFC,969,"['6e2c4e10-5e5d-453b-8273-0cdc6de2c900', '70789498-df20-4baf-a00f-7d548d16eacc']",49,,,,,,,,,,,,,,,,Reading WFC,974,00:43:49.627,Pass,
,,,,,,,,,,,0.7368,,,,,,,,,,,,,28279551-9a88-414e-9f6d-c75b3dc889c5,1434,,"[55.0, 39.0]",19782,43,,,-1.7506498,,,Left Foot,,,,"[53.0, 28.0]",,Ground Pass,11.18034,,Chloe Arthur,10193.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,105,Birmingham City WFC,969,['025c741e-1b49-4bf1-ae62-0136a457d37b'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:53.515,Pass,
,,,,,,,,,,,0.8876,,,,,,,,,,,,,ea4bbed8-7c5a-4624-9f26-96ca4288ba52,1438,,"[61.0, 22.0]",19782,43,,,-0.7328151,,,Left Foot,,,,"[71.0, 13.0]",,Ground Pass,13.453624,,Emma Follis,15557.0,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Center Midfield,105,Birmingham City WFC,969,['f04b8fe0-deb0-4ae6-a346-635b78cb56e3'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:57.345,Pass,
,,,,,,,,,,,2.2139,,,,,,,,,,,,,aa918109-b3cc-45aa-befb-4f4fa74643c3,1443,,"[51.0, 80.0]",19782,44,,,-1.8244704,,,,,,,"[44.0, 53.0]",,High Pass,27.89265,,Josanne Potter,10198.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Right Back,106,Reading WFC,974,['2978cb15-29ef-4505-8cf4-01dea2f196cb'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:44:20.792,Pass,
,,,,,,,,,,,2.4765,,,,,,,,,,,,,b14f37cc-3114-4ded-a1ee-fcd758c78dfe,1447,,"[40.0, 59.0]",19782,44,,,-2.7326849,,,Left Foot,,,,"[10.0, 46.0]",,Ground Pass,32.695564,,Grace Moloney,15719.0,,,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,106,Reading WFC,974,['3c37c567-ee37-4fbd-9561-d552b90aadb8'],24,,,,,,,,,,,,,,,,Reading WFC,974,00:44:24.250,Pass,
,,,,,,,,,,,3.7621,,,,,,,,,,,,,eaa656c6-1624-430a-a342-2f3d7dd9836d,1450,,"[10.0, 46.0]",19782,44,,,-0.27829966,,,Left Foot,,,,"[66.0, 30.0]",,Low Pass,58.24088,Incomplete,Brooke Chaplen,15723.0,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,106,Reading WFC,974,"['20c74df9-4f67-4133-8dc3-f653f79c9443', 'fe769e53-ce75-44ce-9335-b50b4029b6cf']",26,,,,,,,,,,,,,,,,Reading WFC,974,00:44:26.801,Pass,
,,,,,,,,,,,1.5824,,,,,,,,,,,,,20c74df9-4f67-4133-8dc3-f653f79c9443,1452,,"[55.0, 51.0]",19782,44,,,0.0,,,Head,,,,"[57.0, 51.0]",,High Pass,2.0,,Hayley Ladd,19501.0,,,,,Recovery,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,107,Birmingham City WFC,969,"['bc5b0f8a-dd5b-4d79-bf9a-6ddbc9f2bcbd', 'eaa656c6-1624-430a-a342-2f3d7dd9836d']",30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:30.563,Pass,
,,,,,,,,,,,1.5982,,,,,,,,,,,,,83a8cd71-f6ab-46f0-b7ac-f028c4fe7700,1454,,"[57.0, 52.0]",19782,44,,,0.52807444,,,Right Foot,,,,"[69.0, 59.0]",,High Pass,13.892444,Incomplete,Lucy Quinn,15564.0,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,107,Birmingham City WFC,969,"['59c35eec-57a0-4344-a4a8-19c94b96fa24', 'fb30ce14-f284-4b75-a027-5f6bbbad22c1']",32,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:32.145,Pass,
,,,,,,,,,,,1.6714,,,,,,,,,,,,,59c35eec-57a0-4344-a4a8-19c94b96fa24,1456,,"[52.0, 22.0]",19782,44,,,1.3439975,,,Head,,,,"[55.0, 35.0]",,Low Pass,13.341664,Incomplete,Rachel Furness,15706.0,,,,,Recovery,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,107,Birmingham City WFC,969,"['08cc404d-8fa8-4877-b1fe-165420d39bc0', '60281a6d-2cd7-43f1-b5ad-9d29e392fbe8', '83a8cd71-f6ab-46f0-b7ac-f028c4fe7700']",33,,,,,,,,,,,,,,,,Reading WFC,974,00:44:33.743,Pass,
,,,,,,,,,,,2.4087,,,,,,,,,,,,,c9f3b2b6-fb35-442a-b13b-9a3934c7aa04,1462,,"[63.0, 46.0]",19782,44,,,-1.5707964,,,Right Foot,,,,"[63.0, 22.0]",,Ground Pass,24.0,,Paige Williams,15567.0,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,107,Birmingham City WFC,969,['0eaabb57-c7f2-4730-8e4e-a64ee19fc7a8'],39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:39.986,Pass,
,,,,,,,,,,,1.2157,,,,,,,,,,,,,f680c2ea-7ee0-454f-9d9f-6a9c0510ad60,1465,,"[67.0, 21.0]",19782,44,,,0.5404195,,,Left Foot,,,,"[82.0, 30.0]",,Ground Pass,17.492855,,Lucy Staniforth,15562.0,,,,,,1,Regular Play,Paige Williams,15567.0,Left Back,107,Birmingham City WFC,969,['a3a5a100-e521-4bdd-883d-c8668a4ad064'],43,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:43.644,Pass,
,,,,,,,,,,,1.0766,,,,,,,,,,,,,3feb8ea7-d8a5-41bb-ae36-d385c67bb0d3,1468,,"[81.0, 30.0]",19782,44,,,-2.4668517,,,Right Foot,,,,"[76.0, 26.0]",,Low Pass,6.4031243,,Paige Williams,15567.0,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,107,Birmingham City WFC,969,['0dc294b0-cf0f-43c9-b58b-2aec0ee68327'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:44.874,Pass,
,,,,,,,,,,,1.878,,,,,,,,,,,,,5e9d9603-2092-4f26-9b2e-9a49077fb528,1470,,"[72.0, 29.0]",19782,44,,,-0.033320997,,,Right Foot,,,,"[102.0, 28.0]",,High Pass,30.016663,Incomplete,Lucy Quinn,15564.0,,,,,,1,Regular Play,Paige Williams,15567.0,Left Back,107,Birmingham City WFC,969,"['838ab23b-1a1c-4178-b0f8-ac82c7c2b274', 'f996e505-37a6-4764-ad5f-164721ef860b']",45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:45.951,Pass,
,,,,,,,,,,,2.8739,,,,,,,,,,,,,838ab23b-1a1c-4178-b0f8-ac82c7c2b274,1472,,"[19.0, 53.0]",19782,44,,,-1.5707964,,,Head,,,,"[19.0, 52.0]",,Low Pass,1.0,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Natasha Harding,15725.0,Right Back,108,Reading WFC,974,"['5e9d9603-2092-4f26-9b2e-9a49077fb528', '6eccb126-2a11-414d-823b-05425836054b']",47,,,,,,,,,,,,,,,,Reading WFC,974,00:44:47.829,Pass,
,,,,,,,,,,,1.641,,,,,,,,,,,,,7d190061-5019-4bcd-ac1c-110df9b7e5e1,1475,,"[17.0, 47.0]",19782,44,,,-1.2120256,,,Keeper Arm,,,,"[23.0, 31.0]",,Ground Pass,17.088007,,Josanne Potter,10198.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,108,Reading WFC,974,['8f1ef14f-5561-4877-a07d-ba9e8d0e4976'],57,,,,,,,,,,,,,,,,Reading WFC,974,00:44:57.074,Pass,
,,,,,,,,,,,2.0988,,,,,,,,,,,,,c59d8660-de36-4e9b-9651-2e1357fb28b1,1479,,"[25.0, 33.0]",19782,44,,,-0.9332475,,,Left Foot,,,,"[45.0, 6.0]",,Ground Pass,33.600594,,Mayumi Pacheco,15724.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,108,Reading WFC,974,"['39224101-4bd7-4604-a955-9f55c519820e', '406b1c56-53fc-497d-b3b8-e11ebdce4b4d']",59,,,,,,,,,,,,,,,,Reading WFC,974,00:44:59.946,Pass,True
,,,,,,,,,,,0.204,,,,,,,,,,,,,12786fcb-6e84-4860-ad9d-2f8ab99ec382,1483,,"[54.0, 9.0]",19782,45,,,0.5880026,,,Left Foot,,,,"[57.0, 11.0]",,Ground Pass,3.6055512,Incomplete,,,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,108,Reading WFC,974,['1a5c9423-0080-4796-856b-d1c17375a553'],6,,,,,,,,,,,,,,,,Reading WFC,974,00:45:06.239,Pass,
,,,,,,,,,,,1.3524,,,,,,,,,,,,,1093dfb3-984d-49e7-a331-0576ecad8bab,1485,,"[81.0, 1.0]",19782,45,,,0.60228735,,,,,,,"[97.0, 12.0]",,High Pass,19.416489,Incomplete,Lauren Bruton,15726.0,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,109,Reading WFC,974,"['45124829-09bd-4df7-bcb1-89b501ee3a1e', 'e06bda91-39e8-4016-a9b1-fb50448e7ef1']",36,,,,,,,,,,,,,,,,Reading WFC,974,00:45:36.772,Pass,
,,,,,,,,,,,1.987554,,,,,,,,,,,,,e06bda91-39e8-4016-a9b1-fb50448e7ef1,1487,,"[24.0, 69.0]",19782,45,,,0.5743048,,,Head,,,,"[41.0, 80.0]",,Low Pass,20.248457,Out,Lucy Quinn,15564.0,,,,,Recovery,1,From Throw In,Harriet Scott,19592.0,Right Back,109,Reading WFC,974,"['1093dfb3-984d-49e7-a331-0576ecad8bab', '2391a6cc-ee5e-4479-8ab6-ddc2a1ec2fa9']",38,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:38.125,Pass,
,,,,,,,,,,,1.1877,,,,,,,,,,,,,29776039-ced7-4eaf-9e82-500b720064fd,1489,,"[86.0, 1.0]",19782,45,,,0.32175055,,,,,,,"[104.0, 7.0]",,High Pass,18.973665,,Remi Allen,18149.0,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,110,Reading WFC,974,['8079b7e4-9e5c-41a9-8949-70d38d40d568'],52,,,,,,,,,,,,,,,,Reading WFC,974,00:45:52.440,Pass,
