ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,3.224097,,,,,,,,,,,,484a5dee-c714-4cdf-98be-735d2fa4d7ac,3223,,,"[72.0, 74.0]",19764,84,,,-0.45430207,,,Right Foot,,,,"[115.0, 53.0]",,Ground Pass,47.853943,,Incomplete,Janine Elizabeth Beckie,4992.0,,,,,,2,From Throw In,Gemma Bonner,15554.0,Right Back,173,Manchester City WFC,746,"['de7c6917-9f88-4335-90bb-7b594bb8d9c8', 'f5518620-a065-4f58-bcb9-5f81450b9c85']",3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:03.190,Pass,
,,,,,,,,,,,1.738492,,,,,,,,,,,,21b799d3-9b55-4127-ab0d-73b85596c663,3227,,,"[10.0, 24.0]",19764,84,,,-1.3101939,,,Keeper Arm,,,,"[14.0, 9.0]",,Ground Pass,15.524175,,,Megan Alexander,15710.0,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,174,Yeovil Town LFC,970,['be0fd6b9-ee31-49fe-9ece-5faf9c223466'],7,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:07.471,Pass,
,,,,,,,,,,,1.1396,,,,,,,,,,,,9087f1fc-e303-4f8e-a345-51214594acca,3230,,,"[17.0, 8.0]",19764,84,,,-0.21109334,,,Left Foot,,,,"[31.0, 5.0]",,Ground Pass,14.3178215,,,Amber Gaylor,15711.0,,,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,174,Yeovil Town LFC,970,['6f05869b-5dce-4505-a8dd-435fd0ef1c3d'],11,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:11.051,Pass,
,,,,,,,,,,,1.914833,,,,,,,,,,,,fa7e7903-76f2-47d2-aba0-718a77edf9e5,3233,,,"[32.0, 5.0]",19764,84,,,0.23109066,,,Left Foot,,,,"[66.0, 13.0]",,Ground Pass,34.928497,,,Shannon Albuery,19775.0,,,,,,2,Regular Play,Amber Gaylor,15711.0,Left Wing,174,Yeovil Town LFC,970,['e88bc114-7263-4093-a71b-1f60562a7693'],12,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:12.618,Pass,
,,,,,,,,,,,0.608666,,,,,,,,,,,,72ee0e97-764d-4b96-906c-fa6021ecb796,3239,,,"[65.0, 68.0]",19764,84,,,-1.5707964,,,Right Foot,,,,"[65.0, 60.0]",,Ground Pass,8.0,,,Jill Scott,10172.0,,,,,Recovery,2,Regular Play,Gemma Bonner,15554.0,Right Back,175,Manchester City WFC,746,['974445c6-67a3-46f1-83c4-f0dd9fa7a55a'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:16.134,Pass,
,,,,,,,,,,,1.181489,,,,,,,,,,,,378880cb-54fa-4858-8442-47f557d6dc4b,3242,,,"[65.0, 59.0]",19764,84,,,0.09966865,,,Right Foot,,,,"[85.0, 61.0]",,Ground Pass,20.09975,,,Claire Emslie,4646.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Defensive Midfield,175,Manchester City WFC,746,['25cfae48-7189-490f-9fee-4aa2a39e6b45'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:17.194,Pass,
,,,,,,,,,,,1.510454,,,,,,,,,,,,f209ead8-98a3-4b5f-81ce-66feb7a975ef,3245,,,"[81.0, 62.0]",19764,84,,,-3.024484,,,Right Foot,,,,"[47.0, 58.0]",,Ground Pass,34.234486,,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Claire Emslie,4646.0,Right Wing,175,Manchester City WFC,746,['564832af-ebcc-41d0-9914-1348830d2f41'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:20.583,Pass,
,,,,,,,,,,,0.631246,,,,,,,,,,,,7099bdf3-7e2c-462b-94b3-ed6491e0b873,3248,,,"[48.0, 57.0]",19764,84,,,-0.34302393,,,Right Foot,,,,"[62.0, 52.0]",,Ground Pass,14.866069,,,Keira Walsh,4658.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,175,Manchester City WFC,746,['59b5bf3a-264b-49ef-a09d-b1ed8f68560d'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:23.499,Pass,
,,,,,,,,,,,1.615368,,,,,,,,,,,,9beb62c5-4b7a-4edf-ba01-9a1e65818b56,3251,,,"[63.0, 52.0]",19764,84,,,1.5083776,,,Right Foot,,,,"[64.0, 68.0]",,Ground Pass,16.03122,,,Gemma Bonner,15554.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,175,Manchester City WFC,746,['a007ed3c-f50b-479e-a441-d5a5fd19b71c'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:24.170,Pass,
,,,,,,,,,,,1.142053,,,,,,,,,,,,375b11de-a011-45c1-9221-fdc2964fadf3,3254,,,"[64.0, 68.0]",19764,84,,,-0.63502675,,,Left Foot,,,,"[83.0, 54.0]",,Ground Pass,23.600847,,,Claire Emslie,4646.0,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,175,Manchester City WFC,746,['6fd7c0f1-24a1-464f-90eb-2e111cf06a68'],26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:26.699,Pass,
,,,,,,,,,,,2.90169,,,,,,,,,,,,abe6a1b2-4f52-451d-bf88-e57b12342c46,3257,,,"[87.0, 58.0]",19764,84,,,0.27829966,,,Right Foot,,,,"[115.0, 66.0]",,Ground Pass,29.12044,,,Janine Elizabeth Beckie,4992.0,,,,,,2,Regular Play,Claire Emslie,4646.0,Right Wing,175,Manchester City WFC,746,['e42c83e7-41c3-4238-b7a6-531045e419a8'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:29.753,Pass,
,,,,,,,,,,,1.074925,,,,,,,,,,,,7fddc461-5831-4ab3-b0ef-e6f685e4451b,3260,,,"[115.0, 66.0]",19764,84,,,-1.706324,82bb3b60-96d1-42ab-8bce-b3c5fd2473a1,,Right Foot,True,True,,"[112.0, 44.0]",,Ground Pass,22.203604,,,Caroline Weir,10188.0,True,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Center Forward,175,Manchester City WFC,746,['71efeb73-0ad9-4f19-bbd2-1f2cba5b0a05'],33,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:33.660,Pass,
,,,,,,,,,,,2.22697,,,,,,,,,,,,edeb7998-131a-4b35-bdc1-bbdccd445c47,3264,,,"[7.0, 45.0]",19764,85,,,-0.7631796,,,Right Foot,,,,"[30.0, 23.0]",,Ground Pass,31.827662,,,Megan Alexander,15710.0,,,,,Goal Kick,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,176,Yeovil Town LFC,970,['bb246696-c241-401a-9afb-bcf160365bea'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:00.530,Pass,
,,,,,,,,,,,2.168858,,,,,,,,,,,,6eb01cce-5fb0-4c4a-a762-c7845827f4e6,3267,,,"[30.0, 23.0]",19764,85,,,0.07982998,,,Right Foot,,,,"[55.0, 25.0]",,Ground Pass,25.079872,,Incomplete,,,,,,,,2,From Goal Kick,Megan Alexander,15710.0,Left Back,176,Yeovil Town LFC,970,['4359c3e3-4326-4bce-98a2-13d60c3c9752'],4,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:04.109,Pass,
,,,,,,,,,,,2.39639,,,,,,,,,,,,9118dd50-92ad-4571-8d8c-cac3fd303f6b,3272,,,"[62.0, 61.0]",19764,85,,,0.3529904,,,Right Foot,,,,"[100.0, 75.0]",,Low Pass,40.496914,,,Janine Elizabeth Beckie,4992.0,,,,,Recovery,2,From Goal Kick,Stephanie Houghton,10185.0,Right Center Back,176,Yeovil Town LFC,970,['51f386b6-0efd-411a-9ae6-11bc98cf2a0f'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:07.597,Pass,
,,,,,,,,,,,1.831979,,,,,,,,,,,,ddbdad9a-51ed-468c-ac68-9e2791a46186,3275,,,"[109.0, 72.0]",19764,85,,,-1.3734008,,,Right Foot,True,,,"[115.0, 42.0]",,High Pass,30.594116,,Incomplete,,,,,,,,2,From Goal Kick,Janine Elizabeth Beckie,4992.0,Center Forward,176,Yeovil Town LFC,970,['38fae322-b41c-46ee-b172-c255d6375859'],12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:12.668,Pass,
,,,,,,,,,,,1.15037,,,,,,,,,,,,14fe400b-7887-4c64-b4f4-aff4aa7d2960,3278,,,"[12.0, 48.0]",19764,85,,,0.72989964,,,Keeper Arm,,,,"[31.0, 65.0]",,Ground Pass,25.495098,,,Emily Donovan,15705.0,,,,,,2,From Keeper,Megan Walsh,15709.0,Goalkeeper,177,Yeovil Town LFC,970,['c1c73339-fa0a-4ae7-8ca7-874501cac023'],16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:16.949,Pass,
,,,,,,,,,,,0.609913,,,,,,,,,,,,d72d3c66-f706-40ff-b0a7-da878b5a207c,3281,,,"[35.0, 65.0]",19764,85,,,0.4636476,,,Right Foot,,,,"[39.0, 67.0]",,Ground Pass,4.472136,,Incomplete,,,,,,,,2,From Keeper,Emily Donovan,15705.0,Right Wing,177,Yeovil Town LFC,970,['572cfd64-8def-4df2-9736-846f0058aa67'],19,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:19.351,Pass,
,,,,,,,,,,,1.7773,,,,,,,,,,,,c22bfd86-71f8-42ac-a607-ece9e6d66c6e,3283,,,"[35.0, 80.0]",19764,85,,,-0.19739556,,,,,,,"[50.0, 77.0]",,High Pass,15.297058,,,Erin Bloomfield,21290.0,,,,,Throw-in,2,From Throw In,Amy Goddard,15708.0,Right Back,178,Yeovil Town LFC,970,['24593067-d409-4209-abbf-329cb60adfb3'],42,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:42.304,Pass,
,,,,,,,,,,,0.93,,,,,,,,,,,,3d28b7b7-7e8b-44bd-8da1-a315af2d5960,3293,,,"[38.0, 75.0]",19764,85,,,2.896614,,,Left Foot,,,,"[30.0, 77.0]",,Ground Pass,8.246211,,,Amy Goddard,15708.0,,,,,,2,From Throw In,Emily Donovan,15705.0,Right Wing,178,Yeovil Town LFC,970,['933ca0b2-38f4-478e-b212-383b2732044a'],47,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:47.847,Pass,
,,,,,,,,,,,1.650701,,,,,,,,,,,,698add5a-4150-44cb-aba5-500f2076e300,3296,,,"[31.0, 77.0]",19764,85,,,-0.1613751,,,Right Foot,,,,"[74.0, 70.0]",,High Pass,43.56604,,Incomplete,,,,,,,,2,From Throw In,Amy Goddard,15708.0,Right Back,178,Yeovil Town LFC,970,['5395c400-c8b2-4dc7-9f4e-9f8af21f1d90'],48,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:48.857,Pass,
,,,,,,,,,,,1.306384,,,,,,,,,,,,5395c400-c8b2-4dc7-9f4e-9f8af21f1d90,3297,,,"[47.0, 11.0]",19764,85,,,-0.24497867,,,Head,,,,"[55.0, 9.0]",,Low Pass,8.246211,,Incomplete,,,,,,,Recovery,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,178,Yeovil Town LFC,970,"['698add5a-4150-44cb-aba5-500f2076e300', '782a344c-09c4-4cf9-891c-4db9b85d8d09']",50,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:50.508,Pass,
,,,,,,,,,,,1.023692,,,,,,,,,,,,50f601e4-4760-4cfe-bc2e-9c98449a5ec0,3300,,,"[67.0, 69.0]",19764,85,,,-0.66104317,,,Right Foot,,,,"[76.0, 62.0]",,Ground Pass,11.401754,,,Shannon Albuery,19775.0,,,,,,2,From Throw In,Erin Bloomfield,21290.0,Center Attacking Midfield,178,Yeovil Town LFC,970,['65ab7fbf-ee4d-4ddf-bf85-8b2b8353bf76'],52,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:52.760,Pass,
,,,,,,,,,,,1.3533,,,,,,,,,,,,a069314c-b1b6-4155-ab23-62fe932d4c53,3303,,,"[81.0, 58.0]",19764,85,,,-1.4352686,,,Right Foot,,,,"[84.0, 36.0]",,Ground Pass,22.203604,,,Amber Gaylor,15711.0,,,,,,2,From Throw In,Shannon Albuery,19775.0,Center Forward,178,Yeovil Town LFC,970,['d2aad785-76a5-4e62-9c4a-fbd66e446639'],56,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:56.593,Pass,
,,,,,,,,,,,5.069452,,,,,,,,,,,,04d72de3-5c91-4612-8707-fc3a5c2bba46,3307,,,"[85.0, 34.0]",19764,86,,,-0.7114591,,,Left Foot,,,,"[114.0, 9.0]",,Ground Pass,38.28838,,Incomplete,,,,,,,,2,From Throw In,Amber Gaylor,15711.0,Left Wing,178,Yeovil Town LFC,970,['3d46cd86-2646-44f1-9253-9f5c0f7ffe8a'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:00.060,Pass,
,,,,,,,,,,,1.59935,,,,,,,,,,,,a74ddb8b-6122-4151-a7f2-3e77d9eacd85,3310,,,"[6.0, 73.0]",19764,86,,,-1.5707964,,,Right Foot,,,,"[6.0, 59.0]",,Ground Pass,14.0,,,Stephanie Houghton,10185.0,,,,,,2,From Throw In,Claire Emslie,4646.0,Right Wing,178,Yeovil Town LFC,970,['50a95f6d-60a7-4bf9-bb3e-21c64d58038b'],6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:06.007,Pass,
,,,,,,,,,,,1.582176,,,,,,,,,,,,786728ae-5dd1-447b-a1b5-4f8d2811aaa1,3316,,,"[120.0, 24.0]",19764,86,,,2.0607536,,,Left Foot,,,,"[112.0, 39.0]",,Ground Pass,17.0,,Incomplete,,,,,,,,2,From Throw In,Shannon Albuery,19775.0,Center Forward,178,Yeovil Town LFC,970,['a8107daa-fdff-4a72-af07-f6eaa8b4d184'],9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:09.623,Pass,
,,,,,,,,,,,1.241169,,,,,,,,,,,,ece59233-f449-4b4f-abdf-e78533404e31,3339,,,"[9.0, 44.0]",19764,86,,,-1.012197,,,Keeper Arm,,,,"[19.0, 28.0]",,Ground Pass,18.867962,,,Jennifer Patricia Beattie,17524.0,,,,,,2,From Keeper,Ellie Roebuck,4637.0,Goalkeeper,180,Manchester City WFC,746,['2b7ae700-3939-44ff-bda9-64337609fde5'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:29.564,Pass,
,,,,,,,,,,,0.571269,,,,,,,,,,,,6757586c-e218-49de-805a-319c43c556e6,3342,,,"[19.0, 28.0]",19764,86,,,0.36717382,,,Right Foot,,,,"[32.0, 33.0]",,Ground Pass,13.928389,,,Jill Scott,10172.0,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,181,Manchester City WFC,746,['226b774c-04bf-4ea4-a2b0-db91527c1874'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:32.496,Pass,
,,,,,,,,,,,1.098475,,,,,,,,,,,,1d4fcbce-6885-4ea7-896d-65538702079b,3345,,,"[32.0, 33.0]",19764,86,,,-2.6135182,,,Right Foot,,,,"[20.0, 26.0]",,Ground Pass,13.892444,,,Jennifer Patricia Beattie,17524.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Defensive Midfield,182,Manchester City WFC,746,['8765f8e3-9427-410f-99ff-916516fe4cae'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:34.261,Pass,
,,,,,,,,,,,3.46274,,,,,,,,,,,,6fff1884-d13e-4dd5-8c85-a127548981c0,3348,,,"[20.0, 26.0]",19764,86,,,1.885554,,,Right Foot,,,,"[6.0, 69.0]",,Ground Pass,45.221676,,,Stephanie Houghton,10185.0,,True,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,183,Manchester City WFC,746,['d997008f-1d3e-4edd-9e9b-8b48dd0b6b81'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:35.601,Pass,
,,,,,,,,,,,2.882847,,,,,,,,,,,,b94a78d3-e43b-43dc-ad34-401bed3a99e1,3351,,,"[6.0, 72.0]",19764,86,,,0.0,,,Right Foot,,,,"[67.0, 72.0]",,High Pass,61.0,,Incomplete,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,184,Manchester City WFC,746,['5c840033-79ca-44f5-b710-b1c410b82fe3'],42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:42.734,Pass,
,,,,,,,,,,,1.430489,,,,,,,,,,,,5c840033-79ca-44f5-b710-b1c410b82fe3,3352,,,"[54.0, 9.0]",19764,86,,,-0.33473682,,,Left Foot,,,,"[77.0, 1.0]",,High Pass,24.351591,,Out,,,,,,,Recovery,2,Regular Play,Ellie Mason,15715.0,Left Center Back,184,Manchester City WFC,746,['b94a78d3-e43b-43dc-ad34-401bed3a99e1'],45,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:41:45.617,Pass,
,,,,,,,,,,,1.622366,,,,,,,,,,,,3bbccfe3-ec39-4745-a337-4df8c338f274,3353,,,"[43.0, 80.0]",19764,86,,,-0.7378151,,,,,,,"[65.0, 60.0]",,Low Pass,29.732138,,,Nikita Parris,4654.0,,,,,Throw-in,2,From Throw In,Gemma Bonner,15554.0,Right Back,185,Manchester City WFC,746,['c0bd9b27-0422-454d-9c9f-f5b60aedead1'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:58.894,Pass,
,,,,,,,,,,,2.301179,,,,,,,,,,,,05d11967-955e-487e-a327-e189887c9ab3,3356,,,"[65.0, 62.0]",19764,87,,,0.0,,,Right Foot,,,,"[93.0, 62.0]",,Low Pass,28.0,,,Janine Elizabeth Beckie,4992.0,,,,,,2,From Throw In,Nikita Parris,4654.0,Center Attacking Midfield,185,Manchester City WFC,746,['eaf1cc4e-2e20-449b-8897-8f805ce49880'],1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:01.590,Pass,
,,,,,,,,,,,1.111213,,,,,,,,,,,,6a4dd7ec-dbff-4c33-9dc7-8bacccfe45de,3359,,,"[100.0, 60.0]",19764,87,,,-1.5707964,fc962c10-b066-4fec-958c-a9e81ccc1709,,Right Foot,,,,"[100.0, 52.0]",True,Ground Pass,8.0,,,Claire Emslie,4646.0,,,,,,2,From Throw In,Janine Elizabeth Beckie,4992.0,Center Forward,185,Manchester City WFC,746,['1f571bc3-3f16-458d-bf49-9c200a14da1a'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:05.228,Pass,
,,,,,,,,,,,0.715864,,,,,,,,,,,,11156dc5-66e5-4a38-8807-8a34be44abba,3364,,,"[61.0, 41.0]",19764,88,,,2.7744188,,,Right Foot,,,,"[48.0, 46.0]",,Ground Pass,13.928389,,,Bonnie Horwood,15713.0,,,,,Kick Off,2,From Kick Off,Erin Bloomfield,21290.0,Center Attacking Midfield,186,Yeovil Town LFC,970,['0a0d2b21-deb6-4430-a6a4-3ef8e6f41c38'],1,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:01.749,Pass,
,,,,,,,,,,,0.804544,,,,,,,,,,,,4c81688c-e3a7-4d5b-9fee-0972a9e3bdb8,3367,,,"[48.0, 46.0]",19764,88,,,-2.158799,,,Right Foot,,,,"[44.0, 40.0]",,Ground Pass,7.2111025,,,Emily Syme,15716.0,,,,,,2,From Kick Off,Bonnie Horwood,15713.0,Right Center Midfield,186,Yeovil Town LFC,970,['00873ac0-5cdc-4def-b881-d15fec5e097a'],2,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:02.949,Pass,
,,,,,,,,,,,1.352052,,,,,,,,,,,,436d4043-c45e-48fe-8cfb-5ac293b5c5d7,3370,,,"[41.0, 43.0]",19764,88,,,2.2565258,,,Right Foot,,,,"[32.0, 54.0]",,Ground Pass,14.21267,,,Hannah Short,15717.0,,,,,,2,From Kick Off,Emily Syme,15716.0,Left Center Midfield,186,Yeovil Town LFC,970,['cda68b15-c69b-4aef-b60b-03f77f19788d'],4,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:04.593,Pass,
,,,,,,,,,,,2.237881,,,,,,,,,,,,0c0c5562-b526-40a4-985d-fe74ab34e7c3,3373,,,"[32.0, 54.0]",19764,88,,,-2.429235,,,Right Foot,,,,"[10.0, 35.0]",,Ground Pass,29.068884,,,Megan Walsh,15709.0,,,,,,2,From Kick Off,Hannah Short,15717.0,Right Center Back,186,Yeovil Town LFC,970,['5092dcb1-0dc4-42b5-af74-55cf522b217e'],6,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:06.597,Pass,
,,,,,,,,,,,1.54329,,,,,,,,,,,,a4a73822-9ec9-4bd9-a7f3-8b9eff38cf98,3377,,,"[11.0, 33.0]",19764,88,,,-1.2120256,,,Right Foot,,,,"[20.0, 9.0]",,Ground Pass,25.632011,,,Megan Alexander,15710.0,,,,,,2,From Kick Off,Megan Walsh,15709.0,Goalkeeper,186,Yeovil Town LFC,970,"['3aafd88c-e36e-4eca-aaba-ce29ecfabbcb', '98c6d9e1-8dac-4642-939b-3a8cd841ab3e']",10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:10.416,Pass,True
,,,,,,,,,,,0.682005,,,,,,,,,,,,d5866acb-d2af-4108-8d1a-83a44dcbe64d,3380,,,"[21.0, 9.0]",19764,88,,,1.5707964,,,Left Foot,,,,"[21.0, 19.0]",,Ground Pass,10.0,,,Ellie Mason,15715.0,,,,,,2,From Kick Off,Megan Alexander,15710.0,Left Back,186,Yeovil Town LFC,970,['649b6744-8693-4041-8cce-bfca17be7191'],12,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:12.416,Pass,
,,,,,,,,,,,1.398499,,,,,,,,,,,,b2bc21fd-a72a-4027-a23b-1d1cc42ec820,3383,,,"[22.0, 19.0]",19764,88,,,-0.3366748,,,Left Foot,,,,"[42.0, 12.0]",,Ground Pass,21.189621,,Incomplete,,,,,,,,2,From Kick Off,Ellie Mason,15715.0,Left Center Back,186,Yeovil Town LFC,970,['1aee9a05-d009-43e0-b1cb-11c93c93d2bd'],13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:13.331,Pass,
,,,,,,,,,,,1.720582,,,,,,,,,,,,1aee9a05-d009-43e0-b1cb-11c93c93d2bd,3384,,,"[79.0, 69.0]",19764,88,,,-0.9151007,,,Right Foot,,,,"[89.0, 56.0]",,Ground Pass,16.40122,,,Jill Scott,10172.0,,,,,Recovery,2,From Counter,Gemma Bonner,15554.0,Right Back,187,Manchester City WFC,746,"['55df641a-0478-40bd-84e0-9fe78b80c5f9', 'b2bc21fd-a72a-4027-a23b-1d1cc42ec820']",14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:14.730,Pass,
,,,,,,,,,,,1.025528,,,,,,,,,,,,b58123de-9cd9-4702-abb7-325dea88d166,3387,,,"[89.0, 56.0]",19764,88,,,0.0,9ed95c11-251f-422c-9cac-44575108a958,,Right Foot,,,,"[102.0, 56.0]",,Ground Pass,13.0,,,Nikita Parris,4654.0,True,,,,,2,From Counter,Jill Scott,10172.0,Right Defensive Midfield,187,Manchester City WFC,746,['f22941e7-38d6-4f5a-a489-d9f3ebc30e71'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:16.491,Pass,
,,,,,,,,,,,0.809264,,,,,,,,,,,,26e6b935-5254-4e0c-887a-10fad0b7be2b,3393,,,"[120.0, 1.0]",19764,88,,,1.9138203,,,Left Foot,,,,"[115.0, 15.0]",,Ground Pass,14.866069,,,Claire Emslie,4646.0,,,,,Corner,2,From Corner,Caroline Weir,10188.0,Left Wing,188,Manchester City WFC,746,['0f06b1d1-20e7-497f-b970-bd0407445c9e'],44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:44.920,Pass,
,,,,,,,,,,,1.521781,,,,,,,,,,,,43e26e7c-be34-4c43-9a36-e0cb6affecc5,3396,,,"[116.0, 14.0]",19764,88,,,1.6475682,f8b363c5-72ac-4e39-942c-cb92babd83a9,,Left Foot,True,,,"[114.0, 40.0]",,High Pass,26.076809,,,Nikita Parris,4654.0,True,,,,,2,From Corner,Claire Emslie,4646.0,Right Wing,188,Manchester City WFC,746,['116c17c7-5710-4b72-92f5-22f1c1cfc88e'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:47.301,Pass,
,,,,,,,,,,,3.6736,,,,,,,,,,,,09621bf1-bfe0-43ce-9c83-81625e10b5cf,3400,,,"[16.0, 50.0]",19764,89,,,0.2413555,,,Drop Kick,,,,"[81.0, 66.0]",,High Pass,66.94027,,,Erin Bloomfield,21290.0,,,,,,2,From Keeper,Megan Walsh,15709.0,Goalkeeper,189,Yeovil Town LFC,970,['979ff775-fc3a-421b-ac2f-ad1c0799a746'],4,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:44:04.186,Pass,
,,,,,,,,,,,3.430385,,,,,,,,,,,,32b86855-bd5c-4948-ac3e-91c464c25ba7,3410,,,"[90.0, 64.0]",19764,89,,,0.14888994,,,Left Foot,,,,"[110.0, 67.0]",,Ground Pass,20.22375,,,Emily Donovan,15705.0,,,,,,2,From Keeper,Erin Bloomfield,21290.0,Center Attacking Midfield,189,Yeovil Town LFC,970,['d47edd7d-7cef-4b78-9705-35eeb5fd4c5f'],12,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:44:12.299,Pass,
,,,,,,,,,,,1.583615,,,,,,,,,,,,8a9eff4f-9883-40be-a959-48e39c6bd7d5,3413,,,"[110.0, 67.0]",19764,89,,,-1.5182133,,,Right Foot,True,,,"[111.0, 48.0]",,Ground Pass,19.026299,,Incomplete,,,,,,,,2,From Keeper,Emily Donovan,15705.0,Right Wing,189,Yeovil Town LFC,970,['62d06d57-7357-4ad1-af46-6ae2000fa7c4'],15,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:44:15.854,Pass,
,,,,,,,,,,,0.897982,,,,,,,,,,,,c4a43b24-fcf7-4653-8d86-e27339ae18d1,3417,,,"[6.0, 36.0]",19764,89,,,0.1882215,,,Right Foot,,,,"[27.0, 40.0]",,Ground Pass,21.377558,,,Jill Scott,10172.0,,,,,,2,From Counter,Stephanie Houghton,10185.0,Right Center Back,190,Manchester City WFC,746,['2397967a-6594-4415-b02e-a44da1568493'],18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:18.673,Pass,
