ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.092711,,,,,,,,,083e83ea-6c61-49b5-9e02-2eaa1d1ed500,1863,,"[56.0, 24.0]",19751,52,,,,-1.3439975,,,Right Foot,,,"[59.0, 11.0]",,Ground Pass,13.341664,,Ramona Bachmann,4659.0,,,,,,2,Regular Play,Drew Spence,4638.0,Left Center Midfield,107,Chelsea FCW,971,['32d73dcb-8110-42be-9690-28d2a097f626'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:51.988,Pass,
,,,,,,,,,,2.729442,,,,,,,,,ea8856b1-c370-47ca-8f95-d8c075c42df4,1867,,"[65.0, 9.0]",19751,52,,,,0.097253196,,,Right Foot,,,"[106.0, 13.0]",,Ground Pass,41.19466,,Francesca Kirby,4641.0,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Wing,107,Chelsea FCW,971,"['56b5fca0-43c2-480a-909f-31e0169b49cc', 'ca777449-993a-4a95-85f0-fd6fd962ef72']",54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:54.741,Pass,True
,,,,,,,,,,1.914721,,,,,,,,,67fa9d50-eb51-49ff-b870-7be31386918b,1871,,"[111.0, 14.0]",19751,52,,,,1.359703,,,Left Foot,True,,"[117.0, 42.0]",,High Pass,28.635643,Incomplete,Bethany England,15550.0,,,,,,2,Regular Play,Francesca Kirby,4641.0,Center Forward,107,Chelsea FCW,971,"['8de6ed49-605b-4e24-9277-5a7f1ee2ce5a', 'ac0eefe9-b00a-4d16-9e01-4f010f8abf3f']",58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:58.285,Pass,
,,,,,,,,,,3.972639,,,,,,,,,b1d85221-35d7-4eb5-a342-083ee8ff1641,1874,,"[5.0, 40.0]",19751,53,,True,,-0.7853982,,,Right Foot,,,"[44.0, 1.0]",,Ground Pass,55.154327,Out,,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,107,Chelsea FCW,971,,14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:14.261,Pass,
,,,,,,,,,,2.027613,,,,,,,,,0b52cc94-9072-431e-a9d0-635501f0ef30,1875,,"[75.0, 80.0]",19751,53,,,,-0.7853982,,,,,,"[83.0, 72.0]",,High Pass,11.313708,,Bethany England,15550.0,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,108,Chelsea FCW,971,['39cf83d9-ec8b-474f-bb6c-9c583cb83030'],32,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:32.826,Pass,
,,,,,,,,,,0.672022,,,,,,,,,00802fdf-87b8-4e48-8964-9cc8d3733e0c,1880,,"[77.0, 68.0]",19751,53,,True,,-2.2974386,,,Right Foot,,,"[69.0, 59.0]",,Ground Pass,12.0415945,,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,Bethany England,15550.0,Left Wing,108,Chelsea FCW,971,['c50fed6a-bec2-45ae-8758-95f9e22de34f'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:38.125,Pass,
,,,,,,,,,,2.70622,,,,,,,,,8f75634b-15dc-4ed1-80cd-7d0bcbadc7e4,1882,,"[79.0, 54.0]",19751,53,,,,-1.5707964,,,Right Foot,,,"[79.0, 19.0]",,Ground Pass,35.0,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,108,Chelsea FCW,971,['11873eb8-4df4-4ede-88c8-1c59ed67f3d3'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:40.212,Pass,
,,,,,,,,,,0.972331,,,,,,,,,30fa2727-82e9-4c63-95c6-60112f89d6e6,1885,,"[81.0, 19.0]",19751,53,,,,2.5213432,,,Left Foot,,,"[67.0, 29.0]",,Ground Pass,17.20465,,Drew Spence,4638.0,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,108,Chelsea FCW,971,['9b53875a-562e-4d15-9e02-ad75b5e38d85'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:45.810,Pass,
,,,,,,,,,,0.790364,,,,,,,,,5b2efe9a-fa8d-4721-a17c-2da588c27641,1888,,"[67.0, 29.0]",19751,53,,,,-0.5028432,,,Right Foot,,,"[87.0, 18.0]",,Ground Pass,22.825424,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,From Throw In,Drew Spence,4638.0,Left Center Midfield,108,Chelsea FCW,971,['31aa04b3-82b6-4441-b1f6-6a14809e5047'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:47.182,Pass,
,,,,,,,,,,0.650984,,,,,,,,,16b81e8d-8cd5-403a-9f74-ddd5e635a395,1892,,"[88.0, 17.0]",19751,53,,,,-0.29849893,,,Left Foot,,,"[101.0, 13.0]",,Ground Pass,13.601471,,Erin Cuthbert,4660.0,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,108,Chelsea FCW,971,['f9190920-4ce4-48d3-b007-80620271ffc9'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:48.854,Pass,
,,,,,,,,,,1.767087,,,,,,,,,26ebb5cd-3be6-4552-a284-68e8af3bd620,1895,,"[100.0, 13.0]",19751,53,,,,2.2296023,,,Right Foot,,,"[76.0, 44.0]",,Ground Pass,39.20459,,Millie Bright,4642.0,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Center Attacking Midfield,108,Chelsea FCW,971,['9ab80c2f-017e-4fa2-a8f7-67d19576f3ef'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:51.765,Pass,
,,,,,,,,,,0.677469,,,,,,,,,658711b4-91ca-413b-96a4-30e8718ee9aa,1899,,"[75.0, 46.0]",19751,53,,,,-0.4636476,,,Right Foot,,,"[87.0, 40.0]",,Ground Pass,13.416408,,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,108,Chelsea FCW,971,['8c6272bb-9a43-44dc-b967-dee3ac42ede3'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:53.777,Pass,
,,,,,,,,,,0.762133,,,,,,,,,5fbcdfdd-f1f7-420c-87c8-4fa3b25eb3b3,1902,,"[87.0, 40.0]",19751,53,,,,-0.2914568,,,Right Foot,,,"[97.0, 37.0]",,Ground Pass,10.440307,Incomplete,Francesca Kirby,4641.0,,,Through Ball,True,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,108,Chelsea FCW,971,"['e3c6b57d-84e2-47fa-ba51-72fa34dcdc9b', 'ed8b6858-d741-427e-87b5-02ccf084cf1d']",55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:55.616,Pass,
,,,,,,,,,,1.92711,,,,,,,,,31026a72-75fb-4e44-919e-d1e7196573c9,1906,,"[25.0, 45.0]",19751,53,,,,0.4241944,,,Right Foot,,,"[56.0, 59.0]",,Ground Pass,34.0147,,Leanne Kiernan,18146.0,,,,,,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,108,Chelsea FCW,971,['6647dfc9-b977-4030-b946-b7eea8ba97bc'],57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:57.654,Pass,
,,,,,,,,,,0.929022,,,,,,,,,4451d7a6-2151-48f9-993f-54638be4a592,1911,,"[19.0, 11.0]",19751,54,,,,0.48995733,,,Left Foot,,,"[34.0, 19.0]",,Ground Pass,17.0,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,108,Chelsea FCW,971,['8b235549-0cba-4f41-9408-28e1ae42ee88'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:06.327,Pass,
,,,,,,,,,,0.853716,,,,,,,,,5e7e6355-054d-49fe-bb1d-7aa60d6bd7cc,1914,,"[35.0, 19.0]",19751,54,,,,1.4141945,,,Left Foot,,,"[38.0, 38.0]",,Ground Pass,19.235384,,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,108,Chelsea FCW,971,['d2a3e2d4-588f-42b1-b4c2-4a5b34f2b2cb'],8,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:08.531,Pass,
,,,,,,,,,,2.889676,,,,,,,,,7a2e1d2c-9b7e-4211-9e45-bc9dac4b3d76,1917,,"[41.0, 38.0]",19751,54,,,,0.0,,,Right Foot,,,"[81.0, 38.0]",,High Pass,40.0,Pass Offside,Francesca Kirby,4641.0,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,108,Chelsea FCW,971,['3939016d-a938-463c-82cb-f6b215c15a75'],11,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:11.385,Pass,
,,,,,,,,,,1.295582,,,,,,,,,daa9e6a1-5f94-430d-8ffe-86fd9930bd37,1919,,"[33.0, 43.0]",19751,54,,True,,-0.16514868,,,Right Foot,,,"[45.0, 41.0]",,Ground Pass,12.165525,,Gilly Louise Scarlett Flaherty,18151.0,,,,,Free Kick,2,From Free Kick,Ria Percival,18145.0,Right Center Back,109,West Ham United LFC,972,['9267d32d-5d65-472f-97a0-f25b73807139'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:20.370,Pass,
,,,,,,,,,,0.985586,,,,,,,,,497aa440-a86b-471e-8b57-dcd987cf14de,1921,,"[45.0, 41.0]",19751,54,,,,-0.90975314,,,Right Foot,,,"[52.0, 32.0]",,Ground Pass,11.401754,,Kate Longhurst,18147.0,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,109,West Ham United LFC,972,['d57aba4f-255e-4334-b0a9-4d045fabc78f'],22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:22.665,Pass,
,,,,,,,,,,1.1214,,,,,,,,,d25b6c55-e6f9-453a-8960-644762da9360,1925,,"[49.0, 23.0]",19751,54,,,,-0.7328151,,,Right Foot,,,"[69.0, 5.0]",,Ground Pass,26.907248,,Erin Simon,18155.0,,,,,,2,From Free Kick,Kate Longhurst,18147.0,Left Center Midfield,109,West Ham United LFC,972,"['8ead5682-f254-42f2-a5d4-6f1959938d08', 'b11fcb6c-1cdc-485f-8a07-2fe14be0d86b']",26,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:26.637,Pass,True
,,,,,,,,,,1.477563,,,,,,,,,0f25b4d8-5386-4998-a2d4-f3a05716a010,1929,,"[76.0, 4.0]",19751,54,,,,0.7853982,,,Right Foot,,,"[77.0, 5.0]",,Ground Pass,1.4142135,Incomplete,,,,,,,,2,From Free Kick,Erin Simon,18155.0,Left Back,109,West Ham United LFC,972,"['18e62a57-a3d7-4e14-bc7c-a2ee14aafd39', 'e81df4c2-eb44-4dbb-91e8-31d679cf75f5']",29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:29.244,Pass,True
,,,,,,,,,,1.148892,,,,,,,,,4dfb7222-aa5c-4905-b0cd-bb4727231364,1931,,"[69.0, 1.0]",19751,54,,,,0.35877067,,,,,,"[85.0, 7.0]",,High Pass,17.088007,,Julia Simic,18150.0,,,,,Throw-in,2,From Throw In,Erin Simon,18155.0,Left Back,110,West Ham United LFC,972,['11339bd4-fc9b-4212-be21-1a316d9db429'],43,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:43.575,Pass,
,,,,,,,,,,8.394576,,,,,,,,,a412af47-70bb-4d12-86aa-c6c83d3cc689,1935,,"[42.0, 74.0]",19751,54,,,,-0.3997811,,,Right Foot,,,"[113.0, 44.0]",,High Pass,77.07788,Incomplete,,,,,,,Recovery,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,110,West Ham United LFC,972,['4bee31ea-1a20-47ce-b5d9-0e8cb1973ca7'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:45.698,Pass,
,,,,,,,,,,3.054524,,,,,,,,,4bee31ea-1a20-47ce-b5d9-0e8cb1973ca7,1936,,"[8.0, 37.0]",19751,54,,,,-0.24497867,,,Left Foot,,,"[52.0, 26.0]",,High Pass,45.35416,Incomplete,,,,,,,Recovery,2,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,110,West Ham United LFC,972,"['4b989067-b9b3-401e-8edf-2a51d3969124', 'a412af47-70bb-4d12-86aa-c6c83d3cc689']",54,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:54.092,Pass,
,,,,,,,,,,3.407615,,,,,,,,,4b989067-b9b3-401e-8edf-2a51d3969124,1937,,"[69.0, 55.0]",19751,54,,,,0.8058035,,,Head,,,"[93.0, 80.0]",,Low Pass,34.655445,Out,Bethany England,15550.0,,,,,Recovery,2,From Throw In,Millie Bright,4642.0,Right Center Back,110,West Ham United LFC,972,"['4bee31ea-1a20-47ce-b5d9-0e8cb1973ca7', '8ce03abb-aa82-41e1-8a51-0fa3134429c8']",57,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:57.147,Pass,
,,,,,,,,,,1.296921,,,,,,,,,88ab8f05-2310-4284-83d9-3274644a2d4d,1939,,"[27.0, 1.0]",19751,55,,,,0.14888994,,,,,,"[47.0, 4.0]",,High Pass,20.22375,Incomplete,Leanne Kiernan,18146.0,,,,,Throw-in,2,From Throw In,Erin Simon,18155.0,Left Back,111,West Ham United LFC,972,"['aa66c51c-b95b-4c93-9071-8be051783864', 'ed80bb24-91c6-47cb-ad61-9022362b1e1b']",19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:19.977,Pass,
,,,,,,,,,,1.542035,,,,,,,,,ed80bb24-91c6-47cb-ad61-9022362b1e1b,1941,,"[74.0, 77.0]",19751,55,,,,-0.7853982,,,Head,,,"[81.0, 70.0]",,Low Pass,9.899495,Incomplete,Bethany England,15550.0,,,,,Recovery,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,111,West Ham United LFC,972,"['88ab8f05-2310-4284-83d9-3274644a2d4d', 'd31ae73f-dca0-483e-bd22-1c26d98a625d', 'f562e678-c018-4551-abea-4637e30094ba']",21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:21.274,Pass,
,,,,,,,,,,3.030421,,,,,,,,,d31ae73f-dca0-483e-bd22-1c26d98a625d,1943,,"[40.0, 11.0]",19751,55,,,,-0.16076274,,,Left Foot,,,"[77.0, 5.0]",,High Pass,37.48333,,Alisha Lehmann,18153.0,,,,,Recovery,2,From Throw In,Jane Ross,4653.0,Right Wing,111,West Ham United LFC,972,"['955e920c-8697-455d-94b5-7b18a6add464', 'ed80bb24-91c6-47cb-ad61-9022362b1e1b']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:22.816,Pass,
,,,,,,,,,,1.599667,,,,,,,,,20d11bc9-2b51-483d-bb3c-6c82e9c86f75,1950,,"[40.0, 56.0]",19751,55,,,,-2.2794225,,,Right Foot,,,"[28.0, 42.0]",,Ground Pass,18.439089,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,112,Chelsea FCW,971,['030e5e27-7d60-4af1-b63b-420801e0e342'],31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:31.142,Pass,
,,,,,,,,,,0.864689,,,,,,,,,d91b9ec5-7b08-45f3-b8b2-77d95493914b,1953,,"[48.0, 22.0]",19751,55,,,,-0.5543075,,,Left Foot,,,"[69.0, 9.0]",,Ground Pass,24.698177,,Ramona Bachmann,4659.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,112,Chelsea FCW,971,['d84aaab6-b9ee-44f0-9cd3-8aa031a5bb08'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:36.805,Pass,
,,,,,,,,,,0.64785,,,,,,,,,bbc83bcb-2743-49a0-9b75-5098bec54884,1957,,"[67.0, 15.0]",19751,55,,,,2.2730532,,,Right Foot,,,"[56.0, 28.0]",,Ground Pass,17.029387,,Erin Cuthbert,4660.0,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Wing,112,Chelsea FCW,971,['82473ef3-2df9-4463-bbd0-bab28c255115'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:40.985,Pass,
,,,,,,,,,,3.828316,,,,,,,,,f1d0919a-0e97-4559-a187-fd2192503b3a,1960,,"[56.0, 28.0]",19751,55,,,,0.58408105,,,Right Foot,,,"[115.0, 67.0]",,High Pass,70.724815,,Bethany England,15550.0,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Center Attacking Midfield,112,Chelsea FCW,971,['f2a42077-bd10-48bd-b1cb-5dbad45f47ef'],43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:43.260,Pass,
,,,,,,,,,,1.680887,,,,,,,,,6439e93c-9fd9-4173-a75f-105b2289cdf1,1964,,"[113.0, 74.0]",19751,55,,,,-2.9562447,,,Left Foot,,,"[97.0, 71.0]",,Ground Pass,16.27882,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Bethany England,15550.0,Left Wing,112,Chelsea FCW,971,['188b6e51-a4f3-4893-894d-ecac5a669a39'],49,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:49.158,Pass,
,,,,,,,,,,6.020234,,,,,,,,,751095ee-adad-43a4-b2d4-df6ed5506288,1967,,"[97.0, 71.0]",19751,55,,,,-1.2341216,,,Right Foot,True,,"[118.0, 11.0]",,High Pass,63.56886,Incomplete,Erin Cuthbert,4660.0,,True,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,112,Chelsea FCW,971,"['0b5267b5-ca1d-490c-ad91-a05b8c583fea', '13030e6c-3832-4227-9401-6f3701da779a']",50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:50.959,Pass,
,,,,,,,,,,2.652813,,,,,,,,,6458ad22-8647-4492-a00f-b5978459002b,1971,,"[5.0, 71.0]",19751,55,,,,-0.43395337,,,Right Foot,,,"[46.0, 52.0]",,Low Pass,45.188496,Incomplete,Leanne Kiernan,18146.0,,,,,,2,Regular Play,Esmee de Graaf,18154.0,Right Back,112,Chelsea FCW,971,"['5eb297d3-4332-4b96-b979-c34ada673b66', 'dc23fda8-2912-4281-a0b8-1381159ccccb']",57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:57.736,Pass,
,,,,,,,,,,1.260445,,,,,,,,,85dcfb66-9904-406d-b129-dc07481ebf30,1977,,"[74.0, 28.0]",19751,56,,,,2.5161076,,,Left Foot,,,"[56.0, 41.0]",,Ground Pass,22.203604,,Millie Bright,4642.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,112,Chelsea FCW,971,['6d14e87a-ca51-4334-8bdc-3c9bd5531869'],3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:03.879,Pass,
,,,,,,,,,,2.153108,,,,,,,,,7a45098c-32e8-4f8b-8dac-17e717b65214,1980,,"[56.0, 41.0]",19751,56,,,,1.0040671,,,Right Foot,,,"[77.0, 74.0]",,Ground Pass,39.115215,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,112,Chelsea FCW,971,['49fdaa34-1c06-4688-8e22-bb7d3b0e969c'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:06.215,Pass,
,,,,,,,,,,1.67734,,,,,,,,,4a4fb79d-9127-4f46-a093-0d39e28b0420,1983,,"[78.0, 74.0]",19751,56,,,,-0.4266275,,,Right Foot,,,"[111.0, 59.0]",,Low Pass,36.249138,,Drew Spence,4638.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,112,Chelsea FCW,971,['d26ca756-449d-4b3b-892c-c8df26dee922'],9,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:09.716,Pass,
,,,,,,,,,,1.138866,,,,,,,,,21392776-baab-4e29-b110-3449708c8018,1987,,"[115.0, 63.0]",19751,56,,,,2.3561945,,,Left Foot,,,"[102.0, 76.0]",,Ground Pass,18.384777,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Drew Spence,4638.0,Left Center Midfield,112,Chelsea FCW,971,['796724d2-88dd-444a-8faf-9d0a98408074'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:14.186,Pass,
,,,,,,,,,,1.293453,,,,,,,,,5e33b7fd-d167-4414-8572-10c68c1dc1c2,1991,,"[115.0, 76.0]",19751,56,,,,-1.5291537,,,Right Foot,,,"[116.0, 52.0]",,High Pass,24.020824,Incomplete,Francesca Kirby,4641.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,112,Chelsea FCW,971,"['58784651-d993-4abc-9d90-ce26edf397e7', 'cfdb1d91-91f8-49b7-845e-95bfc7a3221a']",17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:17.669,Pass,
,,,,,,,,,,1.5606,,,,,,,,,379f34d8-ab05-4646-801b-4b7bff65ec09,1994,,"[120.0, 80.0]",19751,56,,,,-1.8925469,,,Right Foot,,,"[108.0, 44.0]",,Low Pass,37.94733,Incomplete,Drew Spence,4638.0,,,,,Corner,2,From Corner,Erin Cuthbert,4660.0,Center Attacking Midfield,113,Chelsea FCW,971,"['7c867239-539b-41a3-a073-fd3efdd63ffe', '952ac874-bc53-4f01-a783-02276db98b2c']",47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:47.956,Pass,
,,,,,,,,,,0.694915,,,,,,,,,e7966c28-0768-4d9c-a001-8141c7053f85,2002,,"[90.0, 1.0]",19751,57,,,,2.0988708,,,,,,"[83.0, 13.0]",,Low Pass,13.892444,,Francesca Kirby,4641.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,114,Chelsea FCW,971,['8c6b334b-a082-45a9-a328-73539dff1c2f'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:14.342,Pass,
,,,,,,,,,,0.593076,,,,,,,,,ed8dcd00-0e17-4587-b3bf-241644271146,2005,,"[83.0, 13.0]",19751,57,,,,-0.71883,,,Right Foot,,,"[91.0, 6.0]",,Ground Pass,10.630146,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,From Throw In,Francesca Kirby,4641.0,Center Forward,114,Chelsea FCW,971,['32d7727d-2f12-409f-9124-de35322630ed'],15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:15.837,Pass,
,,,,,,,,,,0.071733,,,,,,,,,78e02155-f8a7-475d-b29d-95350176ed65,2008,,"[92.0, 5.0]",19751,57,,,,2.55359,,,Left Foot,,,"[89.0, 7.0]",,Ground Pass,3.6055512,Incomplete,Francesca Kirby,4641.0,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,114,Chelsea FCW,971,"['54c0b480-43ce-4869-a43c-3582e6b0866a', 'a1f0e5d5-3cd0-4bd0-ba01-c483fd8751df']",16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:16.721,Pass,
,,,,,,,,,,0.800617,,,,,,,,,1f9aee65-5976-4fe9-a8ed-f135be2b08a2,2011,,"[93.0, 1.0]",19751,57,,,,2.226492,,,,,,"[83.0, 14.0]",,Low Pass,16.40122,,Francesca Kirby,4641.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,115,Chelsea FCW,971,['38bbc376-15d3-4882-b8ea-7bdc555a02d9'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:22.809,Pass,
,,,,,,,,,,2.042331,,,,,,,,,8316c2b8-f9a9-4392-9e99-d5864e5fb44e,2014,,"[83.0, 14.0]",19751,57,,,,2.6642473,,,Right Foot,,,"[54.0, 29.0]",,Ground Pass,32.649654,,Millie Bright,4642.0,,,,,,2,From Throw In,Francesca Kirby,4641.0,Center Forward,115,Chelsea FCW,971,['89cacafe-b9ab-4977-a0fe-60f94093bb3e'],24,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:24.999,Pass,
,,,,,,,,,,1.790919,,,,,,,,,4c9f4135-2cf3-4f58-961d-337ee16e2dac,2017,,"[56.0, 41.0]",19751,57,,,,0.658806,,,Right Foot,,,"[87.0, 65.0]",,Ground Pass,39.20459,Incomplete,Erin Cuthbert,4660.0,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,115,Chelsea FCW,971,"['866edfa5-6c4e-4116-8acb-db28b56c2536', 'cc6ab4b4-2112-48a9-a6ec-9249e8869a83']",29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:29.091,Pass,
,,,,,,,,,,1.011905,,,,,,,,,cf8d06fe-47e1-49a1-9e99-343b05050913,2021,,"[35.0, 16.0]",19751,57,,,,0.13255154,,,Right Foot,,,"[50.0, 18.0]",,Ground Pass,15.132746,,Brianna Visalli,18157.0,,,,,,2,From Throw In,Erin Simon,18155.0,Left Back,115,Chelsea FCW,971,['5db20e4d-f743-43b1-9362-2850c949d130'],31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:31.605,Pass,
,,,,,,,,,,1.173909,,,,,,,,,36b23013-d106-40e8-98d0-5ecc07ab4554,2027,,"[65.0, 56.0]",19751,57,,,,1.1071488,,,Right Foot,,,"[74.0, 74.0]",,Ground Pass,20.12461,,Erin Cuthbert,4660.0,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,115,Chelsea FCW,971,['af52a1e6-5bdf-492a-802a-902d8cfeb63e'],34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:34.843,Pass,
,,,,,,,,,,0.786585,,,,,,,,,e8774dde-6aca-4309-b8b3-d8a9628f197d,2030,,"[75.0, 73.0]",19751,57,,,,-1.8925469,,,Right Foot,,,"[70.0, 58.0]",,Ground Pass,15.811388,,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Center Attacking Midfield,115,Chelsea FCW,971,['5309ef5d-bc19-491e-bfb4-197266a8dc4f'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:36.968,Pass,
,,,,,,,,,,1.067097,,,,,,,,,f73eb300-85ee-4ec8-a5db-1ea95758a725,2033,,"[70.0, 58.0]",19751,57,,,,1.3909428,,,Left Foot,,,"[72.0, 69.0]",,Ground Pass,11.18034,,Ramona Bachmann,4659.0,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,115,Chelsea FCW,971,['4da91a8f-c318-4a4b-8a33-2d65ead64462'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:38.044,Pass,
