bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.925901,,,,,,,,,,4fc5513d-a680-4fb9-bdfd-4ab5189d9eab,19,,,"[34.0, 23.0]",19780,0,,,0.06512516,,,Left Foot,,,,"[80.0, 26.0]",High Pass,46.09772,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Victoria Williams,16395.0,Left Center Back,3,Brighton & Hove Albion WFC,965,"['0013bbcd-bdeb-4641-8f41-42e884ef25d5', 'eacf4a78-7a8b-40a1-85c1-763481bf5ea2']",19,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:19.809,Pass,True
,,,,,,,,,,,,,,,2.0634,,,,,,,,,,0ead7155-72e0-4aaa-b1a3-b4ac9e990d88,23,,,"[41.0, 60.0]",19780,0,,,-2.863293,,,Right Foot,,,,"[20.0, 54.0]",Low Pass,21.84033,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,Recovery,1,Regular Play,Satara Murray,15629.0,Right Back,4,Liverpool WFC,966,['c1e3d166-f8df-43ba-a461-ac94605541ad'],23,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:23.315,Pass,
,,,,,,,,,,,,,,,1.7304,,,,,,,,,,ee64f164-d459-49de-983b-070d1c7a4fea,27,,,"[14.0, 56.0]",19780,0,,,1.4659194,,,Right Foot,,,,"[16.0, 75.0]",Ground Pass,19.104973,,Satara Murray,15629.0,,,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,4,Liverpool WFC,966,"['7bcc6d46-e69d-4771-9715-91db08ff3631', 'a385b339-499a-4600-aae5-c9f0f8111835']",27,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:27.199,Pass,True
,,,,,,,,,,,,,,,0.2921,,,,,,,,,,9bf34f9d-19c1-4ddd-b408-719f89c32566,35,,,"[33.0, 77.0]",19780,0,,,-0.16514868,,,Right Foot,,,,"[39.0, 76.0]",Ground Pass,6.0827627,Incomplete,,,,,,,,1,Regular Play,Satara Murray,15629.0,Right Back,4,Liverpool WFC,966,"['1bf3a949-2036-4a93-b9de-e17e8d14254e', '716248ef-64bc-4823-8eb5-941297150535']",32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:32.711,Pass,True
,,,,,,,,,,,,,,,1.6396,,,,,,,,,,da0a9f3b-268d-4aad-a4f2-0358c99db72d,44,,,"[54.0, 45.0]",19780,0,,,2.2348425,,,Right Foot,,,,"[36.0, 68.0]",Ground Pass,29.206163,,Kirsty Barton,19414.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Left Defensive Midfield,5,Brighton & Hove Albion WFC,965,"['5daba736-bb27-4d41-a6b0-9797231c47f9', '89d13928-d580-4354-908b-6dd65899c6c3']",40,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:40.181,Pass,True
,,,,,,,,,,,,,,,0.9801,,,,,,,,,,afc5cb0f-696c-4690-8cfe-6325650bd491,47,,,"[43.0, 71.0]",19780,0,,,-0.23374318,,,Right Foot,,,,"[64.0, 66.0]",Ground Pass,21.587032,,Danielle Buet,20034.0,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,5,Brighton & Hove Albion WFC,965,['749aaeee-b1be-48a9-a41d-ed8d56d654b6'],43,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:43.644,Pass,
,,,,,,,,,,,,,,,1.082175,,,,,,,,,,1eb74996-bd0b-462d-9ed3-413e7bcff1b2,50,,,"[65.0, 66.0]",19780,0,,,0.8850668,,,Right Foot,,,,"[74.0, 77.0]",Low Pass,14.21267,,Ellie Brazil,16393.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Left Defensive Midfield,5,Brighton & Hove Albion WFC,965,['eb7dcd5d-7401-42b3-8832-66f84fd310cb'],44,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:44.664,Pass,
,,,,,,,,,,,,,,,1.409278,,,,,,,,,,0ac067cc-fd49-4234-8102-85a2e66e4424,53,,,"[78.0, 77.0]",19780,0,,,-0.19739556,,,Right Foot,,,,"[98.0, 73.0]",Ground Pass,20.396078,,Kayleigh Green,16400.0,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Wing,5,Brighton & Hove Albion WFC,965,['71360e9f-4922-4564-a506-13b98f7dd53b'],46,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:46.939,Pass,
,,,,,,,,,,,,,,,1.294699,,,,,,,,,,c29bf231-d1c8-432f-bc9d-45d4f86a5a8f,60,,,"[11.0, 7.0]",19780,0,,,-0.32175055,,,Right Foot,,,,"[20.0, 4.0]",Ground Pass,9.486833,,Courtney Sweetman-Kirk,15611.0,,,,,,1,Regular Play,Leandra Little,15622.0,Left Center Back,6,Liverpool WFC,966,['3ced587e-c23d-4861-b1e9-203664fd82f5'],53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:53.569,Pass,
,,,,,,,,,,,,,,,1.1656,,,,,,,,,,7e54a704-9de9-4fdb-8575-c6d49a908443,64,,,"[22.0, 5.0]",19780,0,,,2.714965,,,Right Foot,,,,"[11.0, 10.0]",Ground Pass,12.083046,,Leandra Little,15622.0,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Left Wing,6,Liverpool WFC,966,"['8e51a5a5-f4c4-41d5-9361-56726c3aa352', '9bb5df6e-aa7f-4732-9916-9a960d2924ca']",55,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:55.505,Pass,True
,,,,,,,,,,,,,,,2.918973,,,,,,,,,,851a9218-185b-41a0-9945-71f5e8c0b94f,66,,,"[13.0, 10.0]",19780,0,,,-0.21109334,,,Right Foot,,,,"[55.0, 1.0]",High Pass,42.953465,Out,Jessica Anne Clarke,15218.0,,,,,,1,Regular Play,Leandra Little,15622.0,Left Center Back,6,Liverpool WFC,966,['9ebab4b9-d017-450c-b1cd-ab9491aac9c3'],56,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:56.671,Pass,
,,,,,,,,,,,,,,,2.513878,,,,,,,,,,ba87040e-1a37-4c31-9de2-56d298d5b84b,68,,,"[58.0, 80.0]",19780,1,,,-2.819842,,,,,,,"[37.0, 73.0]",Low Pass,22.135944,,Laura Rafferty,16394.0,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,7,Brighton & Hove Albion WFC,965,['5cc02ce5-5d5e-4eb9-b01b-9b91edb3e3da'],8,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:08.035,Pass,
,,,,,,,,,,,,,,,2.0861,,,,,,,,,,3fbf7e28-eb4a-4059-86cd-453ef9f9a4e8,71,,,"[37.0, 72.0]",19780,1,,,-1.5458015,,,Right Foot,,,,"[38.0, 32.0]",Ground Pass,40.012497,,Victoria Williams,16395.0,,True,,,,1,From Throw In,Laura Rafferty,16394.0,Right Center Back,7,Brighton & Hove Albion WFC,965,['a9dad5da-c551-4083-97e9-5d7ffc411bb0'],12,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:12.317,Pass,
,,,,,,,,,,,,,,,1.071571,,,,,,,,,,3f83033c-ee5a-43af-9ba4-d91dea56b833,75,,,"[56.0, 22.0]",19780,1,,,0.0,,,Left Foot,,,,"[75.0, 22.0]",Ground Pass,19.0,Incomplete,Aileen Whelan,16374.0,,,,,,1,From Throw In,Victoria Williams,16395.0,Left Center Back,7,Brighton & Hove Albion WFC,965,"['2ced86d2-0a69-446a-aab3-f8468a5fee10', '66470fe8-07c1-46d3-b484-c697f4b2f9a2', 'b76daba2-d1c0-44a2-835b-8e38e569017b']",19,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:19.495,Pass,True
,,,,,,,,,,,,,,,1.105982,,,,,,,,,,b2071208-e1cf-4357-be7a-eaee15c67558,82,,,"[69.0, 12.0]",19780,1,,,-0.5070985,,,Right Foot,,,,"[78.0, 7.0]",Ground Pass,10.29563,,Felicity Gibbons,16392.0,,,,,,1,From Throw In,Danielle Buet,20034.0,Left Defensive Midfield,7,Brighton & Hove Albion WFC,965,['6bb90255-2f41-42b4-9c19-7ffe80cfdae7'],23,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:23.485,Pass,
,,,,,,,,,,,,,,,1.633411,,,,,,,,,,eaddd522-9047-4b5a-af4d-7cc0cbcb12bf,86,,,"[81.0, 8.0]",19780,1,,,0.8086498,,,Left Foot,,,,"[102.0, 30.0]",Low Pass,30.413813,Pass Offside,Kayleigh Green,16400.0,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,7,Brighton & Hove Albion WFC,965,"['27bf07f4-7e1b-43c8-a818-e9fe08354259', 'cb1a4466-2f38-460f-985c-44bb9281a125']",26,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:26.007,Pass,True
,,,,,,,,,,,,,,,2.732,,,,,,,,,,52785c4a-c044-4262-96d9-79c12e346443,88,,,"[21.0, 52.0]",19780,1,,,0.348771,,,Right Foot,,,,"[65.0, 68.0]",High Pass,46.818798,Incomplete,Christie Murray,15628.0,,,,,Free Kick,1,From Free Kick,Anke Preuß,15626.0,Goalkeeper,8,Liverpool WFC,966,"['50dc8da8-0367-4e86-b42d-e5d5e377fdce', 'cacbdcd5-d486-44f8-ba17-59213575573a']",47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:47.922,Pass,
,,,,,,,,,,,,,,,1.208047,,,,,,,,,,3fdf1ce1-034a-4c44-8da0-96f4b6e0ac6c,92,,,"[68.0, 80.0]",19780,2,,,-0.5743048,,,,,,,"[85.0, 69.0]",High Pass,20.248457,Incomplete,Kirsty Linnett,19418.0,,,,,Throw-in,1,From Throw In,Satara Murray,15629.0,Right Back,9,Liverpool WFC,966,"['56671d4b-3518-4fed-b863-2459b02f6329', 'a7ea2439-4563-4078-b0bf-437191e4ad26']",3,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:03.219,Pass,
,,,,,,,,,,,,,,,1.514681,,,,,,,,,,56671d4b-3518-4fed-b863-2459b02f6329,94,,,"[36.0, 12.0]",19780,2,,,-0.43240777,,,Head,,,,"[49.0, 6.0]",High Pass,14.3178215,Incomplete,Aileen Whelan,16374.0,,,,,Recovery,1,From Throw In,Felicity Gibbons,16392.0,Left Back,9,Liverpool WFC,966,"['3fdf1ce1-034a-4c44-8da0-96f4b6e0ac6c', 'd55b6385-f190-43ae-99aa-6ec691acd411', 'dbb20958-c2d5-4e7f-9010-a062da2e275f']",4,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:04.427,Pass,
,,,,,,,,,,,,,,,0.7416,,,,,,,,,,3c7751f0-36ef-443f-8164-4a17d4e2b13f,98,,,"[72.0, 72.0]",19780,2,,,-0.95054686,,,Right Foot,,,,"[77.0, 65.0]",Ground Pass,8.602325,,Jessica Anne Clarke,15218.0,,,,,,1,From Throw In,Satara Murray,15629.0,Right Back,9,Liverpool WFC,966,['f4e12809-c56e-486a-870a-bf05392d2fc8'],6,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:06.676,Pass,
,,,,,,,,,,,,,,,1.709263,,,,,,,,,,357b0b88-682f-4d30-aa20-a9c97c8047e9,111,,,"[65.0, 16.0]",19780,2,,,1.4410938,,,Right Foot,,,,"[68.0, 39.0]",Ground Pass,23.194826,,Chloe Peplow,16397.0,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,10,Brighton & Hove Albion WFC,965,['96afecc5-1281-4d8d-b04b-68e3f71e2017'],12,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:12.578,Pass,
,,,,,,,,,,,,,,,1.4403,,,,,,,,,,50378d06-fabd-43b7-b8d3-be2f51e74ac9,115,,,"[68.0, 38.0]",19780,2,,,1.677532,,,Right Foot,,,,"[65.0, 66.0]",Low Pass,28.160255,,Kirsty Barton,19414.0,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Defensive Midfield,10,Brighton & Hove Albion WFC,965,['479795e0-1f75-4c1e-b47d-20cde6520577'],15,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:15.316,Pass,
,,,,,,,,,,,,,,,2.760373,,,,,,,,,,844b8562-d227-4c9c-80bd-dbba4a1e89f4,119,,,"[64.0, 1.0]",19780,2,,,0.10673567,,,,,,,"[92.0, 4.0]",Low Pass,28.160255,,Kirsty Linnett,19418.0,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,11,Liverpool WFC,966,['15a79062-10aa-489d-9d5a-13edd85f65bd'],32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:32.679,Pass,
,,,,,,,,,,,,,,,0.9705,,,,,,,,,,2520699d-c06e-4e88-b078-e8da5a96b0fd,125,,,"[93.0, 1.0]",19780,2,,,0.09065989,,,,,,,"[104.0, 2.0]",Low Pass,11.045361,Incomplete,Kirsty Linnett,19418.0,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,12,Liverpool WFC,966,"['7e33a2d6-9aa8-4954-bcdb-3fffba1af776', 'cd6571ce-261a-416e-8db9-0c5dc570d237']",47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:47.467,Pass,
,,,,,,,,,,,,,,,1.3476,,,,,,,,,,0f784746-ca7c-49c8-b382-603cad1d3766,128,,,"[97.0, 1.0]",19780,2,,,0.9600704,,,,,,,"[111.0, 21.0]",Low Pass,24.41311,Incomplete,Kirsty Linnett,19418.0,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,13,Liverpool WFC,966,"['5d8fd4a8-9fa7-4550-989e-c74e7a238649', 'ee55fdcf-6436-4a0b-b185-8cacec6103a8']",56,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:56.187,Pass,
,,,,,,,,,,,,,,,0.936976,,,,,,,,,,5d8fd4a8-9fa7-4550-989e-c74e7a238649,130,,,"[10.0, 60.0]",19780,2,,,0.95054686,,,Right Foot,,,,"[15.0, 67.0]",Low Pass,8.602325,Incomplete,Chloe Peplow,16397.0,,,,,Interception,1,From Throw In,Kirsty Barton,19414.0,Right Back,13,Liverpool WFC,966,"['0f784746-ca7c-49c8-b382-603cad1d3766', '4fc586a7-c3b3-4da3-9117-e9d51d9e617e', '57994bd3-f5ac-4594-ad86-bb0b4967a60f']",57,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:57.534,Pass,
,,,,,,,,,,,,,,,1.030181,,,,,,,,,,2fc2b340-3dac-40af-95e0-b8cf1a719549,135,,,"[104.0, 12.0]",19780,2,,,-2.4668517,,,Right Foot,,,,"[94.0, 4.0]",Ground Pass,12.806249,,Leigh-Anne Robe,15630.0,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Left Wing,13,Liverpool WFC,966,"['1d8262dd-f013-42a6-b313-c954794d139c', '54178fe8-a5c2-43c9-9f97-a37593b2b87a']",59,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:59.560,Pass,True
,,,,,,,,,,,,,,,1.6004,,,,,,,,,,302e21bf-2683-4b3d-8da8-db028d7060d4,140,,,"[82.0, 1.0]",19780,3,,,0.26625204,,,,,,,"[104.0, 7.0]",Low Pass,22.803509,,Courtney Sweetman-Kirk,15611.0,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,14,Liverpool WFC,966,['2f16b1f8-980c-4707-b59b-8b32611f228d'],8,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:08.850,Pass,
,,,,,,,,,,,,,,,1.5597,,,,,,,,,,85947ab8-7460-44cc-9f67-edd48f1e67af,142,,,"[104.0, 7.0]",19780,3,,,-2.9441972,,,Right Foot,,,,"[89.0, 4.0]",Low Pass,15.297058,Incomplete,Leigh-Anne Robe,15630.0,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Left Wing,14,Liverpool WFC,966,"['1984f858-38cd-4f67-b3e8-1390db57a748', '739e9557-dc73-4acd-b69f-74f8956797ba']",10,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:10.450,Pass,
,,,,,,,,,,,,,,,1.9098,,,,,,,,,,a5f4a98c-6f5d-4448-963e-e117303f928f,149,,,"[32.0, 77.0]",19780,3,,,-2.5782764,,,Right Foot,,,,"[13.0, 65.0]",Ground Pass,22.472204,,Laura Rafferty,16394.0,,,,,Free Kick,1,From Free Kick,Kirsty Barton,19414.0,Right Back,16,Brighton & Hove Albion WFC,965,['5b729cb2-6edf-4afa-ab8b-a881607419c8'],30,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:30.353,Pass,
,,,,,,,,,,,,,,,2.3916,,,,,,,,,,a3ee8f8a-d744-4f10-a6e3-939ac5d32032,152,,,"[21.0, 64.0]",19780,3,,,-2.0899425,,,Right Foot,,,,"[9.0, 43.0]",Ground Pass,24.186773,,Marie Hourihan,19419.0,,,,,,1,From Free Kick,Laura Rafferty,16394.0,Right Center Back,16,Brighton & Hove Albion WFC,965,['6e666c5a-146e-4bf9-91b3-01fb48dd1cc0'],34,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:34.391,Pass,
,,,,,,,,,,,,,,,2.0456,,,,,,,,,,f0cd3b98-da8d-4544-9d0c-95203087c819,155,,,"[12.0, 44.0]",19780,3,,,1.1361262,,,Left Foot,,,,"[25.0, 72.0]",Ground Pass,30.870699,,Laura Rafferty,16394.0,,,,,,1,From Free Kick,Marie Hourihan,19419.0,Goalkeeper,16,Brighton & Hove Albion WFC,965,['db6ea3d8-d127-4959-8616-243115a9612a'],38,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:38.376,Pass,
