bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[78.0, 22.0]",,,,,,,1.707,,,,,,,,,,,8fad2e1f-f696-4ecc-bf91-bb6f6977ef35,2081,,,"[70.0, 22.0]",7298,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,106,Manchester City WFC,746,"['5d46aef0-7779-45de-8ba6-94697c217489', '803ea19c-a383-4480-bd2b-8a911b4d627f', 'a86f0d9b-10e6-4d0b-9f0a-0bf920ed4e89']",38,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:38.291,Carry,True
,,,,,"[104.0, 27.0]",,,,,,,6.68,,,,,,,,,,,7260e5f9-81d1-4efc-a525-836e82c379c4,2085,,,"[78.0, 22.0]",7298,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,106,Manchester City WFC,746,"['57519107-7396-4a5a-aaec-4e72627516c8', '803ea19c-a383-4480-bd2b-8a911b4d627f', 'a86f0d9b-10e6-4d0b-9f0a-0bf920ed4e89', 'abbda3ca-c34e-499d-a215-41fe66874c0d']",39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:39.998,Carry,True
,,,,,"[31.0, 54.0]",,,,,,,2.16,,,,,,,,,,,0466d536-b6b3-470d-99c6-7857922d607e,2089,,,"[24.0, 56.0]",7298,47,,,,,,,,,,,,,,,,,,,,2,From Counter,So-Yun Ji,4647.0,Center Midfield,107,Chelsea FCW,971,"['08961aeb-f2bc-49b0-98d4-52c8abd72376', '41ceeee7-94d8-49f6-8acf-4e1d0e7c591c']",47,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:47.918,Carry,
,,,,,"[86.0, 48.0]",,,,,,,3.36,,,,,,,,,,,ec956b80-6c48-48fd-aa76-bd5c56dd7440,2092,,,"[68.0, 58.0]",7298,47,,,,,,,,,,,,,,,,,,,,2,From Counter,Francesca Kirby,4641.0,Left Center Forward,107,Chelsea FCW,971,"['966d5924-afb3-487e-b604-fcbdea3e75e3', 'a85560cf-7e23-47c8-82ea-046fd0fc11a1']",52,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:52.638,Carry,
,,,,,"[114.0, 34.0]",,,,,,,1.48,,,,,,,,,,,2097e3ab-408d-44d4-bdf1-9f755d31152e,2095,,,"[98.0, 28.0]",7298,47,,,,,,,,,,,,,,,,,,,,2,From Counter,Ramona Bachmann,4659.0,Right Center Forward,107,Chelsea FCW,971,"['62a616ea-6791-422c-af80-1683d22bb9f5', 'c4d152ed-9ebd-4b1c-9593-d05bb986eb25']",57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:57.638,Carry,
,,,,,"[29.0, 22.0]",,,,,,,1.28,,,,,,,,,,,1f8690b8-a86a-4714-9b26-385b179555f9,2100,,,"[23.0, 19.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,109,Manchester City WFC,746,"['036206cb-096f-4467-af6c-c9b630409970', '829b162d-d0ce-4685-b433-eb529eebf7e4']",7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:07.771,Carry,
,,,,,"[40.0, 25.0]",,,,,,,5.28,,,,,,,,,,,27aab35e-7085-46f0-9488-fe09eb4b10c5,2103,,,"[37.0, 27.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,110,Manchester City WFC,746,"['0e03e08c-680c-40c1-b4f0-721a83ef3989', '1e77624a-2333-41a1-87db-14cbac011fa7']",9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:09.891,Carry,
,,,,,"[51.0, 10.0]",,,,,,,1.72,,,,,,,,,,,21357770-e34a-4534-9ede-5b9e79bc2e4b,2106,,,"[46.0, 8.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,111,Manchester City WFC,746,"['52144f87-8b11-443c-97c9-704a78ba0594', 'fa135ff2-f56d-49ec-98a3-f6bba9ef6106']",16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:16.651,Carry,
,,,,,"[73.0, 15.0]",,,,,,,3.0,,,,,,,,,,,183832c1-01e5-4cf6-b751-6dc46c1e2a35,2109,,,"[69.0, 16.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,112,Manchester City WFC,746,"['6a60bfb0-fce4-4baf-ba28-d92b20ff2408', 'e388c0f0-e72a-4f0e-ae51-2beb04cb400f', 'f1dc20b5-651e-473b-8f69-1bce7064b526']",19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:19.131,Carry,True
,,,,,"[68.0, 2.0]",,,,,,,0.96,,,,,,,,,,,f52e5aad-2105-4d30-9a42-e07f3e9a2d36,2113,,,"[68.0, 2.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,113,Manchester City WFC,746,"['90997036-8e02-4376-a0f2-b01f31bbb61c', 'b8b9cd24-7bcd-41fb-ae37-f74af772db5a']",22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:22.811,Carry,
,,,,,"[64.0, 18.0]",,,,,,,1.0,,,,,,,,,,,2c1ff16d-e401-422e-b1af-a56c4c3b2231,2116,,,"[68.0, 21.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,114,Manchester City WFC,746,"['b91d2945-03d1-4dad-9217-9e248f24a78a', 'f446d9f6-3b78-4784-bf69-3ab983995568']",24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:24.411,Carry,
,,,,,"[51.0, 7.0]",,,,,,,1.76,,,,,,,,,,,75f1b5b7-7b8c-45b6-a360-ae5e3193a80b,2119,,,"[50.0, 5.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,115,Manchester City WFC,746,"['713be91a-40d1-445c-a744-3e2c998b2d4b', '8651b382-afb8-4fd5-b422-186e29cb79e6']",26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:26.411,Carry,
,,,,,"[55.0, 14.0]",,,,,,,0.36,,,,,,,,,,,53c2751a-3ebf-4fe9-a198-b031c0d5a40d,2122,,,"[55.0, 14.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,116,Manchester City WFC,746,"['2c9facda-0219-4123-be43-5452fe1d499d', '50fd64b6-5f11-4d41-a166-b89401e9bcc7']",28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:28.771,Carry,
,,,,,"[57.0, 5.0]",,,,,,,2.08,,,,,,,,,,,7dcbd3d4-4cb5-4324-ab6b-32b91ae1d707,2125,,,"[56.0, 4.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,117,Manchester City WFC,746,"['6ec9894e-8f49-483e-8450-8192662be9fd', '993c562e-26e0-434e-92a4-7129cbf6b4cd']",29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:29.971,Carry,
,,,,,"[80.0, 14.0]",,,,,,,3.36,,,,,,,,,,,64a47eec-ba32-4d1d-a941-121c81d19e8a,2128,,,"[69.0, 13.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,118,Manchester City WFC,746,"['10533268-9d29-428e-8a39-f85c1161b45e', '108a6d11-60c4-4139-80a5-76013e6e8fec', '6e51c2ba-fc6b-489b-936f-1335239e1512']",32,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:32.771,Carry,True
,,,,,"[108.0, 5.0]",,,,,,,0.173,,,,,,,,,,,b26049ab-a444-44ab-87bc-08956a2ea317,2133,,,"[108.0, 5.0]",7298,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,119,Manchester City WFC,746,"['050f3352-579c-4c3c-b08a-f63503b842c7', '390d221a-4c8e-412c-bce7-4b9b208f9914', '4841c7c5-a260-4f1d-90ba-c085028de7f1']",39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:39.397,Carry,True
,,,,,"[8.0, 12.0]",,,,,,,3.653,,,,,,,,,,,23eedd64-1e99-450f-8e4f-9e72e16adca8,2142,,,"[11.0, 8.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,121,Chelsea FCW,971,"['845a8eb1-329c-4b7f-bc4d-6a4590a86bc3', '8614aeeb-20cd-4cd7-8b6e-aa0669f9987e', 'b34d36e1-f0f1-4d47-9033-dfc8a55994a9']",21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:21.238,Carry,True
,,,,,"[33.0, 15.0]",,,,,,,3.72,,,,,,,,,,,40f5906e-0a12-43d5-9bbb-ff37ca85cedf,2146,,,"[16.0, 4.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,121,Chelsea FCW,971,"['25e2826e-3622-4c7b-a2a5-f3dd760a883b', 'caee5ba6-6fe1-4055-9f0c-35c102a51828']",25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:25.491,Carry,
,,,,,"[109.0, 39.0]",,,,,,,5.32,,,,,,,,,,,d4cc6505-ac37-4c5c-a23c-97c97f62a148,2151,,,"[90.0, 55.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Forward,121,Chelsea FCW,971,"['28c07afb-53b7-497f-9bb0-1c586c27e2de', '92c18256-d447-4f85-bd08-385ce7cee8eb', 'c9db8272-e2d5-465d-bc6d-d69bfb6f8224']",31,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:31.798,Carry,True
,,,,,"[12.0, 10.0]",,,,,,,2.32,,,,,,,,,,,4c7d6c40-5c1c-4d22-992e-5c6c3d0da90a,2160,,,"[12.0, 19.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,122,Manchester City WFC,746,"['2692c887-9b4d-4f07-886b-b37410980a27', 'c285b4a7-4d59-4379-a9d2-dacb5d37f86d', 'c8764516-b1b3-430b-92ef-16d97b260e26']",40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:40.451,Carry,True
,,,,,"[27.0, 2.0]",,,,,,,3.387,,,,,,,,,,,1e47ed6d-0698-4376-9245-b29499f36ee7,2164,,,"[12.0, 10.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,122,Manchester City WFC,746,"['2692c887-9b4d-4f07-886b-b37410980a27', '9042c018-2eda-4d03-a06c-c07118d777b6', 'aa07207e-1a67-40c3-8453-faa03bbe554d', 'ff63db6f-56c7-49a7-bcbf-ef8fb1bd5b45']",42,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:42.771,Carry,True
,,,,,"[41.0, 5.0]",,,,,,,2.08,,,,,,,,,,,c9a8e3ce-81a0-4b02-8b32-ed6aaf58e709,2168,,,"[44.0, 8.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,122,Manchester City WFC,746,"['450f0838-8686-42e6-8305-837c7090d17b', '66dd3ea7-30d9-467f-94a9-3b6377036090', '7f6b3639-1ba6-4026-a631-b7b1acecec86']",46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:46.891,Carry,True
,,,,,"[30.0, 7.0]",,,,,,,1.64,,,,,,,,,,,9fe623ec-a6c5-4328-bedb-bca78ea8bfdb,2172,,,"[30.0, 7.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,122,Manchester City WFC,746,"['4fedc3fb-adde-4b43-98cb-57c470b620a9', 'b477e826-71ae-4a18-b0e9-6a5e6829f17f']",49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:49.771,Carry,
,,,,,"[26.0, 14.0]",,,,,,,1.76,,,,,,,,,,,bd0ae068-4821-4b57-8426-69f72382db0c,2175,,,"[24.0, 10.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,122,Manchester City WFC,746,"['4ccf8e72-3bc7-4ca6-b458-6d8b1e4e7453', 'b80694a3-88ea-456a-9ad2-0e159a176e07']",52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:52.411,Carry,
,,,,,"[36.0, 44.0]",,,,,,,1.32,,,,,,,,,,,cb3876b6-c7eb-4041-976c-3dad1ce51bb8,2178,,,"[36.0, 41.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,122,Manchester City WFC,746,"['29eee5e0-a476-4213-a0f7-51a299fac1ac', 'cf3be883-1e67-4a8f-a102-3da56ba41393']",56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:56.331,Carry,
,,,,,"[35.0, 68.0]",,,,,,,2.04,,,,,,,,,,,87174dce-1e77-46ed-b424-746bf1ac3d76,2181,,,"[32.0, 67.0]",7298,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Right Back,122,Manchester City WFC,746,"['56c41ab9-99c8-4e19-9a00-49be44c7edd4', 'ab88880d-081d-4fde-98dc-a346f1c4c67f']",59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:59.971,Carry,
,,,,,"[73.0, 13.0]",,,,,,,0.24,,,,,,,,,,,32b7094c-524f-498c-90b6-c8c5e2056197,2186,,,"[74.0, 11.0]",7298,50,,,,,,,,,,,,,,,,,,,,2,From Counter,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,123,Chelsea FCW,971,"['60e613ce-1e18-415e-afc7-0fa4048334c6', '863371be-fb2c-4e2d-9ad0-4e7dfbcd0d75', 'ebc80dd6-055a-4ce9-bc1a-08910c75d379']",5,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:05.678,Carry,True
,,,,,"[85.0, 21.0]",,,,,,,2.88,,,,,,,,,,,d816f1cb-d303-4c30-aec9-4b7a5683c2cc,2190,,,"[73.0, 13.0]",7298,50,,,,,,,,,,,,,,,,,,,,2,From Counter,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,123,Chelsea FCW,971,"['368b29d4-64c8-4001-9517-05e77b650542', '7867231d-d0af-4dde-ac3c-9325c7a23317', '7b1491b4-d887-4357-b312-d1c5586c6013', 'ebc80dd6-055a-4ce9-bc1a-08910c75d379']",5,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:05.918,Carry,True
,,,,,"[13.0, 14.0]",,,,,,,1.08,,,,,,,,,,,8a589f1c-dbad-489e-be2b-8ad7451db34d,2197,,,"[12.0, 15.0]",7298,50,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,125,Manchester City WFC,746,"['b8b1fc27-6889-4634-9bfb-22a3130a04e1', 'c620f3b1-6e16-4f8e-a13a-eea93461092d']",59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:59.691,Carry,
,,,,,"[31.0, 3.0]",,,,,,,1.547,,,,,,,,,,,fc9ba33d-4e72-4062-9858-5237bf0e3f48,2200,,,"[31.0, 3.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Demi Stokes,4651.0,Left Back,125,Manchester City WFC,746,"['175bf56a-433a-4eba-87e8-d9b3a0da7e68', '541ab389-00be-4238-b5d3-e093b60b9ed5', '5dcdd29b-6ee4-4b39-b768-44cd25b5501c']",1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:01.691,Carry,True
,,,,,"[45.0, 2.0]",,,,,,,0.507,,,,,,,,,,,5545489a-43dc-449b-8353-0f8bb96cc50e,2205,,,"[45.0, 3.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claire Emslie,4646.0,Left Wing,125,Manchester City WFC,746,"['4ca89c07-4584-47f5-ae2c-7fb839cd64de', '90af2eab-fd3e-4828-a9ea-3d37e938a303', 'd7b0f151-52cc-434b-bdf3-dad238203cc6']",4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:04.411,Carry,True
,,,,,"[13.0, 12.0]",,,,,,,2.0,,,,,,,,,,,04eb0a2e-d481-4df5-a62d-933ced284f0c,2210,,,"[17.0, 8.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,126,Manchester City WFC,746,"['3acec16e-ab9e-4984-94f1-b726f6c5a3d4', 'e3762c6d-e04a-4837-a70e-bb4f9d3a226f', 'e7ec4fbd-f1c6-4240-b31c-5126acd74444']",14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:14.131,Carry,True
,,,,,"[8.0, 42.0]",,,,,,,1.52,,,,,,,,,,,9f37caee-8c74-4000-b59c-46e27fe482eb,2214,,,"[4.0, 38.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,126,Manchester City WFC,746,"['41d369f8-13b8-44d2-8664-5b147931a0aa', 'c5b5da21-a471-4d5c-9690-0b2787b4b943', 'f7c7b0af-042a-4f0d-8b99-38f86a700606']",18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:18.011,Carry,True
,,,,,"[11.0, 65.0]",,,,,,,0.68,,,,,,,,,,,c27b3c07-4f3d-491e-9d21-3a2d2b8ff8cf,2218,,,"[11.0, 65.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Right Center Back,126,Manchester City WFC,746,"['8578d008-d467-482d-ab36-717c7f6863e7', 'eae92c82-fd80-40f3-bd2a-20b699350aec', 'f02c43cb-21b1-4a46-9eb6-8d2f31701a7a']",20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:20.811,Carry,True
,,,,,"[29.0, 76.0]",,,,,,,1.227,,,,,,,,,,,cfb4856b-678d-4fc1-9937-ea4b03c1f989,2222,,,"[29.0, 76.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esme Beth Morgan,4649.0,Right Back,126,Manchester City WFC,746,"['01a68205-8c8f-462d-bd92-551a7536dfad', '1dbcefc8-329d-4845-b962-037e23cc804a', '2b9d4521-5d2f-486b-8ff7-05978600cc5a']",22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:22.811,Carry,True
,,,,,"[75.0, 21.0]",,,,,,,3.28,,,,,,,,,,,52a85985-d6f4-4e7e-be2a-b09c8fb7e16a,2233,,,"[87.0, 9.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Center Forward,128,Chelsea FCW,971,"['1e15f9e8-f643-4eef-b54f-18e57cfda6d4', '98efe702-583e-42eb-9136-6fbcc47ca037', 'd144d1d3-8439-4498-a4ab-4d52bb9377b9']",50,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:50.598,Carry,True
,,,,,"[80.0, 26.0]",,,,,,,1.0,,,,,,,,,,,17520c2c-903d-4d97-b16a-80717c154eae,2237,,,"[75.0, 21.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Center Forward,128,Chelsea FCW,971,"['06206479-fafb-426d-bc08-863c94dbc0c3', 'd144d1d3-8439-4498-a4ab-4d52bb9377b9', 'dea66e2f-79ed-4892-9cb9-77df48e6bf19']",53,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:53.878,Carry,True
,,,,,"[32.0, 59.0]",,,,,,,0.04,,,,,,,,,,,d92f8e3c-418b-487d-99a0-708e04f26d09,2243,,,"[32.0, 59.0]",7298,51,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Right Back,129,Manchester City WFC,746,"['2872d06d-ab0b-4696-aceb-a696bcd40bed', '79522f05-9565-40ea-a6ea-b0567d94a791', 'bc5922db-e6a4-4039-be89-a9190ea53c77']",57,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:57.038,Carry,True
,,,,,"[22.0, 71.0]",,,,,,,1.72,,,,,,,,,,,46a99130-7804-4c74-8078-21e32f221a8a,2250,,,"[28.0, 67.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Midfield,130,Manchester City WFC,746,"['c8e897fc-a052-47c6-a4a7-e5b09144126e', 'ca9fa66a-c945-4f35-b1ce-57d9f6a3c7dc', 'd587a4bf-c24d-412e-8dea-ee23b3173362']",12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:12.051,Carry,True
,,,,,"[22.0, 79.0]",,,,,,,0.68,,,,,,,,,,,7c78f40d-ee8e-43d8-bc7a-c8c4da7bccd1,2253,,,"[22.0, 79.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esme Beth Morgan,4649.0,Right Back,130,Manchester City WFC,746,"['07200e05-9d5b-487b-b87c-3ac84f9e911b', 'f36ff8da-4a0f-43bc-bb79-5a9f15b223cb']",14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:14.251,Carry,
,,,,,"[28.0, 70.0]",,,,,,,0.12,,,,,,,,,,,f61be727-a880-4cca-ad1b-5c30874e5259,2257,,,"[28.0, 70.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Midfield,130,Manchester City WFC,746,"['4c75c4ec-7a3c-4933-a1e9-614e230cee5d', 'd82a8fe5-6b51-4d80-90cb-0b0bd7f87e96', 'e1fa2ed5-ba92-4107-986b-9c51cba3279d']",15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:15.571,Carry,True
,,,,,"[65.0, 4.0]",,,,,,,1.08,,,,,,,,,,,91262430-5001-4d59-8cda-5529264cb4d9,2265,,,"[66.0, 3.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,131,Chelsea FCW,971,"['28b2626e-8009-435d-8a2f-c1404f910936', '6b442294-860b-4f4d-a43c-627ec47ae27d']",25,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:25.878,Carry,
,,,,,"[44.0, 6.0]",,,,,,,0.6,,,,,,,,,,,5bf43a94-ef5e-4028-959d-c527ac80f195,2270,,,"[40.0, 4.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,131,Chelsea FCW,971,"['7e232ac2-651c-43be-8391-a6bd7477c240', 'f26eace6-fa7c-45f2-a932-5c6818a6ce83']",28,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:28.758,Carry,
,,,,,"[35.0, 27.0]",,,,,,,0.8,,,,,,,,,,,d70f5a61-34a8-4fd3-81c6-4a52da3b9ced,2274,,,"[35.0, 28.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anita Amma Ankyewah Asante,4657.0,Center Back,131,Chelsea FCW,971,"['a376a7bf-4272-499b-a8c2-0cd9bfe96870', 'b91cab62-2515-4429-be16-bf52a8c8b2ef', 'f3c500d9-67e0-4e66-8acd-93482ed05f7e']",31,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:31.518,Carry,True
,,,,,"[38.0, 62.0]",,,,,,,1.52,,,,,,,,,,,0c192036-afbc-4ef6-8402-22d534a4fef6,2277,,,"[38.0, 55.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Center Back,131,Chelsea FCW,971,"['26e1ff83-af61-4990-a487-2c345670de12', 'f85f037f-55d1-4019-9aae-846957693c61']",34,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:34.318,Carry,
,,,,,"[68.0, 24.0]",,,,,,,6.347,,,,,,,,,,,d0a951f5-f537-403b-82e6-4e4217a19fdb,2281,,,"[46.0, 24.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,132,Manchester City WFC,746,"['5e465569-a19f-49a8-9a52-e4540cf58cb9', 'f85f05a7-40a6-42bd-a01e-8f6b3b6b870c']",37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:37.611,Carry,
,,,,,"[90.0, 3.0]",,,,,,,2.04,,,,,,,,,,,a8437bf3-aced-40d1-be69-77673fda59ba,2284,,,"[90.0, 3.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,132,Manchester City WFC,746,"['1b3abe40-ebf3-445a-b3a8-f0fc97ae5d7c', '77ad6464-256b-44d3-bf67-65119b57cee4', 'fc4da17f-6e2b-4bbb-b23b-703ebb564667']",45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:45.411,Carry,True
,,,,,"[85.0, 10.0]",,,,,,,2.08,,,,,,,,,,,7d1edafa-3ce3-467c-a081-b11753bfbdd3,2288,,,"[80.0, 3.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,132,Manchester City WFC,746,"['533df8ba-fada-4479-b3db-4a493a8bfb0c', 'd7f8811b-fc96-4bc8-ad26-7a4e4dd1e2f5']",48,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:48.131,Carry,
,,,,,"[77.0, 17.0]",,,,,,,0.027,,,,,,,,,,,d53a3b76-2834-4a76-9b6f-a3af8abc779c,2291,,,"[77.0, 17.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,132,Manchester City WFC,746,"['c5f79e1b-d2f5-43ed-9fa5-1d44ce52d04a', 'e212fc82-4f51-441a-b976-c0f5c29642e9']",51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:51.051,Carry,
,,,,,"[83.0, 3.0]",,,,,,,1.0,,,,,,,,,,,2730459c-5089-458e-be64-713e04181c01,2296,,,"[83.0, 3.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,132,Manchester City WFC,746,"['0024de5b-8387-4010-a83f-210ebe4a327b', '605d79fe-5ea8-4f55-bf46-95ce1f37b543', 'f8f56e8e-6a46-4406-bafb-f32a6ae1aabb']",54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:54.811,Carry,True
