ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,2.080376,,,,,,,,,,,,,,158e9b62-0afb-4c34-ace8-702e8f37480f,18,,"[41.0, 15.0]",19738,0,,,2.4668517,,,Right Foot,,,,"[31.0, 23.0]",,Ground Pass,12.806249,,Aoife Mannion,19503.0,,,,1,From Kick Off,Kerys Harrop,15569.0,Left Center Back,2,Birmingham City WFC,969,['ffa709a4-13e6-48e0-b7e6-8d19b23d213f'],14,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:14.304,Pass,
,,,,,,,,,,2.379462,,,,,,,,,,,,,,a939f72d-3e4e-40cd-bbdc-4eb5facca612,21,,"[32.0, 30.0]",19738,0,,,1.4219064,,,Left Foot,,,,"[35.0, 50.0]",,Ground Pass,20.22375,,Meaghan Sargeant,19502.0,,,,1,From Kick Off,Aoife Mannion,19503.0,Center Back,2,Birmingham City WFC,969,['9e212af8-d769-44e4-824c-897536ace145'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:17.864,Pass,
,,,,,,,,,,1.488755,,,,,,,,,,,,,,e1016fcb-006f-4ecf-91e9-2fb6410adfbb,24,,"[52.0, 64.0]",19738,0,,,0.67474097,,,Right Foot,,,,"[67.0, 76.0]",,Ground Pass,19.209373,,Harriet Scott,19592.0,,,,1,From Kick Off,Meaghan Sargeant,19502.0,Right Center Back,2,Birmingham City WFC,969,['8595d30a-cbbf-46a9-ba7a-fea827691b36'],22,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:22.740,Pass,
,,,,,,,,,,0.888678,,,,,,,,,,,,,,bb178cc1-1b61-4017-a8b4-0dbd285ffffe,28,,"[57.0, 1.0]",19738,0,,,0.3708913,,,,,,,"[75.0, 8.0]",,High Pass,19.313208,Incomplete,,,,,Throw-in,1,From Throw In,Gemma Evans,16381.0,Left Center Back,3,Bristol City WFC,973,['a2753b66-8d3a-48c4-a1ac-7ff4f86767b9'],43,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:43.162,Pass,
,,,,,,,,,,2.1899,,,,,,,,,,,,,,a2753b66-8d3a-48c4-a1ac-7ff4f86767b9,30,,"[46.0, 73.0]",19738,0,,True,-0.4636476,,,,,,,"[50.0, 71.0]",,High Pass,4.472136,,Lucy Staniforth,15562.0,,,Recovery,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,3,Bristol City WFC,973,"['1b789060-3e96-4ff4-989e-2e4cc0d8b554', '9d550f60-be9b-45a4-bbe8-bd36d0f5f8f5', 'bb178cc1-1b61-4017-a8b4-0dbd285ffffe']",44,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:44.051,Pass,True
,,,,,,,,,,1.285976,,,,,,,,,,,,,,86f6b102-3188-4339-8aab-08f96f6761ed,34,,"[74.0, 1.0]",19738,0,,,0.70449406,,,,,,,"[94.0, 18.0]",,High Pass,26.24881,,Juliette Kemppi,16390.0,,,Throw-in,1,From Throw In,Gemma Evans,16381.0,Left Center Back,4,Bristol City WFC,973,['3f183a11-23d1-46e8-bbe3-6a640bd482e0'],55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:55.725,Pass,
,,,,,,,,,,2.593759,,,,,,,,,,,,,,228a85fa-16fa-42c8-8c84-3cefd02ae16e,36,,"[94.0, 18.0]",19738,0,,,-0.62548506,,,Head,,,,"[112.0, 5.0]",,High Pass,22.203604,,Poppy Pattinson,17274.0,,,,1,From Throw In,Juliette Kemppi,16390.0,Center Forward,4,Bristol City WFC,973,['4172236f-d01d-4af0-9697-b10b270ac23a'],57,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:57.208,Pass,
,,,,,,,,,,2.808765,,,,,,,,,,,,,,a8cb2801-0368-4573-8ac7-a80355002f32,40,,"[116.0, 5.0]",19738,1,,,1.6388727,,,Left Foot,True,,,"[113.0, 49.0]",,High Pass,44.102154,Incomplete,,,,True,,1,From Throw In,Poppy Pattinson,17274.0,Left Midfield,4,Bristol City WFC,973,"['b0e31717-4892-4cb1-a8b3-da8927492ead', 'e3683fb2-9bfd-42fd-8746-cbc1e459690e']",1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:01.023,Pass,True
,,,,,,,,,,2.423326,,,,,,,,,,,,,,624fcce7-91b1-4003-aae9-f4be67131b18,43,,"[15.0, 37.0]",19738,1,,,0.8288491,,,Keeper Arm,,,,"[37.0, 61.0]",,Low Pass,32.55764,,Harriet Scott,19592.0,,,,1,From Keeper,Ann-Katrin Berger,15560.0,Goalkeeper,5,Birmingham City WFC,969,['8e7b5148-928f-4b15-95ca-4a5b1acc2a52'],7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:07.912,Pass,
,,,,,,,,,,1.807325,,,,,,,,,,,,,,500c328b-9b9d-4083-afec-363f4bd3f21a,46,,"[35.0, 60.0]",19738,1,,,-3.050933,,,Right Foot,,,,"[24.0, 59.0]",,Ground Pass,11.045361,,Meaghan Sargeant,19502.0,,,,1,From Keeper,Harriet Scott,19592.0,Right Wing Back,5,Birmingham City WFC,969,['05933f9c-cf4e-45e4-85d8-88e43895a019'],11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:11.822,Pass,
,,,,,,,,,,1.789969,,,,,,,,,,,,,,9bf5bd87-53c5-44d3-b7f1-bd0bbf3e495f,49,,"[26.0, 54.0]",19738,1,,,-1.6352232,,,Right Foot,,,,"[24.0, 23.0]",,Ground Pass,31.06445,,Kerys Harrop,15569.0,,,,1,From Keeper,Meaghan Sargeant,19502.0,Right Center Back,5,Birmingham City WFC,969,['9a95e39f-c875-4974-a399-5649c59f5b34'],14,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:14.376,Pass,
,,,,,,,,,,3.80085,,,,,,,,,,,,,,4cc57cb9-a1ae-4b6b-8631-f2a737058ba4,52,,"[51.0, 24.0]",19738,1,,,-0.0391956,,,Left Foot,,,,"[102.0, 22.0]",,High Pass,51.0392,Incomplete,Charlie Wellings,15563.0,,,,1,From Keeper,Kerys Harrop,15569.0,Left Center Back,5,Birmingham City WFC,969,"['21117c72-394b-4c63-b540-35516e1868ee', 'e99beea3-713c-49b3-97a2-f7844fc42013']",20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:20.437,Pass,
,,,,,,,,,,1.1517,,,,,,,,,,,,,,cf3dd1f2-374f-4745-b0c9-60527cfd05d3,55,,"[85.0, 1.0]",19738,1,,,1.1659045,,,,,,,"[91.0, 15.0]",,High Pass,15.231546,,Lucy Staniforth,15562.0,,,Throw-in,1,From Throw In,Paige Williams,15567.0,Left Wing Back,6,Birmingham City WFC,969,['60539273-37d5-4e68-a168-1c5fdb09096e'],42,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:42.760,Pass,
,,,,,,,,,,1.1409,,,,,,,,,,,,,,f46e66e0-07d1-4b8b-a22d-a38539061e59,57,,"[91.0, 15.0]",19738,1,,,1.5707964,,,Head,,,,"[91.0, 24.0]",,High Pass,9.0,Incomplete,Emma Follis,15557.0,,,,1,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,6,Birmingham City WFC,969,"['9f5092ed-6b3b-4c82-b3ca-d30e22d633f3', 'b5e78aa6-5ce6-4e40-a8e4-31da90d8042d']",43,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:43.911,Pass,
,,,,,,,,,,1.803191,,,,,,,,,,,,,,bf160bad-d70a-4b5f-8346-3d268d3f1e43,63,,"[32.0, 63.0]",19738,1,,,-1.4464413,,,Right Foot,,,,"[34.0, 47.0]",,Ground Pass,16.124516,,Poppy Pattinson,17274.0,,,Recovery,1,Regular Play,Carla Humphrey,16384.0,Right Defensive Midfield,7,Bristol City WFC,973,['9f9035cf-4f49-4e40-ace5-4a71546d886e'],46,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:46.384,Pass,
,,,,,,,,,,0.4878,,,,,,,,,,,,,,a2d50158-c2a8-4a19-a7d5-6639c7f72350,66,,"[35.0, 47.0]",19738,1,,,2.819842,,,Left Foot,,,,"[32.0, 48.0]",,Ground Pass,3.1622777,Incomplete,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Midfield,7,Bristol City WFC,973,['75cbe7ee-aadf-402c-a604-320d55a7f181'],48,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:48.227,Pass,
,,,,,,,,,,0.950219,,,,,,,,,,,,,,0743780d-1165-41ac-b62e-82423d7efa7f,68,,"[40.0, 50.0]",19738,1,,,0.7853982,,,Left Foot,,,,"[47.0, 57.0]",,Ground Pass,9.899495,,Lucy Hope,16386.0,,,Recovery,1,Regular Play,Poppy Pattinson,17274.0,Left Midfield,7,Bristol City WFC,973,['e347802b-a892-48f7-bc9c-97f1d8864eae'],50,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:50.000,Pass,
,,,,,,,,,,1.975202,,,,,,,,,,,,,,1577a5da-0075-4352-9854-7b5b9fa75b06,71,,"[46.0, 59.0]",19738,1,,,3.0309355,,,Right Foot,,,,"[28.0, 61.0]",,Ground Pass,18.110771,,Danique Kerkdijk,16383.0,,,,1,Regular Play,Lucy Hope,16386.0,Right Attacking Midfield,7,Bristol City WFC,973,['465bb7f3-0929-45ec-9fc3-5ad7ff81b8d4'],52,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:52.323,Pass,
,,,,,,,,,,1.101242,,,,,,,,,,,,,,77e92a5f-a4ed-42d9-97a2-e42584a10f73,74,,"[28.0, 62.0]",19738,1,,,0.9652517,,,Right Foot,,,,"[37.0, 75.0]",,Ground Pass,15.811388,,Loren Dykes,16391.0,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,7,Bristol City WFC,973,['87b0d91f-48e7-499e-8e8a-9962964459b9'],54,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:54.378,Pass,
,,,,,,,,,,2.258408,,,,,,,,,,,,,,d122f061-f794-4f8e-8309-e9a9bae58620,77,,"[37.0, 76.0]",19738,1,,,-2.5393052,,,Right Foot,,,,"[21.0, 65.0]",,Ground Pass,19.416489,,Danique Kerkdijk,16383.0,,,,1,Regular Play,Loren Dykes,16391.0,Right Midfield,7,Bristol City WFC,973,['07f377fa-cdff-4387-bf29-92d2431b3fa3'],56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:56.383,Pass,
,,,,,,,,,,1.956182,,,,,,,,,,,,,,53030847-80ee-4802-b777-d8051ea21e79,80,,"[23.0, 65.0]",19738,2,,,-2.3561945,,,Right Foot,,,,"[8.0, 50.0]",,Ground Pass,21.213203,,Sophie Baggaley,16376.0,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,7,Bristol City WFC,973,['c67f00e6-3f8d-46a7-bc58-e62d78e02514'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:00.947,Pass,
,,,,,,,,,,3.213498,,,,,,,,,,,,,,60846fc4-1ac8-41df-ba03-b55f5ac7e46f,83,,"[9.0, 50.0]",19738,2,,,0.06885649,,,Right Foot,,,,"[67.0, 54.0]",,High Pass,58.137768,Incomplete,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,7,Bristol City WFC,973,['97503ab7-1cc8-4276-8afa-9be10846f4cf'],2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:02.943,Pass,
,,,,,,,,,,0.886341,,,,,,,,,,,,,,97503ab7-1cc8-4276-8afa-9be10846f4cf,85,,"[54.0, 27.0]",19738,2,,True,2.4980915,,,,,,,"[46.0, 33.0]",,High Pass,10.0,,Aoife Mannion,19503.0,,,Recovery,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,8,Birmingham City WFC,969,"['518d04d9-ade6-485e-ac19-3233033a8c5a', '60846fc4-1ac8-41df-ba03-b55f5ac7e46f', 'c971fd96-01e1-4842-9068-5550938dd1c8']",6,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:06.156,Pass,True
,,,,,,,,,,2.3155,,,,,,,,,,,,,,3298bce4-d1b9-4556-ad87-abd98528b2ed,88,,"[49.0, 38.0]",19738,2,,,2.2974386,,,Right Foot,,,,"[41.0, 47.0]",,Ground Pass,12.0415945,,Meaghan Sargeant,19502.0,,,,1,Regular Play,Aoife Mannion,19503.0,Center Back,8,Birmingham City WFC,969,['e62b51c5-16f5-4baf-803c-c03229677cf6'],9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:09.053,Pass,
,,,,,,,,,,2.047346,,,,,,,,,,,,,,b11743c8-bf10-4c38-97f9-2ffb07f30d12,91,,"[42.0, 49.0]",19738,2,,,0.14189705,,,Right Foot,,,,"[56.0, 51.0]",,Ground Pass,14.142136,Incomplete,Marisa Ewers,15565.0,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,8,Birmingham City WFC,969,"['0919175c-ca4c-43e7-8278-31f417dbc214', '748da6d5-73cd-46fb-9da5-e08514efa420', 'af985af9-e9ba-49ba-9a81-92fe0d081d54']",11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:11.369,Pass,True
,,,,,,,,,,5.368212,,,,,,,,,,,,,,471538bc-5ef7-4e7f-b6fd-bfd8565bbb3d,99,,"[36.0, 50.0]",19738,2,,,0.4266275,,,Right Foot,,,,"[102.0, 80.0]",,High Pass,72.498276,Out,Charlie Wellings,15563.0,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,8,Birmingham City WFC,969,['ee82e923-d7a8-4b73-b524-ad7360d0b67b'],19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:19.668,Pass,
,,,,,,,,,,1.261622,,,,,,,,,,,,,,39a835ac-d010-42d7-80c5-99a6628133d7,102,,"[21.0, 1.0]",19738,2,,,0.42285392,,,,,,,"[41.0, 10.0]",,High Pass,21.931713,Incomplete,,,,,Throw-in,1,From Throw In,Gemma Evans,16381.0,Left Center Back,9,Bristol City WFC,973,['ef7cda54-704e-479a-891d-4277434b6919'],34,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:34.644,Pass,
,,,,,,,,,,1.538,,,,,,,,,,,,,,ef7cda54-704e-479a-891d-4277434b6919,103,,"[80.0, 71.0]",19738,2,,,-0.08314123,,,Head,,,,"[92.0, 70.0]",,Low Pass,12.0415945,,Charlie Wellings,15563.0,,,Recovery,1,From Counter,Marisa Ewers,15565.0,Right Defensive Midfield,10,Birmingham City WFC,969,"['39a835ac-d010-42d7-80c5-99a6628133d7', '94353746-5345-4964-9590-bdf0957f657b']",35,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:35.906,Pass,
,,,,,,,,,,1.6588,,,,,,,,,,,,,,ed5b2c87-ce93-4cfc-a4f4-474d9d5ab7ef,107,,"[94.0, 70.0]",19738,2,,,-0.7853982,,,Right Foot,,,,"[105.0, 59.0]",,Ground Pass,15.556349,,Emma Follis,15557.0,,,,1,From Counter,Charlie Wellings,15563.0,Right Center Forward,10,Birmingham City WFC,969,"['9356cf77-32a2-4fb1-a4ea-ac44a13c2613', 'd83d2057-a66a-4576-9514-6bc714fc71bb']",38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:38.535,Pass,True
,,,,,,,,,,3.305462,,,,,,,,,,,,,,ca52018e-6d21-4be1-ac74-2014e944a53a,112,,"[7.0, 41.0]",19738,3,,,0.23021959,,,Right Foot,,,,"[71.0, 56.0]",,High Pass,65.734314,,Juliette Kemppi,16390.0,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,11,Bristol City WFC,973,['a14e9572-d93d-47db-9c89-c9bd3cf76703'],12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:12.139,Pass,
,,,,,,,,,,0.2733,,,,,,,,,,,,,,99cef8ac-d447-4f50-b65b-4955e0911521,114,,"[71.0, 56.0]",19738,3,,,0.4636476,,,Head,,,,"[73.0, 57.0]",,High Pass,2.236068,Incomplete,,,,,,1,From Goal Kick,Juliette Kemppi,16390.0,Center Forward,11,Bristol City WFC,973,['33a5328e-6789-46e6-91f7-8fae039fa488'],15,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:15.444,Pass,
,,,,,,,,,,2.851076,,,,,,,,,,,,,,67987195-7052-4281-95cb-db9c7365bf7f,122,,"[30.0, 33.0]",19738,3,,,2.9849908,,,Left Foot,,,,"[11.0, 36.0]",,Ground Pass,19.235384,,Ann-Katrin Berger,15560.0,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,12,Birmingham City WFC,969,['ee83f5f7-6370-4aeb-9544-b3c115525a20'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:20.425,Pass,
,,,,,,,,,,2.558163,,,,,,,,,,,,,,fcda6107-ec0c-4f50-b75b-691105d34332,125,,"[11.0, 36.0]",19738,3,,,1.3197936,,,Left Foot,,,,"[21.0, 75.0]",,Ground Pass,40.261642,,Harriet Scott,19592.0,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,12,Birmingham City WFC,969,['71871e45-e82f-4659-a20a-04a7762ae4b3'],26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:26.774,Pass,
,,,,,,,,,,1.2851,,,,,,,,,,,,,,54a20869-45e5-4890-962d-b22edbf9cab4,128,,"[30.0, 68.0]",19738,3,,,-2.55359,,,Right Foot,,,,"[21.0, 62.0]",,Ground Pass,10.816654,,Aoife Mannion,19503.0,,,,1,Regular Play,Harriet Scott,19592.0,Right Wing Back,12,Birmingham City WFC,969,['ed4d4242-1a76-414d-af47-9a58f9887e71'],33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:33.648,Pass,
,,,,,,,,,,2.205663,,,,,,,,,,,,,,a5a097fe-04e0-4368-bc1d-7540d4d1cb89,131,,"[21.0, 61.0]",19738,3,,,-1.610775,,,Right Foot,,,,"[20.0, 36.0]",,Ground Pass,25.019993,,Kerys Harrop,15569.0,,,,1,Regular Play,Aoife Mannion,19503.0,Center Back,12,Birmingham City WFC,969,['dbcfccb5-a8c4-4319-b163-ee08ae1407f3'],35,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:35.708,Pass,
