ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[101.0, 70.0]",,,,,2.101644,,,,,,,,,,dac28126-e2df-4edd-b88a-1fcca7044f3b,130,,"[104.0, 68.0]",19720,2,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,5,Chelsea FCW,971,"['663c8c5a-4e95-4b68-ba92-828fdb5944be', 'd62584cf-5839-46aa-a684-e124fd8f3c1d']",23,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:23.897,Carry,
,,,"[90.0, 66.0]",,,,,0.239925,,,,,,,,,,f8617104-98e0-4714-bd37-7e42d08b1d39,133,,"[90.0, 66.0]",19720,2,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Right Center Midfield,5,Chelsea FCW,971,"['c340ab32-421a-4d3c-b855-d737593f2023', 'ff4df29f-7a34-4e8a-9eaf-05061bddaa96']",27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:27.093,Carry,
,,,"[39.0, 15.0]",,,,,1.6066,,,,,,,,,,8f76074f-69be-44a3-bc13-a913c1d55d56,136,,"[31.0, 15.0]",19720,2,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Rutherford,16388.0,Left Wing,5,Chelsea FCW,971,"['3aaee6f1-a433-44be-9ff7-aff4547ea02a', '7fe440de-73ad-4e42-ab63-3939825aacca']",27,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:27.333,Carry,
,,,"[61.0, 35.0]",,,,,1.651901,,,,,,,,,,ef667f96-5275-4b5d-98be-4accdb915e62,140,,"[58.0, 37.0]",19720,2,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,"['94538668-8932-4c66-9397-02c12f354d36', 'c202208e-7a38-4981-9994-c2bc18ae585f']",34,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:34.473,Carry,
,,,"[25.0, 4.0]",,,,,1.1053,,,,,,,,,,819116f7-0807-4484-b06a-00761b488600,145,,"[22.0, 4.0]",19720,3,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gemma Evans,16381.0,Left Center Back,6,Bristol City WFC,973,"['71a2eecc-af52-4036-b6ee-4c6ab0713510', 'bec15e09-77ed-4d1c-a888-ecbfdf17500e', 'c1e71e9e-b209-43ff-a497-7aa6203ff7ad']",5,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:05.283,Carry,True
,,,"[82.0, 76.0]",,,,,1.800657,,,,,,,,,,982d5eb8-9b3f-45ce-a011-0cf311cf9563,150,,"[77.0, 78.0]",19720,3,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,7,Chelsea FCW,971,"['0f7eae77-0d0b-42e4-9aae-554b4875ae0e', '3f0e9762-3b8a-4cf6-af7e-3727ae78831f', '5d08f401-836b-4e72-a45a-f2f7ab9cc25c']",9,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:09.636,Carry,True
,,,"[117.0, 68.0]",,,,,1.2933,,,,,,,,,,8f7276d7-14e0-4c95-86ef-964946f71df0,155,,"[117.0, 70.0]",19720,3,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,7,Chelsea FCW,971,"['5b15f9de-b50d-4176-b4a5-52191a7ec353', '8dc80136-1579-4193-8b06-06fab19d7160']",14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:14.739,Carry,
,,,"[111.0, 75.0]",,,,,1.300043,,,,,,,,,,1e623fc9-5b94-4a79-a35e-5813f4aadaff,160,,"[113.0, 77.0]",19720,3,,,,,,,,,,,,,,,,,,1,From Corner,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,8,Chelsea FCW,971,"['955332d6-1312-4cd8-bdc2-120c366820e7', 'a4d26e4b-f8aa-4dd0-a261-26d60a50f320']",26,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:26.344,Carry,
,,,"[105.0, 65.0]",,,,,0.079969004,,,,,,,,,,d7f314cb-0f72-4856-bcd3-ff83fd54ded5,164,,"[105.0, 68.0]",19720,3,,,,,,,,,,,,,,,,,,1,From Corner,Ramona Bachmann,4659.0,Left Wing,8,Chelsea FCW,971,"['333da2ab-283e-4a76-a139-3565086e95ef', 'bc59dab7-6445-479e-af10-6397951004d4']",29,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:29.646,Carry,
,,,"[111.0, 49.0]",,,,,0.227984,,,,,,,,,,8ef66c03-0e4a-4253-93fc-b7e6370b4840,167,,"[111.0, 52.0]",19720,3,,,,,,,,,,,,,,,,,,1,From Corner,Francesca Kirby,4641.0,Center Forward,8,Chelsea FCW,971,"['9f78ce90-1196-462f-8e5d-874fcc31ef39', 'f9b4b996-3752-4473-844f-0211294150a2']",31,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:31.145,Carry,
,,,"[55.0, 54.0]",,,,,0.389196,,,,,,,,,,a0b82624-0e4a-4db8-9827-fc88b65fe3cf,177,,"[57.0, 54.0]",19720,4,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,10,Chelsea FCW,971,"['18c434fe-ebf8-4bf2-91f6-2c87fa119991', '7aabae59-76aa-4ee5-b25b-f3f60c3ba303', 'bf2caa67-7050-4c08-a822-ada35fe53d8c']",7,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:07.841,Carry,True
,,,"[58.0, 71.0]",,,,,1.147122,,,,,,,,,,b7a6c059-ea78-41c4-85ba-dae5947e50a2,182,,"[58.0, 71.0]",19720,4,,,,,,,,,,,,,,,,,,1,From Free Kick,Hannah Jayne Blundell,17275.0,Right Back,11,Chelsea FCW,971,"['624916b1-f28d-4b8b-abe1-65e15aecc931', 'd576e127-5154-4eac-a6af-037f72f24efd']",15,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:15.917,Carry,
,,,"[63.0, 54.0]",,,,,3.318608,,,,,,,,,,2d7ddfce-795b-4929-b610-2297e133a939,185,,"[58.0, 61.0]",19720,4,,,,,,,,,,,,,,,,,,1,From Free Kick,So-Yun Ji,4647.0,Right Center Midfield,11,Chelsea FCW,971,"['3b17aed1-5409-441a-a393-3e105e0ae7ed', '7e63253b-5c7a-47c0-affc-023e649aa318']",18,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:18.010,Carry,
,,,"[56.0, 51.0]",,,,,0.525927,,,,,,,,,,1d57efc5-11a4-4cd8-8ccf-1709cd06dc7e,188,,"[56.0, 51.0]",19720,4,,,,,,,,,,,,,,,,,,1,From Free Kick,Millie Bright,4642.0,Right Center Back,11,Chelsea FCW,971,"['15fa0384-399b-4b36-aa00-182e4bdb9c1c', 'b52152d1-1bdf-4d3f-a48a-3c51bdc19c96']",22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:22.642,Carry,
,,,"[58.0, 23.0]",,,,,0.755347,,,,,,,,,,fb1e7ef3-7e6c-4326-9f99-8180fc81e837,191,,"[57.0, 28.0]",19720,4,,,,,,,,,,,,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,11,Chelsea FCW,971,"['40ef6d5b-4ace-4276-8d6c-676f66f1f49c', '8a30d666-f621-472f-a588-77908a52b007', 'fb04e8e7-dc21-4ffb-ae24-8f385d6ee635']",25,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:25.726,Carry,True
,,,"[76.0, 16.0]",,,,,1.878292,,,,,,,,,,f489cf3f-90c9-4649-91f3-5891106657c4,195,,"[77.0, 16.0]",19720,4,,,,,,,,,,,,,,,,,,1,From Free Kick,Karen Julia Carney,15553.0,Left Center Midfield,11,Chelsea FCW,971,"['066988c7-3088-4c02-8469-179469eab40c', '19faba0c-9e09-4d1e-ac61-5cd3400dbc54']",27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:27.780,Carry,
,,,"[49.0, 40.0]",,,,,0.419886,,,,,,,,,,29a4ee04-0aaf-4903-8e25-0dea09b9b962,202,,"[50.0, 39.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,13,Chelsea FCW,971,"['45938331-2e52-4083-93f2-1fc5330fc786', '5078e509-3778-45e7-9789-760a5dd39e9f', '9d5c8023-871c-400c-8d98-52c7b209ff1a']",10,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:10.602,Carry,True
,,,"[43.0, 54.0]",,,,,0.079989,,,,,,,,,,d933f165-4cb3-4438-b70b-03081b969e24,206,,"[43.0, 54.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,13,Chelsea FCW,971,"['4a59256d-1e7f-4943-94d8-c96bc2058326', 'e974edee-aea8-4d09-8147-cea3047cb3e6']",12,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:12.426,Carry,
,,,"[29.0, 49.0]",,,,,0.869674,,,,,,,,,,71074c5e-1e74-4275-81fb-a54b9d3959a6,210,,"[31.0, 47.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,13,Chelsea FCW,971,"['17cd6b50-e302-4b58-917a-2b846b50e3c4', '30bfffa7-2c61-4c5e-9195-34020c8be4cc', 'c24ad120-4fac-44ef-9d15-4820d0e63cc9']",14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:14.225,Carry,True
,,,"[40.0, 72.0]",,,,,1.379774,,,,,,,,,,9393e698-6c25-40ff-ae85-01946aafcfa6,213,,"[36.0, 66.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,13,Chelsea FCW,971,"['f8b21e7d-4a4e-48eb-98ca-8ab1bbd4e370', 'ff194b93-cd74-491a-9aca-2a6600eb2fde']",16,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:16.812,Carry,
,,,"[49.0, 76.0]",,,,,0.04,,,,,,,,,,13c570f4-79d4-478a-8e42-d83a81aad2ed,216,,"[49.0, 76.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,13,Chelsea FCW,971,"['440e0d88-f6a6-4d2a-aee4-a9d776bd020f', 'f9733046-7fe9-42a2-86c9-dd33c19ea6c4']",19,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:19.016,Carry,
,,,"[41.0, 69.0]",,,,,0.6275,,,,,,,,,,62e584d5-47bc-41e0-b4b9-c98d642df9d3,219,,"[40.0, 70.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,13,Chelsea FCW,971,"['0a86b618-824c-4724-bf0f-65a02be42fc3', '48fc96b7-195c-4a1b-8827-0fa4c6936cc4']",20,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:20.587,Carry,
,,,"[42.0, 45.0]",,,,,1.004833,,,,,,,,,,d0b305ca-f437-4b1b-85f0-17cc6c14cbf4,222,,"[35.0, 47.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,13,Chelsea FCW,971,"['6b3daff6-c4e8-4b27-a171-68d856014dd5', 'a2246fe5-8923-43c5-a5a8-ce0c0bac0a79']",23,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:23.022,Carry,
,,,"[80.0, 2.0]",,,,,0.417652,,,,,,,,,,dafe517a-17aa-45c4-8528-03ff69f57a9d,225,,"[78.0, 2.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,13,Chelsea FCW,971,"['4d290e5c-4ea6-4c12-9bc3-9ff341930624', '67e2fa44-9936-43d7-aa84-8e553f205640']",26,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:26.909,Carry,
,,,"[7.0, 46.0]",,,,,1.3279,,,,,,,,,,d83899e1-1810-4c0d-894c-08efb8ee38c5,229,,"[6.0, 43.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,14,Bristol City WFC,973,"['064a067c-bb0f-4fe9-8266-d95b2d3d0bcd', '76bbff55-78f7-4843-a965-70278d6c8113', 'f6239df1-fad2-4239-a8db-266449b35a63']",31,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:31.385,Carry,True
,,,"[58.0, 67.0]",,,,,1.0613,,,,,,,,,,e645070e-b0ea-4e69-8a6a-4533702c0fdf,236,,"[58.0, 63.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,14,Bristol City WFC,973,"['1b1ae515-ad5e-40a3-aa78-ee484d35001f', 'd2d4d09d-9fd1-4839-b73a-9ec9a2190f86', 'e79d8b65-fb56-4efd-b33c-55594b79eea3']",37,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:37.382,Carry,True
,,,"[65.0, 66.0]",,,,,3.7207,,,,,,,,,,45ded0ab-2377-4275-b8b6-684bc12a737f,240,,"[64.0, 77.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Wing,14,Bristol City WFC,973,"['ad50eb8b-0a59-416d-afd7-e94687e72dd9', 'e2ceede8-703a-4b0b-a4be-924e11f91cad', 'f220591d-cb1b-4261-9bf3-ab51e63b6897']",39,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:39.863,Carry,True
,,,"[79.0, 69.0]",,,,,0.8978,,,,,,,,,,0b8b3fa0-4e36-4f1b-9d13-f49caf9dd556,246,,"[80.0, 68.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,14,Bristol City WFC,973,"['bb44f3be-9d1b-45c6-a914-cd3239b2d303', 'eabea1e7-e5e0-49d3-82f2-17b8f4142249', 'f099563f-2f04-4566-9f05-978f22099dc6']",45,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:45.816,Carry,True
,,,"[20.0, 19.0]",,,,,0.943325,,,,,,,,,,424fed3b-d532-4959-b94c-9d6a4231255d,252,,"[51.0, 13.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,15,Chelsea FCW,971,"['51fab4fc-6051-4513-ba0d-618f9b80e710', 'a8496277-a8f3-4b3d-93a9-2fb4fb03371e', 'cd1dca7a-baf3-4aa0-9443-9681e7c4b675']",50,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:50.750,Carry,True
,,,"[4.0, 42.0]",,,,,2.603695,,,,,,,,,,fdea128b-b59b-4761-acc6-98bf8bf37f0e,256,,"[5.0, 36.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,15,Chelsea FCW,971,"['2d674941-3ccd-440c-b848-3a07180691f2', 'd2f3fbf4-f08a-4270-bd6e-5c2149ad1b7c']",54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:54.741,Carry,
,,,"[21.0, 52.0]",,,,,0.740869,,,,,,,,,,f8cc0819-27c3-49ef-9229-3f886f6cee0a,259,,"[16.0, 51.0]",19720,5,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,15,Chelsea FCW,971,"['0f81ff62-dca3-4567-9e45-0c904c61ff62', '92ff7356-bd4a-467e-9dec-21b200afba50']",59,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:59.622,Carry,
,,,"[40.0, 21.0]",,,,,2.565248,,,,,,,,,,aaf0872c-adab-4a76-be5e-32f8aafe061e,262,,"[29.0, 21.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,15,Chelsea FCW,971,"['16f5a8d1-f1fb-490b-b32e-a456ff34bc30', '32266d2f-9446-4ac4-a876-5b1118e2c81e']",2,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:02.617,Carry,
,,,"[43.0, 59.0]",,,,,1.225773,,,,,,,,,,723d5e1e-d766-4c48-943e-1225c82af0a5,265,,"[40.0, 57.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,15,Chelsea FCW,971,"['12fdf2c3-ed56-4e26-ae06-07560d9a76d0', 'bcd3d9ab-323a-48e6-ab02-f13ae30b6a62']",8,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:08.074,Carry,
,,,"[64.0, 70.0]",,,,,2.556885,,,,,,,,,,2c5a33f1-5f49-44f7-a6e5-4f18fc1039a0,268,,"[63.0, 77.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,15,Chelsea FCW,971,"['b128e6d1-92a8-4c19-b19d-3cfdcd6dcc42', 'e1ac5e35-8203-491e-a92d-4fb418163412']",10,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:10.692,Carry,
,,,"[62.0, 60.0]",,,,,0.534751,,,,,,,,,,fd54a315-e28e-4ecd-b050-a25571f94e2b,271,,"[62.0, 60.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,15,Chelsea FCW,971,"['7fdc5edf-2f69-49da-912f-337cb3997f77', 'f934929f-88c8-46e6-9b1d-037b50259263']",14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:14.561,Carry,
,,,"[61.0, 27.0]",,,,,4.464662,,,,,,,,,,0777d7cc-e6ee-4ae7-a761-744d85b176da,274,,"[60.0, 29.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,15,Chelsea FCW,971,"['adfa89b6-6839-4155-b923-b4a0209bd4fd', 'f9b91984-6cc3-43bc-8bb9-30794de79af7']",17,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:17.655,Carry,
,,,"[101.0, 70.0]",,,,,1.78492,,,,,,,,,,9e20c952-1f15-47d2-b044-661b9aa1a958,277,,"[99.0, 70.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,15,Chelsea FCW,971,"['03dd2500-7c31-4c18-a33a-77d82183e4f3', 'c0aba6a6-c276-4028-aa54-f8404d20e481', 'f3f10890-a91e-436e-a8cd-35126cf1d431']",24,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:24.810,Carry,True
,,,"[112.0, 56.0]",,,,,0.217385,,,,,,,,,,49d61a31-c065-427d-9a41-6c0ccd3addfe,281,,"[112.0, 59.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,15,Chelsea FCW,971,"['4424b989-e4c5-4f97-83f6-88eb85dd7ddc', '75080040-be1d-4095-b8b4-f7c6a4d8644c', 'eb23bf25-858d-4a50-bbb6-8fd64d469a54']",28,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:28.032,Carry,True
,,,"[108.0, 51.0]",,,,,1.453416,,,,,,,,,,884796ea-63ec-4509-822c-b5561ef673cb,284,,"[112.0, 56.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,15,Chelsea FCW,971,"['4424b989-e4c5-4f97-83f6-88eb85dd7ddc', '75080040-be1d-4095-b8b4-f7c6a4d8644c', 'a705e48d-51b2-4022-9e5a-f06837b9d065', 'ece13166-5d33-4c80-b0f4-7190428b4fa3']",28,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:28.249,Carry,True
,,,"[108.0, 47.0]",,,,,0.658845,,,,,,,,,,fb233ef5-77f2-4073-9693-3529119086b8,287,,"[108.0, 51.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,15,Chelsea FCW,971,"['a705e48d-51b2-4022-9e5a-f06837b9d065', 'daf6c900-ee0a-4b26-8423-91e92ba6da67', 'ece13166-5d33-4c80-b0f4-7190428b4fa3']",29,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:29.703,Carry,True
,,,"[60.0, 73.0]",,,,,0.504096,,,,,,,,,,e14ed318-a47b-4a68-be1d-0b73075275a2,297,,"[60.0, 73.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,15,Chelsea FCW,971,"['9227bce1-7227-46f1-b886-696021377f2f', 'dcc15e66-ce8e-4ac1-adbd-00c9b4c41401']",39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:39.580,Carry,
,,,"[63.0, 59.0]",,,,,0.929533,,,,,,,,,,585c12de-7ecd-4ebd-9ca1-bc8f0d458111,300,,"[70.0, 62.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,15,Chelsea FCW,971,"['3f0f35d5-da65-40ae-87d6-ba841bba7bb1', 'b52de680-720b-4e14-8066-f74fce8de152']",40,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:40.982,Carry,
,,,"[55.0, 45.0]",,,,,0.82666,,,,,,,,,,b9a4fe8d-9097-4439-b4e7-c1886e0156d0,303,,"[52.0, 44.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,15,Chelsea FCW,971,"['cf1cb414-e1f3-4161-bf57-6a882071ba49', 'e27fd838-209e-477d-b2f3-7250381ffa15']",43,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:43.990,Carry,
,,,"[75.0, 77.0]",,,,,0.698106,,,,,,,,,,af83df4a-59e5-4a29-8872-4250714babf1,306,,"[70.0, 78.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,15,Chelsea FCW,971,"['2c850636-b440-4f9a-833d-003b66256ea0', '34ac6246-caab-46b6-b9b9-9c2cdfaf9abc']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:46.592,Carry,
,,,"[113.0, 61.0]",,,,,0.160029,,,,,,,,,,f182d951-ef7a-44df-81f6-176e2b8ece87,310,,"[110.0, 62.0]",19720,6,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Left Wing,15,Chelsea FCW,971,"['50f3363f-1837-4723-810c-b5e8e1432b38', 'af018dad-e8a7-4970-8d8e-f8fd6def1c70']",50,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:50.798,Carry,
,,,"[85.0, 4.0]",,,,,2.076932,,,,,,,,,,ded6655e-7f70-4fd0-8aeb-50eea4ef752a,316,,"[93.0, 3.0]",19720,7,,,,,,,,,,,,,,,,,,1,From Throw In,Karen Julia Carney,15553.0,Left Center Midfield,16,Chelsea FCW,971,"['4bb9ddfc-b7e7-4db7-93b3-3a691fa8c8c2', '62c32fa8-e654-4bab-892b-1c9779382865', '890fbee0-ac03-4484-b8cb-53b64504638b']",2,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:02.351,Carry,True
,,,"[63.0, 6.0]",,,,,0.107257,,,,,,,,,,dab3e849-fdc0-49fc-be73-5d5092d20c33,320,,"[63.0, 6.0]",19720,7,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,16,Chelsea FCW,971,"['a8505b31-82ce-4cf9-a29f-473ff30d1818', 'ac2e8a33-41fd-4524-a313-ff0bc71d1728']",6,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:06.414,Carry,
,,,"[71.0, 44.0]",,,,,1.305566,,,,,,,,,,41273ddf-c791-440c-9827-1447e14d5849,323,,"[71.0, 43.0]",19720,7,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,16,Chelsea FCW,971,"['5f8f0ca0-eff4-4570-8c99-d559cb5f7785', '92cdda5d-d224-4b9f-b8f9-e62a0327115d']",8,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:08.645,Carry,
,,,"[117.0, 78.0]",,,,,0.663235,,,,,,,,,,7086c905-eb18-4d36-b86c-0629dbee7872,326,,"[117.0, 78.0]",19720,7,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,16,Chelsea FCW,971,"['05c4386c-946a-47a2-aaee-10e348d65c1e', '1b5a7145-3be6-4a51-8f8a-ef9985da9c37']",15,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:15.584,Carry,
,,,"[9.0, 32.0]",,,,,0.08,,,,,,,,,,82fa2dcd-b888-44c9-bb08-198e2f978ec4,331,,"[9.0, 32.0]",19720,7,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,17,Bristol City WFC,973,"['2ff9a549-c82f-4cc9-829b-4138b48d5bfc', 'ae666802-0900-43af-be21-431350141295']",19,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:19.444,Carry,
,,,"[51.0, 9.0]",,,,,1.877962,,,,,,,,,,21a9d60b-05a1-4fc3-8c66-47c0915b3357,335,,"[46.0, 20.0]",19720,7,,,,,,,,,,,,,,,,,,1,Regular Play,Juliette Kemppi,16390.0,Center Forward,17,Bristol City WFC,973,"['595cf5ce-2f5d-44bc-a1e9-ef4e917c6936', '7171b81d-6132-433e-8eae-162d69bd91b9', 'ff8fbbea-704a-45a6-afd3-0e95b944c5ef']",21,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:21.816,Carry,True
,,,"[61.0, 34.0]",,,,,4.884583,,,,,,,,,,55717847-5dcf-4fc0-9625-a898c4509e9a,342,,"[42.0, 42.0]",19720,7,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,18,Bristol City WFC,973,"['3e95e8cc-261c-4cf4-a059-939f7ba1875d', '677382e9-6f0c-4552-b239-2d03ca5ddaf5', 'c685959a-31fd-422d-bba4-0971282ff205']",55,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:55.512,Carry,True
,,,"[78.0, 6.0]",,,,,1.941302,,,,,,,,,,197035f1-17f8-4e46-bb5f-92f1bc69264e,348,,"[83.0, 5.0]",19720,8,,,,,,,,,,,,,,,,,,1,From Free Kick,Poppy Pattinson,17274.0,Left Wing Back,19,Bristol City WFC,973,"['339c25a9-01e8-40e3-ae26-758724a1cc19', '46b75693-0d25-43f0-b17e-a75200c97dfa', '5843bd87-4a14-46cb-98b6-3219de97fe0d']",34,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:34.459,Carry,True
