ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.5213,,,,,,,,,,,94ac649f-36a7-428f-b4f2-6a3c2ccb9848,1014,,"[63.0, 12.0]",19744,23,,True,-2.976444,,,,,,"[57.0, 11.0]",,High Pass,6.0827627,,Incomplete,Katie McCabe,15620.0,,,,,Recovery,1,From Goal Kick,Emma Mukandi,18998.0,Left Center Back,45,Bristol City WFC,973,"['579d2bfa-d6a1-4988-9c79-1f9cf8b1ee54', 'adcc8b8f-be26-495c-a0c9-9a203d2e7316', 'd6688229-54f1-4ba6-bbfa-c3a791f6aa91', 'eb64ab26-3d93-4aec-a067-9f05f2c8399c']",26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:26.923,Pass,True
,,,,,,,,,,,,,1.485888,,,,,,,,,,,579d2bfa-d6a1-4988-9c79-1f9cf8b1ee54,1016,,"[64.0, 70.0]",19744,23,,,-2.2318394,,,Right Foot,,,"[57.0, 61.0]",,Ground Pass,11.401754,,Incomplete,Loren Dykes,16391.0,,,,,Recovery,1,From Goal Kick,Lucy Hope,16386.0,Right Wing,45,Bristol City WFC,973,"['64b28e09-af27-48d9-ab87-33644ccecb4a', '8b77edde-1fd9-4d96-a7e5-abb2e2eb0785', '94ac649f-36a7-428f-b4f2-6a3c2ccb9848']",28,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:28.444,Pass,
,,,,,,,,,,,,,1.801308,,,,,,,,,,,04c430be-4fa4-4a47-8c05-09906998bd3a,1020,,"[57.0, 26.0]",19744,23,,,1.5707964,,,Right Foot,,,"[57.0, 54.0]",,High Pass,28.0,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Midfield,46,Arsenal WFC,968,['48d6f7f1-c5d4-4bce-aed4-d30da1a4f495'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:31.327,Pass,
,,,,,,,,,,,,,0.9214,,,,,,,,,,,83d9f4f6-9b7b-4c85-b7a2-dc7bf37945f1,1024,,"[63.0, 40.0]",19744,23,,,-0.5123895,,,Right Foot,,,"[79.0, 31.0]",,Ground Pass,18.35756,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,46,Arsenal WFC,968,['e8e51012-c520-4922-8514-562e47d61c57'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:36.637,Pass,
,,,,,,,,,,,,,0.7169,,,,,,,,,,,f9a4c8c5-1cb5-44c0-b84d-8656c63859bc,1028,,"[80.0, 32.0]",19744,23,,,0.9652517,,,Right Foot,,,"[89.0, 45.0]",,Ground Pass,15.811388,,,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Center Forward,46,Arsenal WFC,968,"['d1029385-d8e4-464b-b63b-f000e1fddc2b', 'fa38559d-5d19-4a5a-af17-95edb350dbcf']",39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:39.704,Pass,True
,,,,,,,,,,,,,1.7649,,,,,,,,,,,db3a74ee-23ed-46fd-bf4b-e07124522954,1031,,"[89.0, 45.0]",19744,23,,,0.86630225,,,Right Foot,,,"[106.0, 65.0]",,Ground Pass,26.24881,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Right Center Forward,46,Arsenal WFC,968,['58d1275d-b0fa-47b6-9f76-7340d574ec56'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:41.170,Pass,
,,,,,,,,,,,,,1.4711,,,,,,,,,,,d8297990-d000-42f6-a50c-e1074456e924,1034,,"[106.0, 65.0]",19744,23,,,-1.4337301,,,Right Foot,True,,"[110.0, 36.0]",,Low Pass,29.274563,,Incomplete,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Left Midfield,46,Arsenal WFC,968,['70d60b6f-6133-4b74-b25a-05f6dd980048'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:43.003,Pass,
,,,,,,,,,,,,,0.1393,,,,,,,,,,,502d2a24-944f-4303-b04d-2c30faf9fbca,1043,,"[30.0, 9.0]",19744,23,,,0.0,,,Left Foot,,,"[35.0, 9.0]",,Ground Pass,5.0,,Incomplete,,,,,,,,1,Regular Play,Ella Rutherford,16388.0,Left Wing,46,Arsenal WFC,968,"['e641c6d3-10a6-4cbb-9543-baa04e72c2a8', 'fba7476a-fc51-4fd5-8a92-509c827b360d']",53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:53.761,Pass,True
,,,,,,,,,,,,,0.9762,,,,,,,,,,,b8c2c024-335c-462a-833c-29d6afed4875,1048,,"[80.0, 57.0]",19744,23,,,-1.1284221,,,Right Foot,,,"[89.0, 38.0]",,Ground Pass,21.023796,,,Katie McCabe,15620.0,,,,,Recovery,1,Regular Play,Danielle van de Donk,10658.0,Right Midfield,46,Arsenal WFC,968,['b6e913de-1f8f-4a36-aacb-768a6fcc92d8'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:58.279,Pass,
,,,,,,,,,,,,,1.3983,,,,,,,,,,,90112d78-f7df-46d4-9ae1-3b7ed1ca64ee,1051,,"[89.0, 38.0]",19744,23,,,1.19029,,,Left Foot,,,"[95.0, 53.0]",,Ground Pass,16.155495,,,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Right Center Midfield,46,Arsenal WFC,968,['1a9ff442-5f24-4f40-bb1e-59603342096b'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:59.281,Pass,
,,,,,,,,,,,,,2.8047,,,,,,,,,,,5dbc3a65-1b6a-4271-8809-24a463351709,1054,,"[95.0, 53.0]",19744,24,,,0.09065989,,,Left Foot,,,"[117.0, 55.0]",,Ground Pass,22.090721,,,Jordan Nobbs,10192.0,,,Through Ball,True,,1,Regular Play,Vivianne Miedema,15623.0,Right Center Forward,46,Arsenal WFC,968,['faf4c8e1-1fc6-4b68-a4a9-4ab7814d707b'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:01.504,Pass,
,,,,,,,,,,,,,0.6078,,,,,,,,,,,f8f87dbf-c364-44dd-8d29-0268d575d167,1057,,"[117.0, 55.0]",19744,24,,,-1.487655,,,Right Foot,True,,"[118.0, 43.0]",,Low Pass,12.0415945,,Incomplete,,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Center Forward,46,Arsenal WFC,968,['6c781fe1-7864-4c99-910f-6ad4af0da6e1'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:04.376,Pass,
,,,,,,,,,,,,,2.0576,,,,,,,,,,,fc3d6f0f-df7f-4f21-b405-442dd949af89,1060,,"[22.0, 58.0]",19744,24,,,0.30017117,,,Right Foot,,,"[64.0, 71.0]",,High Pass,43.965897,,Incomplete,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,46,Arsenal WFC,968,['3592bb44-c2f1-4082-94f7-24bce61da319'],28,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:28.574,Pass,
,,,,,,,,,,,,,3.5047,,,,,,,,,,,58f9188d-e0bf-46be-b062-4f167ef0aea1,1065,,"[64.0, 9.0]",19744,24,,,0.6202495,,,Left Foot,,,"[106.0, 39.0]",,Low Pass,51.613953,,Incomplete,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Right Center Midfield,46,Arsenal WFC,968,['8bf3da13-3d37-4278-85cc-fa91b6e8bd42'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:35.129,Pass,
,,,,,,,,,,,,,3.6859,,,,,,,,,,,7151a27a-fc20-4b60-ac8c-0ed2cbd83a34,1068,,"[26.0, 41.0]",19744,24,,,-0.8809963,,,Right Foot,,,"[59.0, 1.0]",,High Pass,51.855568,,Out,Poppy Pattinson,17274.0,,True,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,46,Arsenal WFC,968,['6751827c-c18b-47dd-9d35-d88eee7dfb14'],41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:41.179,Pass,
,,,,,,,,,,,,,2.5736,,,,,,,,,,,97a7dd3e-5fc6-4ff9-b27e-7008dfcc30d6,1070,,"[56.0, 80.0]",19744,24,,,-2.1785984,,,,,,"[40.0, 57.0]",,Low Pass,28.01785,,,Louise Quinn,15621.0,,,,,Throw-in,1,From Throw In,Leah Williamson,18999.0,Right Center Back,47,Arsenal WFC,968,['e627eda1-b123-4ddd-973e-82c5f87c83d9'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:51.675,Pass,
,,,,,,,,,,,,,1.7319,,,,,,,,,,,ff43d975-b8a0-413c-b301-565b9f590fa3,1073,,"[46.0, 50.0]",19744,24,,,-1.4337301,,,Right Foot,,,"[50.0, 21.0]",,Ground Pass,29.274563,,,Emma Mukandi,18998.0,,,,,,1,From Throw In,Louise Quinn,15621.0,Center Back,47,Arsenal WFC,968,['6001888d-c79b-4ad3-b871-36aa7420a5ee'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:58.571,Pass,
,,,,,,,,,,,,,1.6919,,,,,,,,,,,64e021a0-ff43-48eb-874b-d6cab5a356e3,1076,,"[51.0, 17.0]",19744,25,,,-0.61466295,,,Right Foot,,,"[68.0, 5.0]",,Ground Pass,20.808653,,,Danielle van de Donk,10658.0,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Center Back,47,Arsenal WFC,968,['745f2823-de48-408c-9298-ef770099e42b'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:02.099,Pass,
,,,,,,,,,,,,,1.684975,,,,,,,,,,,92c6f74b-5d32-446a-a0ef-918d195a95dc,1080,,"[69.0, 5.0]",19744,25,,,1.6845883,,,Right Foot,,,"[65.0, 40.0]",,Low Pass,35.22783,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Midfield,47,Arsenal WFC,968,['11c315a3-4aca-4f45-a7c1-17063e3250e0'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:07.720,Pass,
,,,,,,,,,,,,,1.77547,,,,,,,,,,,3a319d10-5e23-4528-9154-2c4c95a52f0c,1083,,"[64.0, 53.0]",19744,25,,,1.1722739,,,Right Foot,,,"[72.0, 72.0]",,Ground Pass,20.615528,,,Leah Williamson,18999.0,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,47,Arsenal WFC,968,['27a9d165-cd29-4093-99b8-ced83c39aac3'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:11.204,Pass,
,,,,,,,,,,,,,1.177356,,,,,,,,,,,6dfe7b30-ecf2-4595-86a3-aca3bc170043,1087,,"[70.0, 53.0]",19744,25,,,-1.5273454,,,Right Foot,,,"[71.0, 30.0]",,Ground Pass,23.021729,,,Lia Wälti,10405.0,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,47,Arsenal WFC,968,['01bdfa24-2437-4f4b-924c-2445abcc20c7'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:15.659,Pass,
,,,,,,,,,,,,,1.3141,,,,,,,,,,,f139a820-9c4d-4864-ae06-8a68e0bd15e3,1090,,"[71.0, 30.0]",19744,25,,,-1.6539376,,,Left Foot,,,"[69.0, 6.0]",,Ground Pass,24.083189,,,Emma Mukandi,18998.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Midfield,47,Arsenal WFC,968,['91613e86-1206-4602-b2ce-f1f3ae7cf58b'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:18.476,Pass,
,,,,,,,,,,,,,1.0686,,,,,,,,,,,95aa50f9-660d-4099-9de7-077d84e970ca,1094,,"[68.0, 6.0]",19744,25,,,1.7033478,,,Left Foot,,,"[66.0, 21.0]",,Ground Pass,15.132746,,,Lia Wälti,10405.0,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Center Back,47,Arsenal WFC,968,['193b1a37-672a-4c10-84f0-96ee39b2698f'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:22.469,Pass,
,,,,,,,,,,,,,1.4169,,,,,,,,,,,359626e7-6f06-463d-888e-c01aba07bb00,1097,,"[66.0, 21.0]",19744,25,,,-1.7561443,,,Right Foot,,,"[63.0, 5.0]",,Ground Pass,16.27882,,,Emma Mukandi,18998.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Midfield,47,Arsenal WFC,968,['c5abbeda-dd96-4fb5-a126-db6cf609530b'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:23.925,Pass,
,,,,,,,,,,,,,3.3528,,,,,,,,,,,e2a22e2c-f6b2-4d14-a2e1-17ad44a9f9d0,1100,,"[63.0, 5.0]",19744,25,,,2.158799,,,Right Foot,,,"[43.0, 35.0]",,Ground Pass,36.05551,,,Louise Quinn,15621.0,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Center Back,47,Arsenal WFC,968,['9a00d6d4-66e4-46ec-b38a-e8052cdb0268'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:25.381,Pass,
,,,,,,,,,,,,,1.578,,,,,,,,,,,9f574235-4f44-49cb-97f4-8852a799fb50,1103,,"[37.0, 35.0]",19744,25,,,1.0899091,,,Right Foot,,,"[49.0, 58.0]",,Low Pass,25.942244,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,From Throw In,Louise Quinn,15621.0,Center Back,47,Arsenal WFC,968,['b9b37803-5915-47ec-9459-88889ef0d5d6'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:30.317,Pass,
,,,,,,,,,,,,,1.3816,,,,,,,,,,,ea75bd81-7a37-469e-a1f1-6bdad9180cdd,1106,,"[49.0, 58.0]",19744,25,,,0.7531513,,,Left Foot,,,"[65.0, 73.0]",,Ground Pass,21.931713,,,Lisa Evans,10179.0,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,47,Arsenal WFC,968,['64751c21-918c-4b3c-932c-3c7189b23dca'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:36.289,Pass,
,,,,,,,,,,,,,0.6991,,,,,,,,,,,617bc75b-430c-46be-9b14-77fae82eb80c,1109,,"[65.0, 73.0]",19744,25,,,-0.055498507,,,Right Foot,,,"[83.0, 72.0]",,Ground Pass,18.027756,,,Jordan Nobbs,10192.0,,,,,,1,From Throw In,Lisa Evans,10179.0,Left Midfield,47,Arsenal WFC,968,['88f0368c-d50d-4343-9290-8bed8af0fdd3'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:40.318,Pass,
,,,,,,,,,,,,,1.5742,,,,,,,,,,,c39b87a7-1c22-4bb3-b190-e1fc42a72525,1112,,"[79.0, 72.0]",19744,25,,,0.066568166,,,Right Foot,,,"[94.0, 73.0]",,Ground Pass,15.033297,,,Lisa Evans,10179.0,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Left Center Forward,47,Arsenal WFC,968,['d0e1d327-9579-4dd3-a7da-420ac1b8cc48'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:42.104,Pass,
,,,,,,,,,,,,,1.9817,,,,,,,,,,,18eddfa3-b92b-45d2-84e6-99fbf0c8bb1f,1116,,"[83.0, 62.0]",19744,25,,,2.5702553,,,Right Foot,,,"[69.0, 71.0]",,Ground Pass,16.643316,,,Leah Williamson,18999.0,,,,,,1,From Throw In,Lisa Evans,10179.0,Left Midfield,47,Arsenal WFC,968,['33111e5c-d1aa-44bf-bf69-b767f9c4dc8e'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:48.804,Pass,
,,,,,,,,,,,,,1.8014,,,,,,,,,,,01fae042-870c-4ba8-9694-5856002812b7,1119,,"[69.0, 71.0]",19744,25,,,-2.1854594,,,Right Foot,,,"[57.0, 54.0]",,Ground Pass,20.808653,,,Louise Quinn,15621.0,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,47,Arsenal WFC,968,['59b3797a-2e85-4efb-a6c6-0511f2e11f86'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:50.825,Pass,
,,,,,,,,,,,,,2.867,,,,,,,,,,,e458c2e7-150a-4f27-b460-a280f61a8b0a,1122,,"[62.0, 46.0]",19744,25,,,-1.2417467,,,Right Foot,,,"[76.0, 5.0]",,Low Pass,43.32436,,,Katie McCabe,15620.0,,True,,,,1,From Throw In,Louise Quinn,15621.0,Center Back,47,Arsenal WFC,968,['0c269fa5-bdab-4a73-86a5-448ab64924d8'],54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:54.186,Pass,
,,,,,,,,,,,,,1.0136,,,,,,,,,,,0e1366ce-341f-4c55-b911-d0cd6292214a,1125,,"[76.0, 5.0]",19744,25,,,1.1441689,,,Right Foot,,,"[81.0, 16.0]",,Ground Pass,12.083046,,,Lia Wälti,10405.0,,,,,,1,From Throw In,Katie McCabe,15620.0,Right Center Midfield,47,Arsenal WFC,968,['80f0c77c-db44-4b06-aaee-71e5ce3ca082'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:58.769,Pass,
,,,,,,,,,,,,,1.235203,,,,,,,,,,,9e217eb4-abc0-4c96-a62e-660592169693,1128,,"[81.0, 16.0]",19744,25,,,-2.7610862,,,Left Foot,,,"[71.0, 12.0]",,Low Pass,10.770329,,,Katie McCabe,15620.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Midfield,47,Arsenal WFC,968,['eeb17b10-a0c3-484d-ad80-502142f8634c'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:59.822,Pass,
,,,,,,,,,,,,,1.4996,,,,,,,,,,,06fa1f43-fb85-45f3-a2ed-b0de673c39f0,1131,,"[78.0, 23.0]",19744,26,,,2.1025205,,,Left Foot,,,"[68.0, 40.0]",,Ground Pass,19.723083,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,From Throw In,Katie McCabe,15620.0,Right Center Midfield,47,Arsenal WFC,968,['ed074b30-0bef-47bd-856c-f7a6928d638e'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:04.502,Pass,
,,,,,,,,,,,,,1.889833,,,,,,,,,,,95d04a2f-c8f5-4d87-ab77-f97b21d8667c,1134,,"[71.0, 42.0]",19744,26,,,0.9964915,,,Right Foot,,,"[93.0, 76.0]",,Ground Pass,40.496914,,,Jordan Nobbs,10192.0,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,47,Arsenal WFC,968,['7bae1204-108e-459d-98a2-459aa3a26b1d'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:07.648,Pass,
,,,,,,,,,,,,,1.6419,,,,,,,,,,,7df29dc6-77b6-4e83-92e7-cb84d4d06a2e,1138,,"[93.0, 75.0]",19744,26,,,-0.48689923,,,Right Foot,,,"[110.0, 66.0]",,Ground Pass,19.235384,,,Leah Williamson,18999.0,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Left Center Forward,47,Arsenal WFC,968,"['c883b64c-d37b-4511-bc04-f57ace48509a', 'd15835f7-c728-47f2-81a7-25d38c414d4b']",10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:10.984,Pass,True
,,,,,,,,,,,,,0.9718,,,,,,,,,,,402a4706-af1b-4b4c-a221-67478b259b24,1143,,"[120.0, 80.0]",19744,26,,,-1.7975951,,,Right Foot,,,"[117.0, 67.0]",,Ground Pass,13.341664,,,Danielle van de Donk,10658.0,,,,,Corner,1,From Corner,Jordan Nobbs,10192.0,Left Center Forward,48,Arsenal WFC,968,['cf7cd5a6-5fd7-44bd-8b8f-4396181c04a7'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:38.629,Pass,
,,,,,,,,,,,,,1.2594,,,,,,,,,,,2a6400e5-47a4-4809-a469-6da3fe846c32,1146,,"[117.0, 67.0]",19744,26,,,1.8925469,,,Left Foot,,,"[115.0, 73.0]",,Ground Pass,6.3245554,,,Jordan Nobbs,10192.0,,,,,,1,From Corner,Danielle van de Donk,10658.0,Right Midfield,48,Arsenal WFC,968,['4b73028d-5d8e-4010-ac5c-2f3042ec20ad'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:39.641,Pass,
,,,,,,,,,,,,,1.205,,,,,,,,,,,aa87b10b-6543-4514-b87b-0ea2b3672bcf,1149,,"[115.0, 73.0]",19744,26,,,-1.8622531,,,Right Foot,,True,"[109.0, 53.0]",,Ground Pass,20.880613,,,Vivianne Miedema,15623.0,,,,,,1,From Corner,Jordan Nobbs,10192.0,Left Center Forward,48,Arsenal WFC,968,['213ae8a8-6aa9-4065-a6e3-1d0a933b5594'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:41.477,Pass,
,,,,,,,,,,,,,0.883,,,,,,,,,,,99ea97d9-02d0-44a4-9592-772969de9d76,1152,,"[108.0, 54.0]",19744,26,,,2.2974386,,,Left Foot,,,"[100.0, 63.0]",,Ground Pass,12.0415945,,,Lisa Evans,10179.0,,,,,,1,From Corner,Vivianne Miedema,15623.0,Right Center Forward,48,Arsenal WFC,968,['ebdce8d2-38dc-4bd7-b290-08d495280685'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:43.620,Pass,
,,,,,,,,,,,,,1.0285,,,,,,,,,,,f10235f9-159a-4536-983d-7513e6b1d84f,1155,,"[100.0, 63.0]",19744,26,,,0.6435011,,,Right Foot,,,"[108.0, 69.0]",,Ground Pass,10.0,,,Jordan Nobbs,10192.0,,,,,,1,From Corner,Lisa Evans,10179.0,Left Midfield,48,Arsenal WFC,968,['21f89a90-3b25-42a8-9e9b-9ee44ae68ea7'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:44.583,Pass,
,,,,,,,,,,,,,4.4499,,,,,,,,,,,7c222667-c573-44b9-9b68-37c13406284a,1158,,"[109.0, 68.0]",19744,26,,,-1.3815973,,,Right Foot,True,,"[118.0, 21.0]",,High Pass,47.853943,,,Emma Mukandi,18998.0,,True,,,,1,From Corner,Jordan Nobbs,10192.0,Left Center Forward,48,Arsenal WFC,968,['458985bf-58a6-4fd1-9649-0f4e623ffbe9'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:46.708,Pass,
,,,,,,,,,,,,,2.6349,,,,,,,,,,,6832b4fe-7cfb-442b-8f22-da5e37113a0a,1162,,"[7.0, 37.0]",19744,27,,,-1.0240074,,,Right Foot,,,"[21.0, 14.0]",,Ground Pass,26.925823,,,Poppy Pattinson,17274.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,49,Bristol City WFC,973,['41345612-09f3-4a28-8554-13a886d0636b'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:00.337,Pass,
,,,,,,,,,,,,,1.209224,,,,,,,,,,,764b2283-ad10-4599-be68-d5fdb8c4514f,1165,,"[28.0, 12.0]",19744,27,,,2.8809903,,,Left Foot,,,"[13.0, 16.0]",,Ground Pass,15.524175,,,Gemma Evans,16381.0,,,,,,1,From Goal Kick,Poppy Pattinson,17274.0,Left Midfield,49,Bristol City WFC,973,['35a67737-9255-43f9-83a9-c6220cd05eda'],8,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:08.774,Pass,
,,,,,,,,,,,,,0.1305,,,,,,,,,,,4b8156d9-f1d4-431e-9acd-55f0d8b2339a,1169,,"[11.0, 13.0]",19744,27,,,0.0,,,Left Foot,,,"[14.0, 13.0]",,Ground Pass,3.0,,Incomplete,,,,,,,,1,From Goal Kick,Gemma Evans,16381.0,Left Center Back,49,Bristol City WFC,973,['aa5e859b-d822-48f9-a289-9f034ba3e9ed'],10,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:10.898,Pass,
,,,,,,,,,,,,,1.8078,,,,,,,,,,,ec353614-a7c5-41b7-becc-3d1aced5b91d,1171,,"[16.0, 1.0]",19744,27,,,0.2153577,,,,,,"[48.0, 8.0]",,High Pass,32.75668,,Incomplete,Juliette Kemppi,16390.0,,,,,Throw-in,1,From Throw In,Gemma Evans,16381.0,Left Center Back,50,Bristol City WFC,973,"['61a2c77e-a041-4723-acb9-315abdcebe9c', 'e39a8837-0137-4cd4-adcc-c3b11817aaa7']",23,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:23.887,Pass,
,,,,,,,,,,,,,0.7336,,,,,,,,,,,56a92f9b-6893-4231-a10a-8abf54aef425,1174,,"[78.0, 71.0]",19744,27,,,-1.7681919,,,Right Foot,,,"[76.0, 61.0]",,Ground Pass,10.198039,,,Danielle van de Donk,10658.0,,,,,Recovery,1,Regular Play,Lisa Evans,10179.0,Left Midfield,51,Arsenal WFC,968,['cc0fb3b8-d0d8-41bb-8686-fdbfb1c10331'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:26.808,Pass,
,,,,,,,,,,,,,1.2363,,,,,,,,,,,88065544-d3c6-4a3f-b21d-601d56b70be3,1177,,"[74.0, 57.0]",19744,27,,,-1.2341216,,,Right Foot,,,"[81.0, 37.0]",,Ground Pass,21.189621,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Midfield,51,Arsenal WFC,968,['5962134a-a53b-4b5f-9a5a-40194a973145'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:29.174,Pass,
,,,,,,,,,,,,,1.0689,,,,,,,,,,,923e9cff-06db-4c83-abb4-b5db3f701504,1180,,"[81.0, 37.0]",19744,27,,,2.55359,,,Left Foot,,,"[72.0, 43.0]",,Ground Pass,10.816654,,,Lia Wälti,10405.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Right Center Midfield,51,Arsenal WFC,968,['64cb5842-a1be-458a-bfa6-70e183335ff2'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:30.439,Pass,
,,,,,,,,,,,,,1.7175,,,,,,,,,,,734990e8-f172-42b6-a7b2-67dc7772c04c,1183,,"[72.0, 43.0]",19744,27,,,-0.16514868,,,Left Foot,,,"[96.0, 39.0]",,High Pass,24.33105,,Incomplete,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Center Midfield,51,Arsenal WFC,968,"['08be5336-3a5e-46dc-8e5b-14212e9a1d5b', '4d313157-7112-4a45-92d8-6250a68652ab']",31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:31.548,Pass,
