50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1efd0c0-7eb3-4847-8ac1-e8adfd32ce84,2127,,"[37.0, 43.0]",19815,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Midfield,90,Arsenal WFC,968,['f3e0628e-9391-47e2-9adc-44b2533daa50'],38,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:38.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c097c9-d7d7-441a-b4da-110e465dfd1d,2129,,"[42.0, 72.0]",19815,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lisa Evans,10179.0,Right Back,90,Arsenal WFC,968,['7611ad27-918e-4a7e-86db-9ec3769204ec'],42,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:42.241,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532b244c-a40f-4056-97f7-cf97c2395527,2133,,"[87.0, 52.0]",19815,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danielle van de Donk,10658.0,Right Center Midfield,90,Arsenal WFC,968,['d37ba424-2db5-4b1c-b79b-55903c1bf96a'],45,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:45.298,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213240cd-f9c4-4624-babc-c97d2cfdbe31,2138,,"[60.0, 5.0]",19815,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Center Forward,91,Brighton & Hove Albion WFC,965,['39a688e5-0cb7-4a88-a579-918be4fff499'],50,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:50.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277981a-9cff-479c-b363-6064c006a073,2142,,"[50.0, 7.0]",19815,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Connolly,23413.0,Left Center Midfield,91,Brighton & Hove Albion WFC,965,['d5d157a8-a40b-46a9-b05d-5040dd5bf1b4'],52,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:52.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6664c431-bed8-45b2-a6d0-d93514962954,2145,,"[52.0, 4.0]",19815,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,91,Brighton & Hove Albion WFC,965,['c0c61aa2-a615-4503-916c-b2aebbee0454'],53,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:53.123,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af8a568c-b950-4d86-982d-43b3bd075024,2152,,"[91.0, 44.0]",19815,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fern Whelan,19420.0,Right Center Back,92,Brighton & Hove Albion WFC,965,['f6d5d1a0-dfe1-4b97-9aba-15390ed00db1'],35,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:35.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818a5aa-05f9-41d9-877d-32814474d7b1,2155,,"[93.0, 46.0]",19815,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Connolly,23413.0,Left Center Midfield,92,Brighton & Hove Albion WFC,965,['b88ea137-8958-4ca1-a506-9b1ae9a126e0'],38,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:38.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38581e5-eeba-4ee6-8f9c-d44d8dc77630,2158,,"[84.0, 66.0]",19815,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kate Natkiel,16399.0,Right Midfield,92,Brighton & Hove Albion WFC,965,['d0cd7f37-3d5e-4360-81b3-8e916bafab6f'],41,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:41.485,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10c3deec-e0cd-4d1a-9386-96026c99ff06,2161,,"[115.0, 34.0]",19815,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aileen Whelan,16374.0,Left Midfield,92,Brighton & Hove Albion WFC,965,['fa394657-7a94-4172-ab66-12cfcde3434b'],45,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:45.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aad805a-bd07-44c3-af0d-de6e14cb17f5,2165,,"[22.0, 25.0]",19815,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Louise Quinn,15621.0,Left Center Back,93,Arsenal WFC,968,['50737b4c-cd67-4c8a-a5a7-e61b98d18e65'],54,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:54.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fdc9e0b-8040-4168-b092-ce69c0eacae6,2168,,"[42.0, 4.0]",19815,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Katrine Veje,10088.0,Left Back,93,Arsenal WFC,968,['46ce97d0-afcd-40ea-a8b4-ceff5c7d18cb'],58,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:58.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce22a3a0-2a07-4a52-86c7-b3b31ea809d7,2171,,"[33.0, 29.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Midfield,93,Arsenal WFC,968,['293c798d-419a-4944-9771-4e0a94315a24'],2,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:02.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7497ff-b451-4644-a1ef-b4122c91f550,2174,,"[44.0, 67.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Leah Williamson,18999.0,Right Center Back,93,Arsenal WFC,968,['5ee20900-00f7-4e67-8cc5-88871b40cc16'],6,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:06.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0713eb75-357e-49ce-a23c-56827f2ab9b4,2177,,"[72.0, 77.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danielle van de Donk,10658.0,Right Center Midfield,93,Arsenal WFC,968,['786639be-df71-4029-b2ed-0b334e7eb8d9'],8,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:08.856,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d3a780-2754-4143-9244-7690e442f125,2181,,"[86.0, 60.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kim Little,15616.0,Center Defensive Midfield,93,Arsenal WFC,968,"['2878b8e9-7ef8-4a58-ad2b-13252e526168', 'a2a30bce-8565-4724-8720-783070e26198']",12,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:12.097,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7774560-961b-4387-8efb-e2b355f0031f,2184,,"[60.0, 20.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ellie Brazil,16393.0,Center Forward,93,Arsenal WFC,968,['584c087f-cfaf-4b85-a959-fa2e0f8b33ff'],14,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:14.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca21eda5-e7f0-40ca-a456-85095530472c,2189,,"[53.0, 47.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Louise Quinn,15621.0,Left Center Back,93,Arsenal WFC,968,['06e3a487-d7e5-4ce4-9ba6-87faeb68c3d5'],17,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:17.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d60eed-7735-4e98-81f3-3aa78f085968,2193,,"[62.0, 45.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Midfield,93,Arsenal WFC,968,"['94fa430a-c319-4873-8c2b-f2417b907be5', 'af5da300-b2ff-43ac-886a-6375de966f8e']",19,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:19.224,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a3b4210-7711-404f-acbc-54b6a3b7ca04,2195,,"[52.0, 36.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Louise Quinn,15621.0,Left Center Back,93,Arsenal WFC,968,['51926773-16ca-4461-a49a-d07364e2a0a5'],20,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:20.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c7818d-36c9-4450-aba6-73a81686c87d,2198,,"[45.0, 59.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Leah Williamson,18999.0,Right Center Back,93,Arsenal WFC,968,['8767d265-642c-4836-a300-1274c9cc888b'],22,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:22.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af134af3-c0be-4dda-98a3-2852a8bb9280,2201,,"[50.0, 31.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Louise Quinn,15621.0,Left Center Back,93,Arsenal WFC,968,['3f869331-4352-441d-81d1-5e1a46167f25'],25,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:25.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f55dda2-09ff-4d16-8c7a-aa4cee6fa52e,2204,,"[64.0, 35.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Katie McCabe,15620.0,Right Midfield,93,Arsenal WFC,968,['f85acb9d-415f-4fcf-8aeb-54c9002a4f37'],29,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:29.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15568558-c594-4f8f-a4ed-2474cd00636f,2207,,"[52.0, 52.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Leah Williamson,18999.0,Right Center Back,93,Arsenal WFC,968,['04b5d6e9-af23-43d4-b8d1-836713d1c570'],31,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:31.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87982cb0-4bb0-4c92-ab85-5992f6b130fd,2210,,"[66.0, 78.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lisa Evans,10179.0,Right Back,93,Arsenal WFC,968,['43c4eaa8-1603-495c-b95c-79c2dc461451'],36,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:36.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e589307-7d58-4c5b-8ce0-de502672c35b,2217,,"[51.0, 56.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Louise Quinn,15621.0,Left Center Back,93,Arsenal WFC,968,"['41fea020-134b-45e1-9b86-f39982bb59f8', 'ffb7b1f8-8724-4044-b667-0c99ed73711d']",42,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:42.204,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8c4ef4f-d192-4fdf-8c70-9151c3a2de7d,2220,,"[84.0, 58.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danielle van de Donk,10658.0,Right Center Midfield,93,Arsenal WFC,968,['fa7d5bb5-df2e-4dcd-be84-b0ada3d3a4ca'],44,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:44.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3bd8168-04b9-46da-a55a-6e33ca7be588,2222,,"[42.0, 26.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Connolly,23413.0,Left Center Midfield,94,Brighton & Hove Albion WFC,965,['4277c320-c45b-4550-b2ae-16b52671a676'],46,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:46.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b69bdae7-b805-4f92-b249-d70e21990dae,2225,,"[46.0, 3.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,94,Brighton & Hove Albion WFC,965,['bf4da52a-18a3-49fa-96ee-cbe5310bcce7'],50,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:50.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aecdf3b0-edb0-42d3-8390-580793049bda,2228,,"[34.0, 6.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,94,Brighton & Hove Albion WFC,965,['df063dc2-4c07-412a-b18d-4dedce790ef1'],50,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:50.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daa5381f-640b-42fa-a7d2-abfff0a1b17d,2233,,"[108.0, 73.0]",19815,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,95,Arsenal WFC,968,"['44298dad-9161-461c-9dbd-b9fb01f74361', 'b3949d4e-2ff4-4e51-893b-13f0d72243e2']",59,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:59.245,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21b69d10-406c-47f7-8933-38ee9b87a441,2241,,"[65.0, 7.0]",19815,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aileen Whelan,16374.0,Left Midfield,96,Brighton & Hove Albion WFC,965,['d63b652e-3d58-4a94-bf2b-e954cfed34f9'],24,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:24.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700d967d-f642-4e41-a809-57b7014150ad,2250,,"[65.0, 2.0]",19815,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aileen Whelan,16374.0,Left Midfield,96,Brighton & Hove Albion WFC,965,['cfd095c5-e16e-48de-af53-80477dfc7cc8'],29,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:29.525,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca5a4cf0-7278-44d7-a931-ef3d4f3129f5,2254,,"[62.0, 2.0]",19815,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felicity Gibbons,16392.0,Left Back,96,Brighton & Hove Albion WFC,965,['d6b7dca0-bf68-4309-9bb6-bf76b2f11cc8'],31,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:31.821,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a547c45-fdac-413a-97c6-cd30fd749984,2268,,"[26.0, 30.0]",19815,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katrine Veje,10088.0,Left Back,97,Brighton & Hove Albion WFC,965,['40981e76-9185-4bf1-90ca-eaf1aec16f95'],33,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:09:33.192,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6de1eee-c102-43a4-85d5-ff0c6857413d,2272,,"[117.0, 34.0]",19815,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aileen Whelan,16374.0,Left Midfield,97,Brighton & Hove Albion WFC,965,['2e725551-2271-4aa4-ac80-44554caa6b9a'],35,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:35.699,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b7c66e1-35f3-49d4-9be3-b89c77517a06,2275,,"[110.0, 46.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fern Whelan,19420.0,Right Center Back,98,Brighton & Hove Albion WFC,965,['0104278b-9e45-49b0-bbd8-ab2b6b282d31'],3,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:03.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54797580-0d79-4098-9c17-27c86b1fec81,2279,,"[97.0, 64.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danielle Buet,20034.0,Center Defensive Midfield,98,Brighton & Hove Albion WFC,965,['4d6bf741-4f71-4385-87ff-dbc3dbfd7dba'],8,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:08.802,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f321c5e2-5aff-486b-a162-b1895926bcbb,2287,,"[113.0, 41.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kayleigh Green,16400.0,Right Center Midfield,98,Brighton & Hove Albion WFC,965,['094a6f26-0d51-4093-8081-0426db1ff81d'],15,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:15.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19880812-7c1c-4710-ae15-d069b31dd314,2294,,"[12.0, 20.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danielle van de Donk,10658.0,Right Center Midfield,98,Brighton & Hove Albion WFC,965,['23616020-3f9a-467d-a9f4-9debaf321c07'],19,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:19.552,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42469365-2815-4228-862f-33669bbeabf8,2297,,"[65.0, 38.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bethany Mead,15619.0,Left Midfield,98,Brighton & Hove Albion WFC,965,['3ce509da-2483-4919-9aac-7c7bef8ef503'],25,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:25.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08446c76-95fa-4f9f-9c50-aeed1f881129,2302,,"[58.0, 12.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aileen Whelan,16374.0,Left Midfield,98,Brighton & Hove Albion WFC,965,['193e6e05-87c7-4bb4-8a70-e0bff427e3d4'],30,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:30.411,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9505086a-3c88-481b-8c03-cfe8b85ab299,2306,,"[97.0, 4.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Felicity Gibbons,16392.0,Left Back,98,Brighton & Hove Albion WFC,965,['1e34f113-41cf-4867-b140-738ff88b0a08'],37,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:37.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1f60366-d145-4db4-ab68-f9053f37f83d,2309,,"[75.0, 4.0]",19815,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aileen Whelan,16374.0,Left Midfield,99,Brighton & Hove Albion WFC,965,['e28c50d8-cbff-446d-b57f-2a3d5f1ec525'],51,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:51.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63bfdbb1-f3a5-4aed-ba03-7bbc9b116152,2325,,"[69.0, 5.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felicity Gibbons,16392.0,Left Back,99,Brighton & Hove Albion WFC,965,['816a32dc-1c67-4daf-bdfb-34846ee192ed'],3,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:03.572,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e111ee9-5cab-45a3-b4be-ba31ad2ffb1a,2328,,"[69.0, 15.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Buet,20034.0,Center Defensive Midfield,99,Brighton & Hove Albion WFC,965,['c5161861-10ea-41fe-b1d8-8290887ab00e'],5,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:05.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5613144f-9e19-4c2c-924c-1320e072e139,2332,,"[102.0, 76.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Left Midfield,99,Brighton & Hove Albion WFC,965,['ab005245-61a0-450e-829c-dcd3fb240a1c'],10,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:10.978,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7a5a351-ae47-4dbf-86ff-df70731ad3a3,2335,,"[110.0, 37.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,99,Brighton & Hove Albion WFC,965,['0162f7ae-4faa-4b32-92db-2e6d35354a32'],16,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:16.783,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb172c7c-7e04-4a32-9a01-5ae986154124,2341,,"[34.0, 34.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Connolly,23413.0,Left Center Midfield,99,Brighton & Hove Albion WFC,965,['1bd7225a-1c2d-45e3-b471-b69d7004c675'],26,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:26.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357a7ad6-8116-48b6-9dc7-0e3836cb7581,2345,,"[85.0, 56.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,100,Arsenal WFC,968,['9e5209da-d2bd-470b-8cbd-43d9a3ec9376'],28,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:28.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27924de4-b3e2-428c-93d5-5900a947850a,2348,,"[78.0, 68.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Right Midfield,100,Arsenal WFC,968,['66018a03-80f2-4dfb-9eb4-cf3a3e1ecf2c'],29,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:29.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418ae52a-2c41-47fb-bec3-7a732413be2d,2351,,"[91.0, 78.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Midfield,100,Arsenal WFC,968,['2dbe4243-f0a5-4119-9733-ffe9bd98a30d'],32,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:32.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4353bac7-7859-4f8e-9770-1a4d68670084,2354,,"[76.0, 77.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,100,Arsenal WFC,968,['16054029-c42c-401e-85b0-7d29b522f693'],40,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:40.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84442332-5d88-483e-8b33-b99647705947,2357,,"[56.0, 58.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,100,Arsenal WFC,968,['5d46737e-ce97-4b77-8dc9-23951584d861'],43,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:43.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06fd0d1a-81cc-4188-8f82-0d9364863eb0,2360,,"[55.0, 32.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Louise Quinn,15621.0,Left Center Back,100,Arsenal WFC,968,['7b7307fa-c567-4aac-b875-96025b6705ce'],46,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:46.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68057992-1a38-4669-89cb-d7d2963acf58,2363,,"[64.0, 52.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,100,Arsenal WFC,968,['bf0d1ecc-5bdd-4b0c-bda9-1c8270208698'],49,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:49.197,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e8ee993-0d1b-4ef4-a03f-d0a6a70e3bb8,2369,,"[63.0, 16.0]",19815,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Center Forward,100,Arsenal WFC,968,['81be7dfb-5d90-458c-917d-742d52233983'],54,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:54.770,Ball Receipt*,
