50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,fa7331f0-70aa-4af9-b011-e301d62a052b,1637,,,"[65.0, 31.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Midfield,77,Chelsea FCW,971,['a5f21797-fcc2-48a6-b9e3-50db06e68baf'],20,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:20.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,52decac1-0852-4e67-9086-f83f0a9607a6,1640,,,"[57.0, 39.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Right Defensive Midfield,77,Chelsea FCW,971,['192dd86f-89c3-4e1a-b0ed-211f588f23a3'],21,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:21.961,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,31cdf5d1-f5c5-46c5-9ff7-0bf91256a66f,1643,,,"[103.0, 79.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany England,15550.0,Left Midfield,77,Chelsea FCW,971,['324c6ed2-b263-4ebc-9495-438c38bbafef'],26,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:26.603,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,67c0ecf7-1e8f-4600-bb37-cc9678202ae9,1645,,,"[41.0, 6.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Left Wing,78,Birmingham City WFC,969,['ced8b751-6685-4c26-9dac-b00d4e3076f6'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:53.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bd750e8b-5653-402b-bc23-eca17647b5da,1647,,,"[86.0, 72.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Left Midfield,79,Chelsea FCW,971,['2ef8462b-2e6e-4d8f-9d95-65243cc18396'],54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:54.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7420f4f2-f5e6-410d-af3d-8b1e788db95a,1650,,,"[68.0, 73.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,79,Chelsea FCW,971,['656c44d8-9797-428d-b290-19f0aaff086d'],57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:57.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,864b96a3-e60d-4368-9826-b30063f1cd83,1653,,,"[74.0, 66.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Left Defensive Midfield,79,Chelsea FCW,971,"['c41701a4-72ea-4d06-a6b1-2bbf922f448f', 'f473f028-9e89-422c-8107-ed33c4ad4892']",57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:57.910,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,482b4910-32a3-4619-9be1-845682ebc4f2,1656,,,"[52.0, 58.0]",19743,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,79,Chelsea FCW,971,['e3d675c8-3058-4484-9790-18d4d8433dd3'],59,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:59.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,742153d0-913e-49b9-89ca-a54da15ef23a,1659,,,"[54.0, 5.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,79,Chelsea FCW,971,['52dc7e4e-5a75-436a-b068-a1ffac79a510'],4,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:04.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4f574d73-d463-4176-9f69-60fd94e0c1d1,1662,,,"[46.0, 27.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,79,Chelsea FCW,971,['a4efa840-8c5e-49d4-8c91-d9966607bf73'],15,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:15.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,518d6cb3-29ec-400a-8126-f0652e97b615,1665,,,"[51.0, 57.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,79,Chelsea FCW,971,['8e13550b-40a1-42d2-928c-76bad72f59d3'],18,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:18.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a193b153-dc5e-475d-961a-9af618da115a,1668,,,"[79.0, 77.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Back,79,Chelsea FCW,971,['1ad892d2-1755-46cb-8448-96c7705de411'],22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:22.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3b388f33-47bf-4521-82f8-e1155f585576,1674,,,"[25.0, 8.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,80,Birmingham City WFC,969,['29f02bae-28ad-4988-8dcd-a3e617641b97'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:29.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fddd6907-63c7-497b-bf2e-4b3ede57ec77,1678,,,"[6.0, 25.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,80,Birmingham City WFC,969,['aa36d9e9-fcb1-4646-a44d-54d688904e80'],32,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:32.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bdb8a393-7a9c-4b74-ac5a-1f97ed823233,1683,,,"[5.0, 54.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,80,Birmingham City WFC,969,"['59bfe05e-3d4a-4486-b0b3-844d3ac4c1cd', 'e718ca4a-58dd-4bf0-8db6-973cd91b4fc7']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:40.818,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,60ade787-4ada-4b7a-8699-08fb447c4a27,1689,,,"[13.0, 73.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,80,Birmingham City WFC,969,['c6f2c5b5-fc49-4516-b622-7400861c5107'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:44.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,62290bc3-14b1-454f-b21b-027d68e740e3,1694,,,"[10.0, 63.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,80,Birmingham City WFC,969,"['e11b66b9-74d2-4c77-baa6-02661ec71231', 'edf4a169-c178-47a9-9e9d-0a244c51709f']",46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:46.819,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,ef51175c-3d5c-40c4-9aca-3e842a96de93,1697,,,"[6.0, 73.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,80,Birmingham City WFC,969,['a5137223-7a05-4db9-8c54-0e113c6f8f45'],49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:49.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,74863935-1d84-4867-8ad1-0962f84f57e8,1700,,,"[7.0, 50.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,80,Birmingham City WFC,969,['e614eb7e-c34a-4d35-b527-274f69505272'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:51.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,96037e95-d33c-42c8-bbec-c5869eb13a83,1704,,,"[8.0, 31.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,80,Birmingham City WFC,969,['ddf8d0e3-2943-4b12-9e10-e9bd4ae76462'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:53.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e08bac8e-b18f-48cd-8f8e-3c52c8a15605,1709,,,"[20.0, 36.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,80,Birmingham City WFC,969,"['5a9919fe-c6ee-43cb-af67-0ac9b37ca1bc', '89487c2d-f483-44c6-9e69-ef5a371978a1']",55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:55.438,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,b6595dd2-0ab0-4b63-94ef-4f138c641d62,1712,,,"[10.0, 21.0]",19743,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,80,Birmingham City WFC,969,['9018d243-804f-4a3d-9ee5-6201e6b11387'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:57.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e1b9cefe-2923-44f0-a74a-857277fda464,1717,,,"[71.0, 64.0]",19743,42,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Right Wing,80,Birmingham City WFC,969,['02362da4-9401-4b9a-897a-039c5b0ed17c'],7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:07.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d9bfcf4a-3e31-4e87-b570-f1582d0e5f55,1723,,,"[100.0, 57.0]",19743,42,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,80,Birmingham City WFC,969,['abc5ce5f-f74f-400b-bd61-70b2d43b796d'],11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:11.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8a315bf5-1afb-4ebd-92a8-b0610ad38d42,1730,,,"[104.0, 39.0]",19743,44,,,,,,,,,,,,,,,,,,,,1,From Corner,Hayley Ladd,19501.0,Left Defensive Midfield,81,Birmingham City WFC,969,['aa3392e1-cbe9-4f83-872a-e9abcdbaf770'],10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:10.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0610f760-b24f-46b5-b159-d76ce7d2d767,1740,,,"[48.0, 31.0]",19743,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,83,Chelsea FCW,971,['a1857b52-9ce2-4d04-b294-006dd4996e35'],36,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:36.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4865e241-459a-42a3-9752-4336aae9de68,1744,,,"[24.0, 34.0]",19743,45,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aoife Mannion,19503.0,Left Center Back,84,Birmingham City WFC,969,['53449781-5244-463c-b58a-6afdc0933951'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:03.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c82a9d0b-3ee2-41d0-8f40-becdf5023a10,1747,,,"[47.0, 5.0]",19743,45,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kerys Harrop,15569.0,Left Back,84,Birmingham City WFC,969,['75ea4d18-2cc0-43af-9db9-7005ddc3fa09'],11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:11.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b5dbe356-b5dc-474c-8d6e-7200f41d51c7,1751,,,"[24.0, 13.0]",19743,45,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aoife Mannion,19503.0,Left Center Back,84,Birmingham City WFC,969,['27e4119b-ac58-488f-8939-61977e574a82'],13,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:13.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d7421192-5022-4eb2-88ef-86655182e7ed,1754,,,"[31.0, 47.0]",19743,45,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,84,Birmingham City WFC,969,['c37afdf0-f185-442a-833a-163abae4068f'],17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:17.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c10dff0d-8d15-4d31-8c8b-c56db72c1df3,1758,,,"[56.0, 76.0]",19743,45,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Harriet Scott,19592.0,Right Back,84,Birmingham City WFC,969,"['254ad7ad-87fe-48a2-9d15-c6469c04a0ad', '7a551941-358a-424e-92a1-f24f0c136a28']",22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:22.283,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,2f652838-d45a-43d2-ab6f-2f1a438ccb82,1769,,,"[45.0, 32.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harriet Scott,19592.0,Right Back,85,Birmingham City WFC,969,['ac0059ce-e174-4a40-948b-e9867edc219c'],17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:17.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c247a6c0-551b-40c8-a814-e8ac26002904,1772,,,"[48.0, 11.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kerys Harrop,15569.0,Left Back,85,Birmingham City WFC,969,['9a5a30f5-eed6-4962-9cd5-d45efb82037e'],22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:22.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,67f1cb73-e0a9-4618-80fe-692b237edbd7,1775,,,"[37.0, 23.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aoife Mannion,19503.0,Left Center Back,85,Birmingham City WFC,969,['b574d7fb-cb40-402d-89a7-041454c713a7'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:25.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fe7661cc-e32c-4d51-b455-bac3c620f267,1778,,,"[40.0, 47.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Meaghan Sargeant,19502.0,Right Center Back,85,Birmingham City WFC,969,['c8b92b63-4e87-450a-9e31-7ec1f3e5a2e0'],28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:28.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,26f0c518-2d37-4852-8dbe-5599cc774abc,1781,,,"[42.0, 27.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aoife Mannion,19503.0,Left Center Back,85,Birmingham City WFC,969,['65299b66-e7f8-4375-b8f4-4058e0ee8c5e'],30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:30.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1e65aa5a-339d-41b1-b14b-e53279a5adc2,1784,,,"[48.0, 3.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kerys Harrop,15569.0,Left Back,85,Birmingham City WFC,969,['7fd3b1a2-4ac2-4939-87b9-d5118f1a5092'],34,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:34.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0b5471ba-65dc-4d75-95d6-ea7315807590,1787,,,"[33.0, 15.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aoife Mannion,19503.0,Left Center Back,85,Birmingham City WFC,969,['37fc2a3b-ab03-4d16-b917-f578983652b8'],36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:36.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0c425dd7-47c6-472b-b1bb-102065ace24c,1790,,,"[29.0, 46.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Meaghan Sargeant,19502.0,Right Center Back,85,Birmingham City WFC,969,['a24adb92-4efe-47ef-bc0e-3ab4ef5c6303'],39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:39.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4bbbd8fb-33fd-48f6-81dd-f336a4d54f2a,1793,,,"[66.0, 75.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harriet Scott,19592.0,Right Back,85,Birmingham City WFC,969,['46085d8a-ba3f-4882-95ec-89ea0b6c7538'],45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:45.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7a835a81-1b9f-46ca-8292-5e19963d849a,1798,,,"[97.0, 77.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlie Wellings,15563.0,Right Wing,85,Birmingham City WFC,969,['e907ed60-36d8-413f-9066-dcd603d46532'],49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:49.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6b7dd730-66aa-4bb3-a553-12d9dfcb46f1,1804,,,"[69.0, 13.0]",19743,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,86,Chelsea FCW,971,['73071191-0fe3-4898-9564-f7fac27ce536'],56,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:56.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cda77d97-7f9d-4333-b965-2fb31757978c,1809,,,"[83.0, 54.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Defensive Midfield,86,Chelsea FCW,971,['39adec58-9529-4a9e-9c56-58156303ba56'],1,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:01.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,96323e20-a299-4e91-bbdb-3e186f1163db,1814,,,"[83.0, 5.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,87,Chelsea FCW,971,['82918099-8e83-485d-b8dd-244383b07740'],17,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:17.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0429afe2-36f9-47bb-a773-fed05d5d9f4d,1816,,,"[56.0, 25.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,87,Chelsea FCW,971,['dae57bd2-b637-4f2b-b608-1ed646a8380f'],22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:22.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f5315bd2-8140-4ac9-8fda-cb8f9f106a39,1820,,,"[2.0, 32.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,88,Birmingham City WFC,969,['26b6a735-16e5-4cbc-96c1-af1960a1ce7c'],30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:30.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,01780f9d-7c52-4407-985e-f8c35f3ba075,1824,,,"[15.0, 52.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,88,Birmingham City WFC,969,['6475a8d9-aa0a-43a9-907e-6d0fdd49c360'],41,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:41.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b8243f6d-3d2d-4dcd-97a6-c9428e5148ac,1827,,,"[20.0, 73.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,88,Birmingham City WFC,969,['0e420637-086a-4794-b3e2-9a86cd95ed86'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:44.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,94619203-6477-4588-accb-17f66f69cc08,1830,,,"[29.0, 60.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,88,Birmingham City WFC,969,['6a90c59c-f5f5-4275-8641-b4fde9037f4c'],46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:46.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d1e64472-daad-4f71-bb6e-dfa224920668,1833,,,"[15.0, 56.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,88,Birmingham City WFC,969,['9af73bba-5372-4031-8d9a-2478c993a12c'],49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:49.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,613a5047-9fc4-449b-b2cf-0cd8914f2c0a,1836,,,"[23.0, 24.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,88,Birmingham City WFC,969,['cba7e741-9875-4284-aed1-3fda0e45f47f'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:55.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1c24f530-7708-43ae-9a3b-8b46b4529e9d,1839,,,"[52.0, 6.0]",19743,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,88,Birmingham City WFC,969,['181e56ab-8109-4cae-b1bc-0f05ad739a4f'],59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:59.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ebab49fb-af38-4610-84c9-8f73ab58787d,1843,,,"[47.0, 10.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,88,Birmingham City WFC,969,['e2281497-2ad6-433f-a039-8c5f1dd22513'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:01.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,689c98f6-72fb-4a9b-9ccd-9582409a304c,1847,,,"[65.0, 15.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Left Wing,88,Birmingham City WFC,969,"['d0ee876a-395d-4c73-8dfa-8c72d50da181', 'f4960640-28ca-499e-bd85-93dfc0b36e4a']",6,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:06.730,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,81f2f7a2-10a2-41d0-9f10-c1053152db4d,1850,,,"[63.0, 4.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Back,88,Birmingham City WFC,969,['111fd455-6d0d-4e80-b13b-31c7238d77fc'],9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:09.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5ddc7362-3016-4eb7-8a58-8545338104af,1855,,,"[61.0, 7.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,89,Birmingham City WFC,969,['6e3c0020-0d0b-484c-87ae-59f474d7f7f1'],22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:22.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f0c9cb9e-673b-486f-acec-6de00641a8cf,1858,,,"[37.0, 30.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,89,Birmingham City WFC,969,['13acb86d-8888-46a4-9f6c-a0af5e966347'],26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:26.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0544687d-82ff-4643-8b9e-ac244c9effe6,1861,,,"[33.0, 52.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,89,Birmingham City WFC,969,['348dd98f-01d7-404a-ab62-30f153e72ff8'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:29.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2c8d0462-d240-4448-8848-b26c549967a7,1864,,,"[33.0, 37.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,89,Birmingham City WFC,969,['b6212b91-0d82-4327-8a7c-255252011872'],32,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:32.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,94db5d8d-5d74-4127-8f68-d3f6e112109c,1867,,,"[48.0, 18.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,89,Birmingham City WFC,969,['f8a5f1f0-3c54-4e66-bc0b-d3fb1e6a8205'],37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:37.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9ba093fe-f372-44c9-ad6c-cf6a4b04fc77,1870,,,"[56.0, 44.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,89,Birmingham City WFC,969,['d86963ca-848d-45f0-8754-20ec399eb8b9'],43,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:43.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fb1fe3a4-8e71-44bf-867e-5b4d5ba4ad34,1874,,,"[73.0, 45.0]",19743,48,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Follis,15557.0,Center Forward,89,Birmingham City WFC,969,"['362196dc-284b-452c-9bd2-c91746a04716', 'b30ffe15-4509-4f03-b158-213db3bee821']",47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:47.064,Ball Receipt*,True
