bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.9234,,,,,,,,,,52de4856-888a-40b1-9d06-99949009c161,2991,,"[86.0, 65.0]",19787,92,,,,-0.4514531,,,Right Foot,True,,"[119.0, 49.0]",,High Pass,36.67424,Incomplete,,,,,,,Recovery,2,From Free Kick,Lucy Hope,16386.0,Left Center Midfield,190,Birmingham City WFC,969,"['9b7d1b1c-0c75-424f-9912-edf113bc6fbd', 'd37627b1-5104-48fb-a1b5-7bf7a1a67ce5']",27,,,,,,,,,,,,,,,,Bristol City WFC,973,00:47:27.555,Pass,
,,,,,,,,,,,1.9974,,,,,,,,,,848a6aad-3fee-4337-bebf-767e8df8d3fe,2994,,"[18.0, 40.0]",19787,92,,,,-0.7853982,,,Drop Kick,,,"[47.0, 11.0]",,High Pass,41.01219,,Charlie Wellings,15563.0,,,,,,2,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,190,Birmingham City WFC,969,['b231236a-4db3-47e9-962c-e0593ce878e1'],33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:33.725,Pass,
,,,,,,,,,,,1.98894,,,,,,,,,,ef279ecb-2d6f-42ab-a7a8-f982a3abbd40,2996,,"[46.0, 10.0]",19787,92,,,,0.5123895,,,Head,,,"[62.0, 19.0]",,Low Pass,18.35756,,Lucy Quinn,15564.0,,,,,,2,From Free Kick,Charlie Wellings,15563.0,Left Center Forward,190,Birmingham City WFC,969,['dde1651f-60ea-4224-aee4-ed57a7c7b59a'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:35.722,Pass,
,,,,,,,,,,,1.391,,,,,,,,,,ba2077c3-d21d-4dbd-85ed-8be61f77e513,3000,,"[49.0, 24.0]",19787,92,,,,-2.634494,,,Left Foot,,,"[40.0, 19.0]",,Ground Pass,10.29563,,Kerys Harrop,15569.0,,,,,,2,From Free Kick,Lucy Quinn,15564.0,Right Center Forward,190,Birmingham City WFC,969,"['b28e1ce4-1a37-433f-8375-ce90e6fc20b3', 'cabdb493-ec5f-4cf0-8385-f403f3cc5bdd']",39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:39.407,Pass,True
,,,,,,,,,,,2.745946,,,,,,,,,,06bc75b4-431b-4310-ae5f-cbcfa2767589,3003,,"[40.0, 18.0]",19787,92,,,,-0.3332443,,,Right Foot,,,"[66.0, 9.0]",,High Pass,27.513634,,Charlie Wellings,15563.0,,,,,,2,From Free Kick,Kerys Harrop,15569.0,Center Back,190,Birmingham City WFC,969,"['8a46faf5-388f-43ff-b526-f049f258a9a5', 'fb6691d7-20ad-494b-8cee-b1e2a436fc9f']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:40.798,Pass,True
,,,,,,,,,,,1.802947,,,,,,,,,,080368f1-4e93-4126-a1f6-353c512f3682,3007,,"[74.0, 8.0]",19787,92,,,,1.3734008,,,Right Foot,,,"[77.0, 23.0]",,Ground Pass,15.297058,,Lucy Quinn,15564.0,,,,,,2,From Free Kick,Charlie Wellings,15563.0,Left Center Forward,190,Birmingham City WFC,969,"['162ee5d1-caf8-46f8-a17e-64175c6c1e8b', '2cbbe28b-2710-414d-9905-e4c60d86fe2a']",48,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:48.211,Pass,True
,,,,,,,,,,,2.264272,,,,,,,,,,564e290e-3e20-4f8e-8e0a-d7433f926681,3015,,"[33.0, 60.0]",19787,92,,,,0.29423457,,,Right Foot,,,"[66.0, 70.0]",,High Pass,34.48188,Incomplete,,,,,,,,2,From Free Kick,Carla Humphrey,16384.0,Right Midfield,190,Birmingham City WFC,969,['229e175c-a439-4e7f-a9eb-34bc07b58b10'],53,,,,,,,,,,,,,,,,Bristol City WFC,973,00:47:53.788,Pass,
,,,,,,,,,,,1.250733,,,,,,,,,,4a585634-4f26-4ec0-bb68-cf125d8e07ed,3019,,"[60.0, 11.0]",19787,92,,,,-0.49394137,,,Left Foot,,,"[73.0, 4.0]",,Ground Pass,14.764823,,Charlie Wellings,15563.0,,,,,,2,From Free Kick,Paige Williams,15567.0,Left Center Back,190,Birmingham City WFC,969,"['685d8ac2-e87f-41d3-915b-70f266dfc5b2', '83950e53-259f-47d7-9351-f3eb68b35307']",58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:58.828,Pass,True
,,,,,,,,,,,5.402246,,,,,,,,,,9be781f1-b355-40f9-a49a-9a86077901ba,3022,,"[73.0, 5.0]",19787,93,,,,-0.097253196,,,Right Foot,,,"[114.0, 1.0]",,Ground Pass,41.19466,Out,Sarah Emma Mayling,19500.0,,,,,,2,From Free Kick,Charlie Wellings,15563.0,Left Center Forward,190,Birmingham City WFC,969,['3a42777e-c51a-4bb1-bfce-cf96ee4e61cd'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:01.555,Pass,
,,,,,,,,,,,1.0173,,,,,,,,,,5f5b704f-7bc8-4449-b037-492bda809890,3024,,"[20.0, 80.0]",19787,93,,,,-0.20749623,,,,,,"[39.0, 76.0]",,High Pass,19.416489,,Juliette Kemppi,16390.0,,,,,Throw-in,2,From Throw In,Loren Dykes,16391.0,Right Back,191,Bristol City WFC,973,['2eeed8a1-720c-435d-b2b5-5ac73e6759cb'],31,,,,,,,,,,,,,,,,Bristol City WFC,973,00:48:31.365,Pass,
,,,,,,,,,,,1.2632,,,,,,,,,,71414fe2-a31d-4d16-a0a0-dcba39f3201c,3027,,"[39.0, 76.0]",19787,93,,,True,-0.7853982,,,,,,"[45.0, 70.0]",,High Pass,8.485281,,Katie Robinson,21059.0,,,,,,2,From Throw In,Juliette Kemppi,16390.0,Center Forward,191,Bristol City WFC,973,"['8fbca988-433e-4661-ad11-09dc554e7f6a', 'f350827d-9c69-4e5d-af66-2c2215eafdfa']",32,,,,,,,,,,,,,,,,Bristol City WFC,973,00:48:32.462,Pass,True
,,,,,,,,,,,1.129675,,,,,,,,,,65e0723e-f211-4ca7-b11b-3c1872e51b05,3034,,"[64.0, 5.0]",19787,93,,,,0.9453113,,,Right Foot,,,"[77.0, 23.0]",,Ground Pass,22.203604,,Charlie Wellings,15563.0,,,,,,2,From Throw In,Aoife Mannion,19503.0,Center Defensive Midfield,191,Bristol City WFC,973,"['2c812a3e-f164-4639-9670-74bee9940691', 'e494011f-b928-4ae5-989b-a4049547fa4f']",38,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:38.967,Pass,True
,,,,,,,,,,,0.8378,,,,,,,,,,1a8bdacd-cbc0-4a0b-9808-9e5572a50d8f,3038,,"[77.0, 22.0]",19787,93,,,,0.16514868,,,Right Foot,,,"[89.0, 24.0]",,Low Pass,12.165525,Incomplete,Connie Scofield,21556.0,,,,,,2,From Throw In,Charlie Wellings,15563.0,Left Center Forward,191,Bristol City WFC,973,"['2aba8be7-7d83-42f2-bd6e-63d5eb09f910', '3972080d-b89a-4fde-b8ba-6118cd9fb496', 'ab2e6811-3fc6-4952-9d14-fb3be36285b9']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:40.760,Pass,True
,,,,,True,,,,,,2.356,,,,,,,,,,3972080d-b89a-4fde-b8ba-6118cd9fb496,3040,,"[32.0, 57.0]",19787,93,,,,-0.071307465,,,Right Foot,,,"[60.0, 55.0]",,High Pass,28.071337,,Juliette Kemppi,16390.0,,,,,Interception,2,From Throw In,Frankie Brown,10171.0,Center Defensive Midfield,191,Bristol City WFC,973,"['1a8bdacd-cbc0-4a0b-9808-9e5572a50d8f', '3712ee43-0afb-4fb6-96bd-106d20497c9e']",41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:48:41.598,Pass,
,,,,,,,,,,,1.6006,,,,,,,,,,24a21641-6c26-4c73-99cf-05e97fa246ba,3049,,"[54.0, 49.0]",19787,93,,,,-2.9996955,,,Left Foot,,,"[40.0, 47.0]",,Ground Pass,14.142136,,Meaghan Sargeant,19502.0,,,,,Recovery,2,Regular Play,Connie Scofield,21556.0,Right Center Midfield,192,Birmingham City WFC,969,['be30e124-2d4d-481c-8be7-4a876c63268a'],50,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:50.987,Pass,
,,,,,,,,,,,4.490445,,,,,,,,,,6d7cd07d-97dd-46ba-9af5-116575bbca37,3053,,"[50.0, 53.0]",19787,93,,,,0.4133304,,,Right Foot,,,"[107.0, 78.0]",,High Pass,62.241467,,Lucy Quinn,15564.0,,,,,,2,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,192,Birmingham City WFC,969,['0c43d30b-506c-4c75-977d-65368f7d6b8f'],54,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:48:54.135,Pass,
,,,,,,,,,,,,,,,,,,,,,7bff38c8-83f5-4da9-84be-13aec0790f03,6,,"[50.0, 42.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hayley Ladd,19501.0,Left Center Midfield,2,Birmingham City WFC,969,['c43ef0b4-a289-4ee5-967a-db866b7ce7dc'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:01.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,74b97076-3124-4095-b982-7194200c4896,9,,"[40.0, 22.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kerys Harrop,15569.0,Left Center Back,2,Birmingham City WFC,969,['0331b2bd-869e-4313-b374-127c257b9e3d'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:03.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,e9ff59a7-5c82-49dc-aa21-e46e066ab3ab,13,,"[40.0, 34.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aoife Mannion,19503.0,Center Defensive Midfield,2,Birmingham City WFC,969,['1ff4928c-f2ec-49d5-bff4-a2eb69a965bb'],9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:09.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,248d0f5c-a7f9-4f6d-8792-4c2ae726a627,16,,"[43.0, 59.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Meaghan Sargeant,19502.0,Right Center Back,2,Birmingham City WFC,969,['3e1a0f79-c70d-409c-881f-14a618efbf0e'],11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:11.001,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,155ab9e7-770a-4bed-87bb-a5c0abbb3aaf,19,,"[103.0, 78.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Harriet Scott,19592.0,Right Back,2,Birmingham City WFC,969,['501c61d5-3060-4274-89d7-77549d75bfec'],18,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:18.831,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,0bce7eb6-16be-4a0a-b5eb-bd3982351401,21,,"[30.0, 4.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Center Forward,3,Bristol City WFC,973,['7d5c0e3a-62d6-43bb-b445-bfff4d3debd0'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:35.950,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,b6f6666d-818c-41d2-8164-9e752a7780f2,23,,"[109.0, 64.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Wing,3,Bristol City WFC,973,['c2485763-0d4d-4489-828e-952dca344373'],37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:37.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,157811c0-139c-4819-8ecf-eae6a281e973,26,,"[16.0, 5.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Rutherford,16388.0,Left Midfield,3,Bristol City WFC,973,['b122acaf-eee6-4c9d-ab20-88fc2ad709a9'],40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:40.033,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,7a61b769-190e-47a5-bd36-091924b0a5d1,29,,"[39.0, 4.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Center Forward,3,Bristol City WFC,973,['ff4b81ef-9e41-45e5-a5b2-3fd24998c291'],41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:41.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,a3cee0fc-f4e3-4a19-845c-f0b88c8549dc,31,,"[87.0, 72.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,4,Birmingham City WFC,969,['c797c16f-3b0d-48a6-a036-47924010b5ea'],42,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:42.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,976e594e-f407-4d27-8d7f-c59e5a5bed36,35,,"[65.0, 47.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,4,Birmingham City WFC,969,['dac3f871-bfba-43b2-81ff-d43870be8863'],46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:46.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,91443948-d43d-4f91-95bc-52f9d437f860,38,,"[64.0, 73.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,4,Birmingham City WFC,969,['7d87a7ee-f130-4858-bb44-19c907bca689'],49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:49.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,3a682457-a83f-4d33-9a8d-d0c1e5ef2385,42,,"[78.0, 79.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,4,Birmingham City WFC,969,['9bb1ac77-48f0-4387-a996-19aa53181f84'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:51.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,8fcaa960-516e-4f9b-83fa-974de472f3ef,47,,"[110.0, 78.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Center Forward,4,Birmingham City WFC,969,"['32d89e13-b446-455d-b5fc-6b9f6fe81b4f', 'cc560d68-484b-4753-ae4b-21d51f923a3f']",55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:55.341,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,a4f62fd2-d390-46e2-afa4-b10c0c600b45,50,,"[109.0, 74.0]",19787,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,4,Birmingham City WFC,969,['a4d7b79e-f4f4-4a31-a52f-d47e332a81d1'],58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:58.974,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,d85a5825-78ae-4b96-8f5b-37aab85e0528,55,,"[63.0, 71.0]",19787,1,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rosella Ayane,21048.0,Center Forward,5,Bristol City WFC,973,['be5f0ee0-2407-453a-aefb-24920f2d0113'],43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:43.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1b0e047a-341c-4a5d-8722-08d97ce04033,58,,"[71.0, 8.0]",19787,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paige Williams,15567.0,Left Back,6,Birmingham City WFC,969,['7ab27351-c4ba-493e-9dd4-ebf5aa2f8821'],45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:45.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,029205ac-b0d8-4635-bc19-bc31c8f5c072,61,,"[84.0, 21.0]",19787,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Wing,6,Birmingham City WFC,969,"['66b324e2-7d4e-494e-91b7-4f1d603bef27', 'c13ef877-9edc-46b3-a897-b3c26ce967e3']",47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:47.306,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,83baf565-ab62-4091-bdb9-9b5accde3639,63,,"[105.0, 15.0]",19787,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Follis,15557.0,Right Wing,6,Birmingham City WFC,969,['f665e12c-5ef2-4bab-a591-33039fffcfc9'],50,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:50.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,8a909474-7da9-4575-8098-0422fcb4d86c,66,,"[113.0, 16.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Wing,7,Birmingham City WFC,969,['7e313456-03ca-4768-b8c2-97d2303c2b7f'],14,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:14.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,ba8ece73-53d9-4781-97e7-16617106cb80,69,,"[110.0, 3.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paige Williams,15567.0,Left Back,7,Birmingham City WFC,969,"['5b61cc66-b7eb-48af-9e8a-c525cae42a05', 'bf3e3cf2-e926-4d21-a936-454b0b2d8105']",16,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:16.280,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,d06c748c-84a8-438e-a74f-e7ae140e4242,77,,"[102.0, 3.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,7,Birmingham City WFC,969,['16b2f79b-8f36-4480-9587-4eca1850bf1d'],20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:20.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,b342ff35-08ad-4204-a4e2-edd75c2528f9,81,,"[98.0, 4.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Center Forward,8,Birmingham City WFC,969,"['04f43eb0-16a1-403f-a473-9e84e05d08df', 'b1de41e4-d1a2-4e15-b82d-59ba3e896f71']",38,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:38.623,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,3b012c0c-91ac-439c-aabc-0e44e9429b9e,84,,"[110.0, 5.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paige Williams,15567.0,Left Back,8,Birmingham City WFC,969,"['04f43eb0-16a1-403f-a473-9e84e05d08df', '70bb8100-cbfa-43ab-8d43-c81c0cb047d3']",39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:39.540,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,62947d5f-23b6-4d53-9e40-2b143202f174,87,,"[103.0, 11.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Center Forward,8,Birmingham City WFC,969,['2946dc1d-d65b-41c9-8511-a2a6d48dcd26'],40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:40.919,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,f2572c08-01ac-453e-92bc-48072febbe4d,91,,"[29.0, 67.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Hope,16386.0,Left Center Midfield,8,Birmingham City WFC,969,['16b091a2-f503-450c-a43b-3da2ccf9923b'],43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:43.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,91170587-37dc-48bf-b5c6-9042e058d905,94,,"[90.0, 34.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Back,8,Birmingham City WFC,969,"['cf5cd1f6-1ee6-44ef-9450-323685eff7a9', 'dc80621a-f561-48b5-ab25-bb1c65096611']",46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:46.955,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,808aa315-f3d7-487f-b6ea-565089dd5604,97,,"[84.0, 31.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Left Center Midfield,8,Birmingham City WFC,969,['ae93afdb-a518-40fe-ac21-09280866eb3c'],49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:49.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,f34de723-7cb9-4333-8279-a9d390b5a249,99,,"[102.0, 26.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Follis,15557.0,Right Wing,8,Birmingham City WFC,969,['1b2f124f-a61b-430f-ad08-64986f65cb8e'],50,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:50.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,90e35ae9-c810-4b36-9f1e-c4c59fb9d575,101,,"[96.0, 25.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Center Forward,8,Birmingham City WFC,969,['e64cce4e-a84a-47e0-87d5-9e201fb32a1d'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:51.863,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,a9ef7692-3525-4c32-b3ab-79a166ece6dc,105,,"[109.0, 18.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paige Williams,15567.0,Left Back,8,Birmingham City WFC,969,['0db37c2b-db64-47ff-a132-0117de715930'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:53.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,4009413e-cac1-4d1d-a62f-e44736888073,107,,"[14.0, 55.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loren Dykes,16391.0,Right Back,8,Birmingham City WFC,969,['08804470-e324-47a7-add5-96177bb49eea'],54,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:54.172,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,4fd76f26-ed7c-4438-b83a-8961db93db83,110,,"[42.0, 78.0]",19787,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Center Forward,8,Birmingham City WFC,969,['232d6d30-4e3a-4da3-9db3-ccccf90caf54'],56,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:56.456,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,eba4605f-5d9d-41a4-b0ff-8b2d27ce12c0,113,,"[67.0, 78.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Center Forward,9,Bristol City WFC,973,['228a2817-cd54-48a3-8561-23df6e411c8c'],9,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:09.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,dcbaf0a5-5506-45ac-b919-ce50a1ae2ab2,116,,"[70.0, 5.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Center Forward,10,Birmingham City WFC,969,"['55a9b2ea-6f70-4f8a-9d53-1a078aa20b60', 'aff3b214-9b90-4c28-87b6-f89ce34c5055']",11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:11.212,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,edc2c14d-00c0-457a-a3a8-549e562b52a2,118,,"[79.0, 8.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Follis,15557.0,Right Wing,10,Birmingham City WFC,969,['b0a22adb-87cc-4d1a-b121-25ab74b66416'],12,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:12.541,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,e8251d76-9865-4f5c-9590-674e1dbb8313,121,,"[84.0, 5.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Center Forward,10,Birmingham City WFC,969,['cec55246-eec4-458b-91e2-6e6a8f6f420f'],14,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:14.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,4743eb58-241b-4d6a-9edd-84f9863f53e2,128,,"[79.0, 5.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paige Williams,15567.0,Left Back,10,Birmingham City WFC,969,['dafaa14c-3c68-4d6b-81e1-de48162ddd5a'],18,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:18.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,e56e0d9b-49fa-4f01-8314-53d071bb660e,132,,"[89.0, 20.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Follis,15557.0,Right Wing,10,Birmingham City WFC,969,['28c0e9be-ff1a-4d06-9b03-ee2e6276e27a'],20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:20.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,17b58f13-9462-4ff2-9056-2c8acde57519,139,,"[110.0, 4.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Center Forward,10,Birmingham City WFC,969,['4438ae98-b961-44cb-9ae4-1ce200bb3867'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:25.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,549cf1c2-02ae-4da4-b44c-457462c9268a,145,,"[57.0, 50.0]",19787,3,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julie Biesmans,10095.0,Right Center Midfield,11,Bristol City WFC,973,['108a9a0e-eb71-4860-ae57-99e70ade3a8c'],59,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:59.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,53565413-6310-4cdd-9926-e8b6d510dd15,147,,"[67.0, 53.0]",19787,4,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rosella Ayane,21048.0,Center Forward,11,Bristol City WFC,973,['67aed8b6-eb0a-45c1-aa8f-651e01f973ed'],1,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:01.667,Ball Receipt*,
