50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,57efbeb8-4ab8-4530-b664-515ac8c65361,2367,,,"[103.0, 42.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Center Forward,114,Arsenal WFC,968,['de0b0f8d-872a-44df-8a03-e654ad5644c6'],1,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:19:01.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c3f330f6-a8ca-4c26-82b6-59920f1f7c56,2373,,,"[4.0, 62.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Marie Wik,15612.0,Right Back,114,Arsenal WFC,968,['1431f0e3-d2bc-4e44-b8f5-d08a3940c6af'],7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:07.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3b650a10-4578-4d8e-974c-fb681420ec96,2377,,,"[18.0, 76.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Left Center Midfield,114,Arsenal WFC,968,['fc60bb11-ee3f-40fd-a60a-3faa7f9db7e4'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:10.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,da487286-20a3-4e07-a197-f7b5f3342ba1,2380,,,"[59.0, 61.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,114,Arsenal WFC,968,['80c76d8e-ef52-4c2c-ad65-69a14543f3db'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:14.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f3361029-602b-4c4a-a04f-c8c39296df47,2382,,,"[69.0, 73.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Left Center Midfield,114,Arsenal WFC,968,['ec90aa7d-170d-4a1f-9431-6d171f1c4f38'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:16.180,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,957b7f06-67fa-4019-b6b5-71147e5ba7ae,2385,,,"[100.0, 23.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Wing,114,Arsenal WFC,968,['4400c90a-d855-4929-b6ee-43e897285226'],21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:21.071,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,7dc76255-d993-4f92-9a55-26ae013fced6,2388,,,"[33.0, 46.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Center Defensive Midfield,114,Arsenal WFC,968,['e339395a-c840-4c30-a3e2-5182ae3d43f2'],24,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:19:24.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,197eb534-54c7-4b0f-a9da-25e946769fd1,2396,,,"[92.0, 77.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Left Center Midfield,114,Arsenal WFC,968,['92ab9bfe-0669-47a3-879a-b9d9688713b9'],29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:29.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8c5409e8-10e7-4187-8bd5-f35b7fdbc08a,2399,,,"[84.0, 48.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,114,Arsenal WFC,968,['6fd65b72-45af-467e-8a82-382bb18d68a9'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:35.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f2e4f4d0-860f-40e2-acf7-95fa3a4ea541,2403,,,"[101.0, 44.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,114,Arsenal WFC,968,"['863b2174-f030-4d84-9852-da464bf8cbf2', '8c80c920-07b8-41cc-8f62-84566d8bf240']",37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:37.776,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,363d29ab-3956-4589-976b-243336cf91f2,2410,,,"[2.0, 31.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,114,Arsenal WFC,968,['3fd05b4f-0f7f-45a2-8ca9-716bd88967ee'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:47.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,97ed1d84-27dc-4f2f-8b0e-401a05234b7a,2414,,,"[31.0, 12.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Right Center Midfield,114,Arsenal WFC,968,['cba63b7b-6a37-4e47-a0c2-080bdde6ed47'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:50.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d77e567d-7cb4-4fcd-96db-b7efae722ed6,2417,,,"[47.0, 2.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,114,Arsenal WFC,968,['c8a24606-9a6c-454b-be20-1cee44526b45'],54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:54.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6c04b017-58d2-4e0f-8ee7-acaed3c6229e,2420,,,"[33.0, 7.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Right Center Midfield,114,Arsenal WFC,968,['ca3553ac-ad89-4fb7-a427-773a27b9de5a'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:56.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4a85798e-3975-4d98-a91b-1d48c7d17695,2423,,,"[51.0, 2.0]",19722,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,114,Arsenal WFC,968,['6bde2965-f8c3-46d5-bc7c-cd485544b091'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:58.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c5b2bd87-dda3-40dc-9d89-1e039e80bf57,2426,,,"[63.0, 11.0]",19722,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Wing,114,Arsenal WFC,968,['1e656a6b-a2d6-44fc-a7ce-dfa57acdb217'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:00.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5cb64e74-e472-42fa-8713-986d6c30dd3f,2429,,,"[34.0, 3.0]",19722,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Right Center Midfield,114,Arsenal WFC,968,['efa67cab-6c39-409c-b780-48850a35edf7'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:01.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,915eb49e-876c-425f-ad44-ecccb8aa134f,2432,,,"[24.0, 10.0]",19722,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Louise Quinn,15621.0,Left Center Back,114,Arsenal WFC,968,['4dd37ff1-6068-4720-a0b2-9c2c7148c22c'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:05.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,cbf7b81e-191d-4f04-a40f-e1f353a383d6,2435,,,"[9.0, 25.0]",19722,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,114,Arsenal WFC,968,['956c52c4-fb92-455d-aa20-d65788aa97d5'],9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:09.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,319163f0-cc1c-4db6-a041-411aef459f68,2438,,,"[48.0, 58.0]",19722,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Marie Wik,15612.0,Right Back,114,Arsenal WFC,968,['150cf922-cbc0-4577-93b4-48fdeaa73ea9'],13,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:13.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,cdb21162-2c3d-4a16-876e-50cb724428a5,2441,,,"[58.0, 69.0]",19722,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,114,Arsenal WFC,968,['6f770445-4005-4bd1-b331-d9dfb016e982'],15,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:15.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,82b76d89-6100-4c59-89d2-9ebf3cc9963e,2456,,,"[33.0, 48.0]",19722,67,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kim Little,15616.0,Left Center Midfield,116,Arsenal WFC,968,['97a69921-000b-4b80-9307-c36963f56c77'],15,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:15.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1a7fa017-98a7-423c-93c9-8e4734b700ad,2459,,,"[94.0, 66.0]",19722,67,,,,,,,,,,,,,,,,,,,,2,From Keeper,Katie McCabe,15620.0,Left Wing,116,Arsenal WFC,968,['dd781314-cd0b-4d21-b1cd-4019858361ff'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:18.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,512faf21-94ea-4df3-856f-1ec5390558e5,2469,,,"[61.0, 23.0]",19722,68,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shannon Albuery,19775.0,Right Center Midfield,117,Yeovil Town LFC,970,['42881851-77c1-4495-ba48-dcd5cb141672'],17,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:23:17.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3e246363-213a-436d-9cb0-a0466eeab39e,2476,,,"[106.0, 44.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amy Goddard,15708.0,Right Back,118,Yeovil Town LFC,970,['a0e1d78c-6695-4db4-97df-ddff086b9f69'],7,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:24:07.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,edf3c976-3416-4ce2-aabe-bb12e87d8ece,2479,,,"[21.0, 51.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,119,Arsenal WFC,968,['a48c1bdd-2ab0-4718-8b82-3492584310e5'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:11.285,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,7adb39c2-5ddd-45c8-b215-ec247a7229f2,2481,,,"[36.0, 55.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Left Center Midfield,119,Arsenal WFC,968,['040dd0f0-9b22-4d59-8f7b-1e05e81a806f'],13,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:13.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6ecd0ac1-b483-443b-a201-8b30e7a9bfd3,2484,,,"[23.0, 70.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Marie Wik,15612.0,Right Back,119,Arsenal WFC,968,['4539933c-e33f-4ee4-a476-b20d9c422d4c'],17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:17.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4da0e6eb-0f6d-4a98-b18f-b557671eee4c,2487,,,"[19.0, 65.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,119,Arsenal WFC,968,['e8ae2506-a6da-4c2e-bfaf-08a86c59d216'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:19.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4e94453e-7fc6-4744-beb0-f5bd7e059596,2490,,,"[38.0, 77.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Left Center Midfield,119,Arsenal WFC,968,['333866ef-f38b-45a6-a284-8115d7c4b64d'],21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:21.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,04faed95-0b7a-4725-94df-cadeccb487b1,2493,,,"[39.0, 42.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,119,Arsenal WFC,968,['070ecbf3-ca46-461a-95d8-601395e7dc3e'],24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:24.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4c217ba9-7ee1-4c19-887c-3a5bec78bf00,2496,,,"[44.0, 13.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Louise Quinn,15621.0,Left Center Back,119,Arsenal WFC,968,['86baf17e-1fbf-47d1-b061-c3fd41df4611'],28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:28.588,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,f9bb24a3-bced-4a01-aa21-1653e2d0c1c1,2500,,,"[91.0, 3.0]",19722,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,119,Arsenal WFC,968,['53afea13-49a8-47ec-903f-1bbeef63a8a5'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:34.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8eba57b1-e747-47be-a7a2-928cadf630e4,2506,,,"[98.0, 5.0]",19722,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,121,Arsenal WFC,968,"['82df7fe4-6651-4e41-a548-faa42fa62096', 'bbf0a973-0a54-4a18-88d6-bf8b318c2e79']",22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:22.260,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,056c8e33-7255-4eaa-babb-f26727f65fa7,2509,,,"[97.0, 1.0]",19722,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie McCabe,15620.0,Left Wing,121,Arsenal WFC,968,['408d9c96-c335-4871-9fe2-739be3cad265'],23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:23.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e8bb31d4-4746-45d3-8fbf-6cce6a9c2786,2511,,,"[46.0, 76.0]",19722,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Midfield,122,Yeovil Town LFC,970,['c21f5832-dd31-46d9-8c41-70e0e6395b6f'],34,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:34.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,fea368d1-edbf-4a66-abe7-374083092c2f,2513,,,"[51.0, 77.0]",19722,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Monique Fischer,19776.0,Left Attacking Midfield,122,Yeovil Town LFC,970,['e7b88530-408f-42fa-a7cd-65985570a2d6'],35,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:35.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8eedf25a-3144-4897-8b19-f79956068331,2515,,,"[80.0, 78.0]",19722,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shannon Albuery,19775.0,Right Center Midfield,122,Yeovil Town LFC,970,['ca69f339-81e8-4626-9db2-ef332593e862'],38,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:38.223,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,5b1333d4-bc93-4b7c-bba8-2c980b1bdf9a,2518,,,"[94.0, 68.0]",19722,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Center Forward,122,Yeovil Town LFC,970,['0ee81571-2f28-4bd8-b2a2-5dcf77bba177'],39,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:39.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ad665b63-3038-4cfc-ba65-f5b8741bbb9a,2520,,,"[1.0, 21.0]",19722,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pauline Peyraud Magnin,15615.0,Goalkeeper,122,Yeovil Town LFC,970,['6f3d2a03-cc52-4497-a3b0-4ccb5d8841b4'],42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:42.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f904ebf3-ff7d-4fab-90f9-e82d0b1830bc,2525,,,"[115.0, 61.0]",19722,71,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amy Goddard,15708.0,Right Back,123,Yeovil Town LFC,970,['f66e57f3-05b1-4c3c-8346-b98570568e70'],42,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:42.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c8cff0e5-8dd7-4755-a326-beb95eb11a24,2531,,,"[12.0, 64.0]",19722,71,,,,,,,,,,,,,,,,,,,,2,From Keeper,Leah Williamson,18999.0,Right Center Back,124,Arsenal WFC,968,['a2312495-5be2-4f50-b273-8f77c59ab726'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:56.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0fdebb94-aa89-4d90-9e6b-0c8ba3cfc4a1,2535,,,"[15.0, 21.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Louise Quinn,15621.0,Left Center Back,124,Arsenal WFC,968,['1b35a087-a512-4b64-a9c8-c8c655ba60ae'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:00.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,af6a6bec-2265-4bf4-a4e3-5f721d26ad30,2539,,,"[55.0, 27.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordan Nobbs,10192.0,Right Center Midfield,124,Arsenal WFC,968,['a6177223-4bbe-456a-ab48-9f699eadb979'],4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:04.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7de387d6-cf13-4ba1-ba16-a22309b55280,2543,,,"[43.0, 29.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,124,Arsenal WFC,968,"['07239006-3e5d-45fa-be37-b96d7ac1e80a', '261ebf6b-98e9-44eb-85c2-e25edfc40975']",5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:05.593,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,98557734-31ef-4e5d-a8fd-9ca7128c8b8d,2546,,,"[43.0, 5.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emma Mukandi,18998.0,Left Back,124,Arsenal WFC,968,['bcf98069-5c03-4a7b-bc22-c76e926912d6'],8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:08.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,41a401ce-f8a5-4d61-af64-f767f3194ba4,2549,,,"[84.0, 1.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Katie McCabe,15620.0,Left Wing,124,Arsenal WFC,968,['314c7d49-f743-4c2b-bd24-c16ac30ae582'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:11.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ec4a5fa2-516a-41bc-a252-234fc18e3cb7,2553,,,"[94.0, 6.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordan Nobbs,10192.0,Right Center Midfield,124,Arsenal WFC,968,['91c74a5f-f5b9-4109-b8e8-a3f421cef55a'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:14.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,22c735ee-289e-4021-9c70-e02535b5b346,2556,,,"[95.0, 13.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emma Mukandi,18998.0,Left Back,124,Arsenal WFC,968,['2a585f88-9fd2-4dae-ba27-7ee769773049'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:18.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,325f5a9e-0ced-47cb-90f2-d48bc46dbec9,2559,,,"[82.0, 4.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Katie McCabe,15620.0,Left Wing,124,Arsenal WFC,968,['b271633c-9d5a-4a16-a5bf-1d683192944d'],20,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:20.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,95be4449-b40d-4ae8-a995-99ad582946e1,2562,,,"[95.0, 3.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emma Mukandi,18998.0,Left Back,124,Arsenal WFC,968,['dbe9f75d-35df-4a6b-a042-2edb4df1d435'],24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:24.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8f8819b6-6c2e-49e4-b27d-1aecd24522e8,2565,,,"[82.0, 11.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kim Little,15616.0,Left Center Midfield,124,Arsenal WFC,968,['f12a187a-d8f9-4a58-b066-7ef41f16cf72'],27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:27.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3289b2a5-1756-481c-bbdd-7cede5a3de25,2568,,,"[84.0, 3.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emma Mukandi,18998.0,Left Back,124,Arsenal WFC,968,['d49784f2-36fa-40fc-8c93-6278d11f5823'],27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:27.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e7a71d10-b8fc-4208-af10-2c03c69dbe86,2571,,,"[86.0, 15.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kim Little,15616.0,Left Center Midfield,124,Arsenal WFC,968,['bdbe42bf-2e08-4eaf-b952-2dfcb7799979'],31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:31.882,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,8ee47134-a7c9-460c-b0cd-7bc4e1c992f4,2574,,,"[115.0, 51.0]",19722,72,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vivianne Miedema,15623.0,Center Forward,124,Arsenal WFC,968,['f1363a0f-8bdb-43a9-bd59-61f5ec1e302c'],36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:36.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,282354f9-0227-491d-bbc5-fb0c8fdf2bbe,2582,,,"[58.0, 62.0]",19722,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Right Center Midfield,127,Arsenal WFC,968,['a0ca0e79-aca0-4584-843e-3cc56540466e'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:38.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e251ea61-01e2-40b0-8cd7-5ce2bb60e615,2584,,,"[63.0, 70.0]",19722,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,127,Arsenal WFC,968,['e74b633a-8c53-41ec-8051-cae2618560b8'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:38.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,70df9a30-d952-425e-bcd3-e76f6181fdde,2591,,,"[36.0, 38.0]",19722,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Short,15717.0,Right Center Back,128,Yeovil Town LFC,970,['f63eb138-8c66-4da9-999a-978b83452feb'],44,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:44.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,eb4ba90c-0cfa-45f9-b0f3-a84fce6617ca,2593,,,"[78.0, 31.0]",19722,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shannon Albuery,19775.0,Right Center Midfield,128,Yeovil Town LFC,970,['24bcd66b-eecf-4aa2-bb5b-d90566b538c5'],46,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:46.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,71ec1809-afb6-4037-ae0b-f7f99825429e,2597,,,"[65.0, 8.0]",19722,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,128,Yeovil Town LFC,970,['641e292b-e25a-4a75-969b-949a56642a26'],49,,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:49.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8ef8ed0e-c719-44a0-9349-2426eef9272a,2602,,,"[34.0, 60.0]",19722,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,128,Yeovil Town LFC,970,['46575f28-a5a4-4ddc-8450-f0a8aec4e780'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:52.721,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,6526a559-1de8-4042-929d-6d08daa6b1c6,2605,,,"[41.0, 48.0]",19722,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Right Center Midfield,128,Yeovil Town LFC,970,['c6eaea1b-ce81-4bfb-a238-11f15dba2327'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:53.407,Ball Receipt*,
