50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.836604,,,,,,,,,,,,,b13c83ca-b3dd-49b6-8b30-fd103040723b,57,,,"[33.0, 59.0]",19813,1,,,,,-0.20539539,,Right Foot,,,"[81.0, 49.0]",,High Pass,,49.0306,,,Incomplete,,Leanne Kiernan,18146.0,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,3,West Ham United LFC,972,"['4f860e54-aa96-4c19-aa9c-e6edbf1e1dc5', '7dab9d82-917e-4b45-aeb7-80fb2c3b2e08']",15,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:15.360,Pass,
,,,,,,,,,,,,,,,1.095012,,,,,,,,,,,,,d1d54e7d-7b9b-48fa-a112-3049947097d2,65,,,"[64.0, 4.0]",19813,1,,,,,1.2924967,,Left Foot,,,"[68.0, 18.0]",,Ground Pass,,14.56022,,,,,Ellen White,10180.0,,,,,,1,From Free Kick,Marisa Ewers,15565.0,Left Defensive Midfield,3,West Ham United LFC,972,['dc293640-e8f7-4efd-b850-606944cebf23'],23,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:23.507,Pass,
,,,,,,,,,,,,,,,1.7805,,,,,,,,,,,,,ba9a021b-bd6b-466d-b923-e05c715e8ba7,69,,,"[69.0, 17.0]",19813,1,,,,,1.8925469,,Left Foot,,,"[68.0, 20.0]",,Ground Pass,,3.1622777,,,Incomplete,,Charlie Wellings,15563.0,,,,,,1,From Free Kick,Ellen White,10180.0,Center Forward,3,West Ham United LFC,972,"['75b50577-ea36-4935-ac89-399cd0a270ed', 'c77fcb67-1685-4d03-b611-e6885c2ceb13', 'eafc98d0-afdf-4369-8f91-5f40e31a6f17']",24,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:24.670,Pass,True
,,,,,,,,,,,,,,,0.7075,,,,,,,,,,,,,eafc98d0-afdf-4369-8f91-5f40e31a6f17,72,,,"[53.0, 61.0]",19813,1,,,,,-0.08314123,,Right Foot,,,"[65.0, 60.0]",,Ground Pass,,12.0415945,,,,,Leanne Kiernan,18146.0,,,,,Recovery,1,From Free Kick,So-Hyun Cho,22798.0,Center Defensive Midfield,3,West Ham United LFC,972,"['2516e8a1-47ce-4657-b329-36577a56e7e9', '3e1c622a-ed79-49fb-8cd1-6a405330f7aa', 'ba9a021b-bd6b-466d-b923-e05c715e8ba7']",26,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:26.451,Pass,True
,,,,,,,,,,,,,,,1.171141,,,,,,,,,,,,,100412ad-ae7f-4b80-9732-21c2bf5d45ce,80,,,"[55.0, 28.0]",19813,1,,,,,2.3932147,,Right Foot,,,"[41.0, 41.0]",,Ground Pass,,19.104973,,,,,Meaghan Sargeant,19502.0,,,,,,1,Regular Play,Charlie Wellings,15563.0,Left Wing,4,Birmingham City WFC,969,['158b043e-85de-4b5e-ba0c-bb667d932741'],31,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:31.420,Pass,
,,,,,,,,,,,,,,,1.189417,,,,,,,,,,,,,fcf4083d-f855-480f-b0b6-e407e2209dd7,83,,,"[41.0, 41.0]",19813,1,,,,,-1.5707964,,Right Foot,,,"[41.0, 24.0]",,Ground Pass,,17.0,,,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,4,Birmingham City WFC,969,['58196cdd-aa1e-4e9e-90c7-441b7e6c6136'],33,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:33.753,Pass,
,,,,,,,,,,,,,,,2.613866,,,,,,,,,,,,,db285069-5678-4e12-8664-8cf4dae26d50,86,,,"[43.0, 21.0]",19813,1,,,,,-0.54486394,,Right Foot,,,"[76.0, 1.0]",,High Pass,,38.587563,,,Out,,Kerys Harrop,15569.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,4,Birmingham City WFC,969,['160f73a2-3b02-464f-9e25-d938e8dbb2e5'],36,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:36.440,Pass,
,,,,,,,,,,,,,,,1.3976,,,,,,,,,,,,,85bb12ea-c933-4600-a2ac-b35bfe592026,88,,,"[43.0, 80.0]",19813,1,,,,,-0.15264933,,,,,"[69.0, 76.0]",,High Pass,,26.305893,,,Incomplete,,Leanne Kiernan,18146.0,,,,,Throw-in,1,From Throw In,Erin Simon,18155.0,Right Back,5,West Ham United LFC,972,"['71ac4768-8555-4f0d-b65f-6bf321d3bfc2', 'f2131729-5449-4412-87b7-dd6397f2d272']",53,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:53.824,Pass,
,,,,,,,,,,,,,,,1.7118,,,,,,,,,,,,,f2131729-5449-4412-87b7-dd6397f2d272,91,,,"[52.0, 5.0]",19813,1,,,,True,0.7853982,,,,,"[66.0, 19.0]",,High Pass,,19.79899,,,,,Ellen White,10180.0,,,,,Recovery,1,Regular Play,Kerys Harrop,15569.0,Left Back,6,Birmingham City WFC,969,"['51422546-ba0e-47c3-ae94-b7ceff926a9c', '5d6b8ba6-7465-4c26-aaba-3dad341c32e8', '85bb12ea-c933-4600-a2ac-b35bfe592026']",55,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:55.222,Pass,True
,,,,,,,,,,,,,,,0.718617,,,,,,,,,,,,,89cdbcbf-4d4d-4484-8dd5-95c18f9eedd0,94,,,"[65.0, 15.0]",19813,1,,,,,-0.4636476,,Right Foot,,,"[69.0, 13.0]",,Low Pass,,4.472136,,,,,Charlie Wellings,15563.0,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,6,Birmingham City WFC,969,['a33e9d6f-670e-4ae2-8ef3-e21e97af3774'],57,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:57.758,Pass,
,,,,,,,,,,,,,,,1.080138,,,,,,,,,,,,,5d931db7-3ca6-4140-8f00-57906ac67832,98,,,"[67.0, 13.0]",19813,1,,,,,2.6011732,,Right Foot,,,"[57.0, 19.0]",,Low Pass,,11.661903,,,,,Marisa Ewers,15565.0,,,,,,1,Regular Play,Charlie Wellings,15563.0,Left Wing,6,Birmingham City WFC,969,"['91ae3966-dcd5-4d2f-b3fb-0e6ddc427803', 'af0a4a90-5e7f-48ef-ac16-db3170a647c6']",58,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:58.636,Pass,True
,,,,,,,,,,,,,,,1.0285,,,,,,,,,,,,,74244baa-f789-4f41-84f4-1bd7bee9449b,102,,,"[64.0, 21.0]",19813,2,,,,,1.4056476,,Right Foot,,,"[66.0, 33.0]",,Ground Pass,,12.165525,,,,,Hayley Ladd,19501.0,,,,,,1,Regular Play,Marisa Ewers,15565.0,Left Defensive Midfield,6,Birmingham City WFC,969,"['2d29dc9c-ce41-4193-9796-c2e0368253cc', 'b689e5e4-7d87-412c-b69a-33ab95935dbd']",0,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:00.895,Pass,True
,,,,,,,,,,,,,,,1.544214,,,,,,,,,,,,,90568757-0e41-4f09-a5ec-e70805ef832b,106,,,"[66.0, 32.0]",19813,2,,,,,2.896614,,Right Foot,,,"[46.0, 37.0]",,Ground Pass,,20.615528,,,,,Meaghan Sargeant,19502.0,,,,,,1,Regular Play,Hayley Ladd,19501.0,Right Defensive Midfield,6,Birmingham City WFC,969,"['30c61e5d-7eb8-4049-acda-347732a6471e', '469a95fb-8932-41a9-bc83-d70a1715cb60']",2,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:02.007,Pass,True
,,,,,,,,,,,,,,,1.610612,,,,,,,,,,,,,fa1fd296-04be-47d6-a0b3-2b7076ca9e7a,109,,,"[56.0, 43.0]",19813,2,,,,,-1.849096,,Right Foot,,,"[52.0, 29.0]",,Ground Pass,,14.56022,,,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,6,Birmingham City WFC,969,['74c9e954-b2e9-4dd8-b6ef-f3bd7c8f0f60'],7,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:07.026,Pass,
,,,,,,,,,,,,,,,1.059656,,,,,,,,,,,,,976b108b-d20d-4115-bb55-6a1e90a319aa,112,,,"[53.0, 29.0]",19813,2,,,,,1.7126933,,Right Foot,,,"[50.0, 50.0]",,Ground Pass,,21.213203,,,,,Meaghan Sargeant,19502.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Left Center Back,6,Birmingham City WFC,969,['3b221e13-3b33-4f49-990a-c074a9f45f06'],9,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:09.953,Pass,
,,,,,,,,,,,,,,,2.4005,,,,,,,,,,,,,ac7d2699-c16e-4d6d-8f20-c6bd96913c40,115,,,"[56.0, 54.0]",19813,2,,,,,-0.20749623,,Right Foot,,,"[94.0, 46.0]",,High Pass,,38.832977,,,Incomplete,,Ellen White,10180.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,6,Birmingham City WFC,969,"['ae1fb110-c919-4a74-97f0-ba0b5f6506a9', 'b02513ab-06d4-4c43-a538-ed15af214ccc']",13,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:13.578,Pass,
,,,,,,,,,,,,,,,1.735322,,,,,,,,,,,,,b8c1deaa-355c-4c74-961b-e86c27a3a468,119,,,"[24.0, 30.0]",19813,2,,,,,2.4756234,,Head,,,"[10.0, 41.0]",,Low Pass,,17.804493,,,,,Anne Moorhouse,22027.0,,,,,Recovery,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,7,West Ham United LFC,972,['944b4fc2-2de3-4fe2-8b24-3df52d993719'],17,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:17.277,Pass,
,,,,,,,,,,,,,,,4.12039,,,,,,,,,,,,,3c0b1be9-1721-4994-838e-208959ea1785,128,,,"[19.0, 52.0]",19813,2,,,,,-0.14024961,,Right Foot,,,"[104.0, 40.0]",,High Pass,,85.84288,,,Incomplete,,,,,,,,,1,Other,Anne Moorhouse,22027.0,Goalkeeper,9,West Ham United LFC,972,"['bab13aa7-fcf8-4055-b786-bc03c2cd7bf9', 'c8007e70-e5e0-41ab-8113-a056cf6d7ddd']",51,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:51.202,Pass,True
