bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.368531,,,,,,,,,,,,,bc26bf6c-3bec-4706-a0d2-082bc18f4e7f,2211,,"[64.0, 70.0]",19811,59,,,,3.1415927,,Left Foot,,,,"[49.0, 70.0]",,Ground Pass,,15.0,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Katie McCabe,15620.0,Right Wing,118,Arsenal WFC,968,['b409a359-7d02-4090-b048-45562548582a'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:11.131,Pass,
,,,,,,,,,,,,,,,1.398972,,,,,,,,,,,,,fab0cb1b-9356-490e-8b84-08dc86bb84fc,2214,,"[49.0, 71.0]",19811,59,,,,-1.6172744,,Right Foot,,,,"[47.0, 28.0]",,Low Pass,,43.046486,,,Louise Quinn,15621.0,,,True,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,118,Arsenal WFC,968,['95389c7a-2221-4b1b-891a-0848f93d318e'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:13.541,Pass,
,,,,,,,,,,,,,,,2.052696,,,,,,,,,,,,,4c983eaf-7de3-40c8-a5d5-c1da595d956b,2217,,"[67.0, 27.0]",19811,59,,,,-0.63274884,,Right Foot,,,,"[97.0, 5.0]",,Ground Pass,,37.202152,,,Katrine Veje,10088.0,,,,,,,2,From Throw In,Louise Quinn,15621.0,Left Center Back,118,Arsenal WFC,968,['c89b9709-342a-48a4-8dc9-6e18ec552061'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:19.469,Pass,
,,,,,,,,,,,,,,,1.12951,,,,,,,,,,,,,a6e76dc9-bd39-49b7-bc19-9360efda48e5,2221,,"[106.0, 6.0]",19811,59,,,,1.7033478,,Left Foot,True,,,"[102.0, 36.0]",,Low Pass,,30.265491,Incomplete,,Danielle van de Donk,10658.0,,,,,,,2,From Throw In,Katrine Veje,10088.0,Left Back,118,Arsenal WFC,968,"['ba9248d3-6289-4405-ab11-1f52b96b4612', 'df47cc58-ce51-4c37-beb1-84fd8c296975']",22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:22.985,Pass,
,,,,,,,,,,,,,,,1.665622,,,,,,,,,,,,,f8b3afc2-a5cc-46e0-ac72-a840e9975d50,2226,,"[30.0, 59.0]",19811,59,,,,-0.75092906,,Right Foot,,,,"[45.0, 45.0]",,Ground Pass,,20.518284,,,Inessa Kaagman,15579.0,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Left Defensive Midfield,119,Everton LFC,967,['a3f1b722-f64e-4ff8-ae2f-f5d6a73f1f29'],28,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:28.880,Pass,
,,,,,,,,,,,,,,,1.949586,,,,,,,,,,,,,792f4273-ff30-4f38-8f1c-2515e3d394c0,2229,,"[49.0, 54.0]",19811,59,,,,0.8803499,,Right Foot,,,,"[68.0, 77.0]",,Ground Pass,,29.832869,,,Hannah Cain,18253.0,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,119,Everton LFC,967,['e6368713-d7b0-4865-9a2a-79ee8cd27f15'],32,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:32.290,Pass,
,,,,,,,,,,,,,,,1.707394,,,,,,,,,,,,,d300cbce-f8a3-4fde-959e-df11bb9090ce,2232,,"[79.0, 75.0]",19811,59,,,,-1.0666304,,Right Foot,,,,"[95.0, 46.0]",,High Pass,,33.12099,Incomplete,,Simone Magill,15559.0,,,,,,,2,Regular Play,Hannah Cain,18253.0,Left Wing,119,Everton LFC,967,"['379d5406-dbb1-4434-a58c-08a50881f547', '3ac65ec9-21d1-4f8f-803a-025df77bcdb6']",36,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:36.744,Pass,
,,,,,,,,,,,,,,,3.4531,,,,,,,,,,,,,379d5406-dbb1-4434-a58c-08a50881f547,2234,,"[26.0, 35.0]",19811,59,,,,2.6078844,,Right Foot,,,,"[4.0, 48.0]",,High Pass,,25.553865,,,Sari van Veenendaal,10646.0,,,,,,Recovery,2,Regular Play,Leah Williamson,18999.0,Right Center Back,119,Everton LFC,967,"['1b606493-cf24-4098-8976-1f29d3305369', 'd300cbce-f8a3-4fde-959e-df11bb9090ce']",38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:38.452,Pass,
,,,,,,,,,,,,,,,0.615917,,,,,,,,,,,,,698dc21e-09b9-4ff3-8c35-42081bab115e,2239,,"[110.0, 29.0]",19811,60,,,,-0.7853982,b814d5f3-d130-4443-a11b-521e80df0701,Right Foot,,,,"[112.0, 27.0]",True,Ground Pass,,2.828427,,,Chantelle Boye-Hlorkah,15556.0,,,,,,Free Kick,2,From Free Kick,Inessa Kaagman,15579.0,Center Attacking Midfield,120,Everton LFC,967,['95619ea6-6c55-470c-8fd6-a7a6450a9d33'],41,,,,,,,,,,,,,,,,,Everton LFC,967,00:15:41.725,Pass,
,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,21283cb1-a440-48a3-a556-c87b6618072f,2245,,"[61.0, 41.0]",19811,61,,,,-2.4980915,,Right Foot,,,,"[49.0, 32.0]",,Ground Pass,,15.0,,,Vivianne Miedema,15623.0,,,,,,Kick Off,2,From Kick Off,Danielle van de Donk,10658.0,Center Attacking Midfield,121,Arsenal WFC,968,['cfe7e47a-b2d4-4e8d-83eb-4fd8cab74f62'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:26.600,Pass,
,,,,,,,,,,,,,,,0.8198,,,,,,,,,,,,,35942ae6-db8e-4829-b021-e0ae2a2ecc6c,2247,,"[48.0, 32.0]",19811,61,True,,,1.6951513,,Left Foot,,,,"[46.0, 48.0]",,Ground Pass,,16.124516,,,Katrine Veje,10088.0,,,,,,,2,From Kick Off,Vivianne Miedema,15623.0,Center Forward,121,Arsenal WFC,968,['97c6dc66-4ff4-4351-9812-9896ac1c5b92'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:28.057,Pass,
,,,,,,,,,,,,,,,1.268346,,,,,,,,,,,,,b2706b5b-9202-4c90-9bfb-8d3bd54e22b8,2249,,"[47.0, 48.0]",19811,61,True,,,-2.4329665,,Left Foot,,,,"[33.0, 36.0]",,Ground Pass,,18.439089,,,Louise Quinn,15621.0,,,,,,,2,From Kick Off,Katrine Veje,10088.0,Left Back,121,Arsenal WFC,968,['01165594-3415-4d49-a6a8-ec56b508c38e'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:29.484,Pass,
,,,,,,,,,,,,,,,1.867659,,,,,,,,,,,,,b628f4f3-abdd-47f9-abd4-c79349849628,2253,,"[34.0, 35.0]",19811,61,,,,1.5707964,,Right Foot,,,,"[34.0, 57.0]",,Ground Pass,,22.0,,,Leah Williamson,18999.0,,,,,,,2,From Kick Off,Louise Quinn,15621.0,Left Center Back,121,Arsenal WFC,968,"['c7cfca64-da26-4b62-b027-7989772823af', 'faed7411-e18e-4015-b558-7af084578e72']",31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:31.460,Pass,True
,,,,,,,,,,,,,,,1.776727,,,,,,,,,,,,,746d8afc-6d37-423c-bce0-2c2ddef5297c,2256,,"[36.0, 56.0]",19811,61,,,,-1.610775,,Right Foot,,,,"[35.0, 31.0]",,Ground Pass,,25.019993,,,Louise Quinn,15621.0,,,,,,,2,From Kick Off,Leah Williamson,18999.0,Right Center Back,121,Arsenal WFC,968,['895769bb-5582-476d-8a66-ef07db272dd5'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:34.092,Pass,
,,,,,,,,,,,,,,,1.775372,,,,,,,,,,,,,0af817b6-c999-4850-aff4-029c624c737c,2259,,"[34.0, 27.0]",19811,61,,,,-1.3370532,,Right Foot,,,,"[39.0, 6.0]",,Ground Pass,,21.587032,,,Katrine Veje,10088.0,,,,,,,2,From Kick Off,Louise Quinn,15621.0,Left Center Back,121,Arsenal WFC,968,['c1dcd4d7-f512-4f45-9520-de5e198356b3'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:37.033,Pass,
,,,,,,,,,,,,,,,1.1474,,,,,,,,,,,,,be022ede-5974-422b-aaad-6ce8bdc34ed4,2262,,"[39.0, 7.0]",19811,61,,,,1.0636978,,Left Foot,,,,"[44.0, 16.0]",,Ground Pass,,10.29563,,,Danielle van de Donk,10658.0,,,,,,,2,From Kick Off,Katrine Veje,10088.0,Left Back,121,Arsenal WFC,968,['f3b2a752-7bee-49f3-a0bc-8db5536d2ca7'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:39.867,Pass,
,,,,,,,,,,,,,,,3.963858,,,,,,,,,,,,,635a66e1-8eef-4ff8-a908-3bffec1f6cd3,2266,,"[38.0, 16.0]",19811,61,,,,0.21406068,,Right Foot,,,,"[107.0, 31.0]",,High Pass,,70.61161,Incomplete,,Kim Little,15616.0,,,,,,,2,From Kick Off,Danielle van de Donk,10658.0,Center Attacking Midfield,121,Arsenal WFC,968,"['a3bec219-94f4-467b-9d2e-3208504cd33e', 'd6a77467-f638-4c66-8152-ffb687ffb63f']",45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:45.574,Pass,
,,,,,,,,,,,,,,,1.723231,,,,,,,,,,,,,6c57dd03-05f5-421c-9593-77267fd46749,2270,,"[15.0, 44.0]",19811,62,,,,-1.0838971,,Keeper Arm,,,,"[24.0, 27.0]",,Ground Pass,,19.235384,,,Siri Worm,15572.0,,,,,,,2,Regular Play,Kirstie Levell,15576.0,Goalkeeper,122,Everton LFC,967,['5bf84745-74ae-44e0-9c90-d0ef32dac611'],2,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:02.548,Pass,
,,,,,,,,,,,,,,,1.120913,,,,,,,,,,,,,2da3c7a6-68b4-48e6-9e4f-e0edd943fb6e,2273,,"[25.0, 26.0]",19811,62,,,,-1.1246908,,Left Foot,,,,"[36.0, 3.0]",,Ground Pass,,25.495098,,,Danielle Turner,15571.0,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Center Back,122,Everton LFC,967,['ce02132e-2b14-4dbf-86f2-03dd2b5f2183'],5,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:05.576,Pass,
,,,,,,,,,,,,,,,1.463115,,,,,,,,,,,,,4e0ceece-49c8-479c-ac80-d0e68b96e94c,2277,,"[36.0, 3.0]",19811,62,,,,2.2318394,,Left Foot,,,,"[29.0, 12.0]",,Ground Pass,,11.401754,,,Siri Worm,15572.0,,,,,,,2,Regular Play,Danielle Turner,15571.0,Left Back,122,Everton LFC,967,"['30c9ef5a-d20e-45b0-9bb0-dfc06aca4bfc', '8fc8ee5d-3820-4282-90de-bfd1000100aa']",7,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:07.252,Pass,True
,,,,,,,,,,,,,,,2.009428,,,,,,,,,,,,,5e3f75c5-074b-4210-85cf-5dd65780521b,2280,,"[29.0, 12.0]",19811,62,,,,0.26625204,,Left Foot,,,,"[62.0, 21.0]",,Ground Pass,,34.20526,,,Chantelle Boye-Hlorkah,15556.0,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Center Back,122,Everton LFC,967,['aba32ab9-41f2-436c-9d01-39d7bc89d1b1'],8,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:08.875,Pass,
,,,,,,,,,,,,,,,1.875719,,,,,,,,,,,,,db511a7a-e113-46b5-ae33-451f8f529e67,2283,,"[76.0, 34.0]",19811,62,,,,1.929567,,Left Foot,,,,"[73.0, 42.0]",,Ground Pass,,8.5440035,,,Abbey-Leigh Stringer,15573.0,,,,,,,2,Regular Play,Chantelle Boye-Hlorkah,15556.0,Left Wing,122,Everton LFC,967,['93036b46-318a-46ff-9347-3527a14e7bae'],13,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:13.887,Pass,
,,,,,,,,,,,,,,,2.392961,,,,,,,,,,,,,02d4a9f8-d5cf-4f57-9b36-13e0c255ed14,2287,,"[75.0, 41.0]",19811,62,,,,1.3554386,,Right Foot,,,,"[82.0, 73.0]",,Ground Pass,,32.75668,,,Simone Magill,15559.0,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,122,Everton LFC,967,['e76f26d7-f5ab-40f1-97a4-b8c76fe6f32b'],16,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:16.071,Pass,
,,,,,,,,,,,,,,,1.368571,,,,,,,,,,,,,e3872287-4956-4c07-856f-a13eda75e55c,2290,,"[83.0, 73.0]",19811,62,,,,-2.4980915,,Right Foot,,,,"[79.0, 70.0]",,Ground Pass,,5.0,,,Taylor Hinds,19687.0,,,,,,,2,Regular Play,Simone Magill,15559.0,Right Wing,122,Everton LFC,967,['a0125fe0-65fe-49c5-9598-594a4dfce6d1'],18,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:18.493,Pass,
,,,,,,,,,,,,,,,1.045698,,,,,,,,,,,,,d2a11829-90db-496a-a0be-a80a402a282f,2293,,"[79.0, 70.0]",19811,62,,,,-1.5707964,,Right Foot,,,,"[79.0, 59.0]",,Ground Pass,,11.0,,,Abbey-Leigh Stringer,15573.0,,,,,,,2,Regular Play,Taylor Hinds,19687.0,Right Back,122,Everton LFC,967,['b2544612-3e73-4529-b605-a5a4cc73c44d'],20,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:20.233,Pass,
,,,,,,,,,,,,,,,2.093504,,,,,,,,,,,,,11c25946-4cdc-4895-8a1b-e28dde6f20ff,2296,,"[80.0, 56.0]",19811,62,,,,-1.8533512,,Right Foot,,,,"[71.0, 25.0]",,Ground Pass,,32.280025,,,Danielle Turner,15571.0,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,122,Everton LFC,967,['582cb609-9ed0-4a99-9fea-863ec77145f6'],23,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:23.766,Pass,
,,,,,,,,,,,,,,,1.153864,,,,,,,,,,,,,722f2759-0e6c-44d0-922d-26c474956962,2299,,"[71.0, 22.0]",19811,62,,,,1.5083776,,Left Foot,,,,"[72.0, 38.0]",,Ground Pass,,16.03122,,,Abbey-Leigh Stringer,15573.0,,,,,,,2,Regular Play,Danielle Turner,15571.0,Left Back,122,Everton LFC,967,['55626ce3-bde1-4a16-ad82-c650a9746340'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:26.283,Pass,
,,,,,,,,,,,,,,,3.550898,,,,,,,,,,,,,74a02191-b37b-49b0-9e1d-f74327525423,2302,,"[72.0, 38.0]",19811,62,,,,1.7782925,,Right Foot,,,,"[64.0, 76.0]",,Ground Pass,,38.832977,,,Megan Finnigan,18254.0,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,122,Everton LFC,967,['015fbb94-9b41-43d3-8436-1a7006a6def4'],29,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:29.716,Pass,
,,,,,,,,,,,,,,,1.346378,,,,,,,,,,,,,7d267654-241e-4059-8771-31e3d136e9ac,2305,,"[68.0, 72.0]",19811,62,,,,-1.3961241,,Right Foot,,,,"[71.0, 55.0]",,Ground Pass,,17.262676,,,Abbey-Leigh Stringer,15573.0,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,122,Everton LFC,967,['f8582c9e-3fab-407e-9333-4ec7bb57e51e'],34,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:34.234,Pass,
,,,,,,,,,,,,,,,1.19839,,,,,,,,,,,,,88b97b9c-a6d8-4d08-a185-f7e626d7a219,2309,,"[71.0, 58.0]",19811,62,,,,1.1309538,,Right Foot,,,,"[79.0, 75.0]",,Ground Pass,,18.788294,,,Taylor Hinds,19687.0,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,122,Everton LFC,967,['17534e0a-6454-445f-919b-61cf89e98f36'],35,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:35.700,Pass,
,,,,,,,,,,,,,,,1.3194,,,,,,,,,,,,,8645e6c0-67ff-4f3c-9cb4-dd6b46378a2e,2316,,"[40.0, 4.0]",19811,62,,,,0.348771,,Left Foot,,,,"[62.0, 12.0]",,Low Pass,,23.409399,,,Vivianne Miedema,15623.0,,,,,,,2,From Counter,Bethany Mead,15619.0,Left Wing,123,Arsenal WFC,968,['b103bd74-4204-4c86-814e-34767bf83f0d'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:40.642,Pass,
,,,,,,,,,,,,,,,1.097099,,,,,,,,,,,,,401a3e25-a3c5-4d76-ab98-b0e58d39cb4e,2332,,"[16.0, 53.0]",19811,62,,,,-1.0303768,,Right Foot,,,,"[19.0, 48.0]",,Ground Pass,,5.8309517,,,Abbey-Leigh Stringer,15573.0,,,,,,Recovery,2,From Counter,Megan Finnigan,18254.0,Right Center Back,123,Arsenal WFC,968,"['34e5c832-564e-4cd4-8fc4-c46f304d0de7', '76ac8085-b9a9-4919-90c2-7e4e999e6edc']",50,,,,,,,,,,,,,,,,,Everton LFC,967,00:17:50.354,Pass,True
,,,,,,,,,,,,,,,1.682418,,,,,,,,,,,,,da1a5a4c-c757-4333-8d29-9f38baa73f7e,2338,,"[20.0, 50.0]",19811,63,True,,,-0.57133746,,Right Foot,,,,"[62.0, 23.0]",,High Pass,,49.92995,Incomplete,,Inessa Kaagman,15579.0,,,,,,Free Kick,2,From Free Kick,Kirstie Levell,15576.0,Goalkeeper,124,Everton LFC,967,"['1e2ff0e4-fdee-472a-a4d7-c4a000d33577', '5f8dc17a-95d1-46d8-98a3-465b7657b0d2']",28,,,,,,,,,,,,,,,,,Everton LFC,967,00:18:28.625,Pass,
,,,,,,,,,,,,,,,1.6665,,,,,,,,,,,,,5f8dc17a-95d1-46d8-98a3-465b7657b0d2,2340,,"[59.0, 58.0]",19811,63,,,,0.5191461,,Right Foot,,,,"[66.0, 62.0]",,Low Pass,,8.062258,,,Katie McCabe,15620.0,,,,,,Recovery,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Defensive Midfield,125,Arsenal WFC,968,"['b6a33b50-2779-4086-9d71-66eb8ea188ea', 'da1a5a4c-c757-4333-8d29-9f38baa73f7e']",30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:30.308,Pass,
,,,,,,,,,,,,,,,0.4659,,,,,,,,,,,,,74b19957-7596-4e6a-a1ef-925201003091,2343,,"[66.0, 62.0]",19811,63,,,,-1.929567,,Left Foot,,,,"[63.0, 54.0]",,Ground Pass,,8.5440035,,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Right Wing,125,Arsenal WFC,968,['de051fbf-de0f-403c-a4ea-c405e19fb3c3'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:32.014,Pass,
,,,,,,,,,,,,,,,1.4018,,,,,,,,,,,,,c57e39b1-8fbf-4989-ba00-1311e4f25e36,2346,,"[63.0, 54.0]",19811,63,,,,3.1415927,,Right Foot,,,,"[56.0, 54.0]",,Ground Pass,,7.0,Incomplete,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Center Attacking Midfield,125,Arsenal WFC,968,"['5d1aee12-f1fb-4cbd-9e61-2b1747054ef0', 'f41a5cc5-7bb2-4469-a459-41157e79fa1e']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:32.560,Pass,
,,,,,,,,,,,,,,,0.784528,,,,,,,,,,,,,f41a5cc5-7bb2-4469-a459-41157e79fa1e,2349,,"[65.0, 27.0]",19811,63,,,,2.819842,,Right Foot,,,,"[62.0, 28.0]",,Ground Pass,,3.1622777,,,Inessa Kaagman,15579.0,,,,,,Recovery,2,Regular Play,Elise Hughes,21230.0,Center Forward,125,Arsenal WFC,968,"['6febcb39-2275-4cb9-b465-3d6d70402caf', 'c57e39b1-8fbf-4989-ba00-1311e4f25e36']",33,,,,,,,,,,,,,,,,,Everton LFC,967,00:18:33.962,Pass,
,,,,,,,,,,,,,,,2.349631,,,,,,,,,,,,,1c06836a-e2c6-4d36-8728-294bf0534ddd,2352,,"[65.0, 35.0]",19811,63,,,,0.76499283,,Right Foot,,,,"[90.0, 59.0]",,Ground Pass,,34.655445,Incomplete,,Simone Magill,15559.0,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,125,Arsenal WFC,968,"['4a17a1f5-2a83-41d8-b7c9-b56bf0a037e7', '715228dd-9f0b-42b5-901a-00a698dd3a9e']",35,,,,,,,,,,,,,,,,,Everton LFC,967,00:18:35.753,Pass,
,,,,,,,,,,,,,,,0.7145,,,,,,,,,,,,,7a3ae3c1-7138-4264-a513-e54b93e05256,2357,,"[31.0, 30.0]",19811,63,,,,0.8960554,,Left Foot,,,,"[39.0, 40.0]",,Ground Pass,,12.806249,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,2,Regular Play,Katrine Veje,10088.0,Left Back,125,Arsenal WFC,968,['15bfde8b-c3f7-49f2-a5b0-ba34f0f7daf6'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:39.733,Pass,
,,,,,,,,,,,,,,,1.641,,,,,,,,,,,,,4f2f1c06-5af6-4075-a79c-c10236686702,2360,,"[39.0, 39.0]",19811,63,,,,2.1112158,,Left Foot,,,,"[27.0, 59.0]",,Ground Pass,,23.323807,,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Defensive Midfield,125,Arsenal WFC,968,['e688ba26-b429-45f3-96e9-e8bf7a028387'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:40.488,Pass,
,,,,,,,,,,,,,,,0.887,,,,,,,,,,,,,f8f8702c-5fca-4170-bcfc-439cb6571225,2364,,"[29.0, 58.0]",19811,63,,,,-0.71883,,Right Foot,,,,"[45.0, 44.0]",,Ground Pass,,21.260292,,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,125,Arsenal WFC,968,['68da1aa8-1eef-4d5d-8776-18450628a354'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:43.548,Pass,
,,,,,,,,,,,,,,,1.345978,,,,,,,,,,,,,c6f620fb-5493-4b9d-bc87-a05118aa221f,2368,,"[44.0, 45.0]",19811,63,,,,1.9949907,,Right Foot,,,,"[30.0, 76.0]",,Ground Pass,,34.0147,,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Center Attacking Midfield,125,Arsenal WFC,968,['689cd112-513a-4403-a5c4-e150395a62ee'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:45.871,Pass,
,,,,,,,,,,,,,,,1.4973,,,,,,,,,,,,,1150cac8-3ffa-4f5e-9b62-0b7f85a2102f,2371,,"[30.0, 76.0]",19811,63,,,,-1.929567,,Right Foot,,,,"[27.0, 68.0]",,Ground Pass,,8.5440035,,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,125,Arsenal WFC,968,['ea600a4d-d534-46e6-8650-46df289b4281'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:48.310,Pass,
,,,,,,,,,,,,,,,2.316855,,,,,,,,,,,,,6decf1ac-1914-4d74-be63-dafc23dcd2e4,2375,,"[27.0, 69.0]",19811,63,,,,-2.0988708,,Right Foot,,,,"[13.0, 45.0]",,Ground Pass,,27.784887,,,Sari van Veenendaal,10646.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,125,Arsenal WFC,968,['5e909e3f-78e7-46fe-b3ae-d743b2100fea'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:50.186,Pass,
,,,,,,,,,,,,,,,1.832329,,,,,,,,,,,,,2fddf15b-42a6-4ff6-99a6-ec76010f10ee,2378,,"[13.0, 45.0]",19811,63,,,,-1.0743736,,Right Foot,,,,"[26.0, 21.0]",,Ground Pass,,27.294687,,,Louise Quinn,15621.0,,,,,,,2,Regular Play,Sari van Veenendaal,10646.0,Goalkeeper,125,Arsenal WFC,968,['67378a08-00f8-4181-a48f-b02f1ada9bde'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:53.469,Pass,
,,,,,,,,,,,,,,,1.460597,,,,,,,,,,,,,39c5581f-b158-434c-af73-f73d7a19037b,2382,,"[35.0, 22.0]",19811,63,,,,-0.9453113,,Right Foot,,,,"[48.0, 4.0]",,Ground Pass,,22.203604,,,Katrine Veje,10088.0,,,,,,,2,Regular Play,Louise Quinn,15621.0,Left Center Back,125,Arsenal WFC,968,['0cc53034-af7c-411e-9e3b-83435a95b97b'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:57.419,Pass,
,,,,,,,,,,,,,,,2.704784,,,,,,,,,,,,,360caacf-60ec-4230-bbe4-449205fc2b38,2386,,"[58.0, 23.0]",19811,64,,,,1.5707964,,Left Foot,,,,"[58.0, 41.0]",,Ground Pass,,18.0,Incomplete,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Katrine Veje,10088.0,Left Back,125,Arsenal WFC,968,"['5bcb1955-2e2c-44d0-884f-983168d9982b', 'a909460c-5d2d-4103-8d21-ba28fe7f44b0']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:02.735,Pass,
,,,,,,,,,,,,,,,0.3826,,,,,,,,,,,,,70fd561a-9216-43f2-bf23-3bae65a9cefa,2391,,"[64.0, 46.0]",19811,64,,,,-0.32175055,,Right Foot,,,,"[67.0, 45.0]",,Ground Pass,,3.1622777,Incomplete,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Left Defensive Midfield,125,Arsenal WFC,968,['d3960f49-d328-4469-81e2-9bac0f734e33'],6,,,,,,,,,,,,,,,,,Everton LFC,967,00:19:06.124,Pass,
,,,,,,,,,,,,,,,0.3764,,,,,,,,,,,,,cc445fd7-4fe9-4b17-9594-bcdf0eac7bd2,2393,,"[58.0, 33.0]",19811,64,,,,-0.5880026,,Right Foot,,,,"[61.0, 31.0]",,Low Pass,,3.6055512,,,Vivianne Miedema,15623.0,,,,,,Recovery,2,Regular Play,Danielle van de Donk,10658.0,Center Attacking Midfield,125,Arsenal WFC,968,['c3fe9dcc-562e-4ffd-9f91-df1b3dac433f'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:06.924,Pass,
