ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.0459,,,,,,,,,,ba6b747c-2874-43a7-be62-bd401bc9de68,713,,"[70.0, 23.0]",19735,15,,,,0.5585993,,,Left Foot,,,"[86.0, 33.0]",,Ground Pass,18.867962,Incomplete,Claire Emslie,4646.0,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,33,Manchester City WFC,746,"['2ca37756-f9ca-4526-98c9-3426dbfd26fb', '797e2fa6-dfbd-4f4e-8190-6a6868f280f7']",55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:55.148,Pass,
,,,,,,,,,,1.32742,,,,,,,,,,597c37be-3ae3-4079-a302-3d01fedcc2a8,718,,"[78.0, 30.0]",19735,15,,,,-2.5702553,,,Left Foot,,,"[64.0, 21.0]",,Ground Pass,16.643316,,Keira Walsh,4658.0,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,33,Manchester City WFC,746,['906c265c-1134-4fc2-ae2f-90a3a393f98e'],57,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:57.723,Pass,
,,,,,,,,,,2.497736,,,,,,,,,,3f27d6ea-3c36-40bc-b490-f35b0ba3d2f4,721,,"[64.0, 20.0]",19735,15,,,,1.8224863,,,Right Foot,,,"[55.0, 55.0]",,Ground Pass,36.138622,,Stephanie Houghton,10185.0,,,,,,1,From Free Kick,Keira Walsh,4658.0,Center Defensive Midfield,33,Manchester City WFC,746,['cbfaac20-fa70-4890-9eee-3efa80fde582'],59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:59.361,Pass,
,,,,,,,,,,1.732994,,,,,,,,,,d7cb6afb-0860-4ed1-9ab9-bb51038fa9ba,724,,"[55.0, 54.0]",19735,16,,,,-1.610775,,,Right Foot,,,"[54.0, 29.0]",,Ground Pass,25.019993,,Jennifer Patricia Beattie,17524.0,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,33,Manchester City WFC,746,['e1ee31d6-7b34-4aaa-a022-ba6f5a4ea4f8'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:02.035,Pass,
,,,,,,,,,,1.697264,,,,,,,,,,9c02d699-d34f-41f9-9326-41340d4a3380,727,,"[54.0, 28.0]",19735,16,,,,-0.9600704,,,Right Foot,,,"[68.0, 8.0]",,Ground Pass,24.41311,,Keira Walsh,4658.0,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,33,Manchester City WFC,746,['a202f45c-f896-4e26-a43e-af9fdca01c02'],4,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:04.873,Pass,
,,,,,,,,,,1.424898,,,,,,,,,,13967bcc-58ed-49fb-897e-beae995ba348,730,,"[67.0, 10.0]",19735,16,,,,0.5467888,,,Right Foot,,,"[90.0, 24.0]",,Ground Pass,26.925823,Incomplete,,,,,,,,1,From Free Kick,Keira Walsh,4658.0,Center Defensive Midfield,33,Manchester City WFC,746,['5ba9e91e-c8ba-49ec-866c-4edb102e0724'],7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:07.048,Pass,
,,,,,,,,,,1.5845,,,,,,,,,,5ba9e91e-c8ba-49ec-866c-4edb102e0724,731,,"[31.0, 57.0]",19735,16,,,,-0.69473827,,,Other,,,"[37.0, 52.0]",,Low Pass,7.81025,Incomplete,Julia Simic,18150.0,,,,,Recovery,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,33,Manchester City WFC,746,"['13967bcc-58ed-49fb-897e-beae995ba348', '8f52679c-01e2-465a-ae25-be41fc6bdd84', 'bd773091-014f-492c-93ef-bc64622b0670']",8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:08.473,Pass,
,,,,,,,,,,2.143601,,,,,,,,,,d1a9cb49-c22b-4694-ace0-8871621588f2,738,,"[84.0, 34.0]",19735,16,,,,0.23374318,338f2d59-1067-4c1b-a56f-00f7ab97a203,,Right Foot,,,"[105.0, 39.0]",True,Ground Pass,21.587032,,Nikita Parris,4654.0,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,33,Manchester City WFC,746,['613e27ec-99ba-4c50-83a8-7c75a5a91240'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:11.397,Pass,
,,,,,,,,,,4.79174,,,,,,,,,,56b016d3-5914-43eb-bdbf-0b9f3385e95b,746,,"[61.0, 41.0]",19735,16,,True,,-2.83354,,,Right Foot,,,"[39.0, 34.0]",,Ground Pass,23.086792,,Julia Simic,18150.0,,,,,Kick Off,1,From Kick Off,Jane Ross,4653.0,Center Forward,34,West Ham United LFC,972,['9ed72b71-2140-458e-ad8e-386c7fa60f60'],55,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:55.498,Pass,
,,,,,,,,,,1.8125,,,,,,,,,,c9fa600a-8f19-4326-b359-ce5458f7e97c,748,,"[39.0, 34.0]",19735,17,,True,,-2.6224465,,,Right Foot,,,"[25.0, 26.0]",,Ground Pass,16.124516,,Brooke Hendrix,18159.0,,,,,,1,From Kick Off,Julia Simic,18150.0,Left Center Midfield,34,West Ham United LFC,972,['6e7b4987-6858-4953-9743-4686c1eca4aa'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:00.656,Pass,
,,,,,,,,,,1.863306,,,,,,,,,,8a2a998d-514e-42ac-80d4-dd5498dc169e,750,,"[27.0, 26.0]",19735,17,,True,,-1.2793396,,,Right Foot,,,"[33.0, 6.0]",,Ground Pass,20.880613,,Claire Lauren Rafferty,18156.0,,,,,,1,From Kick Off,Brooke Hendrix,18159.0,Left Center Back,34,West Ham United LFC,972,['e150aaad-b1b8-4e97-b3e2-fa1fc8ee7ab1'],2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:02.468,Pass,
,,,,,,,,,,2.4329,,,,,,,,,,7b3db5eb-e80e-4b0f-8069-691441c7e301,752,,"[39.0, 6.0]",19735,17,,,,0.43779132,,,Left Foot,,,"[86.0, 28.0]",,High Pass,51.894123,Incomplete,,,,,,,,1,From Kick Off,Claire Lauren Rafferty,18156.0,Left Back,34,West Ham United LFC,972,['b1fd2cc1-4036-48a4-bb35-614f99ad81b2'],5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:05.612,Pass,
,,,,,,,,,,1.8284,,,,,,,,,,b1fd2cc1-4036-48a4-bb35-614f99ad81b2,753,,"[35.0, 53.0]",19735,17,,,,0.35470566,,,Head,,,"[62.0, 63.0]",,Low Pass,28.79236,Incomplete,,,,,,,Recovery,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,34,West Ham United LFC,972,"['597db9a5-9d65-4a17-bdd4-37e21cae43a4', '7b3db5eb-e80e-4b0f-8069-691441c7e301']",8,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:08.045,Pass,
,,,,,,,,,,3.7347,,,,,,,,,,597db9a5-9d65-4a17-bdd4-37e21cae43a4,754,,"[59.0, 18.0]",19735,17,,,,-2.786887,,,Head,,,"[32.0, 8.0]",,Low Pass,28.79236,,Brooke Hendrix,18159.0,,,,,Recovery,1,From Kick Off,Ria Percival,18145.0,Center Defensive Midfield,34,West Ham United LFC,972,"['b1fd2cc1-4036-48a4-bb35-614f99ad81b2', 'f794d1e5-9c97-4643-90e7-3277f7f9c31e']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:09.874,Pass,
,,,,,,,,,,1.133192,,,,,,,,,,57177f63-962a-4a8d-92bb-355daca48396,758,,"[30.0, 4.0]",19735,17,,,,0.0,,,Left Foot,,,"[36.0, 4.0]",,Ground Pass,6.0,,Claire Lauren Rafferty,18156.0,,,,,,1,From Kick Off,Brooke Hendrix,18159.0,Left Center Back,34,West Ham United LFC,972,['e8d545c9-683d-45c3-b322-b75d80965548'],14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:14.817,Pass,
,,,,,,,,,,2.139,,,,,,,,,,6f32eb36-ad83-47f5-9d86-febb4337a90f,761,,"[36.0, 4.0]",19735,17,,,,1.5042281,,,Left Foot,,,"[37.0, 19.0]",,Ground Pass,15.033297,Incomplete,Ria Percival,18145.0,,,,,,1,From Kick Off,Claire Lauren Rafferty,18156.0,Left Back,34,West Ham United LFC,972,"['63f314d0-cd47-40b6-ba85-79fabb637293', '69b149be-8eef-4a69-8b91-deb6f3f30b08']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:16.122,Pass,
,,,,,,,,,,1.12026,,,,,,,,,,63f314d0-cd47-40b6-ba85-79fabb637293,763,,"[84.0, 62.0]",19735,17,,,,-0.8960554,,,Right Foot,,,"[92.0, 52.0]",,Ground Pass,12.806249,,Claire Emslie,4646.0,,,,,Recovery,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,35,Manchester City WFC,746,"['6f32eb36-ad83-47f5-9d86-febb4337a90f', '9ef8a5ec-4fbc-468b-accb-f8ce58900f43']",18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:18.261,Pass,
,,,,,,,,,,1.18052,,,,,,,,,,d9e173e7-4bbb-4b3c-ad68-4e3f0b7baa2a,767,,"[91.0, 51.0]",19735,17,,,,2.5213432,,,Right Foot,,,"[84.0, 56.0]",,Ground Pass,8.602325,,Jill Scott,10172.0,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,35,Manchester City WFC,746,['17f68a25-d9e5-464a-ae8c-eef5dcab5bd2'],20,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:20.917,Pass,
,,,,,,,,,,2.524857,,,,,,,,,,e876fc37-eb5c-4d7e-b3c1-ed72f0013d1b,769,,"[83.0, 56.0]",19735,17,,,,-0.4214192,,,Right Foot,,,"[112.0, 43.0]",,Low Pass,31.780497,Incomplete,Caroline Weir,10188.0,,,Through Ball,True,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,35,Manchester City WFC,746,"['53283497-fb17-46a8-a32f-684be0b38694', '6404db69-7ab8-4ff7-af23-9ff3b1be3ba1']",22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:22.097,Pass,
,,,,,,,,,,3.709501,,,,,,,,,,da5e743c-d63d-4050-afe4-8388edd71a40,772,,"[16.0, 37.0]",19735,17,,True,,-0.87605804,,,Keeper Arm,,,"[26.0, 25.0]",,Low Pass,15.6205,,Brooke Hendrix,18159.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,36,West Ham United LFC,972,['71a5eb6e-e14d-4400-bcf0-40bacce91895'],34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:34.612,Pass,
,,,,,,,,,,3.252827,,,,,,,,,,19d92954-4291-4e75-9c65-a2fc531ea7b2,774,,"[28.0, 24.0]",19735,17,,True,,-1.4659194,,,Left Foot,,,"[30.0, 5.0]",,Ground Pass,19.104973,,Claire Lauren Rafferty,18156.0,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,36,West Ham United LFC,972,['3bb603e0-5cc9-4893-9b05-7a74d4b213bd'],38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:38.321,Pass,
,,,,,,,,,,4.919974,,,,,,,,,,9221412c-f4e5-4f5a-a13b-7b9a7cdc5170,776,,"[31.0, 5.0]",19735,17,,True,,0.0,,,Left Foot,,,"[46.0, 5.0]",,Ground Pass,15.0,,Brianna Visalli,18157.0,,,,,,1,Regular Play,Claire Lauren Rafferty,18156.0,Left Back,36,West Ham United LFC,972,['d39ff348-4f72-4f4a-b163-20531eae50d3'],42,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:42.869,Pass,
,,,,,,,,,,1.32,,,,,,,,,,cdf01dc0-04be-40cf-abdc-e18f7ff76249,779,,"[42.0, 18.0]",19735,17,,,,2.5748634,,,Right Foot,,,"[31.0, 25.0]",,Ground Pass,13.038404,,Brooke Hendrix,18159.0,,,,,,1,Regular Play,Brianna Visalli,18157.0,Left Wing,36,West Ham United LFC,972,['58ac1140-7b9e-4ef3-9672-04fd89a9a34b'],51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:51.671,Pass,
,,,,,,,,,,2.8901,,,,,,,,,,f5fa52db-b5fc-43c0-92dc-fe11cc138f79,782,,"[32.0, 25.0]",19735,17,,,,-0.21866895,,,Right Foot,,,"[77.0, 15.0]",,High Pass,46.09772,Incomplete,,,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,36,West Ham United LFC,972,['303e5058-c59e-49e2-bf70-943b5a6a9f31'],53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:53.031,Pass,
,,,,,,,,,,0.9027,,,,,,,,,,303e5058-c59e-49e2-bf70-943b5a6a9f31,783,,"[44.0, 66.0]",19735,17,,,,0.24497867,,,Head,,,"[56.0, 69.0]",,Low Pass,12.369317,,Tessa Wullaert,10099.0,,,,,Recovery,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,37,Manchester City WFC,746,"['ef1d919a-515f-4eac-a9ea-a05b2e43b95b', 'f5fa52db-b5fc-43c0-92dc-fe11cc138f79']",55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:55.922,Pass,
,,,,,,,,,,1.8545,,,,,,,,,,c54abc1c-2af8-4ba7-8f8f-4efa26b1b9e7,790,,"[44.0, 63.0]",19735,18,,,,-2.4087775,,,Left Foot,,,"[34.0, 54.0]",,Ground Pass,13.453624,,Stephanie Houghton,10185.0,,,,,Recovery,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,37,Manchester City WFC,746,['c5dce3dc-684c-4212-a126-68a8831916e3'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:00.638,Pass,
,,,,,,,,,,0.1307,,,,,,,,,,b60e44fd-2be1-46cb-bd35-3a1a9f234cd3,793,,"[35.0, 54.0]",19735,18,,,,0.32175055,,,Right Foot,,,"[38.0, 55.0]",,High Pass,3.1622777,Incomplete,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,37,Manchester City WFC,746,['00cb34bd-9feb-4951-b0ba-83f99b099004'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:02.492,Pass,
,,,,,,,,,,1.116936,,,,,,,,,,2fe1a97b-1d2d-4ff0-a65c-04c77abd0815,802,,"[68.0, 47.0]",19735,18,,,,-3.070285,,,Right Foot,,,"[54.0, 46.0]",,Ground Pass,14.035668,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,38,West Ham United LFC,972,['ef38dead-86cb-452a-b500-2c45dee57d56'],11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:11.343,Pass,
,,,,,,,,,,3.1051,,,,,,,,,,adb9bdcd-54a7-406e-9b8a-8161332df4de,806,,"[51.0, 45.0]",19735,18,,,,-2.8555412,,,Right Foot,,,"[17.0, 35.0]",,Ground Pass,35.44009,,Rebecca Leigh Spencer,18158.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,38,West Ham United LFC,972,['25bd5dfa-4be6-4094-8002-009d87363888'],13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:13.568,Pass,
,,,,,,,,,,2.001406,,,,,,,,,,4427b6c1-0b07-480c-93b7-87397a3b2189,810,,"[17.0, 35.0]",19735,18,,,,1.160669,,,Right Foot,,,"[27.0, 58.0]",,Ground Pass,25.079872,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,38,West Ham United LFC,972,"['44f1e7e9-aa1c-46c8-ae66-0ccc95871c64', '64227689-7d21-4283-80f2-0778768829b4']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:16.794,Pass,True
,,,,,,,,,,1.168949,,,,,,,,,,a09acc66-fa0c-4881-91e7-d596c38407d6,813,,"[32.0, 57.0]",19735,18,,,,0.62548506,,,Right Foot,,,"[50.0, 70.0]",,Ground Pass,22.203604,,Kate Longhurst,18147.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,38,West Ham United LFC,972,['0174ce54-cdc4-4741-b662-81b913722cd7'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:20.516,Pass,
,,,,,,,,,,1.475839,,,,,,,,,,d78f9cb8-8263-4a1a-a48a-547a9dcb3820,817,,"[38.0, 57.0]",19735,18,,,,2.0344439,,,Right Foot,,,"[31.0, 71.0]",,Ground Pass,15.652476,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Kate Longhurst,18147.0,Right Center Midfield,38,West Ham United LFC,972,['8aba62f5-2a47-405c-bb18-e15061e6a8f8'],24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:24.507,Pass,
,,,,,,,,,,1.550633,,,,,,,,,,4541c514-b501-4c26-a05f-ed09fcd33dbf,821,,"[31.0, 70.0]",19735,18,,,,-0.6000502,,,Right Foot,,,"[50.0, 57.0]",,Ground Pass,23.021729,,Julia Simic,18150.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,38,West Ham United LFC,972,"['81b502b2-fd49-4974-ae2a-b3b589d20693', 'dfabd91f-011a-4198-bc8d-2ef7ef4de081']",26,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:26.635,Pass,True
,,,,,,,,,,1.261053,,,,,,,,,,a91108a4-666a-4b75-a287-4daa69b1d0f6,825,,"[37.0, 58.0]",19735,18,,,,1.9614034,,,Right Foot,,,"[30.0, 75.0]",,Ground Pass,18.384777,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Julia Simic,18150.0,Left Center Midfield,38,West Ham United LFC,972,['7570ab12-57fc-4281-81ff-6eed85c20c50'],30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:30.642,Pass,
,,,,,,,,,,2.740605,,,,,,,,,,79f4fa9e-135d-4acf-b344-51fc57e77d2f,828,,"[37.0, 70.0]",19735,18,,,,0.23374318,,,Left Foot,,,"[79.0, 80.0]",,Low Pass,43.174065,,Erin Simon,18155.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,38,West Ham United LFC,972,['dd79a706-3939-4a02-85fc-6dde80254e50'],35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:35.266,Pass,
,,,,,,,,,,1.1136,,,,,,,,,,d7da94c8-0e7a-401f-b8c6-86add66117bd,832,,"[33.0, 1.0]",19735,18,,,,0.09065989,,,,,,"[44.0, 2.0]",,High Pass,11.045361,,Claire Emslie,4646.0,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,39,Manchester City WFC,746,['50817f80-da90-45a2-be5e-414e4d6bb602'],54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:54.235,Pass,
,,,,,,,,,,2.5859,,,,,,,,,,117f97ce-840c-491e-a6f9-7bbed397b968,834,,"[44.0, 2.0]",19735,18,,,,1.0714496,,,Right Foot,,,"[56.0, 24.0]",,Ground Pass,25.059929,Incomplete,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,39,Manchester City WFC,746,['00d76a9a-3dea-41da-aab2-5a48a89393f4'],55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:55.349,Pass,
,,,,,,,,,,0.811405,,,,,,,,,,00d76a9a-3dea-41da-aab2-5a48a89393f4,835,,"[65.0, 57.0]",19735,18,,,,-0.19739556,,,Left Foot,,,"[75.0, 55.0]",,Ground Pass,10.198039,,Kate Longhurst,18147.0,,,,,Recovery,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,40,West Ham United LFC,972,"['117f97ce-840c-491e-a6f9-7bbed397b968', 'a7db2e6e-34e2-4580-83e6-39b55d38c577']",57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:57.934,Pass,
,,,,,,,,,,0.9598,,,,,,,,,,bcc8a486-8fbe-4907-b489-fb4f7d8fead3,838,,"[75.0, 55.0]",19735,18,,,,0.551655,,,Right Foot,,,"[88.0, 63.0]",,Low Pass,15.264338,,Julia Simic,18150.0,,,,,,1,Regular Play,Kate Longhurst,18147.0,Right Center Midfield,40,West Ham United LFC,972,['c4a219ba-edbf-4f43-96d6-21858a663b24'],58,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:58.769,Pass,
,,,,,,,,,,1.305519,,,,,,,,,,74a2a39c-4d81-467a-b3d6-92a63db61141,842,,"[87.0, 62.0]",19735,19,,,,2.2455373,,,Other,,,"[83.0, 67.0]",,Low Pass,6.4031243,,Ria Percival,18145.0,,,,,,1,Regular Play,Julia Simic,18150.0,Left Center Midfield,40,West Ham United LFC,972,['0136d566-7d8b-4c83-b254-4ca88b06d2a5'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:00.020,Pass,
,,,,,,,,,,2.6301,,,,,,,,,,de45c836-4d7b-465e-bd8a-b455cb6e3ac7,844,,"[83.0, 67.0]",19735,19,,,,0.348771,,,Right Foot,,,"[105.0, 75.0]",,Ground Pass,23.409399,,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Ria Percival,18145.0,Center Defensive Midfield,40,West Ham United LFC,972,['89115fe4-cf3e-48a4-8833-a670a3f2a7f7'],1,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:01.326,Pass,
,,,,,,,,,,0.274899,,,,,,,,,,f26d7032-ffe5-48eb-8260-a6f388c8b1a4,847,,"[113.0, 76.0]",19735,19,,,,-1.7681919,,,Right Foot,,,"[112.0, 71.0]",,High Pass,5.0990195,Incomplete,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,40,West Ham United LFC,972,['9eb32cb3-a844-4b2d-b993-e8b05d1a3b49'],6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:06.204,Pass,
,,,,,,,,,,2.379708,,,,,,,,,,6426184c-7d8c-4d6c-bad8-b6edf768b238,849,,"[120.0, 80.0]",19735,19,,,,-1.8045396,dcd5701c-6cdb-46e8-a216-c706bc9a63c4,,Left Foot,,,"[110.0, 38.0]",,High Pass,43.174065,,Gilly Louise Scarlett Flaherty,18151.0,True,True,,,Corner,1,From Corner,Claire Lauren Rafferty,18156.0,Left Back,41,West Ham United LFC,972,['1b522776-552a-4d38-9697-8cf658d1182f'],36,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:36.559,Pass,
,,,,,,,,,,1.23816,,,,,,,,,,b333ffad-05a0-4a39-9245-001ab4949f5d,855,,"[114.0, 34.0]",19735,19,,,True,-2.2142975,9a9746e7-8c4b-45eb-9534-ecdfb2411af3,,,,,"[108.0, 26.0]",,Low Pass,10.0,,Brianna Visalli,18157.0,True,,,,Recovery,1,From Corner,Brooke Hendrix,18159.0,Left Center Back,41,West Ham United LFC,972,"['25878b15-c48b-41a3-a4e8-adbf6dc312eb', '5ed05244-688f-4ca2-913a-f5a2dcfa7e87']",40,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:40.867,Pass,True
,,,,,,,,,,2.439903,,,,,,,,,,0e598a4f-a9a4-492a-bfe1-df907739ddd3,860,,"[6.0, 40.0]",19735,20,,,,0.5364355,,,Right Foot,,,"[43.0, 62.0]",,High Pass,43.046486,,Gemma Bonner,15554.0,,,,,Goal Kick,1,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,42,Manchester City WFC,746,['a204de58-1e33-4f87-a2cd-29b2e4bd7929'],3,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:03.529,Pass,
,,,,,,,,,,3.5944,,,,,,,,,,4c352911-5c42-479e-9376-6f3f114c45e9,862,,"[43.0, 65.0]",19735,20,,,,0.066568166,,,Head,,,"[88.0, 68.0]",,Low Pass,45.099888,Incomplete,,,,,,,,1,From Goal Kick,Gemma Bonner,15554.0,Right Back,42,Manchester City WFC,746,['a0ae102e-6327-4e57-bb1a-1babee3e2344'],5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:05.969,Pass,
,,,,,,,,,,2.8283,,,,,,,,,,a0ae102e-6327-4e57-bb1a-1babee3e2344,863,,"[33.0, 13.0]",19735,20,,,,2.3561945,,,Right Foot,,,"[16.0, 30.0]",,Ground Pass,24.04163,,Rebecca Leigh Spencer,18158.0,,,,,Recovery,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,43,West Ham United LFC,972,"['4c352911-5c42-479e-9376-6f3f114c45e9', 'ff73d148-c80a-4cdc-a604-af04f37080dd']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:09.563,Pass,
,,,,,,,,,,2.2716,,,,,,,,,,bd02087f-5ea4-4b5d-871f-e034f149a000,867,,"[16.0, 29.0]",19735,20,,,,-1.315614,,,Right Foot,,,"[22.0, 6.0]",,Ground Pass,23.769728,,Brooke Hendrix,18159.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,43,West Ham United LFC,972,"['4036eaf1-4230-4aef-88c5-ec04ceb0ac53', '946b98e6-7376-468c-a819-85edd0d8bb4c']",12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:12.631,Pass,True
,,,,,,,,,,1.766869,,,,,,,,,,6edd27a4-36aa-433c-a14a-60d18bf60326,870,,"[24.0, 6.0]",19735,20,,,,0.0,,,Right Foot,,,"[34.0, 6.0]",,Ground Pass,10.0,,Claire Lauren Rafferty,18156.0,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,43,West Ham United LFC,972,['35b1904d-f4cc-4e6c-af8c-59a50a6f3b64'],15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:15.082,Pass,
,,,,,,,,,,1.186356,,,,,,,,,,69546a42-6e2c-417c-9c17-7df2ac562669,873,,"[51.0, 6.0]",19735,20,,,,-0.066568166,,,Left Foot,,,"[66.0, 5.0]",,Ground Pass,15.033297,,Brianna Visalli,18157.0,,,,,,1,Regular Play,Claire Lauren Rafferty,18156.0,Left Back,43,West Ham United LFC,972,['ea3e14bf-152a-40e9-b90c-67191ac54096'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:20.532,Pass,
,,,,,,,,,,0.8036,,,,,,,,,,a55a454c-dc34-4aeb-8e2c-06bf5475bc7a,878,,"[35.0, 80.0]",19735,20,,,,-0.86217004,,,,,,"[41.0, 73.0]",,Low Pass,9.219544,,Tessa Wullaert,10099.0,,,,,Throw-in,1,From Throw In,Gemma Bonner,15554.0,Right Back,44,Manchester City WFC,746,['500c8cb8-7a4f-4e5e-818f-a78b72cf068e'],30,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:30.301,Pass,
