50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a28eac-e612-4053-a7e4-4734f81d37ba,1766,,"[40.0, 48.0]",19819,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,118,West Ham United LFC,972,['a55feba5-09cf-48e0-b7ca-b1a7b9c385eb'],52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:52.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05a8446-4eea-4916-9720-021beca95f3d,1769,,"[46.0, 64.0]",19819,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ria Percival,18145.0,Right Back,118,West Ham United LFC,972,['84ea29f1-3933-4e09-be0b-a809f86f6295'],55,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:55.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c10d2ee5-a1be-4647-914e-4aee4f48349a,1772,,"[30.0, 41.0]",19819,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,118,West Ham United LFC,972,['01aec4d0-4fd1-4970-9c37-28a81eaf444e'],56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:56.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91bf957f-4c71-4483-b6df-e743006abbd2,1775,,"[51.0, 25.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kate Longhurst,18147.0,Right Center Midfield,118,West Ham United LFC,972,['11c26e6a-dfe5-4595-823d-8fc9073a0402'],2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:02.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06b730f1-ec10-4908-888f-eec9ba51643b,1779,,"[40.0, 5.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Hendrix,18159.0,Left Center Back,118,West Ham United LFC,972,['6575fa3f-627b-4d44-b26c-b3a5dddc1764'],5,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:05.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b00982d6-fafe-40e6-a0ad-d730bda92bc4,1782,,"[79.0, 5.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Simon,18155.0,Left Back,118,West Ham United LFC,972,['76a974c4-c872-43f1-b290-a88d4b347dce'],7,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:07.048,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbb6e5b3-fc68-4dcf-9c1f-d30508287028,1785,,"[76.0, 14.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alisha Lehmann,18153.0,Right Midfield,118,West Ham United LFC,972,['1afd5bdd-8ab5-4696-8a3a-927051ff68ac'],8,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:08.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563f57c0-5508-4c55-87f5-0565c459bb78,1791,,"[43.0, 77.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethan Roe,20035.0,Right Back,119,Brighton & Hove Albion WFC,965,"['023375d6-da61-46eb-8d79-5bf6d0c8fb5f', 'bb38261e-a1e8-4cdb-822a-55db99b0c3f6']",12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:12.171,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a5138d-f4aa-467f-a29b-0e2e44c4b843,1793,,"[33.0, 71.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Connolly,23413.0,Right Defensive Midfield,119,Brighton & Hove Albion WFC,965,"['023375d6-da61-46eb-8d79-5bf6d0c8fb5f', '8eb136f8-a574-49f6-8451-b50f4329e7a7']",12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:12.484,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f62300c-c087-4a42-a532-9085ab7cb7d3,1799,,"[32.0, 78.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethan Roe,20035.0,Right Back,119,Brighton & Hove Albion WFC,965,['05169379-ae31-4426-bfc9-d743acdf8ffe'],18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:18.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911e5cc-6098-4f49-bf50-4609b9f3214a,1801,,"[113.0, 18.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jane Ross,4653.0,Center Forward,120,West Ham United LFC,972,['0adc273e-5948-45e3-969a-c1348d49e458'],25,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:25.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80809a89-9e84-41ea-a0e6-82a503e98f2b,1804,,"[100.0, 4.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Simon,18155.0,Left Back,120,West Ham United LFC,972,['fe41902c-c424-4d44-9966-38c40b43e09c'],28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:28.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e57bd87-0cb6-470b-8a38-8695d924ab2b,1808,,"[82.0, 3.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucienne Reichardt,18148.0,Center Defensive Midfield,120,West Ham United LFC,972,['a3602cd7-90a0-4854-b4b3-041e481bb324'],31,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:31.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567a6225-da8d-4cfe-89e8-bc403c0bbca7,1812,,"[69.0, 7.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Hendrix,18159.0,Left Center Back,120,West Ham United LFC,972,"['7728f775-d952-469d-8ad2-6ea7555cd9a8', 'e46c7dd2-cfb4-4f1f-9022-10003de538b6']",34,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:34.066,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea89eef9-8e8f-451b-a522-fb391f376b1c,1815,,"[55.0, 45.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,121,Brighton & Hove Albion WFC,965,['ccb7d56b-8e6c-485d-ac54-1bf33cd31141'],37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:37.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bb44c95-7bd5-45a8-8e2f-56de768ba227,1817,,"[49.0, 55.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,121,Brighton & Hove Albion WFC,965,['600f452f-f5dd-4d8a-bb44-e282d326df2b'],38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:38.374,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83fe7fd4-657d-45f6-bbfa-2cb67a693f24,1820,,"[54.0, 26.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,121,Brighton & Hove Albion WFC,965,['213988b6-35f6-4e56-9759-70656be9f7b0'],41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:41.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed6f786e-2bac-4ccf-8fbe-d669460ed5ea,1827,,"[25.0, 50.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,122,West Ham United LFC,972,['2be56766-50a1-4608-936b-83c78b6123b3'],46,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:46.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09a65e2a-436c-4924-95b9-3788bca895ec,1830,,"[11.0, 33.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,122,West Ham United LFC,972,['d8ba8bb3-87fe-48bb-be4b-22e26defa24d'],49,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:49.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f701a81d-60e2-428b-a811-ec88636a10c3,1833,,"[32.0, 13.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Hendrix,18159.0,Left Center Back,122,West Ham United LFC,972,['dd94bd20-55e5-4515-8113-80778ac8cb9d'],52,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:52.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63c91901-28b3-4dc9-a071-e49094a20a51,1836,,"[49.0, 4.0]",19819,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Simon,18155.0,Left Back,122,West Ham United LFC,972,['f8f3bfb9-195f-4291-8ee3-1724aaa47184'],56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:56.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3eb14e7-bafd-45e4-b2e5-5879198f3994,1839,,"[12.0, 24.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,122,West Ham United LFC,972,['db9a1201-91ef-4478-b5ed-511a897c8c21'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:00.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baaac4fa-c427-4caa-bf66-2fe2c174b84e,1842,,"[22.0, 56.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,122,West Ham United LFC,972,['8320b8c1-7754-4ddf-b1b4-4f7988d49ddb'],4,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:04.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d12804e4-5a8a-4760-a283-2a083d697c50,1847,,"[43.0, 49.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,122,West Ham United LFC,972,"['5bda929a-4ea9-4618-8a50-e521674e9a73', 'e8b74dcf-79fa-4973-8c6c-7342cb7d71a5']",6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:06.671,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee9a68c-a249-4d85-9d84-feb107b8424d,1850,,"[28.0, 76.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,122,West Ham United LFC,972,['7af2871c-6f24-433f-bff4-a0257be00fff'],10,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:10.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41753328-9bbf-40d5-a0b8-bcc3af0f9d85,1853,,"[32.0, 50.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,122,West Ham United LFC,972,['f0f3c89c-e27d-48fb-ad4f-948dcbc5d577'],12,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:12.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22f08b6a-7b7d-4611-aa2d-91a266ce8e1d,1856,,"[32.0, 8.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Hendrix,18159.0,Left Center Back,122,West Ham United LFC,972,['e10ecfd5-f2da-40bc-9fa5-186e28a1fe56'],17,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:17.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c952c4-5dbc-424d-be32-be6ce99f4f1f,1859,,"[8.0, 34.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,122,West Ham United LFC,972,['9b08c6d2-2be7-4401-93d3-ae8a34f21ebb'],23,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:23.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1327e21-a34a-48f3-8b58-900ff590d998,1862,,"[28.0, 61.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,122,West Ham United LFC,972,['21767f95-f43b-454c-89db-a4ec160c116d'],26,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:26.424,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1ba4ae9-f84b-4125-b1d0-3ffcb6002a0d,1865,,"[79.0, 52.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jane Ross,4653.0,Center Forward,122,West Ham United LFC,972,['bcf72afa-4d42-4de5-a130-2205504cde27'],30,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:30.549,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8191028b-ba6f-40d8-92bd-d8e2e2e889ea,1871,,"[41.0, 21.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Peplow,16397.0,Left Defensive Midfield,122,West Ham United LFC,972,['4b40e677-e733-4a48-8249-56ff11251541'],35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:35.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99b80c6b-50a3-4be0-b21f-37e3734e6afd,1880,,"[51.0, 69.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,123,Brighton & Hove Albion WFC,965,['4ae1819e-7427-4988-b60a-8662f9b05e1c'],49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:49.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851caae9-65c3-408a-8af4-bc429c017c04,1886,,"[66.0, 52.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,123,Brighton & Hove Albion WFC,965,['0a5184f7-ab58-4c73-a8d6-e6899fa59259'],58,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:58.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c10840-ae37-47b5-b2ce-c00c6bac50fe,1889,,"[65.0, 37.0]",19819,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Peplow,16397.0,Left Defensive Midfield,123,Brighton & Hove Albion WFC,965,['60745fe2-3e3e-44e9-8bf8-12add495b5a6'],59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:59.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f16ed8-bec4-4055-be46-ac387ee4a696,1892,,"[94.0, 10.0]",19819,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,123,Brighton & Hove Albion WFC,965,['f69e85af-62be-4647-9669-55937e75c298'],4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:04.170,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255feb7f-0eba-4732-b739-1f4dc668debb,1896,,"[112.0, 8.0]",19819,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,123,Brighton & Hove Albion WFC,965,['948a9f0a-5a5d-4523-91ba-3d28f0f91f81'],12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:12.910,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,addab673-6d63-4936-9a47-b2c8e8f38af7,1902,,"[55.0, 60.0]",19819,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,So-Hyun Cho,22798.0,Left Center Midfield,124,West Ham United LFC,972,['4a18672d-0418-48dd-b2c3-88f5ddd9b393'],58,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:58.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0018d129-de47-4b7b-b9da-9eca8044928b,1904,,"[82.0, 35.0]",19819,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kayleigh Green,16400.0,Left Center Forward,124,West Ham United LFC,972,['2e61d7ba-1161-4ada-a4d7-61f5e256b065'],59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:59.455,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fbe0d59-30fe-4ddc-a21a-371faae70505,1908,,"[101.0, 27.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,124,West Ham United LFC,972,['0c75dcd3-c160-41e5-b348-fff7b990a0ab'],4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:04.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c361484-d27a-4209-9d14-e553cf7a00c2,1910,,"[39.0, 39.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucienne Reichardt,18148.0,Center Defensive Midfield,125,West Ham United LFC,972,['62b4c7cc-8420-4bed-822c-7fad32eba8f3'],19,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:19.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10a6bcdb-4edd-47fa-a7e9-07f9104b797a,1913,,"[29.0, 39.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,125,West Ham United LFC,972,['e9f6c677-ef66-41c8-bdd0-7147467e10e1'],21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:21.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5d27ae5-e954-45d5-b3e5-77942a952a08,1916,,"[39.0, 6.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Hendrix,18159.0,Left Center Back,125,West Ham United LFC,972,['60b3067f-f659-4bf6-bca7-f958ca74623c'],26,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:26.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e4b5bea-e88a-4565-9365-42c5e9a9257d,1919,,"[51.0, 9.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kate Longhurst,18147.0,Right Center Midfield,125,West Ham United LFC,972,['ad229016-c7ce-4e32-b2cf-c9cad142d0b9'],31,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:31.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c83189c-85b0-408b-8eea-4d5c2fb009dd,1923,,"[13.0, 24.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,125,West Ham United LFC,972,['101bc1d0-6029-4985-bf69-d53ad761c846'],34,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:34.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27bc20e6-ed40-4135-8f5e-683fd711af79,1926,,"[21.0, 52.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,125,West Ham United LFC,972,['e7eaa5aa-393b-448b-b0b8-d2fa7f7a5abc'],38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:38.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6f8181-7c58-402d-953a-992a384b89d3,1930,,"[36.0, 6.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Hendrix,18159.0,Left Center Back,125,West Ham United LFC,972,"['28175698-0e25-4727-ac0c-612d9a24fb98', '3f9b60be-b8f8-478a-9fba-dea1c1e0167f']",42,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:42.864,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed3e46e-7897-4a64-a921-310801fa0dcf,1933,,"[46.0, 12.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kate Longhurst,18147.0,Right Center Midfield,125,West Ham United LFC,972,['f0543359-4ef5-458b-88c7-d8208ce6a631'],45,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:45.973,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91cc9bc8-7a37-4aeb-9013-11aa43bdcf3b,1936,,"[54.0, 3.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Simon,18155.0,Left Back,125,West Ham United LFC,972,['77a3cab8-3258-4684-bf52-e9317baaf203'],46,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:46.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3e083e-6738-4764-8f7b-24252fece6de,1941,,"[83.0, 45.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Peplow,16397.0,Left Defensive Midfield,126,Brighton & Hove Albion WFC,965,['f57b8ca7-eb59-4bdc-a7c4-d8aa3b9a4b7b'],52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:52.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,034b375e-5f69-422c-8b31-3f33af7ecce4,1944,,"[94.0, 24.0]",19819,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,126,Brighton & Hove Albion WFC,965,['e6814c1a-1142-48ce-a209-bc17d219c660'],55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:55.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c99b44-302c-48b7-bf2d-da0bcbb1c873,1951,,"[34.0, 18.0]",19819,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Brooke Hendrix,18159.0,Left Center Back,127,West Ham United LFC,972,"['9e71e4bb-1af0-4bbe-bf82-44a748dc1721', 'f715e543-e945-496c-a693-a8e72b7520dc']",5,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:05.577,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a33f4ad6-dd70-41c3-bd54-57fd01f8efef,1954,,"[38.0, 29.0]",19819,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,So-Hyun Cho,22798.0,Left Center Midfield,127,West Ham United LFC,972,['b10c322d-c220-4e8b-bae8-609bb8fcee81'],7,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:07.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2a72c78-5af4-4f7d-a51d-6ecdcdc415d5,1957,,"[46.0, 22.0]",19819,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kate Longhurst,18147.0,Right Center Midfield,127,West Ham United LFC,972,['eaff6be8-4688-48d3-8447-ed87883dbb1f'],10,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:10.263,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b857f71-1e13-4506-8693-8da7c86872cb,1960,,"[73.0, 6.0]",19819,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alisha Lehmann,18153.0,Right Midfield,127,West Ham United LFC,972,['e8456a05-c2be-40aa-b583-84ede84811f1'],10,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:10.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d30327b7-c609-41ff-9efe-3cbed24e58d8,1963,,"[87.0, 16.0]",19819,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leanne Kiernan,18146.0,Left Midfield,128,West Ham United LFC,972,['9169351d-2f0a-4f62-ab7e-224f9b9488e4'],26,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:26.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527ee4d5-99ef-4302-930b-624b302a1d41,1967,,"[52.0, 25.0]",19819,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,128,West Ham United LFC,972,['bbbc3050-0e2b-47b7-8d41-f80abf9b933b'],29,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:29.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501d3ffc-3ec3-46cf-9e04-ef314e6b32db,1977,,"[40.0, 51.0]",19819,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,129,West Ham United LFC,972,['933d5113-7b77-48bf-a46d-77b970eab14b'],46,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:46.987,Ball Receipt*,
