ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[59.0, 18.0]",,,,,,,0.686047,,,,,,,,,,,,,,,c3f0e8fe-444c-4a93-9f26-93100f6e682d,242,,,"[57.0, 18.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,20,West Ham United LFC,972,"['3e78bea6-6cc2-4924-97a8-69ebed1c2fe8', '8545dd7e-8837-4cfe-bb39-e05abc8686e3', 'f107e133-586e-4656-a671-ff0b6c520cbc']",32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:32.055,Carry,True
,,,"[87.0, 10.0]",,,,,,,1.095019,,,,,,,,,,,,,,,bc77039d-69aa-4a41-9084-9b6af892dd38,247,,,"[78.0, 4.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Simon,18155.0,Left Wing Back,20,West Ham United LFC,972,"['0b16917e-5136-4f33-a56c-5c1cce63ec70', '50fe695a-71ee-4628-8850-6c6f858e7451', '9ba417b6-3d56-4400-8186-22e875cdcf80', 'b1db8a16-9ef5-4016-bd5c-412c7b254584']",33,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:33.810,Carry,True
,,,"[118.0, 12.0]",,,,,,,4.321634,,,,,,,,,,,,,,,2fb46923-edb6-4579-b69d-823f2b8252f2,250,,,"[87.0, 10.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Simon,18155.0,Left Wing Back,20,West Ham United LFC,972,"['50fe695a-71ee-4628-8850-6c6f858e7451', '83e1da6e-f759-4894-aaf3-920d14fed295', 'b1db8a16-9ef5-4016-bd5c-412c7b254584', 'b74a172c-e2c2-488a-a444-086489aa11b2']",34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:34.905,Carry,True
,,,"[3.0, 58.0]",,,,,,,1.507572,,,,,,,,,,,,,,,64bfeea4-2432-4508-9d02-dcc5780afafd,255,,,"[4.0, 57.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Midfield,20,West Ham United LFC,972,"['1ed2d989-3d7c-4072-8499-2e34b60a60cd', '1ed63c45-f74d-4742-8428-80577420da9f', '39feec3f-0706-490c-8453-a6c4901f4e9e']",43,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:43.697,Carry,True
,,,"[94.0, 22.0]",,,,,,,0.140889,,,,,,,,,,,,,,,1b0bf5c4-e75d-4a73-bc13-aab29b9c4e88,260,,,"[94.0, 22.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,20,West Ham United LFC,972,"['5338bb07-3090-428f-8572-3d7960995ee6', 'f8aa4b57-b593-42db-b4bc-a8d319d8a396']",48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:48.128,Carry,
,,,"[92.0, 37.0]",,,,,,,1.790227,,,,,,,,,,,,,,,a98c60a5-40b6-4593-879d-02dbcc750ae2,264,,,"[91.0, 33.0]",19746,7,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,20,West Ham United LFC,972,"['49f900bf-a42d-4b03-8f61-d40e31868a64', 'c4245101-7701-4528-b699-148d0c80e657', 'dc215d6a-1de5-44f7-b2aa-ba86d500b944']",49,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:49.526,Carry,True
,,,"[27.0, 25.0]",,,,,,,0.116567,,,,,,,,,,,,,,,316fd628-4bd9-4e3a-a403-d83e70268632,269,,,"[27.0, 25.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,21,Everton LFC,967,"['35e5b784-29b0-4843-b6c8-91808884baf2', '692d91e6-8ddb-4a52-9e03-0bad2fb513ed']",16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:16.477,Carry,
,,,"[46.0, 37.0]",,,,,,,1.215284,,,,,,,,,,,,,,,074a734c-2405-41b0-ad58-e94ed9b98446,272,,,"[38.0, 39.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Angharad James,15577.0,Left Defensive Midfield,21,Everton LFC,967,"['04982bd6-b3da-4a37-bfb2-aab680623994', '9cabd6b8-84ac-4389-a024-7cd6e4e4e67c']",17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:17.973,Carry,
,,,"[13.0, 30.0]",,,,,,,6.253187,,,,,,,,,,,,,,,618711d0-de80-4718-b79b-94d5b386bb4d,277,,,"[13.0, 32.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,21,Everton LFC,967,"['6aa26304-3b89-4ce5-aa5b-eed3183a381e', 'ccad6045-0bb2-4a77-90dd-460c255a4a52']",29,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:29.147,Carry,
,,,"[18.0, 22.0]",,,,,,,0.135277,,,,,,,,,,,,,,,28fd244b-ac95-4bd6-9e0f-d4df4f21a17b,280,,,"[18.0, 21.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,21,Everton LFC,967,"['0da9db83-ea37-4691-a4cd-69529f878a18', '6a19a0fd-e75d-4952-ad14-1ba0f87b4aa0']",37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:37.420,Carry,
,,,"[8.0, 40.0]",,,,,,,3.358416,,,,,,,,,,,,,,,82ac63b4-af90-4c2e-a6b0-9af23514af53,283,,,"[7.0, 37.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,21,Everton LFC,967,"['2ce17deb-ffb9-4a9d-92ac-ec9b1b8c8604', 'db78c02f-a255-4ee5-8364-d61eeb80b3dd']",39,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:39.917,Carry,
,,,"[19.0, 23.0]",,,,,,,1.015352,,,,,,,,,,,,,,,f61b0f50-e323-465a-840a-78411286ecc8,286,,,"[18.0, 24.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,21,Everton LFC,967,"['3cc5dc1b-1af8-4afc-b7e1-24ae7cf36abe', '8ee64d3f-e3a9-4a10-a78f-44441d414ebc', 'abcb435b-ee8b-40f5-b4b0-56817b9e44e3']",45,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:45.432,Carry,True
,,,"[36.0, 27.0]",,,,,,,2.713799,,,,,,,,,,,,,,,1b2907c3-411c-416f-8018-4008e8e5c5d2,290,,,"[23.0, 29.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,21,Everton LFC,967,"['53ea278f-ade9-453b-9e36-6858654a0d92', '7924aaa8-8fcf-404d-80ab-bc7b9e66c411']",47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:47.817,Carry,
,,,"[81.0, 2.0]",,,,,,,1.793456,,,,,,,,,,,,,,,56630d33-7d05-4a07-8e1c-dae7e5931353,293,,,"[76.0, 2.0]",19746,8,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Siri Worm,15572.0,Left Midfield,21,Everton LFC,967,"['3d81e370-f9c4-449b-a86b-4b8902b77f76', 'a019d36f-f2bf-40c5-80f6-c6a6585a98f1', 'd2df302b-3e2a-43fd-bc6d-830f94fa9d3e']",53,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:53.323,Carry,True
,,,"[103.0, 16.0]",,,,,,,0.168083,,,,,,,,,,,,,,,c3c89e18-91c1-4dba-902d-7c4cf06c1971,299,,,"[103.0, 16.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,22,Everton LFC,967,"['944f93fe-ca21-4db2-8cfe-6849c0142ccf', '9d4e337a-fed9-4ae4-af80-8f1208d0ad5f']",5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:05.893,Carry,
,,,"[25.0, 77.0]",,,,,,,0.885486,,,,,,,,,,,,,,,20bb764b-61f9-4ea1-a957-ed16e526577c,303,,,"[27.0, 76.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julia Simic,18150.0,Right Center Midfield,23,West Ham United LFC,972,"['1799f569-a4ce-47ca-bfce-b0abd8326ae3', 'a5414473-20be-4d59-9308-0946e36a08e9']",7,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:07.350,Carry,
,,,"[15.0, 77.0]",,,,,,,2.888431,,,,,,,,,,,,,,,51865c9d-7e72-4905-a778-a4928e605d53,306,,,"[12.0, 70.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Back,23,West Ham United LFC,972,"['649d6889-2b53-4315-97b4-c102109e2a52', '6d852714-fcb5-4ac4-95c5-c960858b667e', 'f8b5379f-9a1e-49e6-8420-5d8167b23f00']",10,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:10.135,Carry,True
,,,"[54.0, 72.0]",,,,,,,2.454099,,,,,,,,,,,,,,,9b914dad-05f2-470f-ad9b-29478adf4d1b,312,,,"[56.0, 69.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Simic,18150.0,Right Center Midfield,24,West Ham United LFC,972,"['04de9989-1e8c-4120-a7f3-1f30e91d1d81', '433c6af9-6351-4a05-946a-bd478d1316ad', 'b97b3fbd-719b-4341-82f8-83f0fb5652d3']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:22.903,Carry,True
,,,"[33.0, 40.0]",,,,,,,1.815342,,,,,,,,,,,,,,,f3462edb-5805-4abc-a738-90ee2c1ff590,316,,,"[31.0, 45.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,24,West Ham United LFC,972,"['4423b54d-1442-4a9f-9e1f-9b817c0cb75e', '5f0df00a-911e-412e-a989-f2f9cc6f8ca6']",27,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:27.268,Carry,
,,,"[45.0, 25.0]",,,,,,,0.863747,,,,,,,,,,,,,,,646c1ebf-76ab-481c-a794-0bf322c7597a,319,,,"[38.0, 26.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,24,West Ham United LFC,972,"['562bceab-43ff-4573-96f6-a69bb8a6364c', '57996ba0-b2b8-4316-a42b-46410658c4f1']",31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:31.053,Carry,
,,,"[72.0, 26.0]",,,,,,,0.946584,,,,,,,,,,,,,,,091b9683-76b6-4466-b17a-a7aecf558204,322,,,"[71.0, 23.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,24,West Ham United LFC,972,"['09999eb7-ab55-4c2b-9b45-90a5b4e4c10a', '92aeaec1-2e83-41a2-9dfd-ab67056bb6bb', 'fd9d7df3-e471-4d67-95c5-8cca5feeab2a']",32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:32.943,Carry,True
,,,"[66.0, 30.0]",,,,,,,0.287307,,,,,,,,,,,,,,,cac83305-df6c-4fed-84e7-9c84ac3cf8d3,326,,,"[67.0, 30.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,24,West Ham United LFC,972,"['065c344e-e34c-4dec-91d3-dab28924890d', '13809168-812b-4d5e-a589-49fb4902d419']",35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:35.067,Carry,
,,,"[53.0, 18.0]",,,,,,,0.698307,,,,,,,,,,,,,,,113aac52-2097-48a4-b217-d472e738447c,329,,,"[56.0, 18.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,24,West Ham United LFC,972,"['78eca986-8cf7-490f-a8d7-a9b84b70105a', 'af481d54-7587-47ea-af52-23c97728cded']",36,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:36.031,Carry,
,,,"[31.0, 26.0]",,,,,,,0.813711,,,,,,,,,,,,,,,c04499ef-38c0-47f7-a2c8-67e38334d43e,332,,,"[35.0, 28.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,24,West Ham United LFC,972,"['1dd37625-d37b-47cd-84e5-9bb60e203f58', 'f8916f3c-fc69-4f59-9f58-8a0a2cd5155b']",38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:38.362,Carry,
,,,"[25.0, 48.0]",,,,,,,2.859581,,,,,,,,,,,,,,,42010988-285d-4015-ac9b-50f7a58a9cf7,335,,,"[17.0, 40.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,24,West Ham United LFC,972,"['048c5b06-0601-455a-8c46-ef81b3d36a50', '3eb758a0-f58f-484e-a96e-964eff5e5645']",41,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:41.642,Carry,
,,,"[71.0, 57.0]",,,,,,,1.000456,,,,,,,,,,,,,,,62faebc6-3409-461f-858d-fdc01790238c,339,,,"[73.0, 54.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jane Ross,4653.0,Left Center Forward,24,West Ham United LFC,972,"['2257d38f-6e3f-4940-b778-231ed5e1f6a4', '6265e22d-3d60-47a3-b710-c3cbac83642d', 'e3e0dd47-b6d0-4869-add0-f8a5f72e3279']",47,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:47.042,Carry,True
,,,"[70.0, 71.0]",,,,,,,0.151989,,,,,,,,,,,,,,,ad96fc97-05ea-4754-8b15-b59bb21f5a2f,342,,,"[68.0, 72.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esmee de Graaf,18154.0,Right Wing Back,24,West Ham United LFC,972,"['1cefabc4-915f-4bb3-a990-ceedd87cea6b', '850744bd-9913-48f6-ab9e-224eca9ce2bd']",49,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:49.330,Carry,
,,,"[27.0, 10.0]",,,,,,,1.100904,,,,,,,,,,,,,,,6fbcc523-5962-44d4-bd06-2634633df1a1,346,,,"[26.0, 18.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Brougham,15574.0,Center Back,25,Everton LFC,967,"['67f29eef-1b88-4dc8-a4d3-0270e9a33a0b', 'b2472706-5d20-47a7-ae7e-650193459413']",51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:51.954,Carry,
,,,"[48.0, 10.0]",,,,,,,0.91393,,,,,,,,,,,,,,,b3f1e24a-7e32-4565-a2f3-1439c8d9b985,349,,,"[50.0, 11.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Attacking Midfield,25,Everton LFC,967,"['41325b7b-c187-49fd-bfef-0927fbfc9a97', '71087eea-a20f-4034-bf6f-006173bf73be', 'cd5c1ac1-397b-4184-a1c6-ddeb7e537742']",54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:54.719,Carry,True
,,,"[43.0, 4.0]",,,,,,,0.04005,,,,,,,,,,,,,,,89100cb4-4aa5-43c1-8dc7-fcf62baa9e15,353,,,"[43.0, 3.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Midfield,25,Everton LFC,967,"['91bfa69f-85dc-4e21-b7ae-2d472d89a022', 'e5e97210-4b79-4d5d-9b19-9a04828c2233']",56,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:56.872,Carry,
,,,"[36.0, 19.0]",,,,,,,1.421438,,,,,,,,,,,,,,,7267c9fe-4dd2-470c-8bef-224529bb63a4,356,,,"[39.0, 21.0]",19746,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,25,Everton LFC,967,"['66cab0fa-24c2-4385-aa46-5b0c55fddf2a', '6e559694-f7f4-4be2-aab3-99f8215b6f15']",57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:57.574,Carry,
,,,"[29.0, 35.0]",,,,,,,1.121353,,,,,,,,,,,,,,,f80cfbb3-c2ac-4949-9a3b-314cca613062,359,,,"[33.0, 32.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Brougham,15574.0,Center Back,25,Everton LFC,967,"['1068d633-37a8-41bb-bee5-009e36c85ca2', '1203605a-336d-463a-a01a-58d9325cee3d', 'bd2630d8-f82f-4224-b7f6-e07bc6f9c6f0']",0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:00.267,Carry,True
,,,"[34.0, 54.0]",,,,,,,1.616178,,,,,,,,,,,,,,,3c71a54f-2a98-4449-874f-a179a437d6b5,363,,,"[31.0, 51.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,25,Everton LFC,967,"['483e1d1a-ee5a-42b9-86f2-3afc8dc3dda2', '4dd4aaac-c5f9-4a59-9ff4-9d43e8ab9847']",3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:03.462,Carry,
,,,"[106.0, 76.0]",,,,,,,1.246661,,,,,,,,,,,,,,,ac470702-04e9-4a19-a12e-c7b3d0add37e,367,,,"[104.0, 77.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taylor Hinds,19687.0,Right Midfield,25,Everton LFC,967,"['3add28d8-11d9-4223-9723-12db6bf70383', '44d078c2-e32e-42c4-ae1f-2ae9f0ed3027', 'eab9e3fb-2bc5-48db-a569-3cf71536f5f5']",9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:09.923,Carry,True
,,,"[12.0, 13.0]",,,,,,,1.438911,,,,,,,,,,,,,,,88933eb6-93e6-472a-b1f7-cce3ab6d3705,370,,,"[15.0, 5.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Simon,18155.0,Left Wing Back,25,Everton LFC,967,"['55aeac3a-2e54-460b-a83f-ae103168d9c3', '5b33b639-38f9-4fee-b0f0-bc6845633ecf', 'a2903eb9-b53c-4b55-9f41-09d92f2e166b']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:11.169,Carry,True
,,,"[41.0, 54.0]",,,,,,,2.315236,,,,,,,,,,,,,,,2409a201-6582-4db9-bba1-9700d9915710,379,,,"[41.0, 55.0]",19746,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,27,Everton LFC,967,"['14cd9ea0-2fba-4106-9eaa-953688c0de15', '90e6e25f-0585-4b30-9cdd-2583cccc1be7', 'a4feceb0-0c25-44be-a048-626c1d2318df', 'b66f9114-eebf-4bf9-a9d6-87ec6ba3717d']",54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:54.413,Carry,True
,,,"[32.0, 52.0]",,,,,,,0.715162,,,,,,,,,,,,,,,03af6fe3-dab6-45e6-8294-d7a713769058,384,,,"[34.0, 53.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georgia Brougham,15574.0,Center Back,28,Everton LFC,967,"['1fb0ac78-a065-45b7-8c7c-c7fcdc1f333e', '320960bf-53a5-4aff-9f29-eb17d7840e41', '36eefcb2-9142-4aad-98a9-41e47ac7c20d']",17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:17.581,Carry,True
,,,"[32.0, 19.0]",,,,,,,0.946843,,,,,,,,,,,,,,,98a69508-6fc8-4422-adf1-7a26c3fc76ec,388,,,"[32.0, 32.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,28,Everton LFC,967,"['3a557353-2bea-47d7-a7a4-35c8fe5ccd6a', 'd56507c6-e5ba-483f-b5bc-1606ce7bf339']",20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:20.059,Carry,
,,,"[76.0, 64.0]",,,,,,,0.910055,,,,,,,,,,,,,,,de50805d-ba78-4cf1-a627-b7947967f707,394,,,"[65.0, 60.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ria Percival,18145.0,Right Center Back,28,Everton LFC,967,"['a4a09622-513e-45cf-aa3b-dc27bb0c349d', 'a5251097-6cf3-4119-9056-48f25aa0d12c', 'ea02e5fc-c970-4297-b864-8f2f7e7a91a7']",24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:24.180,Carry,True
,,,"[102.0, 52.0]",,,,,,,2.330676,,,,,,,,,,,,,,,b335f1a2-71dc-4be4-a3bd-ab58021ddefa,397,,,"[97.0, 48.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jane Ross,4653.0,Left Center Forward,28,Everton LFC,967,"['5741e55e-3a62-4a47-a35b-552f2ee49210', '8f18d527-04cc-4d27-b15f-542ec2fb4229']",26,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:26.255,Carry,
,,,"[15.0, 43.0]",,,,,,,0.813676,,,,,,,,,,,,,,,779ca969-cbdc-4c0e-a21d-e38ea3916c25,401,,,"[18.0, 42.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,28,Everton LFC,967,"['02dd493c-b06f-476f-8254-a39ada4acbd6', '05856a4c-ec7d-4c29-83a4-e3e08d53940c']",29,,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:29.364,Carry,
,,,"[3.0, 39.0]",,,,,,,0.039972,,,,,,,,,,,,,,,2cc11294-ac24-4b68-8698-311187fa8e77,404,,,"[4.0, 38.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kirstie Levell,15576.0,Goalkeeper,28,Everton LFC,967,"['30387b2a-4fb7-4e66-b3f9-a615bbed52f8', '7c136c5f-8946-454d-9415-faa08a6eec9c']",31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:31.646,Carry,
,,,"[54.0, 42.0]",,,,,,,0.257494,,,,,,,,,,,,,,,30c84e3d-46b8-4bb5-8116-a03ced333c68,409,,,"[55.0, 42.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudia Walker,15580.0,Center Forward,28,Everton LFC,967,"['6ad17a66-05bd-49f3-8841-606224b2fb6c', 'c0ab1538-c5fa-4012-9911-ed19a2089c7f']",35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:35.526,Carry,
,,,"[61.0, 56.0]",,,,,,,0.848048,,,,,,,,,,,,,,,fba86c3b-862d-449b-bc50-99e4cb413fb8,413,,,"[60.0, 56.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Back,29,West Ham United LFC,972,"['3c49974e-88a2-44c6-b25d-ccab8f40670c', 'cb251821-c43c-4dc4-9860-c076d48e7f33']",38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:38.793,Carry,
,,,"[66.0, 50.0]",,,,,,,0.855891,,,,,,,,,,,,,,,829c9dcd-0825-46f8-9634-ba8c9fa8e03f,416,,,"[68.0, 50.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julia Simic,18150.0,Right Center Midfield,29,West Ham United LFC,972,"['5ffe51c5-b46c-473e-8bf9-98598ed14c4a', '982ba9f9-2814-49af-b4ea-bf8a2fc477fe', 'bae3200c-ad59-4f71-b904-4312be9ccf49']",40,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:40.590,Carry,True
,,,"[57.0, 41.0]",,,,,,,0.565289,,,,,,,,,,,,,,,f31315de-6435-468e-b0fa-e9180fa26e71,420,,,"[55.0, 41.0]",19746,11,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,29,West Ham United LFC,972,"['1c1cfc1b-fb80-4b5a-b09c-744ac250b508', '973392e3-d328-4c26-a208-677dff47e704']",43,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:43.420,Carry,
,,,"[74.0, 72.0]",,,,,,,0.37654,,,,,,,,,,,,,,,0adab234-0d00-4564-b99d-90a5f3515601,425,,,"[76.0, 71.0]",19746,12,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Right Attacking Midfield,30,Everton LFC,967,"['51b199c0-0b98-4e1d-8c3b-63a537a06e64', '97cb5457-9f55-490f-9e26-0ae66c2de5e3']",4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:04.000,Carry,
,,,"[77.0, 78.0]",,,,,,,0.167001,,,,,,,,,,,,,,,aa84db7c-1f2f-4dca-95ce-8688145e5619,429,,,"[77.0, 77.0]",19746,12,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Midfield,30,Everton LFC,967,"['0d26cb7e-1b25-4972-824b-f8f3f3b70b3b', '1171980c-8648-42e9-8036-7e09b4c60887', '122d490d-c07a-46c0-9035-80331a236b04']",5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:05.059,Carry,True
,,,"[65.0, 70.0]",,,,,,,0.608574,,,,,,,,,,,,,,,acfe0926-970a-4f19-b45c-c3037b5a4d36,432,,,"[72.0, 72.0]",19746,12,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Right Attacking Midfield,30,Everton LFC,967,"['0d26cb7e-1b25-4972-824b-f8f3f3b70b3b', '6feaeb4e-e88e-4c69-a21f-68c0a669e846', 'f110f2e4-ff49-4645-a554-3751984434f7']",6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:06.419,Carry,True
,,,"[53.0, 43.0]",,,,,,,0.62612,,,,,,,,,,,,,,,ceef7d03-40c9-43a9-9719-7b1e653756d6,435,,,"[52.0, 53.0]",19746,12,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Center Back,30,Everton LFC,967,"['9b2e9f39-cf45-4901-902e-001d06ae9097', 'd344a8c9-0e6d-4409-a037-ed06b436a128']",8,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:08.904,Carry,
