ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.450213,,,,,,,,,,,aa34aa36-1d31-4d8d-b709-364a930771f2,2503,,,"[10.0, 39.0]",19736,75,,,,0.0,,,Right Foot,,,,"[27.0, 39.0]",,Ground Pass,17.0,,,Maria Thorisdottir,4636.0,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,173,Chelsea FCW,971,['fa774c05-9ebf-4851-8d20-fc2ff4158e7f'],54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:54.536,Pass,
,,,,,,,,,,,1.546994,,,,,,,,,,,74c23d63-6e3c-44d2-8837-3ac8bcbd3237,2507,,,"[26.0, 39.0]",19736,75,,,,1.9195673,,,Right Foot,,,,"[18.0, 61.0]",,Ground Pass,23.409399,,,Millie Bright,4642.0,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Center Defensive Midfield,173,Chelsea FCW,971,"['051b09f4-570d-4ee6-a431-ed63ab463625', '6a0bbd8d-50b5-42bb-9aab-e75f5eadab0a']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:57.430,Pass,True
,,,,,,,,,,,0.98519,,,,,,,,,,,25fe928c-fe13-4fbd-8170-7b900d567838,2510,,,"[19.0, 61.0]",19736,75,,,,0.9048271,,,Right Foot,,,,"[30.0, 75.0]",,Ground Pass,17.804493,,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,173,Chelsea FCW,971,['81586c34-a8f5-4f7e-ad5b-156df731addc'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:59.722,Pass,
,,,,,,,,,,,1.787929,,,,,,,,,,,3d82e283-2871-4077-b493-4fdb21431a22,2516,,,"[99.0, 1.0]",19736,76,,,,1.0584068,,,,,,,"[108.0, 17.0]",,High Pass,18.35756,,Incomplete,Katie McCabe,15620.0,,,,,Throw-in,2,From Throw In,Emma Mukandi,18998.0,Left Back,174,Arsenal WFC,968,"['1b9fd07e-5d7f-4c94-ac5d-ad03cbc66419', 'a41e2239-3e34-4d3a-b686-6c9c8f64806d']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:34.820,Pass,
,,,,,,,,,,,0.82986,,,,,,,,,,,a41e2239-3e34-4d3a-b686-6c9c8f64806d,2518,,,"[13.0, 64.0]",19736,76,,,,0.0,,,Right Foot,,,,"[17.0, 64.0]",,Ground Pass,4.0,,,Erin Cuthbert,4660.0,,,,,Recovery,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,175,Chelsea FCW,971,"['3d82e283-2871-4077-b493-4fdb21431a22', 'f6482e26-7558-4e7f-8664-8e11ff82d8d8']",36,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:36.608,Pass,
,,,,,,,,,,,0.384872,,,,,,,,,,,5d2257f3-55eb-432e-b145-557710662a3b,2522,,,"[14.0, 71.0]",19736,76,,,,-2.6779451,,,Left Foot,,,,"[10.0, 69.0]",,Ground Pass,4.472136,,,Millie Bright,4642.0,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Wing,175,Chelsea FCW,971,['7a59a855-7e8a-43d3-817c-4d85fa83167f'],39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:39.420,Pass,
,,,,,,,,,,,0.157117,,,,,,,,,,,6f45b287-8778-4e50-ae82-20f998690d2a,2525,,,"[10.0, 69.0]",19736,76,,,,0.4636476,,,Right Foot,,,,"[12.0, 70.0]",,High Pass,2.236068,,Incomplete,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,175,Chelsea FCW,971,['0e393297-318d-4294-879e-821e4ad9c6dd'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:40.423,Pass,
,,,,,,,,,,,2.6628,,,,,,,,,,,67b95207-c1df-4569-ba1c-7c2c488b27bb,2527,,,"[6.0, 40.0]",19736,76,,,,0.39644128,,,Right Foot,,,,"[49.0, 58.0]",,High Pass,46.615448,,,Erin Cuthbert,4660.0,,,,,Goal Kick,2,From Goal Kick,Carly Mitchell Telford,19421.0,Goalkeeper,176,Chelsea FCW,971,['297bf3a6-af56-4528-90ea-aa4b84777fb0'],55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:55.485,Pass,
,,,,,,,,,,,1.125806,,,,,,,,,,,931ac9e8-5daf-45ab-9d46-33171ac94e0d,2530,,,"[48.0, 59.0]",19736,76,,,True,0.16514868,,,,,,,"[60.0, 61.0]",,High Pass,12.165525,,,Ramona Bachmann,4659.0,,,,,,2,From Goal Kick,Erin Cuthbert,4660.0,Left Wing,176,Chelsea FCW,971,"['b5517925-34d9-486e-8cdf-e7541bdb0d2a', 'e2330af3-3fbd-4ddd-ae41-ebeddafa5e57']",58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:58.162,Pass,True
,,,,,,,,,,,4.906027,,,,,,,,,,,8ec99408-5c0e-4613-81bf-56cfe2b8bf79,2534,,,"[58.0, 21.0]",19736,76,,,,-0.31597027,,,Left Foot,,,,"[110.0, 4.0]",,High Pass,54.708317,,Incomplete,,,,,,,Recovery,2,From Goal Kick,Emma Mukandi,18998.0,Left Back,176,Chelsea FCW,971,['2a0cda09-4496-4a3c-b0d2-b4116fef5c5e'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:59.831,Pass,
,,,,,,,,,,,2.815212,,,,,,,,,,,f05f6bb7-98c4-4bdb-8988-d5d2c99d8e77,2537,,,"[29.0, 65.0]",19736,77,,,,-0.21336864,,,Right Foot,,,,"[89.0, 52.0]",,High Pass,61.39218,,Incomplete,,,,,,,,2,From Goal Kick,Hannah Jayne Blundell,17275.0,Right Back,176,Chelsea FCW,971,['d0b7c515-78df-48fc-b911-d9b036c8e667'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:11.464,Pass,
,,,,,,,,,,,2.119788,,,,,,,,,,,d0b7c515-78df-48fc-b911-d9b036c8e667,2538,,,"[32.0, 29.0]",19736,77,,,,-0.30587888,,,Head,,,,"[51.0, 23.0]",,High Pass,19.924858,,,Katie McCabe,15620.0,,,,,Recovery,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,177,Arsenal WFC,968,"['95f58c7c-4111-4fd9-b174-be10ab3c2410', 'f05f6bb7-98c4-4bdb-8988-d5d2c99d8e77']",14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:14.279,Pass,
,,,,,,,,,,,0.795647,,,,,,,,,,,168c7d90-fe35-4cf3-8f17-f367fbf11a41,2541,,,"[52.0, 24.0]",19736,77,,,,3.0367157,,,Left Foot,,,,"[33.0, 26.0]",,High Pass,19.104973,,,Danielle van de Donk,10658.0,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Wing,177,Arsenal WFC,968,['1ca52ff4-aa42-400f-b561-43801f234489'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:16.507,Pass,
,,,,,,,,,,,1.263242,,,,,,,,,,,abdb199c-df10-4006-afee-74a7785bb34d,2544,,,"[33.0, 26.0]",19736,77,,,,-0.22679885,,,Left Foot,,,,"[59.0, 20.0]",,High Pass,26.683329,,,Jordan Nobbs,10192.0,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Defensive Midfield,177,Arsenal WFC,968,['d8490fbf-3ec0-4355-9dc9-bb12eac3a9ab'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:17.523,Pass,
,,,,,,,,,,,4.964476,,,,,,,,,,,e5879eda-0515-499a-ba6e-1dc712d61dca,2548,,,"[64.0, 11.0]",19736,77,,,,0.043450896,,,Left Foot,,,,"[110.0, 13.0]",,Ground Pass,46.043457,,Incomplete,Vivianne Miedema,15623.0,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,177,Arsenal WFC,968,"['27198d2c-b3d6-4539-b06a-72b79007561d', '7cde2138-65a7-4b25-b410-a418ff59d51e', 'd2558932-cf1f-4055-9b4a-3cac495496bc']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:20.592,Pass,True
,,,,,,,,,,,1.836389,,,,,,,,,,,24f0a7b4-8f4b-4571-9341-dc1206d2e895,2552,,,"[14.0, 54.0]",19736,77,,,,-1.3554386,,,Right Foot,,,,"[21.0, 22.0]",,Ground Pass,32.75668,,,Magdalena Lilly Eriksson,4633.0,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,178,Chelsea FCW,971,['192ef0ed-2c01-480b-8afc-e96509b351bb'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:29.086,Pass,
,,,,,,,,,,,1.835111,,,,,,,,,,,9e90f457-7361-475e-914c-02d80db5e1e1,2555,,,"[24.0, 21.0]",19736,77,,,,1.8533512,,,Right Foot,,,,"[15.0, 52.0]",,Ground Pass,32.280025,,,Carly Mitchell Telford,19421.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,178,Chelsea FCW,971,['bf37d1df-7d1c-48c6-b200-9d9230291fa8'],35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:35.061,Pass,
,,,,,,,,,,,2.718929,,,,,,,,,,,24a3984a-a379-477a-9aaf-a85d037254c0,2558,,,"[15.0, 53.0]",19736,77,,,,0.0,,,Right Foot,,,,"[43.0, 53.0]",,Ground Pass,28.0,,,Ramona Bachmann,4659.0,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,178,Chelsea FCW,971,['7d732532-6cb9-40a5-bb27-c68d5eb86c93'],39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:39.389,Pass,
,,,,,,,,,,,1.455915,,,,,,,,,,,a7715120-71b8-444a-b178-faf5c86b15c2,2562,,,"[44.0, 43.0]",19736,77,,,,0.33473682,,,Left Foot,,,,"[67.0, 51.0]",,Ground Pass,24.351591,,,Erin Cuthbert,4660.0,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Wing,178,Chelsea FCW,971,['05338822-b078-460c-a155-754118ef6663'],43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:43.990,Pass,
,,,,,,,,,,,3.583209,,,,,,,,,,,3f5b38d4-1b07-4e6d-997c-89ea86545e42,2565,,,"[65.0, 44.0]",19736,77,,,,0.3142319,,,Left Foot,,,,"[105.0, 57.0]",,Ground Pass,42.059483,,Incomplete,Francesca Kirby,4641.0,,,Through Ball,True,,2,Regular Play,Erin Cuthbert,4660.0,Left Wing,178,Chelsea FCW,971,"['48bd3e36-4b12-4b53-8f2a-9dc31867791b', 'c6bea87b-f75d-41af-9256-5b1d0e260821']",46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:46.215,Pass,
,,,,,,,,,,,2.116503,,,,,,,,,,,f251ebc3-081f-4607-a3ce-6755f2ecb55b,2569,,,"[16.0, 35.0]",19736,77,,,,1.2998495,,,Keeper Arm,,,,"[21.0, 53.0]",,Ground Pass,18.681541,,,Leah Williamson,18999.0,,,,,,2,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,179,Arsenal WFC,968,['d1ea3a1b-4af6-445e-b1f0-21df31a3cf65'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:57.803,Pass,
,,,,,,,,,,,1.646086,,,,,,,,,,,92e6277c-7433-4dcd-a17b-d87edaf52ee6,2572,,,"[26.0, 59.0]",19736,78,,,,1.1309538,,,Right Foot,,,,"[34.0, 76.0]",,Ground Pass,18.788294,,,Lisa Evans,10179.0,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,179,Arsenal WFC,968,['30b0a17f-88ea-4d69-90ca-185ae0080f70'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:02.385,Pass,
,,,,,,,,,,,0.859674,,,,,,,,,,,0713ed47-2af8-4a5c-8ce0-b40246d0ec55,2575,,,"[34.0, 76.0]",19736,78,,,,-0.32175055,,,Left Foot,,,,"[46.0, 72.0]",,Ground Pass,12.649111,,,Bethany Mead,15619.0,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,179,Arsenal WFC,968,['e77e4285-61ef-49a5-9750-737ce6ae076b'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:04.249,Pass,
,,,,,,,,,,,0.713923,,,,,,,,,,,c765a1ca-2224-4611-bc66-e1821bea3b59,2578,,,"[46.0, 72.0]",19736,78,,,,-2.4393358,,,Right Foot,,,,"[33.0, 61.0]",,Ground Pass,17.029387,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,179,Arsenal WFC,968,['44fce1bd-66b1-4a0c-a6e5-93a756dcfd50'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:05.212,Pass,
,,,,,,,,,,,0.910458,,,,,,,,,,,64843832-d8b9-402b-83c3-3ed740403b9a,2581,,,"[33.0, 61.0]",19736,78,,,,0.5191461,,,Right Foot,,,,"[54.0, 73.0]",,Ground Pass,24.186773,,,Danielle van de Donk,10658.0,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,179,Arsenal WFC,968,['9d88e6b2-c427-4dd1-a195-75352ac6fe07'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:06.110,Pass,
,,,,,,,,,,,0.594397,,,,,,,,,,,8c7a6140-e8db-431a-b6e2-3aede09d01b4,2584,,,"[52.0, 70.0]",19736,78,,,,1.0303768,,,Right Foot,,,,"[55.0, 75.0]",,Ground Pass,5.8309517,,,Lia Wälti,10405.0,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Defensive Midfield,179,Arsenal WFC,968,['5d5d9bdb-899d-4f14-b3e5-a79adc1dbfcb'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:07.847,Pass,
,,,,,,,,,,,4.452932,,,,,,,,,,,8e212c13-f2eb-4529-ad5e-c4f85591313b,2588,,,"[59.0, 74.0]",19736,78,,,,0.058755822,,,Right Foot,,,,"[93.0, 76.0]",,High Pass,34.058773,,,Bethany Mead,15619.0,,,,,,2,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,179,Arsenal WFC,968,['f65f49ac-b37a-4004-9f9a-fc127bdc29a5'],9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:09.201,Pass,
,,,,,,,,,,,1.341,,,,,,,,,,,54c01f59-8a07-41eb-aa40-a3171f8a760b,2591,,,"[106.0, 75.0]",19736,78,,,,-1.3986055,,,Right Foot,,,,"[110.0, 52.0]",,Ground Pass,23.345236,,Incomplete,Vivianne Miedema,15623.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,179,Arsenal WFC,968,"['139e07b4-40b9-46b9-ab9a-5a7edc4bab76', '6490e1e3-5afb-4d4d-869f-6cccfce36fe4']",13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:13.782,Pass,
,,,,,,,,,,,0.792414,,,,,,,,,,,b6e9a897-c887-4b78-880b-ab96f357e99d,2595,,,"[18.0, 33.0]",19736,78,,,,-2.3561945,,,Right Foot,,,,"[11.0, 26.0]",,Ground Pass,9.899495,,,Maria Thorisdottir,4636.0,,,,,Recovery,2,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,179,Arsenal WFC,968,['95634ea3-c36b-4e85-aebf-619ac78c7045'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:16.799,Pass,
,,,,,,,,,,,3.025044,,,,,,,,,,,8ce2400c-d599-460d-9f66-79c472d14cd1,2598,,,"[11.0, 25.0]",19736,78,,,,0.26625204,,,Right Foot,,,,"[55.0, 37.0]",,High Pass,45.607018,,Incomplete,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Center Defensive Midfield,179,Arsenal WFC,968,['9efeca59-2b8e-4513-be32-9b5459d95113'],17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:17.674,Pass,
,,,,,,,,,,,1.065941,,,,,,,,,,,85dd739e-cfbe-4968-84e5-ab0c117ff52a,2601,,,"[68.0, 40.0]",19736,78,,,,-2.1375256,,,Right Foot,,,,"[61.0, 29.0]",,Ground Pass,13.038404,,,Emma Mukandi,18998.0,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,179,Arsenal WFC,968,['fb07b040-e114-4f55-b830-976090d8502a'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:22.040,Pass,
,,,,,,,,,,,2.961055,,,,,,,,,,,c05f04f9-f93a-4d35-bde1-c3014cc6072b,2604,,,"[57.0, 23.0]",19736,78,,,,2.7004132,,,Right Foot,,,,"[21.0, 40.0]",,Ground Pass,39.812057,,,Pauline Peyraud Magnin,15615.0,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,179,Arsenal WFC,968,['25d0d024-f4b6-439b-a122-79616895552a'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:25.336,Pass,
,,,,,,,,,,,2.047744,,,,,,,,,,,366e4619-2b1d-4325-b625-ecdd9cd395e4,2607,,,"[21.0, 40.0]",19736,78,,,,1.0153025,,,Left Foot,,,,"[39.0, 69.0]",,Ground Pass,34.132095,,,Leah Williamson,18999.0,,,,,,2,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,179,Arsenal WFC,968,['73ea4999-a6bc-4741-b6dc-115ea262c45c'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:28.613,Pass,
,,,,,,,,,,,2.235397,,,,,,,,,,,dc954452-3305-4721-bdac-4e3c91f54835,2611,,,"[41.0, 70.0]",19736,78,,,,-2.6607053,,,Right Foot,,,,"[18.0, 58.0]",,Ground Pass,25.942244,,,Pauline Peyraud Magnin,15615.0,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,179,Arsenal WFC,968,"['3a4e164f-ed90-4b6f-a4ce-805cfd84c526', '669eab9c-c036-469a-a7a7-3dccc2510014']",31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:31.781,Pass,True
,,,,,,,,,,,2.327887,,,,,,,,,,,31cc362e-2bfb-4a94-a552-b9acfaac70fe,2614,,,"[18.0, 43.0]",19736,78,,,,0.43395337,,,Left Foot,,,,"[59.0, 62.0]",,High Pass,45.188496,,,Bethany Mead,15619.0,,,,,,2,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,179,Arsenal WFC,968,['6396f1a9-efc8-438c-89d3-d5813d227830'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:36.853,Pass,
,,,,,,,,,,,1.069708,,,,,,,,,,,d54b77ff-40f4-4415-aaea-a6931ebe75d4,2616,,,"[60.0, 62.0]",19736,78,,,,-1.3734008,,,Head,,,,"[64.0, 42.0]",,Low Pass,20.396078,,,Vivianne Miedema,15623.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,179,Arsenal WFC,968,['239a4f27-9d19-4557-9e0c-aee39132f98f'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:39.474,Pass,
,,,,,,,,,,,1.93388,,,,,,,,,,,336bcd39-7812-4881-9123-b6d6705614d0,2619,,,"[56.0, 44.0]",19736,78,,,,2.1669955,,,Right Foot,,,,"[37.0, 72.0]",,Ground Pass,33.83785,,,Leah Williamson,18999.0,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,179,Arsenal WFC,968,['c38803a7-d5fe-4e96-825a-fb6e65388877'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:44.151,Pass,
,,,,,,,,,,,2.414474,,,,,,,,,,,34edd80a-9a9c-4517-9faa-0d6c39152cbc,2622,,,"[39.0, 72.0]",19736,78,,,,-0.023251623,,,Right Foot,,,,"[82.0, 71.0]",,High Pass,43.011627,,Incomplete,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,179,Arsenal WFC,968,['8e031f2b-cbfb-471d-adfb-0ab1812a048e'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:47.431,Pass,
,,,,,,,,,,,2.106494,,,,,,,,,,,8e031f2b-cbfb-471d-adfb-0ab1812a048e,2623,,,"[39.0, 10.0]",19736,78,,,,-0.39479113,,,Head,,,,"[51.0, 5.0]",,Low Pass,13.0,,,Erin Cuthbert,4660.0,,,,,Recovery,2,Regular Play,Alexandra Riley,21062.0,Left Back,180,Chelsea FCW,971,"['34edd80a-9a9c-4517-9faa-0d6c39152cbc', '35f3db2d-ca7f-4adf-b798-02b0f23dc099']",49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:49.846,Pass,
,,,,,,,,,,,0.500921,,,,,,,,,,,4cb5ac91-5174-49a1-9674-5254776fc8f6,2626,,,"[49.0, 6.0]",19736,78,,,,2.7367008,,,Right Foot,,,,"[42.0, 9.0]",,Ground Pass,7.615773,,,So-Yun Ji,4647.0,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Wing,180,Chelsea FCW,971,['8559a656-111d-4f46-b50c-0b9eec226ba8'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:53.359,Pass,
,,,,,,,,,,,1.958557,,,,,,,,,,,8c25a09c-6072-4631-afc9-8217eaad0a85,2629,,,"[42.0, 9.0]",19736,78,,,,1.9138203,,,Right Foot,,,,"[27.0, 51.0]",,Ground Pass,44.598206,,,Millie Bright,4642.0,,True,,,,2,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,180,Chelsea FCW,971,['a599ec5f-a42a-42b3-b2c4-2426f314bbb4'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:56.034,Pass,
,,,,,,,,,,,2.617223,,,,,,,,,,,e67b48bd-087f-465d-8221-9b6ad26ae85b,2632,,,"[31.0, 55.0]",19736,78,,,,0.5743048,,,Right Foot,,,,"[65.0, 77.0]",,Ground Pass,40.496914,,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,180,Chelsea FCW,971,['e95bff37-28ea-46e7-93b9-c8a648fa7bce'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:59.900,Pass,
,,,,,,,,,,,0.435286,,,,,,,,,,,de84590a-9fdc-4956-b137-ef10901e82eb,2636,,,"[72.0, 53.0]",19736,79,,,,-0.14189705,,,Left Foot,,,,"[79.0, 52.0]",,Ground Pass,7.071068,,Incomplete,Erin Cuthbert,4660.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,180,Chelsea FCW,971,"['21e6e97e-d05f-4928-8074-43049c62d44a', '89e7fc43-9997-4a66-bbef-ef6a701e87b5']",5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:05.515,Pass,
,,,,,,,,,,,1.87689,,,,,,,,,,,56a90245-6791-4498-b3d2-5d26f8694621,2641,,,"[69.0, 53.0]",19736,79,,,,1.0882831,,,Right Foot,,,,"[80.0, 74.0]",,Ground Pass,23.70654,,,Millie Bright,4642.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,180,Chelsea FCW,971,['8a3fe70b-e206-4018-8275-b347b1c98a4f'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:08.321,Pass,
,,,,,,,,,,,1.558505,,,,,,,,,,,397f3a7b-f3f6-492e-ab63-d13b4f0f8437,2644,,,"[91.0, 74.0]",19736,79,,,,0.11065722,,,Right Foot,,,,"[109.0, 76.0]",,Ground Pass,18.110771,,Incomplete,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,180,Chelsea FCW,971,['a182f427-9bf5-4ee0-a852-17d85ae0bf8a'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:11.875,Pass,
,,,,,,,,,,,0.701972,,,,,,,,,,,a182f427-9bf5-4ee0-a852-17d85ae0bf8a,2645,,,"[12.0, 5.0]",19736,79,,True,,2.158799,,,Left Foot,,,,"[10.0, 8.0]",,Ground Pass,3.6055512,,,Katie McCabe,15620.0,,,,,Recovery,2,Regular Play,Emma Mukandi,18998.0,Left Back,181,Arsenal WFC,968,"['397f3a7b-f3f6-492e-ab63-d13b4f0f8437', 'b6a348c7-66e6-486b-8b06-8d2061cd4036']",13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:13.434,Pass,
,,,,,,,,,,,1.334307,,,,,,,,,,,c0aec679-73d5-46c8-b894-bf60f460eaca,2649,,,"[99.0, 67.0]",19736,79,,,,-2.176341,,,Right Foot,,,,"[90.0, 54.0]",,Ground Pass,15.811388,,,Erin Cuthbert,4660.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,182,Chelsea FCW,971,['09190bb4-fca2-4119-9e48-2ac5baa265de'],17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:17.403,Pass,
,,,,,,,,,,,0.835946,,,,,,,,,,,42070950-5336-4d5b-8a0f-88fa2a8fc799,2653,,,"[88.0, 20.0]",19736,79,,,,-3.0584514,,,Right Foot,,,,"[76.0, 19.0]",,Ground Pass,12.0415945,,,Magdalena Lilly Eriksson,4633.0,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Wing,182,Chelsea FCW,971,['b5616961-a8cc-46db-a4af-7c31b262bf43'],22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:22.894,Pass,
,,,,,,,,,,,1.477199,,,,,,,,,,,ba5b3d4c-7c79-47df-b6b3-ecd4ca611175,2656,,,"[76.0, 19.0]",19736,79,,,,-0.8685394,,,Left Foot,,,,"[87.0, 6.0]",,Low Pass,17.029387,,,Alexandra Riley,21062.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,182,Chelsea FCW,971,['c7289bf4-6fa5-403f-a613-8404e6a502da'],24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:24.940,Pass,
,,,,,,,,,,,1.851303,,,,,,,,,,,69e90ee5-caae-444d-b98d-473e452dc25a,2660,,,"[83.0, 6.0]",19736,79,,,,0.26299474,,,Right Foot,,,,"[109.0, 13.0]",,Low Pass,26.925823,,,Drew Spence,4638.0,,,,,,2,Regular Play,Alexandra Riley,21062.0,Left Back,182,Chelsea FCW,971,"['20c734c3-0cf2-4e7f-9faa-bcef5ea83a62', '8d226b45-e5b0-4484-876c-e963636ec2a9']",27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:27.188,Pass,True
