ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.074665,,,,,,,,,,,,2711584d-fa62-4135-b3a1-0f96793d0556,721,,"[69.3, 55.6]",3802802,14,,,,-1.5707964,,Left Foot,,"[69.3, 45.9]",,Ground Pass,,9.7,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,27,Paris Saint-Germain,131,['6b523ee4-7ab3-49ba-8118-76afab2dd244'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:37.488,Pass,
,,,,,,,,,,,,,,,,1.171045,,,,,,,,,,,,954889fa-bfd7-422e-9340-6c87a50420ad,724,,"[69.3, 45.9]",3802802,14,,,,-2.3561945,,Right Foot,,"[63.5, 40.1]",,Ground Pass,,8.202438,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,27,Paris Saint-Germain,131,['fd391140-02c7-4004-83a7-109472f51497'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:39.246,Pass,
,,,,,,,,,,,,,,,,1.30587,,,,,,,,,,,,1fc3c392-4bc3-4a7d-b46b-e18678f4024c,727,,"[67.2, 43.0]",3802802,14,,,,0.36758998,7c5d45a5-5d2b-49e6-84ed-ea6b487b7830,Right Foot,,"[83.3, 49.2]",,Ground Pass,,17.252537,,,,Ángel Fabián Di María Hernández,2995.0,True,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,27,Paris Saint-Germain,131,['be0852ba-341e-4799-9455-138a4438b2d4'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:42.965,Pass,
,,,,,,,,,,,,,,,,1.166159,,,,,,,,,,,,2dea9e42-889a-4751-8797-ebb965e2db1b,733,,"[6.0, 44.0]",3802802,14,True,,,-1.2716784,,Right Foot,,"[13.0, 21.3]",,Ground Pass,,23.75479,,,,Yunis Abdelhamid,7378.0,,,,,,Goal Kick,1,From Goal Kick,Predrag Rajković,15731.0,Goalkeeper,28,Stade de Reims,156,['6c8f004e-e35f-4916-a613-b3cfe7c61198'],57,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:57.855,Pass,
,,,,,,,,,,,,,,,,0.86244,,,,,,,,,,,,f14b4c8a-e1b9-4952-8052-864dcab1544d,735,,"[20.9, 16.0]",3802802,15,,,,-0.17162807,,Left Foot,,"[35.9, 13.4]",,Ground Pass,,15.223666,,,,Bradley Locko,132418.0,,,,,,,1,From Goal Kick,Yunis Abdelhamid,7378.0,Left Center Back,28,Stade de Reims,156,['f6dbe8d7-025d-4d14-b6fd-8d9aa69badb3'],2,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:02.208,Pass,
,,,,,,,,,,,,,,,,1.12948,,,,,,,,,,,,9e7b2756-4241-48a2-9aa9-93cd69cbc433,738,,"[35.9, 13.4]",3802802,15,,,,-1.4325533,,Right Foot,,"[37.5, 1.9]",,Ground Pass,,11.610771,,,,Maxime Busi,23922.0,,,,,,,1,From Goal Kick,Bradley Locko,132418.0,Left Attacking Midfield,28,Stade de Reims,156,['25d48dcb-a784-452b-acbc-5fdc5540d1a7'],3,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:03.190,Pass,
,,,,,,,,,,,,,,,,0.732931,,,,,,,,,,,,e0c9f417-1f0d-4dc7-bb5c-62ca91af7f93,741,,"[54.3, 1.0]",3802802,15,,,,0.92983973,,Right Foot,,"[63.7, 13.6]",,Ground Pass,,15.720051,,,,Bradley Locko,132418.0,,,,,,,1,From Goal Kick,Maxime Busi,23922.0,Left Wing Back,28,Stade de Reims,156,['3287a7e9-f3e7-4af6-99d0-79153cefd890'],7,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:07.638,Pass,
,,,,,,,,,,,,,,,,1.671805,,,,,,,,,,,,5430ef73-2ac6-40a5-b286-937ccd5cd4b2,748,,"[34.7, 62.1]",3802802,15,,,,-0.6837093,,Right Foot,,"[45.5, 53.3]",,Ground Pass,,13.93126,,,,Marco Verratti,3166.0,,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,29,Paris Saint-Germain,131,['4b7b6629-49c3-4592-8d28-74aaf7365177'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:13.996,Pass,
,,,,,,,,,,,,,,,,5.783664,,,,,,,,,,,,91572866-23f3-406d-8d82-cfea10dceab9,751,,"[51.5, 50.6]",3802802,15,,,,0.4065851,,Right Foot,,"[115.6, 78.2]",,High Pass,,69.78947,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,29,Paris Saint-Germain,131,['5232255e-881a-48f9-abe2-1c3625813f22'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:17.148,Pass,
,,,,,,,,,,,,,,,,0.871838,,,,,,,,,,,,90c272b2-8a21-46b3-9e3c-8191643fd2b7,755,,"[109.5, 73.6]",3802802,15,,,,-2.0921226,,Left Foot,,"[101.0, 58.8]",,Ground Pass,,17.06722,,,,Marco Verratti,3166.0,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,29,Paris Saint-Germain,131,"['884fa737-8366-4974-a10d-46b7009a6be8', 'ea32025b-af91-495e-84d0-bbf41a3cc143']",26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:26.584,Pass,True
,,,,,,,,,,,,,,,,1.774835,,,,,,,,,,,,8fe62813-fb10-49c0-85dc-f591c257502c,759,,"[103.1, 56.3]",3802802,15,,,,0.29635185,,Right Foot,,"[116.2, 60.3]",,Ground Pass,,13.69708,,,,Thilo Kehrer,8511.0,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,29,Paris Saint-Germain,131,"['7bc77166-dfb1-4366-8495-d029d7c8b754', 'ebb17ca2-fed7-4c1b-bb97-4ece73facb8c']",28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:28.180,Pass,True
,,,,,,,,,,,,,,,,1.226198,,,,,,,,,,,,939456b2-75bf-4cd8-b3b5-e12f7c6caf54,762,,"[116.2, 60.3]",3802802,15,,,,-1.6594522,,Right Foot,True,"[114.2, 37.8]",,Ground Pass,,22.588715,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Thilo Kehrer,8511.0,Right Back,29,Paris Saint-Germain,131,"['732d38f3-be0a-488b-a423-3cb795941f38', '80163194-0695-46f6-9dde-2f2ee7e37e0b']",29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:29.958,Pass,
,,,,,,,,,,,,,,,,1.367281,,,,,,,,,,,,edc74e0a-7529-4196-8c36-b124bf256836,767,,"[86.0, 68.8]",3802802,15,,,,-1.7634971,,Right Foot,,"[82.8, 52.4]",,Ground Pass,,16.709278,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,29,Paris Saint-Germain,131,['d3ab89e3-4911-47ba-98ad-6afff3782b00'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:35.562,Pass,
,,,,,,,,,,,,,,,,1.373731,,,,,,,,,,,,374fa794-9ee0-4490-a2ab-154030498bdb,770,,"[82.6, 50.3]",3802802,15,,,,1.2914732,,Right Foot,,"[86.3, 63.2]",,Ground Pass,,13.420135,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,29,Paris Saint-Germain,131,['9fb479b7-d8cc-41d6-aa4a-8997d23057b0'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:38.505,Pass,
,,,,,,,,,,,,,,,,1.435241,,,,,,,,,,,,340c0bbf-f00f-41e5-8589-b0dca19c0c9a,773,,"[84.2, 60.3]",3802802,15,,,,-1.9942964,,Right Foot,,"[75.5, 41.0]",,Ground Pass,,21.170261,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,29,Paris Saint-Germain,131,['981bc7d0-8052-4ec0-949e-8cd507a65ef7'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:41.909,Pass,
,,,,,,,,,,,,,,,,1.101172,,,,,,,,,,,,ce30080a-885b-44dc-aec8-e2127299e6a9,776,,"[75.5, 39.5]",3802802,15,,,,-1.5971061,,Right Foot,,"[74.9, 16.7]",,Ground Pass,,22.807894,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,29,Paris Saint-Germain,131,['37de8148-aad3-41fa-bb38-c84d31fe5a37'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:43.547,Pass,
,,,,,,,,,,,,,,,,1.313398,,,,,,,,,,,,d49c2ac0-46de-4613-a127-315f8204e268,780,,"[69.0, 19.6]",3802802,15,,,,1.8697197,,Right Foot,,"[58.8, 52.7]",,Ground Pass,,34.635963,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,29,Paris Saint-Germain,131,"['18ae673d-8cdf-43fe-ae21-7796adfcf31c', '5c84e55f-c677-4ea4-b907-e33684b24934']",47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:47.023,Pass,True
,,,,,,,,,,,,,,,,1.506766,,,,,,,,,,,,9b279153-cd91-4fc2-b68f-96a20137e256,783,,"[63.7, 54.5]",3802802,15,,,,1.1193433,,Right Foot,,"[74.9, 77.6]",,Ground Pass,,25.671968,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,29,Paris Saint-Germain,131,['d11522d6-b58b-42c4-bc83-3bd5b0abb68c'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:50.732,Pass,
,,,,,,,,,,,,,,,,1.01394,,,,,,,,,,,,9e3b4694-45dd-4719-8d0a-ea5205234768,786,,"[66.7, 75.2]",3802802,15,,,,-1.7088947,,Left Foot,,"[62.6, 45.7]",,Low Pass,,29.783552,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,29,Paris Saint-Germain,131,['eae56e68-6027-4d64-a011-656809daea5d'],53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:53.713,Pass,
,,,,,,,,,,,,,,,,3.432865,,,,,,,,,,,,5cb2ff63-83a5-466c-aec5-802b80c0ba21,789,,"[64.6, 46.8]",3802802,15,,,,-0.2608661,,Right Foot,,"[111.8, 34.2]",,High Pass,,48.85284,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,29,Paris Saint-Germain,131,"['a8b700d9-bbea-4ced-a9a4-dd3c3acd09bf', 'c6909811-60ba-44d9-abfd-072203cdac53']",56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:56.838,Pass,
,,,,,,,,,,,,,,,,1.738566,,,,,,,,,,,,dc11fd0e-4895-4891-bea9-b859a6f5c66d,792,,"[9.2, 43.8]",3802802,16,True,,,-1.1399472,,Keeper Arm,,"[22.3, 15.3]",,Low Pass,,31.366543,,,,Yunis Abdelhamid,7378.0,,,,,,,1,Regular Play,Predrag Rajković,15731.0,Goalkeeper,30,Stade de Reims,156,['9c0e565b-12b4-46d2-aafb-2af6cf1db2d7'],4,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:04.357,Pass,
,,,,,,,,,,,,,,,,1.027561,,,,,,,,,,,,3d1385b0-85d5-42ff-bc6b-d14026776751,794,,"[26.4, 14.8]",3802802,16,,,,0.045944657,,Left Foot,,"[52.5, 16.0]",,Ground Pass,,26.127571,,,,Bradley Locko,132418.0,,,,,,,1,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,30,Stade de Reims,156,['8160987a-0d03-4ee6-8db1-6b27a5d256a2'],8,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:08.013,Pass,
,,,,,,,,,,,,,,,,0.298009,,,,,,,,,,,,13299629-f340-43a4-af4c-448c36f4e9f1,798,,"[53.2, 17.4]",3802802,16,,,,-1.5707964,,Left Foot,,"[53.2, 11.6]",,Ground Pass,,5.8,,Incomplete,,Maxime Busi,23922.0,,,,,,,1,Regular Play,Bradley Locko,132418.0,Left Attacking Midfield,30,Stade de Reims,156,"['3369cad0-bc13-47a0-baf6-50caa6253b22', '495ca639-0598-4d6c-8320-646b9830f3e5', 'f1be8471-b578-46bf-84d3-7444284449f8']",9,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:09.745,Pass,True
,,,,,,,,,,,,,,,,1.388345,,,,,,,,,,,,5cf86151-2257-459c-b33a-a1e157610d20,804,,"[64.4, 63.5]",3802802,16,,,,-1.7136521,,Right Foot,,"[62.3, 48.9]",,Ground Pass,,14.750255,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,31,Paris Saint-Germain,131,['ff79abba-296c-4842-9185-f5393511e73e'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:14.073,Pass,
,,,,,,,,,,,,,,,,0.672128,,,,,,,,,,,,cb5767a6-692d-4821-9087-726bb6c6d07b,807,,"[63.2, 42.2]",3802802,16,,,,0.19448012,,Right Foot,,"[76.4, 44.8]",,Ground Pass,,13.453624,,,,Marco Verratti,3166.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,31,Paris Saint-Germain,131,['27e2ef7d-b4b8-49d2-8167-4959e4d6288d'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:18.210,Pass,
,,,,,,,,,,,,,,,,1.464855,,,,,,,,,,,,42a37f95-17aa-40a2-8d4e-cadc79b641ae,811,,"[70.8, 53.3]",3802802,16,,,,1.3452625,,Right Foot,,"[76.1, 76.4]",,Ground Pass,,23.70021,,,,Thilo Kehrer,8511.0,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,31,Paris Saint-Germain,131,"['0da5f3c6-22ec-4db3-8908-36f4cf6f3ac2', 'fdb059fa-650b-4b18-93a7-c469a3ab766c']",20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:20.925,Pass,True
,,,,,,,,,,,,,,,,0.995751,,,,,,,,,,,,74a87db0-9cc3-4676-ad4a-e8e90403868e,814,,"[76.1, 76.4]",3802802,16,,,,-2.0275235,,Right Foot,,"[70.4, 64.8]",,Ground Pass,,12.924783,,,,Marco Verratti,3166.0,,,,,,,1,Regular Play,Thilo Kehrer,8511.0,Right Back,31,Paris Saint-Germain,131,['14389953-49f5-4a8e-880c-37e9644b7b8f'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:23.374,Pass,
,,,,,,,,,,,,,,,,0.870143,,,,,,,,,,,,8492ca26-583e-453c-8413-8678952feaf3,817,,"[70.4, 63.2]",3802802,16,,,,-0.75207716,,Right Foot,,"[76.6, 57.4]",,Ground Pass,,8.489994,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,31,Paris Saint-Germain,131,['b9899d2a-3685-4eb8-9ea7-8e385c587ebd'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:24.821,Pass,
,,,,,,,,,,,,,,,,0.782342,,,,,,,,,,,,17ad7dec-6d40-43d2-b558-a66b4c9f55b3,819,,"[76.4, 57.4]",3802802,16,,,,-2.904058,,Right Foot,,"[66.9, 55.1]",,Ground Pass,,9.774457,,,,Marco Verratti,3166.0,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,31,Paris Saint-Germain,131,['5cc5b2d7-604f-466d-b36b-467e4599a84c'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:25.691,Pass,
,,,,,,,,,,,,,,,,1.293899,,,,,,,,,,,,c5ee1228-d470-409f-8339-86347bfeb55d,823,,"[63.5, 52.1]",3802802,16,,,,-1.6693769,,Left Foot,,"[61.7, 33.9]",,Ground Pass,,18.288794,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,31,Paris Saint-Germain,131,"['1b837ff7-0b1a-437e-9e07-ccc2599cc1f7', '340b8dd1-25d3-4308-8fa6-59556472c22a']",27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:27.117,Pass,True
,,,,,,,,,,,,,,,,1.66606,,,,,,,,,,,,b3c05afb-dd19-41b3-91e8-66ffe1a53e5e,826,,"[56.7, 40.4]",3802802,16,,,,1.6050686,,Left Foot,,"[56.1, 57.9]",,Ground Pass,,17.510283,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,31,Paris Saint-Germain,131,['3a42a839-5817-4f5d-aa5b-726f9f7ab18b'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:30.492,Pass,
,,,,,,,,,,,,,,,,1.065576,,,,,,,,,,,,1816abe2-a33e-438b-940a-7b1e381581d4,829,,"[56.1, 59.1]",3802802,16,,,,-0.7732037,,Right Foot,,"[64.4, 51.0]",,Ground Pass,,11.597413,,,,Marco Verratti,3166.0,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,31,Paris Saint-Germain,131,['b02c6095-f238-4380-8bb0-fac2b3174cad'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:35.552,Pass,
,,,,,,,,,,,,,,,,1.396797,,,,,,,,,,,,17094539-6776-4178-b1b9-f0b8ed42deed,833,,"[62.6, 52.7]",3802802,16,,,,2.8139713,,Right Foot,,"[47.3, 57.9]",,Ground Pass,,16.159517,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,31,Paris Saint-Germain,131,"['87ea75b8-33a3-4328-93a8-f07169f2a954', 'b42e06ab-c2d4-44b3-8a05-df06810a5ea3']",37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:37.389,Pass,True
,,,,,,,,,,,,,,,,3.043193,,,,,,,,,,,,61cc1faf-ffb5-44c2-8159-4a089b045087,836,,"[41.5, 59.1]",3802802,16,,,,-2.92604,,Right Foot,,"[10.9, 52.4]",,Ground Pass,,31.324911,,,,Keylor Navas Gamboa,5597.0,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,31,Paris Saint-Germain,131,['63d1c8c9-eb91-438c-94ac-dbfb1eeddd03'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:40.378,Pass,
,,,,,,,,,,,,,,,,2.470896,,,,,,,,,,,,de0f647b-c088-4e52-a095-b56cfd70a3d4,839,,"[14.8, 53.0]",3802802,16,,,,-0.5305333,,Right Foot,,"[55.2, 29.3]",,Low Pass,,46.838554,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,31,Paris Saint-Germain,131,"['7f9e2842-9c96-4752-8539-b0f3da9b37b6', 'f45a1bba-7ebd-4f68-9ca7-aa334d409611']",48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:48.770,Pass,
,,,,,,,,,,,,,,,,0.654961,,,,,,,,,,,,f45a1bba-7ebd-4f68-9ca7-aa334d409611,841,,"[64.9, 50.8]",3802802,16,,,,-1.4382448,,Right Foot,,"[66.1, 41.8]",,Ground Pass,,9.079648,,,,Wout Faes,8854.0,,,,,,Recovery,1,Regular Play,Andreaw Gravillon,31799.0,Right Center Back,32,Stade de Reims,156,"['dde66cb6-f533-4611-94f4-b18b3395f142', 'de0f647b-c088-4e52-a095-b56cfd70a3d4']",51,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:51.241,Pass,
,,,,,,,,,,,,,,,,1.741011,,,,,,,,,,,,fed25492-a834-492a-a2f0-0e0958ec325e,844,,"[66.1, 41.8]",3802802,16,,,,-1.6658844,,Left Foot,,"[62.8, 7.2]",,Ground Pass,,34.757015,,,,Maxime Busi,23922.0,,,,,,,1,Regular Play,Wout Faes,8854.0,Center Back,32,Stade de Reims,156,['01fc6840-f990-40ac-a352-41c14907819b'],52,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:52.805,Pass,
,,,,,,,,,,,,,,,,1.864029,,,,,,,,,,,,ca7f7d60-61b3-407d-9c64-1fad74a7f5f9,847,,"[64.0, 8.3]",3802802,16,,,,2.1161034,,Right Foot,,"[45.8, 38.3]",,Ground Pass,,35.08903,,,,Wout Faes,8854.0,,,,,,,1,Regular Play,Maxime Busi,23922.0,Left Wing Back,32,Stade de Reims,156,['d8bf7110-5828-44bd-a288-b887d351c1ad'],57,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:57.547,Pass,
,,,,,,,,,,,,,,,,1.328352,,,,,,,,,,,,ac1a7c61-b903-4fea-954d-5e19f7f94862,854,,"[38.7, 51.7]",3802802,17,,,,1.0939045,,Right Foot,,"[51.1, 75.7]",,Ground Pass,,27.01407,,,,Thomas Foket,15782.0,,,,,,,1,Regular Play,Andreaw Gravillon,31799.0,Right Center Back,32,Stade de Reims,156,"['1a017f93-237e-4228-9a52-d2f12f5e1c64', 'cc64f280-3878-4d61-9494-d7774c50ded4']",3,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:03.167,Pass,True
,,,,,,,,,,,,,,,,0.805419,,,,,,,,,,,,8e25506a-2789-4989-bf10-5dc82fb4c8ef,857,,"[68.6, 76.1]",3802802,17,,,,-2.0410883,,Right Foot,,"[62.5, 64.1]",,Ground Pass,,13.461427,,,,Jens-Lys Michel Cajuste,26063.0,,,,,,,1,Regular Play,Thomas Foket,15782.0,Right Wing Back,32,Stade de Reims,156,['97708cae-4235-4d2f-8710-fc209ec233f6'],7,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:07.105,Pass,
,,,,,,,,,,,,,,,,0.916547,,,,,,,,,,,,47b0c4c9-fb83-4195-95ad-6b078dbaa842,861,,"[62.5, 67.6]",3802802,17,,,,-0.24497867,,Right Foot,,"[75.7, 64.3]",,Low Pass,,13.606249,,,,Nathanaël Mbuku,29962.0,,,,,,,1,Regular Play,Jens-Lys Michel Cajuste,26063.0,Left Defensive Midfield,32,Stade de Reims,156,['304c44cf-3244-4b9f-9aa4-9c03052d1005'],10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:10.495,Pass,
,,,,,,,,,,,,,,,,1.147495,,,,,,,,,,,,71d60c17-ca0b-4d7d-b3da-a23e165c7b47,864,,"[78.6, 62.5]",3802802,17,,,,0.26791042,,Left Foot,,"[93.9, 66.7]",,Ground Pass,,15.866001,,,,Thomas Foket,15782.0,,,,,,,1,Regular Play,Nathanaël Mbuku,29962.0,Right Attacking Midfield,32,Stade de Reims,156,['bc100137-f4b3-4c58-bedc-9a42d2e12922'],14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:14.017,Pass,
,,,,,,,,,,,,,,,,0.958476,,,,,,,,,,,,ac5b39c7-7f6a-456f-9f96-71888b48ac9d,867,,"[107.6, 69.9]",3802802,17,,,,-1.535635,,Right Foot,True,"[108.3, 50.0]",,Ground Pass,,19.912308,,,,Hugo Ekitike,50429.0,,,,,,,1,Regular Play,Thomas Foket,15782.0,Right Wing Back,32,Stade de Reims,156,['644f5100-d53f-4f10-9fdd-762b6f5a2862'],16,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:16.158,Pass,
,,,,,,,,,,,,,,,,1.075241,,,,,,,,,,,,cc31b315-8f52-474d-b37a-393b3d4de802,872,,"[15.3, 36.9]",3802802,17,,,,2.7680018,,Right Foot,,"[2.8, 41.8]",,Ground Pass,,13.426094,,,,Keylor Navas Gamboa,5597.0,,,,,,Recovery,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,32,Stade de Reims,156,"['5112c430-9341-43de-b190-0523828abffc', '6bc0f630-5fc3-48cf-a16c-4fc8c7c0b087']",18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:18.793,Pass,True
,,,,,,,,,,,,,,,,3.441016,,,,,,,,,,,,72adc137-6520-46e2-b10b-a54eebcdc0e9,874,,"[2.8, 41.8]",3802802,17,,,,-0.4255785,,Right Foot,,"[53.1, 19.0]",,High Pass,,55.22617,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,32,Stade de Reims,156,"['6f2cdc39-a16e-4544-9527-335fb73ed68d', 'efde337e-ca37-4645-8911-ae0476e531b5']",19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:19.868,Pass,
,,,,,,,,,,,,,,,,2.353778,,,,,,,,,,,,efde337e-ca37-4645-8911-ae0476e531b5,876,,"[67.0, 61.1]",3802802,17,,,,-1.170172,,Head,,"[74.2, 44.1]",,High Pass,,18.461853,,,,Azor Matusiwa,22098.0,,,,,,Recovery,1,Regular Play,Wout Faes,8854.0,Center Back,32,Stade de Reims,156,"['6ff045e1-729c-48b1-89a2-7303d806e28c', '72adc137-6520-46e2-b10b-a54eebcdc0e9']",23,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:23.309,Pass,
,,,,,,,,,,,,,,,,0.685258,,,,,,,,,,,,8538386c-95f7-4c04-b13e-0264599335b5,880,,"[64.5, 42.7]",3802802,17,,,,2.2593555,,Right Foot,,"[56.6, 52.3]",,Ground Pass,,12.432618,,,,Wout Faes,8854.0,,,,,,,1,Regular Play,Azor Matusiwa,22098.0,Right Defensive Midfield,32,Stade de Reims,156,"['3f6cec97-43b7-4d1d-abf0-187162a62943', '996b324f-eff4-4b7f-8d2e-fc280f881298']",27,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:27.095,Pass,True
