bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.995366,,,,,,,,,,,,e15fdc51-3aad-4c2c-9cf5-ee09d69716ab,17,,,"[39.2, 67.8]",3802902,0,,,,1.4975332,,Left Foot,,,,"[40.0, 78.7]",Ground Pass,,10.929318,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Defensive Midfield,2,Paris Saint-Germain,131,['fac3d524-17cf-4dab-94e4-160bab88fb86'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:08.852,Pass,
,,,,,,,,,,,,,,,,,,0.821145,,,,,,,,,,,,5f1ed578-102b-4083-b526-6f5b559e7698,20,,,"[38.3, 77.0]",3802902,0,,,,-0.8329813,,Left Foot,,,,"[42.3, 72.6]",Ground Pass,,5.9464273,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['bef355a0-21d3-4b13-b3e6-497ed0420ae7'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.687,Pass,
,,,,,,,,,,,,,,,,,,0.99598,,,,,,,,,,,,8d643dcb-ed87-4b46-bf70-17e3902e59eb,24,,,"[40.0, 72.5]",3802902,0,,,,3.0107653,,Right Foot,,,,"[32.4, 73.5]",Ground Pass,,7.6655073,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Defensive Midfield,2,Paris Saint-Germain,131,['0534ccf4-64a4-4865-93d5-b75b7ebf376a'],12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.374,Pass,
,,,,,,,,,,,,,,,,,,1.491553,,,,,,,,,,,,edb1bd88-2ea0-4f6b-ad4c-27cf9742cd59,27,,,"[29.3, 59.3]",3802902,0,,,,-1.9850143,,Right Foot,,,,"[19.1, 36.1]",Ground Pass,,25.343245,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['41867f88-966b-4b22-8dd1-f468221a7bf5'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.675,Pass,
,,,,,,,,,,,,,,,,,,1.433514,,,,,,,,,,,,42ac3bd9-7646-43ca-82f6-d313f4b73f5a,30,,,"[21.0, 30.0]",3802902,0,,,,-0.9988781,,Left Foot,,,,"[37.8, 3.9]",Ground Pass,,31.039492,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['0d57dfa6-41f1-4f84-8c6e-5f1edc30d3ee'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.321,Pass,
,,,,,,,,,,,,,,,,,,1.262277,,,,,,,,,,,,b8f64fce-04c6-40a5-9653-ec165b198443,33,,,"[39.7, 6.3]",3802902,0,,,,2.6656506,,Left Foot,,,,"[20.3, 16.3]",Ground Pass,,21.825672,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['a129ed5c-a9ab-4255-8ffb-f9e61b9c5ecb'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.855,Pass,
,,,,,,,,,,,,,,,,,,1.824802,,,,,,,,,,,,2d008c71-e534-449c-9d5f-218470d3c6b0,36,,,"[17.0, 18.8]",3802902,0,,,,2.2274148,,Right Foot,,,,"[4.9, 34.5]",Ground Pass,,19.821705,,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['da2d2560-9bc2-4005-a647-2b8851e04397'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.272,Pass,
,,,,,,,,,,,,,,,,,,1.294145,,,,,,,,,,,,f81c94e5-3324-45ba-aa66-f11407d458a7,39,,,"[5.7, 42.2]",3802902,0,,,,1.2507321,,Right Foot,,,,"[11.6, 60.0]",Ground Pass,,18.752333,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,2,Paris Saint-Germain,131,['79ffda3f-04d4-43b1-a705-b7567506cc79'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.240,Pass,
,,,,,,,,,,,,,,,,,,0.908839,,,,,,,,,,,,2b595f51-cc94-49b8-b6d6-11e9b998e4f2,42,,,"[13.9, 60.9]",3802902,0,,,,0.11665544,,Right Foot,,,,"[26.7, 62.4]",Ground Pass,,12.887591,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['6bc49d90-23cf-4b49-81be-bb6e157adc24'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.593,Pass,
,,,,,,,,,,,,,,,,,,1.43856,,,,,,,,,,,,541a2208-0f25-472c-85e5-288e2ff06a9d,45,,,"[26.7, 62.4]",3802902,0,,,,1.7732809,,Right Foot,,,,"[23.6, 77.5]",Ground Pass,,15.4149275,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Defensive Midfield,2,Paris Saint-Germain,131,['b2d1ca82-bbcd-442d-ae24-41d1ce75e423'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:31.214,Pass,
,,,,,,,,,,,,,,,,,,1.151193,,,,,,,,,,,,a37c8ff5-f5ee-41d0-8f0e-b27e2547afee,48,,,"[26.2, 78.0]",3802902,0,,,,-0.02272336,,Left Foot,,,,"[39.4, 77.7]",Ground Pass,,13.203408,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['02da4791-8e36-4e13-89aa-03b3769e7613'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.582,Pass,
,,,,,,,,,,,,,,,,,,0.938585,,,,,,,,,,,,8227ab65-eb91-4a58-8069-f15e27fea453,52,,,"[79.7, 0.1]",3802902,0,,,,0.20617826,,,,,,"[95.0, 3.3]",Low Pass,,15.631059,,,,,Cengiz Ünder,6971.0,,,,,Throw-in,1,From Throw In,Luan Peres Petroni,22203.0,Left Back,3,Marseille,147,['e30fdee9-cc34-4208-abf3-5191efad6e66'],46,,,,,,,,,,,,,,,,,,Marseille,147,00:00:46.788,Pass,
,,,,,,,,,,,,,,,,,,0.678927,,,,,,,,,,,,9b137987-47b3-4ebd-964b-a388362764cf,54,,,"[95.0, 3.3]",3802902,0,,,,1.4013833,,Left Foot,,,,"[96.3, 10.9]",Ground Pass,,7.7103825,,,,,Dimitri Payet,3491.0,,,,,,1,From Throw In,Cengiz Ünder,6971.0,Left Wing,3,Marseille,147,['1d4a74c8-b682-4064-9ea5-56ef0e53367e'],47,,,,,,,,,,,,,,,,,,Marseille,147,00:00:47.727,Pass,
,,,,,,,,,,,,,,,,,,0.732903,,,,,,,,,,,,52f6cfe7-3f46-416a-a9aa-aedaeb63164b,57,,,"[96.3, 10.9]",3802902,0,,,,1.9195673,,Left Foot,,,,"[93.9, 17.5]",Low Pass,,7.02282,,,Incomplete,,Arkadiusz Milik,5665.0,,,,,,1,From Throw In,Dimitri Payet,3491.0,Center Attacking Midfield,3,Marseille,147,"['234f276c-41fc-44e1-aa76-461ac991e6b3', 'bf1fd752-d7e9-48f2-91b4-731e12726bed']",48,,,,,,,,,,,,,,,,,,Marseille,147,00:00:48.444,Pass,
,,,,,,,,,,,,,,,,,,0.428506,,,,,,,,,,,,47ea4dda-9a2e-4458-94a4-e9a51e76bca1,62,,,"[25.1, 62.9]",3802902,0,,,,1.2924967,,Right Foot,,,,"[26.9, 69.2]",Ground Pass,,6.5520988,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Defensive Midfield,3,Marseille,147,"['8488e4b4-bae7-499c-b217-036356f7916e', '9f70d866-401b-49ce-8e79-4a13a59fcac6']",49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:49.770,Pass,True
,,,,,,,,,,,,,,,,,,0.066739,,,,,,,,,,,,d997e9fd-4358-47ab-9e1b-730877b40b2c,66,,,"[31.4, 74.0]",3802902,0,,,,-0.348771,,Right Foot,,,,"[34.7, 72.8]",Low Pass,,3.51141,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Defensive Midfield,3,Marseille,147,"['4508e555-f14b-4c9e-a7ae-9f2bf53edbaf', '6e50506a-7608-4db2-962c-99ed84866b2d', 'c108cd88-2b3b-450a-8a2c-44c740d57b5f']",51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.776,Pass,True
,,,,,,,,,,,,,,,,,,0.338532,,,,,,,,,,,,a7e9b0da-a8b1-4bf9-afcb-5d56bd10b1ee,71,,,"[90.4, 15.6]",3802902,0,,,,0.79549885,,Right Foot,,,,"[95.3, 20.6]",Low Pass,,7.0007143,,,Incomplete,,Pol Mikel Lirola Kosok,8105.0,,,,,,1,From Throw In,Dimitri Payet,3491.0,Center Attacking Midfield,3,Marseille,147,"['1be64518-7b6e-43bb-aede-5ecaf685c3fa', '256a1e38-ab7c-4d72-bedb-c0da730ee4cd']",55,,,,,,,,,,,,,,,,,,Marseille,147,00:00:55.174,Pass,
,,,,,,,,,,,,,,,,,,1.362837,,,,,,,,,,,,dafbfbf9-11b7-4874-b196-d0c4299ef342,82,,,"[7.6, 5.9]",3802902,1,,,,1.9631364,,Left Foot,,,,"[4.0, 14.6]",Ground Pass,,9.415413,,,,,Nuno Mendes,41092.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Wing,4,Paris Saint-Germain,131,"['5d818b32-04ab-4494-9673-8ba6087f7557', 'da3dccd4-d46d-4492-9c3d-7847bfb875ca']",2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:02.847,Pass,True
,,,,,,,,,,,,,,,,,,1.165204,,,,,,,,,,,,e8484dc7-b648-4bf5-a08b-de9670ca7f3d,85,,,"[3.7, 14.8]",3802902,1,,,,-0.6212445,,Left Foot,,,,"[13.2, 8.0]",Ground Pass,,11.682894,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,4,Paris Saint-Germain,131,['13ad287a-14a6-40b6-b839-e6262e104548'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:04.807,Pass,
,,,,,,,,,,,,,,,,,,0.725083,,,,,,,,,,,,974cc71c-7240-4e5c-acf5-8ae1b19f5de7,88,,,"[13.2, 8.0]",3802902,1,,,,0.9213956,,Left Foot,,,,"[17.3, 13.4]",Ground Pass,,6.780118,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Wing,4,Paris Saint-Germain,131,['a099c4ec-19e8-495e-8081-b1d2c656cd15'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.132,Pass,
,,,,,,,,,,,,,,,,,,0.687562,,,,,,,,,,,,8d42ffee-732c-40ef-a519-72f98fece8ba,91,,,"[17.9, 14.6]",3802902,1,,,,-1.2571757,,Right Foot,,,,"[20.3, 7.2]",Ground Pass,,7.77946,,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,"['2d458254-3c37-4984-91e9-df9d2fed77aa', '6dd093d4-1ec6-4a22-96a0-ecf8c2752125']",6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.985,Pass,
,,,,,,,,,,,,,,,,,,0.569817,,,,,,,,,,,,30dccb70-c0cc-49f0-9801-26cc6b132bec,95,,,"[98.4, 71.2]",3802902,1,,,,-1.7112789,,Right Foot,,,,"[97.0, 61.3]",Ground Pass,,9.9985,,,,,Arkadiusz Milik,5665.0,,,,,,1,Regular Play,Mattéo Guendouzi Olié,7345.0,Right Defensive Midfield,5,Marseille,147,['15885830-e76c-4c84-a74e-0b52436018d6'],8,,,,,,,,,,,,,,,,,,Marseille,147,00:01:08.622,Pass,
,,,,,,,,,,,,,,,,,,0.699602,,,,,,,,,,,,450d673c-8a9f-45b9-8e46-207faab67b33,99,,,"[98.6, 60.8]",3802902,1,,,,1.152572,,Left Foot,,,,"[102.6, 69.8]",Ground Pass,,9.848858,,,,,Mattéo Guendouzi Olié,7345.0,,,,,,1,Regular Play,Arkadiusz Milik,5665.0,Center Forward,5,Marseille,147,"['1b6523e7-eb4f-428b-928d-8ea400d5abaf', 'b1407043-8475-4644-a624-4a729d185bb8']",10,,,,,,,,,,,,,,,,,,Marseille,147,00:01:10.301,Pass,True
,,,,,,,,,,,,,,,,,,0.03705,,,,,,,,,,,,ce8782d3-0e0c-47c2-b2d0-d9d36db9c91e,103,,,"[108.3, 65.8]",3802902,1,,,,-2.003204,,Right Foot,,,,"[107.1, 63.2]",Ground Pass,,2.8635643,,,Incomplete,,Pol Mikel Lirola Kosok,8105.0,,,,,,1,Regular Play,Mattéo Guendouzi Olié,7345.0,Right Defensive Midfield,5,Marseille,147,"['aedee538-caf1-4c99-a8ea-3c54a8871c2b', 'becbf9ff-d4d5-4964-9905-3fe43c1cc586']",12,,,,,,,,,,,,,,,,,,Marseille,147,00:01:12.911,Pass,
,,,,,,,,,,,,,,,,,,1.848294,,,,,,,,,,,,c22aeef8-6b0a-4754-b229-3ac0a54aa780,113,,,"[24.6, 33.0]",3802902,1,,,,0.38176423,,Left Foot,,,,"[38.3, 38.5]",Ground Pass,,14.762791,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Wing,6,Paris Saint-Germain,131,['3d69e98a-0f90-435f-8e1d-01a3041e946b'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:17.313,Pass,
,,,,,,,,,,,,,,,,,,2.531847,,,,,,,,,,,,dbf9bfe5-ba9b-4a8e-9007-d11846696392,116,,,"[51.3, 46.0]",3802902,1,,,,1.2991573,,Left Foot,,,,"[59.6, 75.8]",Ground Pass,,30.934286,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,6,Paris Saint-Germain,131,['81b5e4a6-e497-420e-adf7-738ea0793ab8'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.475,Pass,
,,,,,,,,,,,,,,,,,,1.125021,,,,,,,,,,,,2cf24174-6099-4b04-8397-39d0b49ae92a,119,,,"[58.6, 77.1]",3802902,1,,,,-1.241172,,Right Foot,,,,"[61.2, 69.5]",Ground Pass,,8.032434,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,6,Paris Saint-Germain,131,['659c21e6-fc7d-42d9-80bf-3f2d4e6ae7c7'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.760,Pass,
,,,,,,,,,,,,,,,,,,0.80196,,,,,,,,,,,,d8ccd90b-7abb-4032-81f4-e3df2125de77,122,,,"[62.7, 66.2]",3802902,1,,,,-1.1792668,,Left Foot,,,,"[67.2, 55.3]",Ground Pass,,11.792371,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Paris Saint-Germain,131,['94c23d01-25bf-42aa-b16b-04fc09ab47cf'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:27.079,Pass,
,,,,,,,,,,,,,,,,,,1.017888,,,,,,,,,,,,c11baf26-0958-4697-8d99-ad03054cc3dc,126,,,"[70.4, 55.3]",3802902,1,,,,0.27260983,,Right Foot,,,,"[79.7, 57.9]",Ground Pass,,9.656604,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,6,Paris Saint-Germain,131,"['1ce48aac-f509-4716-8d99-9c762900e13b', 'da9119d5-3a1f-4fa4-85a2-d15afc4781af']",29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.632,Pass,True
,,,,,,,,,,,,,,,,,,1.055952,,,,,,,,,,,,ba621b99-91b1-458c-9f54-24b7e3274bc5,129,,,"[79.7, 57.9]",3802902,1,,,,-2.385172,,Right Foot,,,,"[72.6, 51.2]",Ground Pass,,9.762172,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,6,Paris Saint-Germain,131,['ab9f95be-dbd8-4f96-8beb-9231ea255aa0'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.730,Pass,
