50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.390897,,,,,,,,,,,,ba738457-4037-45b2-86bd-eccf3bfbb5c4,2433,,,"[56.5, 25.8]",3802809,58,,,,,-0.9240379,,Left Foot,,,"[71.3, 6.2]",,Ground Pass,,24.560131,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Corner,Nuno Mendes,41092.0,Left Back,97,Paris Saint-Germain,131,['b8b72f7d-195d-465a-9c6f-e81f34bcdfb7'],56,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:56.842,Pass,
,,,,,,,,,,,,,,,,,,1.513964,,,,,,,,,,,,45758705-67b1-445b-9804-6eb10fab1ae9,2436,,,"[71.3, 6.2]",3802809,58,,,,,0.046209857,,Right Foot,,,"[88.6, 7.0]",,Ground Pass,,17.318487,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,97,Paris Saint-Germain,131,['a7024c7a-1ea5-47ed-a52e-5e4863e77753'],59,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:59.059,Pass,
,,,,,,,,,,,,,,,,,,2.041379,,,,,,,,,,,,3384a472-78b2-49ed-8c5f-d9233ac60a6b,2442,,,"[108.9, 0.1]",3802809,59,,,,,2.725154,,,,,"[93.3, 7.0]",,Low Pass,,17.057842,,,,Neymar da Silva Santos Junior,4320.0,,,,,,Throw-in,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,98,Paris Saint-Germain,131,['cedc58c7-b997-40a9-8401-1a67a47a61ae'],8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:08.628,Pass,
,,,,,,,,,,,,,,,,,,1.484745,,,,,,,,,,,,d33607c1-1bf7-49b9-ac39-738ec774312b,2445,,,"[87.7, 8.5]",3802809,59,,,,,2.6660762,,Right Foot,,,"[74.3, 15.4]",,Ground Pass,,15.07216,,,,Presnel Kimpembe,2999.0,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,98,Paris Saint-Germain,131,['39b4c06e-8de0-4e5d-98aa-4c9010d77629'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:12.909,Pass,
,,,,,,,,,,,,,,,,,,1.535203,,,,,,,,,,,,4564749c-7aa0-489a-9dd6-bac3ee989c8c,2449,,,"[73.8, 18.1]",3802809,59,,,,,1.767495,,Left Foot,,,"[68.3, 45.7]",,Ground Pass,,28.142672,,,,Marcos Aoás Corrêa,4372.0,,,,,,,2,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,98,Paris Saint-Germain,131,"['2ebdd5be-6c0d-45dc-8d6e-de442e0c82cf', '70192eae-0f20-49f2-8242-22540f2aed82']",15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:15.736,Pass,True
,,,,,,,,,,,,,,,,,,1.694612,,,,,,,,,,,,e7d00fa4-18f3-4d43-953a-a9fb63681fc2,2452,,,"[65.5, 49.2]",3802809,59,,,,,-1.7454685,,Right Foot,,,"[61.6, 27.1]",,Ground Pass,,22.441479,,,,Presnel Kimpembe,2999.0,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,98,Paris Saint-Germain,131,['3088a421-9e34-4f2e-ac98-bff26646d61e'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:21.960,Pass,
,,,,,,,,,,,,,,,,,,1.384277,,,,,,,,,,,,103ef336-933f-4db5-a3d5-3dca3c184bd4,2455,,,"[64.0, 22.0]",3802809,59,,,,,-0.60249436,,Left Foot,,,"[84.5, 7.9]",,Ground Pass,,24.880917,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,,2,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,98,Paris Saint-Germain,131,['57b17227-e971-4b79-b3e8-aee39418e7eb'],25,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:25.050,Pass,
,,,,,,,,,,,,,,,,,,0.965165,,,,,,,,,,,,4a74fe30-1773-4e83-b4df-4c348b9646b4,2458,,,"[86.5, 7.4]",3802809,59,,,,,1.6390133,,Left Foot,,,"[85.4, 23.5]",,Ground Pass,,16.137533,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,98,Paris Saint-Germain,131,['872298a6-5adc-48fe-a2a7-1eadf8e88307'],28,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:28.075,Pass,
,,,,,,,,,,,,,,,,,,1.094879,,,,,,,,,,,,ab0561ed-0525-4b9c-b92c-fbbce8578844,2461,,,"[85.4, 23.5]",3802809,59,,,,,-1.0626237,,Right Foot,,,"[94.2, 7.7]",,Ground Pass,,18.085354,,,,Nuno Mendes,41092.0,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,98,Paris Saint-Germain,131,['f3b7f322-0854-4966-bbaa-93b86a317b1e'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:29.505,Pass,
,,,,,,,,,,,,,,,,,,0.788698,,,,,,,,,,,,9de95c01-83c4-47aa-93df-94ff9ea094eb,2464,,,"[96.5, 6.8]",3802809,59,,,,,2.2962663,,Left Foot,,,"[91.8, 12.1]",,Ground Pass,,7.083784,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Throw In,Nuno Mendes,41092.0,Left Back,98,Paris Saint-Germain,131,['201e8210-1764-4147-93d6-42694b55fe20'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:33.079,Pass,
,,,,,,,,,,,,,,,,,,0.723282,,,,,,,,,,,,8fb8f365-36d3-420e-a27c-b0fd02942b54,2467,,,"[92.0, 21.3]",3802809,59,,,,,2.2685077,,Right Foot,,,"[83.7, 31.2]",,Ground Pass,,12.918979,,,,Marco Verratti,3166.0,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,98,Paris Saint-Germain,131,['06542f8d-0cef-4634-80cd-c12bfe807018'],36,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:36.348,Pass,
,,,,,,,,,,,,,,,,,,1.477212,,,,,,,,,,,,0ab4b5df-e144-43f3-b3bd-10729de77c55,2471,,,"[83.0, 32.9]",3802809,59,,,,,1.5196599,,Right Foot,,,"[84.3, 58.3]",,Ground Pass,,25.433247,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,98,Paris Saint-Germain,131,['b75ffae5-713e-4e6e-b479-adb7e0fd03fa'],37,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:37.977,Pass,
,,,,,,,,,,,,,,,,,,1.885752,,,,,,,,,,,,f2209ff8-1968-4f7d-b323-83a6024a9a96,2474,,,"[85.4, 54.9]",3802809,59,,,,,-0.35546792,,Left Foot,,,"[115.3, 43.8]",,High Pass,,31.893887,,,Incomplete,Neymar da Silva Santos Junior,4320.0,,,,Through Ball,True,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,98,Paris Saint-Germain,131,"['12b88eca-efcd-48cb-b33d-98a3b856ec69', '9f28751f-42c7-4836-beff-e0bbea01ba35']",41,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:41.441,Pass,
,,,,,,,,,,,,,,,,,,0.650776,,,,,,,,,,,,5d80525a-38e0-4667-89cb-0b62bce596dc,2477,,,"[11.8, 29.5]",3802809,59,,True,,,-0.5326777,,Keeper Arm,,,"[34.7, 16.0]",,Ground Pass,,26.583076,,,,Birger Meling,16353.0,,,,,,,2,Regular Play,Alfred Benjamin Gomis,8870.0,Goalkeeper,99,Rennes,134,['e18360eb-8f61-4e47-afd9-9b53c52d1427'],56,,,,,,,,,,,,,,,,Rennes,134,00:14:56.085,Pass,
,,,,,,,,,,,,,,,,,,0.720762,,,,,,,,,,,,c71e716f-bfa8-4228-aac9-ba3c0e68e534,2479,,,"[53.7, 7.4]",3802809,59,,,,,-0.6644954,,Right Foot,,,"[59.7, 2.7]",,Ground Pass,,7.62168,,,,Kamaldeen Sulemana,35658.0,,,,,,,2,Regular Play,Birger Meling,16353.0,Left Back,99,Rennes,134,['0374b080-db85-4061-89de-e83550f3a8f6'],58,,,,,,,,,,,,,,,,Rennes,134,00:14:58.098,Pass,
,,,,,,,,,,,,,,,,,,1.455,,,,,,,,,,,,a67671f5-0955-40f5-ba2e-d242194db8a1,2482,,,"[59.5, 3.1]",3802809,60,,,,,2.9308941,,Right Foot,,,"[42.2, 6.8]",,Ground Pass,,17.69124,,,,Birger Meling,16353.0,,,,,,,2,Regular Play,Kamaldeen Sulemana,35658.0,Left Midfield,99,Rennes,134,['22028aac-4049-49c3-a3f1-7c44a094af7b'],2,,,,,,,,,,,,,,,,Rennes,134,00:15:02.475,Pass,
,,,,,,,,,,,,,,,,,,5.130472,,,,,,,,,,,,5d8d5cd0-18d1-4665-8d0a-17f73c75cf15,2485,,,"[44.3, 7.4]",3802809,60,,,,,0.8569856,,Left Foot,,,"[103.2, 75.4]",,High Pass,,89.96227,,,,Benjamin Bourigeaud,3426.0,,,True,,,,2,Regular Play,Birger Meling,16353.0,Left Back,99,Rennes,134,['6cc6412d-3284-48ba-8833-fbc372ab5fb6'],5,,,,,,,,,,,,,,,,Rennes,134,00:15:05.240,Pass,
,,,,,,,,,,,,,,,,,,0.259417,,,,,,,,,,,,8d103675-48c4-445c-8467-330490994ece,2492,,,"[20.1, 14.7]",3802809,60,,,,,0.30499235,,Right Foot,,,"[25.5, 16.4]",,Ground Pass,,5.661272,,,Incomplete,,,,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Back,99,Rennes,134,['369bc078-3770-4460-92a5-d507e56e8d1a'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:12.016,Pass,
,,,,,,,,,,,,,,,,,,2.016947,,,,,,,,,,,,ef5edf3d-2bec-424f-98bb-cc7e2c61999d,2498,,,"[88.2, 62.0]",3802809,60,,,,,-1.6289318,,Right Foot,,,"[87.1, 43.1]",,Low Pass,,18.931984,,,,Martin Terrier,4420.0,,,,,,Recovery,2,Regular Play,Benjamin Bourigeaud,3426.0,Right Midfield,99,Rennes,134,['c0eccc21-7bdc-40d7-901a-f76d3064959d'],16,,,,,,,,,,,,,,,,Rennes,134,00:15:16.073,Pass,
,,,,,,,,,,,,,,,,,,0.579935,,,,,,,,,,,,7ba72065-e231-4de0-b735-8e0b3311e133,2502,,,"[84.6, 45.1]",3802809,60,,,,,1.4909663,,Right Foot,,,"[85.4, 55.1]",,Ground Pass,,10.031949,,,,Benjamin Bourigeaud,3426.0,,,,,,,2,Regular Play,Martin Terrier,4420.0,Left Center Forward,99,Rennes,134,"['0decbe85-3fb0-48f6-8cee-4ca26d45bc87', '89a0695f-ee1b-4401-a509-1c4a3773959d']",19,,,,,,,,,,,,,,,,Rennes,134,00:15:19.358,Pass,True
,,,,,,,,,,,,,,,,,,0.972301,,,,,,,,,,,,38d210a2-9e94-4d19-8238-58b7f82ef2cd,2504,,,"[85.4, 55.1]",3802809,60,,,,,-2.3561945,,Right Foot,,,"[77.7, 47.4]",,Ground Pass,,10.889444,,,,Flavien Tait,3550.0,,,,,,,2,Regular Play,Benjamin Bourigeaud,3426.0,Right Midfield,99,Rennes,134,['bfb3f8a4-4b6d-472f-b3f4-80232147db56'],19,,,,,,,,,,,,,,,,Rennes,134,00:15:19.938,Pass,
,,,,,,,,,,,,,,,,,,0.977075,,,,,,,,,,,,b566d113-e9b6-43f5-8ef3-6a094545d863,2507,,,"[92.3, 35.4]",3802809,60,,,,,-1.2875432,,Right Foot,,,"[98.5, 14.1]",,Ground Pass,,22.184004,,,,Kamaldeen Sulemana,35658.0,,,,,,,2,Regular Play,Flavien Tait,3550.0,Left Center Midfield,99,Rennes,134,['fa2525fb-8da2-4f93-add8-0d7d2af2878c'],23,,,,,,,,,,,,,,,,Rennes,134,00:15:23.950,Pass,
,,,,,,,,,,,,,,,,,,4.449339,,,,,,,,,,,,18a72f9b-144c-4c07-a428-9d2ee303d645,2510,,,"[106.4, 17.7]",3802809,60,,,,,1.4326919,,Right Foot,True,,"[114.1, 73.1]",,Low Pass,,55.93255,,,,Benjamin Bourigeaud,3426.0,,,True,,,,2,Regular Play,Kamaldeen Sulemana,35658.0,Left Midfield,99,Rennes,134,['c1ace25f-d730-4b87-8614-eff8ad413168'],29,,,,,,,,,,,,,,,,Rennes,134,00:15:29.711,Pass,
,,,,,,,,,,,,,,,,,,1.387996,,,,,,,,,,,,14ecfe05-08db-4438-a911-0b2fb9aecbdf,2513,,,"[113.4, 73.3]",3802809,60,,,,,3.1326642,,Right Foot,,,"[91.0, 73.5]",,Ground Pass,,22.400892,,,,Hamari Traoré,3248.0,,,,,,,2,Regular Play,Benjamin Bourigeaud,3426.0,Right Midfield,99,Rennes,134,['4ce3a26b-d781-4757-8836-ccc413c1222b'],35,,,,,,,,,,,,,,,,Rennes,134,00:15:35.407,Pass,
,,,,,,,,,,,,,,,,,,0.936889,,,,,,,,,,,,910d8976-1656-47dd-8779-ecc403066888,2516,,,"[86.9, 69.0]",3802809,60,,,,,-1.4508082,,Left Foot,,,"[88.6, 54.9]",,Ground Pass,,14.202112,,,,Flavien Tait,3550.0,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,99,Rennes,134,['77c9ec86-234b-4262-913a-c4824724667c'],39,,,,,,,,,,,,,,,,Rennes,134,00:15:39.271,Pass,
,,,,,,,,,,,,,,,,,,1.689277,,,,,,,,,,,,623fbd5a-ed34-47a4-80f0-7d8eaa7ebe10,2518,,,"[88.6, 54.9]",3802809,60,,,,,1.0591087,,Right Foot,,,"[100.0, 75.2]",,Ground Pass,,23.281967,,,,Benjamin Bourigeaud,3426.0,,,,,,,2,Regular Play,Flavien Tait,3550.0,Left Center Midfield,99,Rennes,134,['d972764e-8f84-4520-ac8a-b60458911406'],40,,,,,,,,,,,,,,,,Rennes,134,00:15:40.208,Pass,
,,,,,,,,,,,,,,,,,,0.324804,,,,,,,,,,,,df4a5cde-b7d1-4f5a-8342-d9e1bc42381b,2521,,,"[100.8, 75.0]",3802809,60,,,,,-1.047778,,Right Foot,,,"[107.2, 63.9]",,Low Pass,,12.812884,,,Incomplete,,,,,,,,,2,Regular Play,Benjamin Bourigeaud,3426.0,Right Midfield,99,Rennes,134,['43b11d01-6766-4499-84de-8044af93d7ae'],43,,,,,,,,,,,,,,,,Rennes,134,00:15:43.121,Pass,
,,,,,,,,,,,,,,,,,,1.087391,,,,,,,,,,,,8ad92b8c-4026-49a2-ba2f-d02471c573dd,2526,,,"[17.2, 24.6]",3802809,60,,,,,-1.7475052,,Right Foot,,,"[15.2, 13.4]",,Ground Pass,,11.377171,,,,Nuno Mendes,41092.0,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,100,Paris Saint-Germain,131,"['00ddf340-ff15-406d-ab1d-ca93884019e6', 'b44160cd-a432-4599-b6b9-23a32a2d06f2']",45,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:45.145,Pass,True
,,,,,,,,,,,,,,,,,,0.882048,,,,,,,,,,,,dde4ccf7-fdf6-4591-b8f3-7248dbd231c8,2528,,,"[15.2, 13.4]",3802809,60,,,,,0.36276427,,Left Foot,,,"[28.9, 18.6]",,Ground Pass,,14.653668,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Back,100,Paris Saint-Germain,131,['0a0b0c6b-29f4-493c-b025-2c7a09fefb5d'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:46.233,Pass,
,,,,,,,,,,,,,,,,,,3.395586,,,,,,,,,,,,ece8dc34-4076-4b9b-a2d5-fea40a7271b4,2532,,,"[33.0, 21.1]",3802809,60,,,,,-0.5014051,,Right Foot,,,"[70.4, 0.6]",,Ground Pass,,42.649853,,,Out,Ángel Fabián Di María Hernández,2995.0,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,100,Paris Saint-Germain,131,"['216c03b2-adb3-4d2e-ba9d-3f5ab001ef20', 'a755b10d-5b7b-4dbc-8c9f-f1c32859bb07']",48,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:48.303,Pass,True
,,,,,,,,,,,,,,,,,,2.114666,,,,,,,,,,,,1d66b4b2-a498-4506-ba1d-6f9b43c49f22,2534,,,"[49.9, 80.0]",3802809,61,,,,,-1.3384296,,,,,"[56.1, 53.8]",,High Pass,,26.923595,,,,Flavien Tait,3550.0,,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Back,101,Rennes,134,['e86053ab-eb48-4549-b221-b53b389f1a55'],24,,,,,,,,,,,,,,,,Rennes,134,00:16:24.615,Pass,
,,,,,,,,,,,,,,,,,,1.180769,,,,,,,,,,,,1bb3d68e-62ed-45c7-a5ff-caaa8d46b964,2537,,,"[89.0, 37.6]",3802809,61,,,,,-1.1654018,4853a287-7d38-4d93-b386-6b428dbf5e94,Right Foot,,,"[99.3, 13.6]",,Ground Pass,,26.116854,,,,Kamaldeen Sulemana,35658.0,True,,,,,,2,From Throw In,Flavien Tait,3550.0,Left Center Midfield,101,Rennes,134,['aa323136-82eb-4228-a9ea-a8e96fab5044'],33,,,,,,,,,,,,,,,,Rennes,134,00:16:33.482,Pass,
,,,,,,,,,,,,,,,,,,2.118583,,,,,,,,,,,,5042cd1b-a53f-4061-859d-2d081f1f4204,2543,,,"[7.0, 36.1]",3802809,61,,True,,,-0.9944211,,Left Foot,,,"[14.8, 24.1]",,Ground Pass,,14.312233,,,,Presnel Kimpembe,2999.0,,,,,,Goal Kick,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,102,Paris Saint-Germain,131,['101ae420-053e-46f2-8773-4b0a18cd7493'],53,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:53.734,Pass,
,,,,,,,,,,,,,,,,,,1.361094,,,,,,,,,,,,1f3c4a00-0c6a-44b6-bdd8-9f22f6ff0893,2545,,,"[37.5, 22.4]",3802809,61,,,,,-1.056559,,Left Foot,,,"[46.2, 7.0]",,Ground Pass,,17.687567,,,,Nuno Mendes,41092.0,,,,,,,2,From Goal Kick,Presnel Kimpembe,2999.0,Left Center Back,102,Paris Saint-Germain,131,['6b878f8f-1c42-4f4a-a8be-661fde4f1ebe'],58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:58.584,Pass,
,,,,,,,,,,,,,,,,,,0.212014,,,,,,,,,,,,6d6f157a-0e4b-479c-b571-a4338a9417fc,2548,,,"[45.8, 6.2]",3802809,62,,,,,-0.13432144,,Left Foot,,,"[49.5, 5.7]",,Low Pass,,3.733631,,,Incomplete,Kylian Mbappé Lottin,3009.0,,,,,,,2,From Goal Kick,Nuno Mendes,41092.0,Left Back,102,Paris Saint-Germain,131,"['018c99fd-8a3e-44ce-af20-643585a5d3c0', 'ae231d29-0d16-4f6a-8775-d7112cb63855']",0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:00.590,Pass,
,,,,,,,,,,,,,,,,,,1.354484,,,,,,,,,,,,d7d696e1-a0ea-48a2-8810-22c033004bfb,2551,,,"[70.4, 0.1]",3802809,62,,,,,1.8766752,,,,,"[67.4, 9.6]",,Low Pass,,9.962429,,,,Neymar da Silva Santos Junior,4320.0,,,,,,Throw-in,2,From Throw In,Kylian Mbappé Lottin,3009.0,Center Forward,103,Paris Saint-Germain,131,['3043dc59-330a-4ca0-92f8-ba8eba9dba13'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:06.140,Pass,
,,,,,,,,,,,,,,,,,,2.932605,,,,,,,,,,,,b5e2eaee-0b8b-4d56-8bfb-5417dbd71cd0,2554,,,"[68.1, 11.1]",3802809,62,,,,,0.20136774,,Right Foot,,,"[106.8, 19.0]",,High Pass,,39.4981,,,Incomplete,Kylian Mbappé Lottin,3009.0,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,103,Paris Saint-Germain,131,"['2d910691-ff31-41ab-9af0-83fa05f43191', '61c4a330-279a-44d3-81b3-d36a364187f0']",8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:08.434,Pass,
,,,,,,,,,,,,,,,,,,2.018854,,,,,,,,,,,,55cf5710-e4a4-4407-9c3e-64d330f01e72,2557,,,"[120.0, 0.1]",3802809,62,,,,,2.4935358,,Right Foot,,,"[92.0, 21.3]",,Ground Pass,,35.120365,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Corner,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,104,Paris Saint-Germain,131,['7a85f9f0-8be8-4c9b-89cf-2383af969e86'],23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:23.176,Pass,
,,,,,,,,,,,,,,,,,,1.537442,,,,,,,,,,,,0e6d0e8f-16ae-4371-870a-d7a93109814f,2560,,,"[94.4, 23.7]",3802809,62,,,,,0.8332489,,Left Foot,,,"[111.3, 42.3]",,High Pass,,25.131056,,,Incomplete,Presnel Kimpembe,2999.0,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,104,Paris Saint-Germain,131,"['5d1534eb-3af3-4265-ab20-1d4d33ad7bd1', '6bf8f79b-6795-44b9-af18-48dece569f0b']",27,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:27.580,Pass,
,,,,,,,,,,,,,,,,,,2.134454,,,,,,,,,,,,65bf057e-28d5-4c65-9819-bf77965f3158,2563,,,"[8.8, 61.3]",3802809,62,,,,,-0.35144478,,Head,,,"[26.8, 54.7]",,High Pass,,19.171854,,,,Gaëtan Laborde,3190.0,,,,,,Recovery,2,Regular Play,Hamari Traoré,3248.0,Right Back,105,Rennes,134,['5cafb4b2-89f6-414e-86c7-d87700914a77'],31,,,,,,,,,,,,,,,,Rennes,134,00:17:31.762,Pass,
,,,,,,,,,,,,,,,,,,2.643499,,,,,,,,,,,,f3a313bd-7396-4d66-b8e7-3289142e6b97,2565,,,"[26.8, 54.7]",3802809,62,,,,,-1.0456322,,Head,,,"[39.2, 33.3]",,High Pass,,24.732973,,,Incomplete,Martin Terrier,4420.0,,,,,,,2,Regular Play,Gaëtan Laborde,3190.0,Right Center Forward,105,Rennes,134,"['461ca0ff-f2e9-4c35-911e-4e8965216f47', '95024185-a24c-4204-b4c6-64d84ac76274']",33,,,,,,,,,,,,,,,,Rennes,134,00:17:33.897,Pass,
,,,,,,,,,,,,,,,,,,0.950792,,,,,,,,,,,,95024185-a24c-4204-b4c6-64d84ac76274,2567,,,"[80.9, 46.8]",3802809,62,,,,,-1.2534317,,Head,,,"[85.4, 33.1]",,High Pass,,14.420125,,,Incomplete,Marcos Aoás Corrêa,4372.0,,,,,,Recovery,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,105,Rennes,134,"['72511d47-e234-4c36-9188-c4ba1183dcb0', '95e6e533-be74-4e41-8a78-6be42988f5db', 'f3a313bd-7396-4d66-b8e7-3289142e6b97']",36,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:36.540,Pass,
,,,,,,,,,,,,,,,,,,1.870699,,,,,,,,,,,,8e194409-c99d-41f0-8756-41a83078bd5b,2571,,,"[35.1, 46.3]",3802809,62,,,,,-1.0927956,,Left Foot,,,"[43.7, 29.7]",,Ground Pass,,18.695454,,,Incomplete,Martin Terrier,4420.0,,,,,,,2,Regular Play,Gaëtan Laborde,3190.0,Right Center Forward,105,Rennes,134,"['a26b7722-fa77-4910-9c9a-a5cc235f1243', 'fc3092bd-e6be-4869-8a5d-1b0209595ae0']",38,,,,,,,,,,,,,,,,Rennes,134,00:17:38.020,Pass,
,,,,,,,,,,,,,,,,,,1.179606,,,,,,,,,,,,fc3092bd-e6be-4869-8a5d-1b0209595ae0,2573,,,"[76.4, 50.4]",3802809,62,,,,,-2.4959033,,Left Foot,,,"[69.1, 44.9]",,Ground Pass,,9.140022,,,,Marco Verratti,3166.0,,,,,,Recovery,2,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,106,Paris Saint-Germain,131,"['8e194409-c99d-41f0-8756-41a83078bd5b', 'd4c04cd6-2183-4d48-a1e6-9222c70a52f4']",39,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:39.891,Pass,
,,,,,,,,,,,,,,,,,,1.637941,,,,,,,,,,,,671ea988-ae4d-4dca-a64d-554374fb338d,2576,,,"[66.1, 40.2]",3802809,62,,,,,-1.3688623,,Left Foot,,,"[68.7, 27.5]",,Ground Pass,,12.96341,,,,Presnel Kimpembe,2999.0,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,106,Paris Saint-Germain,131,['927fea34-41f8-4393-819d-50c1df898a18'],43,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:43.986,Pass,
,,,,,,,,,,,,,,,,,,1.512241,,,,,,,,,,,,1158786f-1749-4bfb-84f8-0b1d02d21672,2579,,,"[70.4, 22.6]",3802809,62,,,,,-0.6684736,,Left Foot,,,"[88.0, 8.7]",,Ground Pass,,22.426992,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,106,Paris Saint-Germain,131,['c9031299-ef66-4460-8184-fde6a8f31434'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:46.348,Pass,
,,,,,,,,,,,,,,,,,,0.851244,,,,,,,,,,,,3be0f885-1241-4840-b6a3-d4412bbe494f,2582,,,"[93.9, 9.6]",3802809,62,,,,,1.8244704,5bbf720f-940f-48b2-8509-feaf6f028566,Right Foot,,,"[91.8, 17.7]",,Ground Pass,,8.367795,,,,Kylian Mbappé Lottin,3009.0,True,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,106,Paris Saint-Germain,131,['66a319e1-5b3a-412e-b517-0513383c7582'],50,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:50.661,Pass,
