50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.72161,,,,,,,,,,,801b5712-ae9e-42cd-a30f-a75ab24dcced,16,,,"[31.9, 40.3]",3802676,0,,,,,-1.4014308,,Right Foot,,,,"[36.5, 13.4]",,Ground Pass,,27.290474,,,Christopher Wooh,74588.0,,,,,,1,From Kick Off,Kevin Danso,11820.0,Center Back,2,Lens,168,['f63a0b66-d90c-4df9-8fb9-7cbe9ece7297'],11,,,,,,,,,,,,,,,,,Lens,168,00:00:11.091,Pass,
,,,,,,,,,,,,,,,,,,,1.038168,,,,,,,,,,,10c83c5a-205a-4169-aa16-5d2e85674ea5,19,,,"[40.6, 11.0]",3802676,0,,,,,0.30288488,,Right Foot,,,,"[50.2, 14.0]",,Ground Pass,,10.057833,,,David Pereira da Costa,36995.0,,,,,,1,From Kick Off,Christopher Wooh,74588.0,Left Center Back,2,Lens,168,['01dff32e-d353-4fcc-9450-e72373e4a3dc'],13,,,,,,,,,,,,,,,,,Lens,168,00:00:13.576,Pass,
,,,,,,,,,,,,,,,,,,,2.119174,,,,,,,,,,,0f99c62d-b2cc-4e99-9270-51e2cb7c29d3,23,,,"[30.9, 11.3]",3802676,0,,,,,2.3741298,,Right Foot,,,,"[8.2, 33.2]",,Ground Pass,,31.542036,,,Jean-Louis Leca,7282.0,,,,,,1,From Kick Off,David Pereira da Costa,36995.0,Left Wing,2,Lens,168,"['3d32f2e2-94b0-4061-9774-0bee7ccd22d3', 'c8b9e9c9-1c7b-4a74-9f79-4e7abba4795e']",19,,,,,,,,,,,,,,,,,Lens,168,00:00:19.455,Pass,True
,,,,,,,,,,,,,,,,,,,2.975209,,,,,,,,,,,f2068dbb-955c-46c0-bd33-63db4343cab5,27,,,"[6.2, 43.3]",3802676,0,,,,,-0.18967867,,Right Foot,,,,"[66.1, 31.8]",,High Pass,,60.993935,Incomplete,,Arnaud Kalimuendo Muinga,35705.0,,,,,,1,From Kick Off,Jean-Louis Leca,7282.0,Goalkeeper,2,Lens,168,"['458bcf79-aa50-4d2d-a7cf-bf579901c9bb', '9c4e4be6-bfa0-4c69-8e71-d0316a52f46e', 'ade3c54c-423d-4da9-85b7-8641b3e30688']",23,,,,,,,,,,,,,,,,,Lens,168,00:00:23.751,Pass,True
,,,,,,,,,,,,,,,,,,,1.856808,,,,,,,,,,,458bcf79-aa50-4d2d-a7cf-bf579901c9bb,29,,,"[54.0, 48.3]",3802676,0,,,,,-0.4279485,,Head,,,,"[76.8, 37.9]",,High Pass,,25.059929,Incomplete,,,,,,,,Recovery,1,From Kick Off,Sergio Ramos García,5201.0,Center Back,2,Lens,168,"['e037f366-a23d-4f93-a249-1d61d6ea78b7', 'f2068dbb-955c-46c0-bd33-63db4343cab5']",26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:26.727,Pass,
,,,,,,,,,,,,,,,,,,,1.953518,,,,,,,,,,,e037f366-a23d-4f93-a249-1d61d6ea78b7,30,,,"[43.3, 42.2]",3802676,0,,,,,3.10255,,Right Foot,,,,"[30.5, 42.7]",,Ground Pass,,12.809762,,,Cheick Oumar Doucoure,13851.0,,,,,Recovery,1,From Kick Off,Seko Fofana,7791.0,Left Defensive Midfield,2,Lens,168,"['458bcf79-aa50-4d2d-a7cf-bf579901c9bb', '7fc20cd4-a40f-4569-97ed-9531a29d0b76']",28,,,,,,,,,,,,,,,,,Lens,168,00:00:28.583,Pass,
,,,,,,,,,,,,,,,,,,,1.267387,,,,,,,,,,,0e368f32-90b6-4f4a-8ea2-7f8ca1d11af8,32,,,"[28.0, 42.2]",3802676,0,,,,,-2.0119758,,Right Foot,,,,"[24.6, 35.0]",,Ground Pass,,7.962412,,,Kevin Danso,11820.0,,,,,,1,From Kick Off,Cheick Oumar Doucoure,13851.0,Right Defensive Midfield,2,Lens,168,['0c2d719d-7db1-4c60-9aa8-0ab471c8d920'],30,,,,,,,,,,,,,,,,,Lens,168,00:00:30.537,Pass,
,,,,,,,,,,,,,,,,,,,1.437287,,,,,,,,,,,c070aa36-e5c7-4fef-83ec-126e9a667062,35,,,"[29.7, 34.1]",3802676,0,,,,,-0.80829495,,Right Foot,,,,"[48.9, 14.0]",,Ground Pass,,27.796583,,,Przemysław Frankowski,7979.0,,,,,,1,From Kick Off,Kevin Danso,11820.0,Center Back,2,Lens,168,['3a065f2c-45ae-403d-95d7-4e72c9c970a7'],33,,,,,,,,,,,,,,,,,Lens,168,00:00:33.073,Pass,
,,,,,,,,,,,,,,,,,,,1.311873,,,,,,,,,,,a2e8aa66-7502-4c41-8f7c-ba3df5f6dc3a,39,,,"[48.1, 11.7]",3802676,0,,,,,-2.6749864,,Right Foot,,,,"[34.6, 4.9]",,Ground Pass,,15.115886,,,Christopher Wooh,74588.0,,,,,,1,From Kick Off,Przemysław Frankowski,7979.0,Left Wing Back,2,Lens,168,"['3bd73409-da14-451b-8767-6a1fd091d7ba', 'ad20abdd-7738-40c8-99c4-da9f3835ea71']",35,,,,,,,,,,,,,,,,,Lens,168,00:00:35.390,Pass,True
,,,,,,,,,,,,,,,,,,,1.158995,,,,,,,,,,,1144e8ad-b258-470c-9f8c-c6574e0797b3,42,,,"[31.9, 7.5]",3802676,0,,,,,2.3355079,,Right Foot,,,,"[24.8, 14.9]",,Ground Pass,,10.255242,,,Kevin Danso,11820.0,,,,,,1,From Kick Off,Christopher Wooh,74588.0,Left Center Back,2,Lens,168,['7929a9a3-c5ff-4617-8bca-49b5a4f4d6f1'],37,,,,,,,,,,,,,,,,,Lens,168,00:00:37.950,Pass,
,,,,,,,,,,,,,,,,,,,0.76965,,,,,,,,,,,1db1aa34-d571-4ad6-970c-cf4ec08e120f,45,,,"[29.8, 21.8]",3802676,0,,,,,1.0472834,,Right Foot,,,,"[36.9, 34.1]",,Ground Pass,,14.202112,,,Seko Fofana,7791.0,,,,,,1,From Kick Off,Kevin Danso,11820.0,Center Back,2,Lens,168,['4b3cc90e-d34e-4e81-bba2-01b6c0fb3024'],42,,,,,,,,,,,,,,,,,Lens,168,00:00:42.242,Pass,
,,,,,,,,,,,,,,,,,,,1.178387,,,,,,,,,,,aff5b73e-c710-4949-a237-92047ecbc85f,49,,,"[36.1, 36.3]",3802676,0,,,,,2.145367,,Right Foot,,,,"[26.0, 51.9]",,Ground Pass,,18.584133,,,Jonathan Gradit,7324.0,,,,,,1,From Kick Off,Seko Fofana,7791.0,Left Defensive Midfield,2,Lens,168,"['341db7c8-d23d-4e92-8006-c01ee2b1ebf9', '9b690264-64df-478d-af8b-9b493b6a5171']",43,,,,,,,,,,,,,,,,,Lens,168,00:00:43.619,Pass,True
,,,,,,,,,,,,,,,,,,,2.76817,,,,,,,,,,,adbdc4e5-3c07-45cc-a5c6-7b4c985f0554,52,,,"[26.0, 55.8]",3802676,0,,,,,0.40804967,,Right Foot,,,,"[71.8, 75.6]",,High Pass,,49.896694,,,Florian Sotoca,9860.0,,,,,,1,From Kick Off,Jonathan Gradit,7324.0,Right Center Back,2,Lens,168,['f72ecd68-532f-47f7-affa-efc4070347e2'],46,,,,,,,,,,,,,,,,,Lens,168,00:00:46.907,Pass,
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,00e15ced-91ee-4251-82be-dd455dc82dd4,56,,,"[34.8, 0.1]",3802676,1,,True,,,2.787717,,,,,,"[19.1, 5.9]",,Low Pass,,16.737085,,,Presnel Kimpembe,2999.0,,,,,Throw-in,1,From Throw In,Nuno Mendes,41092.0,Left Wing Back,3,Paris Saint-Germain,131,['55231628-8fd3-4a60-8f00-010d13de53e9'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.254,Pass,
,,,,,,,,,,,,,,,,,,,3.760201,,,,,,,,,,,f3fc9bde-0c5d-4a54-a86b-63d247049a43,58,,,"[13.3, 8.2]",3802676,1,,True,,,1.2627436,,Right Foot,,,,"[32.9, 69.8]",,High Pass,,64.64302,,,Achraf Hakimi Mouh,5245.0,,True,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,3,Paris Saint-Germain,131,['91db836c-cf1e-434b-b36e-899d89c59eee'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.316,Pass,
,,,,,,,,,,,,,,,,,,,1.600707,,,,,,,,,,,9fa6fef1-896d-4d81-af18-faa174f65188,61,,,"[27.5, 73.0]",3802676,1,,,,,-2.496255,,Left Foot,,,,"[10.1, 59.9]",,Ground Pass,,21.780037,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Wing Back,3,Paris Saint-Germain,131,['611a4cf1-391d-4ab8-8625-f0a828f7766e'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.186,Pass,
,,,,,,,,,,,,,,,,,,,1.095808,,,,,,,,,,,de2a1b57-9c5d-49d1-abfc-19fb839cafc2,64,,,"[6.9, 58.9]",3802676,1,,,,,-1.9707006,,Left Foot,,,,"[2.8, 49.2]",,Ground Pass,,10.530907,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['7b2b637e-b91f-4cec-9760-6d53ec9e6f82'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.050,Pass,
,,,,,,,,,,,,,,,,,,,3.853831,,,,,,,,,,,bd518a22-a4f8-465b-bf8a-1d8723d14c9a,67,,,"[5.6, 51.2]",3802676,1,,,,,0.29884252,,Right Foot,,,,"[46.5, 63.8]",,High Pass,,42.796844,Incomplete,,Idrissa Gana Gueye,3436.0,,,,,,1,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,3,Paris Saint-Germain,131,"['aa647913-e644-4ebb-afc6-4d1dda7ef42e', 'b0aa2ce2-7eea-4e1e-996e-25aa709de1b0', 'e60bee4a-68dc-4ae4-bc49-6b0a13673f18']",22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:22.146,Pass,True
,,,,,,,,,,,,,,,,,,,1.66328,,,,,,,,,,,e60bee4a-68dc-4ae4-bc49-6b0a13673f18,69,,,"[73.6, 16.3]",3802676,1,,,,,-1.1498058,,Head,,,,"[76.6, 9.6]",,High Pass,,7.340981,,,Przemysław Frankowski,7979.0,,,,,Recovery,1,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,3,Paris Saint-Germain,131,"['bd518a22-a4f8-465b-bf8a-1d8723d14c9a', 'e6e6d35a-d479-455f-8e3f-b55b78f560c3']",26,,,,,,,,,,,,,,,,,Lens,168,00:01:26.000,Pass,
,,,,,,,,,,,,,,,,,,,0.958003,,,,,,,,,,,26635cf6-3064-40a8-8362-d7847f412b60,72,,,"[74.3, 9.8]",3802676,1,,,,,2.645698,,Right Foot,,,,"[68.2, 13.1]",,Ground Pass,,6.935416,Incomplete,,Seko Fofana,7791.0,,,,,,1,From Throw In,Przemysław Frankowski,7979.0,Left Wing Back,3,Paris Saint-Germain,131,"['2b7eca82-6033-4f75-8943-70491dced18d', '522cb8f2-0f1c-47cc-a727-01aeb43d79a0']",27,,,,,,,,,,,,,,,,,Lens,168,00:01:27.904,Pass,
,,,,,,,,,,,,,,,,,,,0.945016,,,,,,,,,,,d2dc7670-6e14-4857-8b00-90177358a617,77,,,"[53.6, 75.2]",3802676,1,,,,,-2.7246945,,Right Foot,,,,"[46.6, 72.1]",,Ground Pass,,7.655717,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,3,Paris Saint-Germain,131,"['7742cae6-45f8-459e-bf3e-3a7140f534eb', 'ed4f5c07-49a4-47dc-ba5a-07536e81a5ab']",29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.640,Pass,True
,,,,,,,,,,,,,,,,,,,0.563667,,,,,,,,,,,e7b69618-39d5-4b72-bf0f-f403ab2f7bdd,80,,,"[45.2, 64.3]",3802676,1,,,,,-1.580796,,Left Foot,,,,"[45.1, 54.3]",,Ground Pass,,10.0005,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Wing Back,3,Paris Saint-Germain,131,['1b4469dc-adc9-4765-88ac-1d3f7f85d8e6'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.908,Pass,
,,,,,,,,,,,,,,,,,,,0.90783,,,,,,,,,,,8f2e145a-fde8-48c5-94c3-6fbe8267a8fe,83,,,"[44.8, 55.8]",3802676,1,,,,,-0.30587888,,Right Foot,,,,"[58.1, 51.6]",,Ground Pass,,13.947401,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,3,Paris Saint-Germain,131,['8acd2804-3554-48ac-959b-f287ae8af018'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:33.176,Pass,
,,,,,,,,,,,,,,,,,,,1.002009,,,,,,,,,,,a1a1a96c-ad63-4944-8e0d-2def607b1599,87,,,"[62.2, 40.6]",3802676,1,,,,,-1.7782925,,Left Foot,,,,"[60.2, 31.1]",,Ground Pass,,9.708244,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Center Forward,3,Paris Saint-Germain,131,['c1bb3bd7-b8ff-4cd7-a2bd-0cca178ebe65'],35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:35.686,Pass,
,,,,,,,,,,,,,,,,,,,0.672019,,,,,,,,,,,41e5e82a-913f-4394-8181-b31fd029a712,90,,,"[68.4, 31.0]",3802676,1,,,,,0.36933365,,Right Foot,,,,"[77.7, 34.6]",,Ground Pass,,9.972462,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,3,Paris Saint-Germain,131,['41235a6d-9c71-400e-a2bc-8bf5c1be2607'],39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:39.008,Pass,
,,,,,,,,,,,,,,,,,,,0.384054,,,,,,,,,,,daa91da8-cc26-4647-af2e-a99ecc2f733f,93,,,"[91.7, 26.4]",3802676,1,,,,,-0.19083111,,Left Foot,,,,"[100.5, 24.7]",,Ground Pass,,8.962701,Incomplete,,Nuno Mendes,41092.0,,,Through Ball,True,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Paris Saint-Germain,131,"['8a8ea85d-51af-4d92-8ae2-8126443ae1c2', 'e8b7e33c-4c1c-4e82-be47-9065ef19770c']",42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:42.636,Pass,
,,,,,,,,,,,,,,,,,,,1.854236,,,,,,,,,,,adb18aa9-2eaf-4677-b0c0-3117b4607d50,101,,,"[7.0, 44.1]",3802676,2,,True,,,0.66104317,,Right Foot,,,,"[10.6, 46.9]",,Ground Pass,,4.560702,,,Seko Fofana,7791.0,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,4,Lens,168,['0c1d8a98-a054-4773-9746-a443e77b1b2f'],8,,,,,,,,,,,,,,,,,Lens,168,00:02:08.816,Pass,
,,,,,,,,,,,,,,,,,,,1.914538,,,,,,,,,,,4c709930-6bad-44f1-9a50-896e478f5b4f,103,,,"[23.3, 17.5]",3802676,2,,,,,-1.7086449,,Right Foot,,,,"[20.9, 0.2]",,Ground Pass,,17.465681,Out,,Christopher Wooh,74588.0,,,,,,1,From Goal Kick,Seko Fofana,7791.0,Left Defensive Midfield,4,Lens,168,['d44be7e6-43df-4d59-aba3-33e96469df79'],15,,,,,,,,,,,,,,,,,Lens,168,00:02:15.224,Pass,
,,,,,,,,,,,,,,,,,,,0.953277,,,,,,,,,,,40e96a0a-160a-4d11-9950-5b0f8b868249,105,,,"[100.1, 80.0]",3802676,2,,,,,-2.6378431,,,,,,"[87.4, 73.0]",,Low Pass,,14.501379,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Wing Back,5,Paris Saint-Germain,131,['176eac32-1c6a-4cbd-9bb0-b9a2386fc914'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:23.474,Pass,
,,,,,,,,,,,,,,,,,,,0.291401,,,,,,,,,,,541b09f6-4d61-4980-a0e8-5301f5cd3abc,108,,,"[88.5, 72.3]",3802676,2,,,,,-0.8557046,,Right Foot,,,,"[91.8, 68.5]",,Ground Pass,,5.0328918,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Paris Saint-Germain,131,"['b169c08c-e6d0-4b7d-809b-0e14e8fb42da', 'f9faaff8-68b3-43ff-bdb4-6777a8acb91a']",24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:24.431,Pass,
,,,,,,,,,,,,,,,,,,,1.145919,,,,,,,,,,,9b79c425-259f-4eea-a1f4-9175e1563765,121,,,"[44.6, 8.4]",3802676,2,,,,,0.3274002,,Right Foot,,,,"[55.2, 12.0]",,Ground Pass,,11.194641,,,Arnaud Kalimuendo Muinga,35705.0,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,6,Lens,168,['f58ec90b-3329-4d90-ae78-c6ac273f4664'],30,,,,,,,,,,,,,,,,,Lens,168,00:02:30.549,Pass,
