50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[107.3, 59.5]",,,,,,,,,,,,1.168594,,,,,,,,,,,,,c0f9f611-d1e0-416e-a075-0c48dba96772,688,,,"[96.4, 63.2]",3802907,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,30,Paris Saint-Germain,131,"['5a4c1046-da0b-44c3-9dfb-24a44907f810', 'a0cd9e0c-e990-4d5a-be77-bfb1f7537191', 'e1cb9729-85da-4c3f-9971-960f101c503d']",43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:43.411,Carry,True
,,,,,"[99.7, 59.5]",,,,,,,,,,,,1.015059,,,,,,,,,,,,,9c670ebf-22ea-431e-807a-bce2d8850645,694,,,"[104.0, 58.5]",3802907,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,30,Paris Saint-Germain,131,"['92e32f22-baa2-4e6d-b44d-de8da3f71f30', 'e72dfa7f-4da7-454a-9b90-ced0db9c70bf']",46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:46.938,Carry,
,,,,,"[99.7, 69.0]",,,,,,,,,,,,1.943173,,,,,,,,,,,,,812b2c08-12e3-4fc7-9f04-23206a34fefa,699,,,"[96.5, 70.6]",3802907,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,30,Paris Saint-Germain,131,"['49622368-9fd4-4fd5-bffc-bf5692ebed78', 'e193fca6-9657-4ac7-986c-33cc5c3cc9e5']",50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:50.761,Carry,
,,,,,"[36.7, 16.9]",,,,,,,,,,,,3.230291,,,,,,,,,,,,,8d62b388-9a58-4339-b94e-cb627dc2deac,706,,,"[36.1, 14.2]",3802907,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Bamba,4256.0,Left Midfield,31,Lille,143,"['3f8013d5-c8aa-40c8-aaa5-77167eca51ba', '89cc5ae1-ac59-4ece-9bdb-070c3a88bd9e', 'a2c31018-70b8-4d12-ae0f-14ed23efdd71']",58,,,,,,,,,,,,,,,,,,,Lille,143,00:15:58.190,Carry,True
,,,,,"[25.1, 12.8]",,,,,,,,,,,,0.860056,,,,,,,,,,,,,c4dfd589-177e-473c-b0a0-494e9d1df25e,711,,,"[25.1, 12.8]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Gudmundsson,29594.0,Left Back,31,Lille,143,"['58a0e39f-94c8-4f80-9cf2-cc06757e67e3', 'd9759538-24e5-43df-b596-edf27b8774fa']",3,,,,,,,,,,,,,,,,,,,Lille,143,00:16:03.470,Carry,
,,,,,"[32.8, 14.7]",,,,,,,,,,,,1.411685,,,,,,,,,,,,,f6d62e42-4101-4de7-b57e-d1833158cb38,714,,,"[31.1, 13.8]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Bamba,4256.0,Left Midfield,31,Lille,143,"['dca0e7d9-90a9-4806-ab70-161d375579fd', 'efba437c-435e-4667-8fa8-fdc61636e2b5']",5,,,,,,,,,,,,,,,,,,,Lille,143,00:16:05.594,Carry,
,,,,,"[49.8, 23.8]",,,,,,,,,,,,1.817801,,,,,,,,,,,,,ae7c9d47-7a6f-42fa-b5a3-55d0b0bf6a21,717,,,"[43.1, 16.9]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,31,Lille,143,"['20b7a161-f5b4-499a-95be-c7ff708466dc', '91dab027-e588-41fd-aa4f-e9716acb62ae']",8,,,,,,,,,,,,,,,,,,,Lille,143,00:16:08.221,Carry,
,,,,,"[47.6, 38.5]",,,,,,,,,,,,0.623683,,,,,,,,,,,,,227767b8-97ea-4f68-a065-78e1d1720c01,720,,,"[48.2, 37.0]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,31,Lille,143,"['26925a88-358d-405b-a64b-ce147dd98233', 'ee076abc-3245-4ef6-9776-8998d7c231ad']",11,,,,,,,,,,,,,,,,,,,Lille,143,00:16:11.371,Carry,
,,,,,"[64.2, 64.9]",,,,,,,,,,,,1.138584,,,,,,,,,,,,,76ae5a5d-5746-4743-abc0-8967da91c9fa,723,,,"[58.7, 63.8]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,31,Lille,143,"['1abcd281-1af6-4055-b549-4fbf2fccb7e3', '8ec26da2-5f55-4f03-a539-3bb37267d824']",13,,,,,,,,,,,,,,,,,,,Lille,143,00:16:13.683,Carry,
,,,,,"[27.2, 13.7]",,,,,,,,,,,,0.840074,,,,,,,,,,,,,a3237a7e-bd62-40b9-93fb-8b3fd9a3391f,728,,,"[28.7, 9.6]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,32,Paris Saint-Germain,131,"['271bbfdf-7076-42ed-b9d8-8629f232b539', '29852615-b440-4bb9-b60e-7ec14d288703', '48c29947-5882-4f5e-8eb1-917cf0097185']",38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:38.841,Carry,True
,,,,,"[15.6, 33.8]",,,,,,,,,,,,0.812609,,,,,,,,,,,,,44cb4571-e33a-42d0-9846-5eabe923f07c,732,,,"[16.5, 30.2]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,32,Paris Saint-Germain,131,"['c63edec8-eb13-4f4f-a9a8-dc5ca6ecde37', 'cc957487-7442-47b4-a5e3-5fb705494469']",41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:41.099,Carry,
,,,,,"[64.5, 74.6]",,,,,,,,,,,,4.516396,,,,,,,,,,,,,5b26c493-6db7-4168-985a-c53dbb45cedb,735,,,"[41.7, 69.1]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,32,Paris Saint-Germain,131,"['806a4aaa-5f8d-49e7-a85c-bc4f271fc0b3', '9760fb93-2374-4bb9-911c-92f0f469b585']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:44.351,Carry,
,,,,,"[53.3, 64.0]",,,,,,,,,,,,0.312302,,,,,,,,,,,,,46045449-ec9e-4547-a676-802522769b4a,738,,,"[53.3, 64.0]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,32,Paris Saint-Germain,131,"['57282090-fe0e-4425-8992-cdf7f48b376a', 'd065805d-f59e-42b3-9da0-30464283f241']",50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:50.184,Carry,
,,,,,"[50.1, 55.7]",,,,,,,,,,,,3.179846,,,,,,,,,,,,,4560444a-17a0-4079-88fe-640c5e6c25fb,741,,,"[51.2, 55.7]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,32,Paris Saint-Germain,131,"['46c8c1ee-49f7-44ad-9045-c9b3938c21c3', 'aa40e9da-d721-472e-982a-63104824fa58']",51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:51.117,Carry,
,,,,,"[57.8, 47.6]",,,,,,,,,,,,3.706436,,,,,,,,,,,,,5df83248-fbc1-4771-9e19-4251cd5a898d,744,,,"[57.9, 46.3]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,32,Paris Saint-Germain,131,"['6fc0b839-2bac-4f0b-9870-083f1fdf668b', 'a4810d1d-f4c5-4e34-9237-930e2b918cb1']",55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:55.290,Carry,
,,,,,"[57.0, 60.6]",,,,,,,,,,,,3.829175,,,,,,,,,,,,,5b9ab684-bce0-4b8a-aab8-55cf62360fc1,747,,,"[59.0, 66.0]",3802907,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,32,Paris Saint-Germain,131,"['3dac1d61-9259-4afb-8879-7c89591f073c', 'd0e69c8c-2595-42f5-b122-ad7645248d98']",59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:59.866,Carry,
,,,,,"[103.7, 60.9]",,,,,,,,,,,,6.145822,,,,,,,,,,,,,0fbf31b4-2bf2-47d4-83f2-f53a0803cd4f,750,,,"[73.1, 77.1]",3802907,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,32,Paris Saint-Germain,131,"['2541e285-0dae-41ab-8355-23b4d039940b', 'd9c745e1-6132-4430-81d1-986a713ed7e4']",5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:05.828,Carry,
,,,,,"[96.4, 45.1]",,,,,,,,,,,,1.11491,,,,,,,,,,,,,a5e2110f-9a51-4280-ae67-d2f24b1d9240,753,,,"[93.1, 51.6]",3802907,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,32,Paris Saint-Germain,131,"['4d771d8f-4c34-472e-af48-aad470dfbd44', '85b9cb46-86ff-4a0f-b862-48995cacfc7e']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:12.907,Carry,
,,,,,"[91.4, 5.2]",,,,,,,,,,,,3.227072,,,,,,,,,,,,,bd59da24-7814-475d-a6d4-f97eb04f6b33,766,,,"[71.2, 3.6]",3802907,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Bamba,4256.0,Left Midfield,33,Lille,143,"['b1392e01-c6db-4d70-ba0e-4a85cbef1a92', 'f096962b-9712-4d6e-aa2c-5cfeacd9ae78']",46,,,,,,,,,,,,,,,,,,,Lille,143,00:17:46.773,Carry,
,,,,,"[16.2, 78.2]",,,,,,,,,,,,2.86949,,,,,,,,,,,,,92a438ee-70a7-4fac-b1cb-6b323ff2814e,769,,,"[28.7, 74.9]",3802907,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,33,Lille,143,"['6f5e7ffc-5983-4b27-b672-d0f5091f3ed5', 'ebcac6d0-b331-4fab-bc50-199584ac78bd']",50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:50.000,Carry,
,,,,,"[5.8, 73.1]",,,,,,,,,,,,0.938082,,,,,,,,,,,,,719311c0-56a0-47ed-a7fe-90fcd43d7546,772,,,"[5.4, 70.6]",3802907,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,33,Lille,143,"['04213c76-26d2-4f71-ae19-76831bff89dc', '2bdf7c3a-1fa8-458b-b8ab-0b4825023be0']",54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:54.686,Carry,
,,,,,"[109.3, 10.5]",,,,,,,,,,,,2.042882,,,,,,,,,,,,,bb245b1e-b90c-482b-baa5-220a121c22ab,777,,,"[108.6, 8.1]",3802907,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Bamba,4256.0,Left Midfield,33,Lille,143,"['1d280bd9-3447-441c-94da-cf81cdf8f383', '9a36cb3e-3c3f-4233-b96e-e16a87481635']",56,,,,,,,,,,,,,,,,,,,Lille,143,00:17:56.952,Carry,
,,,,,"[110.4, 23.1]",,,,,,,,,,,,0.656781,,,,,,,,,,,,,89b21962-e4c7-4a61-9dca-17cad7a077f3,781,,,"[110.7, 22.7]",3802907,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan David,23640.0,Left Center Forward,33,Lille,143,"['36478adc-d1f1-454a-890a-3573d2f416a0', '50d076b8-c00b-445d-b385-306ec18ff6a0', '5452d1ed-b062-4f22-87b5-7b33aff7ce56']",59,,,,,,,,,,,,,,,,,,,Lille,143,00:17:59.738,Carry,True
,,,,,"[93.7, 25.3]",,,,,,,,,,,,0.251071,,,,,,,,,,,,,ea237ebd-f116-4e4a-aeef-4823cf20e529,786,,,"[96.4, 24.5]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amadou Onana,48347.0,Right Defensive Midfield,33,Lille,143,"['6e7935c0-3249-453b-b575-5e2c17504b4b', 'eaed9240-b90a-4380-8a25-cc162b3e6050']",3,,,,,,,,,,,,,,,,,,,Lille,143,00:18:03.455,Carry,
,,,,,"[96.4, 43.0]",,,,,,,,,,,,2.024768,,,,,,,,,,,,,b2112978-bacf-4c42-8ce3-59bfe5e7c2b9,789,,,"[94.0, 39.7]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin André,2990.0,Left Defensive Midfield,33,Lille,143,"['23d82648-9c00-4f08-82cd-2769688ae7b1', '282f308f-3be0-43f1-9bef-1e1415f5f69e', 'e5428c20-c9bd-4eb2-85c6-d83ac069c385']",4,,,,,,,,,,,,,,,,,,,Lille,143,00:18:04.763,Carry,True
,,,,,"[16.2, 35.7]",,,,,,,,,,,,1.345728,,,,,,,,,,,,,41d65393-9926-4994-87b4-fa6196efb356,797,,,"[10.8, 35.9]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,34,Paris Saint-Germain,131,"['66a7801e-a0b3-4495-917a-9378733cf3a2', 'a8e628c3-6173-48fb-96c3-256c7c8ec7e9', 'e971c2ac-e02f-4100-8902-a88598314b27']",10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:10.744,Carry,True
,,,,,"[19.5, 26.0]",,,,,,,,,,,,0.763914,,,,,,,,,,,,,a61858a5-81c6-4b5b-9f08-3c5d627ee051,801,,,"[16.9, 27.0]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,34,Paris Saint-Germain,131,"['fd18cc1f-fe4b-4dea-bcf2-e69f8a8e8f0b', 'fdd332c5-74b4-42c0-b7b8-160d31d61a5e']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:12.982,Carry,
,,,,,"[29.4, 20.4]",,,,,,,,,,,,0.108664,,,,,,,,,,,,,e349d3fe-d957-4b62-aedf-fa2a3d3c5bd6,806,,,"[29.7, 20.4]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,34,Paris Saint-Germain,131,"['8ff25d0c-1694-478b-9d37-cb1645e0bb99', 'a33aa66b-16d3-48c6-a738-53a17cb94ebd']",15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:15.186,Carry,
,,,,,"[37.2, 25.4]",,,,,,,,,,,,0.187087,,,,,,,,,,,,,93cf1d28-5dee-46d4-ad65-03bcdece95d6,810,,,"[37.2, 27.0]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,34,Paris Saint-Germain,131,"['1ee777aa-fdfc-45ee-84f8-94ee9ac5b6c4', '6f0a1e87-4aed-41f8-bfbc-22914c7c722a', '7b52df9c-8a2d-40e5-8eb4-dc78d81cf6ac', '85cd0d3f-7a0a-4020-b28d-fb73777ee8c1']",16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:16.670,Carry,True
,,,,,"[35.6, 27.9]",,,,,,,,,,,,1.25708,,,,,,,,,,,,,412b5c4a-780e-467c-bf2d-6111ee29e1e0,813,,,"[37.2, 25.4]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,34,Paris Saint-Germain,131,"['1ee777aa-fdfc-45ee-84f8-94ee9ac5b6c4', '7b52df9c-8a2d-40e5-8eb4-dc78d81cf6ac', '85cd0d3f-7a0a-4020-b28d-fb73777ee8c1', '9942fc34-6909-4bac-bbfa-516001e70ad0']",16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:16.857,Carry,True
,,,,,"[50.9, 34.0]",,,,,,,,,,,,2.417161,,,,,,,,,,,,,14b89e31-8c1a-4a32-8681-e72d8bc55b11,816,,,"[44.4, 27.3]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,34,Paris Saint-Germain,131,"['45bc5828-f841-4586-9b9d-ebfd26108676', '4628a171-9c96-4d26-8899-23f869425823', 'ea9dc824-9d73-4901-be76-3753e01502ba']",18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:18.907,Carry,True
,,,,,"[56.7, 35.1]",,,,,,,,,,,,1.391003,,,,,,,,,,,,,153b7756-1818-4420-8ae7-5e89e6a2a01d,821,,,"[57.0, 39.1]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,34,Paris Saint-Germain,131,"['047dbe61-fffe-4814-a9ee-dc92d67ab487', '3638a471-1c97-4936-8521-907f9cf7ffce']",22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:22.601,Carry,
,,,,,"[71.9, 22.6]",,,,,,,,,,,,1.319766,,,,,,,,,,,,,002a1680-0caf-4246-990f-a9789eb05faa,824,,,"[64.4, 25.6]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,34,Paris Saint-Germain,131,"['4a489ee1-c2f2-43c1-9d26-5f0a70208513', '522b86f0-6592-409b-bb81-b4aee00ad1e4']",25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:25.286,Carry,
,,,,,"[66.2, 21.0]",,,,,,,,,,,,0.764025,,,,,,,,,,,,,a29c6b1b-d154-4119-b888-a3b9ac67adbc,827,,,"[66.4, 22.7]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,34,Paris Saint-Germain,131,"['05f9a774-256c-4878-b624-d786aec80cb4', '1e64593a-2838-4eb8-8ee5-73bd8f9e83e9', '78dec253-f706-4e30-8924-3a2657757cba']",27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:27.334,Carry,True
,,,,,"[53.9, 11.6]",,,,,,,,,,,,0.490407,,,,,,,,,,,,,4cdf4cb6-95aa-45f8-9f6d-e9f49a8fac8f,831,,,"[53.9, 11.6]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,34,Paris Saint-Germain,131,"['62135a95-cd27-48ee-ad6d-7b3ff72f1160', 'dba27052-80cd-48cf-b26f-3b58649c7a44']",29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:29.849,Carry,
,,,,,"[49.8, 20.1]",,,,,,,,,,,,1.117836,,,,,,,,,,,,,680346c5-8f50-4d24-9577-9ccd2547be9f,834,,,"[53.1, 18.1]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,34,Paris Saint-Germain,131,"['2cc3fd59-3416-4ae0-92f3-37a07da61d37', 'c887eec2-1904-48bc-afbb-ee9e7f443e4b']",31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:31.155,Carry,
,,,,,"[40.4, 43.7]",,,,,,,,,,,,2.424073,,,,,,,,,,,,,8a35cc5d-bc31-4fb6-becc-46ff4bdaec74,837,,,"[39.0, 47.0]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,34,Paris Saint-Germain,131,"['d2d62d03-a861-49f5-8a2c-5cd4bf0a4577', 'd92946c5-c8cf-4a9b-92fd-c6731cf8cd30']",34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:34.048,Carry,
,,,,,"[55.1, 46.3]",,,,,,,,,,,,4.321643,,,,,,,,,,,,,ebaffb81-4f4a-40a5-88cc-59b39c50fcff,840,,,"[55.9, 39.1]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,34,Paris Saint-Germain,131,"['679f1327-b644-4b19-87d6-0f9c09434cd6', 'b2d1e377-fb03-43b9-912b-2ccaa5a69387']",37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:37.426,Carry,
,,,,,"[56.4, 19.8]",,,,,,,,,,,,0.839902,,,,,,,,,,,,,9c58b2e9-e024-4b8d-903f-93c2645c9f0b,845,,,"[54.2, 21.6]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,34,Paris Saint-Germain,131,"['f6c1e5dd-861f-4a2c-9c24-2af17f51a483', 'fc707acf-b0fe-4e1b-b6b3-c9faba1d480b']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:44.117,Carry,
,,,,,"[90.1, 12.3]",,,,,,,,,,,,4.878533,,,,,,,,,,,,,165c3a12-eeef-49c8-8517-b1b8a7f4d6cc,848,,,"[78.3, 5.2]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,34,Paris Saint-Germain,131,"['67234998-6c80-4acb-878e-1ace6be1f03d', 'e1431d82-fce8-4d82-9328-5c22f633635e']",46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:46.689,Carry,
,,,,,"[78.1, 15.9]",,,,,,,,,,,,0.816115,,,,,,,,,,,,,8a060553-7668-4854-93e2-c9743794bd27,851,,,"[78.6, 15.7]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,34,Paris Saint-Germain,131,"['b9e56b8f-46af-457a-be16-75d0b8b7d939', 'ce788ffd-6518-426d-b5c2-d13cf77c12cc']",52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:52.506,Carry,
,,,,,"[80.6, 38.4]",,,,,,,,,,,,0.828645,,,,,,,,,,,,,6c82b83e-d88b-4edd-83b4-fb24d64a1406,858,,,"[80.3, 38.7]",3802907,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,34,Paris Saint-Germain,131,"['0acbdaae-3aaf-4c5a-b777-57f8932d5b6e', '84af4300-3a51-4435-8e92-f6ec7e85879b', 'ce70082c-83d4-4098-816e-54b625c49336']",55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:55.749,Carry,True
,,,,,"[57.5, 42.4]",,,,,,,,,,,,2.033903,,,,,,,,,,,,,3f21d222-3150-4166-acf7-bd6abed3721e,868,,,"[62.3, 36.0]",3802907,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,34,Paris Saint-Germain,131,"['5c8dacfe-b5ac-4f28-b85e-db9288c80e13', 'e141e9da-526d-474e-8c19-70c507f6c878']",0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:00.057,Carry,
,,,,,"[73.6, 68.7]",,,,,,,,,,,,0.93802,,,,,,,,,,,,,9cae9e48-511b-48af-8a86-6972f28e0990,871,,,"[71.4, 66.3]",3802907,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,34,Paris Saint-Germain,131,"['81e141c2-dd5f-4e69-9601-1bb143290e62', 'da272ddb-4a2d-4d0f-ba23-befc2c11c5e1']",3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:03.907,Carry,
,,,,,"[87.2, 73.7]",,,,,,,,,,,,4.223596,,,,,,,,,,,,,30aa610a-4f62-45ab-9a97-163c8fdaf801,874,,,"[86.1, 77.1]",3802907,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,34,Paris Saint-Germain,131,"['25288917-9350-4051-9fc4-82ddd7adbba7', '9b4e5455-9611-4cfd-b733-a8ef98c7c374']",6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:06.185,Carry,
,,,,,"[70.3, 63.5]",,,,,,,,,,,,1.25602,,,,,,,,,,,,,ba8df26c-8d0d-49b8-b7b0-c60602af8a5d,877,,,"[65.3, 63.4]",3802907,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,34,Paris Saint-Germain,131,"['44fcfaf3-fc69-4c49-b0d5-06efd7911fb9', '71d5ecb7-e0ae-4d86-8ae8-74771260add9']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:12.130,Carry,
,,,,,"[64.7, 47.7]",,,,,,,,,,,,4.342557,,,,,,,,,,,,,e79c0c28-f99e-44ff-82c9-8ac0529e5803,880,,,"[63.7, 50.4]",3802907,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,34,Paris Saint-Germain,131,"['54e488c2-962e-49a4-b84b-b1da218f96ee', 'f29ecd1c-c607-496e-9357-d47e9a699862']",14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:14.676,Carry,
,,,,,"[63.3, 62.0]",,,,,,,,,,,,1.276841,,,,,,,,,,,,,643b2726-d0fc-47b7-933f-ed62b9394f39,883,,,"[63.9, 65.4]",3802907,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,34,Paris Saint-Germain,131,"['39dd8a9c-1f79-462f-ad63-450e6abd2384', 'ba0e1a92-35b3-4c57-a601-c5da52cb709c']",19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:19.956,Carry,
