bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661ed952-b4d7-4c02-9e67-24f40a9de53d,3561,,"[91.3, 5.3]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Terrier,4420.0,Left Wing,130,Rennes,134,['704e6418-4456-46cb-a3d8-803e01442c9b'],25,,,,,,,,,,,,,,,,,,Rennes,134,00:36:25.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4277a3f-6724-44e5-aa15-34b9f26649ce,3563,,"[86.1, 5.1]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lovro Majer,28914.0,Right Center Midfield,130,Rennes,134,['9a682c05-a166-40e4-b130-10f95e238ab3'],26,,,,,,,,,,,,,,,,,,Rennes,134,00:36:26.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd90dae-94b5-4f62-8478-ded6db77966e,3566,,"[93.1, 3.3]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Terrier,4420.0,Left Wing,130,Rennes,134,['c521b6b9-038e-4811-839e-630ba94d14f8'],27,,,,,,,,,,,,,,,,,,Rennes,134,00:36:27.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754d5c9c-cdec-4c0b-98f4-5d2044029ca7,3568,,"[86.3, 5.3]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lovro Majer,28914.0,Right Center Midfield,130,Rennes,134,['49fa626b-b6ee-463b-b480-f8ed253f9625'],28,,,,,,,,,,,,,,,,,,Rennes,134,00:36:28.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3df471e1-7b2a-4af5-a649-0c7466a136b0,3571,,"[105.0, 8.6]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Birger Meling,16353.0,Left Back,130,Rennes,134,['d2790326-8946-4e29-8881-7239ce0bc2bb'],35,,,,,,,,,,,,,,,,,,Rennes,134,00:36:35.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe8d6bf-97b1-46ac-bfd5-099927c51c16,3575,,"[14.0, 38.7]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,131,Paris Saint-Germain,131,['5e9dccaa-3299-45aa-a32a-8688612221c3'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:38.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46988525-8eba-4591-b1a8-f08c4fcb30d1,3578,,"[39.4, 61.3]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,131,Paris Saint-Germain,131,['f5554592-28e5-40fc-a190-37dda1434587'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:44.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc37c29f-1361-4aa1-8227-1fe99adb2c3f,3581,,"[54.6, 66.5]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,131,Paris Saint-Germain,131,['a9a81b12-4987-4db6-9c84-170950d4eaa6'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:51.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2b73df3-aaec-4041-98a0-fac9e550277b,3584,,"[74.0, 12.4]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,131,Paris Saint-Germain,131,['4660e37f-f129-4089-9f62-40562388ad56'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:55.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5023af7-c66a-45c3-accc-15a72b7ec339,3587,,"[73.1, 21.5]",3802795,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,131,Paris Saint-Germain,131,['63a5679a-c7d6-44ac-9dfb-28bee3f6922f'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:57.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21dbc2f1-82eb-4f10-8566-bca1dd00d8d7,3591,,"[99.2, 70.5]",3802795,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,131,Paris Saint-Germain,131,['b4256e2b-6268-42f0-8f03-858736a6ecd3'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:03.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c53f7cd-237c-40be-81c3-ca8b1510f9ce,3604,,"[40.5, 27.7]",3802795,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhou Guirassy,9102.0,Center Forward,132,Rennes,134,['d0529784-9dad-4917-87fb-b3821fee3c58'],10,,,,,,,,,,,,,,,,,,Rennes,134,00:37:10.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250d0ef-d93c-4687-99cf-be7f8c34f5fd,3609,,"[47.6, 13.6]",3802795,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Terrier,4420.0,Left Wing,132,Rennes,134,['3596eaf3-32a5-42d6-b242-88a0cadce624'],17,,,,,,,,,,,,,,,,,,Rennes,134,00:37:17.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df221ba1-b5cc-4df2-ae55-57b9b61d2e17,3613,,"[62.2, 3.1]",3802795,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhou Guirassy,9102.0,Center Forward,132,Rennes,134,['67ef87c0-230c-4d8e-a038-a8e0e226de87'],20,,,,,,,,,,,,,,,,,,Rennes,134,00:37:20.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c64c4ad-58c5-456c-9ae3-407609f6a86f,3616,,"[55.9, 13.6]",3802795,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Center Defensive Midfield,132,Rennes,134,['35959b5a-be1c-4831-b010-fbe662617f87'],22,,,,,,,,,,,,,,,,,,Rennes,134,00:37:22.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea3c9855-10a9-462f-8470-6aee6dc57ae1,3618,,"[51.5, 15.9]",3802795,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lovro Majer,28914.0,Right Center Midfield,132,Rennes,134,['bc3e498a-2214-4c38-9c57-b928c831e672'],22,,,,,,,,,,,,,,,,,,Rennes,134,00:37:22.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac23cd24-2efb-4af7-a4c6-df4968787cda,3627,,"[24.0, 37.6]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Presnel Kimpembe,2999.0,Left Center Back,133,Paris Saint-Germain,131,['c97a2807-dfa1-4d61-9c89-05dc403f90a0'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:25.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eb3fb26-335b-43ba-beae-6390938c7abd,3629,,"[52.9, 58.7]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Right Defensive Midfield,133,Paris Saint-Germain,131,['e79ae176-c15d-4375-ad00-976a7f0812cb'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:34.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56d68db1-a22b-4812-8829-d63b2b5c9b94,3636,,"[91.4, 75.9]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thilo Kehrer,8511.0,Right Back,133,Paris Saint-Germain,131,['74d6f362-d2f7-4971-b14b-bc19c75a637f'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:40.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4acf91b9-4e80-4067-b944-774946a399c9,3640,,"[88.6, 68.5]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Right Defensive Midfield,133,Paris Saint-Germain,131,['727ac4a6-51ba-4e56-932d-d791de1c3a38'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:43.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238425c8-cdbd-4938-bc81-4475e222f221,3643,,"[79.6, 48.1]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,133,Paris Saint-Germain,131,['3ddf51d8-bd2c-406f-85b5-d25b9bb9cc0e'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:45.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405c3e5e-0f0e-4f35-b502-b84146cfae75,3648,,"[100.3, 37.2]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kylian Mbappé Lottin,3009.0,Center Forward,133,Paris Saint-Germain,131,['55df0491-3443-4aeb-9f25-e7e28b8e472e'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:49.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8e3c973-ac04-441f-9131-5bf3d20a6bb8,3651,,"[99.6, 31.1]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,133,Paris Saint-Germain,131,['22b965ce-8da6-45f4-9f89-a0fc3be80fb5'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:49.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9f7e4a5-a458-488a-bd43-3d2a2123dd75,3658,,"[38.7, 29.9]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serhou Guirassy,9102.0,Center Forward,134,Rennes,134,['631c1b4a-e146-436b-a9fc-cc7c50da49e8'],55,,,,,,,,,,,,,,,,,,Rennes,134,00:38:55.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac60c5c0-73c0-4c3c-a232-34956b02a6ab,3661,,"[35.9, 20.3]",3802795,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamaldeen Sulemana,35658.0,Right Wing,134,Rennes,134,"['724a2ca3-f2c2-4f8d-82e9-d74af97e15a5', 'd6d929b8-eb16-4eba-8106-74d2b16be2b9']",56,,,,,,,,,,,,,,,,,,Rennes,134,00:38:56.381,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb551de5-b7d7-4582-bac4-89704e1023be,3669,,"[64.2, 54.0]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Center Defensive Midfield,134,Rennes,134,['0ff062c2-189f-4ef5-bc11-a6242a492ed4'],3,,,,,,,,,,,,,,,,,,Rennes,134,00:39:03.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f8f724a-617c-41f3-b714-52a2b695b09f,3674,,"[53.1, 26.8]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,134,Rennes,134,['cbee6885-bdfa-442e-98ba-fade9c7595ba'],10,,,,,,,,,,,,,,,,,,Rennes,134,00:39:10.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3310201-f290-4215-8da2-eb21c689c732,3678,,"[65.2, 23.3]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Terrier,4420.0,Left Wing,134,Rennes,134,['0cba1a14-5059-40be-863a-2fe191ee2529'],12,,,,,,,,,,,,,,,,,,Rennes,134,00:39:12.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc3a9968-9fc6-4e92-9425-2c7a23abb1eb,3681,,"[76.8, 17.9]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Santamaría,3108.0,Left Center Midfield,134,Rennes,134,['99dcd896-ddeb-442b-85ac-215fc230cc8e'],17,,,,,,,,,,,,,,,,,,Rennes,134,00:39:17.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ec95f0b-945a-420c-a2b5-162d89d608ce,3684,,"[79.8, 6.8]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Terrier,4420.0,Left Wing,134,Rennes,134,"['3aa156ca-c32e-466c-8373-fa64c6ac2cb5', 'a41d47ce-6509-4b45-9fc9-0def9f79bc4f']",18,,,,,,,,,,,,,,,,,,Rennes,134,00:39:18.469,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938b1830-fef6-4cb4-b628-27e370acd01b,3687,,"[65.2, 5.7]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,134,Rennes,134,['bee52b95-8cbe-43c6-99b2-93878ba42185'],20,,,,,,,,,,,,,,,,,,Rennes,134,00:39:20.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de90c912-93ec-44ae-9cf9-0c7bf59b7e8b,3693,,"[54.2, 27.0]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,135,Paris Saint-Germain,131,['f6940542-b372-460f-87c0-aed64867170d'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:25.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827a350-5e61-4573-bbc3-5337be1b38ec,3696,,"[108.8, 58.5]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Left Defensive Midfield,135,Paris Saint-Germain,131,['c2af78d4-1b58-4a54-9341-464de2b5db46'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:31.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49c85a35-86c2-49a4-9a0e-445548d593d2,3706,,"[93.3, 72.4]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,135,Paris Saint-Germain,131,['64c8dde8-1681-4c06-8230-234100c457a9'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:42.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1b92312-6d0f-4a62-a439-38d637de7e63,3714,,"[81.8, 72.2]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,135,Paris Saint-Germain,131,['f497b3ef-a88f-4958-a2f2-49252a655f7b'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:51.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e9161e8-6ff2-4a2d-a1e2-076277dbde08,3717,,"[91.8, 75.2]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,135,Paris Saint-Germain,131,['87046ea6-0d50-4cca-9926-ef9fb7d61fc3'],53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:53.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b95d8410-0671-4af4-86b4-538061ce7e0c,3720,,"[92.9, 61.8]",3802795,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,135,Paris Saint-Germain,131,['3d42982e-86f3-4c34-8d17-731c4359f988'],59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:59.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25bd08d-9618-4d12-bc94-ea18ca322161,3723,,"[87.5, 38.7]",3802795,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,135,Paris Saint-Germain,131,['2fb34ec6-6e52-48f5-be1c-f6ebee90e78a'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:00.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38284b31-53a2-44bb-96aa-deff620e693a,3726,,"[100.5, 10.4]",3802795,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Back,135,Paris Saint-Germain,131,['bbe1cc9d-3ab2-4577-a33a-5ddddc11fdaf'],2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:02.851,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f868d06a-3943-47a0-8239-eaa75542c56c,3729,,"[110.1, 43.9]",3802795,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Left Defensive Midfield,135,Paris Saint-Germain,131,['11ff90b9-a3f8-421a-8478-a4a81ff54c99'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:04.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b19ffa9a-90dd-4272-9818-a6d4deac5537,3735,,"[109.6, 43.1]",3802795,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcos Aoás Corrêa,4372.0,Right Center Back,136,Paris Saint-Germain,131,['e96b22d5-7eb5-4f3c-8bea-e86addec4ff3'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:56.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b516a3-37b7-4c1d-98ed-6658c3ea6902,3750,,"[63.8, 40.2]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Wing,136,Paris Saint-Germain,131,['50172dac-34da-4768-ab34-7240bc7c2329'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:11.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b533cef-8885-49a6-b970-37245172a15f,3754,,"[76.4, 24.4]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marco Verratti,3166.0,Right Defensive Midfield,136,Paris Saint-Germain,131,['9d1b783d-7d6b-40f3-a06c-365f44320c56'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:14.248,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d53c449b-fbc6-4653-b76a-5a7391408d04,3758,,"[87.5, 7.2]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,136,Paris Saint-Germain,131,['c2cf03e3-6200-499f-8592-a67e740c1439'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:18.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c87da3da-681d-4379-beaa-e501e5e55d43,3761,,"[75.5, 18.7]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Defensive Midfield,137,Paris Saint-Germain,131,['13ebcc77-2a87-4716-adc8-e4162172885c'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:30.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15e2c9a6-c964-446d-8823-a683517870f4,3763,,"[55.7, 48.5]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,137,Paris Saint-Germain,131,['68a3bdb5-125b-4b23-baac-39ab2406c7b7'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:32.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d248319-1d30-455d-b807-7bc6e621a435,3765,,"[72.2, 25.7]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Defensive Midfield,137,Paris Saint-Germain,131,['8dc9d8ab-fe83-4c99-b98d-347c280347fd'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:37.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1ae4421-7335-4dcf-97dc-53c1d60996ee,3768,,"[90.5, 14.4]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,137,Paris Saint-Germain,131,['442e67db-c6d4-4c47-afc9-aa57c883a859'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:40.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecac31df-7287-4c19-986a-d74232b77b18,3772,,"[2.6, 27.0]",3802795,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Doğan Alemdar,36360.0,Goalkeeper,138,Rennes,134,['8424e353-e8ae-4057-8823-2fb5fc22d40b'],45,,,,,,,,,,,,,,,,,,Rennes,134,00:41:45.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e02ae343-83a1-46dc-8ed6-274e6cb43096,3774,,"[43.7, 4.4]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Birger Meling,16353.0,Left Back,138,Rennes,134,['17ee44a9-3d87-4a6b-9eb2-9b7d675c5a33'],1,,,,,,,,,,,,,,,,,,Rennes,134,00:42:01.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49de0a73-559c-41bf-87e9-917f8ab512b6,3776,,"[48.9, 12.9]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Santamaría,3108.0,Left Center Midfield,138,Rennes,134,['77a01816-5a70-480d-a568-18f5211b0c70'],5,,,,,,,,,,,,,,,,,,Rennes,134,00:42:05.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07d3045f-126c-4547-89b6-7e0185aa550e,3779,,"[37.9, 16.0]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,138,Rennes,134,['b51a0846-e3d4-416a-8f4e-cd63256776f5'],8,,,,,,,,,,,,,,,,,,Rennes,134,00:42:08.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695c0d60-8f02-4b88-bf57-8ec29f4a9732,3783,,"[57.9, 4.9]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Truffert,45026.0,Left Wing,138,Rennes,134,"['5543a578-64b1-4154-beaa-cde02d20e6fe', '913650be-4d11-437f-b3eb-b2b87eb60b82']",11,,,,,,,,,,,,,,,,,,Rennes,134,00:42:11.119,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be99ac9b-39a9-4c51-8a03-8797166900ff,3786,,"[36.1, 4.9]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Left Center Back,138,Rennes,134,['b9e4b87c-c655-4724-b9bc-340bdacb0a02'],16,,,,,,,,,,,,,,,,,,Rennes,134,00:42:16.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630fec2d-f4f8-4339-996d-db6d7d8cd4e0,3790,,"[9.8, 29.4]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Doğan Alemdar,36360.0,Goalkeeper,138,Rennes,134,['168e0ec3-1240-474a-af74-85a68f274116'],21,,,,,,,,,,,,,,,,,,Rennes,134,00:42:21.991,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6376a99e-8a01-4cda-973c-5872f3d07473,3793,,"[68.7, 1.2]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Terrier,4420.0,Right Center Midfield,138,Rennes,134,['e7315520-5869-4976-9f0c-bb2a47b2ae1f'],30,,,,,,,,,,,,,,,,,,Rennes,134,00:42:30.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21db9b8c-5d61-4ced-8097-6de40659db3e,3796,,"[64.6, 68.9]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Defensive Midfield,139,Paris Saint-Germain,131,['310518a6-1bcd-41b8-a771-2b08f12b47bc'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:31.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce7e7867-3a1f-4490-9589-e04a3ec15c8f,3802,,"[49.2, 73.3]",3802795,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,140,Paris Saint-Germain,131,['ae8086d8-4d5b-4db0-8b69-ef29fd545414'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:41.653,Ball Receipt*,
