50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.242442,,,,,,,,,,,,,,,0fa936a6-f70d-4b82-a9be-40d785f59328,885,,,"[88.8, 40.4]",3802752,22,,,,0.94642824,b2220261-153d-476b-a1be-b16f43030a4b,Left Foot,,,,"[105.3, 63.3]",,Ground Pass,,28.225166,,,,Ángel Fabián Di María Hernández,2995.0,True,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,58,Paris Saint-Germain,131,['70d50297-e9e8-40d6-8677-3e068efae27d'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:20.662,Pass,
,,,,,,,,,,,,,,,,,,,1.274468,,,,,,,,,,,,,,,7e9f5928-73d0-47f9-a64f-494d655426db,891,,,"[120.0, 0.1]",3802752,23,,,,1.7467359,,Right Foot,,,,"[116.0, 22.6]",,Ground Pass,,22.852789,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,59,Paris Saint-Germain,131,['5364858e-21bb-424c-a67b-a5e7c66c8213'],1,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:01.967,Pass,
,,,,,,,,,,,,,,,,,,,1.479707,,,,,,,,,,,,,,,c1ee993f-269d-4796-bb90-ab2c1a149441,894,,,"[115.3, 23.5]",3802752,23,,,,-2.1182368,,Left Foot,,,,"[106.4, 8.9]",,Ground Pass,,17.098831,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,59,Paris Saint-Germain,131,['21bf7053-3047-4841-b1c4-6463aa7a66b4'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:03.281,Pass,
,,,,,,,,,,,,,,,,,,,0.681333,,,,,,,,,,,,,,,ea207c21-c56c-4413-942d-dbc4b5b5dabd,897,,,"[106.4, 8.9]",3802752,23,,,,1.4473398,,Right Foot,True,,,"[109.8, 36.3]",,High Pass,,27.610144,,Incomplete,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,59,Paris Saint-Germain,131,['b85714eb-aa55-4999-81fd-9b44f360f167'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:04.841,Pass,
,,,,,,,,,,,,,,,,,,,0.792209,,,,,,,,,,,,,,,b056b77b-20b0-4919-8f99-5099e94c0dfb,900,,,"[6.0, 44.0]",3802752,23,,,,1.2055949,,Left Foot,,,,"[8.6, 50.8]",,Ground Pass,,7.28011,,,,Jérôme Boateng,5578.0,,,,,Goal Kick,1,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,60,Lyon,137,['68053447-2caf-4ff4-8224-5d6bff138f41'],20,,,,,,,,,,,,,,,,,,Lyon,137,00:23:20.736,Pass,
,,,,,,,,,,,,,,,,,,,1.134702,,,,,,,,,,,,,,,0eee1b77-2b1f-4503-9eec-f84027ead8ab,903,,,"[9.7, 45.7]",3802752,23,,,,-0.5559769,,Left Foot,,,,"[20.0, 39.3]",,Ground Pass,,12.126417,,,,Bruno Guimarães Rodriguez Moura,25142.0,,,,,,1,From Goal Kick,Jérôme Boateng,5578.0,Right Center Back,60,Lyon,137,['83ac9b4b-0dd8-49eb-b15e-4db36631242a'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:23:22.778,Pass,
,,,,,,,,,,,,,,,,,,,0.898984,,,,,,,,,,,,,,,9902744b-de50-460e-b6d9-fb6b6783258c,906,,,"[20.0, 39.3]",3802752,23,,,,2.7390933,,Right Foot,,,,"[9.9, 43.6]",,Ground Pass,,10.977249,,,,Jérôme Boateng,5578.0,,,,,,1,From Goal Kick,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,60,Lyon,137,['759cf435-6c55-4a0b-a18b-90c562a84e29'],24,,,,,,,,,,,,,,,,,,Lyon,137,00:23:24.014,Pass,
,,,,,,,,,,,,,,,,,,,1.481183,,,,,,,,,,,,,,,80989a06-c920-4cfd-839d-498ebaacf458,908,,,"[9.0, 43.4]",3802752,23,,,,-1.5858328,,Right Foot,,,,"[8.8, 30.1]",,Ground Pass,,13.301504,,,,Jason Denayer,13116.0,,,,,,1,From Goal Kick,Jérôme Boateng,5578.0,Right Center Back,60,Lyon,137,['e9f1cf16-f5c0-4990-b921-c58f2572dc4c'],24,,,,,,,,,,,,,,,,,,Lyon,137,00:23:24.913,Pass,
,,,,,,,,,,,,,,,,,,,1.115624,,,,,,,,,,,,,,,5cae2d4d-02a0-4e82-8c91-b88cb691b53c,912,,,"[11.4, 23.5]",3802752,23,,,,-1.3526269,,Right Foot,,,,"[16.1, 2.3]",,Ground Pass,,21.71474,,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,From Goal Kick,Jason Denayer,13116.0,Left Center Back,60,Lyon,137,"['4597befd-0106-4e52-bdd7-6c395441c72f', '7b7a24f8-81c1-4332-936f-add234dbf03c']",27,,,,,,,,,,,,,,,,,,Lyon,137,00:23:27.953,Pass,True
,,,,,,,,,,,,,,,,,,,1.438143,,,,,,,,,,,,,,,4b43e935-adf7-4ff8-98b2-fd26b60b1b16,915,,,"[16.1, 2.1]",3802752,23,,,,0.017775904,,Left Foot,,,,"[38.6, 2.5]",,High Pass,,22.503555,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,From Goal Kick,Emerson Palmieri dos Santos,4355.0,Left Back,60,Lyon,137,['04057b82-3fa5-41ee-82be-c42f87408c6e'],30,,,,,,,,,,,,,,,,,,Lyon,137,00:23:30.023,Pass,
,,,,,,,,,,,,,,,,,,,0.894765,,,,,,,,,,,,,,,0f016126-d323-4d82-8738-268ae9f86a36,919,,,"[36.9, 2.5]",3802752,23,,,,2.6971734,,Right Foot,,,,"[30.6, 5.5]",,Low Pass,,6.977822,,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,From Goal Kick,Karl Brillant Toko Ekambi,3551.0,Left Wing,60,Lyon,137,"['8486a12f-19ff-459b-ac5a-d854f83b0e10', '9fd83c29-0ee1-46b5-9071-432547f48745']",31,,,,,,,,,,,,,,,,,,Lyon,137,00:23:31.519,Pass,True
,,,,,,,,,,,,,,,,,,,1.522367,,,,,,,,,,,,,,,a3d14458-939d-49cf-a998-b8f6a0a47439,921,,,"[30.6, 5.5]",3802752,23,,,,0.058755822,,Left Foot,,,,"[52.7, 6.8]",,Ground Pass,,22.138203,,,,Islam Slimani,3811.0,,,,,,1,From Goal Kick,Emerson Palmieri dos Santos,4355.0,Left Back,60,Lyon,137,['6fad3b63-8000-4ac6-9b90-d92fc5238496'],32,,,,,,,,,,,,,,,,,,Lyon,137,00:23:32.414,Pass,
,,,,,,,,,,,,,,,,,,,0.964833,,,,,,,,,,,,,,,2f01731d-aa88-4a44-9d77-7576a5a275f9,925,,,"[52.7, 6.4]",3802752,23,,,,3.0488362,,Right Foot,,,,"[44.1, 7.2]",,Ground Pass,,8.637129,,,,Emerson Palmieri dos Santos,4355.0,,,,,,1,From Goal Kick,Islam Slimani,3811.0,Center Forward,60,Lyon,137,"['735db9de-b0f8-41ea-b2b7-54d5314d4f03', 'e5316f7d-2a0a-4bb2-bb4c-b83deaa44507']",34,,,,,,,,,,,,,,,,,,Lyon,137,00:23:34.012,Pass,True
,,,,,,,,,,,,,,,,,,,0.620657,,,,,,,,,,,,,,,718f6bfd-a8f8-49ac-a63b-4d98718731ff,929,,,"[45.0, 7.8]",3802752,23,,,,-0.45577377,,Left Foot,,,,"[50.1, 5.3]",,Ground Pass,,5.6797886,,Incomplete,,Islam Slimani,3811.0,,,,,,1,From Goal Kick,Emerson Palmieri dos Santos,4355.0,Left Back,60,Lyon,137,"['7cd960b7-7a6a-4d26-abd9-3dcda3b94ce0', 'ae83e679-326a-4503-8c5e-1f8f5de51691', 'fade5a3e-ee6b-42d9-9080-5c7df3ff2424']",35,,,,,,,,,,,,,,,,,,Lyon,137,00:23:35.026,Pass,True
,,,,,,,,,,,,True,,,,,,,3.152144,,,,,,,,,,,,,,,fade5a3e-ee6b-42d9-9080-5c7df3ff2424,931,,,"[70.0, 74.8]",3802752,23,,,,-2.7757032,,Left Foot,,,,"[43.9, 64.8]",,Low Pass,,27.950134,,,,Presnel Kimpembe,2999.0,,,,,Interception,1,Regular Play,Thilo Kehrer,8511.0,Right Back,61,Paris Saint-Germain,131,"['718f6bfd-a8f8-49ac-a63b-4d98718731ff', 'cc028e53-64f8-47c9-9772-5f4c41c17033']",35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:35.646,Pass,
,,,,,,,,,,,,,,,,,,,0.787175,,,,,,,,,,,,,,,a6d27a2c-6140-431e-9ac6-c1caf2ec7e5b,935,,,"[41.1, 72.0]",3802752,23,,,,-0.14189705,,Right Foot,,,,"[49.5, 70.8]",,Ground Pass,,8.485281,,,,Ander Herrera Agüera,3606.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,61,Paris Saint-Germain,131,['f9c64d6d-47e5-4b7c-9344-42ef86a073ab'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:40.343,Pass,
,,,,,,,,,,,,,,,,,,,0.707855,,,,,,,,,,,,,,,53729ba7-2c84-421e-9ae0-ba1426cc9aaf,939,,,"[49.2, 70.5]",3802752,23,,,,-3.0791738,,Right Foot,,,,"[33.2, 69.5]",,Ground Pass,,16.03122,,,,Thilo Kehrer,8511.0,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Right Defensive Midfield,61,Paris Saint-Germain,131,"['28493fe1-8e0f-48be-bc09-b88c074180b0', '31d5b375-a3e4-4e0e-8951-d7de93051b96']",41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:41.517,Pass,True
,,,,,,,,,,,,,,,,,,,2.516944,,,,,,,,,,,,,,,b529865c-883c-40e8-a5c0-e3ac688438ff,942,,,"[34.7, 69.5]",3802752,23,,,,-2.3948717,,Right Foot,,,,"[9.2, 45.9]",,Ground Pass,,34.744926,,,,Gianluigi Donnarumma,7036.0,,,,,,1,Regular Play,Thilo Kehrer,8511.0,Right Back,61,Paris Saint-Germain,131,['6bb4c883-19e1-4066-a9cd-0df708fcb78e'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:43.039,Pass,
,,,,,,,,,,,,,,,,,,,2.71891,,,,,,,,,,,,,,,818b7c1f-36fa-47e9-a546-5c07057ec1a2,945,,,"[9.9, 46.8]",3802752,23,,,,0.1623872,,Right Foot,,,,"[56.9, 54.5]",,High Pass,,47.626568,,Unknown,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,61,Paris Saint-Germain,131,['01884fa3-4127-456f-a045-dc4b921b18b8'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:51.572,Pass,True
,,,,,,,,,,,,,,,,,,,1.012943,,,,,,,,,,,,,,,e7f38363-de48-42fc-ac9c-ea8610e26434,948,,,"[62.9, 26.0]",3802752,24,,,,0.726107,,Right Foot,,,,"[74.5, 36.3]",,Ground Pass,,15.5128975,,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,Free Kick,1,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,62,Lyon,137,['4bd41962-80e6-446b-b198-8cc06601e4c9'],1,,,,,,,,,,,,,,,,,,Lyon,137,00:24:01.000,Pass,
,,,,,,,,,,,,,,,,,,,1.034996,,,,,,,,,,,,,,,d20afde2-14ce-4500-bd56-2f2c8f364643,950,,,"[74.5, 36.3]",3802752,24,,,,-2.1175852,,Left Foot,,,,"[68.9, 27.1]",,Ground Pass,,10.770329,,,,Bruno Guimarães Rodriguez Moura,25142.0,,,,,,1,From Free Kick,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,62,Lyon,137,['5009b7f0-e7b8-4304-ab08-5fdca4accba9'],2,,,,,,,,,,,,,,,,,,Lyon,137,00:24:02.013,Pass,
,,,,,,,,,,,,,,,,,,,1.645548,,,,,,,,,,,,,,,a669f4af-9a8d-42fa-b844-502be9110ef4,954,,,"[73.2, 39.1]",3802752,24,,,,1.0504643,,Right Foot,,,,"[94.0, 75.4]",,Ground Pass,,41.836945,,,,Xherdan Shaqiri,3533.0,,,,,,1,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,62,Lyon,137,['a77bbb7c-1425-45f3-be48-e824a17c7218'],5,,,,,,,,,,,,,,,,,,Lyon,137,00:24:05.484,Pass,
,,,,,,,,,,,,,,,,,,,1.7654,,,,,,,,,,,,,,,66de35bc-2add-4076-bded-69d299fe4658,957,,,"[100.4, 66.0]",3802752,24,,,,-0.29706421,,Left Foot,,,,"[120.0, 60.0]",,Ground Pass,,20.497805,,Out,,Malo Gusto,39260.0,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,62,Lyon,137,['9665ac06-3345-4072-83fa-7a8257b7ffe9'],9,,,,,,,,,,,,,,,,,,Lyon,137,00:24:09.899,Pass,
,,,,,,,,,,,,,,,,,,,1.130646,,,,,,,,,,,,,,,4e4cf100-1c02-4de4-a88b-330010beb98d,959,,,"[7.0, 44.1]",3802752,24,,,,-0.6955123,,Right Foot,,,,"[19.7, 33.5]",,Ground Pass,,16.54237,,,,Ander Herrera Agüera,3606.0,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,63,Paris Saint-Germain,131,['8326f1c5-6c8b-4e17-bf46-f1fb653fef58'],22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:22.546,Pass,
,,,,,,,,,,,,,,,,,,,1.006096,,,,,,,,,,,,,,,a0ef7151-2aa8-4394-b186-50db457f0f21,962,,,"[14.8, 35.0]",3802752,24,,,,-2.5234485,,Right Foot,,,,"[5.8, 28.6]",,Ground Pass,,11.0435505,,,,Presnel Kimpembe,2999.0,,,,,,1,From Goal Kick,Ander Herrera Agüera,3606.0,Right Defensive Midfield,63,Paris Saint-Germain,131,['4d5fac63-bdb9-4692-acf6-3d5e31a7cd69'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:25.198,Pass,
,,,,,,,,,,,,,,,,,,,0.74949,,,,,,,,,,,,,,,e46964b4-e316-4e90-bcc1-e44534508a64,965,,,"[11.4, 35.0]",3802752,24,,,,2.7985687,,Left Foot,,,,"[3.0, 38.0]",,Ground Pass,,8.9196415,,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Goal Kick,Presnel Kimpembe,2999.0,Left Center Back,63,Paris Saint-Germain,131,['befbc1d8-0b35-4682-9ff2-02c943870bce'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:31.807,Pass,
,,,,,,,,,,,,,,,,,,,2.085893,,,,,,,,,,,,,,,137442ec-c8a9-422a-980e-4e38090fb988,968,,,"[3.0, 38.0]",3802752,24,,,,-1.3094013,,Right Foot,,,,"[11.4, 6.6]",,Ground Pass,,32.504154,,,,Nuno Mendes,41092.0,,,,,,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,63,Paris Saint-Germain,131,['1ffabefb-01fd-437d-aee9-ba107a49a5fa'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:32.596,Pass,
,,,,,,,,,,,,,,,,,,,1.288993,,,,,,,,,,,,,,,5ee6c359-daba-446a-9ba8-93b907a41327,971,,,"[26.4, 6.4]",3802752,24,,,,2.1660662,,Left Foot,,,,"[15.7, 22.2]",,Ground Pass,,19.082191,,,,Presnel Kimpembe,2999.0,,,,,,1,From Goal Kick,Nuno Mendes,41092.0,Left Back,63,Paris Saint-Germain,131,['f82c2546-17e1-4801-981e-3089613fe22c'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:40.636,Pass,
,,,,,,,,,,,,,,,,,,,0.873672,,,,,,,,,,,,,,,068e5ab3-240b-4950-ae08-4de4c73bc7c0,974,,,"[27.2, 23.7]",3802752,24,,,,-0.01694753,,Left Foot,,,,"[39.0, 23.5]",,Ground Pass,,11.801695,,,,Ander Herrera Agüera,3606.0,,,,,,1,From Goal Kick,Presnel Kimpembe,2999.0,Left Center Back,63,Paris Saint-Germain,131,['6427356f-214c-495f-8e38-8e611bfaede1'],46,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:46.313,Pass,
,,,,,,,,,,,,,,,,,,,1.536795,,,,,,,,,,,,,,,adfe52e6-be3e-4f58-9f7c-e82398302a86,977,,,"[39.0, 23.3]",3802752,24,,,,-1.9383552,,Right Foot,,,,"[32.3, 5.9]",,Ground Pass,,18.645374,,,,Nuno Mendes,41092.0,,,,,,1,From Goal Kick,Ander Herrera Agüera,3606.0,Right Defensive Midfield,63,Paris Saint-Germain,131,['e8c52028-a2cc-4b1c-9d44-4364564ed1d9'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:47.227,Pass,
,,,,,,,,,,,,,,,,,,,1.2239,,,,,,,,,,,,,,,a74a9f24-065f-401f-a644-c395d103cbdc,980,,,"[32.1, 5.5]",3802752,24,,,,0.6129052,,Left Foot,,,,"[56.7, 22.8]",,Low Pass,,30.074076,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Goal Kick,Nuno Mendes,41092.0,Left Back,63,Paris Saint-Germain,131,['32269541-5eca-46e0-b587-15a3f7ba5af3'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:49.947,Pass,
,,,,,,,,,,,,,,,,,,,1.465975,,,,,,,,,,,,,,,c4f12fd5-e49a-4566-921e-aa1e4ac8ba00,983,,,"[50.3, 27.1]",3802752,24,,,,1.9861355,,Right Foot,,,,"[43.2, 43.2]",,Ground Pass,,17.596022,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Goal Kick,Kylian Mbappé Lottin,3009.0,Center Forward,63,Paris Saint-Germain,131,['96df68a2-5ebd-480d-87db-2cdab0cb3cda'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:52.833,Pass,
,,,,,,,,,,,,,,,,,,,1.198248,,,,,,,,,,,,,,,1bd8cc09-5a38-4f32-9e23-e16c4a6a61f2,986,,,"[44.1, 48.3]",3802752,24,,,,1.3445772,,Right Foot,,,,"[49.9, 73.5]",,Ground Pass,,25.858847,,,,Thilo Kehrer,8511.0,,,,,,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,63,Paris Saint-Germain,131,['1e1583eb-ce73-48d6-a9be-8819dbc22a29'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:55.970,Pass,
,,,,,,,,,,,,,,,,,,,0.888785,,,,,,,,,,,,,,,08376aa5-0720-478c-875a-36e434fc545e,989,,,"[50.1, 72.5]",3802752,24,,,,-0.60477954,,Right Foot,,,,"[56.9, 67.8]",,Ground Pass,,8.266196,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Goal Kick,Thilo Kehrer,8511.0,Right Back,63,Paris Saint-Germain,131,['5f519b3a-34d9-4379-9403-f61b58162982'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:58.971,Pass,
,,,,,,,,,,,,,,,,,,,1.474661,,,,,,,,,,,,,,,17a40a7d-1dfa-4c36-be22-c81e7b6c2fc4,999,,,"[80.5, 15.1]",3802752,25,,,,0.65386623,,Right Foot,,,,"[109.6, 37.4]",,High Pass,,36.66197,,Unknown,,Jérôme Boateng,5578.0,,,,,Free Kick,1,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,64,Lyon,137,['bf2323d2-fb7d-4599-8fe4-dfc823c5c13c'],54,,,,,,,,,,,,,,,,,,Lyon,137,00:25:54.567,Pass,
,,,,,,,,,,,,,,,,,,,1.198748,,,,,,,,,,,,,,,2de50f3d-6c6b-4084-a141-b61343cf2d6d,1005,,,"[9.5, 46.4]",3802752,27,True,,,-1.5199926,,Right Foot,,,,"[10.1, 34.6]",,Ground Pass,,11.815245,,,,Presnel Kimpembe,2999.0,,,,,Free Kick,1,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,65,Paris Saint-Germain,131,['7c53a6b3-9587-45f7-b9f5-4b3457a4c41c'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:24.239,Pass,
,,,,,,,,,,,,,,,,,,,1.268402,,,,,,,,,,,,,,,9c857629-e37e-484f-a0f4-e697ea7fa8d8,1007,,,"[15.2, 31.0]",3802752,27,,,,-1.1775842,,Left Foot,,,,"[26.4, 4.0]",,Ground Pass,,29.230806,,,,Nuno Mendes,41092.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,65,Paris Saint-Germain,131,['c52b1d4f-3569-4642-abcc-2abcb0de0ea7'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:28.426,Pass,
,,,,,,,,,,,,,,,,,,,1.53656,,,,,,,,,,,,,,,0eb9478e-01cd-4581-9486-48c5c6f86223,1010,,,"[26.4, 4.0]",3802752,27,,,,2.0765243,,Left Foot,,,,"[16.1, 22.6]",,Ground Pass,,21.261467,,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Nuno Mendes,41092.0,Left Back,65,Paris Saint-Germain,131,['7fa90433-b156-44cd-91f4-647c4034241a'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:30.084,Pass,
,,,,,,,,,,,,,,,,,,,1.026486,,,,,,,,,,,,,,,694a545d-69c8-4298-b64e-8677f92c56b6,1013,,,"[16.7, 23.7]",3802752,27,,,,0.76635283,,Left Foot,,,,"[27.4, 34.0]",,Ground Pass,,14.851936,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,65,Paris Saint-Germain,131,['ae972615-b6a0-41db-a812-15b01f3dbd0f'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:32.623,Pass,
,,,,,,,,,,,,,,,,,,,1.742693,,,,,,,,,,,,,,,531835d2-cc15-4ab8-a00f-11c4087c717d,1016,,,"[27.4, 33.5]",3802752,27,,,,1.5654631,,Right Foot,,,,"[27.6, 71.0]",,Ground Pass,,37.500534,,,,Thilo Kehrer,8511.0,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,65,Paris Saint-Germain,131,['f13409ad-c348-403f-92be-331fe301881b'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:34.569,Pass,
,,,,,,,,,,,,,,,,,,,0.83462,,,,,,,,,,,,,,,3dd5cc2a-bbb7-45fe-962f-9e631cbba1e8,1019,,,"[28.5, 72.9]",3802752,27,,,,-0.8329813,,Right Foot,,,,"[34.5, 66.3]",,Ground Pass,,8.9196415,,,,Ander Herrera Agüera,3606.0,,,,,,1,From Free Kick,Thilo Kehrer,8511.0,Right Back,65,Paris Saint-Germain,131,['e9dd1c39-6554-4723-b483-685cdd471e94'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:37.985,Pass,
,,,,,,,,,,,,,,,,,,,1.009129,,,,,,,,,,,,,,,06979078-6798-42b0-9673-95eb5cdbc22f,1023,,,"[34.3, 67.3]",3802752,27,,,,2.893638,,Right Foot,,,,"[26.4, 69.3]",,Ground Pass,,8.149233,,,,Thilo Kehrer,8511.0,,,,,,1,From Free Kick,Ander Herrera Agüera,3606.0,Right Defensive Midfield,65,Paris Saint-Germain,131,"['a85e671f-f6b9-4004-8bb7-17c0cd46e3fd', 'af6d5fbf-397a-408a-8f70-3caa8f66ee05']",39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:39.469,Pass,True
,,,,,,,,,,,,,,,,,,,0.507174,,,,,,,,,,,,,,,a395c13f-c3ff-4aae-b56f-7a1e2b269388,1031,,,"[97.0, 22.2]",3802752,27,,,,-0.32175055,,Right Foot,,,,"[103.6, 20.0]",,Ground Pass,,6.9570107,,Incomplete,,Lucas Tolentino Coelho de Lima,22600.0,,,Through Ball,True,,1,From Free Kick,Islam Slimani,3811.0,Center Forward,65,Paris Saint-Germain,131,"['73d9efb0-4b9d-46a5-b6ef-199d5ef8c21a', '9c18130d-56a5-44b3-89c2-468450d9e7ed']",43,,,,,,,,,,,,,,,,,,Lyon,137,00:27:43.291,Pass,
,,,,,,,,,,,,,,,,,,,1.720276,,,,,,,,,,,,,,,64d6713e-25a2-4537-9224-7a6fb9949bfd,1036,,,"[22.7, 63.7]",3802752,27,,,,0.0,,Right Foot,,,,"[45.0, 63.7]",,Ground Pass,,22.3,,Incomplete,,,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,65,Paris Saint-Germain,131,"['9beb6c7a-d1cd-4d41-8ecc-5275d41db086', 'd08c796c-7ffe-42ea-8830-aa5f76503297']",44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:44.886,Pass,True
,,,,,,,,,,,,,,,,,,,1.547574,,,,,,,,,,,,,,,5ad82f56-db8a-4fc9-960c-98d45ca1dc0a,1039,,,"[79.8, 14.9]",3802752,27,,,,-0.62385523,,Right Foot,,,,"[95.5, 3.6]",,Ground Pass,,19.343733,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,66,Lyon,137,['0ec30d1c-51ee-4509-a225-3133143e7dcb'],47,,,,,,,,,,,,,,,,,,Lyon,137,00:27:47.717,Pass,
,,,,,,,,,,,,,,,,,,,0.574797,,,,,,,,,,,,,,,1f0bb4be-5fc2-49f1-9a18-72328e4f71c7,1042,,,"[101.4, 10.2]",3802752,27,,,,1.8041701,,Right Foot,,,,"[98.5, 22.4]",,Ground Pass,,12.539936,,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,,1,Regular Play,Karl Brillant Toko Ekambi,3551.0,Left Wing,66,Lyon,137,['24605733-0424-49fb-90ce-4e4c261d78e4'],51,,,,,,,,,,,,,,,,,,Lyon,137,00:27:51.220,Pass,
