50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a3d4933-92ed-42ee-8cec-a76fa355406c,2524,,,"[84.1, 45.1]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,116,Paris Saint-Germain,131,['c89e1c7b-3b77-4fbb-8a26-b587171a2036'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:03.515,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4a16333-c45e-471f-b8da-cc1ee5872123,2526,,,"[87.6, 46.0]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Osman Bukari,44225.0,Right Wing Back,117,Nantes,144,['98130ef8-532c-4535-8677-935c972dea43'],27,,,,,,,,,,,,,,,,,,Nantes,144,00:14:27.874,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0eb17a9-21e3-4da8-a44d-4d39ba900183,2529,,,"[70.6, 57.4]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,117,Nantes,144,['501f25b8-22c4-4d1a-9e2d-a36b2508963d'],30,,,,,,,,,,,,,,,,,,Nantes,144,00:14:30.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3deb0131-3a67-4114-9fbc-19e609905ef3,2533,,,"[48.8, 57.8]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,118,Paris Saint-Germain,131,['32d858a2-55b5-4de8-980d-8e7bc7dfa54b'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:36.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55cc38ee-10ad-4b01-b5c5-a4b8f7e55fa8,2536,,,"[49.0, 46.9]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,118,Paris Saint-Germain,131,['5787bf79-888c-4547-a246-0e910ebc3098'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:38.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96d09595-b16f-49c9-879b-bcac0a220d05,2539,,,"[56.3, 40.4]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,118,Paris Saint-Germain,131,['7bea6443-5ac0-4545-b081-fa45fe4fd180'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:40.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f493d4fb-070c-4984-9ee8-d26d1e8d3b12,2542,,,"[63.3, 36.7]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Paris Saint-Germain,131,['6a95cbab-4654-4ceb-9204-9c26eee89c7c'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:41.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927462e-f20f-4f31-bb8f-0726bdae6f35,2545,,,"[79.7, 28.3]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,118,Paris Saint-Germain,131,['62293588-0859-476a-a055-c7b10a662217'],46,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:46.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33b9fb2b-bd7b-4f1f-a816-559aa7e35a3b,2548,,,"[77.6, 19.8]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,118,Paris Saint-Germain,131,['23751417-0200-4b86-a2eb-88880b3362d9'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:47.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d29b89-5803-4aef-ad23-ab55f1bb5a7f,2551,,,"[75.2, 29.3]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,118,Paris Saint-Germain,131,['a8550144-18a2-4fdd-bf74-630e986425dc'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:50.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e3eada5-d712-4fa0-8bef-dd722e0a6505,2554,,,"[83.4, 53.3]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,118,Paris Saint-Germain,131,['e643bdc5-ad4d-4c3f-a2e3-5713cef6cc21'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:52.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c845922b-9aa5-4fa4-b1af-38092a3b6a69,2557,,,"[75.2, 55.0]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,118,Paris Saint-Germain,131,['a8a70519-85ff-4763-9a3c-9ca3d171edb7'],53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:53.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9dc9f39-f616-4fbd-abc3-c3113c30f76f,2560,,,"[73.9, 39.7]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,118,Paris Saint-Germain,131,['3c9ad814-7f9e-4b66-b825-365a11d53fa6'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:55.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9ac5e2-0e1b-4e1f-9d72-7f8b8144c0f8,2563,,,"[77.0, 33.7]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,118,Paris Saint-Germain,131,['7377b99c-b607-4a59-9455-6ee2cfdbe560'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:56.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382bc887-ce11-4914-a023-fc1cb21477ef,2566,,,"[84.5, 43.6]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Paris Saint-Germain,131,['3394934c-9985-49b6-a992-dca2e32f1948'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:57.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88bba7bd-5548-4c3d-b6e5-535487bfafaa,2568,,,"[90.0, 36.4]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,118,Paris Saint-Germain,131,['fea1c585-efea-4e16-b63a-dfd9d751cbaf'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:58.290,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a165860-c020-49f2-a294-9dfd19a9a7e6,2571,,,"[102.7, 30.5]",3802839,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,118,Paris Saint-Germain,131,['e632a402-b7a6-4732-9295-3d65ef9895db'],59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:59.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179d102-c614-4a86-9a65-51f74810f383,2577,,,"[45.6, 40.0]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Center Forward,119,Nantes,144,"['12c9dec8-d82b-4a07-be50-2c4210bb2e28', '2d3ee0f1-c337-4156-aef2-f9098d3e35f7']",3,,,,,,,,,,,,,,,,,,Nantes,144,00:15:03.110,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e75f2d48-b681-478c-8a77-7be129789440,2580,,,"[40.1, 30.5]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Chirivella Burgos,8485.0,Left Center Midfield,119,Nantes,144,['635bc524-b06e-47ba-b987-543b834a4cda'],5,,,,,,,,,,,,,,,,,,Nantes,144,00:15:05.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b53966d4-fca4-418b-88a4-cb03ff88ab0c,2582,,,"[62.9, 71.6]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Randal Kolo Muani,22097.0,Right Center Forward,119,Nantes,144,['11ade32f-65eb-4f81-9e8d-3fbc90b4f2e5'],7,,,,,,,,,,,,,,,,,,Nantes,144,00:15:07.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7e5fd1a-9779-4e27-87a5-cf71499d4cd0,2586,,,"[40.1, 12.7]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,120,Paris Saint-Germain,131,['70a862a0-f8fa-4109-8919-d2635e59a306'],16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:16.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba6b93f3-1082-439a-b154-8247adfb9d28,2588,,,"[49.5, 24.2]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Center Defensive Midfield,120,Paris Saint-Germain,131,['aa88751b-eb3a-4d77-b5c7-5611d82a2d63'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:18.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9fee7b6-e1c5-4105-a030-1140d3533ec3,2592,,,"[74.9, 30.2]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,120,Paris Saint-Germain,131,['c912773d-cf8e-48c5-9818-af8343ad5330'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:24.828,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84160dba-b9d5-4ba6-ba33-9835efce7059,2596,,,"[81.0, 45.1]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Paris Saint-Germain,131,['ceccea95-b5a1-4035-a350-2a78ca3c99e2'],26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:26.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f23e78a-a5c9-4033-abfc-e713cc44fa91,2598,,,"[52.0, 58.7]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Randal Kolo Muani,22097.0,Right Center Forward,121,Nantes,144,['b49085a3-25a9-400d-a0f9-e13975617d70'],27,,,,,,,,,,,,,,,,,,Nantes,144,00:15:27.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cdb2f43-54e5-4750-b4bf-c2e42a11f870,2601,,,"[40.0, 67.6]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Osman Bukari,44225.0,Right Wing Back,121,Nantes,144,['dfc655c0-0052-4835-8f52-422aa42fde13'],30,,,,,,,,,,,,,,,,,,Nantes,144,00:15:30.141,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a9d413b-6722-48b1-a76b-eb8713f0ecc8,2604,,,"[95.1, 55.7]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Center Forward,121,Nantes,144,['3cee74be-1913-44fd-9a1d-54d645055e6b'],35,,,,,,,,,,,,,,,,,,Nantes,144,00:15:35.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f6b5e2c-ff6b-45ab-aa3c-391a58d8269a,2608,,,"[34.8, 55.7]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thilo Kehrer,8511.0,Right Back,122,Paris Saint-Germain,131,['bd842ee2-2bd7-4edb-87ae-ffba358156c3'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:38.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045de6b-9c21-4439-ac97-226e077c8030,2611,,,"[47.3, 49.6]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,122,Paris Saint-Germain,131,['2fdeefed-a1d6-4ced-897e-e88eca30b9ec'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:41.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3ae4d93-c86c-4214-970d-49733bdee055,2614,,,"[69.4, 28.9]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,122,Paris Saint-Germain,131,['9d3ead22-e1d4-4162-aa76-ec81e3793776'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:44.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29ce2fff-80cf-4aaa-884d-26dd33d5acf7,2616,,,"[77.1, 30.5]",3802839,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,122,Paris Saint-Germain,131,['3ecc2435-bde3-4df3-ab95-a0e4908614b6'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:45.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5407c77-e0d6-4ae7-b919-154e5f3dfe5b,2622,,,"[79.6, 30.9]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Paris Saint-Germain,131,['b5932c38-110c-4f43-90b8-77eb66b51902'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:20.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32342d81-22d6-4add-bcf7-b48fbaf6c40c,2624,,,"[77.5, 33.9]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Center Defensive Midfield,123,Paris Saint-Germain,131,['fcf1eec8-432b-4863-8113-a62b96c54d7e'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:20.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f4e149d-2368-4f04-8d66-0ca13eca19d0,2628,,,"[76.2, 57.1]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thilo Kehrer,8511.0,Right Back,123,Paris Saint-Germain,131,['b38df51c-c0e7-42ac-b2f2-bbb905e8b617'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:23.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5acbca2-075c-4e60-88a4-f8f4ae8c210c,2631,,,"[70.6, 53.0]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,123,Paris Saint-Germain,131,['35db4213-f1c6-4029-a2fc-376d375b4234'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:24.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc4e534-6bd1-451d-bfb4-615d21347b12,2634,,,"[68.0, 28.3]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,123,Paris Saint-Germain,131,['3a836ed6-9ed7-4e4c-9085-d9daf3b35729'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:28.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677b64c-4b25-462a-9803-22b483ee7e1f,2637,,,"[86.1, 4.9]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,123,Paris Saint-Germain,131,['6f8bc420-0a1b-4377-ad5d-8d547120497e'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:31.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0bd7d1e-67e9-4c5b-a9f8-d569ebbb0d3f,2644,,,"[57.6, 31.4]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,123,Paris Saint-Germain,131,['3e92deb1-1003-4bf7-a26d-0461631f1f0e'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:39.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faf03af3-c530-440e-a07a-2b43a3c37d08,2647,,,"[58.2, 23.9]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,123,Paris Saint-Germain,131,['212538d1-2c21-4941-bbc6-2aa3fdbaf254'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:47.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2792a659-b65f-41af-8702-54984b42b365,2650,,,"[66.7, 16.7]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Center Defensive Midfield,123,Paris Saint-Germain,131,['436c30a6-2e78-43de-9d4e-9a9a99f3d713'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:49.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d66bea9-272b-4a63-ac66-bc195405391e,2653,,,"[56.9, 19.8]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,123,Paris Saint-Germain,131,['52d91c7c-ec69-49e1-80fb-05a1ad165368'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:50.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ebeccfb-ad75-4915-a7d4-dccd00bc64a1,2656,,,"[50.7, 51.3]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,123,Paris Saint-Germain,131,['14e3ba63-c037-4970-81e3-b3d01cbbf7da'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:55.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2660770-60d2-4abe-85c1-19e704d2b396,2659,,,"[57.2, 65.8]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thilo Kehrer,8511.0,Right Back,123,Paris Saint-Germain,131,['5fa52206-5f5e-49a5-8660-dfe37c6a8add'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:57.826,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8421b162-894a-415f-abb3-762f94736a91,2662,,,"[73.9, 49.2]",3802839,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Paris Saint-Germain,131,['7b0f7d53-61dc-42aa-bdbe-4565ca525f7b'],59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:59.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dde5931-4949-498c-8cf4-835c85b6f4db,2666,,,"[58.6, 8.2]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quentin Merlin,86586.0,Left Wing Back,124,Nantes,144,['753fd829-df25-4ca6-830c-07dba5f8d258'],3,,,,,,,,,,,,,,,,,,Nantes,144,00:17:03.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221450d0-4fe6-4dd0-ac43-1cdcaf32aaf8,2670,,,"[49.5, 37.6]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Center Midfield,124,Nantes,144,['42ed24d1-7c0e-49e8-a2df-16dbd4ece5b5'],8,,,,,,,,,,,,,,,,,,Nantes,144,00:17:08.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80c539d5-851f-4c86-a3b1-5d4c25945e1f,2673,,,"[75.3, 69.5]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Osman Bukari,44225.0,Right Wing Back,124,Nantes,144,['1e169cc9-a931-4b4c-9d47-ff3b69336869'],12,,,,,,,,,,,,,,,,,,Nantes,144,00:17:12.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476037f5-ef65-4145-896b-e03bbc3c3035,2677,,,"[104.6, 72.8]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,124,Nantes,144,['025223a7-ad6e-46a5-9d47-f40436c98167'],19,,,,,,,,,,,,,,,,,,Nantes,144,00:17:19.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c9e001-f497-4eb3-86d7-84d1031abfeb,2680,,,"[92.3, 66.5]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Center Midfield,124,Nantes,144,['d3e1773c-4002-4dc5-a273-22b7ee8ba96e'],22,,,,,,,,,,,,,,,,,,Nantes,144,00:17:22.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236595a2-fe91-443e-b04a-f9ed5e2988f8,2683,,,"[92.6, 51.7]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Chirivella Burgos,8485.0,Left Center Midfield,124,Nantes,144,['4fd75edc-0009-47b3-a45a-f186b4b07455'],24,,,,,,,,,,,,,,,,,,Nantes,144,00:17:24.096,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684e143a-175b-4ff3-8efc-7e4b7262c6e1,2686,,,"[106.4, 60.3]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Osman Bukari,44225.0,Right Wing Back,124,Nantes,144,['2b388ae2-3b7d-4d48-a32b-fe7a5124df03'],25,,,,,,,,,,,,,,,,,,Nantes,144,00:17:25.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166130d-b972-4cd4-a549-b0fc0f49e1fb,2688,,,"[25.8, 28.9]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Center Defensive Midfield,125,Paris Saint-Germain,131,['f3249a78-a6e6-4671-ab9f-dc6cd0dedf3c'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:41.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cb817a7-b28a-418c-b9c5-e4b35e029659,2690,,,"[54.9, 38.7]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,125,Paris Saint-Germain,131,['6ce3ebee-1eb2-4fa9-bb62-e21798b694e7'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:43.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d72aab2-a2d9-452d-8d5b-10b8fc6c1938,2692,,,"[47.8, 61.9]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Paris Saint-Germain,131,['e961a1e3-bef7-407f-93b5-f22508c6270e'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:44.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e2e0027-95ba-478e-9abd-bb2190d3b5a0,2695,,,"[74.5, 75.7]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,125,Paris Saint-Germain,131,['320f843a-5035-4da6-9f44-320fa95e8564'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:48.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782c096d-dc88-473a-a7a9-c46c95301601,2699,,,"[79.6, 62.4]",3802839,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Paris Saint-Germain,131,['5fb98846-265e-4576-8689-86c28f8cb5be'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:17:51.860,Ball Receipt*,
