ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76609333-0b5e-4972-ac02-0eb6c91b118b,3520,,,"[45.9, 77.1]",3775587,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Sigsworth,31535.0,Right Wing,174,Manchester United,1475,['04f09685-dc82-422d-92c3-f9355be6e8ba'],20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:20.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61751c09-6a08-4741-91ca-faeff0e726b1,3522,,,"[80.1, 5.0]",3775587,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,175,Everton LFC,967,['03244b9f-4642-468c-8776-030266a2fbe3'],21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:21.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd17c20c-3dab-4b94-8d3c-0ee7c252b6e7,3533,,,"[66.7, 1.4]",3775587,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Turner,15571.0,Left Back,175,Everton LFC,967,['04c582fb-3cbc-4fb5-b054-b214a45bfd4c'],28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:28.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eb5df42-b770-4ddf-b13b-b511a536d9bb,3537,,,"[46.6, 4.0]",3775587,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,175,Everton LFC,967,['ae6ec239-f8e0-4ed1-ac2d-000981013542'],31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:31.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da43885a-93b8-4be5-a2d1-e9a45a41d8b8,3540,,,"[43.3, 21.8]",3775587,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,175,Everton LFC,967,"['ce6de0dd-86bc-4e7a-aa87-55b02966935f', 'd3ceb8b9-e9e5-49cb-8134-79f1f131532b']",32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:32.533,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f7189b-8890-4978-84c1-934c8d94f77c,3549,,,"[111.8, 39.2]",3775587,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Left Defensive Midfield,176,Manchester United,1475,['58ab9da7-e440-4d35-81d1-3564a57402f2'],16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:16.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16b0ef35-4111-42e3-932a-ed7636a8349f,3553,,,"[28.9, 66.4]",3775587,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Center Defensive Midfield,177,Everton LFC,967,['0f8c0a82-7ad1-4bf3-b291-f863846ecf96'],22,,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:22.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619d3f90-bcc2-45cf-92b0-4bca7a240ee2,3556,,,"[96.3, 73.3]",3775587,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Center Forward,177,Everton LFC,967,['9b44a2ca-fd4c-4995-a2a0-0698d2906b9f'],26,,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:26.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07852a30-5a4e-47ec-ad0a-5747504a3dc5,3559,,,"[95.5, 64.8]",3775587,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alisha Lehmann,18153.0,Right Wing,177,Everton LFC,967,['6ce3671a-94d2-4581-9945-621e469be6d6'],30,,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:30.495,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564d53e5-5976-419f-be68-06435b12f8a0,3566,,,"[106.9, 69.5]",3775587,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Left Center Midfield,178,Everton LFC,967,['e76b2515-e57c-482b-b19c-f14686139746'],59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:43:59.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871d9214-da28-4c0d-a5d8-a3be5a636a8e,3571,,,"[84.9, 44.5]",3775587,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isobel Mary Christiansen,4645.0,Right Center Midfield,178,Everton LFC,967,['90be139a-de76-445e-9d54-d698455c45f9'],6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:44:06.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365b191f-162a-4fe6-b692-6795fd4eab7f,3575,,,"[99.6, 8.8]",3775587,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Turner,15571.0,Left Back,178,Everton LFC,967,['3678ce86-727d-41dd-b977-1810f00b0a96'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:44:09.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9795ebc1-ec71-4b76-a103-b6aa7454e31a,3581,,,"[56.9, 68.5]",3775587,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hayley Ladd,19501.0,Left Defensive Midfield,179,Manchester United,1475,['91817297-001b-424b-8d91-7047644b8ed8'],51,,,,,,,,,,,,,,,,,,Manchester United,1475,00:44:51.458,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84645f5a-15e7-4d0d-b17e-063263e15fe6,3584,,,"[64.0, 75.1]",3775587,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lauren James,31531.0,Center Forward,179,Manchester United,1475,['52e30f8d-0fb4-4777-8d90-f52cd57da703'],52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:44:52.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42a5a55d-178c-4a46-8744-4bc2a6e10adf,3586,,,"[61.7, 5.7]",3775587,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Center Midfield,180,Everton LFC,967,['feb1e33e-1116-4567-910e-754420b7a7b7'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:44:54.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46c6b689-2c26-4491-ad4f-8908fd6c9b63,3588,,,"[64.1, 26.9]",3775587,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Center Defensive Midfield,180,Everton LFC,967,['93047c90-32ee-49a4-bece-dda004d6cd19'],57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:44:57.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa13363b-d75a-4705-95da-80b4108ccb54,3591,,,"[62.2, 46.1]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,180,Everton LFC,967,"['092d892d-51ed-46aa-b290-68d5438b6203', 'd7f31a0c-6b1d-4f42-88c7-de31883f6a4e']",0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:00.236,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c930641-78ac-4ea3-adec-06cf1995042c,3598,,,"[64.8, 35.9]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Defensive Midfield,181,Manchester United,1475,['489f1e80-248a-4c6f-9e18-dafe68c4ba58'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:04.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cad046d1-fbe1-4a59-8de4-1214ad910c5a,3601,,,"[84.7, 8.9]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Left Back,181,Manchester United,1475,['7f193444-62b2-4923-b4ea-d86b3ddff010'],7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:07.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6285b20-f955-4822-a95e-ab8d1aacd8ea,3604,,,"[105.2, 22.9]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Center Forward,181,Manchester United,1475,['e9e71995-c2f0-42e3-8db1-25c47710fcba'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:10.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea2f6ee-b8db-45ce-815c-750111fa28ad,3608,,,"[99.6, 24.5]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Left Wing,181,Manchester United,1475,['65b12556-c7c0-486b-acd1-138fd04e080f'],16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:16.165,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eeac817-161a-4350-93ab-32817ed5da4a,3611,,,"[114.7, 32.4]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Center Forward,181,Manchester United,1475,['b7cf8c2b-876f-4a14-bc0d-766f17ef3a20'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:18.766,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ec8ff7-d656-4698-80af-f124391b74bd,3615,,,"[55.3, 39.3]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Left Center Midfield,182,Everton LFC,967,['65565c65-c1df-4303-9486-1a02ffa6be19'],24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:24.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939daa9-5ee7-466d-9399-3c1dafc70ce0,3624,,,"[78.2, 50.5]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Defensive Midfield,183,Manchester United,1475,['5e5f594a-2657-4501-a030-c5b41afda17c'],29,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:29.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9983c3-5c64-497d-af10-eef39d28ffe4,3627,,,"[55.5, 46.0]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,183,Manchester United,1475,['6b22cfbd-7307-4b09-8ef9-652df7c66bee'],32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:32.724,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c7e6d0-40a5-430d-867f-7013642881c1,3630,,,"[64.8, 40.2]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,183,Manchester United,1475,['f47dea25-7f97-4f0a-bd02-58482e5b2828'],33,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:33.995,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb99c03a-685e-4396-9cc3-f0a57e72b8f6,3635,,,"[79.0, 28.4]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Center Forward,183,Manchester United,1475,['3a27fa58-71f1-4ac3-8a90-7edff9eff421'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:36.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f47203d7-b7cf-44dc-9f36-520288a70a90,3639,,,"[57.0, 54.8]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Defensive Midfield,183,Manchester United,1475,['24875950-06ea-47c5-8a2f-1698c8a86886'],38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:38.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f706ebe-be25-4a45-9e83-6883490f9992,3642,,,"[53.6, 45.3]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,183,Manchester United,1475,['58302427-062d-4e63-8837-bc2d48472c8a'],40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:40.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fc2a53f-40f2-4ed6-a1f5-a8e986e872a3,3645,,,"[71.4, 28.1]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Left Wing,183,Manchester United,1475,['9dfc7f0c-d445-4aab-a91a-1237ac6930eb'],45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:45.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9529b47-bd2f-451a-8500-076c8beaa911,3653,,,"[63.2, 48.0]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Left Center Midfield,184,Everton LFC,967,['38b9c5a6-91ad-47ad-ba9b-d119d364ae31'],48,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:48.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276dde9-68e4-4ac7-8e10-95f6780c16f4,3656,,,"[56.0, 44.2]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Center Midfield,184,Everton LFC,967,"['0663288d-7945-48c4-b74c-9e3dd7fa5940', '6f2f515e-4ceb-4e97-a80b-13304ad75f3e']",50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:50.177,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8e6d07-c583-4cac-b4e8-5f9694473e8d,3662,,,"[86.5, 61.0]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Right Wing,184,Everton LFC,967,['a90d33b8-8b06-4e99-a6e9-a4d3cea705b3'],54,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:54.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f6f9d86-5067-48a5-afc3-520e3c678d7c,3664,,,"[35.2, 29.5]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,184,Everton LFC,967,['1440d147-008b-4e93-8b79-87ea4cab0494'],55,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:55.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7675eaf-c38c-45be-8397-d776407d98af,3667,,,"[28.9, 15.4]",3775587,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Turner,15571.0,Left Back,184,Everton LFC,967,['a368debe-4bb3-4023-8209-b4cb39f69bf8'],59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:59.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ce5eab-7580-4139-b02b-10872b066a41,3670,,,"[12.8, 30.0]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,184,Everton LFC,967,['7f05964a-daca-4963-9f63-6a57ee0169cd'],1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:46:01.624,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b2d47ff-5d81-4f40-9faf-61106747f24a,3674,,,"[59.4, 35.9]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Center Forward,184,Everton LFC,967,['2541c8a5-a703-4ebc-ae9f-9f915b7dfde5'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:46:05.459,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b8a49e-0c56-4630-bd4b-d4c2bd8fbc05,3679,,,"[103.6, 52.0]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Defensive Midfield,185,Manchester United,1475,['e6fae4d2-7b34-4045-908c-cb8bba8c2c5d'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:10.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156ebbb8-3920-467b-941c-792451ccc145,3684,,,"[72.1, 47.5]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,185,Manchester United,1475,['0cd88454-7c54-40c3-9246-345e14b331e4'],16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:16.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f16cf33-fc1b-484d-824f-e753c17c323a,3687,,,"[96.9, 8.5]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Left Wing,185,Manchester United,1475,['648301c6-c6b5-4f57-833d-a281d1cac0d8'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:21.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4737e58b-1a23-4a5f-aec1-b01a62813e8b,3691,,,"[99.0, 5.9]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Left Back,185,Manchester United,1475,['e6a66d17-17ca-4178-a401-7c810f828bf5'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:26.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e66be8f0-aac3-4b51-bd55-239f62366440,3694,,,"[84.9, 33.3]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,185,Manchester United,1475,['006266ba-932b-4f99-833b-11293fad37dd'],30,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:30.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404022cd-67b2-460c-8a16-ea1e4a558cce,3697,,,"[79.2, 66.2]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Smith,10196.0,Right Back,185,Manchester United,1475,['47893908-48d0-4c0c-8799-8ec3488199be'],35,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:35.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c83c7ca-e889-4f35-b001-f03f68c782a5,3701,,,"[92.0, 76.5]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Right Wing,185,Manchester United,1475,"['08bb4ada-a205-4571-9012-e51a9a5a912e', '1b34e78d-c7cc-4611-9fee-8b5871c01569']",37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:37.588,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b73076a-1854-4709-b905-61ad5e8ffc65,3707,,,"[111.9, 43.5]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Center Forward,185,Manchester United,1475,['f53a6693-3b56-4a7a-93bc-29871ab7ac87'],42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:42.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38995d44-623c-4804-a31a-99b2262862aa,3711,,,"[50.1, 11.6]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Center Forward,185,Manchester United,1475,"['4bc70820-645d-486e-9929-e3ab4af8c895', 'e13c4af4-2a44-4280-a37b-468ab75d7770']",49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:46:49.428,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e1e0d2-68ee-4afc-b42c-fbe3cdda08f0,3717,,,"[84.7, 77.5]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Right Wing,185,Manchester United,1475,['17583ec4-d78d-4666-a28e-5407002228bc'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:53.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88aa6cf5-007f-4450-88b3-528540f372e8,3721,,,"[75.2, 74.7]",3775587,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,185,Manchester United,1475,['87a37d1a-b4f5-4169-9b60-6f6ef891533d'],57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:57.272,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec847cb-cc17-4489-b7da-708c3ed994bb,3724,,,"[92.7, 70.6]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Center Forward,185,Manchester United,1475,['8c35519f-221b-4a1f-ab13-f300034adba7'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:01.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f57c4a52-b84e-4a19-b06f-20b00698aea1,3726,,,"[15.4, 5.0]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,186,Everton LFC,967,['a08ebd17-7aaa-497b-9ef3-476aab3ed758'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:05.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb46e971-3273-4fab-9df5-a9e60e1633bc,3730,,,"[4.3, 24.8]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandra MacIver,34360.0,Goalkeeper,186,Everton LFC,967,['59caa4bd-fa6c-499d-80d6-dffdaf1a60a0'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:09.345,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86557587-8390-48bd-8a79-d93dedbc2311,3733,,,"[9.0, 3.1]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,186,Everton LFC,967,['c81b7aea-ad94-486d-9ddb-673b65d589db'],12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:12.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a81381a-0f0b-4c86-92ae-0916fb70c950,3735,,,"[113.0, 73.0]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren James,31531.0,Center Forward,187,Manchester United,1475,['62fceded-3a19-4131-93ed-e1a44486b050'],38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:38.349,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d1edefe-c1de-482c-a2ca-0f6d566bc750,3738,,,"[115.2, 78.7]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Sigsworth,31535.0,Right Wing,187,Manchester United,1475,['4a1016bf-26bf-45cf-a2f6-7152dfe4b812'],41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:41.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efe9d3d6-7244-48bc-94e4-b3a55a8181a9,3740,,,"[2.8, 33.6]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,188,Everton LFC,967,['b6fcdb96-920d-4d6c-a779-e46306cffc91'],57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:57.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7107e4f7-6711-4c34-a4fa-3a4b04355dac,3742,,,"[5.0, 55.3]",3775587,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Finnigan,18254.0,Right Center Back,188,Everton LFC,967,['e1a13dc0-03d0-45a0-983f-87d5c3aa9cbd'],59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:59.005,Ball Receipt*,
,,,,"[42.7, 37.5]",,,,,,,,,,,,,,0.971212,,,,,,,,,,,,,63620478-0cac-40ae-9718-6e87178aadcf,7,,,"[40.6, 37.3]",3775587,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rikke Læntver Sevecke,15789.0,Left Center Back,2,Everton LFC,967,"['0fdabd12-2887-4db5-a2df-c2e06f75ebfc', 'd151a819-119b-4314-91d7-59d50fd8a09c']",2,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:02.142,Carry,
,,,,"[77.2, 36.2]",,,,,,,,,,,,,,0.737077,,,,,,,,,,,,,49158b02-c207-4d7d-b6f6-3e70bd5ca4aa,14,,,"[75.6, 32.7]",3775587,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Isobel Mary Christiansen,4645.0,Right Center Midfield,2,Everton LFC,967,"['3462d20e-25ef-4e7a-aa6c-c0f5156c425a', 'dca36e41-a271-4771-8526-de0c3a289395', 'e7510a45-50e0-4b66-a63f-24f016008d9b']",7,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:07.202,Carry,True
