50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[77.2, 66.7]",,,,,,,,,,,,0.199486,,,,,,,,,,,,dcb3b7ed-93ae-463d-aebb-7e48b273c365,1516,,"[79.4, 66.5]",3775628,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,99,Manchester United,1475,"['58e8089e-82b7-4013-9740-1a168189ae23', 'a0ebe2c8-aeda-4f48-8b33-051d65a9141d', 'ec1bfe64-5776-466b-9e9c-cf19c56aa07a']",49,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:49.375,Carry,True
,,,,,"[64.4, 52.3]",,,,,,,,,,,,6.977094,,,,,,,,,,,,d34e1e33-fd8c-4d05-b203-fce58d39d72a,1519,,"[77.2, 66.7]",3775628,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,99,Manchester United,1475,"['24678573-9d5f-4955-833d-2df109708708', '58e8089e-82b7-4013-9740-1a168189ae23', '5e5f3cc6-bc02-4360-87a9-4aced49968fd', 'ec1bfe64-5776-466b-9e9c-cf19c56aa07a']",49,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:49.574,Carry,True
,,,,,"[98.6, 19.4]",,,,,,,,,,,,1.869609,,,,,,,,,,,,74d78c53-11f2-4b05-aaf6-abcf246d9d50,1523,,"[86.2, 19.6]",3775628,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Wing Back,99,Manchester United,1475,"['25e7a5d5-df08-4177-996a-740c8f441291', 'd3587720-2b26-40fb-b686-50685bd72303']",58,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:58.765,Carry,
,,,,,"[30.0, 69.6]",,,,,,,,,,,,1.7833,,,,,,,,,,,,6b1e8567-055b-467d-9162-c8efc79dd543,1531,,"[30.3, 73.9]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Maria Thorisdottir,4636.0,Right Back,100,Manchester United,1475,"['08ed6dbe-e0d5-4ecd-b372-d25640d80732', 'd9473243-3572-44f5-a596-1b87c46e9c63']",13,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:13.236,Carry,
,,,,,"[27.8, 51.4]",,,,,,,,,,,,1.93232,,,,,,,,,,,,832bd523-3fee-4e49-9ba4-9476ee840944,1534,,"[19.4, 53.5]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Amy Turner,31533.0,Right Center Back,100,Manchester United,1475,"['78165bb4-81f9-4d7a-b439-3ae521e1a4e3', 'fcaf7522-7b88-4ea2-8b0f-881b7852b70a']",16,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:16.723,Carry,
,,,,,"[40.5, 5.3]",,,,,,,,,,,,1.331989,,,,,,,,,,,,4680b636-1252-451e-a30c-6e389bb51805,1537,,"[43.8, 2.6]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ona Batlle Pascual,46639.0,Left Back,100,Manchester United,1475,"['0708202c-ff84-4654-a1d4-19304cd7be5d', '3327569f-dcb0-4711-93c7-d3965777e322', 'd5958efc-fc3e-4333-9a27-d0dc42e10f55']",21,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:21.136,Carry,True
,,,,,"[27.9, 21.6]",,,,,,,,,,,,0.70065,,,,,,,,,,,,64c35221-9d91-403f-a85a-93a6f9558ee0,1541,,"[26.4, 12.4]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Millie Turner,31536.0,Left Center Back,100,Manchester United,1475,"['26895415-bb9b-4825-9e6b-e6f283b283bb', '78286154-2e53-4ab3-928f-600aa830ec55']",24,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:24.087,Carry,
,,,,,"[35.7, 38.0]",,,,,,,,,,,,1.538904,,,,,,,,,,,,66b83254-6cb0-4781-99dc-d919ca717bcc,1544,,"[35.5, 31.6]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lucy Staniforth,15562.0,Center Attacking Midfield,100,Manchester United,1475,"['184d7365-8a45-454a-b157-3c3d33d8e2f6', 'c8b33b27-88b7-4ba6-b9a9-288ea56fc5ea']",26,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:26.343,Carry,
,,,,,"[48.9, 76.0]",,,,,,,,,,,,0.823281,,,,,,,,,,,,eb490d38-1fa5-4e74-9b2c-21ab5fee0909,1547,,"[48.6, 76.0]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Maria Thorisdottir,4636.0,Right Back,100,Manchester United,1475,"['df713d8a-ec8e-4458-97f4-9fbf733432dc', 'f29ddb02-b133-40a7-a9fc-bce76cda0636']",29,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:29.744,Carry,
,,,,,"[71.5, 15.3]",,,,,,,,,,,,4.688571,,,,,,,,,,,,b22259e1-6fe5-4a5e-a8f9-446945416025,1551,,"[54.2, 5.4]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Katerina Svitková,24403.0,Left Wing Back,100,Manchester United,1475,"['7344ff16-ab21-4247-8498-d1b83b2da408', 'e41c1985-a0d6-46ea-972f-24b7e916950d']",31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:31.582,Carry,
,,,,,"[91.4, 25.2]",,,,,,,,,,,,0.473459,,,,,,,,,,,,d5800ac3-b3bb-4b1f-a393-fea2f453f179,1554,,"[89.3, 25.0]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kenza Dali,15421.0,Right Attacking Midfield,100,Manchester United,1475,"['614da8c9-a1e2-42ab-a594-86568ed015d5', '78c9b68c-5724-4b4c-a504-54dffa92c518', 'd41cd50a-186d-4f4a-9ba9-59a91eb916a4']",37,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:37.406,Carry,True
,,,,,"[39.9, 72.7]",,,,,,,,,,,,1.143099,,,,,,,,,,,,290db251-6b64-4f4c-90d9-25194762dc45,1566,,"[35.5, 66.9]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ella Toone,31534.0,Right Wing,100,Manchester United,1475,"['9523b98d-2171-47a2-8923-0a89fb46f82e', 'b09f5993-2aa2-4e84-9c2a-9f3ba54795e4', 'c87fd899-7e6c-432f-9729-45c4742bc238']",47,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:47.062,Carry,True
,,,,,"[53.3, 77.0]",,,,,,,,,,,,2.53951,,,,,,,,,,,,91f8bf34-97f5-4f53-a957-3e01755f69cb,1570,,"[54.1, 77.0]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lauren James,31531.0,Left Wing,100,Manchester United,1475,"['5bc8d4db-2f4b-4929-92cf-fea220f1cdc4', 'e29ef832-3247-45f5-82f5-43b988c68912']",49,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:49.584,Carry,
,,,,,"[56.1, 3.7]",,,,,,,,,,,,3.228616,,,,,,,,,,,,d0a41857-b608-4db7-8d6a-b666281904da,1574,,"[49.7, 7.2]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martha Thomas,31558.0,Center Forward,101,West Ham United LFC,972,"['c376ae0b-48b5-45ba-8bb8-a2744566d225', 'd427440e-2899-434c-8940-7fde3f7b4b08']",53,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:53.156,Carry,
,,,,,"[56.5, 11.8]",,,,,,,,,,,,0.614765,,,,,,,,,,,,008bfd13-5537-491c-acc9-ff55bfdb9d34,1577,,"[56.5, 11.8]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Wing Back,101,West Ham United LFC,972,"['1409d471-03a3-48e8-b04c-e16bd813368a', 'd08ae316-5aac-4892-94f8-8929fa7b8b25']",57,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:57.086,Carry,
,,,,,"[53.2, 38.0]",,,,,,,,,,,,1.093596,,,,,,,,,,,,bc5c0211-adcc-49c2-9a6c-c9af44844489,1586,,"[53.4, 34.7]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kate Longhurst,18147.0,Right Center Midfield,102,West Ham United LFC,972,"['6365b3b6-2ddd-4962-a593-e9709eb51fd4', '73daff19-6ed3-4cce-9bc4-c26b6051b4be', '93eeec81-5de1-468f-bd38-049ec21f988d']",1,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:01.513,Carry,True
,,,,,"[73.1, 38.5]",,,,,,,,,,,,3.112258,,,,,,,,,,,,45c755c0-37d2-4093-838a-6bb41b0c7c2e,1598,,"[68.7, 35.2]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,103,Manchester United,1475,"['07b5c6f4-757a-4028-8b0c-85def4540819', '702b7876-656a-468a-a1ad-0a59217df5b7']",12,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:12.787,Carry,
,,,,,"[78.7, 47.5]",,,,,,,,,,,,1.609517,,,,,,,,,,,,dde9604c-6ad9-4a1e-9841-c043846cb29d,1601,,"[84.8, 42.6]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,103,Manchester United,1475,"['72081752-e697-4d99-ad18-7ae2018e1d14', 'c5d9cd7f-dfce-43cf-a4a6-58fc6477f5c2']",16,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:16.772,Carry,
,,,,,"[95.8, 66.1]",,,,,,,,,,,,3.225353,,,,,,,,,,,,99b87234-1ed7-4a14-9c4d-4c15e8f9b017,1604,,"[97.6, 76.7]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,103,Manchester United,1475,"['3827372e-8ab6-41ec-bb2a-08e0f1b11fc3', 'b49f3564-1d0d-47e5-a586-61ae68bcae02', 'e3d10c2d-5d35-412f-9876-4fdbdabe6b51']",20,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:20.439,Carry,True
,,,,,"[56.9, 8.9]",,,,,,,,,,,,5.153345,,,,,,,,,,,,1365758f-a461-4edd-8588-99e9275edb85,1610,,"[28.0, 24.6]",3775628,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,104,West Ham United LFC,972,"['1f9271a6-7293-4f12-8747-038019659cf2', 'da3a3f94-018f-4c4e-bd54-3eb73523ac15', 'fcd58f03-f236-4c03-b69d-939ff6cfab89']",24,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:24.804,Carry,True
,,,,,"[105.0, 9.7]",,,,,,,,,,,,7.820975,,,,,,,,,,,,1642c4d5-1c34-45e6-8ec6-c07af264a0de,1617,,"[110.9, 7.2]",3775628,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,105,West Ham United LFC,972,"['31386591-f353-48e1-8668-559d9eec1dec', '5be0060f-a06c-4982-855c-823578b91219', 'd7666267-a0a6-46b3-aa19-ca64e3c7121c']",16,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:16.493,Carry,True
,,,,,"[93.0, 23.1]",,,,,,,,,,,,1.495443,,,,,,,,,,,,0ccb9ccf-1744-4bef-83ca-154a19666a10,1622,,"[93.5, 20.6]",3775628,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Attacking Midfield,105,West Ham United LFC,972,"['25c313c6-2b25-44c7-8c83-bf475a2f1943', 'd3d31b78-5a57-42bf-aaa3-e9eb7eeb4488']",25,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:25.126,Carry,
,,,,,"[34.8, 24.4]",,,,,,,,,,,,2.224977,,,,,,,,,,,,6513b4cd-9886-4611-80d6-8c29f06a6f17,1630,,"[27.6, 30.4]",3775628,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,105,West Ham United LFC,972,"['2447da81-5b22-42db-810b-d6bf3dd87a96', '448a8a93-b36f-42c9-9b87-f974422f3581', 'd652cf84-baf8-42a5-b99d-9186bf7220d7']",32,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:32.185,Carry,True
,,,,,"[71.4, 62.5]",,,,,,,,,,,,1.266344,,,,,,,,,,,,0939718e-7633-4829-b220-f05cfe74261a,1635,,"[70.0, 62.1]",3775628,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,105,West Ham United LFC,972,"['2f0a4e40-3c16-4af8-a50c-0ebdd1e0fb56', '74d28010-7b08-4a7b-994e-3e0c79213c77']",36,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:36.169,Carry,
,,,,,"[3.5, 47.5]",,,,,,,,,,,,1.298884,,,,,,,,,,,,579e1f81-e731-4060-b516-7ef799dd6ca3,1645,,"[3.5, 47.5]",3775628,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,106,Manchester United,1475,"['3bd406df-aa5f-43de-bd72-532c200f83b8', '920fbc9b-e086-403b-b4d2-285c79c10f69']",46,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:46.406,Carry,
,,,,,"[8.2, 26.5]",,,,,,,,,,,,0.877209,,,,,,,,,,,,221e91ab-b1d0-451e-8f6c-2ea30f7dff5d,1648,,"[8.9, 26.3]",3775628,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,106,Manchester United,1475,"['05887cb4-6f60-4d68-8b93-9475c0e48775', '52495fb6-ebf9-4d43-adf7-d54fd1653782']",48,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:48.962,Carry,
,,,,,"[19.2, 38.5]",,,,,,,,,,,,1.311581,,,,,,,,,,,,712119a5-6a6a-4905-b37f-fa29426bf3d5,1651,,"[20.9, 31.0]",3775628,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,106,Manchester United,1475,"['7023c2a5-4393-442b-9f12-22def4ead0d0', 'ad559a71-9294-484b-91ff-6e635a3aa0ef']",51,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:51.004,Carry,
,,,,,"[63.2, 69.8]",,,,,,,,,,,,4.373812,,,,,,,,,,,,878641bc-4605-491f-9778-e562209211b9,1663,,"[49.6, 75.3]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,106,Manchester United,1475,"['2a682f83-e3b6-4d9f-bac4-798b62451fe4', '67950236-1507-47cc-b366-882f0377fb33']",1,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:01.253,Carry,
,,,,,"[64.3, 55.5]",,,,,,,,,,,,1.122195,,,,,,,,,,,,756948bc-a022-4ad1-a57d-b9f28aa030d5,1666,,"[71.0, 57.0]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Center Forward,106,Manchester United,1475,"['96d00dc5-4543-499e-88dd-0366a29a373d', 'cce2f028-cbae-470e-a1d0-24c843dbccf6']",6,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:06.799,Carry,
,,,,,"[57.1, 41.4]",,,,,,,,,,,,0.751844,,,,,,,,,,,,694f48d2-3022-4c1c-8aaa-fc760c3079f6,1669,,"[56.7, 44.3]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,106,Manchester United,1475,"['256f49c9-d48c-4aea-8184-5d36e783a60a', '335b2e48-45c3-4cab-b653-77f696e7b3ab']",9,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:09.552,Carry,
,,,,,"[76.7, 6.4]",,,,,,,,,,,,5.075384,,,,,,,,,,,,abd4cd86-5685-4c1b-814f-14a8553c72b0,1672,,"[68.7, 7.0]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Left Back,106,Manchester United,1475,"['39bffe8b-a44e-4f28-a2f0-1dd08f7dd639', '559d7a0a-92d8-4820-8209-9cb3c9df89da']",12,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:12.239,Carry,
,,,,,"[63.9, 25.8]",,,,,,,,,,,,1.159318,,,,,,,,,,,,8f1ef6e7-cf64-43f8-80bf-8101041e17a6,1675,,"[63.9, 23.9]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,106,Manchester United,1475,"['12878b83-7b6e-4a92-ad20-4e37f1b48c41', 'a33dddf6-8903-4db1-95d8-e8219d9174d0']",19,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:19.176,Carry,
,,,,,"[63.5, 54.0]",,,,,,,,,,,,2.762764,,,,,,,,,,,,03738a49-2845-4cbc-80e5-a16d98aa0ca6,1680,,"[63.6, 57.7]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,106,Manchester United,1475,"['045e1696-9bef-489e-813d-cd68c8f16ca9', '4c27889b-3ae2-4da5-930e-8ffa75064552']",25,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:25.229,Carry,
,,,,,"[65.3, 24.4]",,,,,,,,,,,,1.143253,,,,,,,,,,,,6e9f83cd-3e9a-4ffb-ab7f-16864cdf441c,1683,,"[63.5, 25.4]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,106,Manchester United,1475,"['8260ee97-d1e9-402d-89ae-bed9a4919a1e', 'b9185825-6e8a-49f1-9fb6-9e00f7e0c81e']",29,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:29.913,Carry,
,,,,,"[84.2, 4.6]",,,,,,,,,,,,0.566656,,,,,,,,,,,,de180534-7de7-40c4-9f79-57e7f37d58df,1686,,"[82.4, 4.3]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,106,Manchester United,1475,"['6f0a4f03-ef97-4af5-b102-d61d6d4683d4', '91ded525-4594-4328-9914-f9ecf718eb37']",33,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:33.040,Carry,
,,,,,"[97.2, 25.1]",,,,,,,,,,,,4.046024,,,,,,,,,,,,fa8c8172-baae-4108-b85e-1e547c4e2c6e,1689,,"[99.9, 8.7]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,106,Manchester United,1475,"['1a947f6a-839c-4aac-ac62-b238821a6103', '996b60ff-5d07-48f2-ae99-bf60b4ddf00d', 'fa7494f6-29b7-4af2-ab2f-360bee6f01bd']",35,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:35.838,Carry,True
,,,,,"[84.8, 29.6]",,,,,,,,,,,,1.992145,,,,,,,,,,,,cfdc4a19-989f-40ca-b6ce-671d55d0c1ed,1693,,"[90.8, 25.9]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Center Midfield,106,Manchester United,1475,"['b662a968-204d-47d6-99f8-65c5f13d48dd', 'eb760ca9-b877-46ed-aa7c-6695c44e5d55']",40,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:40.726,Carry,
,,,,,"[84.8, 65.7]",,,,,,,,,,,,1.910432,,,,,,,,,,,,0c3090fe-3f59-4142-ac71-c4ae8a972384,1696,,"[82.8, 67.1]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Right Back,106,Manchester United,1475,"['30ea59f1-ad69-4b1b-b78e-a66c127bb658', 'a653d84a-fb19-42ff-ad85-472b9a718026']",44,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:44.595,Carry,
,,,,,"[91.7, 29.2]",,,,,,,,,,,,3.42365,,,,,,,,,,,,c8635f68-122e-4c8c-9460-3cdcc93368a0,1701,,"[79.6, 29.0]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,106,Manchester United,1475,"['2d641049-c876-46a8-9889-17916327572b', 'bee95c5b-e10c-4dab-875d-2057dc1071b8', 'd9e0bf0e-79d6-43c1-9b4e-63f81ce69f59']",50,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:50.755,Carry,True
,,,,,"[99.6, 12.1]",,,,,,,,,,,,3.460385,,,,,,,,,,,,5e419a06-9c95-4ea7-8ce6-df558be9a2a9,1705,,"[97.8, 6.4]",3775628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,106,Manchester United,1475,"['0c1b9da4-de12-4ea1-9fac-71304ea79425', 'a97a0d38-85a4-40dc-9b89-6499e1b2e024']",55,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:55.909,Carry,
,,,,,"[111.4, 13.5]",,,,,,,,,,,,2.973861,,,,,,,,,,,,4190a46e-ab1d-4042-b14c-a71e29757788,1710,,"[100.6, 8.7]",3775628,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,106,Manchester United,1475,"['5374bfe0-549b-4faf-a8fd-19650ba10f35', '6bd2011a-2c0b-404a-b970-6d0d114ac2ef', 'c6ec0f7b-af4b-4bf2-b499-ee70d79633d8']",2,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:02.198,Carry,True
,,,,,"[52.8, 35.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,5c91ce3c-a5cd-48d9-ac30-b0050cb99f71,1724,,"[52.8, 35.1]",3775628,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kate Longhurst,18147.0,Right Center Midfield,108,West Ham United LFC,972,"['06a6bf4f-618a-4a2f-a9d6-30adb1df43ff', '63b9e717-0cf2-4e17-875e-b189e0dc95e6']",31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:31.217,Carry,
,,,,,"[48.4, 69.4]",,,,,,,,,,,,1.937314,,,,,,,,,,,,60d070db-6922-4933-b2e9-ef98cd053824,1727,,"[41.7, 61.7]",3775628,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gilly Louise Scarlett Flaherty,18151.0,Center Back,108,West Ham United LFC,972,"['059a1a77-870f-42a5-9a42-5aa377d4c424', '4869e95f-926a-4b36-b010-5a2252d23a1f', 'b8f5b773-c5da-4428-b457-4ebd9292504a']",33,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:33.288,Carry,True
,,,,,"[77.8, 58.3]",,,,,,,,,,,,0.930508,,,,,,,,,,,,8702fca3-cc75-49d8-a0c3-f50bd464d93e,1738,,"[78.2, 54.3]",3775628,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kenza Dali,15421.0,Right Attacking Midfield,108,West Ham United LFC,972,"['5d61f18f-b332-4c22-9874-dcfbf510ba59', 'a42bcfba-5eb0-4f41-8600-6ffab60d15d0', 'c709f413-4fa9-421a-82d9-c4707588f2b0', 'cb5e3ca8-7c6a-421e-8b08-9056de85995b']",40,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:40.495,Carry,True
,,,,,"[56.0, 59.2]",,,,,,,,,,,,3.207377,,,,,,,,,,,,3ec0240a-816a-497a-aab1-05cfca8fc8bc,1747,,"[47.4, 62.9]",3775628,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amy Turner,31533.0,Right Center Back,110,Manchester United,1475,"['05851e25-46e0-410f-8737-58da890ae3b9', 'c1c4d60a-17c1-498e-98d7-0a0ebe305ff6']",11,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:11.266,Carry,
,,,,,"[61.6, 24.5]",,,,,,,,,,,,0.83825,,,,,,,,,,,,42293e37-4205-4385-b272-7d6fda054812,1750,,"[57.1, 23.2]",3775628,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Millie Turner,31536.0,Left Center Back,110,Manchester United,1475,"['8b702f2d-29ec-43c9-95eb-414f8a8e428c', 'bd56f2b4-855c-4667-9fe9-1d7f5893c51d']",17,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:17.081,Carry,
,,,,,"[69.0, 21.4]",,,,,,,,,,,,0.348516,,,,,,,,,,,,5c4a8596-f31d-43ed-9be0-d8e999682ae5,1754,,"[68.3, 27.2]",3775628,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ella Toone,31534.0,Right Wing,110,Manchester United,1475,"['054646fd-3657-4b6d-acb4-bb4509aec7be', '332f58a4-fbd0-4b0a-9d75-56d18512952b', 'bcefaab4-5a9d-45bb-ae27-79c2c08c7c9c']",18,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:18.775,Carry,True
,,,,,"[71.9, 5.5]",,,,,,,,,,,,0.65636903,,,,,,,,,,,,c0d1e75b-ffea-452d-a28e-93679177c8db,1757,,"[70.1, 5.9]",3775628,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ona Batlle Pascual,46639.0,Left Back,110,Manchester United,1475,"['3c868711-526e-464b-9e24-001913537d1d', '62e46038-195b-4f47-82e6-9e48d478914d']",20,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:20.826,Carry,
