50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.868237,,,,,,,,,,,,,,b91c93c7-446e-4765-ab09-ce720df701b8,2565,,,"[47.9, 10.7]",3775618,74,,,,,2.145496,,Right Foot,,,,"[41.1, 21.2]",,Ground Pass,,12.509596,,,,Christie Murray,15628.0,,,,,,,2,From Throw In,Connie Scofield,21556.0,Left Center Midfield,159,Birmingham City WFC,969,['2767e2e6-1825-46b7-8d9f-529229de0af8'],2,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:02.615,Pass,
,,,,,,,,,,,,,,,,,,0.654197,,,,,,,,,,,,,,4801fe56-7164-47e3-92b9-7afaee4a02bd,2569,,,"[41.8, 21.2]",3775618,74,,,,,1.19029,,Right Foot,,,,"[43.4, 25.2]",,Ground Pass,,4.3081317,,Incomplete,,,,,,,,,,2,From Throw In,Christie Murray,15628.0,Center Defensive Midfield,159,Birmingham City WFC,969,"['2110f4e9-0159-4427-8b04-48988b0e46d2', '3c680b0c-3341-4f7a-9b87-fb92774edba4']",3,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:03.538,Pass,True
,,,,,,,,,,,,,,,,,,1.341828,,,,,,,,,,,,,,3c5f2aa2-5d41-4a73-bf49-8b13d047e22f,2577,,,"[98.1, 42.8]",3775618,74,,,,,-0.5312734,,Right Foot,,,,"[107.8, 37.1]",,Ground Pass,,11.250778,,Incomplete,,Brooke Chaplen,15723.0,,,,,,,2,From Throw In,Danielle Carter,24281.0,Center Forward,159,Birmingham City WFC,969,"['095b7ad2-6352-41de-b081-93ee5dece167', '6bb45311-37af-4286-93a2-e7c5873d0c4d', 'c1aafc47-826d-4053-b4e5-244452a95973']",9,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:09.250,Pass,True
,,,,,,,,,,,,,,,,,,2.374758,,,,,,,,,,,,,,c1aafc47-826d-4053-b4e5-244452a95973,2579,,,"[12.3, 43.0]",3775618,74,,,,,0.9485924,,Right Foot,,,,"[22.7, 57.5]",,Ground Pass,,17.844048,,,,Sarah Emma Mayling,19500.0,,,,,,Recovery,2,From Throw In,Rachel Corsie,4984.0,Left Center Back,159,Birmingham City WFC,969,"['3c5f2aa2-5d41-4a73-bf49-8b13d047e22f', 'ec376822-a66f-4692-a515-ee8723455457']",10,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:10.592,Pass,
,,,,,,,,,,,,,,,,,,2.531094,,,,,,,,,,,,,,54937954-6c0f-4f26-87c4-ece4c7ac1c48,2587,,,"[44.8, 76.2]",3775618,74,,,,,-0.21659695,,Right Foot,,,,"[85.7, 67.2]",,High Pass,,41.878513,,Incomplete,,Claudia Walker,15580.0,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Right Center Midfield,159,Birmingham City WFC,969,"['0478f779-a081-410c-b209-545fd8784bdb', '0bc4899e-0127-4614-9b70-72775e7c57b6']",17,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:17.442,Pass,
,,,,,,,,,,,,,,,,,,1.529349,,,,,,,,,,,,,,0bc4899e-0127-4614-9b70-72775e7c57b6,2589,,,"[34.4, 12.9]",3775618,74,,,,,-0.35877067,,Head,,,,"[47.2, 8.1]",,Low Pass,,13.670406,,,,Emma Mukandi,18998.0,,,,,,Recovery,2,Regular Play,Molly Bartrip,21021.0,Left Center Back,160,Reading WFC,974,"['3aeb0dc4-c709-432d-a9b7-849e41326022', '54937954-6c0f-4f26-87c4-ece4c7ac1c48']",19,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:19.973,Pass,
,,,,,,,,,,,,,,,,,,1.195104,,,,,,,,,,,,,,5bdac1f2-ee26-4c04-ad7e-670b00b431fd,2592,,,"[47.2, 8.2]",3775618,74,,,,,1.5707964,,Left Foot,,,,"[47.2, 27.0]",,Ground Pass,,18.8,,,,Jessica Fishlock,5016.0,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,160,Reading WFC,974,['ee1f6794-7a3b-4e45-820b-5f87341791da'],22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:22.463,Pass,
,,,,,,,,,,,,,,,,,,2.374402,,,,,,,,,,,,,,e9f9a63f-41d1-4185-8fb4-f2830f3c6809,2595,,,"[47.2, 27.0]",3775618,74,,,,,1.323271,,Right Foot,,,,"[54.2, 54.7]",,Ground Pass,,28.57079,,,,Natasha Harding,15725.0,,,,,,,2,Regular Play,Jessica Fishlock,5016.0,Center Defensive Midfield,160,Reading WFC,974,['37bae60f-4a9c-4323-a35d-8324a830af5a'],24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:24.998,Pass,
,,,,,,,,,,,,,,,,,,1.424902,,,,,,,,,,,,,,e9222f49-e379-49aa-9e0d-4f317519f422,2598,,,"[58.9, 54.9]",3775618,74,,,,,-1.8970513,,Right Foot,,,,"[54.4, 41.6]",,Ground Pass,,14.040655,,,,Deanna Cooper,20061.0,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,160,Reading WFC,974,['95fe09e1-6421-4977-bc2c-367245378b0e'],30,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:30.542,Pass,
,,,,,,,,,,,,,,,,,,2.225129,,,,,,,,,,,,,,d80fab73-dcbd-4767-913c-5e433c64858c,2601,,,"[54.4, 41.6]",3775618,74,,,,,-1.4562993,,Right Foot,,,,"[56.7, 21.6]",,Ground Pass,,20.131815,,,,Molly Bartrip,21021.0,,,,,,,2,Regular Play,Deanna Cooper,20061.0,Right Center Back,160,Reading WFC,974,['25d5d4ee-bf5b-4f6b-b836-0234c9c62c6e'],32,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:32.414,Pass,
,,,,,,,,,,,,,,,,,,1.240588,,,,,,,,,,,,,,7b71b950-099b-41ef-8e00-d859ae7ccc58,2604,,,"[57.3, 21.4]",3775618,74,,,,,-0.6293733,,Right Foot,,,,"[77.9, 6.4]",,Ground Pass,,25.482544,,,,Emma Mukandi,18998.0,,,,,,,2,Regular Play,Molly Bartrip,21021.0,Left Center Back,160,Reading WFC,974,['0bfa7f31-8786-4797-8303-9d56ed87f633'],35,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:35.676,Pass,
,,,,,,,,,,,,,,,,,,0.941221,,,,,,,,,,,,,,9d9866b0-6669-4c4f-a949-b6d9a35f117e,2607,,,"[76.8, 8.2]",3775618,74,,,,,1.6553401,,Right Foot,,,,"[75.3, 25.9]",,Ground Pass,,17.763445,,,,Brooke Chaplen,15723.0,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,160,Reading WFC,974,['eb58cd75-639b-477e-9acc-d363a0de46f9'],38,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:38.391,Pass,
,,,,,,,,,,,,,,,,,,0.68578,,,,,,,,,,,,,,2943cc3d-edc7-4098-9461-4322023e328e,2610,,,"[76.1, 18.5]",3775618,74,,,,,0.39152956,,Right Foot,,,,"[87.0, 23.0]",,Ground Pass,,11.792371,,,,Lauren Bruton,15726.0,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Wing,160,Reading WFC,974,['8091f2aa-64c3-4822-bc62-ec3cd583a59d'],42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:42.210,Pass,
,,,,,,,,,,,,,,,,,,1.589485,,,,,,,,,,,,,,0b3d14aa-c99a-4625-8aa2-213b0e8d2f45,2614,,,"[87.0, 23.0]",3775618,74,,,,,-1.014197,,Right Foot,,,,"[89.8, 18.5]",,Ground Pass,,5.3,,Incomplete,,Brooke Chaplen,15723.0,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Right Wing,160,Reading WFC,974,"['1c519e0e-77bc-4937-9559-323d84e3cdd3', '625cde13-65d3-4128-a2df-5e11836e6887', 'e71170f5-f62f-435d-8ae6-9c75b7457111']",42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:42.907,Pass,True
,,,,,,,,,,,,,,,,,,3.056585,,,,,,,,,,,,,,0c3cd598-cc62-4d28-a967-bfca84266fa9,2624,,,"[31.0, 62.9]",3775618,75,,True,,,-0.10685784,,Right Foot,,,,"[88.8, 56.7]",,High Pass,,58.131577,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,162,Birmingham City WFC,969,['b3450b3c-eba9-4be6-a684-42ef38133d17'],33,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:33.571,Pass,
,,,,,,,,,,,,,,,,,,2.331845,,,,,,,,,,,,,,b3450b3c-eba9-4be6-a684-42ef38133d17,2625,,,"[31.3, 23.4]",3775618,75,,,,,0.029231437,,Head,,,,"[48.4, 23.9]",,High Pass,,17.107307,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Molly Bartrip,21021.0,Left Center Back,162,Birmingham City WFC,969,"['0c3cd598-cc62-4d28-a967-bfca84266fa9', 'f1f7743f-a561-4a88-9761-860c660a6df9']",36,,,,,,,,,,,,,,,,,,Reading WFC,974,00:30:36.627,Pass,
,,,,,,,,,,,,,,,,,,1.501063,,,,,,,,,,,,,,f1f7743f-a561-4a88-9761-860c660a6df9,2627,,,"[71.7, 56.2]",3775618,75,,,,True,-0.4524749,,,,,,"[78.9, 52.7]",,High Pass,,8.005623,,,,Sarah Emma Mayling,19500.0,,,,,,Recovery,2,From Free Kick,Christie Murray,15628.0,Center Defensive Midfield,162,Birmingham City WFC,969,"['0286d8b0-55ab-43ee-977a-91447ba15064', '71335960-5e21-4c0e-9777-843bb9ed645e', 'b3450b3c-eba9-4be6-a684-42ef38133d17']",38,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:38.959,Pass,True
,,,,,,,,,,,,,,,,,,0.66485,,,,,,,,,,,,,,947fea0a-58df-49fc-b12d-4fd88aabb3cc,2629,,,"[78.9, 52.7]",3775618,75,,,,,-0.7853982,,Head,,,,"[84.8, 46.8]",,Low Pass,,8.34386,,,,Abbi Grant,31565.0,,,,,,,2,From Free Kick,Sarah Emma Mayling,19500.0,Center Attacking Midfield,162,Birmingham City WFC,969,['83a961b8-fe96-474d-bb74-c13d1a1358fe'],40,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:40.612,Pass,
,,,,,,,,,,,,,,,,,,2.021749,,,,,,,,,,,,,,42a8ae28-907d-4c97-8a49-7e8c4b6b8c15,2634,,,"[86.5, 52.7]",3775618,75,,,,,1.0079281,,Right Foot,,,,"[97.1, 69.5]",,Ground Pass,,19.864542,,,,Chloe Mccarron,46717.0,,,,,,,2,From Free Kick,Abbi Grant,31565.0,Left Center Forward,162,Birmingham City WFC,969,"['03e3c900-2ff3-4cbc-b92d-56bee87901df', '43eba21d-8047-4a68-9b3c-6ca51ce4d30d']",43,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:43.084,Pass,True
,,,,,,,,,,,,,,,,,,1.371058,,,,,,,,,,,,,,ddff42e7-3ec4-4d70-954b-0c26057673e1,2638,,,"[97.6, 69.4]",3775618,75,,,,,-0.5063263,,Right Foot,,,,"[108.6, 63.3]",,Ground Pass,,12.5781555,,Pass Offside,,Claudia Walker,15580.0,,,,,,,2,From Free Kick,Chloe Mccarron,46717.0,Right Center Midfield,162,Birmingham City WFC,969,"['78440ee4-6c2e-4c70-89f3-d1f5b1942b22', '92b5eb0a-3f1e-4813-9d18-328467d931ab']",45,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:45.141,Pass,True
,,,,,,,,,,,,,,,,,,3.918709,,,,,,,,,,,,,,cdf4fdf0-8977-4b5d-9b72-3b699bee6672,2641,,,"[11.5, 16.8]",3775618,76,,True,,,0.16544951,,Right Foot,,,,"[65.4, 25.8]",,High Pass,,54.646225,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Grace Moloney,15719.0,Goalkeeper,163,Reading WFC,974,['7a43a2c5-2610-4442-835c-8829dc4ccb8f'],19,,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:19.307,Pass,
,,,,,,,,,,,,,,,,,,1.594285,,,,,,,,,,,,,,a025e6b0-02c8-41ca-9f93-29b2e335797d,2646,,,"[60.0, 29.7]",3775618,76,,,,,0.028977394,,Right Foot,,,,"[80.7, 30.3]",,Low Pass,,20.708694,,Incomplete,,Natasha Harding,15725.0,,,,,,Recovery,2,From Free Kick,Angharad James,15577.0,Right Center Midfield,163,Reading WFC,974,"['0b47736b-1288-44fc-acc9-db34ecd2d52a', '5707e257-77f6-4bdb-9ac5-7eec8e70c6a1', 'edec4c35-b781-4674-8792-0d7f159ce81e']",24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:24.892,Pass,True
,,,,,,,,,,,,,,,,,,2.130244,,,,,,,,,,,,,,0b47736b-1288-44fc-acc9-db34ecd2d52a,2648,,,"[39.4, 49.8]",3775618,76,,,,,-0.040986497,,Right Foot,,,,"[71.1, 48.5]",,High Pass,,31.726645,,Incomplete,,Claudia Walker,15580.0,,,,,,Recovery,2,From Free Kick,Rachel Corsie,4984.0,Left Center Back,163,Reading WFC,974,"['5bc87679-c178-46ed-ba5e-5ebada0bab39', '7a3e2af3-6919-4548-8c0f-a7da36340533', 'a025e6b0-02c8-41ca-9f93-29b2e335797d']",26,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:26.486,Pass,
,,,,,,,,,,,,,,,,,,2.656972,,,,,,,,,,,,,,e607475e-f55e-481c-bde7-787e87f0a8a9,2652,,,"[64.6, 45.6]",3775618,76,,,,,-2.407245,,Head,,,,"[57.4, 39.1]",,High Pass,,9.7,,,,Christie Murray,15628.0,,,,,,Recovery,2,Regular Play,Sarah Emma Mayling,19500.0,Center Attacking Midfield,164,Birmingham City WFC,969,['fb9053c0-9de1-4ef7-bf8a-8b632448b38b'],29,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:29.820,Pass,
,,,,,,,,,,,,,,,,,,0.988155,,,,,,,,,,,,,,c44a8784-b9b7-43bf-b728-252f08384f49,2655,,,"[64.1, 38.8]",3775618,76,,,,,-0.15702978,,Right Foot,,,,"[76.1, 36.9]",,Ground Pass,,12.149486,,Incomplete,,Abbi Grant,31565.0,,,,,,,2,Regular Play,Christie Murray,15628.0,Center Defensive Midfield,164,Birmingham City WFC,969,"['75bca281-31e6-4035-a53f-80f5f335e26a', 'c2a7aa19-2889-4f78-a8d3-fd573661d674']",33,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:33.370,Pass,
,,,,,,,,,,,,,,,,,,2.790097,,,,,,,,,,,,,,a4a4cbc4-61bd-4ee1-bc1f-858a935a714a,2658,,,"[40.0, 28.7]",3775618,76,,,,,-1.4632987,,Head,,,,"[43.0, 0.9]",,Low Pass,,27.961403,,,,Rebecca Holloway,31568.0,,,,,,Recovery,2,Regular Play,Rachel Corsie,4984.0,Left Center Back,164,Birmingham City WFC,969,['daf8a297-2258-43f3-a758-7535452523ee'],37,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:37.843,Pass,
,,,,,,,,,,,,,,,,,,1.556245,,,,,,,,,,,,,,68dcf619-92ff-484a-9c28-00fa35fa3fc6,2662,,,"[49.5, 0.2]",3775618,76,,,,,0.6840913,,Left Foot,,,,"[72.8, 19.2]",,High Pass,,30.064764,,Incomplete,,Sarah Emma Mayling,19500.0,,,,,,,2,Regular Play,Rebecca Holloway,31568.0,Left Back,164,Birmingham City WFC,969,"['07a954a3-fc1c-4da0-bcc2-fe6b51e34b58', '2163e40a-f823-4e62-b479-f002a4e1e0d1', 'ab00a98a-fef2-4ed5-9504-02f7b9ec3b96']",43,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:43.328,Pass,True
,,,,,,,,,,,,,,,,,,1.899157,,,,,,,,,,,,,,2163e40a-f823-4e62-b479-f002a4e1e0d1,2664,,,"[47.3, 60.9]",3775618,76,,,,,0.22923194,,Head,,,,"[62.3, 64.4]",,High Pass,,15.402922,,Incomplete,,Jessica Fishlock,5016.0,,,,,,Recovery,2,Regular Play,Deanna Cooper,20061.0,Right Center Back,164,Birmingham City WFC,969,"['18bfed62-78d5-4744-ab8a-fd1c9c5aa0c2', '68dcf619-92ff-484a-9c28-00fa35fa3fc6', 'a124b135-58a1-4b22-9ef2-57191849f056']",44,,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:44.885,Pass,
,,,,,,,,,,,,,,,,,,1.033309,,,,,,,,,,,,,,738dd1fd-4fc8-4375-b153-6065865b0eb9,2668,,,"[60.5, 17.8]",3775618,76,,,,,0.25933173,,Right Foot,,,,"[70.3, 20.4]",,Low Pass,,10.139033,,,,Sarah Emma Mayling,19500.0,,,,,,,2,Regular Play,Connie Scofield,21556.0,Left Center Midfield,164,Birmingham City WFC,969,['ae5ad747-0e63-46d4-a742-557282b5018b'],47,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:47.600,Pass,
,,,,,,,,,,,,,,,,,,0.0666,,,,,,,,,,,,,,10f09f98-00e6-4ccc-8038-1e55e42d9b5f,2672,,,"[68.5, 20.3]",3775618,76,,,,,-0.7853982,,Left Foot,,,,"[69.0, 19.8]",,Ground Pass,,0.70710677,,Incomplete,,Abbi Grant,31565.0,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Center Attacking Midfield,164,Birmingham City WFC,969,"['604397e1-73a0-4e9d-b8a4-6c5a62b25065', 'a54c648c-6e92-4bea-a529-b286bdf386e9', 'cbdf40a3-38e2-4203-9f41-75959303fc29']",49,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:49.513,Pass,True
,,,,,,,,,,,,,,,,,,1.949937,,,,,,,,,,,,,,85869c43-acd2-436e-80d7-03525daa9894,2681,,,"[48.6, 56.1]",3775618,76,,,,,1.2053717,,Right Foot,,,,"[53.0, 67.6]",,Ground Pass,,12.313002,,,,Angharad James,15577.0,,,,,,Recovery,2,Regular Play,Deanna Cooper,20061.0,Right Center Back,165,Reading WFC,974,['a6920040-ecc9-4214-b7c0-fa893b1f0944'],52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:52.444,Pass,
,,,,,,,,,,,,,,,,,,0.856275,,,,,,,,,,,,,,3720f084-5145-41e3-9f40-b4e63c71cde4,2685,,,"[53.4, 67.6]",3775618,76,,,,,-0.60698766,,Right Foot,,,,"[64.2, 60.1]",,Ground Pass,,13.148765,,,,Fara Williams,10251.0,,,,,,,2,Regular Play,Angharad James,15577.0,Right Center Midfield,165,Reading WFC,974,['6e7ce6d7-2141-4028-91c7-2cd5b380e593'],54,,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:54.427,Pass,
,,,,,,,,,,,,,,,,,,4.664005,,,,,,,,,,,,,,2d6f8329-664e-4471-b917-d523484d7834,2688,,,"[64.8, 60.3]",3775618,76,,,,,0.43121624,,Right Foot,,,,"[107.4, 79.9]",,Low Pass,,46.892643,,,,Danielle Carter,24281.0,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,165,Reading WFC,974,['39ef23be-ed38-4bee-8347-6f01e5abf0ee'],56,,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:56.551,Pass,
,,,,,,,,,,,,,,,,,,3.094499,,,,,,,,,,,,,,1a9fef5d-7156-49c6-a79f-6c458c45c8d9,2697,,,"[3.6, 22.3]",3775618,77,,,,,-0.17838645,,Right Foot,,,,"[69.6, 10.4]",,High Pass,,67.064224,,Incomplete,,Abbi Grant,31565.0,,,,,,Free Kick,2,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,166,Birmingham City WFC,969,"['abe05a6a-c0d6-4c70-844b-416713291778', 'e8e839ad-c73b-40c5-a246-15a07a3267cf']",41,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:41.286,Pass,
,,,,,,,,,,,,,,,,,,1.379167,,,,,,,,,,,,,,abe05a6a-c0d6-4c70-844b-416713291778,2699,,,"[50.5, 69.7]",3775618,77,,,,,-0.6142496,,Head,,,,"[60.0, 63.0]",,High Pass,,11.624973,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Deanna Cooper,20061.0,Right Center Back,166,Birmingham City WFC,969,"['0f967c17-bd62-4980-9d39-541f8b71c1a7', '1a9fef5d-7156-49c6-a79f-6c458c45c8d9']",44,,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:44.381,Pass,
,,,,,,,,,,,,,,,,,,1.692911,,,,,,,,,,,,,,0f967c17-bd62-4980-9d39-541f8b71c1a7,2700,,,"[60.1, 17.1]",3775618,77,,,,,-0.48017502,,Right Foot,,,,"[64.9, 14.6]",,High Pass,,5.4120235,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Chloe Mccarron,46717.0,Right Center Midfield,166,Birmingham City WFC,969,"['87d971f7-4ca2-4749-8896-181d90a0beb1', 'abe05a6a-c0d6-4c70-844b-416713291778']",45,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:45.760,Pass,
,,,,,,,,,,,,,,,,,,0.337999,,,,,,,,,,,,,,87d971f7-4ca2-4749-8896-181d90a0beb1,2701,,,"[55.2, 65.5]",3775618,77,,,,,1.8429422,,Head,,,,"[54.0, 69.8]",,Low Pass,,4.464303,,,,Angharad James,15577.0,,,,,,Recovery,2,Regular Play,Brooke Chaplen,15723.0,Left Center Midfield,167,Reading WFC,974,"['0f967c17-bd62-4980-9d39-541f8b71c1a7', '7e33cbeb-da61-4343-9fd3-9718cfebf784']",47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:47.453,Pass,
,,,,,,,,,,,,,,,,,,1.958506,,,,,,,,,,,,,,9bbe169b-5e0b-4c9d-95bb-4e6809d774a4,2704,,,"[54.0, 69.8]",3775618,77,,,,,-1.6977692,,Right Foot,,,,"[51.6, 51.0]",,Low Pass,,18.952572,,,,Jessica Fishlock,5016.0,,,,,,,2,Regular Play,Angharad James,15577.0,Right Center Midfield,167,Reading WFC,974,['e46dd91f-7ac3-47b4-bf5a-631bfb7cf6fa'],48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:48.585,Pass,
,,,,,,,,,,,,,,,,,,2.079397,,,,,,,,,,,,,,662f42bd-89a2-45c0-ac56-fa68d5a02143,2707,,,"[59.8, 33.8]",3775618,77,,,,,-0.65945333,,Right Foot,,,,"[81.6, 16.9]",,Ground Pass,,27.58351,,,,Emma Mukandi,18998.0,,,,,,,2,Regular Play,Jessica Fishlock,5016.0,Center Defensive Midfield,167,Reading WFC,974,['8bf70ec2-f550-4851-92b7-6016d0edadc7'],52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:52.785,Pass,
,,,,,,,,,,,,,,,,,,1.624884,,,,,,,,,,,,,,cf9bc7cd-f083-4a13-8325-aa194f111728,2710,,,"[91.0, 20.9]",3775618,77,,,,,0.2721459,,Left Foot,,,,"[103.9, 24.5]",,Ground Pass,,13.392908,,,,Natasha Harding,15725.0,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,167,Reading WFC,974,['da8f4a24-832f-42af-b1d1-477430f6893f'],56,,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:56.331,Pass,
,,,,,,,,,,,,,,,,,,1.051415,,,,,,,,,,,,,,9e61b20e-1c80-48f7-ab1d-0abbb262f95e,2719,,,"[0.1, 70.8]",3775618,78,,,,,0.7449578,,Right Foot,,,,"[9.1, 79.1]",,Ground Pass,,12.242957,,Out,,,,,,,,,,2,Regular Play,Harriet Scott,19592.0,Right Back,167,Reading WFC,974,,3,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:03.451,Pass,
,,,,,,,,,,,,,,,,,,1.454144,,,,,,,,,,,,,,49063749-98b0-4d75-a390-77d388a28b68,2720,,,"[104.1, 0.1]",3775618,78,,,,,2.1227262,,,,,,"[91.6, 20.4]",,High Pass,,23.839882,,,,Brooke Chaplen,15723.0,,,,,,Throw-in,2,From Throw In,Emma Mukandi,18998.0,Left Back,168,Reading WFC,974,['080bcd57-c2f4-4d52-9f2a-6339870cc4d9'],14,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:14.563,Pass,
,,,,,,,,,,,,,,,,,,1.478205,,,,,,,,,,,,,,84d7a6da-ba94-47ce-8856-020bff495131,2723,,,"[91.6, 20.4]",3775618,78,,,,,-1.0102311,,Right Foot,,,,"[100.2, 6.7]",,Ground Pass,,16.175598,,,,Emma Mukandi,18998.0,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Left Center Midfield,168,Reading WFC,974,['6b90cedc-0b9e-483b-86d7-9d8b3f1782e7'],16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:16.448,Pass,
,,,,,,,,,,,,,,,,,,1.634865,,,,,,,,,,,,,,10a636c8-6d00-4b9c-9d86-77e9abe1e96c,2727,,,"[102.0, 7.1]",3775618,78,,,,,1.5042281,115d68b2-45b3-497f-aefb-2df721931fbe,Left Foot,True,,,"[104.3, 41.6]",,High Pass,,34.57658,,,,Angharad James,15577.0,True,,,,,,2,From Throw In,Emma Mukandi,18998.0,Left Back,168,Reading WFC,974,"['7311cea6-e72b-45fa-94bd-734436df28b8', 'c97180c4-f2e3-452c-a6a1-504accc1bb0e']",19,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:19.230,Pass,True
,,,,,,,,,,,,,,,,,,3.634188,,,,,,,,,,,,,,70276db9-7960-4df8-a568-028486772cb5,2732,,,"[16.2, 38.5]",3775618,78,,,,,0.19466145,,Drop Kick,,,,"[72.5, 49.6]",,High Pass,,57.383797,,,,Claudia Walker,15580.0,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,169,Birmingham City WFC,969,['770a8fb3-1a1f-41a7-acb2-2b9f364cb72f'],39,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:39.871,Pass,
,,,,,,,,,,,,,,,,,,2.11682,,,,,,,,,,,,,,5f1df739-65c1-4807-902f-86f4e7b1e918,2735,,,"[72.1, 49.2]",3775618,78,,,,,2.8111086,,Right Foot,,,,"[58.4, 53.9]",,Ground Pass,,14.483784,,,,Christie Murray,15628.0,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Center Forward,169,Birmingham City WFC,969,"['60589b86-5ae2-4344-b094-3203fe610f3a', 'e88a0c25-152b-4f68-82b0-37127fa566ee']",43,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:43.505,Pass,True
