50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,4.131553,,,,,,,,,,,,,4bb3fbdb-6c18-424a-bc0f-01f0adec55ed,984,,,"[15.3, 57.9]",3775595,26,,,,-0.25224245,,Drop Kick,,,,"[83.2, 40.4]",,High Pass,,70.1189,,Incomplete,,Ebony Salmon,31527.0,,,,,,1,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,70,Bristol City WFC,973,"['092098b5-496d-459b-9614-c641c626c26d', '2f4cd87d-d2ee-449b-a920-c4146ea6f63e']",17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:17.532,Pass,
,,,,,,,,,,,,,,,,,,,3.084682,,,,,,,,,,,,,2f4cd87d-d2ee-449b-a920-c4146ea6f63e,986,,,"[36.9, 39.7]",3775595,26,,,,1.4317003,,Head,,,,"[39.0, 54.7]",,High Pass,,15.146287,,,,Kayleigh Green,16400.0,,,,,Recovery,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,71,Brighton & Hove Albion WFC,965,"['4bb3fbdb-6c18-424a-bc0f-01f0adec55ed', '9083edce-72ff-474e-8c5b-9d30c5e01c22']",21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:21.664,Pass,
,,,,,,,,,,,,,,,,,,,1.266131,,,,,,,,,,,,,7ff8b808-7254-4d76-9b8f-e4247caf43fc,989,,,"[49.1, 61.3]",3775595,26,,,,0.7628456,,Right Foot,,,,"[62.7, 74.3]",,Ground Pass,,18.813826,,,,Megan Connolly,23413.0,,,,,,1,Regular Play,Kayleigh Green,16400.0,Right Back,71,Brighton & Hove Albion WFC,965,['4f6420c7-dd6f-43d1-baa0-3ef4887044be'],28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:28.755,Pass,
,,,,,,,,,,,,,,,,,,,0.863692,,,,,,,,,,,,,a7ede3fe-f61c-46db-8b32-41f1404fca37,992,,,"[61.5, 74.1]",3775595,26,,,,-1.2433962,,Right Foot,,,,"[66.9, 58.2]",,Ground Pass,,16.791962,,,,Danielle Buet,20034.0,,,,,,1,Regular Play,Megan Connolly,23413.0,Right Wing,71,Brighton & Hove Albion WFC,965,['edb8c886-3f0f-46bd-b956-f0afb37c9690'],30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:30.061,Pass,
,,,,,,,,,,,,,,,,,,,2.250097,,,,,,,,,,,,,2d04c53b-73e7-454b-8823-a038bc633515,995,,,"[74.6, 59.1]",3775595,26,,,,-0.752151,,Right Foot,,,,"[97.9, 37.3]",,High Pass,,31.90815,,Incomplete,,Rianna Jarrett,46716.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Left Defensive Midfield,71,Brighton & Hove Albion WFC,965,"['082ff656-f18d-41e1-a910-3694067caa91', 'fd0e6913-0f34-4534-94a8-7773d64e6393']",32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:32.308,Pass,
,,,,,,,,,,,,,,,,,,,2.005339,,,,,,,,,,,,,fd0e6913-0f34-4534-94a8-7773d64e6393,997,,,"[22.2, 42.8]",3775595,26,,,,-0.52662724,,Right Foot,,,,"[35.1, 35.3]",,High Pass,,14.921796,,Incomplete,,Aimee Palmer,36801.0,,,,,Recovery,1,Regular Play,Florence Allen,24922.0,Right Back,71,Brighton & Hove Albion WFC,965,"['2d04c53b-73e7-454b-8823-a038bc633515', '361dc4f4-c3f1-4bb8-babc-4156e303b2ce', 'b19c8c90-ab64-481e-8e09-b5d45e9eb0cc']",34,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:34.558,Pass,
,,,,,,,,,,,,,,,,,,,0.682143,,,,,,,,,,,,,b19c8c90-ab64-481e-8e09-b5d45e9eb0cc,999,,,"[85.0, 44.8]",3775595,26,,,,0.24273652,,Head,,,,"[95.5, 47.4]",,Low Pass,,10.817116,,,,Inessa Kaagman,15579.0,,,,,Recovery,1,Regular Play,Kayleigh Green,16400.0,Right Back,71,Brighton & Hove Albion WFC,965,"['a809aa68-f397-4fb8-8954-4b333f2c5a61', 'fd0e6913-0f34-4534-94a8-7773d64e6393']",36,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:36.563,Pass,
,,,,,,,,,,,,,,,,,,,1.233356,,,,,,,,,,,,,0a44f465-9ebe-4a58-a5a9-e4a11f46df78,1002,,,"[96.1, 47.6]",3775595,26,,,,2.7720063,,Left Foot,,,,"[85.0, 51.9]",,Low Pass,,11.903781,,,,Danielle Buet,20034.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,71,Brighton & Hove Albion WFC,965,['19081b43-c037-4221-890f-7edc5b9e2674'],38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:38.231,Pass,
,,,,,,,,,,,,,,,,,,,1.376647,,,,,,,,,,,,,66906de3-961c-4ba8-9db8-2a0ce0d1e8ef,1005,,,"[85.9, 52.2]",3775595,26,,,,1.0224892,,Right Foot,,,,"[96.1, 68.9]",,Ground Pass,,19.568598,,,,Megan Connolly,23413.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Left Defensive Midfield,71,Brighton & Hove Albion WFC,965,['2fdae63c-cbb2-48a8-b9ea-bd62da3e8685'],40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:40.435,Pass,
,,,,,,,,,,,,,,,,,,,1.573469,,,,,,,,,,,,,cce58204-5bb2-461c-bb9a-52ac76c8a0ec,1008,,,"[96.4, 72.9]",3775595,26,,,,3.113693,,Left Foot,,,,"[74.9, 73.5]",,Low Pass,,21.508371,,,,Maya Le Tissier,22337.0,,,,,,1,Regular Play,Megan Connolly,23413.0,Right Wing,71,Brighton & Hove Albion WFC,965,['267a0b0b-070a-481d-8308-78df0fcdcba1'],43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:43.335,Pass,
,,,,,,,,,,,,,,,,,,,1.380528,,,,,,,,,,,,,fd1885ca-c129-45ee-8b08-c9fa0fff3993,1011,,,"[80.8, 72.5]",3775595,26,,,,-1.7302355,,Right Foot,,,,"[77.6, 52.6]",,Ground Pass,,20.155643,,,,Kayleigh Green,16400.0,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,71,Brighton & Hove Albion WFC,965,['fe52f3fd-4e6d-4e1f-9925-59952f4da6e9'],48,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:48.079,Pass,
,,,,,,,,,,,,,,,,,,,1.585534,,,,,,,,,,,,,1c546a5c-0a7f-48ac-8d44-032098e666e4,1021,,,"[78.8, 45.1]",3775595,26,,,,1.8259788,,Right Foot,,,,"[73.4, 65.8]",,Ground Pass,,21.392756,,,,Maya Le Tissier,22337.0,,,,,,1,Regular Play,Aileen Whelan,16374.0,Right Defensive Midfield,71,Brighton & Hove Albion WFC,965,['ee6410f2-08b4-49ae-ac86-4a6310e9489f'],52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:52.161,Pass,
,,,,,,,,,,,,,,,,,,,2.095966,,,,,,,,,,,,,a2c70dcc-c82c-479f-b48e-9d036b237c91,1024,,,"[72.1, 69.3]",3775595,26,,,,0.35699236,,Right Foot,,,,"[90.6, 76.2]",,Ground Pass,,19.744873,,,,Megan Connolly,23413.0,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,71,Brighton & Hove Albion WFC,965,['7f8c299d-3bc4-48e6-a807-9205d2d60898'],54,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:54.514,Pass,
,,,,,,,,,,,,,,,,,,,0.46797,,,,,,,,,,,,,6fcf31d4-d287-4364-8cc3-8a9eff63a535,1027,,,"[90.6, 74.3]",3775595,26,,,,-1.7196863,,Right Foot,,,,"[89.1, 64.3]",,Ground Pass,,10.111875,,,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Megan Connolly,23413.0,Right Wing,71,Brighton & Hove Albion WFC,965,['07f48e9a-515b-4e0a-b993-36624c7c083e'],56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:56.730,Pass,
,,,,,,,,,,,,,,,,,,,3.419102,,,,,,,,,,,,,dce397f1-05a5-4c90-917a-30a730c2a403,1033,,,"[83.6, 63.4]",3775595,26,,,,-0.3042085,,Left Foot,,,,"[118.0, 52.6]",,Ground Pass,,36.05551,,Incomplete,,,,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,71,Brighton & Hove Albion WFC,965,['b9ae9b76-1fbb-4cc6-adfd-78b26edc5ffc'],59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:59.773,Pass,
,,,,,,,,,,,,,,,,,,,6.51497,,,,,,,,,,,,,cd2bc531-149b-4ddc-9657-c01d6bc4ccbb,1037,,,"[15.2, 39.1]",3775595,27,,,,-0.3823678,,Drop Kick,,,,"[98.5, 5.6]",,High Pass,,89.78385,,Incomplete,,Yana Daniëls,10093.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,71,Brighton & Hove Albion WFC,965,"['726573cf-3a03-47d8-85ce-2c8469ec256c', '82c3e8b5-5abe-4968-b1c5-94dcb695a7ee']",22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:22.166,Pass,
,,,,,,,,,,,,,,,,,,,1.710834,,,,,,,,,,,,,82c3e8b5-5abe-4968-b1c5-94dcb695a7ee,1039,,,"[21.6, 74.5]",3775595,27,,,,-2.3307223,,Left Foot,,,,"[6.3, 58.4]",,Ground Pass,,22.210358,,,,Cecilie Fiskerstrand,24370.0,,,,,Recovery,1,Regular Play,Kayleigh Green,16400.0,Right Back,71,Brighton & Hove Albion WFC,965,"['c9da156c-e534-46ed-b88e-6af4ab7386fc', 'cd2bc531-149b-4ddc-9657-c01d6bc4ccbb']",28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:28.681,Pass,
,,,,,,,,,,,,,,,,,,,3.18851,,,,,,,,,,,,,0f1670b9-dc97-4baa-9a07-7f6aaa6657a0,1042,,,"[6.3, 58.6]",3775595,27,,,,0.24748912,,Right Foot,,,,"[34.4, 65.7]",,High Pass,,28.983099,,,,Danielle Buet,20034.0,,,,,,1,Regular Play,Cecilie Fiskerstrand,24370.0,Goalkeeper,71,Brighton & Hove Albion WFC,965,['60e7023e-356b-4d95-b61a-c3cfa8761091'],30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:30.403,Pass,
,,,,,,,,,,,,,,,,,,,1.701336,,,,,,,,,,,,,8a9bbbab-1476-46af-a263-8262bdeba96c,1045,,,"[35.9, 63.4]",3775595,27,,,,-2.6779451,,Right Foot,,,,"[27.5, 59.2]",,Ground Pass,,9.391485,,,,Aileen Whelan,16374.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Left Defensive Midfield,71,Brighton & Hove Albion WFC,965,['78bb5226-febe-46a1-82c8-8e874053be94'],33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:33.628,Pass,
,,,,,,,,,,,,,,,,,,,1.905452,,,,,,,,,,,,,80bdb1ea-f9ac-4f24-a737-aa6ae64fc2e7,1049,,,"[23.0, 59.6]",3775595,27,,,,-2.7049656,,Left Foot,,,,"[8.0, 52.6]",,Ground Pass,,16.552946,,,,Cecilie Fiskerstrand,24370.0,,,,,,1,Regular Play,Aileen Whelan,16374.0,Right Defensive Midfield,71,Brighton & Hove Albion WFC,965,['7364495e-1caa-427e-b44f-f3fed56c00c9'],36,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:36.394,Pass,
,,,,,,,,,,,,,,,,,,,3.321916,,,,,,,,,,,,,2a1ed575-4ad9-48b6-8fce-ccec838e412d,1052,,,"[8.6, 54.2]",3775595,27,,,,-0.3736821,,Right Foot,,,,"[46.6, 39.3]",,High Pass,,40.816784,,Incomplete,,Danielle Buet,20034.0,,,,,,1,Regular Play,Cecilie Fiskerstrand,24370.0,Goalkeeper,71,Brighton & Hove Albion WFC,965,"['0120f47d-fc74-490c-82b7-d3af407481d5', 'f2121e7b-44a1-4eee-b52d-a4a383d91b45']",38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:38.450,Pass,
,,,,,,,,,,,,,,,,,,,2.264041,,,,,,,,,,,,,f2121e7b-44a1-4eee-b52d-a4a383d91b45,1055,,,"[73.5, 40.8]",3775595,27,,,,-0.1688319,,Right Foot,,,,"[99.9, 36.3]",,High Pass,,26.780777,,Incomplete,,Ebony Salmon,31527.0,,,,,Recovery,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,71,Brighton & Hove Albion WFC,965,"['0bd4f1cc-b6d0-4c5b-b7f9-89086ae0851e', '2a1ed575-4ad9-48b6-8fce-ccec838e412d', '4c82b9e2-d7cc-4550-9805-54981a85df25', 'beebbce8-2d47-4926-a500-18500ff3bf9c']",41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:41.772,Pass,True
,,,,,,,,,,,,,,,,,,,1.052282,,,,,,,,,,,,,d77a2e8b-6d65-4a29-a039-fcac31efd57e,1060,,,"[17.4, 41.1]",3775595,27,,,,3.113822,,Right Foot,,,,"[6.6, 41.4]",,Ground Pass,,10.804166,,,,Cecilie Fiskerstrand,24370.0,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,71,Brighton & Hove Albion WFC,965,"['a90ba4ce-dff3-4d9a-b2b6-b8c618d58e03', 'ac2d768f-188f-431c-a625-31bfc94b768e']",45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:45.739,Pass,True
,,,,,,,,,,,,,,,,,,,1.814138,,,,,,,,,,,,,b938bd24-60c6-4e25-b61e-9f5d8fd74e7d,1063,,,"[7.6, 41.9]",3775595,27,,,,-0.05058971,,Right Foot,,,,"[39.2, 40.3]",,High Pass,,31.64048,,,,Danielle Buet,20034.0,,,,,,1,Regular Play,Cecilie Fiskerstrand,24370.0,Goalkeeper,71,Brighton & Hove Albion WFC,965,['1a1f8e62-2424-4677-a67c-95b366cbd68f'],46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:46.912,Pass,
,,,,,,,,,,,,,,,,,,,4.945633,,,,,,,,,,,,,6ec8cc04-f203-408c-ac39-846f0a01dafd,1074,,,"[6.0, 36.0]",3775595,28,True,,,-0.5354721,,Right Foot,,,,"[53.7, 7.7]",,High Pass,,55.46332,,Incomplete,,Ellie Brazil,16393.0,,,,,Goal Kick,1,From Goal Kick,Cecilie Fiskerstrand,24370.0,Goalkeeper,73,Brighton & Hove Albion WFC,965,"['2512e3ad-ef1d-4c02-b859-180d98f6fe3d', '2d2424a6-0744-46e5-b3ae-e3d401057772']",39,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:39.339,Pass,
,,,,,,,,,,,,,True,,,,,,0.692902,,,,,,,,,,,,,d1415dbe-6522-48d3-a15a-1c1bf42016ce,1083,,,"[53.7, 11.7]",3775595,28,,,,-0.12721622,,Right Foot,,,,"[62.3, 10.6]",,Ground Pass,,8.670063,,Incomplete,,Rianna Jarrett,46716.0,,,,,Interception,1,Regular Play,Ellie Brazil,16393.0,Left Wing,74,Bristol City WFC,973,"['23a0c249-ec8c-4328-9346-71626a10ee50', '5286addd-96ad-41eb-9db0-b2e96d1f02b7']",45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:45.550,Pass,
,,,,,,,,,,,,,,,,,,,1.505304,,,,,,,,,,,,,0b7ab19d-8944-448e-9f02-fa18b3cad526,1093,,,"[49.4, 4.8]",3775595,28,,,,0.7853982,,Left Foot,,,True,"[52.5, 7.9]",,Low Pass,,4.384062,,,,Ellie Brazil,16393.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,74,Bristol City WFC,973,"['5c038192-9c64-41ad-b2be-1e27ad35f943', '66cc2916-3887-4e3e-8e7a-85efc7fd322a']",50,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:50.698,Pass,True
,,,,,,,,,,,,,,,,,,,1.059706,,,,,,,,,,,,,d585398c-fee1-4495-b465-1bfd7b89099a,1101,,,"[65.2, 72.8]",3775595,29,,,,-0.17593962,,Right Foot,,,,"[83.2, 69.6]",,Ground Pass,,18.282232,,,,Ebony Salmon,31527.0,,,,,Free Kick,1,From Free Kick,Aimee Palmer,36801.0,Center Defensive Midfield,75,Bristol City WFC,973,['222af7c6-cf70-4c38-8bab-191e211322bf'],11,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:11.314,Pass,
,,,,,,,,,,,,,,,,,,,2.893699,,,,,,,,,,,,,786f83bd-5be8-4d43-befb-bc04a47b7b48,1105,,,"[82.5, 71.0]",3775595,29,,,,0.32286537,,Right Foot,,,,"[109.4, 80.0]",,Ground Pass,,28.365648,,Out,,Charlie Wellings,15563.0,,,,,,1,From Free Kick,Ebony Salmon,31527.0,Center Forward,75,Bristol City WFC,973,"['f3a59e62-de00-40a1-a94d-d144b367963d', 'f71e526a-fa57-4216-96c2-96468cfc628a']",13,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:13.317,Pass,True
,,,,,,,,,,,,,,,,,,,2.161609,,,,,,,,,,,,,a0b9857c-90cb-4793-b9b0-8466b5712b4f,1107,,,"[11.6, 0.1]",3775595,29,,,,0.19739556,,,,,,"[31.6, 4.1]",,High Pass,,20.396078,,Incomplete,,Ellie Brazil,16393.0,,,,,Throw-in,1,From Throw In,Bethan Roe,20035.0,Left Back,76,Brighton & Hove Albion WFC,965,"['93634339-a035-462b-9144-ff2ae629f410', 'f9500b83-1dae-4108-a8c0-f1db26a369fb']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:30.622,Pass,
,,,,,,,,,,,,,,,,,,,0.829161,,,,,,,,,,,,,93634339-a035-462b-9144-ff2ae629f410,1109,,,"[88.5, 76.0]",3775595,29,,,,-0.2730087,,Right Foot,,,,"[96.0, 73.9]",,Ground Pass,,7.788453,,,,Ebony Salmon,31527.0,,,,,Recovery,1,From Throw In,Florence Allen,24922.0,Right Back,76,Brighton & Hove Albion WFC,965,"['63a92a20-e4ea-41b1-ade7-1eaad4e9ce4e', 'a0b9857c-90cb-4793-b9b0-8466b5712b4f']",32,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:32.783,Pass,
,,,,,,,,,,,,,,,,,,,0.498323,,,,,,,,,,,,,0591b6b0-c632-4948-98a5-17efda86a5fe,1113,,,"[34.9, 3.7]",3775595,29,,,,0.056278538,,Right Foot,,,,"[42.0, 4.1]",,Ground Pass,,7.1112585,,Incomplete,,Rianna Jarrett,46716.0,,,,,Recovery,1,From Throw In,Ellie Brazil,16393.0,Left Wing,76,Brighton & Hove Albion WFC,965,"['442c2f49-6767-4ec0-9948-f167d6858b94', 'da7ddeaa-eaeb-4e5f-a0eb-3dfab664de7d', 'e8b5f6f7-ee72-491b-914d-60431c85b98c']",34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:34.716,Pass,True
,,,,,,,,,,,,,,,,,,,2.332554,,,,,,,,,,,,,eee12bcd-8d76-40e1-9e4d-8ad21bf9e205,1121,,,"[60.5, 3.9]",3775595,30,,,,2.8292885,,Left Foot,,,,"[38.2, 11.1]",,Ground Pass,,23.433523,,,,Cecilie Fiskerstrand,24370.0,,,,,Free Kick,1,From Free Kick,Inessa Kaagman,15579.0,Center Attacking Midfield,77,Brighton & Hove Albion WFC,965,['cf84d8ab-85d9-4354-901c-dcd80baf8ae6'],10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:10.203,Pass,
,,,,,,,,,,,,,,,,,,,1.248968,,,,,,,,,,,,,2b5b54ac-be0c-4eea-b2c0-5caf469d39a8,1124,,,"[40.6, 21.2]",3775595,30,,,,1.4128314,,Right Foot,,,,"[44.2, 43.8]",,Ground Pass,,22.88493,,,,Maya Le Tissier,22337.0,,,,,,1,From Free Kick,Cecilie Fiskerstrand,24370.0,Goalkeeper,77,Brighton & Hove Albion WFC,965,['a3f15c39-29c2-4f5f-b904-ab485e6c48d6'],14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:14.373,Pass,
,,,,,,,,,,,,,,,,,,,1.420256,,,,,,,,,,,,,6cf6278c-cafa-4ec4-886f-1de6632d435d,1127,,,"[45.0, 45.7]",3775595,30,,,,0.36297897,,Right Foot,,,,"[65.8, 53.6]",,Ground Pass,,22.24972,,,,Megan Connolly,23413.0,,,,,,1,From Free Kick,Maya Le Tissier,22337.0,Right Center Back,77,Brighton & Hove Albion WFC,965,['d80408fd-8e55-48fe-8fcc-5bbb9c9a8b85'],17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:17.007,Pass,
,,,,,,,,,,,,,,,,,,,1.165419,,,,,,,,,,,,,14856a9e-7894-44c4-8dac-8ad21e62bbcd,1130,,,"[54.9, 56.2]",3775595,30,,,,1.0874577,,Right Foot,,,,"[64.4, 74.3]",,Ground Pass,,20.441624,,,,Kayleigh Green,16400.0,,,,,,1,From Free Kick,Megan Connolly,23413.0,Right Wing,77,Brighton & Hove Albion WFC,965,['954fe86f-2039-4ecb-ace9-b95998b0f362'],20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:20.276,Pass,
,,,,,,,,,,,,,,,,,,,3.205014,,,,,,,,,,,,,e949eaa6-3d87-48ef-ab98-48312f67fb0b,1134,,,"[56.4, 69.5]",3775595,30,,,,-1.6021762,,Right Foot,,,,"[55.7, 47.2]",,Ground Pass,,22.310984,,,,Danielle Buet,20034.0,,,,,,1,From Free Kick,Kayleigh Green,16400.0,Right Back,77,Brighton & Hove Albion WFC,965,"['13ca35cd-55d2-4b91-a05c-b5c11308a113', '42cdba00-c254-4e73-ad23-ec3e6331433c']",23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:23.225,Pass,True
,,,,,,,,,,,,,,,,,,,1.062567,,,,,,,,,,,,,a3f69436-b1a2-4c85-a354-3349ffd9d64f,1141,,,"[49.0, 37.7]",3775595,30,,,,-0.9391057,,Left Foot,,,,"[61.0, 21.3]",,Low Pass,,20.321417,,Incomplete,,Ellie Brazil,16393.0,,,,,,1,From Free Kick,Danielle Buet,20034.0,Left Defensive Midfield,77,Brighton & Hove Albion WFC,965,"['b6f75804-4026-4c07-9f2c-7d361be5a934', 'c7da2854-eda6-4448-ad27-2b85f1670db8']",28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:28.927,Pass,
,,,,,,,,,,,,,,,,,,,1.597397,,,,,,,,,,,,,0359d53b-80d2-4c82-9f81-99b0e52ed10e,1147,,,"[73.0, 38.9]",3775595,30,,,,1.550391,,Right Foot,,,,"[73.5, 63.4]",,Ground Pass,,24.505102,,,,Kayleigh Green,16400.0,,,,,,1,From Free Kick,Ellie Brazil,16393.0,Left Wing,77,Brighton & Hove Albion WFC,965,['fd186c19-9793-4c38-b665-606e958502f8'],34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:34.985,Pass,
,,,,,,,,,,,,,,,,,,,2.035768,,,,,,,,,,,,,2a55ff10-0f54-4447-a3f3-a05f992fdb1e,1150,,,"[89.5, 65.2]",3775595,30,,,,-0.41590235,,Right Foot,,,,"[113.5, 54.6]",,Ground Pass,,26.236616,,Incomplete,,Ellie Brazil,16393.0,,,,,,1,From Free Kick,Kayleigh Green,16400.0,Right Back,77,Brighton & Hove Albion WFC,965,"['64f2f00d-a021-49a6-a80c-034802f21613', '6d6c66fd-7276-45ad-82e0-aa565fce7224']",39,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:39.390,Pass,
,,,,,,,,,,,,,,,,,,,1.531482,,,,,,,,,,,,,574a608f-68d3-4944-9f81-9eaad884888d,1153,,,"[99.2, 80.0]",3775595,30,,,,-1.3543459,,,,,,"[103.4, 60.9]",,High Pass,,19.55633,,,,Ellie Brazil,16393.0,,,,,Throw-in,1,From Throw In,Kayleigh Green,16400.0,Right Back,78,Brighton & Hove Albion WFC,965,['0ff7ac2d-6c26-43f0-bca0-95cc4f2367f7'],55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:55.130,Pass,
,,,,,,,,,,,,,,,,,,,1.40342,,,,,,,,,,,,,22615757-36d2-4a83-9e6c-0ab1d1cfd11f,1157,,,"[103.8, 60.0]",3775595,30,,,,1.0040671,,Right Foot,,,,"[112.9, 74.3]",,Ground Pass,,16.949926,,,,Megan Connolly,23413.0,,,,,,1,From Throw In,Ellie Brazil,16393.0,Left Wing,78,Brighton & Hove Albion WFC,965,"['186b0dac-c0ca-4b45-8a20-aa58ff73f2bb', '4b2ffe77-b594-407e-a901-b1d22bf0eb7f']",58,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:58.190,Pass,True
,,,,,,,,,,,,,,,,,,,1.137676,,,,,,,,,,,,,e21a6151-966c-4899-8b42-cbcff75c82a7,1164,,,"[111.2, 76.7]",3775595,31,,,,-1.5343384,,Left Foot,True,,,"[112.4, 43.8]",,High Pass,,32.92188,,Incomplete,,Rianna Jarrett,46716.0,,,,,,1,From Throw In,Megan Connolly,23413.0,Right Wing,78,Brighton & Hove Albion WFC,965,"['27067c88-0cc1-446b-953c-0304ee6281c3', '6f3e72c3-973c-4877-8f58-e78bc8cbcdca']",0,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:00.849,Pass,
,,,,,,,,,,,,,,,,,,,2.175081,,,,,,,,,,,,,9540e76d-9a88-45b3-b96d-e45019ace67e,1169,,,"[6.6, 35.9]",3775595,31,,,,-0.20914985,,Left Foot,,,,"[52.3, 26.2]",,High Pass,,46.71809,,,,Ebony Salmon,31527.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,79,Bristol City WFC,973,"['99109a35-00e9-47ee-8781-20a4a3c59b86', 'a7ee5113-fc85-4882-b63a-c6c0309649b9']",3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:03.025,Pass,True
