50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3c932f-e1e6-4dc9-973c-1c34cfd99d8e,2418,,"[52.3, 70.8]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,108,Manchester City WFC,746,['f8aca749-76a0-4f47-9e48-e1d58d000801'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:28.103,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5b8a57-7e54-46f7-b569-4a099349c932,2421,,"[77.9, 72.0]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Center Defensive Midfield,108,Manchester City WFC,746,['4281c5df-34a9-4570-ba65-1aa5fa799e44'],30,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:30.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50fa8281-6042-4b98-b677-e5599823884a,2426,,"[57.3, 6.2]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Left Wing,109,Everton LFC,967,"['374edcc7-b725-4963-ab49-c6fd4e3fd85d', '96f85792-2e41-4350-81e0-36bb801174ae']",33,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:33.317,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0034286-3f98-4117-8851-101dd0090b84,2428,,"[41.1, 6.9]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,109,Everton LFC,967,['9fb8ca2c-bc43-42ce-80a2-8bdbdfc13340'],34,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:34.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4b4876-15a3-44ae-b45a-daea63884399,2431,,"[31.7, 18.4]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,109,Everton LFC,967,['430870cd-29a3-42c9-bfaf-0efc209dcd93'],37,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:37.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a020b51-3f6f-4110-bfff-dc82eb1c1901,2434,,"[8.6, 39.6]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,109,Everton LFC,967,['01f6793c-b134-482a-9028-12142cad5378'],40,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:40.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0697f808-38c3-4cef-960e-bb95ea40ffcd,2437,,"[15.6, 62.4]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,109,Everton LFC,967,['900b60fc-e3b3-418e-a0c3-b20b1e869673'],43,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:43.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbb9e6aa-6d9b-4cc2-ae7c-b6fda89d009a,2441,,"[58.7, 74.9]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Right Wing,109,Everton LFC,967,['bd34def4-8037-49e9-9c2c-49ce8864f115'],49,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:49.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4b2bb0a-fc3f-4920-abb7-905a4389e6c9,2445,,"[33.3, 34.9]",3775639,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Stephanie Houghton,10185.0,Right Center Back,110,Manchester City WFC,746,['d73a5fff-5b4d-4f55-b175-71fc231ba825'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:59.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200e0afc-a49b-441c-88c2-7e66e6be9300,2447,,"[55.6, 45.2]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Keira Walsh,4658.0,Right Center Midfield,110,Manchester City WFC,746,['305f70fd-7d4d-4669-9861-0623485f38b5'],3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:03.142,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e177af0b-3db3-499a-a855-76bc62a1e772,2449,,"[90.4, 58.3]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Center Defensive Midfield,110,Manchester City WFC,746,['fa3f6e6f-8f99-49e5-b547-0f681a525f32'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:11.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f37113a-266f-441e-8d54-0bc35f05e1ba,2451,,"[9.6, 37.1]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,111,Everton LFC,967,['1365c122-45ae-400b-8fcd-2f63b2955ef2'],13,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:13.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab9c981f-fb4c-44b3-8fbd-1fc65e85d7ec,2453,,"[39.6, 7.7]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Left Wing,111,Everton LFC,967,['8a88682a-cf1b-4749-8c79-a8a9b12aad80'],16,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:16.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4fe3c61-4a1e-4bbb-8daf-a4d49f4b9747,2456,,"[40.8, 19.4]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maéva Clemaron,31713.0,Left Defensive Midfield,111,Everton LFC,967,"['4029004a-3583-4c9f-ac49-da783dfbff2f', 'e3f91277-1f1d-4f6b-9a69-69ce94051325']",17,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:17.820,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30793ca0-edb9-43b3-be54-e9ebd4487247,2459,,"[61.9, 14.2]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valérie Gauvin,25442.0,Center Forward,111,Everton LFC,967,"['52c306a7-ac4d-452d-9558-9f6aebb39b3c', 'c4861dd7-d192-43c0-b1bd-f76c299a3fbd']",19,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:19.155,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a409a5a4-1454-475b-a5f0-dd43a2f65b56,2462,,"[51.1, 3.9]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,111,Everton LFC,967,['31e90fce-e848-42df-982a-4c89919bef4f'],21,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:21.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d5d9ff6-85a0-4333-8921-37c1699d0a32,2465,,"[52.2, 12.9]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maéva Clemaron,31713.0,Left Defensive Midfield,111,Everton LFC,967,['cac76361-b7ce-4f2b-94a2-08b3f55a3e67'],24,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:24.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a97dbd-388c-4740-9903-9cf029632ee1,2467,,"[41.5, 4.9]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,111,Everton LFC,967,['aecfee3d-a0a8-4e9c-9e8c-6e12056702ab'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:26.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cebb7094-f6e0-454c-8aa8-b2618e30cf57,2470,,"[25.7, 7.7]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,111,Everton LFC,967,['ead5070a-cf0d-42e3-acd4-d5e054dce852'],28,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:28.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b731ea2-516f-4bf8-acb8-beab62dd4a3b,2473,,"[14.0, 37.5]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,111,Everton LFC,967,['b220f98e-e103-44d0-bf11-a6e9c708799d'],32,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:32.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717630b-23d5-4ea8-854c-009c3880b9f1,2476,,"[21.9, 55.6]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,111,Everton LFC,967,['6b25e5b5-6c8e-4918-b22a-067cc86083c0'],34,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:34.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304d161c-5d99-4b6d-a8a5-d2c3abc9629b,2479,,"[20.1, 28.1]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,111,Everton LFC,967,['5774e706-0cef-4dae-9606-41e1fc32953f'],37,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:37.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91fc3361-c42d-4312-8d64-d5cfca408f67,2484,,"[57.5, 7.3]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,111,Everton LFC,967,['bea0bebf-6d8f-417c-b0b9-4f620c8fc9e7'],44,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:44.495,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ada221c7-2423-41bc-a411-94b7d9474bf1,2487,,"[64.1, 34.7]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valérie Gauvin,25442.0,Center Forward,111,Everton LFC,967,['05ecd357-c990-4730-a626-02486b9f0e46'],46,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:46.460,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f8d2978-b5e3-4497-9d96-511a93f0632d,2489,,"[46.3, 53.3]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,111,Everton LFC,967,['6c0541a3-ac72-407a-a4c2-7d123d0a0f38'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:46.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4903329-240f-4774-a8fd-e5101d168c88,2493,,"[47.3, 47.7]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,111,Everton LFC,967,['e8c3acb6-80fb-4a8b-a01a-21710ccb8004'],49,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:49.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f7cd73c-ce0f-4b03-917c-e04f188b26f6,2496,,"[55.4, 39.6]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maéva Clemaron,31713.0,Left Defensive Midfield,111,Everton LFC,967,['c470400a-26ac-42ab-880a-81d912eec926'],52,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:52.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f33e6f87-cadb-4907-8b6b-b4ea4e9e9892,2498,,"[51.5, 51.9]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,111,Everton LFC,967,['06e04edf-66ec-46e5-a89a-0dc117c3e29f'],54,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:54.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a7eb51b-cffe-4e08-b4aa-ac26980d9f9d,2501,,"[45.6, 63.4]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,111,Everton LFC,967,['957dcef5-fec3-4f0d-86c3-ef85bb71295b'],56,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:56.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d506cbfa-5604-4468-8679-366b48155437,2504,,"[35.5, 41.4]",3775639,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,111,Everton LFC,967,['9ed90a6d-ffb4-471a-9bf7-e6f38b9cadc3'],58,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:58.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d34ff88-c316-4bce-a082-81dba134219b,2507,,"[18.1, 37.1]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,111,Everton LFC,967,['ed992ed3-5044-475a-ae4a-17b53e3128df'],1,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:01.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,012be33f-28bd-49d1-9cc8-f7f4e0567a41,2510,,"[23.4, 54.0]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,111,Everton LFC,967,['61840b24-008a-4b99-a582-b54d56f47aca'],3,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:03.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea8f30d3-1210-403f-8db5-cf6e0cd9b19b,2513,,"[33.0, 40.3]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,111,Everton LFC,967,['f82046f7-fb6e-404e-b5c7-09c4153032c1'],5,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:05.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeab6e9b-5aa5-40d0-a2dc-44b77fb65360,2515,,"[7.2, 38.3]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,111,Everton LFC,967,['87542ab8-484c-46f7-bf10-80215b8a74ad'],7,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:07.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad65421-1e42-45a9-9007-e0bceb4f1ac0,2518,,"[9.6, 12.9]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,111,Everton LFC,967,['49c86877-3ba1-4dd4-9797-1fbee91a0a95'],11,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:11.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680c84fe-d5e5-4f45-a956-30d37ee309b5,2521,,"[25.1, 3.1]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,111,Everton LFC,967,['c1c8c119-d845-48c8-9e69-769e5f726281'],13,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:13.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479f3089-452d-45b2-b22a-80219347bb74,2526,,"[21.1, 9.1]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,111,Everton LFC,967,"['82545341-695d-4043-96de-479fe4fe4355', 'c6f156d5-98ba-4178-8086-be5b40e16756']",16,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:16.036,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f6ff49-2054-414b-bb04-e2847f3ff188,2529,,"[35.8, 1.7]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,111,Everton LFC,967,['1ec7e4c8-7441-4ee2-b2e3-b189341b073c'],21,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:21.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e913f1c-70db-4de9-8c51-6b392916e719,2533,,"[67.1, 60.5]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Center Midfield,112,Manchester City WFC,746,['aff018b7-a06b-449c-a7fd-b111f7c932ba'],26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:26.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82274e12-f70b-4696-a904-2f74a12e36e3,2536,,"[80.9, 77.3]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,112,Manchester City WFC,746,['891bb11f-0041-4acd-8b6b-a26a0ddcaeb3'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:29.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faee0f9d-9952-42fa-9c37-b7a6eb3cc5d2,2539,,"[94.0, 76.2]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,112,Manchester City WFC,746,['26e64d80-08cc-4589-a2dd-f0ab9e10324d'],31,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:31.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350f385b-a434-4ead-b09f-226a0947003c,2542,,"[117.0, 49.8]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,112,Manchester City WFC,746,['9a5c0117-dc63-45ac-b006-ff3eba60a9a6'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:35.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250f9d1d-56fc-4a9c-bb9b-5e4a968e3f34,2546,,"[12.5, 15.0]",3775639,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabrielle George,15575.0,Left Center Back,113,Everton LFC,967,['d84cac34-380a-4a7d-89d8-dd996375cf28'],59,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:59.822,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0dbd98d-c092-4639-879b-0aaedf48277a,2549,,"[66.9, 1.4]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Hope,16386.0,Left Wing,113,Everton LFC,967,['98663247-00a1-4b26-bbac-84d6769f3334'],4,,,,,,,,,,,,,,,,,Everton LFC,967,00:13:04.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559df3e2-695c-45f9-bb5a-6e0917d06f24,2551,,"[68.2, 64.5]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Right Center Midfield,114,Manchester City WFC,746,['28280131-f27d-4704-a4f8-5efc7e85f30a'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:09.055,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a89764-63c5-4a13-aa15-2e2e2e547737,2553,,"[84.3, 19.9]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,114,Manchester City WFC,746,['8e9e47a1-6bae-41bd-a48a-639073fed65f'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:17.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61e4d37-ba16-4dcb-8ca7-af5f4627e532,2558,,"[26.8, 29.2]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,114,Manchester City WFC,746,['e76fef6c-5d9d-4fd2-ab30-e5d8178b0825'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:29.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9755f38-1cb8-4993-93ee-0ed11ad048ea,2561,,"[37.1, 58.1]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,114,Manchester City WFC,746,['f33efcb6-86b1-4cc3-9a8e-963711038ac3'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:32.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d254bc6-163e-4323-b352-c4a83cff4d97,2565,,"[117.1, 68.7]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Right Wing,114,Manchester City WFC,746,"['4a6a41b2-b85e-4f7d-8749-4098fde872f4', '7e4e6f68-402d-4653-a254-c0c70f19db82']",43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:43.900,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce773a6-535f-47c6-9e1b-655a82361771,2568,,"[108.7, 75.0]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,114,Manchester City WFC,746,['2bc06223-9dcd-4867-a3d5-cc0062538cdc'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:46.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a239e2b-277b-4f93-8af3-97b275c0c777,2571,,"[83.3, 70.8]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Right Center Midfield,114,Manchester City WFC,746,['b41c7990-7ca6-491c-b842-0344bcb92309'],53,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:53.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a770a200-6827-481a-9f3d-ff27acc27e2a,2574,,"[97.6, 78.8]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Right Wing,114,Manchester City WFC,746,['cf4b9b21-6646-4845-86de-b77224ac44c1'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:55.324,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aced4ba-6dd2-45fc-8e11-130885189b09,2577,,"[100.9, 69.3]",3775639,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Center Defensive Midfield,114,Manchester City WFC,746,['00e86834-19f9-4508-9bef-e29cb2a08253'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:55.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15d29e71-34a0-41db-ad56-0a894788f25b,2590,,"[43.4, 3.4]",3775639,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,115,Everton LFC,967,['93ce9ae1-be31-4761-b577-bb0ff700dd8a'],4,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:04.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1c4308-cfe7-45bb-967e-7c2cb08c281d,2593,,"[45.2, 15.3]",3775639,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Left Wing,115,Everton LFC,967,"['679c0fb1-6eb1-4e1a-9539-5e29f051349e', '7c54ba02-6d38-4761-9cd8-43e59647fda0']",4,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:04.969,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff11f5ee-55dc-4c85-971c-d644e372e30f,2597,,"[39.6, 23.4]",3775639,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,115,Everton LFC,967,"['4cc548cd-f82d-44e6-b7ec-6f371c756656', 'ef696cd6-5a1b-47c9-b226-0ff7019413bd']",7,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:07.407,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a93ddd6-7429-49c2-9866-a113e7286203,2599,,"[29.3, 38.2]",3775639,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,115,Everton LFC,967,['25ecbe4a-5bc9-4bec-87d8-a8bf3dfb7918'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:09.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350a662-52ce-44f9-b58f-d301d9267f35,2601,,"[30.6, 62.9]",3775639,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,115,Everton LFC,967,['e4ca7500-7129-41f4-bb74-df2f9e0ca872'],10,,,,,,,,,,,,,,,,,Everton LFC,967,00:14:10.891,Ball Receipt*,
