ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.767707,,,,,,,,,,,,,58fc4766-863a-4934-af04-8975b13470b5,123,,,"[51.0, 53.1]",3775591,4,,,,,-1.3160594,,Right Foot,,,,"[62.9, 7.4]",,High Pass,,47.223934,,,Jonna Ann-Charlotte Andersson,10222.0,,True,,,,1,Regular Play,So-Yun Ji,4647.0,Right Midfield,12,Chelsea FCW,971,['b723ff3d-6206-47de-9cd3-b3eb45432d6c'],19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:19.919,Pass,
,,,,,,,,,,,,,,,0.708404,,,,,,,,,,,,,c561be16-1c24-4fea-bcc4-226d55bc874f,128,,,"[52.1, 80.0]",3775591,4,,,,,-1.3785114,,,,,,"[54.3, 68.7]",,Low Pass,,11.512168,,,Kate Longhurst,18147.0,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,13,West Ham United LFC,972,['ff9b2e64-0c45-4fdd-947d-241bd29c544a'],28,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:28.965,Pass,
,,,,,,,,,,,,,,,0.833302,,,,,,,,,,,,,4de10b34-bf04-4fc7-8f94-f2b15809388d,131,,,"[54.3, 69.9]",3775591,4,,,,,1.6601104,,Right Foot,,,,"[53.7, 76.6]",,Low Pass,,6.726812,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,From Throw In,Kate Longhurst,18147.0,Left Defensive Midfield,13,West Ham United LFC,972,"['14a38119-cac2-4658-9d9e-aa70186112d0', 'bc2b66ec-12cf-457c-a65f-5e40a18e242e']",29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:29.673,Pass,True
,,,,,,,,,,,,,,,0.379175,,,,,,,,,,,,,01125477-a0da-47cd-aed6-0a0be933bbb4,135,,,"[53.3, 77.5]",3775591,4,,,,,-0.44872335,,Right Foot,,,,"[56.0, 76.2]",,Low Pass,,2.9966648,Incomplete,,,,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,13,West Ham United LFC,972,"['161d6e5e-5ad7-4279-95d4-c41e02f4c1ac', 'fac1c629-00ca-4b43-a9a9-faff534ea411']",31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:31.201,Pass,True
,,,,,,,,,,,,,,,2.467185,,,,,,,,,,,,,3895f7da-f02e-4410-b568-1002cf307b4b,137,,,"[62.0, 80.0]",3775591,4,,,,,-0.2275675,,,,,,"[90.5, 73.4]",,High Pass,,29.25423,Incomplete,,Martha Thomas,31558.0,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,14,West Ham United LFC,972,"['15840637-2b81-4652-8b6f-d66d53283275', 'b7012b1f-472c-4755-b235-3bddef5d371a']",49,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:49.618,Pass,
,,,,,,,,,,,,,,,1.189383,,,,,,,,,,,,,b7012b1f-472c-4755-b235-3bddef5d371a,139,,,"[29.6, 6.7]",3775591,4,,,,,-0.54295117,,Head,,,,"[35.4, 3.2]",,High Pass,,6.7742157,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,1,From Throw In,Millie Bright,4642.0,Left Center Back,14,West Ham United LFC,972,"['0003b1e3-0801-4fff-8ddd-0629b747e786', '3895f7da-f02e-4410-b568-1002cf307b4b']",52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:52.085,Pass,
,,,,,,,,,,,,,,,2.59345,,,,,,,,,,,,,ed26d280-2a93-42cd-8770-80c6e3cbbd0c,147,,,"[100.9, 74.7]",3775591,4,,,,,0.037020117,,Right Foot,,,,"[117.1, 75.3]",,Ground Pass,,16.211107,,,Martha Thomas,31558.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Attacking Midfield,14,West Ham United LFC,972,['bff3661a-c210-463a-b3f0-2da56deca27c'],57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:57.500,Pass,
,,,,,,,,,,,,,,,0.366678,,,,,,,,,,,,,2126a20d-f200-4be9-ae82-85367975caf2,150,,,"[117.7, 75.5]",3775591,5,,,,,-1.9195673,,Right Foot,,,,"[116.5, 72.2]",,Low Pass,,3.51141,Incomplete,,Emily Louise van Egmond,5076.0,,,,,,1,From Throw In,Martha Thomas,31558.0,Center Forward,14,West Ham United LFC,972,"['136227e7-0f56-4684-94aa-557738468020', '98f2f802-c44d-48a2-94cd-eca27b7c2843']",0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:00.093,Pass,
,,,,,,,,,,,,,,,1.623404,,,,,,,,,,,,,709f713b-09bb-41c6-a8ae-89f0097e57d3,156,,,"[100.4, 72.5]",3775591,5,,,,,-1.1516802,,Right Foot,True,,,"[114.3, 41.3]",,High Pass,,34.156258,Incomplete,,Katerina Svitková,24403.0,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,14,West Ham United LFC,972,"['2126fdc6-058d-45ad-8946-c951a31d86fc', '428d0523-f081-42c6-9550-1a7ea1e1645e']",4,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:04.115,Pass,
,,,,,,,,,,,,,,,2.804482,,,,,,,,,,,,,ae2a734c-9aab-40e3-87bf-764bf8177764,160,,,"[9.7, 41.1]",3775591,5,,,,,0.9478873,,Keeper Arm,,,,"[30.1, 69.5]",,Low Pass,,34.967415,,,So-Yun Ji,4647.0,,,,,,1,From Keeper,Zecira Musovic,62713.0,Goalkeeper,15,Chelsea FCW,971,['9a449d23-1a32-4e23-b833-3b4ddf9c2709'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:07.128,Pass,
,,,,,,,,,,,,,,,3.366222,,,,,,,,,,,,,1427a3e3-4ccc-465e-bb01-d11606929f7f,163,,,"[83.3, 71.6]",3775591,5,,,,,-0.8497033,,Right Foot,,,,"[108.0, 43.5]",,High Pass,,37.412563,Incomplete,,Samantha May Kerr,4961.0,,,,,,1,From Keeper,So-Yun Ji,4647.0,Right Midfield,15,Chelsea FCW,971,"['7dc9250f-d324-4ed5-8cd8-11fc70973a94', '815825f3-9031-459e-983e-d9d5b41f4740']",14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:14.643,Pass,
,,,,,,,,,,,,,,,2.897471,,,,,,,,,,,,,ceb30f86-84c3-42ab-802a-32ef607fdf48,167,,,"[16.5, 42.2]",3775591,5,,,,,0.015099524,,Drop Kick,,,,"[76.1, 43.1]",,High Pass,,59.606796,Incomplete,,Martha Thomas,31558.0,,,,,,1,From Keeper,Courtney Brosnan,31555.0,Goalkeeper,16,West Ham United LFC,972,"['202b6aad-c8df-4907-88bc-3f18903330df', '6b3815a4-e188-4b84-8890-a359d81866ee']",32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:32.499,Pass,
,,,,,,,,,,,,,,,0.515555,,,,,,,,,,,,,202b6aad-c8df-4907-88bc-3f18903330df,169,,,"[44.0, 37.0]",3775591,5,,,,,-0.9854819,,Head,,,,"[49.7, 28.4]",,Low Pass,,10.317461,Incomplete,,Sophie Louise Ingle,15549.0,,,,,Recovery,1,From Keeper,Maren Nævdal Mjelde,10395.0,Right Center Back,16,West Ham United LFC,972,"['1bb8d7a8-1b49-4a23-a39c-de41b08a0d1f', '5c55af9a-c34d-472e-b942-92c11c0838cd', 'ceb30f86-84c3-42ab-802a-32ef607fdf48']",35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:35.396,Pass,
,,,,,,,,,,,,,,,1.186799,,,,,,,,,,,,,25801f2c-3101-42d8-9f90-0282d73d74d1,172,,,"[77.3, 49.1]",3775591,5,,,,,-1.419781,,Head,,,,"[78.7, 39.9]",,Low Pass,,9.305912,,,Emily Louise van Egmond,5076.0,,,,,,1,From Keeper,Martha Thomas,31558.0,Center Forward,16,West Ham United LFC,972,['19df6d6f-57fd-4a40-b51f-b094404dac47'],37,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:37.042,Pass,
,,,,,,,,,,,,,,,0.382296,,,,,,,,,,,,,ac4a84fd-62ae-4b2c-9024-c736aba1469e,175,,,"[79.6, 38.7]",3775591,5,,,,,0.5633163,,Right Foot,,,,"[81.5, 39.9]",,High Pass,,2.2472205,Incomplete,,Martha Thomas,31558.0,,,,,,1,From Keeper,Emily Louise van Egmond,5076.0,Left Attacking Midfield,16,West Ham United LFC,972,"['5721d737-e9a4-47fd-a9a0-1413d4e59790', '710ea047-d8d5-4e62-abee-633b96cbb74e']",38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:38.229,Pass,
,,,,,,,,,,,,,,,0.881765,,,,,,,,,,,,,305e7be5-cc36-4b21-ad73-91430488afb6,178,,,"[29.8, 33.2]",3775591,5,,,,,0.06548002,,Left Foot,,,,"[48.1, 34.4]",,Low Pass,,18.339302,Incomplete,,Pernille Mosegaard Harder,10108.0,,,,,Recovery,1,From Keeper,Millie Bright,4642.0,Left Center Back,16,West Ham United LFC,972,"['5e8a2618-e767-4111-a88c-23d052fc83c0', 'b150b3ab-b24c-41ef-b8d9-2f5b79846afd']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:39.517,Pass,
,,,,,,,,,,,,,,,0.921419,,,,,,,,,,,,,5bcc3eb7-1f78-4253-b6fc-30319ac6d89b,181,,,"[57.0, 37.2]",3775591,5,,,,,1.8925469,,Right Foot,,,,"[55.3, 42.3]",,Ground Pass,,5.375872,,,So-Yun Ji,4647.0,,,,,Recovery,1,Regular Play,Bethany England,15550.0,Left Center Forward,17,Chelsea FCW,971,['9877381f-0d12-41d1-82a8-61cbb536aa25'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:41.747,Pass,
,,,,,,,,,,,,,,,1.785325,,,,,,,,,,,,,9030e834-cbe1-4c4b-85b0-7dc20692c979,185,,,"[55.7, 42.6]",3775591,5,,,,,-0.6741963,,Right Foot,,,,"[78.1, 24.7]",,High Pass,,28.673508,Incomplete,,Samantha May Kerr,4961.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Midfield,17,Chelsea FCW,971,"['8031d8fa-a186-4715-9466-54117a40f918', 'ca6d65a2-a27b-4f1f-9ac1-42eafa8942a9']",42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:42.807,Pass,
,,,,,,,,,,,,,,,1.544424,,,,,,,,,,,,,ca6d65a2-a27b-4f1f-9ac1-42eafa8942a9,187,,,"[42.0, 55.4]",3775591,5,,,,,-0.53614604,,Head,,,,"[48.9, 51.3]",,Low Pass,,8.026207,Incomplete,,Kate Longhurst,18147.0,,,,,Recovery,1,Regular Play,Grace Fisk,34232.0,Right Center Back,17,Chelsea FCW,971,"['8bb3b24d-5e76-43da-b129-f3c424474bb3', '9030e834-cbe1-4c4b-85b0-7dc20692c979', 'b728d862-97e1-4f49-b8d8-6e69d57f114b']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:44.592,Pass,
,,,,,,,,,,,,,,,1.531599,,,,,,,,,,,,,02fa2d40-5d87-4530-b059-3641373d2a2e,194,,,"[77.7, 30.7]",3775591,6,,,,,-0.026113465,,Right Foot,,,,"[104.5, 30.0]",,High Pass,,26.809141,Incomplete,,Millie Bright,4642.0,,,,,Free Kick,1,From Free Kick,So-Yun Ji,4647.0,Right Midfield,18,Chelsea FCW,971,"['5b1fc9b0-963e-4a14-ab0d-7617157d5854', 'fd991299-33c2-4914-ac1b-b32783f7c21e']",38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:38.883,Pass,
,,,,,,,,,,,,,,,2.330891,,,,,,,,,,,,,5f499204-80e6-419a-a184-794973a257cf,200,,,"[95.4, 26.8]",3775591,6,,,,,0.72126603,,Left Foot,,,,"[107.0, 37.0]",,High Pass,,15.446683,,,Samantha May Kerr,4961.0,,,,,,1,From Free Kick,Guro Reiten,10514.0,Left Midfield,18,Chelsea FCW,971,"['1a43fbf4-fe20-4b8d-b5db-cf8cfc6ffda9', '86739140-af12-4be9-9658-4a59ed2fd077']",41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:41.802,Pass,True
,,,,,,,,,,,,,,,1.754224,,,,,,,,,,,,,33db334a-466a-408f-9ee7-c4955d81952b,203,,,"[106.8, 37.0]",3775591,6,,,,True,3.0674431,,,,,,"[89.3, 38.3]",,High Pass,,17.54822,,,Millie Bright,4642.0,,,,,,1,From Free Kick,Samantha May Kerr,4961.0,Right Center Forward,18,Chelsea FCW,971,"['5d048606-ccc3-4eb6-9af7-36988b15ba71', 'c0627663-c3c5-408f-9f57-2a84b683ba0e']",44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:44.213,Pass,True
,,,,,,,,,,,,,,,0.92358,,,,,,,,,,,,,6fa11355-70b9-4129-9890-16f85a9ffd04,206,,,"[89.7, 38.6]",3775591,6,,,,,1.7118979,,Right Foot,,,,"[87.2, 56.2]",,Low Pass,,17.77667,,,Niamh Charles,15631.0,,,,,,1,From Free Kick,Millie Bright,4642.0,Left Center Back,18,Chelsea FCW,971,['3200da4e-23b0-4357-aaf0-712e519cbec8'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:46.007,Pass,
,,,,,,,,,,,,,,,3.284071,,,,,,,,,,,,,16a39bbe-98d8-44e3-ac7d-33d8565c4429,209,,,"[87.8, 55.9]",3775591,6,,,,,0.17021193,,Right Foot,,,,"[113.4, 60.3]",,Ground Pass,,25.975372,,,Bethany England,15550.0,,,,,,1,From Free Kick,Niamh Charles,15631.0,Right Back,18,Chelsea FCW,971,['3febd63f-6e12-41b7-89b1-2704e86a88df'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:48.128,Pass,
,,,,,,,,,,,,,,,1.287068,,,,,,,,,,,,,35e8d69e-0160-4504-a2c2-cf9ad54c6450,212,,,"[115.0, 61.0]",3775591,6,,,,,-1.5448282,4f29c4c0-9534-445e-9916-a697c7b0d854,Right Foot,True,,,"[115.6, 37.9]",True,High Pass,,23.10779,,,Samantha May Kerr,4961.0,,,,,,1,From Free Kick,Bethany England,15550.0,Left Center Forward,18,Chelsea FCW,971,['916261f5-26e6-4f46-b82c-c194f3486bf1'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:51.493,Pass,
,,,,,,,,,,,,,,,1.363141,,,,,,,,,,,,,ab58467b-8e94-42d5-a576-a78e24f1d9fc,217,,,"[61.0, 40.1]",3775591,7,,,,,2.624105,,Right Foot,,,,"[48.0, 47.5]",,Ground Pass,,14.95861,,,Kate Longhurst,18147.0,,,,,Kick Off,1,From Kick Off,Martha Thomas,31558.0,Center Forward,19,West Ham United LFC,972,['e79e4ec0-1d9b-4fd1-a494-8c5336b78e73'],34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:34.043,Pass,
,,,,,,,,,,,,,,,2.133005,,,,,,,,,,,,,ef6f70f3-06fc-4c16-9e3e-848e2fd1ef6a,220,,,"[47.2, 48.5]",3775591,7,,,,,-1.7017986,,Right Foot,,,,"[43.3, 18.9]",,Low Pass,,29.85582,,,Laura Vetterlein,31556.0,,,,,,1,From Kick Off,Kate Longhurst,18147.0,Left Defensive Midfield,19,West Ham United LFC,972,['f2b5bc74-25f1-41ca-99d5-df102340c8e2'],38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:38.054,Pass,
,,,,,,,,,,,,,,,1.909065,,,,,,,,,,,,,ce61d2e6-1e9d-4890-a4fa-ea7091660510,223,,,"[47.7, 17.7]",3775591,7,,,,,-0.41155574,,Right Foot,,,,"[78.4, 4.3]",,Ground Pass,,33.497013,,,Katerina Svitková,24403.0,,,,,,1,From Kick Off,Laura Vetterlein,31556.0,Left Center Back,19,West Ham United LFC,972,['99021ee6-e7df-443f-b0dd-0eddfc109f3e'],42,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:42.128,Pass,
,,,,,,,,,,,,,,,0.973008,,,,,,,,,,,,,e3a4ef9b-6bfb-487f-a8f8-010af034d1bf,227,,,"[87.5, 2.2]",3775591,7,,,,,2.4526682,,Right Foot,,,,"[77.3, 10.6]",,Ground Pass,,13.21363,,,Dagný Brynjarsdóttir,10124.0,,,,,,1,From Kick Off,Katerina Svitková,24403.0,Left Wing Back,19,West Ham United LFC,972,['2e5d7c19-11ef-4596-8ee0-1bdb09647661'],46,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:46.083,Pass,
,,,,,,,,,,,,,,,1.860663,,,,,,,,,,,,,a83a373d-be74-47e2-b600-06e4ad7ab261,229,,,"[77.3, 10.6]",3775591,7,,,,,-0.089805186,,Right Foot,,,,"[98.4, 8.7]",,High Pass,,21.185371,Incomplete,,Martha Thomas,31558.0,,,,,,1,From Kick Off,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,19,West Ham United LFC,972,"['ac50a51a-1b13-4a2c-87f6-074c0fced435', 'b8e27b85-daeb-47a2-9e75-c9f4215d68de']",47,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:47.056,Pass,
,,,,,,,,,,,,,,,1.65085,,,,,,,,,,,,,ac50a51a-1b13-4a2c-87f6-074c0fced435,231,,,"[21.7, 71.4]",3775591,7,,,,,-0.3434434,,Head,,,,"[36.8, 66.0]",,High Pass,,16.03652,,,So-Yun Ji,4647.0,,,,,Recovery,1,From Kick Off,Niamh Charles,15631.0,Right Back,19,West Ham United LFC,972,"['9e7940c3-da57-4394-81f7-ae04e09ad301', 'a83a373d-be74-47e2-b600-06e4ad7ab261']",48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:48.916,Pass,
,,,,,,,,,,,,,,,1.27079,,,,,,,,,,,,,62b56cbf-b0e3-4ecd-8333-69cbb212bfa6,233,,,"[37.4, 66.0]",3775591,7,,,,,-0.45086876,,Head,,,,"[50.0, 59.9]",,High Pass,,13.998928,Incomplete,,Pernille Mosegaard Harder,10108.0,,,,,,1,From Kick Off,So-Yun Ji,4647.0,Right Midfield,19,West Ham United LFC,972,"['b5face46-6aae-4337-bd3a-8636bc5116e6', 'cc2a0385-3a16-477b-8931-4912a098e1e2']",50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:50.686,Pass,
,,,,,,,,,,,,,,,1.141992,,,,,,,,,,,,,cc2a0385-3a16-477b-8931-4912a098e1e2,235,,,"[70.1, 20.2]",3775591,7,,,,,0.08145204,,Head,,,,"[79.9, 21.0]",,High Pass,,9.832599,,,Dagný Brynjarsdóttir,10124.0,,,,,Recovery,1,From Kick Off,Kenza Dali,15421.0,Right Attacking Midfield,19,West Ham United LFC,972,"['17e5b22e-ca8b-44ae-a4e7-3bf0bd883e58', '62b56cbf-b0e3-4ecd-8333-69cbb212bfa6']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:51.957,Pass,
,,,,,,,,,,,,,,,0.964973,,,,,,,,,,,,,2dabd7ff-6d5d-4033-b2a4-f67a239efa83,238,,,"[80.4, 21.0]",3775591,7,,,,True,0.7419473,,,,,,"[85.2, 25.4]",,High Pass,,6.511528,,,Emily Louise van Egmond,5076.0,,,,,,1,From Kick Off,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,19,West Ham United LFC,972,"['bb182339-24a2-461b-bce1-444448d3a2ed', 'c364c9da-99ce-4d4c-917c-45c06e4fb124']",53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:53.099,Pass,True
,,,,,,,,,,,,,,,1.367412,,,,,,,,,,,,,4b61d622-c2de-495c-bdf6-0fe89c063f62,240,,,"[84.9, 25.1]",3775591,7,,,,,-0.70361376,,Head,,,,"[91.5, 19.5]",,High Pass,,8.655634,Unknown,,,,,,,,,1,From Kick Off,Emily Louise van Egmond,5076.0,Left Attacking Midfield,19,West Ham United LFC,972,,54,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:54.113,Pass,
,,,,,,,,,,,,,,,1.380915,,,,,,,,,,,,,3b4b581d-4ef2-46d4-9437-de63159b0b0c,244,,,"[32.4, 68.8]",3775591,8,,,,,-2.0278652,,Right Foot,,,,"[26.4, 56.6]",,Ground Pass,,13.595588,,,Maren Nævdal Mjelde,10395.0,,,,,Free Kick,1,From Free Kick,Niamh Charles,15631.0,Right Back,20,Chelsea FCW,971,['f93ab9e1-cbee-4e53-94fa-11e7313607c4'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:04.738,Pass,
,,,,,,,,,,,,,,,2.367524,,,,,,,,,,,,,649f75f9-ed46-4f88-985d-59a8a1fe2384,247,,,"[25.4, 55.9]",3775591,8,,,,,-1.4801364,,Right Foot,,,,"[28.2, 25.1]",,Ground Pass,,30.927011,,,Millie Bright,4642.0,,,,,,1,From Free Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,20,Chelsea FCW,971,['6dda8780-8a2a-48e5-984a-a12c53214bf0'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:07.115,Pass,
,,,,,,,,,,,,,,,1.698361,,,,,,,,,,,,,c46dfb0a-4144-44bf-9ba6-8654c7cb8d92,250,,,"[39.3, 26.2]",3775591,8,,,,,1.6539376,,Left Foot,,,,"[37.4, 49.0]",,Ground Pass,,22.87903,,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Free Kick,Millie Bright,4642.0,Left Center Back,20,Chelsea FCW,971,['930274a2-3fc3-45a8-9896-60f3ccc54ca2'],12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:12.696,Pass,
,,,,,,,,,,,,,,,2.191783,,,,,,,,,,,,,56cb4d95-209a-4628-9e4f-e9d7111973fb,253,,,"[37.4, 49.0]",3775591,8,,,,,-1.5267073,,Right Foot,,,,"[38.6, 21.8]",,Ground Pass,,27.226458,,,Millie Bright,4642.0,,,,,,1,From Free Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,20,Chelsea FCW,971,['58b1c83f-0a73-49b9-a26b-a7ca9172497c'],15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:15.212,Pass,
,,,,,,,,,,,,,,,0.873527,,,,,,,,,,,,,c3121394-11f5-4e94-a168-09b56daadc34,256,,,"[52.9, 10.2]",3775591,8,,,,,-0.39630094,,Right Foot,,,,"[67.0, 4.3]",,Ground Pass,,15.284633,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Free Kick,Millie Bright,4642.0,Left Center Back,20,Chelsea FCW,971,['a618728e-13bd-43dd-ab8a-d17a4ea73029'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:22.442,Pass,
,,,,,,,,,,,,,,,1.62137,,,,,,,,,,,,,ac1457d3-af39-40ac-a194-33dc482a3a02,259,,,"[67.3, 4.3]",3775591,8,,,,,2.7872128,,Left Foot,,,,"[57.3, 8.0]",,Ground Pass,,10.662551,,,Millie Bright,4642.0,,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,20,Chelsea FCW,971,['94d45937-dea7-4dad-8eb3-742d6c593756'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:23.505,Pass,
,,,,,,,,,,,,,,,4.362198,,,,,,,,,,,,,48fa5576-0871-4c84-89c6-613d86141629,266,,,"[51.0, 15.2]",3775591,8,,,,,2.5895336,,Left Foot,,,,"[9.6, 40.7]",,Low Pass,,48.623142,,,Zecira Musovic,62713.0,,,,,Recovery,1,From Free Kick,Sophie Louise Ingle,15549.0,Left Defensive Midfield,20,Chelsea FCW,971,"['0d423550-ce7f-45a8-be5d-a57a3133751a', '2ea8cace-9e71-4799-b4d4-84b66948f9df']",27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:27.359,Pass,True
,,,,,,,,,,,,,,,3.1354,,,,,,,,,,,,,16b5af47-46ac-4af6-9bf5-474e723b77f1,270,,,"[10.4, 41.1]",3775591,8,,,,,0.633633,,Right Foot,,,,"[54.5, 73.5]",,High Pass,,54.722664,Incomplete,,Pernille Mosegaard Harder,10108.0,,,,,,1,From Free Kick,Zecira Musovic,62713.0,Goalkeeper,20,Chelsea FCW,971,"['546b028b-659a-4d5f-9511-433ea151e7ee', '9b0be140-b512-4235-be95-fabd10947b84', 'd8136158-2c51-488d-b684-16e4382dd7e7']",31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:31.801,Pass,True
,,,,,,,,,,,,,,,1.106434,,,,,,,,,,,,,d8136158-2c51-488d-b684-16e4382dd7e7,272,,,"[65.6, 6.6]",3775591,8,,,,,0.30641955,,Head,,,,"[83.3, 12.2]",,High Pass,,18.56475,Incomplete,,Emily Louise van Egmond,5076.0,,,,,Recovery,1,From Free Kick,Katerina Svitková,24403.0,Left Wing Back,20,Chelsea FCW,971,"['00472edb-47ae-427d-830e-770badbcda48', '16b5af47-46ac-4af6-9bf5-474e723b77f1', '5b5c6ee6-0a2f-4003-bfe7-abe846f91380']",34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:34.937,Pass,
,,,,,,,,,,,,,,,2.411422,,,,,,,,,,,,,c9d4af32-8ea7-46e6-9834-8c1342524459,275,,,"[90.8, 14.2]",3775591,8,,,,,0.6202495,,Head,,,,"[107.6, 26.2]",,High Pass,,20.64558,Incomplete,,Kate Longhurst,18147.0,,,,,Recovery,1,From Free Kick,Emily Louise van Egmond,5076.0,Left Attacking Midfield,20,Chelsea FCW,971,"['03229a4c-bd1b-47d9-bc99-312177af9785', '16091ca6-9c29-4486-8302-6bf606d03c47']",37,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:37.940,Pass,
,,,,,,,,,,,,,,,2.135098,,,,,,,,,,,,,16091ca6-9c29-4486-8302-6bf606d03c47,277,,,"[12.5, 53.9]",3775591,8,,,,,-3.0023134,,Head,,,,"[1.8, 52.4]",,Low Pass,,10.804628,,,Zecira Musovic,62713.0,,,,,Recovery,1,From Free Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,20,Chelsea FCW,971,"['74416e0c-6c49-4a82-b79c-3d35b437f2ef', 'c9d4af32-8ea7-46e6-9834-8c1342524459']",40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:40.352,Pass,
