ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,229973b2-918b-416a-a943-c3d41640149d,2014,,"[111.4, 35.7]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Left Wing,102,Manchester City WFC,746,"['85ee2e5a-0980-4a59-a4c6-638de42fde51', 'bf48505f-890e-4911-93fd-0cfddc175bce']",0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:00.265,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb145b9a-46f3-4dd9-97fa-736cf9b5f808,2030,,"[79.8, 47.2]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,102,Manchester City WFC,746,['7cfd5e93-5ed7-4580-aab0-f5c5f2554e72'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:11.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1f008b-6817-4faa-8995-61765838bfd4,2034,,"[65.8, 60.6]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esme Beth Morgan,4649.0,Right Back,102,Manchester City WFC,746,['c9606f65-caa0-41f9-ad66-38abeda2a717'],13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:13.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c931da-2dd2-4221-94ad-361898d32189,2037,,"[59.3, 46.2]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Bonner,15554.0,Left Center Back,102,Manchester City WFC,746,['0ec17309-be42-4427-b58b-a5fd79028d33'],16,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:16.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5073076-0dce-4b0f-a0d5-60b42b38b227,2040,,"[64.6, 58.9]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,102,Manchester City WFC,746,['e161b13f-a735-4485-94d2-0a7e0d409272'],18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:18.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,014980b1-1bc5-455b-8859-b0156f4ff880,2043,,"[52.9, 27.8]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Demi Stokes,4651.0,Left Back,102,Manchester City WFC,746,['2841a6fe-3aff-4538-8de6-73981261c392'],22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:22.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4872d2b4-f9f0-438f-a812-b043bf02c99f,2046,,"[42.0, 36.8]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Bonner,15554.0,Left Center Back,102,Manchester City WFC,746,['896563a5-c123-4018-bb35-777b3d0be4ce'],24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:24.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,97c8ac0c-2313-423d-bf86-ca9419bccee7,2049,,"[51.3, 17.4]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Demi Stokes,4651.0,Left Back,102,Manchester City WFC,746,['74dff908-7f95-4918-9461-e41744d1e487'],27,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:27.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c233f555-6d60-478a-a940-62d2b7aba5ec,2052,,"[68.5, 11.9]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,102,Manchester City WFC,746,['7aa617a0-8d82-48f0-86bf-c50f6bf9491e'],28,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:28.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c58c0067-3f94-4ccc-a1ac-33d3f143365c,2055,,"[87.9, 18.3]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Center Forward,102,Manchester City WFC,746,['e0b3d9b7-9a41-4bc5-9cf6-c953ac7c121a'],32,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:32.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7979a5da-0f92-4f9e-b1af-d7968ac0219a,2058,,"[83.6, 29.4]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,102,Manchester City WFC,746,['2dbda5b7-a1ca-4932-bb6c-726e58684592'],36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:36.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c670dac-0d6a-4f06-afe7-79267f7b01b7,2061,,"[91.1, 32.9]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,102,Manchester City WFC,746,['19583faa-7f59-425a-bc68-e4b1ced3f8a6'],37,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:37.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,77d56056-496f-48d5-b2e8-46b5f2ffa113,2067,,"[28.9, 36.2]",3764234,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Chloe Arthur,10193.0,Center Defensive Midfield,104,Aston Villa,2647,['65b93f95-47ee-4309-b6f2-339dd46a8788'],6,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:06.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d264bc-5eb6-4c6b-87d7-d9997d2d1870,2070,,"[53.9, 18.4]",3764234,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing,105,Aston Villa,2647,"['04ecfe99-d293-4180-87b5-b0fdd03a0180', 'a7df44ac-249a-49af-8d3e-8bf479ab9a28']",8,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:08.285,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9a7eeb-49f2-4bb7-ad3a-5f89074de677,2075,,"[60.8, 30.9]",3764234,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marisa Ewers,15565.0,Right Center Midfield,106,Aston Villa,2647,['f75fd24c-0ca9-4f3e-afb0-ebb4239b107f'],36,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:36.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10295447-bd20-480a-b75b-0951d25be8f8,2081,,"[93.1, 76.9]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Wing,107,Aston Villa,2647,['6d26ea38-6a00-477d-b39c-f88ff2e865da'],20,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:20.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8aacf89b-6f15-43e1-9924-c772fe35777c,2085,,"[36.3, 12.8]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Kelly,15570.0,Left Wing,107,Aston Villa,2647,['eeed1a07-a935-4713-9525-be6c272adc4c'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:23.417,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7bd96dbc-d523-4e82-a34e-d9e43699efbe,2088,,"[90.0, 24.3]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Center Forward,107,Aston Villa,2647,['dd3baf33-c06e-4e6f-93bb-a8f5f4de972e'],29,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:29.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed4a3a5c-db1b-43d8-bd98-6d69ca3f5854,2092,,"[45.6, 73.9]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ella Franklin-Fraiture,46538.0,Right Back,107,Aston Villa,2647,['f61a750a-0bee-4845-a61f-18006ff711bb'],32,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:32.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,207ca422-d14a-4fce-8eba-f54cc27dfb68,2095,,"[56.6, 75.4]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Wing,107,Aston Villa,2647,['c5d7e3a5-8968-4f26-9613-d8fc7ab508aa'],34,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:34.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5099ad-1085-46e3-8d80-a7ac154a0ba1,2099,,"[57.6, 67.3]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ella Franklin-Fraiture,46538.0,Right Back,107,Aston Villa,2647,"['58892e85-6b06-4d9c-8152-6cb05b06310a', 'f9e23b1e-9c9d-4715-b18a-4d6c515694f7']",36,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:36.202,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,244e2951-1b57-437f-9f99-382c0eda1d5f,2102,,"[74.6, 74.4]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Center Defensive Midfield,107,Aston Villa,2647,['67034655-c007-4bf9-b529-943c0c77379e'],38,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:38.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa062bb-199b-419f-a17b-f37daafc35e9,2106,,"[64.7, 71.4]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Wing,107,Aston Villa,2647,['8fecc57c-d136-423a-b9f3-399658cb17a5'],41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:41.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c705b229-6500-437f-86b1-86f88db9e6d0,2109,,"[63.1, 53.2]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Natalie Haigh,46535.0,Left Center Back,107,Aston Villa,2647,['97e94172-2156-4487-a003-5868d378c4d1'],43,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:43.406,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dd0ac20e-7dfd-42e5-8190-1edaf76a75db,2112,,"[98.3, 49.0]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stine Larsen,10102.0,Center Forward,107,Aston Villa,2647,['203ebd05-211d-43b1-98c2-1c31a4214276'],47,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:47.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f0917b0-1acb-4ffd-8f79-c579c337468b,2118,,"[67.2, 64.7]",3764234,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Center Defensive Midfield,107,Aston Villa,2647,"['3e186587-e294-4131-9284-3c735301922e', 'd5277678-bb9e-4cac-9f15-1b6ee0cce2c3']",54,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:54.941,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6442be3c-bfe2-4570-be54-40e368247096,2125,,"[49.4, 29.9]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,108,Manchester City WFC,746,['0357ad8c-0377-40f5-a53b-7adc0f6238e6'],3,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:03.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7172c36-6aae-4df9-a6c0-4e89218ed1bf,2128,,"[43.9, 19.7]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,108,Manchester City WFC,746,['3dd0bf37-3738-4793-b153-70e609f2b23d'],6,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:06.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a158b402-d890-489a-b599-9622e8c41550,2131,,"[34.7, 27.8]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,108,Manchester City WFC,746,['d62c186c-afd5-4590-9cfe-ffd83cd68043'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:09.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c20b572a-ab4d-4bb6-bc46-7273e2485aad,2134,,"[30.3, 53.6]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,108,Manchester City WFC,746,['f1f2636c-649e-4c11-9997-1d1fb23d5ac0'],12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:12.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4bb5e834-d6d0-4a5d-b889-fa3872899faa,2138,,"[40.7, 73.4]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Right Back,108,Manchester City WFC,746,['28b526a4-1eba-4cfd-ad05-fcf901945383'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:15.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b2a1fb-ed62-4687-b5dc-2446490edd3a,2142,,"[54.9, 59.4]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,108,Manchester City WFC,746,"['44c22475-049c-4f7e-be31-d44c044f4f48', '5a0226bc-6b9b-4f35-b756-37984f1782cc']",18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:18.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,b22dd1b9-135f-403c-8c15-2213cf382fb5,2153,,"[68.1, 24.3]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Kelly,15570.0,Left Wing,109,Manchester City WFC,746,['0364a090-0e9d-4a9e-b268-1872be355ae6'],34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:34.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,825eadf1-8162-45aa-b069-01e2d95db73a,2155,,"[64.7, 5.2]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Demi Stokes,4651.0,Left Back,109,Manchester City WFC,746,['5df44244-21c3-4a7f-9946-4dc29a4c6c89'],39,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:39.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2ea6311c-b308-41e1-a45d-94c3297150c3,2158,,"[66.2, 22.5]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Keira Walsh,4658.0,Center Defensive Midfield,109,Manchester City WFC,746,['a4722cbd-6313-4b3e-b4b5-ab3c0ac35878'],42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:42.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,77ac1784-7041-4a65-8a09-10306a01e9c8,2161,,"[84.7, 22.3]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Center Forward,109,Manchester City WFC,746,['00e6f2b8-9da5-4cf9-90b2-c6b6e157fd62'],44,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:44.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed2b26d-873b-44f3-9da7-3993c306f904,2163,,"[82.4, 11.5]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,109,Manchester City WFC,746,['2d70f510-e82e-489b-9760-881191786a1f'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:45.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55ccb9de-aa5a-4d0c-9739-b1d55bd484b2,2166,,"[91.1, 10.1]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Kelly,15570.0,Left Wing,109,Manchester City WFC,746,['560e7c6b-e5f8-4208-b0b6-6fae1429651d'],46,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:46.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,35084fb6-e5ff-4178-bd1e-01be36853a7a,2170,,"[84.9, 4.5]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Demi Stokes,4651.0,Left Back,109,Manchester City WFC,746,['2a64e835-c199-4e7d-b086-855d4ff19718'],50,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:50.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e00816c3-e50c-4c04-b2c9-f25051bf7606,2173,,"[75.7, 8.4]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,109,Manchester City WFC,746,['945c4efa-c3c1-47a7-8552-56d03cdb28de'],51,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:51.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ecba953a-2af9-4918-a871-680d2f306bea,2176,,"[63.0, 21.3]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gemma Bonner,15554.0,Left Center Back,109,Manchester City WFC,746,['a9742dc1-1d21-4185-8814-f6afb14c208a'],53,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:53.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fad7a1d9-101e-4951-ad08-c96b90515c04,2179,,"[53.1, 39.1]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,109,Manchester City WFC,746,['fa1053e2-9ff3-4b68-a8ad-87b6df6fc0c1'],56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:56.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b293fe0c-e249-45f3-bd71-f37906bc41c1,2182,,"[50.3, 61.2]",3764234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Esme Beth Morgan,4649.0,Right Back,109,Manchester City WFC,746,['188b520e-4ec5-4120-ab13-9fcba9ba1b44'],58,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:58.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,112b2cc7-669c-4fec-b078-db22a3eea4f4,2185,,"[70.8, 60.6]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,109,Manchester City WFC,746,['81aa1dd6-a11e-44a5-9385-17832ccd06ff'],1,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:01.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e0ed86d-30b9-4ad9-9348-34ed7189d39a,2189,,"[113.0, 70.5]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Janine Elizabeth Beckie,4992.0,Right Wing,109,Manchester City WFC,746,['9c17f3b9-3bb1-4fa1-8d7a-0b6cfa455e4f'],6,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:06.309,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c4dc6111-3a5d-40d1-9017-194fc6799519,2192,,"[113.7, 42.1]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Center Forward,109,Manchester City WFC,746,['55b3554e-cb99-4907-81ed-e27243bcd5d4'],8,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:08.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e70bcc1-9641-4411-895f-e99ab685efd7,2195,,"[86.5, 9.1]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Bonner,15554.0,Left Center Back,110,Manchester City WFC,746,['49ce1370-5444-46d9-bff5-9790c4870883'],21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:21.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9a46ba-aeb6-43dd-9305-dd6762b3ed84,2198,,"[59.3, 33.3]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,110,Manchester City WFC,746,['cb8c0a2d-c101-4147-b3a5-937a82c8161a'],25,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:25.674,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cdb4f944-ba04-49dd-b198-934a0a592255,2201,,"[83.8, 77.2]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Janine Elizabeth Beckie,4992.0,Right Wing,110,Manchester City WFC,746,['370ac4aa-aac1-46c9-a077-9fd5d9d28fca'],31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:31.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5786a17-7cae-4486-afb3-eced74e27b90,2203,,"[42.1, 8.0]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marisa Ewers,15565.0,Right Center Midfield,111,Aston Villa,2647,['29d2c7c0-171a-4ea6-a6c5-40dab04ae87e'],52,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:08:52.282,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,754400f9-1460-475a-97ab-7f05ae066768,2206,,"[30.3, 3.7]",3764234,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Siems,46536.0,Left Back,111,Aston Villa,2647,['ff90ce41-9520-432d-9455-4421f4d76d92'],54,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:08:54.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,713ed7db-ea45-4d73-87ab-4b9bd6f62f83,2208,,"[99.2, 69.8]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Center Forward,112,Manchester City WFC,746,['e6b7f6cd-2673-46a1-a1cc-6e33865f0b37'],5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:05.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f9a5ceb-68e5-4198-8e41-545701f6d776,2211,,"[96.4, 68.2]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Janine Elizabeth Beckie,4992.0,Right Wing,112,Manchester City WFC,746,['b5dc7448-c45d-4378-adf1-42f27d3c4885'],5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:05.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20e397b5-038d-47f3-a17f-ccce76e47b43,2220,,"[14.9, 20.0]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Left Center Back,113,Aston Villa,2647,['86be1ce8-cf9f-4964-9d77-05f4b668fe0b'],10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:09:10.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,59461b86-f2f1-4950-a08b-9bcc6edfaca0,2223,,"[20.2, 3.9]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Siems,46536.0,Left Back,113,Aston Villa,2647,['39f1449c-d5de-496a-a40d-1852d34988e8'],13,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:09:13.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2fefa621-7900-47bc-ad26-000cc48f551f,2226,,"[7.1, 10.8]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Left Center Back,113,Aston Villa,2647,['09bd34cf-4492-445e-ba66-83b2f48af8c0'],15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:09:15.656,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,735e0f8d-8a06-4c93-bff1-424d79566e7e,2228,,"[39.3, 20.5]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Petzelberger,46533.0,Left Center Midfield,113,Aston Villa,2647,['cc077e40-4e8e-4f77-a690-035736ec5996'],17,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:09:17.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5cac9ca3-0622-4dfc-afec-551ecbd356db,2233,,"[84.7, 76.4]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Right Back,114,Manchester City WFC,746,['49c925eb-3964-4703-a282-d84f7596ab2c'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:19.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c7523e3-60ad-47aa-9e3a-dbac3c4c03bd,2236,,"[93.9, 77.2]",3764234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Wing,114,Manchester City WFC,746,['6117d3a7-8805-459c-8b7c-b334e0d75176'],21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:21.835,Ball Receipt*,
