ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.629258,,,,,,,,,,,c1114b77-cc35-4b9e-a913-4676af091888,3249,,,"[72.1, 59.9]",3775593,87,,,,,-3.100799,,Right Foot,,,"[57.4, 59.3]",,Ground Pass,,14.71224,,,Natasha Harding,15725.0,,,,,,,2,From Corner,Rachel Rowe,19780.0,Center Defensive Midfield,166,Reading WFC,974,['09a367e1-f3e9-4af5-813e-88003d8abf8e'],13,,,,,,,,,,,,,,,,,Reading WFC,974,00:42:13.955,Pass,
,,,,,,,,,,,,,,1.630958,,,,,,,,,,,0906ebbd-05b5-4e4a-b288-9b186491ef13,3252,,,"[57.4, 59.3]",3775593,87,,,,,0.41450688,,Right Foot,,,"[84.9, 71.4]",,High Pass,,30.0443,,,Amalie Vevle Eikeland,26570.0,,,,,,,2,From Corner,Natasha Harding,15725.0,Left Back,166,Reading WFC,974,['7695e647-65e9-4857-8796-a6742143fbd2'],16,,,,,,,,,,,,,,,,,Reading WFC,974,00:42:16.458,Pass,
,,,,,,,,,,,,,,3.931474,,,,,,,,,,,dc5d7dbd-95a0-4af7-a839-b77e48b00a69,3257,,,"[41.0, 0.1]",3775593,87,,True,,,1.4864897,,,,,"[42.2, 14.3]",,Low Pass,,14.250614,,,Magdalena Lilly Eriksson,4633.0,,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,167,Chelsea FCW,971,['1c2141c3-ac86-4336-9487-1aa25bf8637e'],35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:35.406,Pass,
,,,,,,,,,,,,,,3.2,,,,,,,,,,,f43cf0ad-d1bd-45da-9773-7e94c38a2ec3,3259,,,"[42.2, 14.6]",3775593,87,,True,,,1.6255938,,Right Foot,,,"[39.6, 62.0]",,Ground Pass,,47.471256,,,Millie Bright,4642.0,,,True,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['dbad5622-3b24-4c49-84d8-9b581d9f32e4'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:41.273,Pass,
,,,,,,,,,,,,,,2.003842,,,,,,,,,,,ba3d0c83-4ee8-4d0a-aa07-0914775986a3,3261,,,"[39.6, 62.0]",3775593,87,,,,,-1.3258177,,Right Foot,,,"[47.8, 29.2]",,Ground Pass,,33.809467,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['3db76079-2f53-4291-9f1e-3f66f8d51330'],47,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:47.473,Pass,
,,,,,,,,,,,,,,0.786973,,,,,,,,,,,5f24b23d-1ad3-4845-a83c-15a5a9245d73,3264,,,"[56.4, 31.0]",3775593,87,,,,,0.29263258,,Left Foot,,,"[72.0, 35.7]",,Ground Pass,,16.292637,Incomplete,,Samantha May Kerr,4961.0,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,"['53468e49-efa7-4ec3-9ac0-d69559682b36', 'ff5561db-46a7-425c-9965-ad6a4e771db6']",51,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:51.029,Pass,
,,,,,,,,,,,,,,1.665535,,,,,,,,,,,ea9d1abd-d9a0-43bd-9164-c1d5d64a6443,3269,,,"[68.6, 39.6]",3775593,87,,,,,-0.5045219,,Right Foot,,,"[98.3, 23.2]",,High Pass,,33.927128,,,Francesca Kirby,4641.0,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Defensive Midfield,167,Chelsea FCW,971,['c01b0a96-8b0f-422b-b94b-a937d25e6343'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:53.696,Pass,
,,,,,,,,,,,,,,0.154168,,,,,,,,,,,7d0b564f-a882-41bf-b1ca-6d0506cafa4b,3273,,,"[103.8, 27.2]",3775593,87,,,,,0.7853982,,Left Foot,,,"[105.8, 29.2]",,Ground Pass,,2.828427,Incomplete,,Samantha May Kerr,4961.0,,,,,,,2,From Throw In,Francesca Kirby,4641.0,Right Wing,167,Chelsea FCW,971,"['4a7b1132-4a10-493c-a7cc-3567d4d5c9f3', '810b38b4-ec26-46a1-a877-4efdeb058bca', 'b540753f-a802-4b27-8a13-ce7b42d33f5e']",56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:56.830,Pass,True
,,,,,,,,,,,,,,1.126767,,,,,,,,,,,5171e13b-859d-465d-8d64-2377c29a9ee9,3277,,,"[111.4, 0.1]",3775593,88,,,,,1.4611461,,,,,"[112.6, 11.0]",,Low Pass,,10.965857,,,Guro Reiten,10514.0,,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,168,Chelsea FCW,971,['c7e8fa0c-b1d2-4294-8ae7-6d6c5719796e'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:10.626,Pass,
,,,,,,,,,,,,,,1.482468,,,,,,,,,,,780f79e3-6cc2-4218-8742-f217810f4a60,3283,,,"[13.2, 67.2]",3775593,88,,,,,-1.8957014,,Right Foot,,,"[10.0, 57.7]",,Ground Pass,,10.02447,,,Fara Williams,10251.0,,,,,,Recovery,2,Regular Play,Amalie Vevle Eikeland,26570.0,Right Midfield,169,Reading WFC,974,"['4d524534-2cd7-42d9-b70f-f47c5aec2c5e', 'e22d3df6-d4ec-4b5d-883f-22fb83d29271']",13,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:13.194,Pass,True
,,,,,,,,,,,,,,0.977674,,,,,,,,,,,24d1e0dc-82f1-4158-b025-b55aa0db2d28,3286,,,"[9.5, 57.7]",3775593,88,,,,,0.7058562,,Left Foot,,,"[24.4, 70.4]",,Ground Pass,,19.578049,,,Amalie Vevle Eikeland,26570.0,,,,,,,2,Regular Play,Fara Williams,10251.0,Right Center Midfield,169,Reading WFC,974,['bc981f62-e0bd-4e08-a4a3-a904cb5edac4'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:15.404,Pass,
,,,,,,,,,,,,,,1.003668,,,,,,,,,,,ba75f3e2-70a2-4c49-a346-d103b952134d,3290,,,"[28.1, 65.8]",3775593,88,,,,,-0.9370037,,Left Foot,,,"[34.2, 57.5]",,Ground Pass,,10.300486,,,Rachel Rowe,19780.0,,,,,,,2,Regular Play,Amalie Vevle Eikeland,26570.0,Right Midfield,169,Reading WFC,974,['ab01fd90-fa87-4e67-b2fd-49dc97ab239a'],17,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:17.583,Pass,
,,,,,,,,,,,,,,0.201266,,,,,,,,,,,4e4e9d1e-31da-4681-9a7c-5b2b43a607bb,3294,,,"[33.7, 57.1]",3775593,88,,,,,-2.0576956,,Left Foot,,,"[31.9, 53.7]",,Ground Pass,,3.847077,Incomplete,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Center Defensive Midfield,169,Reading WFC,974,['fde80a1a-26e0-45f6-bfbc-e05ad753fb45'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:20.614,Pass,
,,,,,,,,,,,,,,0.892981,,,,,,,,,,,89f68d19-3257-41dc-a374-5becfa1e1c7c,3298,,,"[97.1, 36.5]",3775593,88,,,,,-1.1341692,,Right Foot,,,"[103.4, 23.0]",,Low Pass,,14.897651,,,Francesca Kirby,4641.0,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,170,Chelsea FCW,971,['d995e15f-87c5-4fa8-b667-4ed450705705'],22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:22.656,Pass,
,,,,,,,,,,,,,,1.28797,,,,,,,,,,,2518cd4a-861c-456c-a56c-c1ab96b13898,3301,,,"[103.9, 22.9]",3775593,88,,,,,2.1008742,,Right Foot,,,"[93.0, 41.5]",,Ground Pass,,21.558525,,,Sophie Louise Ingle,15549.0,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Wing,170,Chelsea FCW,971,['863e15fc-0e66-4d02-82ea-202f07971b6a'],25,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:25.877,Pass,
,,,,,,,,,,,,,,0.754567,,,,,,,,,,,f88879ad-7978-4755-ba37-f698bcd6f489,3303,,,"[93.0, 41.5]",3775593,88,,,,,-1.142222,,Right Foot,,,"[98.3, 29.9]",,Ground Pass,,12.753431,,,Jessie Alexandra Fleming,25612.0,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,170,Chelsea FCW,971,['d68ebd61-3ccb-4db2-bc43-fc1ba6ed6fe4'],27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:27.165,Pass,
,,,,,,,,,,,,,,0.910482,,,,,,,,,,,4be7e5f8-6ca5-40a7-b363-672d0a0262be,3306,,,"[19.0, 50.2]",3775593,88,,,,,-1.5971061,,Right Foot,,,"[18.8, 42.6]",,Ground Pass,,7.602631,Incomplete,,Angharad James,15577.0,,,,,,Recovery,2,Regular Play,Fara Williams,10251.0,Right Center Midfield,170,Chelsea FCW,971,"['a553b63d-94df-4b4a-bb29-d4322c91a5c0', 'abc7dede-cfb7-43c3-a229-f9d5e46cbe3b']",28,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:28.610,Pass,
,,,,,,,,,,,,,,0.839261,,,,,,,,,,,4b1b8a0f-25fc-4588-ab7c-fa1d33b6cd27,3310,,,"[97.3, 38.6]",3775593,88,,,,,2.437774,,Right Foot,,,"[88.7, 45.9]",,Ground Pass,,11.280514,,,Sophie Louise Ingle,15549.0,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,170,Chelsea FCW,971,['e112f41e-1943-4a26-ab14-c47e8674e793'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:30.042,Pass,
,,,,,,,,,,,,,,1.949257,,,,,,,,,,,c71d084e-644e-4760-9350-342a687583d3,3313,,,"[88.7, 45.9]",3775593,88,,,,,-0.96252,,Right Foot,,,"[105.9, 21.2]",,High Pass,,30.098671,,,Francesca Kirby,4641.0,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,170,Chelsea FCW,971,['96d28dfd-be93-48c1-afb7-0fd9c59d34db'],31,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:31.743,Pass,
,,,,,,,,,,,,,,2.222452,,,,,,,,,,,3c7ba48d-be88-46e3-a17c-23d7d89b0bdc,3317,,,"[104.9, 22.6]",3775593,88,,,,,1.1787683,,Right Foot,,,"[116.6, 50.9]",,High Pass,,30.623194,Incomplete,,Samantha May Kerr,4961.0,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Wing,170,Chelsea FCW,971,"['c99f0b8f-31f6-41dc-8c1b-fed87313b42d', 'd47ad67d-e8e8-4cc4-9bd3-0db663575a7c', 'd54940d5-9767-4595-9d46-8deb8e2dd4d5']",36,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:36.616,Pass,True
,,,,,,,,,,,,,,2.054847,,,,,,,,,,,0631fb29-ec4b-41e9-b88f-91f376207c4d,3321,,,"[72.1, 14.3]",3775593,88,,,,,-2.767449,,Right Foot,,,"[55.8, 7.9]",,Ground Pass,,17.511425,,,Magdalena Lilly Eriksson,4633.0,,,,,,Recovery,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,170,Chelsea FCW,971,['00aed0fc-4c49-4623-beb8-4962efc70dd5'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:46.399,Pass,
,,,,,,,,,,,,,,1.398751,,,,,,,,,,,b55fe90e-ddb5-4997-8838-519c99f0c22c,3323,,,"[55.8, 7.9]",3775593,88,,,,,-0.33473682,,Right Foot,,,"[67.3, 3.9]",,Ground Pass,,12.175796,,,Sophie Louise Ingle,15549.0,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,170,Chelsea FCW,971,['929fa9fe-1aae-40e9-83e8-1fe1af9da4fa'],48,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:48.453,Pass,
,,,,,,,,,,,,,,0.625757,,,,,,,,,,,966bc473-c124-4c52-ad0b-fb20651d4b10,3326,,,"[65.5, 8.1]",3775593,88,,,,,0.43741456,,Right Foot,,,"[79.4, 14.6]",,Ground Pass,,15.344706,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,170,Chelsea FCW,971,['3d9f6e4d-102d-43c0-8df8-77b9c6adf968'],51,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:51.299,Pass,
,,,,,,,,,,,,,,0.88429,,,,,,,,,,,f8995996-07f8-4e43-bc66-c0251f15b40a,3329,,,"[72.5, 12.4]",3775593,88,,,,,3.0529368,,Right Foot,,,"[63.5, 13.2]",,Ground Pass,,9.035485,,,Sophie Louise Ingle,15549.0,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,170,Chelsea FCW,971,['9afeb0bb-9445-4f94-a846-29d0b4871859'],54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:54.228,Pass,
,,,,,,,,,,,,,,2.034218,,,,,,,,,,,5b090d57-6553-4675-9b2b-5b83683d0c41,3332,,,"[63.5, 13.2]",3775593,88,,,,,1.8631436,,Left Foot,,,"[57.3, 33.8]",,Ground Pass,,21.512787,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,170,Chelsea FCW,971,['f7b972bb-ca02-4754-a185-c55b7305b7fc'],57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:57.495,Pass,
,,,,,,,,,,,,,,1.561406,,,,,,,,,,,a1c828f4-baba-476b-ae0f-7e93a4c8b13c,3334,,,"[57.3, 33.8]",3775593,88,,,,,1.6126324,,Left Foot,,,"[56.4, 55.3]",,Low Pass,,21.51883,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,170,Chelsea FCW,971,['aaf3056d-729b-4a5b-8f4e-3d259e87e3d6'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:59.529,Pass,
,,,,,,,,,,,,,,1.965906,,,,,,,,,,,298313f7-6910-48c5-8d91-ab14b1113149,3337,,,"[62.6, 58.2]",3775593,89,,,,,0.57550323,,Right Foot,,,"[86.8, 73.9]",,Ground Pass,,28.846664,,,Hannah Jayne Blundell,17275.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,170,Chelsea FCW,971,['654915d7-4c55-4a53-8426-8506e3dca5e3'],2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:02.041,Pass,
,,,,,,,,,,,,,,2.026077,,,,,,,,,,,1328bccb-efed-4753-88e8-367ee91be176,3341,,,"[82.6, 74.1]",3775593,89,,,,,-2.6810505,,Right Foot,,,"[56.8, 61.3]",,Ground Pass,,28.800694,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,170,Chelsea FCW,971,"['57038dae-ceaa-4244-b973-62866965787a', '65538834-9a48-4081-8cfa-89fb9624f8c1']",5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:05.417,Pass,True
,,,,,,,,,,,,,,3.923862,,,,,,,,,,,45dfa71b-c8f0-4c26-9ec1-160eb90b4e85,3345,,,"[63.7, 62.4]",3775593,89,,,,,-0.48617682,,Right Foot,,,"[114.6, 35.5]",,High Pass,,57.571,Incomplete,,Samantha May Kerr,4961.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,170,Chelsea FCW,971,"['13f7f1d6-f0f6-4621-bf1d-d03fc6717f91', '55dc2c7e-f0bc-4bcf-b010-196183318646', '7ecc15b4-3a40-44f1-a017-4ba4b8924334']",8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:08.762,Pass,True
,,,,,,,,,,,,,,4.107585,,,,,,,,,,,aa92d475-2463-45de-a746-99c22551f20f,3349,,,"[14.6, 47.7]",3775593,89,,,,,0.15079719,,Drop Kick,,,"[63.3, 55.1]",,High Pass,,49.25901,,,Amalie Vevle Eikeland,26570.0,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,171,Reading WFC,974,['b86a268f-3638-452b-9896-3658896f9879'],31,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:31.096,Pass,
,,,,,,,,,,,,,,2.146132,,,,,,,,,,,363352dc-733f-43a3-b1c8-3b442f1c96d7,3352,,,"[63.0, 55.3]",3775593,89,,,,,-0.37433362,,Head,,,"[77.0, 49.8]",,High Pass,,15.041609,,,Brooke Chaplen,15723.0,,,,,,,2,Regular Play,Amalie Vevle Eikeland,26570.0,Right Midfield,171,Reading WFC,974,"['587981f1-ff1b-4e28-bf63-02b4ab12ff5e', 'e5032928-ae3e-4b71-baf3-8de0912b9ec8']",35,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:35.204,Pass,True
,,,,,,,,,,,,,,0.747815,,,,,,,,,,,df3bb24d-3b50-495b-b7b7-6981231d568c,3356,,,"[76.3, 49.6]",3775593,89,,,,,2.7163877,,Right Foot,,,"[71.0, 52.0]",,Ground Pass,,5.818075,Incomplete,,Rachel Rowe,19780.0,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Center Forward,171,Reading WFC,974,"['105b2855-7512-4c91-afa4-46c47edf18d7', '7ec3a3f5-57bd-4eb3-b7f5-4b25b68e7cd9', 'b5ba594f-f0f7-4292-8b11-89fd8051a55f']",37,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:37.369,Pass,True
,,,,,,,,,,,,,,1.306577,,,,,,,,,,,629fc522-6ced-479a-b808-6092a3fda1ef,3360,,,"[44.8, 25.0]",3775593,89,,,,,-2.929935,,Right Foot,,,"[32.7, 22.4]",,Ground Pass,,12.376186,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,Regular Play,Jessie Alexandra Fleming,25612.0,Right Defensive Midfield,171,Reading WFC,974,['5d343484-fb11-42ed-b144-f46492384d87'],38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:38.595,Pass,
,,,,,,,,,,,,,,5.097839,,,,,,,,,,,8b8919c0-ae33-4fb2-a2a1-1b193ae48bec,3363,,,"[33.0, 22.4]",3775593,89,,,,,0.08695963,,Left Foot,,,"[111.0, 29.2]",,High Pass,,78.29585,Incomplete,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,171,Reading WFC,974,['eadea1a8-d291-4a3d-a935-573a15d16328'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:41.121,Pass,
,,,,,,,,,,,,,,2.329329,,,,,,,,,,,1205036e-6110-4b96-bfd7-63ce85fd6262,3366,,,"[14.7, 40.4]",3775593,89,,,,,-1.1895136,,Keeper Arm,,,"[23.6, 18.2]",,Ground Pass,,23.917566,,,Molly Bartrip,21021.0,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,171,Reading WFC,974,['97b375c7-717f-4a5c-9f88-cd725008d758'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:54.591,Pass,
,,,,,,,,,,,,,,1.700004,,,,,,,,,,,35f91288-1db1-4a62-ac0b-58bcd069e534,3369,,,"[23.0, 18.2]",3775593,89,,,,,1.6324465,,Right Foot,,,"[22.0, 34.4]",,Ground Pass,,16.230835,,,Angharad James,15577.0,,,,,,,2,Regular Play,Molly Bartrip,21021.0,Left Center Back,171,Reading WFC,974,['1244b082-eeaa-40be-9a60-4ee51a6e9a35'],57,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:57.949,Pass,
,,,,,,,,,,,,,,0.85366,,,,,,,,,,,85296238-1766-4611-9820-7a251b52d9cd,3372,,,"[26.4, 41.8]",3775593,90,,,,,0.71294457,,Right Foot,,,"[39.7, 53.3]",,Ground Pass,,17.582378,,,Rachel Rowe,19780.0,,,,,,,2,Regular Play,Angharad James,15577.0,Left Center Midfield,171,Reading WFC,974,['df6e1bdd-abd9-4f09-9f6c-81336d4306cc'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:02.511,Pass,
,,,,,,,,,,,,,,0.586823,,,,,,,,,,,f24e4adf-b312-4a42-afb3-5a02c650dc4d,3376,,,"[37.6, 56.1]",3775593,90,,,,,3.0492632,,Right Foot,,,"[26.8, 57.1]",,Low Pass,,10.846197,,,Angharad James,15577.0,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Center Defensive Midfield,171,Reading WFC,974,['eb6ab738-965c-4178-bd00-108f2f5357f1'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:04.825,Pass,
,,,,,,,,,,,,,,1.098848,,,,,,,,,,,9d0aa2c9-d5c2-4364-ade8-1e483d16a397,3379,,,"[26.8, 57.1]",3775593,90,,,,,-1.2701199,,Right Foot,,,"[34.8, 31.3]",,Ground Pass,,27.011848,,,Fara Williams,10251.0,,,,,,,2,Regular Play,Angharad James,15577.0,Left Center Midfield,171,Reading WFC,974,['1e2354c3-edb3-43aa-a2a1-650296d493de'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:06.272,Pass,
,,,,,,,,,,,,,,1.025918,,,,,,,,,,,db6f728e-86f8-47c5-8460-09160ec422d3,3383,,,"[34.8, 29.6]",3775593,90,,,,,-0.56173605,,Right Foot,,,"[49.1, 20.6]",,Ground Pass,,16.89645,Incomplete,,Danielle Carter,24281.0,,,,,,,2,Regular Play,Fara Williams,10251.0,Right Center Midfield,171,Reading WFC,974,"['06185295-0fd5-483e-9d20-f031dc6d9610', 'd958202c-baa9-49b6-ae08-0500ba6d8a1f', 'f1cb68fe-524f-4d6d-8af3-e6a26417fdec']",8,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:08.248,Pass,True
,,,,,,,,,,,,,,1.507289,,,,,,,,,,,9161e89b-c429-4535-b3e3-f8f545ee776d,3393,,,"[64.5, 40.3]",3775593,90,,,,,-1.185877,,Right Foot,,,"[72.4, 20.8]",,Ground Pass,,21.039486,,,Guro Reiten,10514.0,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,172,Chelsea FCW,971,['d115aa5e-fc83-4bf9-a344-b1cc61b6d114'],13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:13.758,Pass,
,,,,,,,,,,,,,,1.360683,,,,,,,,,,,711ee7fc-f83a-4e90-9f78-9847377b7730,3397,,,"[75.2, 16.2]",3775593,90,,,,,-0.6395224,,Left Foot,,,"[87.3, 7.2]",,Ground Pass,,15.080119,,,Francesca Kirby,4641.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,172,Chelsea FCW,971,"['2f6e6752-5262-467c-943a-03e81435db18', 'b983d832-8bac-42a4-8d5f-b61d30fa73dd']",15,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:15.972,Pass,True
,,,,,,,,,,,,,,3.068837,,,,,,,,,,,5e2c8694-0237-4dfb-8dbd-c30e2d8b2bbd,3400,,,"[86.3, 18.0]",3775593,90,,,,,-0.46841705,,Right Foot,,,"[111.4, 5.3]",,High Pass,,28.130054,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Wing,172,Chelsea FCW,971,['eb6d40cf-72e6-40e4-a2f1-d01622caebcb'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:20.055,Pass,
,,,,,,,,,,,,,,1.3213,,,,,,,,,,,10f69bdf-4bc5-4e14-91f6-5f443d8f0dfd,3403,,,"[116.0, 7.7]",3775593,90,,,,,1.5707964,,Left Foot,True,,"[116.0, 32.4]",,High Pass,,24.7,Incomplete,,Samantha May Kerr,4961.0,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,172,Chelsea FCW,971,"['0a3dc14f-84fa-41fa-9a59-5b438e633ba8', 'c8521f0d-2dc6-4a43-9d88-991e8f714e5d']",23,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:23.896,Pass,
,,,,,,,,,,,,,,0.586816,,,,,,,,,,,b9a364b3-c655-4880-b91a-286b92dddc60,3409,,,"[110.0, 23.6]",3775593,90,,,,,1.4525388,,Right Foot,,,"[111.2, 33.7]",,Low Pass,,10.171038,Incomplete,,Samantha May Kerr,4961.0,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Wing,172,Chelsea FCW,971,"['509b5831-063e-4f30-be80-81ba253e0659', '6b25a3ec-e30e-4322-96d5-15874b919a6b', 'f33d6788-a033-4f46-943c-2f6942280ff1']",27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:27.037,Pass,True
,,,,,,,,,,,,,,1.531294,,,,,,,,,,,e1e56027-3c76-4c69-92dc-222c4e831ecc,3417,,,"[64.1, 43.8]",3775593,90,,,,,0.84381115,,Right Foot,,,"[80.2, 61.9]",,Ground Pass,,24.224367,,,Hannah Jayne Blundell,17275.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,172,Chelsea FCW,971,['7cd4b842-bb0d-4f39-a939-3344544b4ec4'],34,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:34.276,Pass,
,,,,,,,,,,,,,,1.437652,,,,,,,,,,,45fdb8ff-8c23-4dbd-bd04-0642cb3ba975,3420,,,"[80.4, 62.0]",3775593,90,,,,,-2.6982374,,Right Foot,,,"[58.5, 51.6]",,Ground Pass,,24.243969,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,172,Chelsea FCW,971,['3a268851-486e-431d-abfa-2b0975a83ac2'],38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:38.096,Pass,
,,,,,,,,,,,,,,2.014825,,,,,,,,,,,6d2b1267-4650-4fa6-a440-fdaae3cfc105,3423,,,"[57.7, 42.8]",3775593,90,,,,,-1.2994617,,Left Foot,,,"[65.1, 16.2]",,Ground Pass,,27.610144,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,172,Chelsea FCW,971,['ba8a748e-dc8f-4505-8b7b-55fe97806214'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:40.865,Pass,
