50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.130368,,,,,,,,,,,00352cfd-59eb-4694-832f-285fce120d42,2286,,"[63.1, 80.0]",3775599,80,,,,,-0.5573441,,,,"[84.6, 66.6]",Low Pass,,25.33397,,,Kenza Dali,15421.0,,,,Throw-in,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,166,West Ham United LFC,972,['e6f3d857-2738-4d63-a0c6-95af27e576f2'],22,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:22.078,Pass,
,,,,,,,,,,,,,,,4.017446,,,,,,,,,,,cf09acae-517e-4e23-9a43-b6b4e7be3305,2293,,"[47.3, 25.7]",3775599,80,,,,,0.32068446,,Right Foot,,"[103.6, 44.4]",High Pass,,59.324364,Incomplete,,Shania Hayles,19499.0,,,,,2,From Throw In,Asmita Ale,46541.0,Left Wing Back,166,West Ham United LFC,972,"['1b3f86bd-49bf-4bca-95d2-9cea9956db01', '97722e65-abb3-4325-a83d-ece9dc116c46']",28,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:28.124,Pass,
,,,,,,,,,,,,,,,1.43448,,,,,,,,,,,34fc274d-633a-4794-a8b6-28cf1030d995,2297,,"[28.8, 23.9]",3775599,80,,,,,-0.551655,,Right Foot,,"[50.9, 10.3]",Ground Pass,,25.949373,,,Emily Louise van Egmond,5076.0,,,,,2,From Throw In,Courtney Brosnan,31555.0,Goalkeeper,166,West Ham United LFC,972,['aaeb44e6-5e65-4460-87bb-7bf620769c65'],35,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:35.737,Pass,
,,,,,,,,,,,,,,,1.834549,,,,,,,,,,,6ca1ae40-24e5-41dd-b6f5-c35af0636869,2301,,"[50.2, 9.7]",3775599,80,,,,,2.1540747,,Right Foot,,"[40.5, 24.4]",Ground Pass,,17.611927,,,Hawa Cissoko,31157.0,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Left Wing,166,West Ham United LFC,972,"['b948c1d6-91b8-456c-912b-a42a020a1cdf', 'd3d40fce-1eec-4d99-846a-e4d0b84ebc7d']",38,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:38.081,Pass,True
,,,,,,,,,,,,,,,1.937717,,,,,,,,,,,f5d3ff38-377f-49e4-91c8-f9881d439d48,2304,,"[40.9, 24.4]",3775599,80,,,,,-0.88008624,,Right Foot,,"[57.1, 4.8]",Ground Pass,,25.428331,,,Emily Louise van Egmond,5076.0,,,,,2,From Throw In,Hawa Cissoko,31157.0,Left Center Back,166,West Ham United LFC,972,['4618cc37-b6d1-4a3e-8b58-dce29abc67fb'],40,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:40.546,Pass,
,,,,,,,,,,,,,,,2.006545,,,,,,,,,,,4834b453-50b2-4774-bc50-b613b675637f,2307,,"[58.1, 4.8]",3775599,80,,,,,0.51680183,,Right Foot,,"[90.3, 23.1]",High Pass,,37.036873,Incomplete,,Martha Thomas,31558.0,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Left Wing,166,West Ham United LFC,972,"['12bc5df0-a7d6-43b3-8d9b-aff2549212e3', '161231ad-eaa9-4dec-b0d9-aa1fe58be001']",43,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:43.889,Pass,
,,,,,,,,,,,,,,,1.284882,,,,,,,,,,,84ed164b-06ee-496a-bc8c-159119630759,2315,,"[120.0, 0.1]",3775599,81,,,,,1.6591372,,Right Foot,,"[116.9, 35.1]",High Pass,True,35.137016,Incomplete,,,,,,Inswinging,Corner,2,From Corner,Kenza Dali,15421.0,Right Wing,167,West Ham United LFC,972,['3e26cd97-9404-43f3-a270-402e9acec6ec'],15,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:15.462,Pass,
,,,,,,,,,,,,,,,0.107065,,,,,,,,,,,e8aec56b-ae2a-47c2-b495-45bc6504e324,2320,,"[82.9, 43.6]",3775599,81,,,,,2.6779451,,Right Foot,,"[80.7, 44.7]",Ground Pass,,2.4596748,Incomplete,,Cecilie Redisch Kvamme,31553.0,,,,,2,From Corner,Kate Longhurst,18147.0,Right Center Midfield,167,West Ham United LFC,972,"['04c9a4ac-983f-4e1d-a5eb-c18ed80521f0', 'ff6e3ee2-904d-48ac-b3a5-fe530f62083c']",22,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:22.269,Pass,
,,,,,,,,,,,,,,,0.882099,,,,,,,,,,,833d96a8-a081-43c9-8d51-f4ed43ee2985,2326,,"[37.2, 26.1]",3775599,81,,,,,-0.17005862,,Left Foot,,"[57.0, 22.7]",Low Pass,,20.089798,Incomplete,,Shania Hayles,19499.0,,,,,2,From Corner,Jodie Hutton,46537.0,Left Center Back,167,West Ham United LFC,972,"['950321ff-c6a0-4520-b013-0575bcc0998d', 'c1135aa4-0516-4fed-a88a-327be374002a', 'e755f5a2-22d8-4303-bdfd-45b2f4b4972d']",24,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:24.950,Pass,True
,,,,,,,,,,,,,,,1.454845,,,,,,,,,,,6d344d3b-6461-411f-8b94-bc7facb85cde,2330,,"[65.4, 53.0]",3775599,81,,,,,1.0232341,,Right Foot,,"[77.9, 73.5]",Ground Pass,,24.010414,,,Gilly Louise Scarlett Flaherty,18151.0,,,,Recovery,2,From Corner,Grace Fisk,34232.0,Right Center Back,167,West Ham United LFC,972,['fe3bbe06-2f4c-40e7-87fa-1f9ae1ce5a59'],28,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:28.152,Pass,
,,,,,,,,,,,,,,,1.528194,,,,,,,,,,,64636de6-7c47-4b04-9fc1-0919d96ba0d7,2333,,"[77.9, 73.5]",3775599,81,,,,,-0.4928364,,Right Foot,,"[99.5, 61.9]",Ground Pass,,24.517748,,,Martha Thomas,31558.0,,,,,2,From Corner,Gilly Louise Scarlett Flaherty,18151.0,Center Back,167,West Ham United LFC,972,['b813524f-6685-4d12-81d5-b7b65c33a0a0'],30,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:30.199,Pass,
,,,,,,,,,,,,,,,1.107941,,,,,,,,,,,ac3697e5-a313-4ba8-984c-05e9db6cba49,2336,,"[106.5, 61.5]",3775599,81,,,,,-1.1046977,,Right Foot,True,"[114.7, 45.2]",Low Pass,,18.24637,Incomplete,,Emily Louise van Egmond,5076.0,,,,,2,From Corner,Martha Thomas,31558.0,Center Forward,167,West Ham United LFC,972,"['985633da-6389-47f6-877a-d636018ab690', 'a4a4d1c3-541c-487f-ac3c-6b326fae073a']",33,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:33.005,Pass,
,,,,,,,,,,,,,,,2.09984,,,,,,,,,,,c6f71f4f-4659-49ed-a0a4-617085cfa7bc,2339,,"[120.0, 80.0]",3775599,81,,,,,-1.7546469,,Right Foot,,"[111.0, 31.6]",High Pass,,49.229668,,True,Gilly Louise Scarlett Flaherty,18151.0,,True,Outswinging,Corner,2,From Corner,Kenza Dali,15421.0,Right Wing,168,West Ham United LFC,972,['8e06475a-3bca-43a1-bc97-307f60aa9522'],57,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:57.766,Pass,
,,,,,,,,,,,,,,,2.494353,,,,,,,,,,,b10c2416-6d44-48d8-a869-62ddc586fe81,2342,,"[111.1, 33.8]",3775599,81,,,,True,1.2409908,,,,"[120.0, 59.8]",High Pass,,27.481085,Out,,,,,,,,2,From Corner,Gilly Louise Scarlett Flaherty,18151.0,Center Back,168,West Ham United LFC,972,['23026efe-4b12-452f-a633-50b4deabc177'],59,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:59.866,Pass,True
,,,,,,,,,,,,,,,2.686987,,,,,,,,,,,37600f5e-6d2b-438a-91d8-7913a57ff9eb,2343,,"[6.0, 44.0]",3775599,82,,True,,,1.4903253,,Right Foot,,"[7.5, 62.6]",Ground Pass,,18.660385,,,Elisha N''Dow,46534.0,,,,Goal Kick,2,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,169,Aston Villa,2647,['6e840715-79b1-4a9e-90be-adb3671b8097'],32,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:32.680,Pass,
,,,,,,,,,,,,,,,2.911722,,,,,,,,,,,b9df0372-cedc-4538-9d3e-c0e02b8a2e81,2345,,"[8.5, 64.9]",3775599,82,,,,,0.06597554,,Right Foot,,"[64.5, 68.6]",High Pass,,56.1221,Incomplete,,Stine Larsen,10102.0,,,,,2,From Goal Kick,Elisha N''Dow,46534.0,Right Center Back,169,Aston Villa,2647,"['75c8fea5-4c98-4e25-9c1c-3e366e7d4dfc', 'd93a9aed-174c-4d98-8592-c8e87978fcb1']",37,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:37.720,Pass,
,,,,,,,,,,,,,,,1.689016,,,,,,,,,,,d93a9aed-174c-4d98-8592-c8e87978fcb1,2347,,"[55.6, 11.5]",3775599,82,,,,,0.1429041,,Head,,"[69.5, 13.5]",High Pass,,14.043148,Incomplete,,Emily Louise van Egmond,5076.0,,,,Recovery,2,From Goal Kick,Kate Longhurst,18147.0,Right Center Midfield,169,Aston Villa,2647,"['a6a24451-be30-499b-9e8f-19fdc71518fb', 'b8374068-0bd8-427b-9513-76a744b085ad', 'b9df0372-cedc-4538-9d3e-c0e02b8a2e81']",40,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:40.632,Pass,
,,,,,,,,,,,,,,,0.702826,,,,,,,,,,,b8374068-0bd8-427b-9513-76a744b085ad,2349,,"[50.6, 66.6]",3775599,82,,,,,-0.26448837,,Head,,"[55.4, 65.3]",Low Pass,,4.9729266,Incomplete,,,,,,,Recovery,2,From Goal Kick,Chloe Arthur,10193.0,Left Center Midfield,169,Aston Villa,2647,"['d7d12e13-f0a8-4453-910a-fc24424fb34b', 'd93a9aed-174c-4d98-8592-c8e87978fcb1']",42,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:42.321,Pass,
,,,,,,,,,,,,,,,1.030654,,,,,,,,,,,99a19b11-7afa-4f67-adf8-5d9f9ef8ac2a,2352,,"[64.7, 18.0]",3775599,82,,,,,1.3711125,,Right Foot,,"[68.1, 34.8]",Ground Pass,,17.140594,,,Kenza Dali,15421.0,,,,,2,From Goal Kick,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,169,Aston Villa,2647,['7f19d29b-868d-4f24-b855-145ef4d20a89'],43,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:43.822,Pass,
,,,,,,,,,,,,,,,0.501893,,,,,,,,,,,f1a21ad5-d0ad-41f2-b9b8-3d9b42ab52e0,2355,,"[68.0, 35.1]",3775599,82,,,,,2.1375256,,Right Foot,,"[64.5, 40.6]",Low Pass,,6.519202,Incomplete,,Gilly Louise Scarlett Flaherty,18151.0,,,,,2,From Goal Kick,Kenza Dali,15421.0,Right Wing,169,Aston Villa,2647,"['0222b25b-0f91-4366-aee6-815a9751eb45', '59da5156-ae6f-4a9a-a5a7-c3186d702c8f', '83f75add-c0bc-413c-b4de-7df23ca49a5f']",44,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:44.853,Pass,True
,,,,,,,,,,,,,,,1.848317,,,,,,,,,,,81dcf577-4d3f-4987-8e61-5c5a3d6d0803,2358,,"[50.3, 49.1]",3775599,82,,,,,-0.7918083,,Right Foot,,"[65.8, 33.4]",Low Pass,,22.062185,,,Shania Hayles,19499.0,,,,Recovery,2,From Goal Kick,Chloe Arthur,10193.0,Left Center Midfield,169,Aston Villa,2647,['cd2f784f-f9c9-406c-a4d9-6e0747df5464'],46,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:46.688,Pass,
,,,,,,,,,,,,,,,0.725169,,,,,,,,,,,2f2db763-909a-40aa-9111-d757509f5493,2361,,"[65.2, 34.7]",3775599,82,,,,,-1.9100889,,Left Foot,,"[63.4, 29.6]",Ground Pass,,5.408327,,,Emily Syme,15716.0,,,,,2,From Goal Kick,Shania Hayles,19499.0,Left Center Forward,169,Aston Villa,2647,['65a410e1-8d52-4f3e-83bd-e670dd3c2038'],48,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:48.884,Pass,
,,,,,,,,,,,,,,,1.124428,,,,,,,,,,,b75aef75-fec2-4b5e-8b99-8d61d5ec4ebe,2366,,"[88.9, 37.7]",3775599,82,,,,,0.7001779,,Right Foot,,"[99.7, 46.8]",Ground Pass,,14.122677,Incomplete,,Stine Larsen,10102.0,,,,,2,From Goal Kick,Emily Syme,15716.0,Center Defensive Midfield,169,Aston Villa,2647,"['58675713-4f69-48a2-abb0-6dcc0ec84cd0', '5f5fa81f-0006-46f4-92d5-fcc246a0a0ae', '71a04ea4-515b-4ec7-b363-c7aeb98854f6']",55,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:55.809,Pass,True
,,,,,,,,,,,,,,,1.104655,,,,,,,,,,,9348d862-4d3f-49a1-8b61-fe3e60d035a9,2369,,"[88.5, 80.0]",3775599,83,,True,,,-0.5220916,,,,"[95.8, 75.8]",Low Pass,,8.421995,,,Stine Larsen,10102.0,,,,Throw-in,2,From Throw In,Olivia McLoughlin,77717.0,Right Wing Back,170,Aston Villa,2647,['41e7eed1-b534-4009-9203-38bd406d4a84'],16,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:16.966,Pass,
,,,,,,,,,,,,,,,1.220362,,,,,,,,,,,04345b2c-74b0-4807-8f38-a8ad6110d9b8,2371,,"[97.5, 75.8]",3775599,83,,True,,,3.0024967,,Right Foot,,"[92.5, 76.5]",Ground Pass,,5.0487623,,,Olivia McLoughlin,77717.0,,,,,2,From Throw In,Stine Larsen,10102.0,Right Center Forward,170,Aston Villa,2647,['313700b2-9e5c-4e7d-ac80-8793ab497670'],18,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:18.141,Pass,
,,,,,,,,,,,,,,,1.764544,,,,,,,,,,,05b187e0-11e1-4446-bb1d-ec8976968114,2376,,"[31.6, 0.1]",3775599,83,,,,,0.6141594,,,,"[47.2, 11.1]",High Pass,,19.088217,,,Kenza Dali,15421.0,,,,Throw-in,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,171,West Ham United LFC,972,['9da0f672-6de8-4012-8746-a05b30f0d512'],32,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:32.897,Pass,
,,,,,,,,,,,,,,,1.543784,,,,,,,,,,,dcd2e906-da3c-40d7-9e2d-2548329e3090,2380,,"[48.0, 10.3]",3775599,83,,,,,-0.16292647,,Right Foot,,"[55.3, 9.1]",High Pass,,7.3979726,Incomplete,,Martha Thomas,31558.0,,,,,2,From Throw In,Kenza Dali,15421.0,Right Wing,171,West Ham United LFC,972,"['1914d4e4-df6f-48c7-a901-c92e2b258520', '5ac108fc-eb9c-489f-893a-12268f392b98', '9bbe2d78-92e5-413d-9c0f-87482319b684']",35,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:35.230,Pass,True
,,,,,,,,,,,,,,,2.101428,,,,,,,,,,,9bbe2d78-92e5-413d-9c0f-87482319b684,2382,,"[64.8, 71.0]",3775599,83,,,,,-1.0576203,,Right Foot,,"[75.0, 52.9]",High Pass,,20.776188,Incomplete,,,,,,,Recovery,2,From Throw In,Chloe Arthur,10193.0,Left Center Midfield,171,West Ham United LFC,972,"['3a06f674-928e-44e3-b7a1-19cb3505a420', 'dcd2e906-da3c-40d7-9e2d-2548329e3090']",36,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:36.774,Pass,
,,,,,,,,,,,,,,,1.420005,,,,,,,,,,,3a06f674-928e-44e3-b7a1-19cb3505a420,2383,,"[45.1, 27.2]",3775599,83,,,,,-0.11710875,,Head,,"[57.0, 25.8]",High Pass,,11.98207,,,Emily Louise van Egmond,5076.0,,,,Recovery,2,From Throw In,Kate Longhurst,18147.0,Right Center Midfield,171,West Ham United LFC,972,"['9bbe2d78-92e5-413d-9c0f-87482319b684', 'ab72fffe-1385-44b7-a6d7-5d96bdd3b4f8']",38,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:38.876,Pass,
,,,,,,,,,,,,,,,1.576483,,,,,,,,,,,768bfe33-c05b-453a-a4ac-46957da7e91c,2385,,"[57.1, 26.9]",3775599,83,,,,,-0.5880026,,Head,,"[69.1, 18.9]",High Pass,,14.422205,,,Martha Thomas,31558.0,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Left Wing,171,West Ham United LFC,972,['0c389a13-747e-4125-bfb0-1f699b942547'],40,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:40.296,Pass,
,,,,,,,,,,,,,,,0.236149,,,,,,,,,,,8a7de42d-8bbb-48e5-ae9a-2d1b584c6a95,2388,,"[69.8, 17.9]",3775599,83,,,,,1.801887,,Head,,"[69.0, 21.3]",Low Pass,,3.4928498,Unknown,,Emily Louise van Egmond,5076.0,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,171,West Ham United LFC,972,['9c5ac7f7-90a9-4225-964c-bf3e3b99c79f'],42,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:42.653,Pass,
,,,,,,,,,,,,,,,1.441774,,,,,,,,,,,d0772b87-f6d0-45b4-a6b1-9156a99748e4,2391,,"[66.2, 21.8]",3775599,83,,,,,-0.6375488,,Right Foot,,"[82.4, 9.8]",Ground Pass,,20.160357,,,Emily Louise van Egmond,5076.0,,,,Free Kick,2,From Free Kick,Kenza Dali,15421.0,Right Wing,172,West Ham United LFC,972,['0b853681-019d-44a2-8019-43f7c429beb7'],54,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:54.040,Pass,
,,,,,,,,,,,,,,,1.97823,,,,,,,,,,,1c6e9cea-692f-4153-ac5e-77d1ca372855,2394,,"[83.5, 12.0]",3775599,83,,,,,0.7873399,,Right Foot,,"[109.2, 37.8]",High Pass,,36.41607,Incomplete,,Grace Fisk,34232.0,,,,,2,From Free Kick,Emily Louise van Egmond,5076.0,Left Wing,172,West Ham United LFC,972,"['2cd32e1b-a6d9-41ea-a151-a68bb787d03a', '99d1f9e5-d715-482d-84b1-6e76266c9cd1']",56,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:56.873,Pass,
,,,,,,,,,,,,,,,2.021726,,,,,,,,,,,6b749bd6-838a-4daf-b2dd-886970ab50b1,2402,,"[120.0, 0.1]",3775599,84,,,,,1.7598169,,Right Foot,,"[111.2, 46.1]",High Pass,True,46.834175,,,Gilly Louise Scarlett Flaherty,18151.0,,True,Inswinging,Corner,2,From Corner,Kenza Dali,15421.0,Right Wing,173,West Ham United LFC,972,['5a63f1a2-848c-41bd-a8f4-0501eff9791f'],25,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:25.744,Pass,
,,,,,,,,,,,,,,,2.652916,,,,,,,,,,,ed56ba3c-fefc-483e-98cb-e69fc1dbd3b4,2409,,"[99.0, 23.9]",3775599,84,,,,,-1.5403489,,Right Foot,,"[99.6, 4.2]",High Pass,,19.709135,,,Kenza Dali,15421.0,,,,,2,From Corner,Grace Fisk,34232.0,Right Center Back,173,West Ham United LFC,972,"['39dcece9-3843-435e-bf78-cac0227faab2', '87da420f-b605-430d-919a-28fcde27ec5a']",32,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:32.892,Pass,True
,,,,,,,,,,,,,,,5.085034,,,,,,,,,,,4aa770f1-cab6-40a7-8feb-da704d26fb11,2414,,"[24.7, 80.0]",3775599,84,,,,,-0.18499485,,,,"[76.0, 70.4]",High Pass,,52.190517,,,Shania Hayles,19499.0,,,,Throw-in,2,From Throw In,Asmita Ale,46541.0,Left Wing Back,174,Aston Villa,2647,['f6aa943d-9c93-438a-b30f-f4b6ba084077'],53,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:53.934,Pass,
,,,,,,,,,,,,,,,2.437286,,,,,,,,,,,34dac915-f906-48ae-8ce1-bb342e8006ce,2422,,"[84.7, 54.2]",3775599,85,,,,,-1.685092,,Left Foot,,"[80.2, 15.0]",Ground Pass,,39.457447,,,Olivia McLoughlin,77717.0,,,,,2,From Throw In,Shania Hayles,19499.0,Left Center Forward,174,Aston Villa,2647,['d9511e85-8ad6-4b91-b6c0-3bc5a500600c'],3,,,,,,,,,,,,,,,,Aston Villa,2647,00:40:03.779,Pass,
,,,,,,,,,,,,,,,1.872413,,,,,,,,,,,4dfca0f8-a2c1-419b-b583-bf84e38b49c9,2425,,"[80.2, 15.0]",3775599,85,,,,,0.61694187,,Right Foot,,"[106.0, 33.3]",High Pass,,31.631155,Incomplete,,,,,,,,2,From Throw In,Olivia McLoughlin,77717.0,Right Wing Back,174,Aston Villa,2647,['cb118290-7d6e-4e65-8447-9dadb70a3650'],8,,,,,,,,,,,,,,,,Aston Villa,2647,00:40:08.098,Pass,
,,,,,,,,,,,,,,,3.773367,,,,,,,,,,,90e2e330-b4ac-4133-a999-f96931394202,2430,,"[76.4, 3.1]",3775599,85,,,,,0.22327833,,Left Foot,,"[120.0, 13.0]",Low Pass,,44.709843,Out,,Shania Hayles,19499.0,,,,,2,From Throw In,Jodie Hutton,46537.0,Left Center Back,174,Aston Villa,2647,['efd1ffff-7eaf-4d1a-ba24-695f8a210154'],14,,,,,,,,,,,,,,,,Aston Villa,2647,00:40:14.944,Pass,
,,,,,,,,,,,,,,,3.010007,,,,,,,,,,,a68b6050-14b5-49fe-8dd6-332021c91836,2432,,"[7.0, 44.1]",3775599,85,,True,,,-0.056325104,,Right Foot,,"[67.3, 40.7]",High Pass,,60.39578,,,Martha Thomas,31558.0,,,,Goal Kick,2,From Goal Kick,Courtney Brosnan,31555.0,Goalkeeper,175,West Ham United LFC,972,['7545119b-a90a-4352-b8ca-35dc5e120662'],40,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:40.943,Pass,
,,,,,,,,,,,,,,,0.746964,,,,,,,,,,,b65a6dc7-e678-4b3d-982f-5a24dd22db31,2435,,"[68.6, 41.0]",3775599,85,,,,,2.55359,,Head,,"[62.9, 44.8]",Low Pass,,6.8505473,,,Mayumi Pacheco,15724.0,,,,,2,From Goal Kick,Martha Thomas,31558.0,Center Forward,175,West Ham United LFC,972,['4e39fbb5-5218-401d-b879-b69cc46ac4f0'],43,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:43.953,Pass,
,,,,,,,,,,,,,,,2.203698,,,,,,,,,,,156bf983-68b4-492b-9844-4a88985c9a00,2437,,"[62.9, 44.8]",3775599,85,,,,,-0.36005932,,Other,,"[88.4, 35.2]",Low Pass,,27.247202,Incomplete,,Emily Louise van Egmond,5076.0,,,,,2,From Goal Kick,Mayumi Pacheco,15724.0,Left Wing Back,175,West Ham United LFC,972,"['53509a02-892c-4019-abfb-cee4d3b0fe4d', '611e8fb9-514b-45d5-bef0-490a0e97cb27']",44,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:44.700,Pass,
,,,,,,,,,,,,,,,1.068496,,,,,,,,,,,4ad0a60a-6cda-4156-b295-9422579a9518,2440,,"[94.8, 0.1]",3775599,85,,,,,1.3708034,,,,"[97.8, 14.9]",High Pass,,15.100993,,,Kenza Dali,15421.0,,,,Throw-in,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,176,West Ham United LFC,972,['e6981acf-2c04-41eb-aa25-dcbd9e36e517'],59,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:59.927,Pass,
,,,,,,,,,,,,,,,0.12689,,,,,,,,,,,bb31f729-5181-4811-a5f2-ca5ceb318046,2448,,"[33.6, 64.5]",3775599,86,,,,,0.88312507,,Left Foot,,"[35.9, 67.3]",Ground Pass,,3.6235342,Incomplete,,Stine Larsen,10102.0,,,,,2,From Throw In,Chloe Arthur,10193.0,Left Center Midfield,176,West Ham United LFC,972,"['2bcd4c97-96a6-4011-ade2-a3bb86c9a9fc', '7c9cc0a6-4581-497f-9d2c-b863015ae3a9', '9fb85ac8-7c5e-4c9e-b71b-6a42f3795af4']",4,,,,,,,,,,,,,,,,Aston Villa,2647,00:41:04.094,Pass,True
,,,,,,,,,,,,,,,1.438199,,,,,,,,,,,a1991959-84df-473f-b59b-24f55170b0af,2451,,"[78.1, 9.1]",3775599,86,,,,,1.4319888,,Right Foot,,"[80.0, 22.7]",High Pass,,13.7320795,,,Dagný Brynjarsdóttir,10124.0,,,,Recovery,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,176,West Ham United LFC,972,['23201010-3564-4b4d-b06a-32a92052b12b'],5,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:05.936,Pass,
,,,,,,,,,,,,,,,1.821624,,,,,,,,,,,7e24a00a-8e30-47f2-bd13-15c659edf1bb,2455,,"[77.9, 24.5]",3775599,86,,,,,1.0970916,,Right Foot,,"[92.1, 52.2]",High Pass,,31.12764,Incomplete,,,,,,,,2,From Throw In,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,176,West Ham United LFC,972,"['e03d3bb3-004e-465d-9585-e7e7b6b95228', 'e9bc647f-2a8c-42f9-b92d-a01d228f1d72']",8,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:08.429,Pass,True
,,,,,,,,,,,,,,,3.987478,,,,,,,,,,,81dbb365-8736-453f-814c-b4b85111685b,2459,,"[86.9, 54.8]",3775599,86,,,,,-1.2165897,,Right Foot,,"[103.8, 9.1]",High Pass,,48.724735,Incomplete,,Emily Louise van Egmond,5076.0,,True,,Recovery,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,176,West Ham United LFC,972,"['b1ff1dca-57bb-4353-83c5-72ad2d1bbcbc', 'b22c2bd3-a4a9-4fa7-9835-3ec3f4d30cf1', 'eb71467e-14b6-4b9a-ae2c-33e85738e5cc']",11,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:11.480,Pass,True
,,,,,,,,,,,,,,,1.726967,,,,,,,,,,,e73329af-9235-42ce-aa38-aeeec4f9818e,2466,,"[13.3, 80.0]",3775599,86,,,,,-0.25636768,,,,"[33.9, 74.6]",High Pass,,21.29601,,,Stine Larsen,10102.0,,,,Throw-in,2,From Throw In,Olivia McLoughlin,77717.0,Right Wing Back,177,Aston Villa,2647,['0c255575-def6-4c30-b853-7b68f507f8aa'],31,,,,,,,,,,,,,,,,Aston Villa,2647,00:41:31.643,Pass,
,,,,,,,,,,,,,,,1.993878,,,,,,,,,,,39c7128f-a05c-4594-b7d5-55eb754e0d70,2469,,"[34.9, 74.9]",3775599,86,,,,True,0.8908875,,,,"[38.7, 79.6]",High Pass,,6.0440054,Out,,,,,,,,2,From Throw In,Stine Larsen,10102.0,Right Center Forward,177,Aston Villa,2647,['347be731-623b-443f-8cb2-1f4aa06fe1ad'],33,,,,,,,,,,,,,,,,Aston Villa,2647,00:41:33.370,Pass,True
