bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d7fe55b-67db-4080-9591-0f99fedb0aa5,2756,,,"[10.4, 74.7]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Right Wing,171,Arsenal WFC,968,['2d8899f6-14a1-4029-9abf-43f7f774441e'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:02.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc1648c1-154b-436d-8d95-f3b4d8632d6d,2759,,,"[8.6, 64.2]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,171,Arsenal WFC,968,['e5680a1d-658e-4e32-9289-7a12790305bf'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:03.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,621c54be-e67c-4e1b-b34f-bee97c2467ff,2763,,,"[3.9, 73.1]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Evans,10179.0,Right Back,171,Arsenal WFC,968,"['ba10c196-1a6c-4e6a-b42d-5fa79afc2088', 'bebdeff4-4eaf-4bc3-bc87-c230c92a834a']",5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:05.133,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0836a13a-403e-4f67-b15f-1adf99525baf,2767,,,"[11.7, 73.5]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Right Wing,171,Arsenal WFC,968,['568af6fc-e828-499c-9759-496d068cd211'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:06.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca469b2f-3bf1-4315-af81-0b1af606cd51,2776,,,"[91.2, 39.8]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connie Scofield,21556.0,Right Center Midfield,172,Birmingham City WFC,969,['62761e1d-ac0d-446e-b361-52365fc25ad7'],12,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:12.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf800da-1ec1-47fa-a1ca-88b40c33ae77,2779,,,"[93.1, 31.3]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christie Murray,15628.0,Center Defensive Midfield,172,Birmingham City WFC,969,['dd018186-3a87-4449-b3a3-01c599a3f3f6'],13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:13.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe989bf-c7f3-4cab-ab9c-33c177793656,2788,,,"[87.9, 60.7]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Rose Kelly,34375.0,Right Midfield,172,Birmingham City WFC,969,['135fc29b-06b0-4d34-9d57-b7dbcc1669aa'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:20.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b525b27c-9e39-44ae-96f4-2bfe4036e41a,2796,,,"[83.9, 77.7]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Lawley,46718.0,Right Back,172,Birmingham City WFC,969,['58f9419b-9a61-44c5-ac9b-2049de3d3aa8'],28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:28.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f786fd-1d45-4741-aa30-c1448da92d41,2799,,,"[66.2, 58.1]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,172,Birmingham City WFC,969,['8385b458-680b-4bf3-96d0-4af9ac33b2ba'],31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:31.407,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,80b4406f-23e4-434d-80ca-549e01177353,2802,,,"[105.6, 72.4]",3775584,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connie Scofield,21556.0,Right Center Midfield,172,Birmingham City WFC,969,['2ced9b2a-133a-43c1-83b0-d8d675925366'],34,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:34.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,275940ab-aed9-448d-bb4e-48e7d13d4afd,2804,,,"[28.4, 39.2]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,173,Arsenal WFC,968,['d7f78bdb-0b70-49f6-9ad8-6e57542507ad'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:14.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0fd187-a95c-4b7b-b189-8f06eedf9cae,2807,,,"[41.5, 68.9]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Back,173,Arsenal WFC,968,['b2386a00-7de6-41d5-afcb-840e63d87413'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:17.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5458734d-f930-4bed-9353-2492ec3b30e5,2809,,,"[32.2, 55.2]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,173,Arsenal WFC,968,['7c0a3c65-1b52-4264-8450-1283d72292d3'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:18.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9aac67d-d440-4af9-a328-14704717e15a,2812,,,"[42.6, 45.5]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Malin Gut,45156.0,Center Defensive Midfield,173,Arsenal WFC,968,['24ba8f56-037f-48f0-bd83-835b8f6c0a62'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:20.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c7d09cd-a9ad-4429-abe0-5429a75733e9,2815,,,"[40.9, 20.6]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlotte Wubben-Moy,49697.0,Left Center Back,173,Arsenal WFC,968,['b3c978e4-54a1-4b89-952d-9c6897b28a97'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:22.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd47872d-2403-441a-9a75-3e1377ee7c59,2818,,,"[87.0, 3.0]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephanie-Elise Catley,5000.0,Left Back,173,Arsenal WFC,968,['2d0a5adf-0c0d-40d7-87fb-0b0bb186f010'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:28.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c2cbe41-554c-4bfd-ab0c-b150b7d46b2c,2824,,,"[98.6, 26.4]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kim Little,15616.0,Right Center Midfield,173,Arsenal WFC,968,['0041f78e-f22f-4562-a2ca-a8b667392f3a'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:32.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b4e28c5-fca4-4811-861f-00dd601903da,2827,,,"[107.2, 21.1]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Left Wing,173,Arsenal WFC,968,['a967878f-8859-4357-a4f4-e77f50ef2ee8'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:33.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e7734e-3f1b-4a6c-a931-c7ffb76b67f9,2834,,,"[37.8, 71.0]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christie Murray,15628.0,Center Defensive Midfield,174,Arsenal WFC,968,['71a2997f-2f69-4c61-a964-0f167f2cc847'],54,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:36:54.908,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae11475-e05a-400f-9924-72ce24626431,2837,,,"[46.2, 66.8]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Center Forward,174,Arsenal WFC,968,['bb60a305-0179-4c43-9ef0-27fc0c8398b6'],57,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:36:57.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9995e2d1-6f62-4002-b4d2-6fd7e65956d6,2839,,,"[67.5, 23.3]",3775584,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,174,Arsenal WFC,968,['629e67a7-eead-419d-bcb1-02a0d6753bd0'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:58.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719343f-2cfe-4d29-b989-cc56b9c6a655,2842,,,"[61.1, 40.8]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,174,Arsenal WFC,968,['3d4d7101-0154-4be2-a43b-9fda3c8f0b10'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:01.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4153c65-6a37-4787-9597-c01fea3df7de,2848,,,"[33.9, 33.1]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Mccarron,46717.0,Left Center Midfield,174,Arsenal WFC,968,['bfc2fc0c-fa5d-45ea-9b13-8adbf2767d10'],9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:09.850,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,17027c32-6cd6-47f1-8730-b8064a4217d9,2851,,,"[39.7, 25.9]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Corsie,4984.0,Left Center Back,174,Arsenal WFC,968,['a6c7f1f7-6bff-4539-86c1-a701bdfc64f0'],11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:11.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1d655d8-0bf2-4ffa-9e46-d52983b4b27b,2855,,,"[73.9, 39.7]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Right Center Midfield,174,Arsenal WFC,968,['1aa67299-fd3b-4b6e-952c-9fb53dd5b07d'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:13.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,beefc6de-1ee0-4254-9fc6-c0eef03bf9e3,2857,,,"[79.3, 35.5]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,174,Arsenal WFC,968,['faf424aa-9a20-42fa-a727-500aa4e123fb'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:13.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb18324f-0359-4d9a-81fc-ced046164d93,2860,,,"[75.1, 38.5]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Right Center Midfield,174,Arsenal WFC,968,['8a7d0881-b35c-4be4-9be3-98558ef44f9b'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:14.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0596898c-3e79-4073-8f40-5e5082148147,2863,,,"[83.6, 27.0]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Left Wing,174,Arsenal WFC,968,['6827d102-bf3c-41a0-b2ee-1b5188b42679'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:16.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a0bd8fc-8219-49d2-805f-890f5c2a49c4,2865,,,"[85.3, 33.3]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,174,Arsenal WFC,968,['815d6e50-5c02-47a0-be25-a66d65829be1'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:17.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f11416b5-7916-482a-858e-474535fa34c3,2868,,,"[75.1, 14.2]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,174,Arsenal WFC,968,['f26317b0-c9cd-4a36-897a-79434919f86f'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:19.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,324356d1-0bfc-43ab-bd24-a4dadff13824,2871,,,"[69.3, 28.5]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,174,Arsenal WFC,968,['45ff8e86-1627-4f75-b7d2-4775fa319e6d'],21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:21.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d3741d-6241-4d66-84f9-01edf070b337,2875,,,"[84.5, 3.0]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,174,Arsenal WFC,968,['953a997a-96df-4342-ad1a-bba13f8f7bc4'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:25.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c49453b-e71d-437c-a111-590a3afa50f2,2878,,,"[55.6, 11.6]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,174,Arsenal WFC,968,['6996cc11-68b3-438e-88be-867ba8038193'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:30.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc3ff79-f628-4808-bb6a-bc29896492bf,2881,,,"[66.4, 25.8]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Right Center Midfield,174,Arsenal WFC,968,['604e469a-786c-4f3c-8bce-ac45a15a0abd'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:31.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a2efd30-5c97-40df-9ace-d1789ba6e04f,2884,,,"[78.4, 49.5]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,174,Arsenal WFC,968,['290fb9ff-a78c-4c07-84ff-f575561d89d6'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:38.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aadcc025-89a3-42af-bd23-ee4d6af29f02,2887,,,"[97.6, 48.8]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Right Wing,174,Arsenal WFC,968,['1b4c6635-b612-4b36-bc5d-924490340c24'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:41.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b54c5d9-a784-4d8f-a91e-5163f3b22fed,2890,,,"[90.3, 43.8]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,174,Arsenal WFC,968,['5bbf593c-5422-481a-a60c-d076a6d9d289'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:42.762,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,15433634-a7fd-4b3b-9f7f-fac6c560f3ad,2892,,,"[101.4, 41.7]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Left Wing,174,Arsenal WFC,968,['d8e32b8d-8bf2-4d31-adfa-874766c057be'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:43.135,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a0afc03f-37f0-49c0-b0f7-8c3ec988d72a,2897,,,"[39.7, 48.2]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connie Scofield,21556.0,Right Center Midfield,174,Arsenal WFC,968,['a940fcc5-b4fa-4524-b8d1-1527be7843ce'],47,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:47.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e025868-e529-43d7-a1e0-49a20f8a647f,2901,,,"[67.9, 10.8]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,174,Arsenal WFC,968,['c3ea71cd-28c7-4abc-96fa-f8469d2703d0'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:50.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ebaa47-f647-4550-8c5e-bbb94ee947b6,2903,,,"[76.4, 28.0]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,174,Arsenal WFC,968,['d8026d4e-3c7c-45f9-99c8-7870d8311e2c'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:51.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0dc4fec-8800-4436-807f-42219bbe1ffd,2906,,,"[84.2, 15.5]",3775584,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,174,Arsenal WFC,968,['96097039-3811-41df-9e70-4a00ebb50062'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:55.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd1900a-f1e0-4d38-8a20-fd6a522f5eaa,2912,,,"[111.1, 2.8]",3775584,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vivianne Miedema,15623.0,Center Forward,175,Arsenal WFC,968,['dbf26522-ddf4-4ad8-a37c-4b20e61d8d6f'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:23.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f02ef827-ab42-442e-82e6-9cb20cbdc24e,2915,,,"[85.1, 15.5]",3775584,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stephanie-Elise Catley,5000.0,Left Back,175,Arsenal WFC,968,['ac532279-4299-4cf1-9e65-c873670bc2dd'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:26.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a236c7d-9b97-42c0-a598-c303e3b3af31,2918,,,"[72.6, 48.0]",3775584,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lisa Evans,10179.0,Right Back,175,Arsenal WFC,968,['e913ce89-0ab1-4c0e-8b53-fe2d7f621030'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:30.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746000-d51f-4f67-93dd-dac89854ba81,2921,,,"[105.3, 5.2]",3775584,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vivianne Miedema,15623.0,Center Forward,175,Arsenal WFC,968,['b829d5aa-320d-4f62-a43f-295c16000a87'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:35.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcdf2529-0ac0-4ea4-918e-17145ee46db6,2929,,,"[70.1, 47.4]",3775584,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leah Williamson,18999.0,Right Center Back,175,Arsenal WFC,968,['f55b6ba3-1c02-4af7-99b8-225b54a438b0'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:47.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,844464f9-e5f6-4f18-a278-30452fca8e3d,2932,,,"[83.6, 53.5]",3775584,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lisa Evans,10179.0,Right Back,175,Arsenal WFC,968,['b019e17b-d1f8-4c9f-ab18-3031edf97b95'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:50.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8ceb8fe-3029-485c-bd0c-3afd94010dd3,2935,,,"[110.1, 36.3]",3775584,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danielle van de Donk,10658.0,Left Wing,175,Arsenal WFC,968,['0354c62d-6ea5-41ee-9b6c-ccf16c303c86'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:53.668,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3f5ed5fc-9a41-464c-82c7-2f424a78a3e4,2940,,,"[57.3, 39.1]",3775584,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudia Walker,15580.0,Center Forward,176,Birmingham City WFC,969,['e0d493dd-44de-42ac-a891-b5ec6cf3467f'],29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:29.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc995cab-76eb-460e-a3e0-da98929989ff,2943,,,"[65.9, 47.0]",3775584,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudia Walker,15580.0,Center Forward,176,Birmingham City WFC,969,['8481ae32-9081-4f08-892d-740a03b5df46'],32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:32.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990fed7-4a84-474d-8bc7-a0af0feb971d,2950,,,"[32.3, 42.4]",3775584,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,177,Arsenal WFC,968,['c7668807-15c8-4c17-b840-a75d174a61ab'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:39:37.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b99138-da10-4098-927d-8cbfe9b1ff78,2953,,,"[114.5, 56.4]",3775584,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,177,Arsenal WFC,968,['af346096-edc0-4efb-bcdf-28347c4d43cc'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:39:44.872,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,54357322-a55b-43e4-83fd-409f4a30fe72,2956,,,"[111.8, 37.0]",3775584,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Wing,177,Arsenal WFC,968,['8fc6f7c6-b0d4-408a-8842-8c9b685010f4'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:39:46.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c2f9978-c024-406b-a624-a64d97cc4950,2962,,,"[19.5, 50.4]",3775584,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Lawley,46718.0,Right Back,177,Arsenal WFC,968,['51c8685e-39f4-4d77-8776-d96ac9077b4b'],55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:55.539,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2a6202b0-6414-47ec-85d5-dfe41fee6d4d,2965,,,"[50.8, 61.8]",3775584,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Center Forward,177,Arsenal WFC,968,['185c0566-ea55-4415-aa2e-3a2e7b6c984f'],59,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:59.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5f8df8c-98fd-4936-a899-5a75af0330d4,2969,,,"[78.1, 17.4]",3775584,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,177,Arsenal WFC,968,['d3b417d5-157f-4ef8-99c5-b4e9e2840ca6'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:01.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5a461b2-c0a4-4f07-b18c-a922be187aa4,2972,,,"[70.7, 20.5]",3775584,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Center Midfield,177,Arsenal WFC,968,['6a2606fa-fa62-4cce-8d0f-1913878053cf'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:03.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed697f7e-df1c-4684-b1d6-c941f3107cab,2974,,,"[78.6, 11.0]",3775584,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,177,Arsenal WFC,968,['d3b60fc1-6c59-4842-b322-230fc78a67ec'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:04.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d4515c3-83a6-4b9f-afd9-b74efe9ccc44,2977,,,"[70.1, 17.7]",3775584,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Center Midfield,177,Arsenal WFC,968,['e9663818-dae5-40d7-8b88-f2f4e49104df'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:06.803,Ball Receipt*,
