50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.102542,,,,,,,,,,,996b67f3-1c09-4065-bf39-1df5b46685fa,2178,,,"[86.0, 41.5]",3775649,71,,,,3.0548544,,Right Foot,,,"[76.8, 42.3]",,Ground Pass,,9.234717,,,Angharad James,15577.0,,,,,,,2,From Free Kick,Emma Harries,46635.0,Left Midfield,152,Reading WFC,974,['3f7c6a7f-4945-4524-92cf-d8eae1268b0c'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:46.616,Pass,
,,,,,,,,,,,,,,,,,1.726676,,,,,,,,,,,81b1241e-0317-4cfb-9fc2-39224eea29db,2181,,,"[76.8, 42.3]",3775649,71,,,,1.4577433,,Right Foot,,,"[79.4, 65.2]",,Ground Pass,,23.047125,,,Jessica Fishlock,5016.0,,,,,,,2,From Free Kick,Angharad James,15577.0,Right Defensive Midfield,152,Reading WFC,974,['433fb24b-ec95-408c-b436-6a123406876d'],48,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:48.609,Pass,
,,,,,,,,,,,,,,,,,0.866517,,,,,,,,,,,9627d54f-9c26-441a-9944-ee1b393c411c,2184,,,"[80.3, 62.0]",3775649,71,,,,-0.31597027,,Left Foot,,,"[95.9, 56.9]",,High Pass,,16.412495,,Incomplete,Emma Harries,46635.0,,,,,,,2,From Free Kick,Jessica Fishlock,5016.0,Left Defensive Midfield,152,Reading WFC,974,"['2a1f0782-62b4-4724-a7e6-767430d62858', '800beac4-41c1-4a13-a2f2-8a5facff2857']",53,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:53.968,Pass,
,,,,,,,,,,,,,,,,,1.27516,,,,,,,,,,,c43a0002-f76b-42ac-b62c-6b6052caa386,2189,,,"[82.6, 57.7]",3775649,71,,,,-0.08522023,,Right Foot,,,"[102.5, 56.0]",,High Pass,,19.97248,,Incomplete,Angharad James,15577.0,,,,Through Ball,True,,2,From Free Kick,Jessica Fishlock,5016.0,Left Defensive Midfield,152,Reading WFC,974,"['36b0a13a-cfec-4831-9c2c-9281dbfceec9', 'bec9c99f-7270-46b7-879a-86a2b9b4f6ce']",57,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:57.682,Pass,
,,,,,,,,,,,,,,,,,2.340193,,,,,,,,,,,cc976153-225d-4e2e-88a4-59d62395da9c,2194,,,"[8.8, 22.8]",3775649,72,,,,-0.7168782,,Keeper Arm,,,"[30.6, 3.8]",,Low Pass,,28.917814,,,Katerina Svitková,24403.0,,,,,,,2,From Keeper,Courtney Brosnan,31555.0,Goalkeeper,153,West Ham United LFC,972,['d336fed1-811c-4a1e-a106-e0cccc1eb3a1'],5,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:27:05.012,Pass,
,,,,,,,,,,,,,,,,,1.683355,,,,,,,,,,,0d660027-26bf-4df4-8c9b-60907c599360,2198,,,"[48.8, 2.3]",3775649,72,,,,1.2696084,,Left Foot,,,"[56.1, 25.8]",,Ground Pass,,24.607723,,,Kenza Dali,15421.0,,,,,,,2,From Keeper,Katerina Svitková,24403.0,Left Wing Back,153,West Ham United LFC,972,"['5b871bdd-0f36-4336-9978-fb595f07d245', 'ec809485-1649-41df-9b05-cf90ace0a8df']",10,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:27:10.717,Pass,True
,,,,,,,,,,,,,,,,,0.944206,,,,,,,,,,,c665bdc3-3002-416a-b736-b661f2cfca53,2205,,,"[20.1, 64.1]",3775649,72,,,,-0.6419459,,Right Foot,,,"[30.4, 56.4]",,Ground Pass,,12.860016,,,Angharad James,15577.0,,,,,,,2,Regular Play,Kristine Leine,31628.0,Right Center Back,154,Reading WFC,974,['8aa68ea0-2695-452a-a5bf-6299ae48cd0d'],22,,,,,,,,,,,,,,,,,Reading WFC,974,00:27:22.172,Pass,
,,,,,,,,,,,,,,,,,1.37313,,,,,,,,,,,2fcb0a4f-c4c7-4576-bcac-6181dcbce769,2208,,,"[35.1, 56.9]",3775649,72,,,,-1.3153547,,Right Foot,,,"[39.2, 41.2]",,Ground Pass,,16.226522,,,Fara Williams,10251.0,,,,,,,2,Regular Play,Angharad James,15577.0,Right Defensive Midfield,154,Reading WFC,974,['a369723a-c840-4546-9da1-f7e47ed331ed'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:27:24.788,Pass,
,,,,,,,,,,,,,,,,,3.780051,,,,,,,,,,,2999db27-5ac0-46a9-9e24-610042115419,2212,,,"[39.4, 36.7]",3775649,72,,,,-1.2843512,,Right Foot,,,"[47.5, 9.2]",,Ground Pass,,28.6681,,,Danielle Carter,24281.0,,,,,,,2,Regular Play,Fara Williams,10251.0,Left Center Forward,154,Reading WFC,974,"['21086788-30ee-4c45-a3e5-52d7a59e30cf', '7e90d218-ec9e-4b0b-95f2-095ec57bb17c']",26,,,,,,,,,,,,,,,,,Reading WFC,974,00:27:26.929,Pass,True
,,,,,,,,,,,,,,,,,1.84463,,,,,,,,,,,61bb395e-0f5a-4ec3-80e6-a86af75b577f,2215,,,"[43.2, 5.3]",3775649,72,,,,0.025800725,,Right Foot,,,"[58.7, 5.7]",,Ground Pass,,15.50516,,,Lily Woodham,15704.0,,,,,,,2,Regular Play,Danielle Carter,24281.0,Right Center Forward,154,Reading WFC,974,['55e88cb3-bf89-424e-b2d4-0e2361d6586c'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:27:32.782,Pass,
,,,,,,,,,,,,,,,,,4.530983,,,,,,,,,,,93413782-b180-4ba6-ada3-23ca3c57f937,2218,,,"[57.4, 5.7]",3775649,72,,,,-0.17891717,,Left Foot,,,"[85.6, 0.6]",,Ground Pass,,28.65746,,Out,Emma Harries,46635.0,,,,,,,2,Regular Play,Lily Woodham,15704.0,Left Back,154,Reading WFC,974,['f4baea5d-cda5-45ff-a473-0a2d027c4162'],35,,,,,,,,,,,,,,,,,Reading WFC,974,00:27:35.266,Pass,
,,,,,,,,,,,,,,,,,1.567863,,,,,,,,,,,1ef476b5-de1a-4ec2-97a3-e720ef517b21,2220,,,"[22.7, 80.0]",3775649,73,,,,-0.28805545,,,,,"[41.6, 74.4]",,High Pass,,19.71218,,,Emily Louise van Egmond,5076.0,,,,,,Throw-in,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,155,West Ham United LFC,972,['5d9a9d40-6f50-4927-b648-55cdbc5710a8'],19,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:19.663,Pass,
,,,,,,,,,,,,,,,,,1.124293,,,,,,,,,,,e059d557-b2ed-4917-aa4d-dda46f86c41a,2222,,,"[41.6, 74.4]",3775649,73,,,,-1.219082,,Head,,,"[45.6, 63.5]",,High Pass,,11.610771,,Incomplete,Kate Longhurst,18147.0,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Left Wing,155,West Ham United LFC,972,"['03e8d5d7-bb9b-4cb2-b696-b37bdc3ff13a', 'd36e683d-a6c4-426c-ac7a-75b0fe39b3f3']",21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:21.270,Pass,
,,,,,,,,,,,,,,,,,0.767194,,,,,,,,,,,c730903a-b858-482d-8988-408e3b936555,2226,,,"[73.4, 17.1]",3775649,73,,,,-0.66165555,,Right Foot,,,"[84.7, 8.3]",,Ground Pass,,14.32236,,,Danielle Carter,24281.0,,,,,,,2,Regular Play,Angharad James,15577.0,Right Defensive Midfield,156,Reading WFC,974,['7c6ab487-cb5c-4c82-ad27-32024064a3ee'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:28:23.595,Pass,
,,,,,,,,,,,,,,,,,1.518615,,,,,,,,,,,3310f205-a77d-4a16-bebd-47148b7770eb,2228,,,"[84.7, 8.3]",3775649,73,,,,1.0934509,,Right Foot,,,"[95.2, 28.6]",,High Pass,,22.85476,,Incomplete,Rachel Rowe,19780.0,,,,,,,2,Regular Play,Danielle Carter,24281.0,Right Center Forward,156,Reading WFC,974,"['510291a4-e5d8-4ef3-9bc7-cf5ee161ef4c', 'ab0e11ab-0a72-44d3-8c6b-8ae143d229fb']",24,,,,,,,,,,,,,,,,,Reading WFC,974,00:28:24.362,Pass,
,,,,,,,,,,,,,,,,,0.848635,,,,,,,,,,,8c4161a7-d0c3-4052-9f20-c2b81b8014f3,2231,,,"[96.3, 0.1]",3775649,73,,,,1.3465616,,,,,"[98.9, 11.5]",,Low Pass,,11.692733,,,Danielle Carter,24281.0,,,,,,Throw-in,2,From Throw In,Lily Woodham,15704.0,Left Back,157,Reading WFC,974,['3559ec8b-f6b0-49d0-8c93-ec63e5013b5d'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:28:34.735,Pass,
,,,,,,,,,,,,,,,,,3.995429,,,,,,,,,,,d74d41cf-84d7-4375-8485-801ed705a64b,2234,,,"[99.7, 10.0]",3775649,73,,,,0.09332418,,Right Foot,,,"[120.0, 11.9]",,Ground Pass,,20.388721,,Out,Fara Williams,10251.0,,,,,,,2,From Throw In,Danielle Carter,24281.0,Right Center Forward,157,Reading WFC,974,['dd13c20a-07db-4f81-a849-571dbb54fb60'],36,,,,,,,,,,,,,,,,,Reading WFC,974,00:28:36.798,Pass,
,,,,,,,,,,,,,,,,,4.417149,,,,,,,,,,,f2be09f0-1e7e-42ea-8abc-7f77ac643fcd,2238,,,"[6.0, 44.0]",3775649,74,,,,0.4238514,,Right Foot,,,"[68.5, 72.2]",,High Pass,,68.56741,,,Kenza Dali,15421.0,,,,,,Goal Kick,2,From Goal Kick,Courtney Brosnan,31555.0,Goalkeeper,158,West Ham United LFC,972,['97514b93-b08e-4a9a-9550-ced234f86081'],7,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:07.356,Pass,
,,,,,,,,,,,,,,,,,0.712984,,,,,,,,,,,cfecfe88-673b-4126-9484-d2bd452c3bc8,2241,,,"[68.7, 72.2]",3775649,74,,,,-0.4636476,,Right Foot,,,"[77.1, 68.0]",,High Pass,,9.391485,,,Martha Thomas,31558.0,,,,,,,2,From Goal Kick,Kenza Dali,15421.0,Right Wing,158,West Ham United LFC,972,['24e476b4-8701-4675-ab92-38073c3be222'],11,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:11.813,Pass,
,,,,,,,,,,,,,,,,,1.951218,,,,,,,,,,,66fc3262-f91d-48ec-bf26-d82b1cbdf5a1,2245,,,"[20.4, 23.3]",3775649,74,,,,2.3729153,,Right Foot,,,"[5.2, 38.0]",,Ground Pass,,21.145449,,,Grace Moloney,15719.0,,,,,,Recovery,2,Regular Play,Deanna Cooper,20061.0,Left Center Back,159,Reading WFC,974,['1a82d023-7c03-4fa1-aea2-4214b95b8800'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:15.229,Pass,
,,,,,,,,,,,,,,,,,2.724422,,,,,,,,,,,64e8708c-0d51-41c2-9b63-dd67e12999ef,2248,,,"[5.2, 38.0]",3775649,74,,,,-0.6412648,,Right Foot,,,"[48.2, 5.9]",,High Pass,,53.660133,,,Danielle Carter,24281.0,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,159,Reading WFC,974,['eb5e85d4-d163-446a-adb6-299f374e9ed7'],17,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:17.220,Pass,
,,,,,,,,,,,,,,,,,1.903392,,,,,,,,,,,57aea270-1d55-478f-ba5f-10f2702e6c31,2254,,,"[77.7, 80.0]",3775649,74,,,,-0.40094963,,,,,"[96.1, 72.2]",,High Pass,,19.984995,,Incomplete,Cecilie Redisch Kvamme,31553.0,,,,,,Throw-in,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,160,West Ham United LFC,972,"['37b5b9f5-b462-426b-985e-f234b619e6a1', 'dbde66be-22d1-4321-bb52-4d7fc9a9502d']",40,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:40.449,Pass,
,,,,,,,,,,,,,,,,,1.686934,,,,,,,,,,,6c9877de-16f7-4f1d-95de-e67238346dcf,2259,,,"[92.5, 75.2]",3775649,74,,,True,3.1415927,,,,,"[84.6, 75.2]",,Low Pass,,7.9,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,Interception,2,From Throw In,Martha Thomas,31558.0,Center Forward,160,West Ham United LFC,972,"['18f994ad-b27c-42f7-8b88-cd74211420be', '65f17065-f04e-4122-9a9f-4d025bd2ee4d']",43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:43.615,Pass,True
,,,,,,,,,,,,,,,,,2.083841,,,,,,,,,,,c51761d9-b247-4121-95b0-f2ef87ce0282,2262,,,"[84.6, 75.2]",3775649,74,,,,-1.133005,,Right Foot,,,"[91.2, 61.1]",,High Pass,,15.568237,,Incomplete,Kenza Dali,15421.0,,,,,,,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,160,West Ham United LFC,972,"['61894ec0-ee0d-45d4-a3bf-a753aecfebc9', 'c40007c8-0ad0-4bce-b1e8-485accb83e39']",45,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:45.335,Pass,
,,,,,,,,,,,,,,,,,5.149119,,,,,,,,,,,9dfa8def-c705-434c-ac9e-9f91a36e2d20,2265,,,"[22.9, 24.3]",3775649,74,,,,-0.14053757,,Right Foot,,,"[95.0, 14.1]",,High Pass,,72.817924,,Incomplete,Emma Harries,46635.0,,,,,,Recovery,2,From Throw In,Deanna Cooper,20061.0,Left Center Back,160,West Ham United LFC,972,"['cf22762b-f775-4804-9744-1b14a8bb53e5', 'f2b59939-8d67-4f9e-b7dc-126c284a6e93']",48,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:48.619,Pass,
,,,,,,,,,,,,,,,,,1.368789,,,,,,,,,,,a40425fe-ca09-4654-b06e-0bcc9ff3dd96,2270,,,"[33.2, 74.6]",3775649,74,,,,-0.1453844,,Right Foot,,,"[65.3, 69.9]",,Low Pass,,32.442257,,,Kenza Dali,15421.0,,,,,,,2,From Throw In,Grace Fisk,34232.0,Right Center Back,160,West Ham United LFC,972,"['3315866c-b1fd-49a0-89ee-ae07e15b7140', '8c82c713-6530-4341-9970-78df3b4e7b57']",56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:56.522,Pass,True
,,,,,,,,,,,,,,,,,1.04437,,,,,,,,,,,44607209-fa57-4cc4-844b-8d6045cbd92d,2276,,,"[51.2, 66.2]",3775649,75,,,,2.6692872,,Right Foot,,,"[42.0, 70.9]",,Ground Pass,,10.331021,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Wing,160,West Ham United LFC,972,"['bfb1b91f-7af7-4f45-bd1f-dacad9b12b12', 'f5c4d6bd-69f7-4c1d-bf9e-f3bda4dfe4b7']",2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:02.845,Pass,True
,,,,,,,,,,,,,,,,,2.070735,,,,,,,,,,,ce84140e-e990-4530-bf3d-f5a93e0f3a3f,2279,,,"[42.0, 70.9]",3775649,75,,,,-0.15456463,,Right Foot,,,"[77.3, 65.4]",,High Pass,,35.725903,,,Martha Thomas,31558.0,,,,,,,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,160,West Ham United LFC,972,['40058960-e176-4690-9e88-9e8a1a5cf2c0'],3,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:03.930,Pass,
,,,,,,,,,,,,,,,,,1.538555,,,,,,,,,,,a6580ba2-0912-4398-ba81-b5841fcdef2e,2281,,,"[77.3, 65.4]",3775649,75,,,,-0.96299434,,Head,,,"[83.7, 56.2]",,High Pass,,11.207141,,Incomplete,Kate Longhurst,18147.0,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,160,West Ham United LFC,972,"['b8e64ed5-bcef-4022-ab83-76b7ef2e343b', 'd2e386d1-ad94-4e97-8046-16ddb7268cde']",6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:06.040,Pass,
,,,,,,,,,,,,,,,,,2.044565,,,,,,,,,,,d2e386d1-ad94-4e97-8046-16ddb7268cde,2283,,,"[36.4, 23.9]",3775649,75,,,,0.05835292,,Right Foot,,,"[65.5, 25.6]",,High Pass,,29.149614,,,Fara Williams,10251.0,,,,,,Recovery,2,Regular Play,Kristine Leine,31628.0,Right Center Back,161,Reading WFC,974,"['9a3a62ea-8b65-4f1d-bf30-e0c8140dc132', 'a6580ba2-0912-4398-ba81-b5841fcdef2e']",7,,,,,,,,,,,,,,,,,Reading WFC,974,00:30:07.579,Pass,
,,,,,,,,,,,,,,,,,1.347508,,,,,,,,,,,76f53ac1-5085-4daf-968f-74de6382ae8a,2286,,,"[61.9, 25.6]",3775649,75,,,,1.5126096,,Right Foot,,,"[62.5, 35.9]",,Ground Pass,,10.317461,,,Jessica Fishlock,5016.0,,,,,,,2,Regular Play,Fara Williams,10251.0,Left Center Forward,161,Reading WFC,974,['a3662c2e-2175-4b84-9149-31b5cb5eed29'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:30:10.943,Pass,
,,,,,,,,,,,,,,,,,1.642284,,,,,,,,,,,11ca52e0-ff0a-4f27-a53e-62764d794edf,2295,,,"[65.7, 35.9]",3775649,78,,,,-1.1011368,,Right Foot,,,"[75.8, 16.0]",,Ground Pass,,22.316362,,,Lily Woodham,15704.0,,,,,,Free Kick,2,From Free Kick,Deanna Cooper,20061.0,Left Center Back,162,Reading WFC,974,['88c1713d-4a7a-4c03-96d5-5368a8ea7fd6'],8,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:08.430,Pass,
,,,,,,,,,,,,,,,,,1.779009,,,,,,,,,,,f5862560-41d1-42dc-9d87-9199ad93e703,2305,,,"[86.2, 14.7]",3775649,78,,,,0.8176451,,Right Foot,True,,"[108.7, 38.7]",,High Pass,,32.897568,,Incomplete,Emma Harries,46635.0,,,,,,Free Kick,2,From Free Kick,Rachel Rowe,19780.0,Right Midfield,163,Reading WFC,974,"['0a4965b6-86e3-438a-abdd-03e8850197f1', '65014a7c-795a-4ea9-bdbd-1cf02d218430']",37,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:37.806,Pass,
,,,,,,,,,,,,,,,,,0.938409,,,,,,,,,,,43e1f364-f564-4279-865e-a056970e2aea,2308,,,"[94.4, 45.7]",3775649,78,,,,-1.1331651,,Left Foot,,,"[99.5, 34.8]",,Low Pass,,12.034118,,Incomplete,Angharad James,15577.0,,,,,,Recovery,2,From Free Kick,Lily Woodham,15704.0,Left Back,163,Reading WFC,974,"['9b2435e3-e57b-4ace-bde7-6c517664d8c0', 'ad7b43db-fd98-4db4-bb09-c595da9b6958']",41,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:41.724,Pass,
,,,,,,,,,,,,,,,,,1.866031,,,,,,,,,,,39acc5aa-de8d-4db9-847c-c4cd54bdff51,2311,,,"[76.2, 26.3]",3775649,78,,,,2.9750092,,Right Foot,,,"[64.9, 28.2]",,Ground Pass,,11.458621,,,Natasha Harding,15725.0,,,,,,Recovery,2,From Free Kick,Rachel Rowe,19780.0,Right Midfield,163,Reading WFC,974,['1039b7d0-5b78-4cae-8f10-6c817f2f8cd1'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:45.203,Pass,
,,,,,,,,,,,,,,,,,1.255701,,,,,,,,,,,f71c1d36-36c7-4f95-93a6-2f6cdbd0e118,2313,,,"[64.9, 28.2]",3775649,78,,,,-1.0109994,,Right Foot,,,"[74.3, 13.2]",,Low Pass,,17.701977,,,Rachel Rowe,19780.0,,,,,,,2,From Free Kick,Natasha Harding,15725.0,Right Back,163,Reading WFC,974,['74178b96-380f-44e0-8a6c-99b87a078614'],47,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:47.069,Pass,
,,,,,,,,,,,,,,,,,1.029764,,,,,,,,,,,71a96139-7571-4e69-a937-e59e39701f4c,2316,,,"[79.6, 19.8]",3775649,78,,,,0.6996362,,Right Foot,,,"[91.6, 29.9]",,Ground Pass,,15.684706,,Incomplete,Angharad James,15577.0,,,,,,,2,From Free Kick,Rachel Rowe,19780.0,Right Midfield,163,Reading WFC,974,"['05bf46e5-e60f-49e3-9e22-1434ee830550', '46f98aef-26b7-435b-9327-9947c8b33f53']",49,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:49.844,Pass,
,,,,,,,,,,,,,,,,,5.354319,,,,,,,,,,,2de5e939-08bd-4932-9968-90d2332686a4,2319,,,"[25.1, 47.4]",3775649,78,,,,0.5532276,,Left Foot,,,"[57.0, 67.1]",,High Pass,,37.492664,,,Kenza Dali,15421.0,,,,,,Recovery,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Center Back,163,Reading WFC,974,['a4ca08b7-4b02-4388-9885-789dd0c186df'],51,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:51.764,Pass,
,,,,,,,,,,,,,,,,,0.351348,,,,,,,,,,,78453163-4c7d-494a-9faf-0c284383ded1,2323,,,"[55.2, 71.6]",3775649,78,,,,-0.7140907,,Right Foot,,,"[58.2, 69.0]",,Ground Pass,,3.9698865,,Incomplete,Kate Longhurst,18147.0,,,,,,,2,From Free Kick,Kenza Dali,15421.0,Right Wing,163,Reading WFC,974,"['24482426-3f00-49b3-bebf-6a28f9d9ef65', '3127b49d-420d-425c-b8e2-df7862c1a59e', '6430a269-3ea1-4481-a9cb-69c2b02a8cf4']",57,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:57.942,Pass,True
,,,,,,,,,,,,,,,,,1.099284,,,,,,,,,,,f3a2e85e-4f98-4f40-b2ce-e6df7f883bd1,2326,,,"[57.6, 17.1]",3775649,78,,,,-1.1011964,,Right Foot,,,"[61.0, 10.4]",,Ground Pass,,7.5133214,,,Rachel Rowe,19780.0,,,,,,Recovery,2,From Free Kick,Natasha Harding,15725.0,Right Back,163,Reading WFC,974,['5d787255-e994-4357-be34-11cc86bcf8ee'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:59.887,Pass,
,,,,,,,,,,,,,,,,,1.482019,,,,,,,,,,,9501a40d-1b8e-4399-93fa-e12443e0106b,2329,,,"[61.0, 9.8]",3775649,79,,,,1.8655264,,Right Foot,,,"[59.3, 15.4]",,Ground Pass,,5.8523498,,Incomplete,Angharad James,15577.0,,,,,,,2,From Free Kick,Rachel Rowe,19780.0,Right Midfield,163,Reading WFC,974,"['14e34be0-fb5b-4367-9018-d6d34f49f065', '27838d3e-aa5d-48bf-af3d-907f94e980b3']",2,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:02.576,Pass,
,,,,,,,,,,,True,,,,,,0.899209,,,,,,,,,,,27838d3e-aa5d-48bf-af3d-907f94e980b3,2331,,,"[60.8, 64.7]",3775649,79,,,,-2.382737,,Right Foot,,,"[55.0, 59.2]",,Ground Pass,,7.993122,,,Dagný Brynjarsdóttir,10124.0,,,,,,Interception,2,Regular Play,Kate Longhurst,18147.0,Right Defensive Midfield,164,West Ham United LFC,972,"['13f91404-4410-4d15-947f-8315fd2ccf17', '9501a40d-1b8e-4399-93fa-e12443e0106b']",4,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:04.058,Pass,
,,,,,,,,,,,,,,,,,1.267437,,,,,,,,,,,8b674a54-6ebf-4dc3-8a07-5ca858844d6c,2335,,,"[54.6, 58.3]",3775649,79,,,,-0.9656851,,Right Foot,,,"[62.9, 46.3]",,Ground Pass,,14.590751,,,Martha Thomas,31558.0,,,,,,,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Defensive Midfield,164,West Ham United LFC,972,"['4b6f0a54-e001-439b-9b5f-efa7012efae1', 'ec96e5e9-98ac-42dd-a7a8-d1000df9c34e']",5,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:05.764,Pass,True
,,,,,,,,,,,,,,,,,1.539128,,,,,,,,,,,8ca719ac-8387-479e-818b-58701cc291d2,2338,,,"[69.6, 38.0]",3775649,79,,,,-1.3843094,,Right Foot,,,"[73.6, 16.8]",,Ground Pass,,21.574059,,,Mayumi Pacheco,15724.0,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,164,West Ham United LFC,972,['04aecf7c-e32b-440e-9997-6cfc71c6f9be'],8,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:08.677,Pass,
,,,,,,,,,,,,,,,,,2.65398,,,,,,,,,,,09d72444-79aa-436b-b9c6-6cf4e592952d,2341,,,"[78.1, 12.3]",3775649,79,,,,-0.25548616,,Left Foot,,,"[104.9, 5.3]",,Ground Pass,,27.699097,,,Emily Louise van Egmond,5076.0,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Right Wing Back,164,West Ham United LFC,972,['3ad34345-08e9-4eb4-bdbd-b2d5a408e2ed'],11,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:11.135,Pass,
,,,,,,,,,,,,,,,,,1.373959,,,,,,,,,,,fbe14acf-4736-4cac-af4f-e85f585fa625,2344,,,"[107.7, 5.7]",3775649,79,,,,1.5814342,635496d2-2ba3-4f35-ab83-07697101c338,Right Foot,True,,"[107.4, 33.9]",,High Pass,,28.201595,,,Martha Thomas,31558.0,True,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Left Wing,164,West Ham United LFC,972,['66fc8cc9-9f37-4a1e-89c2-58e097d9f3c2'],15,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:15.358,Pass,
,,,,,,,,,,,,,,,,,2.778518,,,,,,,,,,,99c88832-a88e-4911-be27-ed98c0120f7c,2348,,,"[7.0, 44.1]",3775649,79,,,,0.13909595,,Right Foot,,,"[52.0, 50.4]",,High Pass,,45.43886,,Incomplete,Angharad James,15577.0,,,,,,Goal Kick,2,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,165,Reading WFC,974,"['1ace8344-86f4-44e3-9473-bc4d3110467a', 'cf98592e-1b8d-42ec-88ab-14436e079cea']",43,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:43.526,Pass,
