50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.981721,,,,,,,,,,,,,,1b8019fa-da10-40d0-b439-eee0e3a79bef,2189,,,"[62.5, 25.6]",3764237,55,,,,-0.53972554,,Right Foot,,,,"[104.9, 0.2]",,Ground Pass,,49.425903,Out,Leah Galton,31539.0,,,,,,,2,From Throw In,Jackie Groenen,10654.0,Right Center Midfield,153,Manchester United,1475,['06261ced-a6d3-4e38-bf04-b8e276e30b09'],55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:55.022,Pass,
,,,,,,,,,,,,,,,,1.663807,,,,,,,,,,,,,,4825ed6d-c475-4575-8614-8b536753c9a6,2191,,,"[28.5, 80.0]",3764237,56,,,,-0.35470566,,,,,,"[50.1, 72.0]",,High Pass,,23.033888,,Claudia Walker,15580.0,,,,,,Throw-in,2,From Throw In,Harriet Scott,19592.0,Right Back,154,Birmingham City WFC,969,['990e15fb-c39e-40f0-8c82-070058b008d3'],24,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:24.459,Pass,
,,,,,,,,,,,,,,,,1.522293,,,,,,,,,,,,,,086879d2-c4ee-485f-b798-32827c77cb5a,2195,,,"[47.6, 71.5]",3764237,56,,,,-0.096473776,,Right Foot,,,,"[56.9, 70.6]",,High Pass,,9.343447,,Sarah Emma Mayling,19500.0,,,,,,,2,From Throw In,Claudia Walker,15580.0,Center Forward,154,Birmingham City WFC,969,['abeab832-d441-4276-b68e-a113c7e6899a'],26,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:26.758,Pass,
,,,,,,,,,,,,,,,,1.174047,,,,,,,,,,,,,,7f38a5d2-f7fe-4c1d-8557-7a7fa2bf7157,2199,,,"[63.6, 70.6]",3764237,56,,,,-1.19029,,Right Foot,,,,"[66.4, 63.6]",,Ground Pass,,7.539231,,Claudia Walker,15580.0,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Right Midfield,154,Birmingham City WFC,969,['307f9a0a-18aa-48e9-a2ea-ee10731abd0d'],29,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:29.762,Pass,
,,,,,,,,,,,,,,,,2.804101,,,,,,,,,,,,,,6c60e27a-81a8-4745-8289-5fc59888e85d,2203,,,"[85.1, 62.4]",3764237,56,,,,0.32620487,,Right Foot,,,,"[112.0, 71.5]",,Ground Pass,,28.397535,,Harriet Scott,19592.0,,,,,,,2,From Throw In,Claudia Walker,15580.0,Center Forward,154,Birmingham City WFC,969,['1c1eee05-658f-4ce1-8ac3-67e9881adb16'],33,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:33.572,Pass,
,,,,,,,,,,,,,,,,1.65214,,,,,,,,,,,,,,35eecac6-0743-43f6-babb-6fd9d0a49888,2206,,,"[117.0, 71.1]",3764237,56,,,,-1.7321119,b13e5ebd-d584-4be3-9102-2b04a3746054,Right Foot,True,,,"[110.8, 33.0]",,High Pass,,38.601166,,Emma Rose Kelly,34375.0,True,,,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,154,Birmingham City WFC,969,['3082fc36-26b8-46ce-8325-1c0488e906f0'],36,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:36.842,Pass,
,,,,,,,,,,,,,,,,1.818108,,,,,,,,,,,,,,9bab0235-da91-4ebc-9498-ce423ade11b1,2210,,,"[7.0, 44.1]",3764237,56,True,,,-1.1754463,,Right Foot,,,,"[12.3, 31.4]",,Ground Pass,,13.76154,,Millie Turner,31536.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,155,Manchester United,1475,['24b820d1-1191-437d-9710-b662e69d1976'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:53.459,Pass,
,,,,,,,,,,,,,,,,1.613331,,,,,,,,,,,,,,212c241a-6c37-42d5-a595-1bbf7543d16d,2212,,,"[26.8, 26.1]",3764237,56,,,,-1.0778778,,Right Foot,,,,"[36.2, 8.6]",,Ground Pass,,19.864794,,Ona Batlle Pascual,46639.0,,,,,,,2,From Goal Kick,Millie Turner,31536.0,Left Center Back,155,Manchester United,1475,['4304ee5e-3675-4ad5-b567-16d1415f1cde'],59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:59.212,Pass,
,,,,,,,,,,,,,,,,1.130004,,,,,,,,,,,,,,87189c0e-1c28-40d3-97b1-95bcedc16b82,2216,,,"[34.3, 11.4]",3764237,57,,,,1.5194397,,Right Foot,,,,"[35.4, 32.8]",,Low Pass,,21.428253,,Jackie Groenen,10654.0,,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Left Back,155,Manchester United,1475,['1f376547-12a6-40bf-910a-69be0115af19'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:01.929,Pass,
,,,,,,,,,,,,,,,,1.36013,,,,,,,,,,,,,,7b50cea7-e064-4f29-a2fa-5ea75cd070bd,2219,,,"[32.9, 34.7]",3764237,57,,,,1.8547741,,Right Foot,,,,"[26.8, 55.6]",,Ground Pass,,21.772001,,Amy Turner,31533.0,,,,,,,2,From Goal Kick,Jackie Groenen,10654.0,Right Center Midfield,155,Manchester United,1475,['f49e5ac6-0084-408f-a802-a9269f01bad8'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:04.358,Pass,
,,,,,,,,,,,,,,,,1.246526,,,,,,,,,,,,,,6da19394-d241-453d-9966-299dfe78ac94,2222,,,"[28.4, 57.3]",3764237,57,,,,0.29584962,,Right Foot,,,,"[57.6, 66.2]",,High Pass,,30.526218,,Ella Toone,31534.0,,,,,,,2,From Goal Kick,Amy Turner,31533.0,Right Center Back,155,Manchester United,1475,['afb6b1e1-9925-44ce-89b4-f41468f50b42'],6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:06.958,Pass,
,,,,,,,,,,,,,,,,1.306736,,,,,,,,,,,,,,89fb65ee-9a3b-4f64-89a1-c6ce9592ca0a,2227,,,"[53.9, 8.4]",3764237,57,,,,0.41122654,,Left Foot,,,,"[67.2, 14.2]",,High Pass,,14.509652,,Christie Murray,15628.0,,,,,,,2,Regular Play,Rebecca Holloway,31568.0,Left Back,156,Birmingham City WFC,969,['2a42b764-ff79-424c-949e-fad56e075ae9'],9,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:09.967,Pass,
,,,,,,,,,,,,,,,,1.310343,,,,,,,,,,,,,,59ffc2c9-e80a-420a-be67-c09cb754f9fa,2231,,,"[66.4, 15.1]",3764237,57,,,True,-0.8334381,,,,,,"[76.3, 4.2]",,High Pass,,14.724809,,Rebecca Holloway,31568.0,,,,,,Recovery,2,Regular Play,Christie Murray,15628.0,Left Center Midfield,156,Birmingham City WFC,969,"['7e7c72b2-2516-4d30-b1ed-4ba839389146', 'efd3a9dd-54df-451a-88cc-57e44837bd00']",13,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:13.585,Pass,True
,,,,,,,,,,,,,,,,1.606256,,,,,,,,,,,,,,5de5bee4-f57d-4ff3-8ddb-3cc0a77c1f6e,2241,,,"[17.7, 77.1]",3764237,57,,,,-0.49394137,,Right Foot,,,,"[35.9, 67.3]",,Ground Pass,,20.670752,,Hayley Ladd,19501.0,,,,,,Free Kick,2,From Free Kick,Amy Turner,31533.0,Right Center Back,158,Manchester United,1475,['e671bac3-70da-452e-a403-35a79a652621'],30,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:30.354,Pass,
,,,,,,,,,,,,,,,,2.434355,,,,,,,,,,,,,,c9c6f121-92a7-4dc8-ac3a-4c205947e4d0,2244,,,"[35.9, 67.3]",3764237,57,,,,-1.9093521,,Right Foot,,,,"[25.9, 38.9]",,Ground Pass,,30.109135,,Millie Turner,31536.0,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Left Center Midfield,158,Manchester United,1475,['8f476ab0-0d4a-498b-8fc7-202944aaa96a'],33,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:33.093,Pass,
,,,,,,,,,,,,,,,,1.864883,,,,,,,,,,,,,,c6ec8c78-8637-4000-bfb0-27498c03f300,2247,,,"[29.6, 37.2]",3764237,57,,,,-0.9664908,,Right Foot,,,,"[49.9, 7.8]",,Ground Pass,,35.72744,,Ona Batlle Pascual,46639.0,,,,,,,2,From Free Kick,Millie Turner,31536.0,Left Center Back,158,Manchester United,1475,['5163caaf-599e-41b5-afb2-c1d763af3021'],36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:36.517,Pass,
,,,,,,,,,,,,,,,,0.987592,,,,,,,,,,,,,,45d7e175-26be-4dd9-a272-ac8a550f5d4f,2255,,,"[59.9, 16.0]",3764237,57,,,,0.038740296,,Right Foot,,,,"[72.8, 16.5]",,Ground Pass,,12.909686,,Jackie Groenen,10654.0,,,,,,,2,From Free Kick,Ona Batlle Pascual,46639.0,Left Back,158,Manchester United,1475,"['480d2a3b-1487-4a8f-9e9c-719682bcaa27', 'c6b27ea9-9f3d-491d-9b10-6ab4e238a4df']",41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:41.044,Pass,True
,,,,,,,,,,,,,,,,2.492093,,,,,,,,,,,,,,c61f25c9-ad14-4622-9435-65ba103eaa4e,2258,,,"[72.8, 16.5]",3764237,57,,,,-0.25607035,,Left Foot,,,,"[100.3, 9.3]",,Ground Pass,,28.426924,,Leah Galton,31539.0,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Right Center Midfield,158,Manchester United,1475,['10514a10-82cb-4381-8d06-38dfb23edd73'],42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:42.509,Pass,
,,,,,,,,,,,,,,,,1.578044,,,,,,,,,,,,,,3dcd5e4e-0641-4e1d-ad16-683576d99b7b,2261,,,"[111.9, 14.4]",3764237,57,,,,1.595722,,Left Foot,True,,,"[111.0, 50.5]",,Low Pass,,36.111217,Incomplete,,,,,,,,,2,From Free Kick,Leah Galton,31539.0,Left Wing,158,Manchester United,1475,['cbfee00f-60cc-46e8-bdfc-5c85f2fa3c0e'],46,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:46.582,Pass,
,,,,,,,,,,,,,,,,1.959435,,,,,,,,,,,,,,ae27c432-39fd-4c3e-81bc-86d370cb7082,2268,,,"[15.8, 41.7]",3764237,58,,,,1.2436012,,Keeper Arm,,,,"[21.4, 58.2]",,Ground Pass,,17.424408,,Georgia Brougham,15574.0,,,,,,,2,From Keeper,Hannah Hampton,22032.0,Goalkeeper,160,Birmingham City WFC,969,['bcdf7e3d-3c5c-42a8-ae72-40bc737636b2'],3,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:03.410,Pass,
,,,,,,,,,,,,,,,,1.097661,,,,,,,,,,,,,,736a16c5-0de8-487c-a6b9-50b23b5c2d3e,2271,,,"[24.0, 52.4]",3764237,58,,,,-2.2851279,,Right Foot,,,,"[10.3, 36.6]",,Ground Pass,,20.912437,,Hannah Hampton,22032.0,,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,161,Birmingham City WFC,969,['a46a57b3-96e5-4740-a11b-29d94742f8ab'],6,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:06.559,Pass,
,,,,,,,,,,,,,,,,1.27466,,,,,,,,,,,,,,9fdf3c6a-892a-4fae-acbf-a37c9e764ecc,2275,,,"[9.4, 36.1]",3764237,58,,,,-1.1458199,,Right Foot,,,,"[15.6, 22.4]",,Ground Pass,,15.03762,,Rachel Corsie,4984.0,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,162,Birmingham City WFC,969,['5a6f7834-b394-45ff-9a58-61ff5a39a27b'],9,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:09.385,Pass,
,,,,,,,,,,,,,,,,1.157554,,,,,,,,,,,,,,d4875f9b-4844-40d7-9ed8-617a34f1a288,2279,,,"[15.6, 23.7]",3764237,58,,,,1.1722739,,Right Foot,,,,"[22.8, 40.8]",,Ground Pass,,18.553976,,Georgia Brougham,15574.0,,,,,,,2,Regular Play,Rachel Corsie,4984.0,Left Center Back,163,Birmingham City WFC,969,"['29ab7bc1-0475-4842-ab2b-bf675491968c', '44f90c01-69da-4391-98a6-e715bf044ad6']",11,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:11.725,Pass,True
,,,,,,,,,,,,,,,,2.064336,,,,,,,,,,,,,,fd63eaab-5882-45a6-b9ac-10948bf64301,2282,,,"[24.0, 41.7]",3764237,58,,,,-1.2890872,,Right Foot,,,,"[35.2, 3.0]",,Low Pass,,40.288086,,Rebecca Holloway,31568.0,,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,164,Birmingham City WFC,969,['ea31531f-22cd-4622-8b12-cbf1484a44e0'],14,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:14.096,Pass,
,,,,,,,,,,,,,,,,2.36244,,,,,,,,,,,,,,114e6ef3-3bde-4707-af0f-734aba978a48,2285,,,"[38.0, 3.7]",3764237,58,,,,0.63858515,,Left Foot,,,,"[77.2, 32.8]",,High Pass,,48.82059,Incomplete,Claudia Walker,15580.0,,,,,,,2,Regular Play,Rebecca Holloway,31568.0,Left Back,165,Birmingham City WFC,969,"['25e504cb-8248-495d-b9dc-e7d898043f10', 'c0314a01-b711-4d04-be7a-2bbd14580012']",18,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:18.419,Pass,
,,,,,,,,,,,,,,,,1.333739,,,,,,,,,,,,,,25e504cb-8248-495d-b9dc-e7d898043f10,2287,,,"[42.9, 47.3]",3764237,58,,,,-0.21165767,,Right Foot,,,,"[55.0, 44.7]",,High Pass,,12.376186,,Hayley Ladd,19501.0,,,,,,Recovery,2,From Counter,Millie Turner,31536.0,Left Center Back,166,Manchester United,1475,"['114e6ef3-3bde-4707-af0f-734aba978a48', 'de3fcf97-0c00-4313-b470-a35cc88524da']",20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:20.782,Pass,
,,,,,,,,,,,,,,,,1.484065,,,,,,,,,,,,,,48db60e0-335a-42b4-969a-0b27460cfb45,2291,,,"[60.8, 42.8]",3764237,58,,,,0.1640301,,Right Foot,,,,"[75.3, 45.2]",,Ground Pass,,14.697279,,Alessia Russo,47521.0,,,,,,,2,From Counter,Hayley Ladd,19501.0,Left Center Midfield,166,Manchester United,1475,['d075e936-eed8-49e3-9603-9f58a809ec16'],23,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:23.334,Pass,
,,,,,,,,,,,,,,,,1.927656,,,,,,,,,,,,,,2d29437a-3be6-43a9-aabb-1ebd58d64c0c,2297,,,"[77.7, 53.1]",3764237,58,,,,-0.557198,,Right Foot,,,,"[109.8, 33.1]",,High Pass,,37.820763,,Amy Turner,31533.0,,,,,,Free Kick,2,From Free Kick,Hayley Ladd,19501.0,Left Center Midfield,167,Manchester United,1475,['5c83b2aa-a800-4a9e-8407-ed52c772fd82'],58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:58.504,Pass,
,,,,,,,,,,,,,,,,1.07982,,,,,,,,,,,,,,d8f07dd8-ecc1-4504-a445-f6c86b9fdee6,2301,,,"[111.2, 6.5]",3764237,59,,,,2.3948019,,Right Foot,,,,"[99.1, 17.7]",,Ground Pass,,16.487875,,Jackie Groenen,10654.0,,,,,,,2,From Free Kick,Amy Turner,31533.0,Right Center Back,167,Manchester United,1475,"['873668a4-0550-4857-ad7d-b2dc4116b753', 'a75e7897-3976-4ee4-93d8-1350496ed8bc']",4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:04.090,Pass,True
,,,,,,,,,,,,,,,,0.743603,,,,,,,,,,,,,,bcf01273-6a41-49d8-8b63-c943d15842cd,2305,,,"[98.7, 20.2]",3764237,59,,,,0.5599398,,Right Foot,,,,"[105.4, 24.4]",,Ground Pass,,7.9075913,Incomplete,Leah Galton,31539.0,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Right Center Midfield,167,Manchester United,1475,"['8d06e35e-6744-48b0-b327-cd048e0cb490', 'fb7eca21-7dec-4553-934c-9325062b1002', 'fcf9ba3e-962c-42ba-bff8-a8d737b46d9b']",6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:06.164,Pass,True
,,,,,,,,,,,,,,,,1.416207,,,,,,,,,,,,,,f496a6c1-a7f2-4e42-a49f-c83e06c2a208,2315,,,"[117.0, 26.8]",3764237,59,,,,1.9289546,393ae724-7145-4619-b461-d894bb854b7c,Left Foot,True,True,,"[110.3, 44.7]",True,Ground Pass,,19.112823,,Kirsty Hanson,31532.0,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Right Center Midfield,167,Manchester United,1475,['1be0328d-43c8-4b6c-9fa8-2059d2c36d59'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:11.626,Pass,
,,,,,,,,,,,,,,,,1.459816,,,,,,,,,,,,,,8f623577-e12d-44ed-9e4c-bfacc914201f,2319,,,"[60.0, 40.0]",3764237,59,,,,-2.9361973,,Right Foot,,,,"[48.0, 37.5]",,Ground Pass,,12.25765,,Lucy Whipp,31566.0,,,,,,Kick Off,2,From Kick Off,Claudia Walker,15580.0,Center Forward,168,Birmingham City WFC,969,['45d50149-3218-484a-b3f0-b928d478ed84'],58,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:58.154,Pass,
,,,,,,,,,,,,,,,,1.776944,,,,,,,,,,,,,,582dfefe-3df2-40cf-ad99-86d53fd6f527,2322,,,"[47.6, 37.5]",3764237,60,,,,0.738011,,Right Foot,,,,"[73.0, 60.6]",,High Pass,,34.33322,Incomplete,,,,,,,,,2,From Kick Off,Lucy Whipp,31566.0,Center Defensive Midfield,168,Birmingham City WFC,969,['d83dc479-a37d-4132-9164-fecb4fb49436'],0,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:00.952,Pass,
,,,,,,,,,,,,,,,,1.699518,,,,,,,,,,,,,,d83dc479-a37d-4132-9164-fecb4fb49436,2323,,,"[47.1, 19.5]",3764237,60,,,,-0.4095921,,Head,,,,"[67.6, 10.6]",,High Pass,,22.348602,,Leah Galton,31539.0,,,,,,Recovery,2,From Counter,Ona Batlle Pascual,46639.0,Left Back,169,Manchester United,1475,"['582dfefe-3df2-40cf-ad99-86d53fd6f527', '88e4ab5c-6248-44fc-8b59-e170dce8983a']",2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:02.729,Pass,
,,,,,,,,,,,,,,,,2.756645,,,,,,,,,,,,,,da605e94-69cf-4929-b4ef-8b3693ea3c04,2325,,,"[66.2, 10.2]",3764237,60,,,,0.3055769,2a6e6311-68e7-4f6d-9e7d-91f64dcf6a95,Left Foot,,,,"[97.9, 20.2]",,High Pass,,33.239887,,Alessia Russo,47521.0,True,,,,,,2,From Counter,Leah Galton,31539.0,Left Wing,169,Manchester United,1475,['8436b7e8-66c2-4b97-a4f4-454798d98317'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:04.429,Pass,
,,,,,,,,,,,,,,,,1.143632,,,,,,,,,,,,,,f8bd060c-7662-4c2e-86a3-30a40e810e21,2331,,,"[6.0, 36.0]",3764237,60,,,,-1.2087089,,Right Foot,,,,"[11.0, 22.8]",,Ground Pass,,14.11524,,Rachel Corsie,4984.0,,,,,,Goal Kick,2,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,170,Birmingham City WFC,969,['2ade2e5a-635e-4fa6-b7b9-9373c6189a4d'],25,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:25.831,Pass,
,,,,,,,,,,,,,,,,1.39133,,,,,,,,,,,,,,9ed03e17-02ae-4286-8e9b-9d19d84e2e4f,2334,,,"[14.7, 21.7]",3764237,60,,,,-0.72503203,,Right Foot,,,,"[34.0, 4.6]",,Ground Pass,,25.785654,,Rebecca Holloway,31568.0,,,,,,,2,From Goal Kick,Rachel Corsie,4984.0,Left Center Back,170,Birmingham City WFC,969,['d181d29c-09a7-42c4-9fd6-09044c381afd'],32,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:32.067,Pass,
,,,,,,,,,,,,,,,,3.752594,,,,,,,,,,,,,,753d3e37-c360-49e5-a796-b56968f179ad,2338,,,"[50.1, 3.9]",3764237,60,,,,0.15176515,,Left Foot,,,,"[92.6, 10.4]",,High Pass,,42.994186,Incomplete,Claudia Walker,15580.0,,,,,,,2,From Goal Kick,Rebecca Holloway,31568.0,Left Back,170,Birmingham City WFC,969,"['5c95e8ff-0f38-4652-a58b-53cdb98fd9f5', 'da7f8570-17ed-4b61-b2f0-f4990d0cec9b']",37,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:37.553,Pass,
,,,,,,,,,,,,,,,,2.485097,,,,,,,,,,,,,,da7f8570-17ed-4b61-b2f0-f4990d0cec9b,2340,,,"[27.5, 69.7]",3764237,60,,,,-2.429235,,Right Foot,,,,"[7.7, 52.6]",,Ground Pass,,26.161995,,Mary Alexandra Earps,31538.0,,,,,,Recovery,2,Regular Play,Kirsty Smith,10196.0,Right Back,171,Manchester United,1475,"['753d3e37-c360-49e5-a796-b56968f179ad', 'a155083a-ddd6-4f9b-a051-017f80fcffeb']",41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:41.305,Pass,
,,,,,,,,,,,,,,,,1.595695,,,,,,,,,,,,,,82040580-e934-40ed-9e46-187ae5b1ce9e,2343,,,"[8.8, 51.9]",3764237,60,,,,-1.0906968,,Right Foot,,,,"[20.1, 30.2]",,Ground Pass,,24.465895,,Millie Turner,31536.0,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,171,Manchester United,1475,['bbdd096e-8ce2-414b-ace7-c03dd0103e6a'],46,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:46.666,Pass,
,,,,,,,,,,,,,,,,1.090082,,,,,,,,,,,,,,7644bfac-a056-4a82-80be-b727f3774993,2346,,,"[28.0, 27.2]",3764237,60,,,,0.59230363,,Right Foot,,,,"[38.7, 34.4]",,Ground Pass,,12.896899,,Jackie Groenen,10654.0,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,171,Manchester United,1475,['90600d7f-7038-47c6-a34d-08b5ff5ac99a'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:53.157,Pass,
,,,,,,,,,,,,,,,,4.389442,,,,,,,,,,,,,,13c576f7-32ff-4f36-ab09-53ad8abf0f75,2349,,,"[43.8, 37.2]",3764237,60,,,,-0.5035612,,Right Foot,,,,"[91.9, 10.7]",,High Pass,,54.916847,,Leah Galton,31539.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,171,Manchester United,1475,['42cb9153-3f47-448e-bc4e-5fd2ceeb3499'],57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:57.287,Pass,
,,,,,,,,,,,,,,,,1.253955,,,,,,,,,,,,,,fd9f35e6-0469-4ffb-9aed-9e5e964cc498,2354,,,"[26.8, 80.0]",3764237,61,,,,-0.6002636,,,,,,"[43.6, 68.5]",,High Pass,,20.359028,,Christie Murray,15628.0,,,,,,Throw-in,2,From Throw In,Harriet Scott,19592.0,Right Back,172,Birmingham City WFC,969,['3395c5e8-10f1-4fae-a24a-4bf956061773'],22,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:22.262,Pass,
,,,,,,,,,,,,,,,,1.259439,,,,,,,,,,,,,,384c9b1c-b0bc-4899-8e55-54c658088c69,2358,,,"[41.5, 68.7]",3764237,61,,,,2.7496452,,Right Foot,,,,"[34.0, 71.8]",,Ground Pass,,8.1154175,,Harriet Scott,19592.0,,,,,,,2,From Throw In,Christie Murray,15628.0,Left Center Midfield,172,Birmingham City WFC,969,['d16e0f4a-32fc-468f-af6b-5c2bd9acc6ed'],24,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:24.319,Pass,
,,,,,,,,,,,,,,,,5.030327,,,,,,,,,,,,,,84ef7937-8927-42c7-a7ec-ae31c3ee9ac5,2361,,,"[34.0, 71.8]",3764237,61,,,,-0.4949573,,Right Foot,,,,"[86.8, 43.3]",,High Pass,,60.00075,Incomplete,,,,,,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,172,Birmingham City WFC,969,['5f6157ea-1d8c-4c3b-bd7b-2810d08f74d3'],25,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:25.619,Pass,
,,,,,,,,,,,,,,,,1.338081,,,,,,,,,,,,,,1cd81384-3ec1-42d4-be60-d5bbb315cacb,2364,,,"[34.7, 45.0]",3764237,61,,,,-1.5361781,,Right Foot,,,,"[35.5, 21.9]",,Ground Pass,,23.113848,,Millie Turner,31536.0,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,173,Manchester United,1475,['59baeb3d-1b6a-4560-924f-beb37ca8808d'],32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:32.569,Pass,
,,,,,,,,,,,,,,,,2.28087,,,,,,,,,,,,,,85aa48db-9067-42a8-b285-fd2614cb2451,2367,,,"[43.2, 16.5]",3764237,61,,,,-0.15057571,,Left Foot,,,,"[86.7, 9.9]",,High Pass,,43.99784,,Leah Galton,31539.0,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,173,Manchester United,1475,['6589dc7a-a230-411e-a9fa-0b1f499421a3'],36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:36.220,Pass,
,,,,,,,,,,,,,,,,3.451562,,,,,,,,,,,,,,311b9f4b-8604-476b-bd90-86c35cee7030,2370,,,"[86.7, 9.9]",3764237,61,,,True,0.011764163,,,,,,"[112.2, 10.2]",,High Pass,,25.501764,,Alessia Russo,47521.0,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Wing,173,Manchester United,1475,"['56eaf6c6-abb2-4c55-8913-85f8c7f09af9', 'bc0f8143-04fe-4013-a935-28aa840df711']",38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:38.541,Pass,True
,,,,,,,,,,,,,,,,0.923793,,,,,,,,,,,,,,b863d35f-946e-4f79-b639-1869eaff7833,2376,,,"[112.2, 0.1]",3764237,62,,,,1.6961855,,,,,,"[110.7, 12.0]",,Low Pass,,11.994165,,Leah Galton,31539.0,,,,,,Throw-in,2,From Throw In,Ona Batlle Pascual,46639.0,Left Back,174,Manchester United,1475,['b05de875-f8a7-4643-8d44-88e68d88c8dd'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:01.359,Pass,
