ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86f862f4-5f1c-4df6-8dee-9c4a6cf0c0c5,2783,,,"[25.2, 9.2]",3775589,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,163,Reading WFC,974,['ae0b570c-1a87-4042-ac8d-8765a828e3ba'],51,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:51.387,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6d6811-08bf-4c92-98e6-8372eeede363,2785,,,"[60.1, 19.3]",3775589,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amalie Vevle Eikeland,26570.0,Left Midfield,163,Reading WFC,974,['a580f02b-909d-40ed-b9e4-58900ccbf97f'],53,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:53.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b5e792a-45ff-4368-9119-417509e54782,2787,,,"[83.7, 54.2]",3775589,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Center Midfield,164,Arsenal WFC,968,['4523fa0f-34b5-47ab-ad50-00a544fea223'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:55.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1054507-7571-485d-8e5a-3780ed843482,2794,,,"[108.2, 70.6]",3775589,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,164,Arsenal WFC,968,['0b42b866-f474-4667-8303-464d60ceea4a'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:59.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771cb1af-fbb1-43f6-820d-4c83a5890fa1,2802,,,"[65.3, 33.1]",3775589,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,164,Arsenal WFC,968,['7d3b64b9-9006-4bde-ba43-282752479e18'],9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:41:09.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545a46a-8940-4a5a-bb95-06aa1f95a2bf,2805,,,"[72.5, 21.9]",3775589,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,164,Arsenal WFC,968,['ddb741ac-ab84-4b44-8350-af57e3f40d01'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:41:12.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd560c70-9623-4816-b77c-077aa05ab4f5,2808,,,"[65.5, 28.3]",3775589,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,164,Arsenal WFC,968,['3bbde7b5-e40c-4389-9280-5ee35bc1256b'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:41:13.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054a89b-c649-4601-b917-f0f5010f3d65,2811,,,"[74.1, 32.6]",3775589,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,164,Arsenal WFC,968,['508ce690-7134-44cb-8fc9-2ad15f6077b7'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:41:15.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35dd7f9f-2c27-47cc-85d0-ff9a440530f1,2815,,,"[90.3, 34.6]",3775589,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Center Midfield,164,Arsenal WFC,968,"['78b12b9e-f0aa-4c0c-a9a1-cd7fde19d3b6', 'a80a0dea-e0d8-4f08-a929-bd570abfab5d']",17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:41:17.076,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7653ad88-8f3a-4853-988f-7ba36274e74a,2818,,,"[92.5, 30.6]",3775589,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,164,Arsenal WFC,968,['7f241194-2f99-445b-9532-eaee9c130d4f'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:41:18.256,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbcae227-2ae1-40e8-b30f-e072f2634ba3,2835,,,"[66.1, 61.7]",3775589,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Harries,46635.0,Right Center Midfield,168,Reading WFC,974,['7ea130bb-7123-4ef9-a1bc-1239335d716c'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:48:30.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73ede6bc-84cf-464f-aee1-fa5c41d63207,2839,,,"[67.8, 55.9]",3775589,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Right Back,168,Reading WFC,974,['951649c4-6f11-4ff9-8a99-59fb66d7302b'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:48:33.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6adc08a5-4abc-403e-bf0a-396008e61ec5,2842,,,"[74.5, 70.5]",3775589,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Harries,46635.0,Right Center Midfield,168,Reading WFC,974,['54a10e85-9dae-4cad-b99f-37287bf8e4f0'],35,,,,,,,,,,,,,,,,,Reading WFC,974,00:48:35.334,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08f947c7-655e-4e72-9e82-0d7c62961db7,2848,,,"[103.9, 74.4]",3775589,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Harries,46635.0,Right Center Midfield,169,Reading WFC,974,['60808a9d-2124-415d-9f3d-d74a1b8ca17f'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:48:59.915,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3e59f3-c9ed-4527-8999-85093e12819e,2852,,,"[109.7, 67.9]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Right Back,169,Reading WFC,974,['706c6f26-c140-40b5-8733-0ae63389375b'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:05.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21eb4fe9-0625-4b8b-a395-ff24ed850ab0,2854,,,"[19.9, 2.4]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,170,Arsenal WFC,968,['0bc5c6ae-3ff1-4a64-aff3-e859448e79e8'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:49:07.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23b22624-bf20-4789-8256-9a061a02410e,2857,,,"[9.4, 3.0]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,170,Arsenal WFC,968,['caf7aae6-5c39-43a6-93d9-5f8f77c566e3'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:49:10.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589806de-b48c-4ad4-944b-7fd257a3a55b,2862,,,"[84.5, 51.8]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Carter,24281.0,Left Center Forward,170,Arsenal WFC,968,['ea91b6ec-f0d1-4c0d-a7aa-420fb1dbcebf'],17,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:17.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12dcf5ed-5cd4-4a86-a79a-d4f568d12570,2866,,,"[41.3, 68.0]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,170,Arsenal WFC,968,['d7ece992-f365-4f90-adff-d1c464c289ca'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:49:22.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c8f5b79-969e-41e4-bc27-ac085801cec0,2869,,,"[61.8, 70.9]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,170,Arsenal WFC,968,['0607c968-55a6-4eb9-871c-37960b44b924'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:49:23.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69ded40-34b7-489c-b374-715a4e5c8a8b,2880,,,"[89.2, 73.2]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,171,Arsenal WFC,968,['af8ddeaf-60c0-44ee-844f-f398d9571a3e'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:49:42.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77475d1f-7eeb-431b-8f8e-80b4cacfcb3d,2885,,,"[26.9, 25.0]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Right Back,172,Reading WFC,974,['0bd36896-f96c-412b-8578-f6a03a8c9b60'],47,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:47.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ea6201-d758-4078-a44b-18a19b06c469,2888,,,"[37.3, 35.1]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Right Midfield,172,Reading WFC,974,['c4632431-5d37-4f95-b186-9569ac2bcf53'],48,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:48.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917e41a5-5f2c-4013-bdb8-9839c3779e55,2891,,,"[46.0, 27.6]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Right Back,172,Reading WFC,974,['eddee813-f4ce-4a6c-95b0-785a78488108'],52,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:52.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa1f70e-4d87-427e-bf59-0683ac34282b,2894,,,"[37.6, 39.7]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Left Center Midfield,172,Reading WFC,974,['b5616cfb-ee7a-4142-8d5b-cd2826f01011'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:54.832,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c40a643f-8681-47be-99ed-8383d79a38cc,2897,,,"[93.5, 30.8]",3775589,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Carter,24281.0,Left Center Forward,172,Reading WFC,974,['0c29335d-a3db-4809-ae7a-a6283f2cce2a'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:59.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844ba92-af00-4d64-8cb2-38cf5326299b,2901,,,"[29.8, 28.8]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,173,Arsenal WFC,968,['64ec8a13-aaf3-4854-85f3-37ad0b4aef0e'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:02.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1872698-c49d-4044-9772-d0743cf9417f,2904,,,"[32.1, 56.5]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,173,Arsenal WFC,968,['00507cc4-7c1d-41de-897c-b6a7dc82b5b4'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:04.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e010c14-a6cf-4d7e-8bb4-5ec720ddea01,2907,,,"[27.7, 38.1]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,173,Arsenal WFC,968,['b074a702-b162-4534-9495-65276d8caab4'],8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:08.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c2d5f0a-5e24-4a39-82cd-1b87a284cd64,2909,,,"[37.6, 18.8]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,173,Arsenal WFC,968,['5e6cde5d-884a-4fb5-b4e8-a3e78dd5e32b'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:10.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff55e83-0eb6-48ef-b9c6-584f5e797245,2913,,,"[75.0, 17.3]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,173,Arsenal WFC,968,"['1cf0e4b5-92f1-4182-9195-02c592494e07', 'ae6bd7b0-b076-4462-a46d-ef36f2afefe3']",14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:14.724,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33aeaa59-c7ab-4b52-9ba6-5263df6d416d,2917,,,"[67.3, 1.5]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,173,Arsenal WFC,968,['27c432d1-ace6-4523-aa36-b3d3266a2386'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:17.355,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca01a247-3e10-4f8a-94c1-e3c21ad0b613,2920,,,"[89.7, 2.6]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,173,Arsenal WFC,968,['328a9c22-e5d0-4d8e-aa77-a32f79b51c6f'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:18.965,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098d24d3-a2cd-4230-9a71-24ea6e861865,2922,,,"[55.2, 78.4]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,174,Reading WFC,974,['3c689220-26a9-433c-b9dc-ddd05ed02fb4'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:50:40.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a7450a-32e0-4384-8a04-60debf2d3b7a,2926,,,"[74.1, 0.6]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,174,Reading WFC,974,['ba778482-5500-44bc-b2d5-34c7bdd05b5d'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:42.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89b0f110-0125-40e3-906c-60c2982ddc38,2936,,,"[36.8, 76.6]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Natasha Harding,15725.0,Right Back,174,Reading WFC,974,['47322135-eb86-4007-a67d-546de33e8a3f'],49,,,,,,,,,,,,,,,,,Reading WFC,974,00:50:49.006,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5f93803-5d21-4922-bad4-76b62c01112e,2940,,,"[76.2, 75.7]",3775589,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,175,Reading WFC,974,['51845667-b519-4c07-be91-6decfd84391f'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:51:05.847,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84495c22-a44a-49e2-b79e-1fe15f52ab81,2943,,,"[87.7, 76.6]",3775589,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,176,Reading WFC,974,['ededef1b-a4e2-4e3b-8666-35e3b0cb391a'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:51:21.632,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6095a5-4c34-41ce-bae1-c34778b770e9,2946,,,"[108.4, 61.7]",3775589,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,177,Reading WFC,974,['7870d8c7-209e-4aa0-8e09-be45244b59cb'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:51:46.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccda19dd-f72f-44d4-9630-00c23adaf648,2949,,,"[10.5, 13.9]",3775589,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie McCabe,15620.0,Left Back,177,Reading WFC,974,['f46d655b-7d46-4b57-af79-091f5c1dbb52'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:51:48.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229da723-95f5-4acc-9892-892acf86e531,2956,,,"[94.0, 79.7]",3775589,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Natasha Harding,15725.0,Right Back,177,Reading WFC,974,['c5402fc1-8f02-4f05-87c2-303e378d1887'],55,,,,,,,,,,,,,,,,,Reading WFC,974,00:51:55.508,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f653f315-e32c-408a-a42b-0b0ac2409c6e,2959,,,"[100.1, 76.6]",3775589,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Left Midfield,177,Reading WFC,974,['ab9b1fb2-05d1-4bdc-b456-ae5c20680ef2'],55,,,,,,,,,,,,,,,,,Reading WFC,974,00:51:55.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518b164d-5a6b-4560-a4f6-dec3eeda3fa0,2965,,,"[37.3, 35.8]",3775589,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Right Center Midfield,177,Reading WFC,974,['ac899fd2-7bd4-4922-9c98-bf56981aee26'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:52:01.209,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4aa2ec3-b317-4cbd-8b24-117803b7065c,2968,,,"[96.7, 57.1]",3775589,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,177,Reading WFC,974,['7f3563f8-21f0-4086-a446-292f456c37fc'],8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:52:08.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10bcdf34-f7de-420b-8f5a-fa151774c588,2970,,,"[30.9, 34.8]",3775589,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Rowe,19780.0,Right Midfield,177,Reading WFC,974,['8820fbb4-36f9-453f-8cee-a2140e5c20b1'],9,,,,,,,,,,,,,,,,,Reading WFC,974,00:52:09.136,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84f4745f-3602-476c-b371-9ef4e0e73770,2973,,,"[37.3, 15.6]",3775589,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angharad James,15577.0,Left Center Midfield,177,Reading WFC,974,['cb22185d-278b-4243-ae60-6e200918cbee'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:52:11.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e788e659-8720-44b9-b36c-1021e619d060,2988,,,"[45.9, 64.8]",3775589,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,179,Arsenal WFC,968,"['a1c8e5d6-8cec-431d-98b5-15be7c177731', 'bd825eaa-bdc2-42ad-b2a2-8247edff1e5c']",57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:52:57.012,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b30b28b-d0dc-4a1d-8b42-98990d8d0684,2991,,,"[34.4, 61.5]",3775589,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,179,Arsenal WFC,968,['e978da08-44b6-40f8-85eb-6711e7c7f86d'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:52:58.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d3cdb77-af49-4333-8424-88fc6f39eb04,2996,,,"[79.0, 10.6]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Carter,24281.0,Left Center Forward,180,Reading WFC,974,['92fd52a6-79de-4ad8-bb0e-6559df3420b8'],1,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:01.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9a6f40-4bf0-45b6-8345-580ad517e668,3000,,,"[72.2, 23.6]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Right Midfield,180,Reading WFC,974,['06a087ff-a937-4589-baa9-dd8815395594'],3,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:03.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac80937e-2f9b-450e-8d57-79034c0c4ee8,3002,,,"[83.4, 23.6]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Left Center Midfield,180,Reading WFC,974,['e9dce934-8eef-4450-9b12-ee7f15f9d10d'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:04.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbdfa08-bb7d-411d-956a-a7bc48453322,3006,,,"[89.2, 6.3]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amalie Vevle Eikeland,26570.0,Left Midfield,180,Reading WFC,974,['6b8e7540-09c1-4f67-8f17-e6c84c6bee7d'],8,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:08.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da448aa-68d0-462a-a401-2edffb5e8c7c,3012,,,"[18.2, 15.6]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,181,Arsenal WFC,968,['6d2111cd-72af-4d62-b0e6-8ea4d4a4b415'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:53:26.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401c4cb8-4d28-46df-9e95-4546e9979867,3016,,,"[66.6, 8.7]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Caitlin Jade Foord,11338.0,Left Wing,181,Arsenal WFC,968,"['214dae57-2eb0-49d5-a2fc-ac9ab8048e59', 'b2767e8f-34da-41d7-89fc-15c8d38f0602']",30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:53:30.147,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ebb2404-5084-4c56-bb95-7bad7f1cec8b,3019,,,"[66.1, 19.4]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kim Little,15616.0,Right Center Midfield,181,Arsenal WFC,968,['6152724c-f7e3-4546-af40-eeeefdb2e66a'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:53:31.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd20c9af-ff55-47ea-b7f3-1278662b45f2,3022,,,"[84.2, 15.1]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vivianne Miedema,15623.0,Center Forward,181,Arsenal WFC,968,['931d14e7-6913-4236-81b6-96e9e13a38e9'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:53:33.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf43949-1653-463c-9e72-2b8e6cdee292,3027,,,"[100.7, 20.4]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,182,Arsenal WFC,968,"['04af76ed-e1b0-4246-8b1f-7c5abcc5feae', '1a652645-4c17-43fc-8fc7-310a3285d726']",43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:53:43.434,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0473db7-9668-4cf5-88fb-abf9f123af57,3033,,,"[26.6, 59.0]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,182,Arsenal WFC,968,['5c22723a-2e50-42aa-87a7-94e5a78ffb81'],49,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:49.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2f09f91-1c5a-4a30-a658-386b1f6088f0,3044,,,"[37.6, 47.2]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Rowe,19780.0,Right Midfield,182,Arsenal WFC,968,['356a93eb-4ad6-4702-8714-4353d3f10a0c'],53,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:53.194,Ball Receipt*,
