ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[73.1, 16.3]",,,,,,,,,,,,2.849346,,,,,,,,,,,,,15a13b26-0547-4635-811f-7e85cac62efd,1336,,"[71.5, 15.5]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Left Wing,77,Manchester United,1475,"['1c94a927-4efc-4bd9-a173-b0f7f5a5249e', 'a4db1abc-eefe-4cd0-a31d-f0972c4044e9']",0,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:00.923,Carry,
,,,,"[71.8, 33.4]",,,,,,,,,,,,5.910093,,,,,,,,,,,,,e0da4135-fa21-445f-9ea3-71fb50e7615b,1339,,"[62.8, 26.8]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,77,Manchester United,1475,"['c7211f49-c1cf-4c04-ad63-e1c1f2962a06', 'fc0b0ecb-a3ec-42be-ad50-f85d5444634f']",5,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:05.568,Carry,
,,,,"[61.1, 2.4]",,,,,,,,,,,,1.950363,,,,,,,,,,,,,964cc10d-25ae-473a-84b0-c05476e452d6,1345,,"[62.0, 6.3]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,79,Manchester United,1475,"['0f7aa307-49be-47bf-80dc-20fc2c253353', '652a15b5-ec98-4c92-ba12-96b8e31ad87e', '9357a038-74f3-4233-82cb-1b30b3b13833']",35,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:35.778,Carry,True
,,,,"[42.4, 7.8]",,,,,,,,,,,,1.042135,,,,,,,,,,,,,a87238f8-80c1-4f58-82cc-b940126b6006,1349,,"[40.6, 4.9]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,79,Manchester United,1475,"['bd7e5fd3-9cd7-4007-b92d-27ad666fdc63', 'bfd9524b-5ad6-41bf-a4d1-32ebbe4512b1']",39,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:39.330,Carry,
,,,,"[63.1, 46.5]",,,,,,,,,,,,4.890277,,,,,,,,,,,,,c3655f7d-ce10-4a70-9e7f-2371b57dbf58,1352,,"[46.7, 37.1]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,79,Manchester United,1475,"['741d5266-cfc7-4913-916b-dead58e68012', '9cdd7888-1352-47ed-8999-16b0508f13ee']",41,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:41.766,Carry,
,,,,"[74.5, 69.6]",,,,,,,,,,,,0.931117,,,,,,,,,,,,,f654589d-11cb-4c0b-af77-68d7d6d27312,1355,,"[70.8, 63.6]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,79,Manchester United,1475,"['8022ad5b-8d5a-45db-bee9-bcedcb4a3b6f', 'feb89667-dba0-4917-a3c0-670961683bb2']",48,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:48.319,Carry,
,,,,"[89.4, 73.6]",,,,,,,,,,,,0.987076,,,,,,,,,,,,,0449c1d4-3647-4117-bf97-2a1ae74fb63f,1358,,"[90.3, 73.6]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Right Wing,79,Manchester United,1475,"['4c47952e-61d1-4251-a06f-9fd53732f6ec', '638259c9-767b-45b5-b2e7-82ec36608043']",50,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:50.875,Carry,
,,,,"[81.8, 69.1]",,,,,,,,,,,,0.621074,,,,,,,,,,,,,721194fa-969f-438e-b6d7-d3f6179db687,1361,,"[81.8, 69.1]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,79,Manchester United,1475,"['9ec73cd6-ecd7-4687-9fe4-4d03410de584', 'a6befe12-1569-4570-be51-21a9396c8851']",52,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:52.857,Carry,
,,,,"[83.5, 73.4]",,,,,,,,,,,,1.879856,,,,,,,,,,,,,294de70b-4276-49e0-b3de-6a22b94a23d0,1364,,"[86.9, 74.8]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Right Wing,79,Manchester United,1475,"['bf1c3b1f-acaa-4202-acea-b9a6a649dbae', 'f6e85341-8f59-41c6-b2f3-1d30d237d91e']",54,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:54.486,Carry,
,,,,"[73.3, 51.2]",,,,,,,,,,,,0.848926,,,,,,,,,,,,,48589f2d-cb32-40ea-ab02-c7e67cd43130,1367,,"[74.0, 54.1]",3775610,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,79,Manchester United,1475,"['16f84d04-82b2-4cdc-aa37-1e7f5b516c45', '48507d09-20f0-47c3-a225-2a67995d19a2']",58,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:58.239,Carry,
,,,,"[69.9, 27.5]",,,,,,,,,,,,1.194386,,,,,,,,,,,,,611a35f8-19ce-47b4-a553-2b2f197b78d8,1370,,"[64.3, 29.2]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,79,Manchester United,1475,"['7272f810-7399-4a50-9575-2a6228bf8ed0', 'acfecc0e-d06b-4129-866e-de0c85fb1142']",1,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:01.148,Carry,
,,,,"[81.1, 7.6]",,,,,,,,,,,,1.38973,,,,,,,,,,,,,4c0a33b5-1c80-4f37-b099-d1cd60b5c652,1373,,"[75.0, 7.3]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,79,Manchester United,1475,"['845ec3dd-3f2f-4d8b-b628-159fa556fb79', 'e7c7e051-c5f4-4ede-8a09-1147a71ba618']",4,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:04.332,Carry,
,,,,"[90.6, 3.9]",,,,,,,,,,,,1.518621,,,,,,,,,,,,,b0c0a8ce-88fa-46a6-9a77-697770f8da1a,1376,,"[88.9, 2.6]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Center Midfield,79,Manchester United,1475,"['81b240d6-1b73-4d33-8200-faaf9f3937cf', 'e1cfe236-d265-4ad9-816c-174b22f42a75']",6,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:06.529,Carry,
,,,,"[78.4, 26.5]",,,,,,,,,,,,0.975726,,,,,,,,,,,,,f673e9f2-baa3-4182-a181-c687c3972ffd,1382,,"[76.9, 27.1]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,79,Manchester United,1475,"['90360b5f-c157-45a5-b177-a5ea46099945', 'c3c4871c-8eaa-46a0-89f5-ffaf74933e27']",12,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:12.513,Carry,
,,,,"[88.9, 34.6]",,,,,,,,,,,,0.694342,,,,,,,,,,,,,693b2252-2bea-4a93-b5a9-557414a6eda3,1385,,"[89.4, 32.6]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Sigsworth,31535.0,Center Forward,79,Manchester United,1475,"['0f64b9b1-f150-4227-8dae-da61f9e62a03', '93919c73-2207-4b07-86d0-b22fedbd9ea7']",14,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:14.583,Carry,
,,,,"[83.8, 50.2]",,,,,,,,,,,,1.529809,,,,,,,,,,,,,f26f5bf2-18b7-46be-960a-9d9f8d489512,1388,,"[80.1, 49.2]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,79,Manchester United,1475,"['30880b29-22ea-418a-afe9-eb2520f21c87', '39cfb562-9f87-4aaf-8939-0612a86e084f']",16,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:16.574,Carry,
,,,,"[36.3, 18.2]",,,,,,,,,,,,2.542272,,,,,,,,,,,,,16f167ba-e52c-48b2-9e9d-6b74faeefe47,1393,,"[22.7, 25.1]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,79,Manchester United,1475,"['a390d9e3-043c-4f5b-bb53-d4a4fedfe535', 'a4e58f36-3a5c-4b7a-ac0e-3f2d59f2f0b6']",19,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:19.331,Carry,
,,,,"[62.4, 49.2]",,,,,,,,,,,,1.821609,,,,,,,,,,,,,329bdc8f-94da-4b52-b231-bf72f1e343e3,1397,,"[50.6, 46.2]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,79,Manchester United,1475,"['6c3f3403-9993-4d07-a988-d714e1275399', 'ace4e2fd-88a7-43ab-9238-94840ea3194c']",23,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:23.682,Carry,
,,,,"[70.8, 2.4]",,,,,,,,,,,,0.056983,,,,,,,,,,,,,85272e02-d548-437c-b292-5cbc6902abbf,1404,,"[71.5, 2.4]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Center Midfield,79,Manchester United,1475,"['c5539541-9727-4d66-8eac-dd3a01c1ba41', 'c9d350b8-8aa1-4aef-997b-c54fe29d33fb']",31,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:31.055,Carry,
,,,,"[95.2, 3.7]",,,,,,,,,,,,1.351605,,,,,,,,,,,,,22303d80-5aa9-4d20-974d-2d7763c9afdd,1410,,"[94.7, 4.4]",3775610,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Left Wing,80,Manchester United,1475,"['cf997eda-bfde-4704-952c-28b5da15bb1d', 'df86d579-afc4-4c76-a3eb-71af0625f894']",39,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:39.843,Carry,
,,,,"[61.6, 43.4]",,,,,,,,,,,,2.226286,,,,,,,,,,,,,0c428fc8-8975-47d8-be3f-5d2f9626ea97,1416,,"[59.2, 32.6]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jessica Sigsworth,31535.0,Center Forward,81,Bristol City WFC,973,"['a496a913-bb15-476c-86dc-702a964ae767', 'ffb8f279-5f6e-44e3-b11b-93038221230f']",20,,,,,,,,,,,,,,,,,Manchester United,1475,00:37:20.615,Carry,
,,,,"[108.3, 58.0]",,,,,,,,,,,,6.414245,,,,,,,,,,,,,a3bca3d2-fb04-410e-9468-3429406af9a3,1419,,"[89.6, 76.2]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobin Powell Heath,5013.0,Right Wing,81,Bristol City WFC,973,"['463cb0b7-c5cd-44f6-9fd0-760892becbb2', 'a6780629-4118-415d-845d-bb0609283fe0']",25,,,,,,,,,,,,,,,,,Manchester United,1475,00:37:25.833,Carry,
,,,,"[40.7, 39.6]",,,,,,,,,,,,1.406808,,,,,,,,,,,,,67160fa1-73de-47bd-9867-853124261217,1428,,"[37.5, 34.1]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carla Humphrey,16384.0,Left Center Midfield,81,Bristol City WFC,973,"['7a52c934-0746-4528-a64c-7713f119b5e4', '7eacf266-eb1d-4474-9199-d0b64f1d8723']",41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:41.628,Carry,
,,,,"[56.3, 55.3]",,,,,,,,,,,,0.616766,,,,,,,,,,,,,31698891-853e-4c63-802b-cce382a936cf,1431,,"[56.3, 57.0]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlie Wellings,15563.0,Right Midfield,81,Bristol City WFC,973,"['83d35692-6854-4a2b-bdc4-1839a54ec5e9', '9e350e34-7fb0-4e3a-939b-417f808d6a7b']",45,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:45.006,Carry,
,,,,"[49.0, 39.4]",,,,,,,,,,,,1.931833,,,,,,,,,,,,,458e0134-564f-4a44-bcbf-09daf42b595f,1434,,"[48.3, 34.6]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chloe Logarzo,25547.0,Right Center Midfield,81,Bristol City WFC,973,"['b462559a-22fd-434e-913b-83809de77f59', 'b720f404-95b8-4e80-85cb-69d06edbf086', 'ea2abcaa-fc13-4488-827d-d25969f48c98']",47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:47.331,Carry,True
,,,,"[54.5, 48.0]",,,,,,,,,,,,3.029749,,,,,,,,,,,,,ef46884d-6fc3-4bb0-8ac0-cd33c62266b7,1438,,"[49.0, 39.4]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chloe Logarzo,25547.0,Right Center Midfield,81,Bristol City WFC,973,"['2e6058cd-763d-4059-b98d-9ff93180bd03', 'a9976fba-b7ed-472f-a061-3ec079c53426', 'b462559a-22fd-434e-913b-83809de77f59', 'b720f404-95b8-4e80-85cb-69d06edbf086']",49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:49.263,Carry,True
,,,,"[55.1, 75.2]",,,,,,,,,,,,1.396268,,,,,,,,,,,,,a73a613f-2617-4b00-b8a5-2641c1e9fb68,1441,,"[57.5, 76.8]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florence Allen,24922.0,Right Back,81,Bristol City WFC,973,"['de6d3d3d-abcf-499a-a513-916aa3db967f', 'faeecfb8-3ad1-4280-a2c0-138c770ff500']",53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:53.662,Carry,
,,,,"[47.3, 73.0]",,,,,,,,,,,,0.9662,,,,,,,,,,,,,b99354bd-573d-4e88-9c64-aa3fbbbf8b66,1444,,"[45.1, 72.5]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aimee Palmer,36801.0,Right Center Back,81,Bristol City WFC,973,"['378e1307-855b-460a-b451-34a83a7bf2d4', '3805695d-55c1-425a-a378-508dfd4fc32c', 'c17fccd0-837e-4d1d-820e-734be08aca54']",56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:56.048,Carry,True
,,,,"[83.8, 19.4]",,,,,,,,,,,,3.234104,,,,,,,,,,,,,e44d4b9b-51c9-4603-8e20-98ad895f9f19,1448,,"[72.8, 7.1]",3775610,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leah Galton,31539.0,Left Center Midfield,81,Bristol City WFC,973,"['b852b8ed-d653-49d2-a49f-6a3ff4f472d5', 'f942c91e-3356-49b7-9a0a-83d6413c9388', 'fd1fda4b-6af2-45b4-8c4f-c8a6e0bed9df']",57,,,,,,,,,,,,,,,,,Manchester United,1475,00:37:57.015,Carry,True
,,,,"[9.3, 45.0]",,,,,,,,,,,,5.680645,,,,,,,,,,,,,e7ce49ed-24f5-4f7e-a0a3-a996a41cddf1,1457,,"[3.0, 44.6]",3775610,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,82,Manchester United,1475,"['b58cd649-a8b5-4bdc-a321-71637bce003e', 'f60af3fb-c22c-4bd2-bdd0-cb3a68bf5a85']",33,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:33.776,Carry,
,,,,"[20.5, 69.8]",,,,,,,,,,,,2.713008,,,,,,,,,,,,,19294e53-d92e-419b-897e-a5c7086d9c0e,1460,,"[15.7, 57.7]",3775610,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aimee Palmer,36801.0,Right Center Back,82,Manchester United,1475,"['53bc3b75-9def-4de9-b37c-38f8925586a6', '6ee7d686-d942-4e88-80b0-caeff76b6b1e']",41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:41.538,Carry,
,,,,"[78.9, 31.9]",,,,,,,,,,,,1.783397,,,,,,,,,,,,,660d0290-9e63-4001-bd55-3104b930cbb4,1464,,"[76.2, 23.1]",3775610,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jessica Sigsworth,31535.0,Center Forward,82,Manchester United,1475,"['93c98269-6289-42c6-a490-5b963bc1709b', '9dbb31f4-c6d9-4a4c-8752-b5a31c183fcc', 'fd888c91-4420-4470-9b50-566b750d5f45']",51,,,,,,,,,,,,,,,,,Manchester United,1475,00:40:51.047,Carry,True
,,,,"[103.0, 73.4]",,,,,,,,,,,,5.087909,,,,,,,,,,,,,ac5b7f7f-1c4d-456f-825d-f467793fc3a7,1473,,"[105.7, 73.4]",3775610,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Millie Turner,31536.0,Left Center Back,83,Manchester United,1475,"['08761515-d6dc-490d-8b80-9ab3913e9e0f', '6b272d22-12bc-4363-9dd8-4203a12d1297', 'c42d907a-fd8e-48b3-a5a6-cb43f83dc4b9']",52,,,,,,,,,,,,,,,,,Manchester United,1475,00:41:52.269,Carry,True
,,,,"[112.1, 76.0]",,,,,,,,,,,,1.731839,,,,,,,,,,,,,12739536-8408-45eb-9f28-e066e2155cc3,1477,,"[111.0, 75.0]",3775610,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jackie Groenen,10654.0,Right Center Midfield,83,Manchester United,1475,"['6d9e4582-2089-4321-9169-13e879cec3f5', '8a977387-039b-42ca-805d-d9bb12c62fb4']",58,,,,,,,,,,,,,,,,,Manchester United,1475,00:41:58.194,Carry,
,,,,"[111.5, 68.9]",,,,,,,,,,,,0.082233004,,,,,,,,,,,,,68677905-4115-4163-8a8b-dfadf02b8218,1483,,"[111.5, 68.2]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Galton,31539.0,Left Center Midfield,84,Manchester United,1475,"['45cfe332-88bf-4474-9ff9-81ad570912ee', 'fbcb3872-b93d-455d-a6b6-99ecc99726d8']",14,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:14.315,Carry,
,,,,"[14.4, 22.1]",,,,,,,,,,,,0.274372,,,,,,,,,,,,,396ea580-f48d-4d83-8c52-989e4ac6a7aa,1488,,"[14.4, 22.1]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Logarzo,25547.0,Right Center Midfield,85,Bristol City WFC,973,"['9757b303-44ce-4b82-a667-a312c27ec13f', '9ff36928-dd92-4360-8155-19827ebcb9c2']",17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:17.013,Carry,
,,,,"[27.0, 18.5]",,,,,,,,,,,,1.49146,,,,,,,,,,,,,23c50577-9087-4978-9a9b-02ef906b144d,1491,,"[26.1, 18.2]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Left Center Midfield,85,Bristol City WFC,973,"['027943e2-2334-4a4c-9d20-35acc9610ddd', '1887db22-3e26-4b0e-af42-8f9b0b757d83']",18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:18.805,Carry,
,,,,"[28.3, 11.2]",,,,,,,,,,,,0.354479,,,,,,,,,,,,,37a2e60c-e426-443a-ae5a-15fff33f9bab,1495,,"[25.9, 12.4]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Logarzo,25547.0,Right Center Midfield,85,Bristol City WFC,973,"['0696d95c-42a9-4255-94ef-6c5e45be9e1e', '49a495d1-b781-41f1-aa3f-37a7d372f50f', 'a47f783d-dc8b-439a-a8af-799f2e2dbf56']",21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:21.025,Carry,True
,,,,"[88.7, 69.4]",,,,,,,,,,,,0.894521,,,,,,,,,,,,,c4c3e33c-4cdc-43fa-8437-f0be322c7e22,1498,,"[91.8, 68.9]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,86,Manchester United,1475,"['562ca4d4-88a6-4c8b-8d6f-fdefbb50687d', 'e68bf989-b7a4-443a-892d-f1afda758ed2']",21,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:21.380,Carry,
,,,,"[82.6, 71.6]",,,,,,,,,,,,0.846419,,,,,,,,,,,,,4309541e-b2ea-4c71-8eb1-18c234092229,1501,,"[82.8, 71.6]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Center Midfield,86,Manchester United,1475,"['177deb8c-4a70-481c-8db0-9d486ccfd3a3', '4c7aa365-4467-40ee-9bc4-f52e9fdea892']",23,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:23.010,Carry,
,,,,"[74.5, 58.9]",,,,,,,,,,,,0.725268,,,,,,,,,,,,,db1754e0-1cc3-42bb-be91-4a2622345b84,1504,,"[75.0, 58.9]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,86,Manchester United,1475,"['602d148a-1c9b-4f4b-8541-75f53679ea1f', 'cc12ed0e-68f8-4323-a2f9-d2bfd981d218']",24,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:24.941,Carry,
,,,,"[94.1, 51.0]",,,,,,,,,,,,2.000825,,,,,,,,,,,,,debd1cfd-c2f8-4928-b9d8-a394a8150847,1507,,"[81.8, 46.8]",3775610,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Left Wing,86,Manchester United,1475,"['67ee28b9-1600-41b5-ac91-4d2e12ef6385', 'fd3c4929-0675-40a7-80bf-ebd8147e5d79']",26,,,,,,,,,,,,,,,,,Manchester United,1475,00:42:26.586,Carry,
,,,,"[51.6, 14.4]",,,,,,,,,,,,0.82556,,,,,,,,,,,,,cdb38dc3-c4ac-420d-8cff-fccb993eb70d,1518,,"[51.8, 14.1]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,88,Manchester United,1475,"['71283ba5-1455-49ee-b2df-3622115f80ce', '7539f4e5-c6cd-49a3-b880-dba73b5bc2ce']",9,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:09.231,Carry,
,,,,"[39.7, 52.1]",,,,,,,,,,,,1.403405,,,,,,,,,,,,,8578f0c3-6242-4aad-826c-f38a3c6dce6f,1523,,"[39.2, 53.4]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,88,Manchester United,1475,"['5db4ec25-e238-4448-b0a0-90dcf0902168', '84e68445-5428-414f-8113-37bcbe50baa4']",15,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:15.726,Carry,
,,,,"[50.6, 24.1]",,,,,,,,,,,,2.268041,,,,,,,,,,,,,cd4eea4b-951c-46e6-976c-496fa209c6c6,1526,,"[47.0, 21.2]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,88,Manchester United,1475,"['85a471c6-c678-4a0e-82d7-3120c8b82e0e', 'fa7fe1a6-15e3-4f36-9ae1-fd9d64e39612']",18,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:18.536,Carry,
,,,,"[50.9, 48.7]",,,,,,,,,,,,2.005461,,,,,,,,,,,,,5c90f078-e95e-4c32-b568-d4108a6fa214,1529,,"[49.5, 47.5]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,88,Manchester United,1475,"['39d3f811-c4d7-4efb-b3fc-5f756f9303c9', 'b2e87988-eb0c-4d4d-b615-018596148f7e']",22,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:22.234,Carry,
,,,,"[63.8, 74.5]",,,,,,,,,,,,0.982291,,,,,,,,,,,,,9c5c369a-9b53-4c3b-8477-fd6727786984,1532,,"[63.3, 74.3]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,88,Manchester United,1475,"['c3834b4f-6c26-4ecf-a388-7fda24166550', 'e34da733-2451-49a6-8b09-60c3d72b4288']",25,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:25.543,Carry,
,,,,"[50.2, 61.4]",,,,,,,,,,,,1.844208,,,,,,,,,,,,,0ab65b71-7925-4d4b-bd8b-a8897a1380d2,1535,,"[50.6, 61.6]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,88,Manchester United,1475,"['3fc5d029-70b6-4163-ac2f-401d9a873349', 'b03bbf67-133a-4543-acbd-32ae3241e0e8']",27,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:27.914,Carry,
,,,,"[55.4, 27.8]",,,,,,,,,,,,2.378269,,,,,,,,,,,,,e5b277ec-ef59-469f-859b-d4286cfa744e,1538,,"[52.4, 28.5]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,88,Manchester United,1475,"['45238e63-4826-4261-a7c5-cde7ee8ff59a', 'a9be96be-e1e8-4320-b609-c51fb95a7b27']",31,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:31.881,Carry,
,,,,"[74.0, 14.1]",,,,,,,,,,,,0.877888,,,,,,,,,,,,,f0ab759a-1a6c-41fd-ab52-f60df25311ec,1541,,"[73.8, 14.4]",3775610,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Left Wing,88,Manchester United,1475,"['13ec0742-a439-4283-9ef1-26b7356f2b62', '8a7fb8af-c6fb-42fa-9a1c-b937b089c5cd', 'e31a12ac-c1b9-4df7-bf5d-114aa2e73ede']",35,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:35.662,Carry,True
