50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.333934,,,,,,,,,,,1d664bf1-a763-4963-8a17-b9362a79876f,16,,,"[24.7, 62.5]",3775623,0,,,,,0.84461737,,Right Foot,,,,"[36.6, 75.9]",,Ground Pass,,17.921217,,,Maya Le Tissier,22337.0,,,,,,,1,From Kick Off,Danique Kerkdijk,16383.0,Right Center Back,2,Brighton & Hove Albion WFC,965,['b96f18bc-c9d3-4e80-bb5e-722711586e61'],14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:14.143,Pass,
,,,,,,,,,,,,,,,,,,1.300389,,,,,,,,,,,a798bcfe-74ba-460c-9439-4d01870a13d7,19,,,"[39.0, 75.3]",3775623,0,,,,,-0.08248956,,Right Foot,,,,"[64.4, 73.2]",,Ground Pass,,25.486664,,,Aileen Whelan,16374.0,,,,,,,1,From Kick Off,Maya Le Tissier,22337.0,Right Back,2,Brighton & Hove Albion WFC,965,['c41b1dcd-9c32-455f-af42-8214d5db1a4d'],16,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:16.250,Pass,
,,,,,,,,,,,,,,,,,,1.780415,,,,,,,,,,,51473017-f9f7-4ee8-93cd-f2dc0229af35,25,,,"[74.5, 80.0]",3775623,0,,,,,-0.25976112,,,,,,"[96.7, 74.1]",,High Pass,,22.970633,Incomplete,,Rianna Jarrett,46716.0,,,,,,Throw-in,1,From Throw In,Maya Le Tissier,22337.0,Right Back,3,Brighton & Hove Albion WFC,965,"['6b266e4d-e07c-4461-b0e9-3764f24ac942', '75748394-0caa-4dde-a8f3-062c97238ee4']",23,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:23.177,Pass,
,,,,,,,,,,,,,,,,,,1.510335,,,,,,,,,,,4e53b98e-4f77-4e79-ab2a-41375bbd5586,33,,,"[90.8, 68.1]",3775623,1,,,,,-0.99688774,,Left Foot,True,,,"[111.1, 36.7]",,High Pass,,37.390507,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Inessa Kaagman,15579.0,Left Defensive Midfield,4,Brighton & Hove Albion WFC,965,['9d32cf0f-6292-4687-b3df-d4612f283ae1'],16,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:16.439,Pass,
,,,,,,,,,,,,,,,,,,3.074657,,,,,,,,,,,9251fc2b-68c2-47a8-899d-fdc755d1347e,36,,,"[15.1, 45.4]",3775623,1,,,,,0.28045174,,Keeper Arm,,,,"[51.9, 56.0]",,Low Pass,,38.296215,,,Alisha Lehmann,18153.0,,,,,,,1,From Keeper,Mackenzie Arnold,42787.0,Goalkeeper,5,West Ham United LFC,972,['9ecb75e9-586a-4759-91de-5128b707db3f'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:20.108,Pass,
,,,,,,,,,,,,,,,,,,3.104443,,,,,,,,,,,c6e42671-f551-4940-bf6d-f13f83ffe78a,39,,,"[55.7, 61.9]",3775623,1,,,,,0.31550622,,Left Foot,,,,"[89.4, 72.9]",,Ground Pass,,35.449825,Incomplete,,Martha Thomas,31558.0,,,,,,,1,From Keeper,Alisha Lehmann,18153.0,Right Wing,5,West Ham United LFC,972,"['a821b5ad-c6a2-4674-9f57-a7d660ca0014', 'ad685a02-ed88-41a8-b654-1347d40724ec']",24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:24.536,Pass,
,,,,,,,,,,,,,,,,,,2.95085,,,,,,,,,,,d632d346-f9f4-40d3-bebc-2f68827e977b,47,,,"[6.0, 36.0]",3775623,2,,,,,-0.040992647,,Right Foot,,,,"[57.2, 33.9]",,High Pass,,51.24305,Incomplete,,Rianna Jarrett,46716.0,,,,,,Goal Kick,1,From Goal Kick,Cecilie Fiskerstrand,24370.0,Goalkeeper,7,Brighton & Hove Albion WFC,965,"['99eaa92b-8a27-4cdf-b8d3-1eed14fea8a5', 'cabe06bf-b8c4-408a-91cb-a516fe223631']",7,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:07.448,Pass,
,,,,,,,,,,,,,,,,,,0.948875,,,,,,,,,,,1b8a7f88-73fd-4fd1-90a2-9b9dd6845bb1,57,,,"[80.8, 0.1]",3775623,2,,,,,1.3130252,,,,,,"[83.7, 11.1]",,Low Pass,,11.375852,,,Denise O'Sullivan,5084.0,,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,8,Brighton & Hove Albion WFC,965,['2ccad832-4b91-4d42-a7de-654a708e2e58'],23,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:23.585,Pass,
,,,,,,,,,,,,,,,,,,1.295583,,,,,,,,,,,1c0d2444-fe49-4642-b4eb-4204f56670ab,59,,,"[83.7, 10.9]",3775623,2,,,,,-2.259155,,Right Foot,,,,"[78.6, 4.7]",,Low Pass,,8.028076,,,Felicity Gibbons,16392.0,,,,,,,1,From Throw In,Denise O'Sullivan,5084.0,Center Attacking Midfield,8,Brighton & Hove Albion WFC,965,['ed56092d-a2ea-4d53-aa77-c0e011abd0ef'],24,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:24.534,Pass,
,,,,,,,,,,,,,,,,,,0.796845,,,,,,,,,,,cafe4c84-c5b2-4ba5-b887-4cd9a291d9ae,62,,,"[78.6, 4.7]",3775623,2,,,,,0.347506,,Left Foot,,,,"[91.3, 9.3]",,Ground Pass,,13.507405,Incomplete,,Kayleigh Green,16400.0,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,8,Brighton & Hove Albion WFC,965,"['50d7dd3d-df4d-4499-a5e6-11b0a845102d', 'd2ea63df-bbda-4074-a417-4c124ae09c67']",25,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:25.834,Pass,
,,,,,,,,,,,,,,,,,,0.376155,,,,,,,,,,,d2ea63df-bbda-4074-a417-4c124ae09c67,64,,,"[28.8, 70.8]",3775623,2,,,,,0.2624594,,Right Foot,,,,"[35.5, 72.6]",,Low Pass,,6.9375787,Incomplete,,So-Hyun Cho,22798.0,,,,,,Recovery,1,From Throw In,Rachel Daly,5058.0,Right Back,8,Brighton & Hove Albion WFC,965,"['96109d66-af99-4aec-9dd1-862efc47a1f4', 'b7eb12f1-fe5a-4531-9b24-f4bf8fd5b310', 'cafe4c84-c5b2-4ba5-b887-4cd9a291d9ae']",26,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:26.631,Pass,
,,,,,,,,,,,,,,,,,,0.3958,,,,,,,,,,,6b510f71-4b32-487a-b296-50099049df34,68,,,"[30.7, 66.1]",3775623,2,,,,,-0.8428063,,Left Foot,,,,"[34.8, 61.5]",,Ground Pass,,6.16198,,,Emily Louise van Egmond,5076.0,,,,,,Recovery,1,Regular Play,Rachel Daly,5058.0,Right Back,9,West Ham United LFC,972,"['99970a0d-7a12-4986-83c9-1fd0b8386832', 'dfb69463-dbf4-47fa-b17b-0c6c8559cf03']",28,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:28.699,Pass,True
,,,,,,,,,,,,,,,,,,0.477193,,,,,,,,,,,3c6b1c02-22e7-4e73-aa56-407f34dc7a73,72,,,"[38.3, 53.2]",3775623,2,,,,,-1.3405768,,Right Foot,,,,"[39.8, 46.8]",,High Pass,,6.5734315,Incomplete,,Adriana Kristina Leon,8297.0,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Right Center Midfield,9,West Ham United LFC,972,"['7a92e5c7-0e19-4b8e-b1fe-bcde3736a0f2', 'cdfda990-99da-4e93-ae1c-7b4e2b0587ce', 'd73b46a3-35f3-421a-aa18-4406e78920a9']",30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:30.507,Pass,True
,,,,,,,,,,,,,,,,,,1.452716,,,,,,,,,,,cdfda990-99da-4e93-ae1c-7b4e2b0587ce,74,,,"[80.3, 33.3]",3775623,2,,,,,1.1198599,,Head,,,,"[89.5, 52.3]",,High Pass,,21.110188,Incomplete,,Aileen Whelan,16374.0,,,,,,Recovery,1,Regular Play,Inessa Kaagman,15579.0,Left Defensive Midfield,9,West Ham United LFC,972,"['3c6b1c02-22e7-4e73-aa56-407f34dc7a73', '4144eb34-6519-486a-a27a-db55dce27267', 'a84aee0e-30f0-4bdb-8563-d6744b46e9e7']",30,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:30.985,Pass,
,,,,,,,,,,,,,,,,,,1.269308,,,,,,,,,,,a84aee0e-30f0-4bdb-8563-d6744b46e9e7,77,,,"[30.6, 27.8]",3775623,2,,,,,0.17286061,,Head,,,,"[43.2, 30.0]",,High Pass,,12.790622,,,Adriana Kristina Leon,8297.0,,,,,,Recovery,1,Regular Play,Laura Vetterlein,31556.0,Left Back,9,West Ham United LFC,972,"['3ffae343-973b-4ff3-b184-cd19cb935730', 'cdfda990-99da-4e93-ae1c-7b4e2b0587ce']",32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:32.437,Pass,
,,,,,,,,,,,,,,,,,,2.499657,,,,,,,,,,,9e816304-40e3-4a18-ba47-b5db72311d60,95,,,"[7.0, 44.1]",3775623,3,,,,,-0.15409157,,Right Foot,,,,"[64.3, 35.2]",,High Pass,,57.98707,Incomplete,,Martha Thomas,31558.0,,,,,,Goal Kick,1,From Goal Kick,Mackenzie Arnold,42787.0,Goalkeeper,11,West Ham United LFC,972,"['453ec844-f069-43fc-85e8-eb20b00c66e8', '9efd62c4-cfd7-4174-a6b0-a670be7bab58']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:11.460,Pass,
,,,,,,,,,,,,,,,,,,2.290443,,,,,,,,,,,9efd62c4-cfd7-4174-a6b0-a670be7bab58,97,,,"[55.8, 44.9]",3775623,3,,,,,-1.1213179,,Head,,,,"[65.4, 25.0]",,Low Pass,,22.09457,,,Kayleigh Green,16400.0,,,,,,Recovery,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,12,Brighton & Hove Albion WFC,965,"['23ebae3c-eb6c-497b-8d29-7b41e237a09f', '9e816304-40e3-4a18-ba47-b5db72311d60']",13,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:13.960,Pass,
,,,,,,,,,,,,,,,,,,0.843756,,,,,,,,,,,0129c52e-e320-4b90-9aa0-7e13f0dc5f02,101,,,"[65.2, 25.1]",3775623,3,,,,,1.7798193,,Right Foot,,,,"[64.5, 28.4]",,Ground Pass,,3.3734255,,,Denise O'Sullivan,5084.0,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Left Wing,12,Brighton & Hove Albion WFC,965,['37c98d13-02f0-4b53-b758-0b85532577ee'],16,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:16.286,Pass,
,,,,,,,,,,,,,,,,,,1.46814,,,,,,,,,,,ebe7163c-c6e2-411e-8954-bf79057bca32,105,,,"[64.0, 22.0]",3775623,3,,,,,-1.8673421,,Right Foot,,,,"[58.5, 4.0]",,Ground Pass,,18.82153,,,Felicity Gibbons,16392.0,,,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Center Attacking Midfield,12,Brighton & Hove Albion WFC,965,['3506cd57-b208-409c-aae7-cc8eaeaa2a61'],18,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:18.307,Pass,
,,,,,,,,,,,,,,,,,,1.92682,,,,,,,,,,,1d8eca9d-7427-48a2-a979-3fc8e692c8db,108,,,"[63.0, 4.2]",3775623,3,,,,,-0.05904459,,Left Foot,,,,"[83.3, 3.0]",,Ground Pass,,20.335438,Incomplete,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,12,Brighton & Hove Albion WFC,965,"['d9630b66-07b1-4af4-8714-50365850de56', 'da2fd472-a21f-412e-bd10-bff20a3b0d84']",20,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:20.644,Pass,
,,,,,,,,,,,,,,,,,,3.04351,,,,,,,,,,,d9630b66-07b1-4af4-8714-50365850de56,111,,,"[36.8, 77.1]",3775623,3,,,,,-0.017855246,,Right Foot,,,,"[76.0, 76.4]",,High Pass,,39.20625,Incomplete,,Martha Thomas,31558.0,,,,,,Recovery,1,Regular Play,Rachel Daly,5058.0,Right Back,12,Brighton & Hove Albion WFC,965,"['1d8eca9d-7427-48a2-a979-3fc8e692c8db', '6942217d-c215-4860-bf28-e0f2a568d695', 'a4cf15ae-bde5-4aaf-9eb4-19695c90d857', 'd05b032b-3cc5-45e5-aefc-270ecd71e97d']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:22.571,Pass,True
,,,,,,,,,,,,,,,,,,4.213532,,,,,,,,,,,9f029d99-d58b-4f77-be9e-399812060c00,114,,,"[75.0, 80.0]",3775623,3,,,,,-0.49164495,,,,,,"[108.8, 61.9]",,High Pass,,38.341232,Incomplete,,Martha Thomas,31558.0,,,,,,Throw-in,1,From Throw In,Alisha Lehmann,18153.0,Right Wing,13,West Ham United LFC,972,"['4fe80034-e8a9-4f6c-8f53-2c0417c3fb4d', 'd212e6d6-38b1-4ec6-b695-4fe49c01555b']",30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:30.992,Pass,
,,,,,,,,,,,,,,,,,,1.212397,,,,,,,,,,,3f5634d8-3917-4365-9f14-e547ef9d8193,119,,,"[2.7, 10.9]",3775623,3,,,,,-1.207973,,Left Foot,,,,"[6.8, 0.1]",,Ground Pass,,11.552056,Out,,,,,,,,,,1,Regular Play,Danielle Buet,20034.0,Left Center Back,14,Brighton & Hove Albion WFC,965,,36,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:36.821,Pass,
,,,,,,,,,,,,,,,,,,1.396484,,,,,,,,,,,3f4c4704-e736-4b8f-9f8f-5749c7354521,120,,,"[112.0, 80.0]",3775623,3,,,,,-1.4747076,,,,,,"[114.4, 55.1]",,High Pass,,25.015396,Incomplete,,Martha Thomas,31558.0,,,,,,Throw-in,1,From Throw In,Rachel Daly,5058.0,Right Back,15,West Ham United LFC,972,"['07814202-e5a5-41a7-901e-f87948b5040c', 'e6f41250-6ee8-403f-bc57-c642f18bdc0e']",56,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:56.500,Pass,
,,,,,,,,,,,,,,,,,,2.731995,,,,,,,,,,,111ae753-87d3-48b8-b3aa-347c1e69751a,123,,,"[11.8, 19.9]",3775623,3,,,,,0.185979,,Right Foot,,,,"[40.5, 25.3]",,High Pass,,29.203596,,,Rianna Jarrett,46716.0,,,,,,Recovery,1,From Throw In,Kayleigh Green,16400.0,Left Wing,15,West Ham United LFC,972,['aa79532f-c813-40f1-9edb-00f1133390a0'],59,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:59.407,Pass,
,,,,,,,,,,,,,,,,,,1.448878,,,,,,,,,,,413172e4-8adf-480d-8517-2a0ef3d9c443,126,,,"[40.5, 25.5]",3775623,4,,,,,-1.5163049,,Head,,,,"[40.8, 20.0]",,Low Pass,,5.508176,Incomplete,,Inessa Kaagman,15579.0,,,,,,,1,From Throw In,Rianna Jarrett,46716.0,Center Forward,15,West Ham United LFC,972,"['13db0637-b285-4fb3-a1f2-73c7bf6d23c4', '3f912dd4-5f97-4f07-a163-752fd154fa16', 'c63771e6-bfff-4c96-a37b-d44d516d1890']",2,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:02.139,Pass,True
,,,,,,,,,,,,,,,,,,1.754924,,,,,,,,,,,3f912dd4-5f97-4f07-a163-752fd154fa16,129,,,"[79.3, 60.1]",3775623,4,,,,,1.266901,,Right Foot,,,,"[84.6, 77.0]",,High Pass,,17.711578,,,Rachel Daly,5058.0,,,,,,Recovery,1,From Throw In,So-Hyun Cho,22798.0,Center Defensive Midfield,15,West Ham United LFC,972,"['413172e4-8adf-480d-8517-2a0ef3d9c443', '933f14b4-53bc-435b-9f2b-721f7ffdf130', 'b9876dac-ca61-45b8-b1e0-510e12243819']",3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:03.588,Pass,True
,,,,,,,,,,,,,,,,,,1.509542,,,,,,,,,,,d9266f21-9b3f-4272-a9ac-fc84053efd4b,132,,,"[86.6, 76.7]",3775623,4,,,,,-0.84781694,,Right Foot,,,True,"[91.1, 71.6]",,Low Pass,,6.8014703,,,Alisha Lehmann,18153.0,,,,,,,1,From Throw In,Rachel Daly,5058.0,Right Back,15,West Ham United LFC,972,['86baedf1-a8ed-406a-9199-07173cd83de4'],6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:06.832,Pass,
,,,,,,,,,,,,,,,,,,1.025051,,,,,,,,,,,bf00388d-f73e-41a1-b1c2-d6122bb2895b,144,,,"[27.4, 3.8]",3775623,4,,,,,0.4451312,,Right Foot,,,,"[38.3, 9.0]",,Low Pass,,12.076838,,,Inessa Kaagman,15579.0,,,,,,,1,From Throw In,Denise O'Sullivan,5084.0,Center Attacking Midfield,15,West Ham United LFC,972,['c8bb26fa-af27-4cb3-b697-8d9d97473db5'],14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:14.063,Pass,
