50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,4.166843,,,,,,,,,,,,cde1837a-8eed-4b1a-9289-c1d7747b918f,675,,,"[48.0, 64.6]",3775592,21,,,,,-0.22471116,,Right Foot,,,,"[97.0, 53.4]",,Low Pass,,50.263706,,,Incomplete,,Brooke Chaplen,15723.0,,,,,,1,From Throw In,Angharad James,15577.0,Right Center Midfield,46,Reading WFC,974,"['71d583a8-b342-4870-8ce8-ec7e8f5b3a83', 'b88acab1-ce83-4b35-a3b2-7bf7540052e0']",22,,,,,,,,,,,,,,,Reading WFC,974,00:21:22.542,Pass,
,,,,,,,,,,,,,,,,,,2.272604,,,,,,,,,,,,71d583a8-b342-4870-8ce8-ec7e8f5b3a83,677,,,"[23.1, 26.7]",3775592,21,,,,,2.4940016,,Right Foot,,,,"[7.5, 38.5]",,Ground Pass,,19.560163,,,,,Rebecca Leigh Spencer,18158.0,,,,,Recovery,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,47,Tottenham Hotspur Women,749,"['25d807ec-3333-4438-8f18-fdd0711ea612', 'cde1837a-8eed-4b1a-9289-c1d7747b918f']",26,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:26.709,Pass,
,,,,,,,,,,,,,,,,,,2.2641,,,,,,,,,,,,a211a33d-96d8-489f-93b9-55d41762d04d,680,,,"[9.0, 42.2]",3775592,21,,,,,-0.24244702,,Right Foot,,,,"[55.5, 30.7]",,High Pass,,47.90094,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,47,Tottenham Hotspur Women,749,['79ed6176-b4e7-4e71-832f-96580649df6d'],32,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:32.745,Pass,
,,,,,,,,,,,,,,,,,,1.72714,,,,,,,,,,,,c7312dc3-ebb7-45f3-a11c-29968e54f2b4,690,,,"[57.1, 39.6]",3775592,22,,,,,1.3405768,,Right Foot,,,,"[66.1, 78.0]",,Low Pass,,39.44059,,,,,Ashleigh Neville,4848.0,,,,,Free Kick,1,From Free Kick,Josie Green,4865.0,Left Defensive Midfield,48,Tottenham Hotspur Women,749,['afec538a-53cd-4284-adbe-f5779541a045'],16,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:16.676,Pass,
,,,,,,,,,,,,,,,,,,0.691841,,,,,,,,,,,,66441601-e71e-45ad-ad74-b60541ffe981,693,,,"[68.0, 77.2]",3775592,22,,,,,-0.046695005,,Right Foot,,,,"[78.7, 76.7]",,Ground Pass,,10.711676,,,,,Rosella Ayane,21048.0,,,,,,1,From Free Kick,Ashleigh Neville,4848.0,Right Back,48,Tottenham Hotspur Women,749,['9c5b9993-7f9f-4d33-8b7b-9b427219a4df'],19,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:19.631,Pass,
,,,,,,,,,,,,,,,,,,1.402123,,,,,,,,,,,,97d29abb-8f2c-4d39-ab8d-49f7f9caf121,696,,,"[80.1, 75.8]",3775592,22,,,,,-1.1207225,,Right Foot,,,,"[84.4, 66.9]",,Ground Pass,,9.884331,,,Incomplete,,,,,,,,,1,From Free Kick,Rosella Ayane,21048.0,Center Attacking Midfield,48,Tottenham Hotspur Women,749,['fa707318-3a27-465b-8a8b-ac89927b4dc9'],20,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:20.323,Pass,
,,,,,,,,,,,,,,,,,,0.721911,,,,,,,,,,,,fa707318-3a27-465b-8a8b-ac89927b4dc9,697,,,"[35.7, 13.2]",3775592,22,,,,,-0.068269804,,Left Foot,,,,"[47.4, 12.4]",,Ground Pass,,11.727319,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Jessica Fishlock,5016.0,Center Defensive Midfield,48,Tottenham Hotspur Women,749,"['97d29abb-8f2c-4d39-ab8d-49f7f9caf121', 'a9d78113-3766-4087-9fea-484e838ac347']",21,,,,,,,,,,,,,,,Reading WFC,974,00:22:21.725,Pass,
,,,,,,,,,,,,,,,,,,1.781057,,,,,,,,,,,,6f6968b1-9c69-4919-ba1a-11221237b19d,700,,,"[77.9, 59.1]",3775592,22,,,,,-1.5707964,,Right Foot,,,,"[77.9, 12.5]",,Ground Pass,,46.6,,,,,Siri Worm,15572.0,,True,,,,1,From Free Kick,Ashleigh Neville,4848.0,Right Back,48,Tottenham Hotspur Women,749,['5be05146-1cdc-41cf-abfd-f9e9480c9d8e'],25,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:25.064,Pass,
,,,,,,,,,,,,,,,,,,5.103206,,,,,,,,,,,,310e4b2a-d968-4f93-afb8-63ce73d9156b,703,,,"[80.1, 10.0]",3775592,22,,,,,0.99996614,,Left Foot,,,,"[118.5, 69.8]",,High Pass,,71.06757,,,,,Rosella Ayane,21048.0,,True,,,,1,From Free Kick,Siri Worm,15572.0,Left Back,48,Tottenham Hotspur Women,749,['5204f939-8004-4abb-8e39-6045c74f1484'],28,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:28.719,Pass,
,,,,,,,,,,,,,,,,,,1.250524,,,,,,,,,,,,f8a46ddd-266d-4836-9599-d9120c0603eb,709,,,"[102.9, 80.0]",3775592,22,,,,,-0.85785174,,,,,,"[114.4, 66.7]",,High Pass,,17.582378,,,,,Rosella Ayane,21048.0,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Right Back,49,Tottenham Hotspur Women,749,['8f5936a7-5133-4e92-8999-5e688df2c66d'],57,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:57.297,Pass,
,,,,,,,,,,,,,,,,,,1.064338,,,,,,,,,,,,a1ec61f0-a68d-4402-a226-1f48072a4a4c,713,,,"[116.1, 67.7]",3775592,23,,,,,2.2178435,,Right Foot,,,,"[109.3, 76.7]",,Ground Pass,,11.280071,,,,,Ashleigh Neville,4848.0,,,,,,1,From Throw In,Rosella Ayane,21048.0,Center Attacking Midfield,49,Tottenham Hotspur Women,749,['ed5f97be-9bf8-49b6-87b4-d8ebc7060e34'],0,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:00.265,Pass,
,,,,,,,,,,,,,,,,,,1.422496,,,,,,,,,,,,2d4fa7c5-0177-4a30-b234-1720355576fe,715,,,"[109.5, 77.5]",3775592,23,,,,,-1.4806459,,Right Foot,True,,,"[112.7, 42.1]",,High Pass,,35.54434,,,Incomplete,,Angela Addison,31550.0,,,,,,1,From Throw In,Ashleigh Neville,4848.0,Right Back,49,Tottenham Hotspur Women,749,"['62ee66f0-172f-46a9-928c-6ab1e10e6960', 'f615fc91-c80e-49f4-956e-125bf5665327']",1,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:01.330,Pass,
,,,,,,,,,,,,,,,,,,0.600383,,,,,,,,,,,,f615fc91-c80e-49f4-956e-125bf5665327,718,,,"[7.4, 38.0]",3775592,23,,,,True,-0.02083032,,,,,,"[17.0, 37.8]",,Low Pass,,9.602083,,,,,Angharad James,15577.0,,,,,Recovery,1,Regular Play,Natasha Harding,15725.0,Right Back,50,Reading WFC,974,"['2d4fa7c5-0177-4a30-b234-1720355576fe', '80bd5cc6-42e0-45b0-a170-986ab92b31d7', 'ce2f19aa-87d6-4f0b-8a30-e8acbf1c2954']",2,,,,,,,,,,,,,,,Reading WFC,974,00:23:02.752,Pass,True
,,,,,,,,,,,,,,,,,,0.79752,,,,,,,,,,,,170f67ec-5351-48b2-9fdf-b061e1a910a4,721,,,"[19.8, 38.8]",3775592,23,,,,,-0.026309717,,Right Foot,,,,"[35.0, 38.4]",,Ground Pass,,15.205262,,,,,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Angharad James,15577.0,Right Center Midfield,50,Reading WFC,974,['a9116792-1052-4474-b7bf-e0c5c14d7986'],4,,,,,,,,,,,,,,,Reading WFC,974,00:23:04.747,Pass,
,,,,,,,,,,,,,,,,,,0.717436,,,,,,,,,,,,32c94318-2337-472f-8dfe-f31a1e062fa2,725,,,"[35.1, 36.8]",3775592,23,,,,,-2.2974386,,Right Foot,,,,"[28.7, 29.6]",,Ground Pass,,9.633276,,,,,Angharad James,15577.0,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Center Forward,50,Reading WFC,974,"['42a67025-4ee9-4084-bf5e-8ae2c4c1a71b', '827dc95a-edc8-4051-9338-895c750de9ea']",6,,,,,,,,,,,,,,,Reading WFC,974,00:23:06.235,Pass,True
,,,,,,,,,,,,,,,,,,0.743732,,,,,,,,,,,,e6ca323e-551b-4429-b87c-cc0f6b02e1b5,728,,,"[44.3, 22.7]",3775592,23,,,,,-1.6015558,,Right Foot,,,,"[43.9, 9.7]",,Ground Pass,,13.006152,,,,,Rachel Rowe,19780.0,,,,,,1,Regular Play,Angharad James,15577.0,Right Center Midfield,50,Reading WFC,974,['afc96255-5a9e-4a4e-ac1c-1599f04aae12'],9,,,,,,,,,,,,,,,Reading WFC,974,00:23:09.852,Pass,
,,,,,,,,,,,,,,,,,,1.487892,,,,,,,,,,,,30605898-14d4-42a6-b599-50c856f644fb,732,,,"[43.9, 9.5]",3775592,23,,,,,2.6232445,,Right Foot,,,,"[30.4, 17.2]",,Ground Pass,,15.541557,,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Center Midfield,50,Reading WFC,974,"['664beafe-610c-423f-916f-4591537d75ec', '9aaf90b6-4a11-4599-887a-f194317d7baf']",11,,,,,,,,,,,,,,,Reading WFC,974,00:23:11.998,Pass,True
,,,,,,,,,,,,,,,,,,1.163479,,,,,,,,,,,,434f69c5-5a3a-4a23-b8ae-1fef5e25edcd,735,,,"[31.0, 17.3]",3775592,23,,,,,1.819759,,Right Foot,,,,"[23.5, 46.8]",,Ground Pass,,30.438463,,,,,Kristine Leine,31628.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,50,Reading WFC,974,['581d06c9-b357-4c93-9c5b-5b18448be4a6'],14,,,,,,,,,,,,,,,Reading WFC,974,00:23:14.710,Pass,
,,,,,,,,,,,,,,,,,,0.91851,,,,,,,,,,,,509f4b8a-bfef-4ad2-b3dc-a8bd38e2f78c,738,,,"[38.8, 50.0]",3775592,23,,,,,-0.25255427,,Right Foot,,,,"[57.4, 45.2]",,Ground Pass,,19.209373,,,,,Angharad James,15577.0,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Center Back,50,Reading WFC,974,['b4e40531-665e-4ab8-8a50-a66d539e1704'],19,,,,,,,,,,,,,,,Reading WFC,974,00:23:19.269,Pass,
,,,,,,,,,,,,,,,,,,1.462153,,,,,,,,,,,,c325e79c-9953-459f-8085-d89c79e9bbeb,746,,,"[68.0, 25.2]",3775592,23,,,,,-1.1602389,,Right Foot,,,,"[75.4, 8.2]",,Ground Pass,,18.540766,,,,,Siri Worm,15572.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,51,Tottenham Hotspur Women,749,['904e42ff-13c4-4784-81f5-01eebf6e87ed'],24,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:24.561,Pass,
,,,,,,,,,,,,,,,,,,1.571976,,,,,,,,,,,,c649a247-7799-43fb-a93b-c7d501eec6e1,750,,,"[106.4, 8.2]",3775592,23,,,,,1.4049858,,Left Foot,True,,,"[110.5, 32.7]",,Ground Pass,,24.840693,,,Incomplete,,Rianna Dean,31702.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,51,Tottenham Hotspur Women,749,"['00baa8d1-a50d-42e4-bbe2-e0045078f282', '5735b012-4108-4246-a228-ba9e910d5d00']",30,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:30.694,Pass,
,,,,,,,,,,,,,,,,,,3.208521,,,,,,,,,,,,158939aa-8b35-4c92-984f-d9fd59a555ab,754,,,"[90.8, 19.5]",3775592,23,,,,,-2.2081938,,Left Foot,,,,"[79.1, 3.7]",,Ground Pass,,19.660366,,,,,Kerys Harrop,15569.0,,,,,Recovery,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,51,Tottenham Hotspur Women,749,['8fa7b6cf-60c5-451d-aaa6-79ff8c52f68e'],33,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:33.517,Pass,
,,,,,,,,,,,,,,,,,,0.951464,,,,,,,,,,,,92909fd1-082d-47f7-8650-5c10401d9117,756,,,"[77.3, 3.1]",3775592,23,,,,,-0.02040533,,Left Foot,,,,"[92.0, 2.8]",,Ground Pass,,14.703061,,,,,Siri Worm,15572.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Right Center Back,51,Tottenham Hotspur Women,749,['b6d8ddcc-89d7-4bb5-8c31-5b868193eee4'],36,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:36.726,Pass,
,,,,,,,,,,,,,,,,,,1.583271,,,,,,,,,,,,f3476b71-bf66-456c-8b97-70688e6b612c,759,,,"[91.4, 10.7]",3775592,23,,,,,0.7024941,,Right Foot,,,,"[110.3, 26.7]",,Ground Pass,,24.763077,,,Incomplete,,Rianna Dean,31702.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,51,Tottenham Hotspur Women,749,"['939af1e2-45d9-48b3-98fc-28669a2315c9', 'a9a6a3f5-b606-4a8f-9d26-6fca86e1f1e7']",39,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:39.775,Pass,
,,,,,,,,,,,,,,,,,,1.901608,,,,,,,,,,,,f49b2db9-cf02-4515-92db-e72500aebf6b,762,,,"[120.0, 0.1]",3775592,24,,,,,1.7332085,,Left Foot,,,,"[113.2, 41.6]",,High Pass,,42.053417,,,,True,Kerys Harrop,15569.0,,True,Outswinging,,Corner,1,From Corner,Siri Worm,15572.0,Left Back,52,Tottenham Hotspur Women,749,['5e5da58e-3764-4e10-b8e7-e65e46be833e'],15,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:15.307,Pass,
,,,,,,,,,,,,,,,,,,1.803925,,,,,,,,,,,,37f7397e-071c-44b5-9d13-5bfb987081af,765,,,"[113.2, 42.5]",3775592,24,,,,True,-1.5027199,2c2874ee-c6fa-4d5d-aedc-d531da30e0cf,,,,,"[113.5, 38.1]",,High Pass,,4.4102154,,,,,Rianna Dean,31702.0,True,,,,,1,From Corner,Kerys Harrop,15569.0,Right Center Back,52,Tottenham Hotspur Women,749,"['12e1aa0f-5692-4dbc-8d05-f102e688b247', 'acfda9c9-99ff-464a-a257-dd55488bd010']",17,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:17.223,Pass,True
,,,,,,,,,,,,,,,,,,0.731809,,,,,,,,,,,,ca761db0-ce00-4f03-b788-ad71d1678d39,772,,,"[60.0, 40.0]",3775592,25,,,,,-2.3436952,,Right Foot,,,,"[52.1, 31.9]",,Ground Pass,,11.314592,,,,,Rachel Rowe,19780.0,,,,,Kick Off,1,From Kick Off,Brooke Chaplen,15723.0,Center Attacking Midfield,53,Reading WFC,974,['682fad6a-b40c-4c6d-a37b-b86e434b8f4b'],0,,,,,,,,,,,,,,,Reading WFC,974,00:25:00.910,Pass,
,,,,,,,,,,,,,,,,,,1.580711,,,,,,,,,,,,9072ba53-27f1-4a62-b110-021d60efa9c5,775,,,"[49.6, 30.5]",3775592,25,,,,,2.1701975,,Right Foot,,,,"[34.5, 52.6]",,Ground Pass,,26.766024,,,,,Kristine Leine,31628.0,,,,,,1,From Kick Off,Rachel Rowe,19780.0,Left Center Midfield,53,Reading WFC,974,['7beff284-a171-4ddd-b710-d33cb22dd2d2'],2,,,,,,,,,,,,,,,Reading WFC,974,00:25:02.883,Pass,
,,,,,,,,,,,,,,,,,,1.372562,,,,,,,,,,,,50b5251f-a574-4647-a1ed-2ae5880d6697,778,,,"[40.0, 55.5]",3775592,25,,,,,1.2192038,,Left Foot,,,,"[47.3, 75.4]",,Ground Pass,,21.196697,,,,,Natasha Harding,15725.0,,,,,,1,From Kick Off,Kristine Leine,31628.0,Right Center Back,53,Reading WFC,974,['a11eeadc-b397-4c2b-b09b-7447b8fe521f'],6,,,,,,,,,,,,,,,Reading WFC,974,00:25:06.643,Pass,
,,,,,,,,,,,,,,,,,,1.191308,,,,,,,,,,,,43e5549b-b546-4f98-8d1c-ea639c393b61,781,,,"[48.2, 76.8]",3775592,25,,,,,-0.68392026,,Right Foot,,,,"[69.3, 59.6]",,Ground Pass,,27.222233,,,Incomplete,,Brooke Chaplen,15723.0,,,,,,1,From Kick Off,Natasha Harding,15725.0,Right Back,53,Reading WFC,974,"['90751746-bfa2-4482-b370-b92002cc77ad', 'b5ba8ec3-09f1-4451-95f8-04362c03eda0']",9,,,,,,,,,,,,,,,Reading WFC,974,00:25:09.383,Pass,
,,,,,,,,,,,,,,,,,,1.599037,,,,,,,,,,,,90751746-bfa2-4482-b370-b92002cc77ad,783,,,"[50.8, 20.5]",3775592,25,,,,,-0.36397895,,Left Foot,,,,"[57.1, 18.1]",,Low Pass,,6.7416615,,,,,Alanna Stephanie Kennedy,5078.0,,,,,Recovery,1,From Kick Off,Josie Green,4865.0,Left Defensive Midfield,53,Reading WFC,974,"['43e5549b-b546-4f98-8d1c-ea639c393b61', '6db2a8a9-4afa-42cf-ad12-2839b37e4923']",10,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:10.574,Pass,
,,,,,,,,,,,,,,,,,,0.595521,,,,,,,,,,,,68d9d423-6134-4f28-a1d8-c402f38515df,788,,,"[56.4, 61.8]",3775592,25,,,,,-0.9038881,,Right Foot,,,,"[60.1, 57.1]",,Ground Pass,,5.9816384,,,,,Brooke Chaplen,15723.0,,,,,Recovery,1,From Kick Off,Angharad James,15577.0,Right Center Midfield,53,Reading WFC,974,"['9df6b732-02d4-4e5f-9071-3d003604b6a9', 'bb074b9b-a065-4064-8763-c452e587232c']",13,,,,,,,,,,,,,,,Reading WFC,974,00:25:13.159,Pass,True
,,,,,,,,,,,,,,,,,,0.41721,,,,,,,,,,,,df6ed71d-0fed-4f9e-9ff0-fb40a623d2b5,793,,,"[56.1, 33.2]",3775592,25,,,,,1.5063695,,Right Foot,,,,"[56.5, 39.4]",,Ground Pass,,6.2128897,,,,,Ria Percival,18145.0,,,,,Recovery,1,Regular Play,Josie Green,4865.0,Left Defensive Midfield,54,Tottenham Hotspur Women,749,['ac6a9bb9-bb9e-4289-af68-1d3f98bd10ed'],15,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:15.259,Pass,
,,,,,,,,,,,,,,,,,,1.562489,,,,,,,,,,,,abd556f7-3bef-4e25-b9e4-01929958a70a,796,,,"[57.1, 35.5]",3775592,25,,,,,-1.6486872,,Right Foot,,,,"[55.5, 15.0]",,Ground Pass,,20.562344,,,,,Siri Worm,15572.0,,,,,,1,Regular Play,Ria Percival,18145.0,Right Wing,54,Tottenham Hotspur Women,749,['6c11b301-3401-49b6-9030-8579afafc60d'],17,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:17.684,Pass,
,,,,,,,,,,,,,,,,,,0.892305,,,,,,,,,,,,18b32d64-5ef8-47eb-b37c-c7cea2f1b8f6,799,,,"[61.2, 8.8]",3775592,25,,,,,1.5844941,,Left Foot,,,,"[61.0, 23.4]",,Ground Pass,,14.60137,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,54,Tottenham Hotspur Women,749,['8bd73024-825b-4624-a32c-2ab854f12cba'],21,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:21.885,Pass,
,,,,,,,,,,,,,,,,,,1.179526,,,,,,,,,,,,6cdb819f-dd62-44e7-9cf9-fa606d2722c8,802,,,"[59.2, 23.8]",3775592,25,,,,,-1.7643235,,Right Foot,,,,"[55.3, 3.9]",,Ground Pass,,20.27856,,,,,Siri Worm,15572.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,54,Tottenham Hotspur Women,749,['27d2f95f-309c-430e-9542-efd9b1d4a133'],24,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:24.700,Pass,
,,,,,,,,,,,,,,,,,,0.84086,,,,,,,,,,,,2718f884-329b-48c6-924f-fc6ab3a5482b,805,,,"[56.1, 4.1]",3775592,25,,,,,0.042080406,,Left Foot,,,,"[65.6, 4.5]",,Ground Pass,,9.508417,,,,,Angela Addison,31550.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,54,Tottenham Hotspur Women,749,['370930f8-ded7-4dbf-a691-cbbf62843775'],26,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:26.579,Pass,
,,,,,,,,,,,,,,,,,,1.062255,,,,,,,,,,,,069857d0-46cc-4fe2-b401-b91bb2d4b4ae,807,,,"[65.6, 4.1]",3775592,25,,,,,2.1319597,,Right Foot,,,,"[61.2, 11.1]",,Ground Pass,,8.268011,,,,,Siri Worm,15572.0,,,,,,1,Regular Play,Angela Addison,31550.0,Left Wing,54,Tottenham Hotspur Women,749,['91423e76-ae56-4970-9846-4dc133b71095'],27,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:27.420,Pass,
,,,,,,,,,,,,,,,,,,0.84117,,,,,,,,,,,,05ae538a-8687-4e80-baa9-042347251f78,809,,,"[61.0, 10.7]",3775592,25,,,,,0.5377168,,Left Foot,,,,"[71.9, 17.2]",,Ground Pass,,12.690942,,,,,Ria Percival,18145.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,54,Tottenham Hotspur Women,749,['ca1665ea-3351-4873-a55b-4c18c3e70912'],28,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:28.482,Pass,
,,,,,,,,,,,,,,,,,,1.587797,,,,,,,,,,,,dff72175-ad50-4aa3-bb1d-9b0d80f705b3,817,,,"[78.7, 2.9]",3775592,25,,,,,0.9958706,,Left Foot,,,,"[96.0, 29.6]",,High Pass,,31.814777,,,,,Rianna Dean,31702.0,,,,,,1,Regular Play,Angela Addison,31550.0,Left Wing,54,Tottenham Hotspur Women,749,['35a948b8-28b5-4212-a4c4-b32fdee9b440'],32,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:32.211,Pass,
,,,,,,,,,,,,,,,,,,0.454432,,,,,,,,,,,,e3517a1a-ad56-4f96-b5c6-53fc024ac4a7,820,,,"[96.3, 29.6]",3775592,25,,,,,-1.2815254,,Right Foot,,,,"[98.8, 21.2]",,Ground Pass,,8.764132,,,,,Rosella Ayane,21048.0,,,,,,1,Regular Play,Rianna Dean,31702.0,Center Forward,54,Tottenham Hotspur Women,749,['55fa1719-2535-457d-9fff-d2750c089153'],35,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:35.591,Pass,
,,,,,,,,,,,,,,,,,,0.142227,,,,,,,,,,,,132bd75c-85ec-45d6-bfb6-fa35959ec8fb,824,,,"[99.0, 23.8]",3775592,25,,,,,1.7590178,,Right Foot,,,,"[98.6, 25.9]",,Ground Pass,,2.1377559,,,Incomplete,,Ria Percival,18145.0,,,,,,1,Regular Play,Rosella Ayane,21048.0,Center Attacking Midfield,54,Tottenham Hotspur Women,749,"['44ee96b2-b7df-4068-af35-0d508955f19e', 'a739e3c4-0ff0-41bd-9f7c-8d1f742ba6b1', 'ef984368-2a78-452e-9dee-bc7fa6b85bfc']",37,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:37.075,Pass,True
,,,,,,,,,,,,,,,,,,1.893847,,,,,,,,,,,,7036720c-96ea-4829-b02f-974d7979fee9,827,,,"[14.9, 56.1]",3775592,25,,,,,-2.5606697,,Right Foot,,,,"[1.8, 47.5]",,Ground Pass,,15.670673,,,,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Natasha Harding,15725.0,Right Back,54,Tottenham Hotspur Women,749,['081c92de-9dff-4897-bdd6-dc74845c59e7'],39,,,,,,,,,,,,,,,Reading WFC,974,00:25:39.100,Pass,
,,,,,,,,,,,,,,,,,,2.566736,,,,,,,,,,,,85a6bab6-63dd-4745-b2f2-0b21c035f80b,831,,,"[1.2, 52.4]",3775592,25,,,,,0.007797113,,Right Foot,,,,"[52.5, 52.8]",,High Pass,,51.30156,,,Incomplete,,,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,54,Tottenham Hotspur Women,749,"['84409505-85dc-412a-b888-4ee0019da6d0', 'a0cf6049-5f32-4e9b-9bc3-2448b46538a2']",43,,,,,,,,,,,,,,,Reading WFC,974,00:25:43.404,Pass,True
,,,,,,,,,,,,,,,,,,0.976511,,,,,,,,,,,,a0cf6049-5f32-4e9b-9bc3-2448b46538a2,832,,,"[67.6, 27.3]",3775592,25,,,,,0.23489836,,Head,,,,"[79.3, 30.1]",,Low Pass,,12.030378,,,,,Alanna Stephanie Kennedy,5078.0,,,,,Recovery,1,Regular Play,Josie Green,4865.0,Left Defensive Midfield,54,Tottenham Hotspur Women,749,"['85a6bab6-63dd-4745-b2f2-0b21c035f80b', 'ce01c062-0f77-4207-9669-670af7f43cf7']",45,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:45.971,Pass,
,,,,,,,,,,,,,,,,,,1.124618,,,,,,,,,,,,44d6afd9-e8de-4715-89aa-8898f53dfd7b,835,,,"[78.1, 37.4]",3775592,25,,,,,-0.54411864,dafcce89-cd4e-4279-ae66-a5b69ed66c75,Right Foot,,,,"[90.0, 30.2]",,Ground Pass,,13.90863,,,,,Rianna Dean,31702.0,True,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,54,Tottenham Hotspur Women,749,['49f6ede5-98f1-4144-b4d0-7887d5fe555b'],49,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:25:49.845,Pass,
,,,,,,,,,,,,,,,,,,1.649813,,,,,,,,,,,,e29f366b-ddd2-4000-88f8-1bf583e94b1d,841,,,"[16.6, 50.6]",3775592,26,,,,,1.0810535,,Keeper Arm,,,,"[29.5, 74.8]",,Ground Pass,,27.42353,,,,,Natasha Harding,15725.0,,,,,,1,From Keeper,Grace Moloney,15719.0,Goalkeeper,56,Reading WFC,974,['3a12da05-e5f9-4e85-9307-d75b93fe3be6'],11,,,,,,,,,,,,,,,Reading WFC,974,00:26:11.277,Pass,
