bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,5.304726,,,,,,,,,,,ef914347-f313-4490-b696-5243808521e8,440,,,"[56.4, 47.4]",3775606,10,,,,-0.6409201,,Left Foot,,,"[112.3, 5.7]",,High Pass,,69.740234,,,,Guro Reiten,10514.0,,True,,,,1,Regular Play,Melanie Leupolz,15648.0,Left Defensive Midfield,26,Chelsea FCW,971,['ef594c7d-0271-41d6-a53c-e18f3ea32041'],24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:24.797,Pass,
,,,,,,,,,,,,,,,,,,,0.8819,,,,,,,,,,,f352e14b-8c4f-48d3-94cc-2ad536dc92a0,443,,,"[115.3, 17.6]",3775606,10,,,,2.0378568,,Left Foot,,True,"[109.4, 29.3]",,Ground Pass,,13.103435,,Incomplete,,Samantha May Kerr,4961.0,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Wing,26,Chelsea FCW,971,"['0c7f8c82-1d4e-4436-9604-7b2b7e1997e0', 'b8b1d9e6-65be-4f1a-a4e9-5b9294fc94ab']",33,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:33.989,Pass,
,,,,,,,,,,,,,,,,,,,1.35597,,,,,,,,,,,40bea677-166e-4e72-85e3-8f678691db5a,448,,,"[83.3, 22.0]",3775606,10,,,True,-1.0040671,,,,,"[86.1, 17.6]",,High Pass,,5.215362,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,1,Regular Play,Melanie Leupolz,15648.0,Left Defensive Midfield,26,Chelsea FCW,971,"['c9b5896c-faa9-4efe-94a7-a4c25f980a1e', 'fb94f72f-858d-4b73-bc19-51aed555b920']",41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:41.833,Pass,True
,,,,,,,,,,,,,,,,,,,1.281091,,,,,,,,,,,2d372363-79cc-45cb-b756-6eb16f5caf94,456,,,"[10.0, 69.1]",3775606,10,,,,-1.7115909,,Right Foot,,,"[8.2, 56.4]",,Ground Pass,,12.826925,,,,Kristine Leine,31628.0,,,,,,1,Regular Play,Emma Harries,46635.0,Right Center Forward,27,Reading WFC,974,"['a8b7cdb9-3939-4a53-b8b6-57cd55d2eff4', 'e7c6a142-1d5e-4855-a3e0-aa2f27cc7f7b']",51,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:51.589,Pass,True
,,,,,,,,,,,,,,,,,,,1.419803,,,,,,,,,,,dbf0c8b4-3b90-471f-9968-7c397724781a,459,,,"[9.5, 57.0]",3775606,10,,,,0.7006344,,Right Foot,,,"[26.1, 71.0]",,High Pass,,21.715433,,,,Fara Williams,10251.0,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,27,Reading WFC,974,['1fb98cfa-9856-4c0b-8dcc-6c751d5e1df5'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:54.216,Pass,
,,,,,,,,,,,,,,,,,,,2.18122,,,,,,,,,,,ed18ec0f-be53-4a72-b968-f70b09c9e8f2,462,,,"[31.5, 72.2]",3775606,10,,,,-0.016665123,,Right Foot,,,"[67.5, 71.6]",,Low Pass,,36.005,,Incomplete,,Natasha Harding,15725.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Midfield,27,Reading WFC,974,"['1796d822-10b2-4509-bb05-0fd5daa4cea0', 'b894cf0c-a91a-4255-b3cb-f8646231821e']",57,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:57.308,Pass,
,,,,,,,,,,,,,,,,,,,0.690707,,,,,,,,,,,25ec62bf-79a5-4da4-8c8c-bbf600b02bab,467,,,"[55.4, 11.6]",3775606,11,,,,-0.009090658,,Left Foot,,,"[66.4, 11.5]",,Ground Pass,,11.000455,,,,Melanie Leupolz,15648.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Back,27,Reading WFC,974,"['2c0013e9-d4b1-44a0-a82d-85bd005bcf67', 'e44f1720-6fc1-42ca-815a-b399d42f1f3a']",0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:00.202,Pass,True
,,,,,,,,,,,,,,,,,,,0.898476,,,,,,,,,,,3a320935-2a3a-4c2f-b9c4-cb610b953cb4,471,,,"[67.0, 8.4]",3775606,11,,,,-0.35877067,,Right Foot,,,"[74.2, 5.7]",,Ground Pass,,7.6896033,,Incomplete,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Left Defensive Midfield,27,Reading WFC,974,"['8f8b261a-879b-48c7-946e-531583357f75', 'a075d672-68f2-4f60-a76a-6542342c8f2d', 'f760e531-823c-447d-8303-34a50e12c545']",1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:01.596,Pass,True
,,,,,,,,,,,,,,,,,,,1.225824,,,,,,,,,,,b9f7af40-043f-48f7-8672-bd6b19ff6e46,475,,,"[46.5, 76.1]",3775606,11,,,,-0.05473978,,Right Foot,,,"[61.1, 75.3]",,Low Pass,,14.6219015,,Unknown,,Emma Harries,46635.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Midfield,27,Reading WFC,974,['91e1139a-b770-4d95-95cd-1e6684b0e133'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:04.147,Pass,
,,,,,,,,,,,,,,,,,,,2.344744,,,,,,,,,,,598b9a38-cea6-4720-8790-8e101982bec7,480,,,"[61.5, 74.9]",3775606,11,,,,-1.6483347,,Right Foot,,,"[58.4, 35.0]",,High Pass,,40.020245,,,,Emma Mukandi,18998.0,,,,,Free Kick,1,From Free Kick,Kristine Leine,31628.0,Right Back,28,Reading WFC,974,['59239e01-3930-43be-9f73-eedb2586d184'],49,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:49.910,Pass,
,,,,,,,,,,,,,,,,,,,1.182547,,,,,,,,,,,047e38d3-54c0-489c-b3c0-cb60777ffbf5,482,,,"[58.4, 35.0]",3775606,11,,,,0.7366563,,Left Foot,,,"[67.0, 42.8]",,Low Pass,,11.61034,,,,Jessica Fishlock,5016.0,,,,,,1,From Free Kick,Emma Mukandi,18998.0,Left Center Back,28,Reading WFC,974,['9c4b5b2a-21ba-44cd-b7d8-53838916b39f'],52,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:52.255,Pass,
,,,,,,,,,,,,,,,,,,,1.569463,,,,,,,,,,,3ae40189-fc7c-4581-87bb-fb46eb287459,485,,,"[67.0, 42.8]",3775606,11,,,,-1.4898144,,Right Foot,,,"[69.8, 8.3]",,High Pass,,34.613438,,,,Lily Woodham,15704.0,,,,,,1,From Free Kick,Jessica Fishlock,5016.0,Right Defensive Midfield,28,Reading WFC,974,['20d78a64-76ac-4dc8-9c9c-0e7b8a335705'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:54.194,Pass,
,,,,,,,,,,,,,,,,,,,1.042795,,,,,,,,,,,351bd826-0f4b-4773-a95a-1fa687407c80,488,,,"[65.4, 16.9]",3775606,11,,,,-2.7187388,,Left Foot,,,"[55.4, 12.4]",,Ground Pass,,10.965857,,,,Emma Mukandi,18998.0,,,,,,1,From Free Kick,Lily Woodham,15704.0,Left Back,28,Reading WFC,974,['3b03649b-2c56-4b94-8da7-f99e8590c0f9'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:58.013,Pass,
,,,,,,,,,,,,,,,,,,,0.682503,,,,,,,,,,,fe845e75-f86d-414d-8537-b309b1a3f75b,491,,,"[63.4, 13.3]",3775606,12,,,,-0.19739556,,Left Foot,,,"[78.4, 10.3]",,Low Pass,,15.297058,,,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Free Kick,Emma Mukandi,18998.0,Left Center Back,28,Reading WFC,974,['0e5baed9-1cbe-4a59-8261-76d5fded8854'],1,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:01.065,Pass,
,,,,,,,,,,,,,,,,,,,0.975785,,,,,,,,,,,ab74340a-1c3c-4305-b376-351f4123f39a,497,,,"[23.1, 80.0]",3775606,12,,,,-0.17170289,,,,,"[40.4, 77.0]",,High Pass,,17.55819,,Incomplete,,Samantha May Kerr,4961.0,,,,,Throw-in,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,29,Chelsea FCW,971,"['083e8b5f-f1f8-4dbb-b829-e2ddd2ea036c', '38f362f2-e77a-492a-99e1-1a21856daf45']",13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:13.036,Pass,
,,,,,,,,,,,,,,,,,,,2.015068,,,,,,,,,,,94dc3f41-b541-4fa1-8e96-407075689d28,501,,,"[81.1, 10.5]",3775606,12,,,,1.2088376,,Left Foot,,,"[85.0, 20.8]",,High Pass,,11.013628,,Incomplete,,Fara Williams,10251.0,,,,,Recovery,1,From Throw In,Lily Woodham,15704.0,Left Back,29,Chelsea FCW,971,"['4815bcf6-9b15-4f70-9a76-9626fe206e00', '6527eb1f-31fe-447a-812c-395e70df03ac']",15,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:15.922,Pass,
,,,,,,,,,,,,,,,,,,,1.492133,,,,,,,,,,,99a7333a-0607-430b-8670-b966ac2af105,512,,,"[7.0, 36.1]",3775606,13,,,,0.62975854,,Left Foot,,,"[31.7, 54.1]",,Ground Pass,,30.562885,,,,Erin Cuthbert,4660.0,,,,,Goal Kick,1,From Goal Kick,Ann-Katrin Berger,15560.0,Goalkeeper,32,Chelsea FCW,971,['82ba3f57-c212-4a69-88e7-3d52edbfd4cf'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:41.268,Pass,
,,,,,,,,,,,,,,,,,,,2.380967,,,,,,,,,,,d2375d87-1b9d-4859-b5a2-cd525ea7f082,516,,,"[24.5, 45.6]",3775606,13,,,,-1.6809865,,Right Foot,,,"[21.9, 22.1]",,Ground Pass,,23.643393,,,,Sophie Louise Ingle,15549.0,,,,,,1,From Goal Kick,Erin Cuthbert,4660.0,Right Defensive Midfield,32,Chelsea FCW,971,"['7cf37a1b-1f36-47f4-b45e-cbea60e1eb5d', '8d66e105-3db5-4f43-96db-2c4ecf89c6a0']",45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:45.884,Pass,True
,,,,,,,,,,,,,,,,,,,1.832203,,,,,,,,,,,72053cdb-ded9-4f2f-b016-ebb85fd67989,519,,,"[32.5, 13.5]",3775606,13,,,,-0.15404923,,Left Foot,,,"[64.7, 8.5]",,Ground Pass,,32.585888,,Incomplete,,Guro Reiten,10514.0,,,,,,1,From Goal Kick,Sophie Louise Ingle,15549.0,Left Center Back,32,Chelsea FCW,971,"['0d8cc2e6-58bb-44d2-8ea1-0e1a9d246762', 'dbbbab94-46b5-4198-bf5d-6bd993492a21']",50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:50.302,Pass,
,,,,,,,,,,,,,,,,,,,1.041196,,,,,,,,,,,bd276d6f-5ea2-4007-bdf0-bd1d640572ef,523,,,"[53.6, 67.5]",3775606,13,,,,-2.2974386,,Right Foot,,,"[46.4, 59.4]",,Ground Pass,,10.837435,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,33,Reading WFC,974,['2004811f-4e72-426b-973c-618c81923790'],52,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:52.984,Pass,
,,,,,,,,,,,,,,,,,,,0.655869,,,,,,,,,,,9767ca21-4abe-4989-8f01-645226b15d01,525,,,"[46.1, 59.1]",3775606,13,,,,-0.22892499,,Right Foot,,,"[56.4, 56.7]",,Ground Pass,,10.575916,,,,Angharad James,15577.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,33,Reading WFC,974,['cd2f367b-c443-4fb6-8513-3dfd9502dd6b'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:54.025,Pass,
,,,,,,,,,,,,,,,,,,,1.191962,,,,,,,,,,,34734be3-7fbf-4a6e-95fc-64be57604a20,528,,,"[56.2, 56.7]",3775606,13,,,,1.6929915,,Right Foot,,,"[54.8, 68.1]",,Ground Pass,,11.485643,,,,Kristine Leine,31628.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,33,Reading WFC,974,['c4461cee-3f1c-40d2-8df2-aa8664c0516f'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:54.721,Pass,
,,,,,,,,,,,,,,,,,,,0.63185,,,,,,,,,,,f3ca2d9c-2838-446b-b87d-cd39970e0a4b,531,,,"[57.0, 70.8]",3775606,13,,,,-0.7631796,,Right Foot,,,"[66.2, 62.0]",,Ground Pass,,12.731065,,Incomplete,,Jessica Fishlock,5016.0,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,33,Reading WFC,974,"['6f9f5e1d-88e4-4d5b-8a64-a4d7e85d6fde', 'e6d39053-f10b-4169-9135-32cfc2273505']",56,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:56.752,Pass,
,,,,,,,,,,,,,,,,,,,0.900587,,,,,,,,,,,001bab7a-7c7d-4e29-86d6-5bacaa94b09b,536,,,"[44.7, 8.4]",3775606,13,,,,0.45893067,,Left Foot,,,"[61.7, 16.8]",,Ground Pass,,18.962067,,,,Francesca Kirby,4641.0,,,,,,1,From Counter,Jonna Ann-Charlotte Andersson,10222.0,Left Back,34,Chelsea FCW,971,['238b80d7-8b99-434d-ab77-50030235ba81'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:59.217,Pass,
,,,,,,,,,,,,,,,,,,,3.066228,,,,,,,,,,,e3d454f1-e4a9-414a-b5f0-47c9eb5e70e8,539,,,"[65.1, 18.7]",3775606,14,,,,-0.14396745,,Left Foot,,,"[98.9, 13.8]",,Ground Pass,,34.15333,,,,Samantha May Kerr,4961.0,,,,,,1,From Counter,Francesca Kirby,4641.0,Center Attacking Midfield,34,Chelsea FCW,971,['bfda8960-655a-47fb-b080-b5e804765600'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:01.044,Pass,
,,,,,,,,,,,,,,,,,,,0.955596,,,,,,,,,,,51f14c8f-b14d-4ba3-a1f8-40660a524624,546,,,"[24.5, 74.1]",3775606,14,,,,-0.88774204,,Right Foot,,,"[32.8, 63.9]",,Ground Pass,,13.150285,,,,Fara Williams,10251.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Center Back,35,Reading WFC,974,['09c82db6-1a74-4d98-8fb9-61e150636b47'],8,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:08.705,Pass,
,,,,,,,,,,,,,,,,,,,1.246598,,,,,,,,,,,8bb4fe65-6ea4-4d4f-ae14-8b7752fbcfcd,549,,,"[34.0, 65.0]",3775606,14,,,,-2.5854263,,Left Foot,,,"[19.2, 55.8]",,Ground Pass,,17.426416,,,,Kristine Leine,31628.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Midfield,35,Reading WFC,974,['ded6a623-3c84-4293-8b6c-93b12433bc41'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:10.948,Pass,
,,,,,,,,,,,,,,,,,,,1.344946,,,,,,,,,,,6989023b-3db3-460c-9345-d982e3c6189a,552,,,"[19.8, 54.1]",3775606,14,,,,-2.4686882,,Right Foot,,,"[6.5, 43.5]",,Ground Pass,,17.00735,,,,Grace Moloney,15719.0,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,35,Reading WFC,974,['983de20c-a83a-495d-aa47-029b9f9475ac'],13,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:13.090,Pass,
,,,,,,,,,,,,,,,,,,,1.313228,,,,,,,,,,,ad296cd1-4dc5-4e1e-b04b-012fd41816d3,555,,,"[5.4, 37.5]",3775606,14,,,,0.24596292,,Right Foot,,,"[29.3, 43.5]",,Ground Pass,,24.641632,,,,Angharad James,15577.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,35,Reading WFC,974,['2a2386fc-5cec-4238-8f61-2717f5ab55e0'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:24.169,Pass,
,,,,,,,,,,,,,,,,,,,1.83746,,,,,,,,,,,65c14f96-498c-42b6-abbc-e1cebe0ff514,558,,,"[28.2, 41.1]",3775606,14,,,,-2.9996955,,Right Foot,,,"[10.0, 38.5]",,Ground Pass,,18.384777,,,,Grace Moloney,15719.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,35,Reading WFC,974,['676e134e-74e7-4e10-9fea-0ac6496dc10c'],25,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:25.523,Pass,
,,,,,,,,,,,,,,,,,,,1.846203,,,,,,,,,,,55040fab-331a-4916-9665-8d426abb8e20,561,,,"[8.7, 36.6]",3775606,14,,,,-1.2527771,,Right Foot,,,"[14.0, 20.5]",,Ground Pass,,16.949926,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,35,Reading WFC,974,['31b3357a-32a4-4d7c-b18c-9ea2a36e5452'],28,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:28.458,Pass,
,,,,,,,,,,,,,,,,,,,2.054936,,,,,,,,,,,bb3de41c-42f8-4ea0-a07e-b92c527dd86f,564,,,"[18.2, 19.9]",3775606,14,,,,2.2851071,,Right Foot,,,"[3.2, 37.2]",,Ground Pass,,22.897379,,,,Grace Moloney,15719.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,35,Reading WFC,974,['1acad6c2-2187-4890-be42-cb61e40411eb'],31,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:31.890,Pass,
,,,,,,,,,,,,,,,,,,,1.361609,,,,,,,,,,,447a5037-a3b9-4382-9520-c8ad785d8d3e,568,,,"[2.9, 37.2]",3775606,14,,,,-0.20932342,,Right Foot,,,"[22.2, 33.1]",,Ground Pass,,19.730686,,,,Angharad James,15577.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,35,Reading WFC,974,"['42f9e943-30c7-4281-9392-45031a15926a', '46368391-d9a0-45da-bc04-563d8aef6303']",35,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:35.323,Pass,True
,,,,,,,,,,,,,,,,,,,1.431114,,,,,,,,,,,96f921a2-5b55-40bc-aadd-7a871d8c5226,571,,,"[17.0, 27.8]",3775606,14,,,,-1.5505289,,Right Foot,,,"[17.3, 13.0]",,Ground Pass,,14.8030405,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,35,Reading WFC,974,['d4c81d03-5e3d-4c9d-81db-b422b5528098'],38,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:38.273,Pass,
,,,,,,,,,,,,,,,,,,,2.816355,,,,,,,,,,,61b0a10b-22f8-452d-948e-cbb36e8a4554,574,,,"[17.0, 14.1]",3775606,14,,,,1.4948329,,Right Foot,,,"[20.6, 61.4]",,Low Pass,,47.436802,,,,Emma Mukandi,18998.0,,True,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,35,Reading WFC,974,['d782fa85-bf97-43f2-bdbd-39369b3adfa0'],41,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:41.457,Pass,
,,,,,,,,,,,,,,,,,,,1.803449,,,,,,,,,,,e96b3856-243e-40a9-b8b7-49f5d4c59fd1,578,,,"[42.5, 53.8]",3775606,14,,,,-1.3311481,,Left Foot,,,"[47.9, 31.7]",,Ground Pass,,22.750164,,Incomplete,,Angharad James,15577.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Center Back,35,Reading WFC,974,"['09ce5127-a378-4a41-98d9-489feedc3b65', '7ce67107-3102-4a0f-845d-e87f4d8f3ca5']",50,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:50.652,Pass,
,,,,,,,,,,,,,,,,,,,4.773456,,,,,,,,,,,7ce67107-3102-4a0f-845d-e87f4d8f3ca5,580,,,"[72.2, 48.4]",3775606,14,,,,-0.51748776,,Left Foot,,,"[111.2, 26.2]",,High Pass,,44.875828,,Incomplete,,Francesca Kirby,4641.0,,,,,Recovery,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,35,Reading WFC,974,"['4ab08366-cdcf-46c7-8d49-cfa87e719762', 'd1585b47-ba12-486b-9475-f3f933cfacb4', 'e96b3856-243e-40a9-b8b7-49f5d4c59fd1']",52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:52.455,Pass,
,,,,,,,,,,,,,,,,,,,1.604558,,,,,,,,,,,933ad3d5-04c6-4a07-a744-790003f6e8e7,584,,,"[10.6, 48.3]",3775606,15,,,,0.90675014,,Left Foot,,,"[23.2, 64.4]",,Ground Pass,,20.444315,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,35,Reading WFC,974,['e2191990-cde5-472e-b4ba-01e10d2cd98d'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:04.674,Pass,
,,,,,,,,,,,,,,,,,,,1.139702,,,,,,,,,,,34dd0d77-463b-4ae0-8f6d-47deaf412dd7,587,,,"[40.1, 67.7]",3775606,15,,,,-1.945637,,Right Foot,,,"[35.3, 55.5]",,Ground Pass,,13.110301,,,,Angharad James,15577.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,35,Reading WFC,974,['3568e1cc-0fa8-46ae-bd5f-5c6132968716'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:10.264,Pass,
,,,,,,,,,,,,,,,,,,,0.957177,,,,,,,,,,,86164afb-cf5a-4ed9-bab0-1d09d0752048,590,,,"[35.9, 55.8]",3775606,15,,,,-0.5975565,,Right Foot,,,"[50.3, 46.0]",,Ground Pass,,17.41838,,,,Jessica Fishlock,5016.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,35,Reading WFC,974,['b7345531-b149-4d2a-b978-0cbffa01d551'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:11.972,Pass,
,,,,,,,,,,,,,,,,,,,1.103248,,,,,,,,,,,9b96848a-edfe-42d8-9f5a-a9b9a6c36732,595,,,"[48.6, 50.0]",3775606,15,,,,0.18331198,,Right Foot,,,"[66.4, 53.3]",,High Pass,,18.103315,,,,Emma Harries,46635.0,,,,,,1,Regular Play,Jessica Fishlock,5016.0,Right Defensive Midfield,35,Reading WFC,974,['d4328bec-c20b-4f30-95ec-0b098b347b99'],14,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:14.268,Pass,
,,,,,,,,,,,,,,,,,,,1.385703,,,,,,,,,,,324181fd-3130-4cdc-bab0-11b6deb8fb05,597,,,"[66.8, 53.5]",3775606,15,,,,-0.8519663,,Head,,,"[75.9, 43.1]",,Low Pass,,13.81919,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Emma Harries,46635.0,Right Center Forward,35,Reading WFC,974,"['3a8416ac-91b6-401d-81cc-e2428e9c2e9d', 'e974f93a-79da-4902-9835-6cc6e794840a']",15,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:15.602,Pass,
,,,,,,,,,,,,,,,,,,,3.665373,,,,,,,,,,,c4c6f656-e257-4ca1-ae70-e721d3efcc39,601,,,"[74.4, 30.7]",3775606,15,,,,-0.16336615,183f6e5c-7afb-47a8-ab07-88dae2e3d7ac,Head,,,"[101.7, 26.2]",True,High Pass,,27.668394,,,,Francesca Kirby,4641.0,,,,,Recovery,1,From Counter,Samantha May Kerr,4961.0,Center Forward,36,Chelsea FCW,971,"['4b5ddf90-69f0-466e-8197-5b7cc93f94f8', '9a5287ed-c253-45f3-bc45-db6d4589e072']",18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:18.947,Pass,True
,,,,,,,,,,,,,,,,,,,4.161985,,,,,,,,,,,ca677ade-5226-4e90-9ed2-2cd60d5441d3,611,,,"[60.0, 40.0]",3775606,16,,,,2.5512686,,Right Foot,,,"[20.3, 66.6]",,Ground Pass,,47.78755,,,,Deanna Cooper,20061.0,,,,,Kick Off,1,From Kick Off,Emma Harries,46635.0,Right Center Forward,37,Reading WFC,974,['361f0baa-3e33-457c-8a96-6136ea130458'],19,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:19.956,Pass,
,,,,,,,,,,,,,,,,,,,3.005232,,,,,,,,,,,47043950-c25f-4e35-829c-214a958f307b,613,,,"[22.2, 65.2]",3775606,16,,,,-2.63663,,Left Foot,,,"[2.3, 54.2]",,Ground Pass,,22.737854,,,,Grace Moloney,15719.0,,,,,,1,From Kick Off,Deanna Cooper,20061.0,Right Center Back,37,Reading WFC,974,['e661880f-f3ab-4e6c-8e46-8436e73647d8'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:24.118,Pass,
,,,,,,,,,,,,,,,,,,,2.697181,,,,,,,,,,,8fb49d6d-0319-4b26-ae03-661f52bf1b26,616,,,"[7.8, 49.4]",3775606,16,,,,-1.3714342,,Right Foot,,,"[15.7, 10.3]",,Ground Pass,,39.8901,,,,Emma Mukandi,18998.0,,,,,,1,From Kick Off,Grace Moloney,15719.0,Goalkeeper,37,Reading WFC,974,['6db9b887-efa7-4c30-8a1c-ac31736fccb1'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:30.557,Pass,
,,,,,,,,,,,,,,,,,,,1.798012,,,,,,,,,,,87b7cea6-d659-40e1-bceb-f7c35c78a3b5,619,,,"[18.2, 14.9]",3775606,16,,,,2.0888648,,Left Foot,,,"[6.8, 34.9]",,Ground Pass,,23.02086,,,,Grace Moloney,15719.0,,,,,,1,From Kick Off,Emma Mukandi,18998.0,Left Center Back,37,Reading WFC,974,['819176db-35d2-497a-a245-8249a676d578'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:33.608,Pass,
,,,,,,,,,,,,,,,,,,,2.663749,,,,,,,,,,,6fd00217-43c5-4af3-b4bf-9abd9df8729c,622,,,"[6.8, 33.0]",3775606,16,,,,-0.25586933,,Right Foot,,,"[54.2, 20.6]",,High Pass,,48.995102,,Incomplete,,Emma Harries,46635.0,,,,,,1,From Kick Off,Grace Moloney,15719.0,Goalkeeper,37,Reading WFC,974,"['02825ebf-6b7a-46b4-8add-6dff6eef4b09', '6c086542-5e75-4795-bcf5-8b0ff485cc71']",35,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:35.446,Pass,
