ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,f1a062e0-b68d-4ed8-b3f1-38c66e783784,2831,,,"[55.7, 7.9]",3775571,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,157,Aston Villa,2647,['64d7b68f-9034-4710-9b80-c7828c042e35'],46,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:46.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c59a7bd-89b7-4686-bb0a-ad9c66268dda,2837,,,"[94.2, 5.3]",3775571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Mukandi,18998.0,Left Back,158,Reading WFC,974,['234e59f4-6a08-4d61-8517-0dda066162ba'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:00.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2c96288-b1f5-4503-8993-902c3d80b0d8,2843,,,"[50.1, 73.5]",3775571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mana Iwabuchi,25610.0,Right Wing,159,Aston Villa,2647,"['47fd8451-67c5-4c82-8720-59231fe249c7', '9a66c44b-36c0-4772-a15b-ce625cc419fb']",15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:15.451,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,36517fd3-9dea-4e8b-963b-83ab4b47050f,2852,,,"[48.6, 73.3]",3775571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mana Iwabuchi,25610.0,Right Wing,159,Aston Villa,2647,['5a978797-d66e-4b72-adc8-8e7d14850ac4'],19,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:19.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0e168b-f9f3-4c19-86be-b534c6189247,2859,,,"[105.1, 75.7]",3775571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stine Larsen,10102.0,Center Forward,159,Aston Villa,2647,"['7514b38c-2d69-4486-9451-69f1cbc51232', 'de91218e-4d8a-404c-be7c-1e313e89e30f']",27,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:27.906,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a265e7c-3f75-40aa-ac00-d479bd4527ce,2865,,,"[107.2, 66.0]",3775571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadine Hanssen,46539.0,Left Center Midfield,160,Aston Villa,2647,"['65e51b77-c188-41ba-ab2a-4e6f94755abe', 'adf58d1f-27b0-4bba-9b20-6ab899d7ba7e']",40,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:40.915,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,30d41e7d-5d19-4b9b-a05a-e0e0c0d58f10,2868,,,"[109.8, 76.9]",3775571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stine Larsen,10102.0,Center Forward,160,Aston Villa,2647,['ce024cf9-dacf-42b3-8de3-acd7e16b728c'],44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:44.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed68fcd-5c4b-4a0c-82fb-c9f146cbb9d9,2871,,,"[28.5, 4.4]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,161,Reading WFC,974,"['c98a5b0e-bde5-4c59-bb3f-d3dddcb633ac', 'df7b42f6-b6f4-4f5d-b885-09fd17241a45']",2,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:02.071,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e707516-585d-481d-8eaa-a465fa5142b5,2875,,,"[88.4, 48.5]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Siems,46536.0,Left Back,161,Reading WFC,974,['bc19ee1b-287b-4d37-a2a1-51e14bd13ac0'],5,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:05.790,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,92a87125-9dde-40a6-ad86-3ee83ae490c7,2878,,,"[97.6, 48.9]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shania Hayles,19499.0,Left Wing,161,Reading WFC,974,['e005ed68-befc-4941-83c4-5629565c3f25'],7,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:07.869,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3f52457f-e5a8-4ef8-a3fb-97dd80882d49,2882,,,"[56.7, 42.3]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Harries,46635.0,Right Back,161,Reading WFC,974,['62f08c21-6efc-4c63-9724-7ef0335fe90d'],12,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:12.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,821294ec-3adf-4df0-90c8-0d16d6de1853,2884,,,"[80.7, 44.4]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadine Hanssen,46539.0,Left Center Midfield,161,Reading WFC,974,['e421f412-4bc2-4030-9b10-b21ba175f2af'],13,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:13.119,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,377256a2-50cf-45fe-a713-1e9fe1be2050,2887,,,"[78.6, 60.5]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Right Back,161,Reading WFC,974,['bf7e077b-500d-4ca0-b367-48dea53d3429'],14,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:14.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,536d9929-168c-463a-8b8b-dd2b94703bcd,2895,,,"[81.3, 29.7]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Siems,46536.0,Left Back,162,Aston Villa,2647,['c851882c-697e-4f56-805b-61388f0215fc'],18,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:18.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4e804d-cc77-4088-9509-4beb78f65b5e,2897,,,"[73.9, 22.6]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Center Defensive Midfield,162,Aston Villa,2647,['b51c2e6c-3b69-48ce-b36a-83985abfefa1'],19,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:19.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a0aae6b9-dc32-4ac0-9b96-0890371c7b75,2900,,,"[92.9, 5.5]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shania Hayles,19499.0,Left Wing,162,Aston Villa,2647,['1159abdb-4aa4-4a43-b28f-d5011372888b'],22,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:22.483,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,35265ac5-9a55-41a4-9cab-210d06171167,2903,,,"[110.4, 12.1]",3775571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Center Defensive Midfield,162,Aston Villa,2647,['726ea069-583d-4868-bf29-fbb138f2ea6a'],26,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:26.569,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,75e25323-0320-43d7-b173-3bf405b232bf,2907,,,"[81.1, 26.5]",3775571,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diana Micaela Abreu de Sousa e Silva,10159.0,Right Back,163,Reading WFC,974,['aa49120b-469f-442d-9024-0fc551d564e5'],38,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:38.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4b2408-0fb2-4cfa-a77d-27bd44800e4b,2913,,,"[28.9, 61.8]",3775571,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Natasha Harding,15725.0,Right Center Forward,163,Reading WFC,974,['6796f8d0-471c-40f8-ab46-ed29d5e8f269'],42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:42.403,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,812e69f0-2708-479b-9852-fb6512f813bf,2917,,,"[66.1, 74.0]",3775571,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emma Harries,46635.0,Right Back,163,Reading WFC,974,['8c0f9913-ee45-4916-8c15-38a18246832b'],45,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:45.953,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0728b9-4a93-4242-a8fe-578af1cf55cb,2919,,,"[63.2, 6.1]",3775571,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marisa Ewers,15565.0,Center Defensive Midfield,163,Reading WFC,974,['e9f00948-8189-4596-bc60-353a78dd5c9b'],46,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:46.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,17eccca0-afc4-47fb-b468-2a54d9c0d8fd,2921,,,"[76.0, 65.0]",3775571,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danielle Carter,24281.0,Left Center Forward,163,Reading WFC,974,['c4606add-9c6c-4c76-9f82-a10daf73c4d4'],49,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:49.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,811a1a39-f4d3-42a4-bd2f-d2e456f8bf08,2929,,,"[78.1, 72.0]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,164,Reading WFC,974,['810a8845-5d5e-431d-87a5-5c68b44172e1'],28,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:28.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,197f3dda-91f1-41d4-8896-4d82bda230eb,2932,,,"[70.2, 72.7]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Harries,46635.0,Right Back,164,Reading WFC,974,['ef56adfc-dd7c-4983-9398-02afe5ee4c36'],31,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:31.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,37fa6193-c991-40c3-8d0b-872fc58e3d3a,2940,,,"[28.3, 23.2]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Right Center Midfield,165,Aston Villa,2647,['6904437a-afe6-4fed-9a24-66b203a3eae8'],42,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:42.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,11920cc4-d17a-482a-b0dd-c8d209e273b0,2942,,,"[42.2, 24.7]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Right Wing,165,Aston Villa,2647,['93317b87-bea7-4753-987a-14f94d83861c'],43,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:43.968,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8772176b-30d4-491a-aa93-76c7fc90e29c,2947,,,"[86.7, 29.9]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Harries,46635.0,Right Back,165,Aston Villa,2647,['617b9ddf-385c-42b9-8fe1-47ef721b2324'],49,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:49.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,251ddee0-fd30-4bd0-9875-92b17ef331e1,2949,,,"[33.9, 72.2]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elisha N''Dow,46534.0,Right Center Back,165,Aston Villa,2647,['ddeb650f-405a-4a5e-99ab-7b3a8a6787a0'],51,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:51.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf918d9f-36d6-4bc5-b817-0da9dbbd7ae7,2953,,,"[87.8, 71.8]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stine Larsen,10102.0,Center Forward,165,Aston Villa,2647,['c464eabc-4594-4fc2-894d-04de0e735596'],56,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:56.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,12623b79-1d8c-427b-aa4b-99f7d4a0ae94,2956,,,"[107.0, 47.0]",3775571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Right Back,165,Aston Villa,2647,['f440b81b-d56d-4106-b4ee-54fbe47bdd5a'],59,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:59.680,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,34e63b8e-8556-4f5f-b421-7eb6b4d68331,2963,,,"[15.2, 8.1]",3775571,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,165,Aston Villa,2647,['bdd5f124-1709-4c87-a4f5-2afec08dbe74'],9,,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:09.732,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,71c3fdc7-74d0-47e4-a74c-9a78bdcfceb1,2974,,,"[105.3, 64.3]",3775571,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadine Hanssen,46539.0,Left Center Midfield,167,Aston Villa,2647,['390e3d4a-a772-46a9-9e32-848c40bf005a'],57,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:40:57.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd588d8f-7d87-47be-9b8e-0960de24a5c6,2982,,,"[18.7, 3.8]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Left Midfield,169,Reading WFC,974,['77bc7813-7b85-49fe-89a6-b857a539e1de'],18,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:18.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,498fc733-b1dc-49f0-a418-079ebbd09dfc,2986,,,"[10.7, 4.7]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Mukandi,18998.0,Left Back,169,Reading WFC,974,['f0c8920e-b150-4385-95fd-7add01a47a4d'],20,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:20.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce9e26d-c96f-4172-957a-cf8d502c2b2c,2989,,,"[42.2, 5.9]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Harries,46635.0,Right Back,169,Reading WFC,974,['6ecd9d70-8a0f-4e60-b5f3-1026ea795387'],22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:22.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,52118fdd-9b76-43a5-9f53-a418a6208d21,2992,,,"[48.2, 4.9]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,169,Reading WFC,974,['1e0efe46-664f-426b-adb6-b821dbc27250'],25,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:25.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,37cd0ccf-61b2-4caf-b4f5-43c756e5ae73,2996,,,"[62.9, 76.3]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elisha N''Dow,46534.0,Right Center Back,170,Aston Villa,2647,['1b2a006f-c5a9-4180-a431-bbea5aea69be'],28,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:41:28.460,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9bc46c-e38a-4d57-9d85-9f7963c9c729,3002,,,"[81.8, 61.8]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Right Wing,170,Aston Villa,2647,['36374528-8a76-4bc6-8535-e3e0f06b6b14'],31,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:41:31.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28dd57f7-4527-49fe-b1cb-e31b0926301d,3007,,,"[89.9, 10.0]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Emma Harries,46635.0,Right Back,171,Reading WFC,974,['937028cd-6d8e-48f7-8fd1-c3fb15e57021'],36,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:36.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,22f07049-a943-411e-ba8c-28dfa4fca4e2,3010,,,"[104.6, 38.0]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Amalie Vevle Eikeland,26570.0,Left Midfield,171,Reading WFC,974,['de1b457b-4991-4b9c-b267-389e995ebd4a'],40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:40.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,09b49b23-0f5f-476c-b996-c07662f23601,3019,,,"[52.3, 75.4]",3775571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Right Wing,172,Aston Villa,2647,['fa9de38c-7c70-4f35-8adc-06753c9349dd'],48,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:41:48.908,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,20c409e0-6f73-4ef1-828d-b2cb9cc074a3,3025,,,"[102.7, 69.5]",3775571,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diana Micaela Abreu de Sousa e Silva,10159.0,Right Back,173,Aston Villa,2647,['27dfda29-0d6e-4215-833d-6ce25c7c8116'],27,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:42:27.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,90ac6835-d8d4-4413-b833-7c35c1ed27fe,3029,,,"[102.1, 70.5]",3775571,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadine Hanssen,46539.0,Left Center Midfield,174,Aston Villa,2647,"['068d9652-d70e-4434-a130-3cdd47d61a42', 'a63764ab-199f-434d-b15d-b6855154c654']",36,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:42:36.751,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,660211e9-d1a7-4921-a761-025a4a78e888,3040,,,"[95.5, 66.9]",3775571,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadine Hanssen,46539.0,Left Center Midfield,174,Aston Villa,2647,['2a262e23-4329-4caf-b7ad-3dd837a67554'],42,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:42:42.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a6db7e4-2145-4096-a297-0b81238b62b8,3044,,,"[87.1, 75.7]",3775571,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elisha N''Dow,46534.0,Right Center Back,174,Aston Villa,2647,['182122be-695c-41f0-9ca8-2ba2f0b86870'],46,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:42:46.102,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6354a87c-9d36-4fbf-b944-7be87a9428f1,3056,,,"[71.5, 4.0]",3775571,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danielle Carter,24281.0,Left Center Forward,175,Reading WFC,974,['a1a86ac4-40cb-416e-ae60-a9a4ac7764ac'],24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:24.561,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3e48e2-7fb4-4398-9809-379b6a97f2fd,3059,,,"[87.3, 14.9]",3775571,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Harries,46635.0,Right Back,176,Reading WFC,974,['8c3aec0a-aef2-40e2-a5c5-1a954470ebb8'],38,,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:38.451,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6768a3b0-522e-4f4b-96b1-1a9009ab37fb,3065,,,"[76.4, 9.8]",3775571,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,177,Aston Villa,2647,['5d1b90f7-4ca9-41c2-9a8f-d4141773ebd5'],43,,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:43.449,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9304e16d-2479-4710-90ba-a3aec26298a5,3069,,,"[54.4, 75.4]",3775571,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Right Wing,177,Aston Villa,2647,['7d107257-7e01-43c0-824b-5af3d15a2609'],45,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:45.119,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8ae4f3cd-24bb-4fe7-abce-7ddc8888c019,3071,,,"[90.7, 6.2]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,178,Reading WFC,974,['d41be317-148c-40a2-b591-30e21162ae92'],2,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:02.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1424ab73-2ee4-4d8a-b8b1-c5dcb056ee91,3074,,,"[43.7, 73.5]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Right Back,178,Reading WFC,974,"['3fbdc8d4-d1fb-487d-9d2f-aec9a63899ef', '97db71a3-08f9-4b22-b99a-d1a0a3802a57']",3,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:44:03.391,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a48fe4ab-566d-4eb1-98aa-0fba04b81d1a,3077,,,"[34.9, 60.3]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marisa Ewers,15565.0,Center Defensive Midfield,178,Reading WFC,974,['711c3761-d728-4520-997d-c01498e147a5'],5,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:44:05.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e05f2253-d856-4cc7-b25e-5f5c598be0c6,3082,,,"[67.8, 18.6]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angharad James,15577.0,Left Defensive Midfield,178,Reading WFC,974,['9e506e99-5c1e-427d-af3d-42683c7404d4'],8,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:08.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,19cc1252-961e-4f2b-b0e0-5de21a6ed41d,3085,,,"[64.2, 45.9]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Natasha Harding,15725.0,Right Center Forward,178,Reading WFC,974,['72934720-c7d7-4afc-830c-a51fe7eb61f5'],11,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:11.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f54a9551-de9f-4f48-92a5-64e3167258ce,3088,,,"[91.2, 74.6]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Fishlock,5016.0,Right Defensive Midfield,178,Reading WFC,974,['004d5bc2-b658-45c2-a1f3-0895ecee5b74'],16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:16.719,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,53174bcb-21d8-4cbc-841c-6b0df4d5d5b3,3091,,,"[110.2, 44.0]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Harries,46635.0,Right Back,178,Reading WFC,974,['11e3b4d3-eb43-4160-913a-7c328a4fc15c'],21,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:21.104,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd94d2-7c7a-4b1f-99ce-19470ec3f063,3098,,,"[70.2, 2.7]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stine Larsen,10102.0,Center Forward,180,Aston Villa,2647,['d1b97417-e417-46f0-a466-c38bdfead63a'],58,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:44:58.507,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,98f4c449-10a6-40b3-9769-3b6b16e1a402,3102,,,"[41.3, 68.4]",3775571,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,180,Aston Villa,2647,['b05ef2cb-2904-4bd0-9873-31a042b484a4'],59,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:59.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6b4e996f-ddb7-4a3f-bc01-35c5a93a938a,3106,,,"[102.3, 6.1]",3775571,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mana Iwabuchi,25610.0,Right Wing,180,Aston Villa,2647,['7155fd56-8001-4d92-8a42-5418b4ebb1dd'],8,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:45:08.371,Ball Receipt*,
