bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.665736,,,,,,,,,,,992d949f-f320-41d8-b468-bb5228f77ec6,686,,,"[40.9, 11.4]",3764238,24,,,,2.0763268,,Left Foot,,"[25.9, 38.5]",,Ground Pass,,30.974344,,Mackenzie Arnold,42787.0,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,49,West Ham United LFC,972,['e3bf9d5b-9f4d-46c9-a6f9-dcc6cb7dce59'],25,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:25.566,Pass,
,,,,,,,,,,,,,,,,,1.836162,,,,,,,,,,,acec62d9-7654-486d-872a-004e5b41bea7,689,,,"[29.9, 41.7]",3764238,24,,,,-0.41487813,,Right Foot,,"[66.0, 25.8]",,High Pass,,39.44642,Incomplete,Katerina Svitková,24403.0,,,,,,,1,Regular Play,Mackenzie Arnold,42787.0,Goalkeeper,49,West Ham United LFC,972,"['46448940-bd8e-4611-a6ee-a3c4139c2dfe', '8105d7ac-4b82-4b10-afd8-acbb03f0e12b']",30,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:30.476,Pass,
,,,,,,,,,,,,,,,,,0.745069,,,,,,,,,,,e9275c55-2126-40fe-bf42-78798d78c504,692,,,"[76.6, 34.5]",3764238,24,,,,-0.093187265,,Head,,"[87.3, 33.5]",,High Pass,,10.746628,,Katerina Svitková,24403.0,,,,,,Recovery,1,Regular Play,Rachel Daly,5058.0,Center Forward,49,West Ham United LFC,972,['4621a7a7-5284-47e6-a2bf-32ccb0aa076a'],33,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:33.998,Pass,
,,,,,,,,,,,,,,,,,0.971863,,,,,,,,,,,612be3f9-ffe9-4383-a1cf-6fb5c278abe3,696,,,"[26.9, 48.5]",3764238,24,,,,0.6857295,,Left Foot,,"[31.3, 52.1]",,Ground Pass,,5.685068,,Jill Roord,10650.0,,,,,,Recovery,1,Regular Play,Noelle Maritz,10404.0,Right Back,50,Arsenal WFC,968,['a347f94f-e56f-495f-b116-c9a0a920bbe0'],36,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:36.242,Pass,
,,,,,,,,,,,,,,,,,1.128756,,,,,,,,,,,0f2a5b73-2370-4eac-a4b5-7b497ef3cfe2,698,,,"[31.3, 52.1]",3764238,24,,,,-2.7367008,,Right Foot,,"[20.1, 47.3]",,Ground Pass,,12.185237,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Right Defensive Midfield,50,Arsenal WFC,968,['41160fd7-970e-430c-863f-844181f7eb2e'],37,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:37.213,Pass,
,,,,,,,,,,,,,,,,,2.236347,,,,,,,,,,,2b95e74c-5547-4adf-99e9-acd50d513a25,701,,,"[20.1, 47.3]",3764238,24,,,,0.46931863,,Right Foot,,"[62.3, 68.7]",,High Pass,,47.31596,,Bethany Mead,15619.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,50,Arsenal WFC,968,['567505ea-a931-4a8c-b375-3c2a1b99a881'],40,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:40.102,Pass,
,,,,,,,,,,,,,,,,,1.089083,,,,,,,,,,,813304a3-2f62-4c61-b588-448ee1965133,705,,,"[51.4, 25.4]",3764238,24,,,,-2.0868304,,Left Foot,,"[45.5, 15.0]",,Ground Pass,,11.957006,,Mayumi Pacheco,15724.0,,,,,,Recovery,1,Regular Play,Katerina Svitková,24403.0,Center Defensive Midfield,50,Arsenal WFC,968,['26ada06b-063d-42d1-b8d3-4fef20a364ec'],44,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:44.407,Pass,
,,,,,,,,,,,,,,,,,1.775414,,,,,,,,,,,5f6f83fc-c925-4ccf-93a9-64e24c6d011b,716,,,"[81.3, 70.3]",3764238,25,,,,-2.7376225,,Right Foot,,"[55.1, 59.1]",,Ground Pass,,28.493507,,Leah Williamson,18999.0,,,,,,Free Kick,1,From Free Kick,Bethany Mead,15619.0,Left Wing,51,Arsenal WFC,968,['5be00b47-f8ed-424f-b6d9-f20695dbda6c'],32,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:32.766,Pass,
,,,,,,,,,,,,,,,,,2.148483,,,,,,,,,,,6de4eada-b503-4a6c-9920-fa9a870fca55,719,,,"[55.1, 58.4]",3764238,25,,,,-1.650794,,Right Foot,,"[53.2, 34.7]",,Ground Pass,,23.77604,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,51,Arsenal WFC,968,['72cf508e-3bbb-4af4-a0d1-15eed075ee2b'],35,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:35.350,Pass,
,,,,,,,,,,,,,,,,,0.804611,,,,,,,,,,,b7e7dc17-f3ed-4c82-8912-8b8b7cadb00b,723,,,"[53.8, 31.8]",3764238,25,,,,0.36767012,,Left Foot,,"[67.3, 37.0]",,Ground Pass,,14.466859,,Lia Wälti,10405.0,,,,,,,1,From Free Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,51,Arsenal WFC,968,"['b58b942c-4395-4b77-b4d4-e63f8d94b86b', 'f1e0551a-0be7-4fe6-b3dc-15177c98607b']",38,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:38.701,Pass,True
,,,,,,,,,,,,,,,,,1.559385,,,,,,,,,,,b6fe76a6-c9c5-4cf6-b3c2-2de75c837d68,725,,,"[65.9, 36.8]",3764238,25,,,,2.365482,,Right Foot,,"[49.6, 52.8]",,Low Pass,,22.840534,,Leah Williamson,18999.0,,,,,,,1,From Free Kick,Lia Wälti,10405.0,Left Defensive Midfield,51,Arsenal WFC,968,['239533b4-74e5-4d91-b9d6-8a7659aed512'],39,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:39.506,Pass,
,,,,,,,,,,,,,,,,,1.107857,,,,,,,,,,,cb5978c0-866a-4788-b943-725b24279000,729,,,"[51.2, 47.1]",3764238,25,,,,-2.176341,,Right Foot,,"[42.2, 34.1]",,Ground Pass,,15.811388,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,51,Arsenal WFC,968,['9a875302-282c-49fa-934b-5aaab5edc0e6'],43,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:43.855,Pass,
,,,,,,,,,,,,,,,,,1.544105,,,,,,,,,,,8ab4f2b2-e542-486f-a80c-42ecf92f7722,732,,,"[42.2, 34.1]",3764238,25,,,,3.1163273,,Left Foot,,"[14.5, 34.8]",,Ground Pass,,27.708843,,Manuela Zinsberger,10237.0,,,,,,,1,From Free Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,51,Arsenal WFC,968,['270af34a-7379-46eb-b59c-a17c282081ec'],45,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:45.652,Pass,
,,,,,,,,,,,,,,,,,2.378796,,,,,,,,,,,11ad209f-3c43-4c9f-8ac7-af38340189af,735,,,"[38.0, 24.9]",3764238,25,,,,2.6899307,,Right Foot,,"[14.5, 36.3]",,High Pass,,26.11915,Incomplete,Vivianne Miedema,15623.0,,,,,,,1,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,51,Arsenal WFC,968,"['2e8ecea0-ca1d-4e94-be3b-2fed816ecadc', '3e6442e0-3f93-4cea-acb6-209535469fcf']",47,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:47.272,Pass,
,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,21c8cf95-c37c-4c93-93d8-e53f73ed9426,740,,,"[55.9, 44.5]",3764238,25,,,,0.90417796,,Right Foot,,"[66.6, 58.1]",,Ground Pass,,17.304625,,So-Hyun Cho,22798.0,,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,52,West Ham United LFC,972,"['083845e7-1f07-46cc-86e0-0bb23bf66ba6', '6a27d003-5731-4cc3-b70c-1a71f08cbf5c']",50,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:50.842,Pass,True
,,,,,,,,,,,,,,,,,1.255703,,,,,,,,,,,63b81526-f7c4-4f01-b913-4bcd9cc24b37,743,,,"[66.6, 58.1]",3764238,25,,,,-1.1981515,,Right Foot,,"[70.9, 47.1]",,Low Pass,,11.810589,,Katerina Svitková,24403.0,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Right Center Midfield,52,West Ham United LFC,972,['5253fc54-1dd4-4700-9642-0d840946b58b'],51,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:51.983,Pass,
,,,,,,,,,,,,,,,,,0.931953,,,,,,,,,,,0a01c80e-b6aa-4f5e-8f55-747642c56c97,747,,,"[70.9, 47.1]",3764238,25,,,,0.7551044,,Left Foot,,"[81.1, 56.7]",,Ground Pass,,14.007141,,So-Hyun Cho,22798.0,,,,,,,1,Regular Play,Katerina Svitková,24403.0,Center Defensive Midfield,52,West Ham United LFC,972,['8b33e120-e880-4d6b-acaa-c279e4062123'],53,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:53.872,Pass,
,,,,,,,,,,,,,,,,,2.087998,,,,,,,,,,,57d70d7c-92ec-4a6a-921f-803eca62e572,750,,,"[90.6, 65.9]",3764238,25,,,,-1.5836989,,Right Foot,,"[90.2, 34.9]",,Low Pass,,31.00258,,Kenza Dali,15421.0,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Right Center Midfield,52,West Ham United LFC,972,['6d107d2b-4044-4583-8a89-a48716fd6e20'],54,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:54.901,Pass,
,,,,,,,,,,,,,,,,,1.124609,,,,,,,,,,,2f89fac0-87fb-46df-9050-62df99236bcb,752,,,"[91.8, 34.5]",3764238,25,,,,0.6817707,,Right Foot,,"[105.6, 45.7]",,Low Pass,,17.773014,Incomplete,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Left Center Midfield,52,West Ham United LFC,972,['103724f7-e319-4f8f-8636-68d52eb5f588'],56,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:56.989,Pass,
,,,,,,,,,,,,,,,,,1.8699,,,,,,,,,,,09b8f786-ddfd-48ae-a4b1-dc96ed5830bd,754,,,"[62.9, 45.2]",3764238,26,,,,-1.4393276,,Right Foot,,"[64.5, 33.1]",,Low Pass,,12.205327,,Laura Vetterlein,31556.0,,,,,,Recovery,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,52,West Ham United LFC,972,['e3f4ee43-5f5a-4402-90a2-e1a02546abf6'],0,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:00.869,Pass,
,,,,,,,,,,,,,,,,,1.537099,,,,,,,,,,,257112ef-c4d4-4177-86d5-9a5804c82ac2,757,,,"[65.0, 28.6]",3764238,26,,,,-0.96597093,,Left Foot,,"[80.0, 6.9]",,Ground Pass,,26.379726,,Mayumi Pacheco,15724.0,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,52,West Ham United LFC,972,['678feb73-accc-4d1a-a45d-059a14a51598'],3,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:03.883,Pass,
,,,,,,,,,,,,,,,,,1.004202,,,,,,,,,,,8abd2f35-91d9-4bc6-b5c2-7625b2d8c2b7,760,,,"[80.0, 5.9]",3764238,26,,,,-0.035699114,,Left Foot,,"[94.0, 5.4]",,Ground Pass,,14.008925,,Adriana Kristina Leon,8297.0,,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,52,West Ham United LFC,972,['1142d9c0-dd47-45c1-8cbc-5ce05161bd2f'],7,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:07.127,Pass,
,,,,,,,,,,,,,,,,,1.395622,,,,,,,,,,,89837bd7-f503-4714-b477-263549123c9d,764,,,"[99.0, 19.5]",3764238,26,,,,-1.6961855,,Left Foot,,"[97.5, 7.6]",,Ground Pass,,11.994165,,Mayumi Pacheco,15724.0,,,,,,,1,Regular Play,Adriana Kristina Leon,8297.0,Left Wing,52,West Ham United LFC,972,['adaf8d56-2777-4390-8ba9-a69e2dc1aa9e'],15,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:15.655,Pass,
,,,,,,,,,,,,,,,,,2.169435,,,,,,,,,,,906122fe-4ac1-4572-9d3a-5cf4322d0033,766,,,"[97.5, 7.6]",3764238,26,,,,1.1874197,,Left Foot,True,"[109.6, 37.6]",,High Pass,,32.348263,,Grace Fisk,34232.0,,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,52,West Ham United LFC,972,['caa3bd1e-62ac-4957-8946-379f735d081a'],17,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:17.051,Pass,
,,,,,,,,,,,,,,,,,0.561823,,,,,,,,,,,81ba383c-641a-4f17-97f5-fa2c53e682ae,769,,,"[103.5, 62.3]",3764238,26,,,,-1.5034825,,Right Foot,True,"[104.7, 44.5]",,High Pass,,17.840405,Incomplete,,,,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Back,52,West Ham United LFC,972,['83b601e1-7231-4280-a6d8-1b5ee89acc47'],20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:20.288,Pass,
,,,,,,,,,,,,,,,,,0.466695,,,,,,,,,,,c157281b-5017-4966-a827-08c03759adef,771,,,"[93.1, 59.5]",3764238,26,,,,-2.1910458,,Left Foot,,"[91.1, 56.7]",,Low Pass,,3.4409301,,Katerina Svitková,24403.0,,,,,,Recovery,1,Regular Play,So-Hyun Cho,22798.0,Right Center Midfield,52,West Ham United LFC,972,['2d22eac4-e229-42b1-a0ae-eef794ded6ac'],23,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:23.459,Pass,
,,,,,,,,,,,,,,,,,1.712027,,,,,,,,,,,904309b0-bc62-40a8-b449-b1cbd3e09c03,776,,,"[100.1, 57.5]",3764238,26,,,,1.3603661,,Right Foot,,"[104.5, 78.1]",,Ground Pass,,21.064663,,Grace Fisk,34232.0,,,,,,,1,Regular Play,Katerina Svitková,24403.0,Center Defensive Midfield,52,West Ham United LFC,972,"['b577019e-535d-4fb0-9a06-4884f2efc54d', 'c459c892-38d1-4b4d-b631-8166e9631b55']",25,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:25.985,Pass,True
,,,,,,,,,,,,,,,,,2.056163,,,,,,,,,,,ca104cd9-b926-44c3-81ac-d867b5fb2a91,778,,,"[105.9, 78.1]",3764238,26,,,,-1.4233038,,Right Foot,True,"[111.1, 43.1]",,High Pass,,35.38418,Incomplete,,,,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Back,52,West Ham United LFC,972,['7001b90b-0a25-450e-9c07-37340e360bd5'],27,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:27.697,Pass,
,,,,,,,,,,,,,,,,,1.412063,,,,,,,,,,,a2b6c4de-513e-4f95-9118-0c98e2a7e3ee,784,,,"[60.0, 40.0]",3764238,27,,,,-2.8436472,,Right Foot,,"[47.3, 36.1]",,Ground Pass,,13.28533,,Lia Wälti,10405.0,,,,,,Kick Off,1,From Kick Off,Vivianne Miedema,15623.0,Center Forward,53,Arsenal WFC,968,['4c2304bf-a504-40e0-a65e-62261b222e85'],29,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:29.787,Pass,
,,,,,,,,,,,,,,,,,1.815269,,,,,,,,,,,882424c2-5d9b-4ab4-bb06-e0a4b69ed57a,787,,,"[47.3, 36.1]",3764238,27,,,,2.2301064,,Right Foot,,"[34.9, 52.1]",,Ground Pass,,20.242529,,Leah Williamson,18999.0,,,,,,,1,From Kick Off,Lia Wälti,10405.0,Left Defensive Midfield,53,Arsenal WFC,968,['0bb34969-71c0-491c-8abe-9d7647501388'],31,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:31.598,Pass,
,,,,,,,,,,,,,,,,,1.058827,,,,,,,,,,,281fb29e-e04d-44ed-8a1e-1ecb7f61ec18,791,,,"[56.1, 54.2]",3764238,27,,,,-2.2667785,,Right Foot,,"[49.5, 46.3]",,Ground Pass,,10.294173,,Lia Wälti,10405.0,,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,53,Arsenal WFC,968,['73d29630-7cc1-4620-829b-bf4c1d50d59f'],36,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:36.132,Pass,
,,,,,,,,,,,,,,,,,2.182575,,,,,,,,,,,a80ea2ba-bbc3-4c52-99ed-0a7e84d1c31b,795,,,"[48.0, 50.1]",3764238,27,,,,1.308578,,Left Foot,,"[54.2, 73.2]",,Ground Pass,,23.917566,,Noelle Maritz,10404.0,,,,,,,1,From Kick Off,Lia Wälti,10405.0,Left Defensive Midfield,53,Arsenal WFC,968,['bbfd76f4-7e18-4293-9240-daee1b3551aa'],40,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:40.169,Pass,
,,,,,,,,,,,,,,,,,0.912623,,,,,,,,,,,52777ff3-a401-4302-a56f-57620af199e3,798,,,"[54.5, 73.9]",3764238,27,,,,0.2805368,,Right Foot,,"[66.3, 77.3]",,Ground Pass,,12.280066,,Bethany Mead,15619.0,,,,,,,1,From Kick Off,Noelle Maritz,10404.0,Right Back,53,Arsenal WFC,968,['0790102e-e4ce-4974-9e4c-cfcf38648893'],42,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:42.553,Pass,
,,,,,,,,,,,,,,,,,0.581948,,,,,,,,,,,3b216860-4692-4e7f-b4c8-dccc01036221,806,,,"[56.4, 7.3]",3764238,27,,,,1.1026645,,Right Foot,,"[60.9, 16.2]",,Ground Pass,,9.972963,,Kenza Dali,15421.0,,,,,,,1,From Kick Off,Adriana Kristina Leon,8297.0,Left Wing,53,Arsenal WFC,968,['cbae31ae-c004-4872-8206-28fefc246fb1'],45,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:27:45.587,Pass,
,,,,,,,,,,,,,,,,,1.14436,,,,,,,,,,,c52dc6e5-603d-4139-81dd-a0be60f0f399,808,,,"[60.9, 16.2]",3764238,27,,,,-0.90286726,,Right Foot,,"[68.0, 7.2]",,Ground Pass,,11.46342,Incomplete,Mayumi Pacheco,15724.0,,,,,,,1,From Kick Off,Kenza Dali,15421.0,Left Center Midfield,53,Arsenal WFC,968,"['6212ed4b-8137-401e-8915-c8d23ce0d0b0', 'e4f1a03e-6e3e-40ef-aaf5-fe24055963c9']",46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:27:46.169,Pass,
,,,,,,,,,,,,,,,,,1.030425,,,,,,,,,,,d29ce074-8ef2-4a01-8435-f8bfc4ff6abf,813,,,"[62.0, 73.9]",3764238,27,,,,-1.1297321,,Right Foot,,"[71.3, 54.2]",,Ground Pass,,21.784857,,Jill Roord,10650.0,,,,,,,1,From Kick Off,Bethany Mead,15619.0,Left Wing,53,Arsenal WFC,968,"['4ec941fa-c5b5-4b27-b799-1ce2241ed00e', 'e99f343e-767f-4978-a9a9-feadddf6925e']",50,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:50.149,Pass,True
,,,,,,,,,,,,,,,,,1.528252,,,,,,,,,,,6bf3e4d0-4d0e-4431-9d61-29874f6fd9a5,817,,,"[69.9, 54.7]",3764238,27,,,,-2.9184227,,Right Foot,,"[55.8, 51.5]",,Ground Pass,,14.458562,,Lia Wälti,10405.0,,,,,,,1,From Kick Off,Jill Roord,10650.0,Right Defensive Midfield,53,Arsenal WFC,968,['cbec2f22-5489-4677-a5d8-0fa378282999'],52,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:52.142,Pass,
,,,,,,,,,,,,,,,,,2.746293,,,,,,,,,,,f4384507-0466-40e0-866c-4fb5ac03a668,820,,,"[63.0, 46.3]",3764238,27,,,,-0.9517099,,Left Foot,,"[92.0, 5.6]",,High Pass,,49.974895,,Jordan Nobbs,10192.0,,,True,,,,1,From Kick Off,Lia Wälti,10405.0,Left Defensive Midfield,53,Arsenal WFC,968,['457f391c-8c47-4ac1-a1a3-3639390b01e1'],55,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:55.427,Pass,
,,,,,,,,,,,,,,,,,1.196377,,,,,,,,,,,b5c021e2-8c08-487b-9f9b-a7243f492f44,823,,,"[98.0, 11.6]",3764238,28,,,,1.3537569,,Right Foot,True,"[102.3, 31.1]",,Ground Pass,,19.968475,,Jill Roord,10650.0,,,,,,,1,From Kick Off,Jordan Nobbs,10192.0,Right Wing,53,Arsenal WFC,968,['92a6bdb3-6640-494c-bd96-b81afd474491'],0,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:00.844,Pass,
,,,,,,,,,,,,,,,,,1.350272,,,,,,,,,,,df178e88-c331-4c5a-9690-366f6df3b870,827,,,"[102.3, 28.7]",3764238,28,,,,-0.15101534,,Left Foot,,"[111.5, 27.3]",,Ground Pass,,9.305912,,Katie McCabe,15620.0,,,,,,,1,From Kick Off,Jill Roord,10650.0,Right Defensive Midfield,53,Arsenal WFC,968,['9183433f-d948-4ab0-b3bb-f72497b31e7c'],3,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:03.153,Pass,
,,,,,,,,,,,,,,,,,0.794391,,,,,,,,,,,a63c0bdd-fd80-49c4-8ba7-8dd74f295d8e,831,,,"[112.2, 26.3]",3764238,28,,,,1.3292307,,Left Foot,,"[113.9, 33.2]",,Ground Pass,,7.106335,Incomplete,Vivianne Miedema,15623.0,,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,53,Arsenal WFC,968,"['019a286c-d396-4f09-ac34-1ca91247eb44', '17b15bef-c94f-4143-9989-68ff71bb99c2']",6,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:06.072,Pass,
,,,,,,,,,,,,,,,,,6.136859,,,,,,,,,,,2e58b35d-8e3a-4925-a611-914bbdec839d,834,,,"[10.9, 44.3]",3764238,28,,,,0.81640744,,Right Foot,,"[43.7, 79.2]",,High Pass,,47.894154,Out,Rachel Daly,5058.0,,,,,,Recovery,1,From Kick Off,Katerina Svitková,24403.0,Center Defensive Midfield,53,Arsenal WFC,968,['35f5d5f1-540d-4a16-8575-4c959d8e9aec'],8,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:08.701,Pass,
,,,,,,,,,,,,,,,,,1.614917,,,,,,,,,,,2b309deb-c87a-4b96-b8d0-7e7342fe0017,836,,,"[78.7, 0.1]",3764238,28,,,,0.48007804,,,,"[95.6, 8.9]",,High Pass,,19.053871,,Jordan Nobbs,10192.0,,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,54,Arsenal WFC,968,['056f8cd9-16db-4754-b063-9257542c9cc0'],24,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:24.857,Pass,
,,,,,,,,,,,,,,,,,4.612242,,,,,,,,,,,d7e3ca5c-3adb-4063-bb7d-701a534a5ead,846,,,"[22.6, 26.9]",3764238,28,,,,-0.38890955,,Left Foot,,"[81.9, 2.6]",,High Pass,,64.085724,Incomplete,Rachel Daly,5058.0,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,55,West Ham United LFC,972,"['6f71d123-52fe-41d4-809c-3a4b981faed4', 'aa33af92-ec3c-4760-ba5b-b62f9557a678']",36,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:36.147,Pass,
,,,,,,,,,,,,,,,,,0.990292,,,,,,,,,,,c33b4dc7-2cd7-46b6-906c-4ac03ebb8d6a,849,,,"[50.2, 0.1]",3764238,28,,,,1.1441689,,,,"[54.7, 10.0]",,High Pass,,10.874742,,Kenza Dali,15421.0,,,,,,Throw-in,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,56,West Ham United LFC,972,['af02198b-2562-4ddd-8161-a1eef50682ef'],47,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:47.934,Pass,
,,,,,,,,,,,,,,,,,1.385809,,,,,,,,,,,30043ae0-199b-412e-a2e2-80c43214ede5,852,,,"[50.5, 4.0]",3764238,28,,,,2.9874845,,Right Foot,,"[29.9, 7.2]",,Ground Pass,,20.847063,,Laura Vetterlein,31556.0,,,,,,,1,From Throw In,Kenza Dali,15421.0,Left Center Midfield,56,West Ham United LFC,972,['42f97ef8-430c-4db4-a832-749cc5ac540d'],49,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:49.993,Pass,
,,,,,,,,,,,,,,,,,3.375742,,,,,,,,,,,faeb27ce-0c5d-4b95-8f4a-60f598196685,855,,,"[27.8, 7.2]",3764238,28,,,,0.41766524,,Left Foot,,"[77.6, 29.3]",,High Pass,,54.483482,Incomplete,Rachel Daly,5058.0,,,,,,,1,From Throw In,Laura Vetterlein,31556.0,Left Center Back,56,West Ham United LFC,972,"['8b0b3dbc-0e92-47f1-af65-15c71c430189', 'bbd1b5c8-6878-4c72-be8d-df7fdbbe6c26']",52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:52.328,Pass,
,,,,,,,,,,,,,,,,,1.764813,,,,,,,,,,,13513a11-afcf-409a-956a-696e6e10d5d6,859,,,"[41.4, 40.6]",3764238,28,,,,-2.8519356,,Right Foot,,"[15.9, 33.0]",,Ground Pass,,26.608458,,Manuela Zinsberger,10237.0,,,,,,,1,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,57,Arsenal WFC,968,['e1810e64-b5b1-42c8-a0d8-beb3cf11666f'],59,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:59.424,Pass,
,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,8e3f6e4c-fc79-4e6d-9371-ff1d76b30b2d,862,,,"[15.9, 33.0]",3764238,29,,,,1.3685632,,Left Foot,,"[21.6, 60.8]",,Ground Pass,,28.378336,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,57,Arsenal WFC,968,['91824476-c8ba-4bda-9751-0bd6b6796c85'],2,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:02.428,Pass,
