50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.627755,,,,,,,,,,8fd3448d-9850-431b-8846-9010c33ead21,58,,,"[91.8, 36.3]",3775614,0,,,,,-0.31808758,,Right Foot,,,,"[100.0, 33.6]",,Ground Pass,,8.633076,,,,Samantha May Kerr,4961.0,,,,,,Recovery,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,3,Chelsea FCW,971,['018e7880-817b-421f-93e3-a862df5804b8'],57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:57.462,Pass,
,,,,,,,,,,,,,,,,,1.345013,,,,,,,,,,41eede70-0a64-4c38-aad9-3fba79918809,61,,,"[97.7, 34.3]",3775614,0,,,,,-1.847957,,Left Foot,,,,"[94.4, 22.7]",,Ground Pass,,12.060266,,,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Left Center Forward,3,Chelsea FCW,971,['8f90f04d-b753-4f66-b9ff-f4228647ed4b'],59,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:59.759,Pass,
,,,,,,,,,,,,,,,,,1.257358,,,,,,,,,,33229ed2-b7c2-43d7-8e61-5e5546f5a95b,64,,,"[94.4, 22.7]",3775614,1,,,,,0.82219136,,Right Foot,,,,"[110.1, 39.6]",,High Pass,,23.067293,,Incomplete,,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,3,Chelsea FCW,971,"['8aa5311a-f760-407c-aea6-6e4c6f4b21bc', '93243a69-13b7-4317-a95e-18794a17861a']",2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:02.677,Pass,
,,,,,,,,,,,,,,,,,1.359936,,,,,,,,,,e9c20f8e-d9fc-4bb7-9def-a5f5d4246308,68,,,"[92.2, 55.7]",3775614,1,,,,,-2.6353352,,Right Foot,,,,"[82.1, 50.1]",,Ground Pass,,11.548593,,,,Sophie Louise Ingle,15549.0,,,,,,Recovery,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,3,Chelsea FCW,971,['e2696f4f-13cb-43b7-a1ae-ffa65caeceda'],6,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:06.767,Pass,
,,,,,,,,,,,,,,,,,0.85136,,,,,,,,,,ab40eb94-6472-404b-b32b-857026c79616,71,,,"[82.1, 50.1]",3775614,1,,,,,0.27505556,,Right Foot,,,,"[98.4, 54.7]",,Ground Pass,,16.936647,,,,Bethany England,15550.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,3,Chelsea FCW,971,['cb39bd53-7a86-48dc-892c-81e14bb7a0f5'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:08.827,Pass,
,,,,,,,,,,,,,,,,,0.332695,,,,,,,,,,2a973ad8-f2a6-455c-875e-519674e94a6f,74,,,"[98.4, 54.9]",3775614,1,,,,,1.3734008,,Right Foot,,,,"[99.2, 58.9]",,Ground Pass,,4.0792155,,Incomplete,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Bethany England,15550.0,Right Center Forward,3,Chelsea FCW,971,"['08e04a5d-d6ce-4138-acec-2d940fd6a4a8', 'e5eb1fb2-94bf-466a-9b80-f33371db4e8f']",9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:09.708,Pass,
,,,,,,,,,,,,,,,,,1.150076,,,,,,,,,,40a8d48e-3d7d-47f9-a9b5-d9fa9577a663,78,,,"[98.4, 65.2]",3775614,1,,,,,2.1386404,,Right Foot,,,,"[94.7, 71.0]",,Ground Pass,,6.87968,,,,Maren Nævdal Mjelde,10395.0,,,,,,Recovery,1,Regular Play,Francesca Kirby,4641.0,Right Center Midfield,3,Chelsea FCW,971,"['b15b5f80-dd44-4532-9f9d-8c658af0f8b9', 'c4e41e46-1d26-40dd-82af-037bee43cdfb']",11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:11.724,Pass,True
,,,,,,,,,,,,,,,,,2.152668,,,,,,,,,,be92ea9e-4d39-4ac7-b643-2c79f0faffec,80,,,"[94.7, 71.0]",3775614,1,,,,,-2.73839,,Right Foot,,,,"[80.4, 64.9]",,Ground Pass,,15.546704,,,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,3,Chelsea FCW,971,['0edeffb7-6912-41e0-a00e-e9183758da5e'],12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:12.874,Pass,
,,,,,,,,,,,,,,,,,2.103027,,,,,,,,,,9ece9c06-ae3f-4f3d-9ffb-391ec3e041f1,83,,,"[76.8, 55.0]",3775614,1,,,,,-1.9940618,,Right Foot,,,,"[67.7, 34.8]",,Ground Pass,,22.155134,,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,3,Chelsea FCW,971,['8770943a-8ef9-487d-a7c3-ff9afdd71939'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:16.471,Pass,
,,,,,,,,,,,,,,,,,2.758194,,,,,,,,,,416af81d-7440-4fc1-82a7-dda2b51da077,86,,,"[79.5, 32.8]",3775614,1,,,,,1.2061359,,Left Foot,,,,"[95.8, 75.5]",,High Pass,,45.70536,,,,Maren Nævdal Mjelde,10395.0,,,True,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,3,Chelsea FCW,971,['807714a3-0f4f-4fd3-a1ca-9825c1f90d09'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:21.673,Pass,
,,,,,,,,,,,,,,,,,0.429449,,,,,,,,,,16dadd96-41f3-4d75-ba4e-05aa67cf3f1c,88,,,"[95.1, 72.1]",3775614,1,,,,,-0.99003994,,Right Foot,,,,"[97.2, 68.9]",,Ground Pass,,3.8275318,,Incomplete,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,3,Chelsea FCW,971,"['6017bad5-7010-4f43-9912-4699bc5f7db9', 'ee853c06-20d0-4ce9-824e-7507ef3c73da']",24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:24.431,Pass,
,,,,,,,,,,,,,,,,,1.025925,,,,,,,,,,ab7dec6b-7ed6-48e8-a879-f75d8747d505,98,,,"[112.3, 80.0]",3775614,1,,,,,-1.8807827,,,,,,"[108.2, 67.2]",,Low Pass,,13.44061,,,,Pernille Mosegaard Harder,10108.0,,,,,,Throw-in,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,['814e3f4f-ce13-4d68-a7ab-fb2e312de067'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:40.416,Pass,
,,,,,,,,,,,,,,,,,1.187491,,,,,,,,,,9c7a7118-8124-4044-9672-7902cbf2b86f,101,,,"[108.5, 69.1]",3775614,1,,,,,1.6551031,,Right Foot,,,,"[107.9, 76.2]",,Ground Pass,,7.125307,,,,Francesca Kirby,4641.0,,,,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,4,Chelsea FCW,971,['c946bfb6-674a-4445-9458-39a9108f30ea'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:41.527,Pass,
,,,,,,,,,,,,,,,,,1.433526,,,,,,,,,,5eaa93f3-ecc9-4cd2-8a81-9c56a07efc9f,104,,,"[104.4, 74.8]",3775614,1,,,,,3.0286303,,Right Foot,,,,"[80.6, 77.5]",,Ground Pass,,23.952662,,,,Sophie Louise Ingle,15549.0,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Right Center Midfield,4,Chelsea FCW,971,['9cb70a19-b7dc-4c83-bb30-f37919151751'],43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:43.152,Pass,
,,,,,,,,,,,,,,,,,2.067203,,,,,,,,,,4bbc7e53-f988-4222-ad68-ba97cf8ee904,108,,,"[80.4, 76.4]",3775614,1,,,,,-2.044583,add83cce-baf6-4942-94bc-b4b0066d3728,Left Foot,,,,"[64.3, 45.0]",,Ground Pass,,35.28697,,,,Magdalena Lilly Eriksson,4633.0,True,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,4,Chelsea FCW,971,"['748a204b-aef4-4ba2-a8f2-a605b9c78a2b', 'f5369b30-2c52-4c23-b542-4b9ef24a843e']",46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:46.004,Pass,True
,,,,,,,,,,,,,,,,,2.383158,,,,,,,,,,25cf0854-bbd1-4767-aa18-157cbd73d04b,113,,,"[6.0, 36.0]",3775614,2,,,,,-0.45129165,,Right Foot,,,,"[51.6, 13.9]",,High Pass,,50.67317,,,,Jasmine Matthews,15618.0,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,5,Bristol City WFC,973,['15d13497-f764-4252-9b08-f34337a4d384'],25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:25.254,Pass,
,,,,,,,,,,,,,,,,,0.279998,,,,,,,,,,5ea0cf71-52e1-4f05-b5fa-12de02bb3749,115,,,"[51.6, 13.9]",3775614,2,,,,,-0.3520443,,Head,,,,"[56.5, 12.1]",,Low Pass,,5.2201533,,,,Molly Pike,31564.0,,,,,,,1,From Goal Kick,Jasmine Matthews,15618.0,Center Defensive Midfield,5,Bristol City WFC,973,['ca2d7e60-1ca8-41d0-8b06-fc64c0c5d481'],27,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:27.678,Pass,
,,,,,,,,,,,,,,,,,1.844581,,,,,,,,,,698ffb6a-c31e-4350-8e5c-3876b7416277,117,,,"[51.6, 8.3]",3775614,2,,,,,-3.1143267,,Head,,,,"[40.6, 8.0]",,Low Pass,,11.00409,,Incomplete,,,,,,,,,,1,From Goal Kick,Molly Pike,31564.0,Left Center Midfield,5,Bristol City WFC,973,['77903211-678a-4831-b479-42b1ecd641c7'],28,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:28.028,Pass,
,,,,,,,,,,,,,,,,,1.112881,,,,,,,,,,bea13f27-a835-4f8f-9219-4512af9e4055,120,,,"[81.2, 72.1]",3775614,2,,,,,0.16514868,,Right Foot,,,,"[95.6, 74.5]",,Ground Pass,,14.59863,,,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Bethany England,15550.0,Right Center Forward,6,Chelsea FCW,971,['e815a88d-a89d-478f-8e9b-5cf0ff82d9d3'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:30.827,Pass,
