ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.936893,,,,,,,,,,,,,48e0dab3-6138-4350-bb12-5b0fdd1ba435,3299,,"[53.9, 45.9]",3775629,73,,,,0.95215195,,Right Foot,,,,"[58.1, 51.8]",,Ground Pass,,7.242237,,Georgia Stanway,4643.0,,,,,,2,Regular Play,Jessica Park,19498.0,Center Forward,139,Manchester City WFC,746,['b80b0bae-d3dd-48dd-a7d4-0da97e0351a3'],54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:54.073,Pass,
,,,,,,,,,,,,,,,,2.811361,,,,,,,,,,,,,2ab687cb-ed22-4b6d-b0f1-af4fdf7fd180,3302,,"[67.4, 51.3]",3775629,73,,,,-0.41594514,,Right Foot,,,,"[100.0, 36.9]",,Ground Pass,,35.638744,Incomplete,Laura Coombs,19416.0,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,139,Manchester City WFC,746,"['bf8a683a-e1c1-4a24-8e0f-f65908461612', 'cd188892-5ac2-4a5f-b15b-187edf2cb2e0']",56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:56.186,Pass,
,,,,,,,,,,,,,,,,1.18643,,,,,,,,,,,,,7b536ee0-6c90-4693-b330-6d02878eea3f,3310,,"[74.5, 29.2]",3775629,74,,,,-0.57790196,,Right Foot,,,,"[92.9, 17.2]",,Ground Pass,,21.967249,Incomplete,Janine Elizabeth Beckie,4992.0,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,139,Manchester City WFC,746,"['d5604981-f1a8-44a6-8888-e01d06a8e4de', 'e008feaf-7b53-436a-b1c3-1687542915b5']",5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:05.089,Pass,
,,,,,,,,,,,,,,,,0.967326,,,,,,,,,,,,,2104ad4a-3bd2-46e5-b9cd-f516f248a39b,3324,,"[30.4, 75.9]",3775629,74,,,,-0.041800734,,Right Foot,,,,"[56.7, 74.8]",,Ground Pass,,26.322994,Incomplete,Rianna Jarrett,46716.0,,,,,,2,Regular Play,Kayleigh Green,16400.0,Right Back,139,Manchester City WFC,746,"['17653ac4-54a6-420a-b15e-0715c51919a5', '26c65004-d2ac-4aef-b3bf-f1e51fdfd38f', '937e6b2a-c6b2-4d61-9fe5-2881587a34d3']",12,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:12.659,Pass,True
,,,,,,,,,,,,,,,,2.824618,,,,,,,,,,,,,41f23c34-de70-4cdd-b13f-c4b907b5238a,3328,,"[69.6, 7.2]",3775629,74,,,,2.235373,,Right Foot,,,,"[49.7, 32.6]",,High Pass,,32.267166,,Stephanie Houghton,10185.0,,,,,Recovery,2,Regular Play,Janine Elizabeth Beckie,4992.0,Left Wing,139,Manchester City WFC,746,['b651001b-18f0-4cab-8424-1fb0de1fcc50'],15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:15.072,Pass,
,,,,,,,,,,,,,,,,1.517745,,,,,,,,,,,,,54ab7bfb-c65b-46f9-821f-10153eaed0f7,3331,,"[48.4, 33.6]",3775629,74,,,,1.9951892,,Right Foot,,,,"[42.3, 47.1]",,Ground Pass,,14.814182,,Lucy Bronze,10178.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,139,Manchester City WFC,746,['831db67d-bccd-4198-968d-e3000711c433'],18,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:18.897,Pass,
,,,,,,,,,,,,,,,,1.337566,,,,,,,,,,,,,f0b50016-8e82-45f6-b676-3d5a549b6d53,3334,,"[43.4, 46.6]",3775629,74,,,,-1.6517004,,Right Foot,,,,"[42.5, 35.5]",,Ground Pass,,11.136427,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,139,Manchester City WFC,746,['34cc9372-e63f-4716-a967-acbf4428a9dc'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:22.066,Pass,
,,,,,,,,,,,,,,,,1.300365,,,,,,,,,,,,,fd1ab94b-d371-4ed4-b5d2-bc6e198709c7,3337,,"[43.8, 33.0]",3775629,74,,,,-1.7539071,,Right Foot,,,,"[42.3, 24.9]",,Ground Pass,,8.237719,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,139,Manchester City WFC,746,['67d3af95-e25d-43a2-8010-5b4d9ad7f341'],25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:25.641,Pass,
,,,,,,,,,,,,,,,,1.165681,,,,,,,,,,,,,70ba77b3-36e4-461a-9d36-cfd106dd4ce8,3340,,"[42.3, 24.9]",3775629,74,,,,0.9515539,,Right Foot,,,,"[49.0, 34.3]",,Ground Pass,,11.543396,,Keira Walsh,4658.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,139,Manchester City WFC,746,['238002ca-944d-4dc9-b50e-6a030eb2078c'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:27.469,Pass,
,,,,,,,,,,,,,,,,0.297734,,,,,,,,,,,,,7df4095b-6df3-41bb-ab1b-714a6e88b8a6,3343,,"[49.0, 34.3]",3775629,74,,,,0.83535653,,Right Foot,,,,"[52.8, 38.5]",,Ground Pass,,5.663921,Incomplete,Georgia Stanway,4643.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,139,Manchester City WFC,746,"['c59f4871-9b6c-49a9-9e12-06df86e35c09', 'd02a7358-56a0-49d5-b7af-ce01455e2909']",29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:29.740,Pass,
,,,,,,,,,,,,,,,,0.624041,,,,,,,,,,,,,41b38af8-2d4e-4041-bedc-6e0245bcb9a8,3349,,"[32.8, 34.9]",3775629,74,,,,-0.44039598,,Right Foot,,,,"[41.5, 30.8]",,Ground Pass,,9.617692,,Keira Walsh,4658.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,139,Manchester City WFC,746,['119eaa30-b924-4960-98bc-8f39aec8ab39'],39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:39.439,Pass,
,,,,,,,,,,,,,,,,2.017947,,,,,,,,,,,,,926b9cbf-883a-45ec-bc9d-6a87e526ba92,3351,,"[41.7, 30.8]",3775629,74,,,,-1.802661,,Right Foot,,,,"[38.3, 16.4]",,Ground Pass,,14.795945,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,139,Manchester City WFC,746,['93f1e0cd-707f-4206-a1b6-d3644687d03d'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:40.063,Pass,
,,,,,,,,,,,,,,,,0.923092,,,,,,,,,,,,,ebdc467b-e2c1-4c4b-bde3-5c542c8fa49e,3355,,"[40.1, 17.1]",3775629,74,,,,-0.048349388,,Left Foot,,,,"[46.3, 16.8]",,Ground Pass,,6.207254,,Laura Coombs,19416.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,139,Manchester City WFC,746,"['7fcc08b2-cba0-4838-a375-1eec64763910', 'd6ef4f8b-faed-47a8-8216-6dbd2c5f4eac']",43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:43.003,Pass,True
,,,,,,,,,,,,,,,,1.128113,,,,,,,,,,,,,f2c54b30-cf9a-43a1-bdcb-a2f47b578e5d,3358,,"[46.3, 16.8]",3775629,74,,,,-2.2363527,,Right Foot,,,,"[37.9, 6.1]",,Ground Pass,,13.603309,,Esme Beth Morgan,4649.0,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,139,Manchester City WFC,746,['8086ff37-ea42-4bc3-be07-77c50ccc73cf'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:43.972,Pass,
,,,,,,,,,,,,,,,,1.159299,,,,,,,,,,,,,21726da2-816d-4e46-bb4c-3131e772e45b,3361,,"[39.8, 5.6]",3775629,74,,,,0.21336864,,Right Foot,,,,"[51.8, 8.2]",,Ground Pass,,12.278437,,Laura Coombs,19416.0,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,139,Manchester City WFC,746,['91e8842c-55e8-4d5b-a4c3-f2a9cbecc4cd'],46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:46.184,Pass,
,,,,,,,,,,,,,,,,0.594313,,,,,,,,,,,,,627b51b7-b57a-4e7a-9a15-ddb55444d243,3364,,"[57.5, 6.9]",3775629,74,,,,0.047583103,,Right Foot,,,,"[70.1, 7.5]",,Ground Pass,,12.614278,Incomplete,Janine Elizabeth Beckie,4992.0,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,139,Manchester City WFC,746,"['6ec42c85-2cb3-4da8-aedb-759fcf4c069c', '7edfdd21-11e1-45fa-9e4c-406b257b9710']",48,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:48.632,Pass,
,,,,,,,,,,,,,,,,1.165258,,,,,,,,,,,,,89a3b070-c463-4c61-b455-71c86a89773c,3368,,"[49.1, 71.0]",3775629,74,,,,-1.3001195,,Left Foot,,,,"[54.4, 51.9]",,Ground Pass,,19.821705,,Danielle Buet,20034.0,,,,,,2,Regular Play,Kayleigh Green,16400.0,Right Back,140,Brighton & Hove Albion WFC,965,['26f27cca-f5d4-469c-bbae-81b77f55a2ad'],51,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:51.288,Pass,
,,,,,,,,,,,,,,,,2.076027,,,,,,,,,,,,,9acbaeb2-d18b-4f18-a7df-4d7aac5a573c,3374,,"[63.7, 40.8]",3775629,74,,,,-1.7059671,,Right Foot,,,,"[62.0, 28.3]",,Ground Pass,,12.61507,,Megan Connolly,23413.0,,,,,,2,Regular Play,Rianna Jarrett,46716.0,Center Forward,140,Brighton & Hove Albion WFC,965,['300fa3e0-aace-4415-a3f8-1412fd936b8d'],55,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:55.817,Pass,
,,,,,,,,,,,,,,,,0.650873,,,,,,,,,,,,,b0015272-ae1d-4e55-bfa5-066b148d13a2,3377,,"[69.6, 27.5]",3775629,74,,,,0.38050637,,Left Foot,,,,"[77.6, 30.7]",,Ground Pass,,8.616263,,Nora Heroum,13861.0,,,,,,2,Regular Play,Megan Connolly,23413.0,Left Back,140,Brighton & Hove Albion WFC,965,['04c8a343-8714-4e28-b0a0-1140d4506041'],59,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:59.008,Pass,
,,,,,,,,,,,,,,,,1.248715,,,,,,,,,,,,,50688c26-83d6-4c29-8dfd-0b51f952d537,3382,,"[27.8, 77.7]",3775629,75,,,,-0.057528075,,Right Foot,,,,"[46.9, 76.6]",,Ground Pass,,19.131649,,Chloe Kelly,15570.0,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,141,Manchester City WFC,746,['01b62db7-3541-4121-b321-4121526ef942'],4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:04.819,Pass,
,,,,,,,,,,,,,,,,1.88811,,,,,,,,,,,,,ef3db87d-c8c4-4721-bb39-a47407457937,3385,,"[42.7, 77.3]",3775629,75,,,,-2.4734786,,Right Foot,,,,"[24.2, 62.7]",,Ground Pass,,23.567139,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,141,Manchester City WFC,746,['256eb675-da5c-4b76-861d-428b9334dd72'],8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:08.813,Pass,
,,,,,,,,,,,,,,,,1.063103,,,,,,,,,,,,,5df546e8-5449-4617-9b8f-05f2f8ebbfc7,3388,,"[26.5, 58.3]",3775629,75,,,,-1.6475682,,Right Foot,,,,"[25.0, 38.8]",,Ground Pass,,19.557608,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,141,Manchester City WFC,746,['b6965664-5fa2-404b-b9fd-13f74b9e2ab4'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:12.891,Pass,
,,,,,,,,,,,,,,,,1.624739,,,,,,,,,,,,,3fb3c008-551c-4971-812a-465ed7e642e3,3391,,"[23.6, 35.5]",3775629,75,,,,-1.4403201,,Left Foot,,,,"[26.5, 13.4]",,Ground Pass,,22.28946,,Esme Beth Morgan,4649.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,141,Manchester City WFC,746,['ff2b8f3b-fc40-4a68-bd27-84b4fa59de8e'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:14.958,Pass,
,,,,,,,,,,,,,,,,1.196273,,,,,,,,,,,,,3afef2ae-6d39-434c-bfed-26fb9f77279b,3394,,"[28.3, 11.7]",3775629,75,,,,-0.71289974,,Right Foot,,,,"[37.9, 3.4]",,Ground Pass,,12.690548,,Janine Elizabeth Beckie,4992.0,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,141,Manchester City WFC,746,['495971b4-18a5-4d31-b926-048138802449'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:19.195,Pass,
,,,,,,,,,,,,,,,,1.639826,,,,,,,,,,,,,201d04a2-e69c-4f62-8eb1-85ee473b50ec,3397,,"[37.9, 3.4]",3775629,75,,,,3.0150006,,Right Foot,,,,"[26.9, 4.8]",,Ground Pass,,11.088733,,Esme Beth Morgan,4649.0,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Left Wing,141,Manchester City WFC,746,['fb5768a3-3948-4f2f-b9ba-1d8f729b28c8'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:20.432,Pass,
,,,,,,,,,,,,,,,,1.180804,,,,,,,,,,,,,91d9946f-074a-4e38-b77a-e7780ef51efd,3400,,"[26.9, 4.8]",3775629,75,,,,1.2403123,,Right Foot,,,,"[31.6, 18.5]",,Ground Pass,,14.483784,,Keira Walsh,4658.0,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,141,Manchester City WFC,746,['41c9be97-1b4c-462a-a7e1-2b96065de89e'],23,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:23.293,Pass,
,,,,,,,,,,,,,,,,2.939807,,,,,,,,,,,,,08b25f8e-9cf1-4e8b-96b1-aa723377493a,3403,,"[31.6, 18.5]",3775629,75,,,,2.9340963,,Left Foot,,,,"[8.8, 23.3]",,Ground Pass,,23.299786,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,141,Manchester City WFC,746,['93781471-974a-437e-ace1-e17ea4ed880f'],26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:26.034,Pass,
,,,,,,,,,,,,,,,,1.516099,,,,,,,,,,,,,3451fb51-8142-4996-b160-6e9b0c2a45dd,3406,,"[7.5, 26.8]",3775629,75,,,,1.2741189,,Right Foot,,,,"[13.4, 46.1]",,Ground Pass,,20.181675,,Ellie Roebuck,4637.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,141,Manchester City WFC,746,['bb06c4e1-1636-4ac3-aa19-0e1d1f9b6e37'],29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:29.094,Pass,
,,,,,,,,,,,,,,,,1.797918,,,,,,,,,,,,,95bb83f4-d2e4-4426-9a51-d60a9091d225,3409,,"[17.9, 46.1]",3775629,75,,,,-1.4718299,,Right Foot,,,,"[19.3, 32.0]",,Ground Pass,,14.169333,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,141,Manchester City WFC,746,['def7a3db-96c0-45c4-86c2-25af98ca0f44'],33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:33.499,Pass,
,,,,,,,,,,,,,,,,2.700634,,,,,,,,,,,,,07988cc0-e8e2-4a59-815e-3522f6eabec4,3417,,"[21.5, 29.0]",3775629,76,,,,1.7255768,,Left Foot,,,,"[19.3, 43.1]",,Ground Pass,,14.270599,,Ellie Roebuck,4637.0,,,,,Free Kick,2,From Free Kick,Alex Greenwood,10252.0,Left Center Back,142,Manchester City WFC,746,['de63a57d-71fe-46e2-ab2b-75b88a358370'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:06.994,Pass,
,,,,,,,,,,,,,,,,1.463605,,,,,,,,,,,,,bc5bbfe0-4fec-42d3-bd3a-d3fdfeb2afd9,3420,,"[21.5, 47.1]",3775629,76,,,,1.153152,,Right Foot,,,,"[28.6, 63.1]",,Ground Pass,,17.50457,,Stephanie Houghton,10185.0,,,,,,2,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,142,Manchester City WFC,746,['5f018be3-9de3-4ef4-9337-a9528c8c4aba'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:10.956,Pass,
,,,,,,,,,,,,,,,,1.916587,,,,,,,,,,,,,7baf931f-f12b-4c1e-898d-8c7a330ca6ec,3424,,"[27.6, 62.1]",3775629,76,,,,-2.1882415,,Right Foot,,,,"[15.6, 45.2]",,Ground Pass,,20.727036,,Ellie Roebuck,4637.0,,,,,,2,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,142,Manchester City WFC,746,"['6a1a964e-3a6a-4a4f-9965-8753f3e6a3b1', 'dd16491e-8841-4062-a61f-2b47ab2f0544']",12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:12.901,Pass,True
,,,,,,,,,,,,,,,,1.674497,,,,,,,,,,,,,4c668c1f-bebf-4db2-9ba6-371d2dddc3e5,3427,,"[15.6, 45.2]",3775629,76,,,,-1.1779683,,Right Foot,,,,"[23.1, 27.1]",,Ground Pass,,19.592346,,Alex Greenwood,10252.0,,,,,,2,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,142,Manchester City WFC,746,['03624666-0158-4a06-a0c2-1b9f535a3393'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:16.286,Pass,
,,,,,,,,,,,,,,,,1.187129,,,,,,,,,,,,,8f5be855-0945-4b29-b698-16c79c275f6f,3430,,"[35.6, 12.8]",3775629,76,,,,0.13835096,,Left Foot,,,,"[51.4, 15.0]",,Ground Pass,,15.952429,,Janine Elizabeth Beckie,4992.0,,,,,,2,From Free Kick,Alex Greenwood,10252.0,Left Center Back,142,Manchester City WFC,746,['d9bdb5a0-e72b-467a-a05e-535e978cf68d'],21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:21.206,Pass,
,,,,,,,,,,,,,,,,1.17853,,,,,,,,,,,,,0e4b344f-4342-436b-b6a6-720fdbdb6f25,3433,,"[51.4, 14.7]",3775629,76,,,,1.2505317,,Right Foot,,,,"[58.1, 34.9]",,Ground Pass,,21.282152,,Georgia Stanway,4643.0,,,,,,2,From Free Kick,Janine Elizabeth Beckie,4992.0,Left Wing,142,Manchester City WFC,746,['5f5441bb-938a-48dd-9658-8e0a1aeadb01'],23,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:23.561,Pass,
,,,,,,,,,,,,,,,,2.502732,,,,,,,,,,,,,62a110bc-95b8-4225-b71c-2150c0ab7a41,3438,,"[58.1, 30.5]",3775629,76,,,,1.7726307,,Right Foot,,,,"[51.9, 60.8]",,Ground Pass,,30.927818,,Lucy Bronze,10178.0,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Right Center Midfield,142,Manchester City WFC,746,['642c4361-7e81-44b6-8b88-bcd3c7dfefdf'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:28.825,Pass,
,,,,,,,,,,,,,,,,2.576494,,,,,,,,,,,,,622bb10f-4064-4890-95ed-25b0e3fe3bf9,3441,,"[64.0, 71.6]",3775629,76,,,,0.15770096,,Right Foot,,,,"[96.7, 76.8]",,Ground Pass,,33.110874,,Chloe Kelly,15570.0,,,,,,2,From Free Kick,Lucy Bronze,10178.0,Right Back,142,Manchester City WFC,746,['b6a065ac-a1b5-4646-8eb2-181ed1c2d0fb'],33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:33.343,Pass,
,,,,,,,,,,,,,,,,0.85673,,,,,,,,,,,,,a878a86b-3f73-413d-8c08-c3e8e3dfd6d0,3445,,"[115.4, 57.7]",3775629,76,,,,-1.5582969,f5c29ea4-29ae-40f2-98a5-2b06dfaec3ed,Right Foot,True,,,"[115.6, 41.7]",True,Low Pass,,16.00125,,Janine Elizabeth Beckie,4992.0,,,,,,2,From Free Kick,Chloe Kelly,15570.0,Right Wing,142,Manchester City WFC,746,['dd5333d3-b7aa-4e36-8040-1240ae037fa7'],39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:39.484,Pass,
,,,,,,,,,,,,,,,,0.983947,,,,,,,,,,,,,791b1179-8eb4-40f2-8aa2-6a75752c326b,3449,,"[60.0, 40.0]",3775629,77,,,,-3.0968463,,Right Foot,,,,"[46.6, 39.4]",,Ground Pass,,13.413426,,Inessa Kaagman,15579.0,,,,,Kick Off,2,From Kick Off,Rianna Jarrett,46716.0,Center Forward,143,Brighton & Hove Albion WFC,965,['68c353e9-6db7-4e90-828f-a2643925644d'],41,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:41.382,Pass,
,,,,,,,,,,,,,,,,1.555659,,,,,,,,,,,,,e905ac69-eb43-4041-88ff-bc6f3767a5b8,3452,,"[42.6, 37.6]",3775629,77,,,,-1.94013,,Left Foot,,,,"[34.2, 15.9]",,Ground Pass,,23.269077,,Megan Connolly,23413.0,,,,,,2,From Kick Off,Inessa Kaagman,15579.0,Center Attacking Midfield,143,Brighton & Hove Albion WFC,965,['9374199e-ea6b-4cf6-a0f1-7c719ee3077f'],44,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:44.314,Pass,
,,,,,,,,,,,,,,,,3.207865,,,,,,,,,,,,,3253cd71-a9b9-4fb5-857e-a3a1ebf6e782,3455,,"[35.5, 14.4]",3775629,77,,,,0.0491831,,Right Foot,,,,"[74.1, 16.3]",,Ground Pass,,38.646732,Incomplete,Libby Bance,50722.0,,,,,,2,From Kick Off,Megan Connolly,23413.0,Left Back,143,Brighton & Hove Albion WFC,965,"['19393805-3b14-49ba-b9f4-0bc8a7a5c08c', 'f3ba2a28-7f33-490c-838c-505d4b6849ab']",47,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:47.172,Pass,
,,,,,,,,,,,,,,,,0.749573,,,,,,,,,,,,,3b31c430-76a6-4196-a509-abf6578c5169,3459,,"[42.3, 64.8]",3775629,77,,,,-0.72586596,,Right Foot,,,,"[50.3, 57.7]",,Ground Pass,,10.696261,,Keira Walsh,4658.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,144,Manchester City WFC,746,['d9ce1c6a-6309-48eb-a630-d8a516bb385e'],52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:52.572,Pass,
,,,,,,,,,,,,,,,,1.51077,,,,,,,,,,,,,4000c22e-536f-4112-b90e-31dfcc375695,3461,,"[50.3, 57.7]",3775629,77,,,,2.3191743,,Left Foot,,,,"[42.5, 66.1]",,Ground Pass,,11.462984,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,144,Manchester City WFC,746,['9507b4a4-d1bc-4e55-a4ef-a406fee25ca0'],53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:53.321,Pass,
,,,,,,,,,,,,,,,,1.725015,,,,,,,,,,,,,5fcb96f1-c3e4-4ce3-9194-f67275fc335a,3464,,"[42.5, 66.1]",3775629,77,,,,-2.3323083,,Right Foot,,,,"[28.2, 51.1]",,Ground Pass,,20.72414,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,144,Manchester City WFC,746,['eb7e846e-7651-46ea-9edb-710b5ac10f50'],54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:54.912,Pass,
,,,,,,,,,,,,,,,,1.266442,,,,,,,,,,,,,f004307a-65e2-4287-9bb9-9cd945ee7c24,3467,,"[29.0, 43.8]",3775629,77,,,,-1.1937662,,Left Foot,,,,"[34.9, 28.9]",,Ground Pass,,16.025604,,Esme Beth Morgan,4649.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,144,Manchester City WFC,746,['e32ceae7-e73c-4d40-a0b6-c4c9c42fb9c6'],58,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:58.167,Pass,
,,,,,,,,,,,,,,,,1.499308,,,,,,,,,,,,,db2cea2e-97b4-4ace-b4e9-c7fdefe9a003,3470,,"[35.1, 28.4]",3775629,77,,,,1.9636668,,Left Foot,,,,"[30.5, 39.5]",,Ground Pass,,12.015407,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,144,Manchester City WFC,746,['15af4924-09d6-414a-838f-2a9ec2881ad1'],59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:59.474,Pass,
,,,,,,,,,,,,,,,,1.527726,,,,,,,,,,,,,e06242d0-7cca-4497-95b4-eca4d464610f,3473,,"[34.9, 38.1]",3775629,78,,,,1.2138844,,Left Foot,,,,"[41.5, 55.8]",,Ground Pass,,18.890474,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,144,Manchester City WFC,746,['804732d6-83fb-4825-990c-c29bea4dff36'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:06.474,Pass,
,,,,,,,,,,,,,,,,2.390521,,,,,,,,,,,,,7f048039-669e-4451-b20b-3d9c999dbf35,3476,,"[43.6, 56.0]",3775629,78,,,,-0.34258088,,Right Foot,,,,"[86.5, 40.7]",,High Pass,,45.54668,,Laura Coombs,19416.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,144,Manchester City WFC,746,['6a8a9d08-e3d3-4b9c-974d-6aa76c0887af'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:10.071,Pass,
,,,,,,,,,,,,,,,,0.57014,,,,,,,,,,,,,8f9918ed-3e8d-4f14-97fe-003ea7ec9459,3479,,"[87.3, 40.7]",3775629,78,,,,-3.083964,,Right Foot,,,,"[82.1, 40.4]",,Low Pass,,5.208647,,Jessica Park,19498.0,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,144,Manchester City WFC,746,['a790417d-f64e-4624-a65d-58357fb7dcc4'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:12.592,Pass,
