ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.463935,,,,,,,,,,,,,5b84c527-5ff3-49f3-bae2-f4de09f9d08d,2643,,"[94.0, 73.0]",3764233,76,,,,-1.4610693,,Right Foot,,"[96.6, 49.4]",,Ground Pass,,23.742788,,Jill Roord,10650.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Wing,179,Arsenal WFC,968,['748c6934-238e-4f37-bb9b-b8559f2ea81f'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:53.124,Pass,
,,,,,,,,,,,,,,,,,0.753996,,,,,,,,,,,,,0ac12871-d62c-4503-b777-23fa63a5de9f,2646,,"[96.0, 44.4]",3764233,76,,,,-1.3982859,,Right Foot,,"[98.3, 31.2]",,Ground Pass,,13.398881,,Malin Gut,45156.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Midfield,179,Arsenal WFC,968,['76f47937-2ffb-45aa-a71c-cdc71f7eafd6'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:55.655,Pass,
,,,,,,,,,,,,,,,,,1.064264,,,,,,,,,,,,,7e245a85-d19e-4718-b737-c33406698b87,2649,,"[100.0, 30.7]",3764233,76,,,,-0.41734868,1f42b3b9-83b6-4c2f-b379-a3c1f7591b46,Right Foot,,"[110.6, 26.0]",,Ground Pass,,11.595258,,Caitlin Jade Foord,11338.0,True,,,,,,2,Regular Play,Malin Gut,45156.0,Center Attacking Midfield,179,Arsenal WFC,968,['0a8ddd5e-f618-4369-bb06-993f56322c09'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:56.801,Pass,
,,,,,,,,,,,,,,,,,0.98916,,,,,,,,,,,,,caa52901-b5e9-4fc2-9f53-71fe6118374d,2656,,"[120.0, 0.1]",3764233,77,,,,1.7266645,,Right Foot,,"[117.8, 14.1]",,Ground Pass,,14.1718025,,Vivianne Miedema,15623.0,,,,,,Corner,2,From Corner,Caitlin Jade Foord,11338.0,Left Wing,180,Arsenal WFC,968,['9a871752-8a59-447a-88bd-c4d17a52b928'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:14.335,Pass,
,,,,,,,,,,,,,,,,,1.121735,,,,,,,,,,,,,fe5d0549-150f-4b88-bcac-b439451af2f9,2659,,"[117.8, 14.1]",3764233,77,,,,-2.3561945,,Left Foot,,"[111.9, 8.2]",,Ground Pass,,8.34386,,Caitlin Jade Foord,11338.0,,,,,,,2,From Corner,Vivianne Miedema,15623.0,Center Forward,180,Arsenal WFC,968,['2e4b36e9-34ed-4b8d-b062-1c1d8aec9b50'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:16.458,Pass,
,,,,,,,,,,,,,,,,,1.046107,,,,,,,,,,,,,b0d724b2-20a5-4789-b620-db95c2cff5f8,2666,,"[99.4, 9.3]",3764233,77,,,,1.7798193,5e0b548f-9f20-4478-8fd0-bf24dcbde4ca,Left Foot,,"[96.6, 22.5]",True,Ground Pass,,13.493702,,Vivianne Miedema,15623.0,,,,,,,2,From Corner,Caitlin Jade Foord,11338.0,Left Wing,180,Arsenal WFC,968,['c11f0648-89bb-4a2f-9c73-f9ce3223f1eb'],22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:22.758,Pass,
,,,,,,,,,,,,,,,,,1.523093,,,,,,,,,,,,,158dbfb3-d175-4ea3-90d2-2e44daac6d41,2671,,"[60.0, 40.0]",3764233,78,True,,,1.7334101,,Right Foot,,"[57.9, 52.8]",,Ground Pass,,12.971122,,Rachel Rowe,19780.0,,,,,,Kick Off,2,From Kick Off,Danielle Carter,24281.0,Right Center Forward,181,Reading WFC,974,['5e9c28a1-c190-44c2-9a4a-2f34fbec2bb4'],17,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:17.568,Pass,
,,,,,,,,,,,,,,,,,1.110199,,,,,,,,,,,,,abed8d2c-1442-410b-9337-ca0080281e52,2673,,"[64.8, 53.8]",3764233,78,True,,,-1.2072232,,Right Foot,,"[72.6, 33.3]",,Ground Pass,,21.933764,,Angharad James,15577.0,,,,,,,2,From Kick Off,Rachel Rowe,19780.0,Right Center Midfield,181,Reading WFC,974,['5fbf4c9b-dd7d-490d-bccd-0d549ea5a435'],20,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:20.919,Pass,
,,,,,,,,,,,,,,,,,1.061522,,,,,,,,,,,,,8a129182-0356-40cd-bba7-21219afa0ac7,2675,,"[72.3, 44.2]",3764233,78,,,,0.30288488,,Right Foot,,"[93.1, 50.7]",,Ground Pass,,21.791971,,Amalie Vevle Eikeland,26570.0,,,,,,,2,From Kick Off,Angharad James,15577.0,Center Defensive Midfield,181,Reading WFC,974,['69482248-7469-4c08-b430-982b1fede0b4'],23,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:23.534,Pass,
,,,,,,,,,,,,,,,,,2.086711,,,,,,,,,,,,,a4b5e25e-2cb1-406f-8974-9cd6324ba7ac,2679,,"[22.2, 38.9]",3764233,78,,,,2.884269,,Right Foot,,"[8.9, 42.4]",,Ground Pass,,13.752818,,Manuela Zinsberger,10237.0,,,,,,Recovery,2,Regular Play,Leah Williamson,18999.0,Right Center Back,182,Arsenal WFC,968,['1ad798c0-a071-4d68-a662-bb1ac299afd4'],25,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:25.663,Pass,
,,,,,,,,,,,,,,,,,1.27677,,,,,,,,,,,,,b6d52410-839a-4527-ae5d-b47929981655,2681,,"[8.9, 42.4]",3764233,78,,,,0.96795803,,Left Foot,,"[19.5, 57.8]",,Low Pass,,18.695454,,Leonie Maier,10380.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,182,Arsenal WFC,968,['a3829ddb-c65d-48da-9ab7-3f8a4adaf44c'],27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:27.749,Pass,
,,,,,,,,,,,,,,,,,1.167595,,,,,,,,,,,,,ea83d8a3-7bed-4f61-9bbf-79e29ec4197b,2684,,"[19.5, 57.8]",3764233,78,,,,-1.2036225,,Left Foot,,"[21.5, 52.6]",,Ground Pass,,5.5713553,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Leonie Maier,10380.0,Right Back,182,Arsenal WFC,968,['af46cd3b-752a-49a9-b1b5-fc712291ddf4'],29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:29.926,Pass,
,,,,,,,,,,,,,,,,,1.474137,,,,,,,,,,,,,a531cb47-8f0e-4c68-a3b0-780de2b2a96b,2686,,"[21.5, 52.6]",3764233,78,,,,0.28879547,,Right Foot,,"[35.3, 56.7]",,Ground Pass,,14.39618,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,182,Arsenal WFC,968,['8483f9b8-74e0-4c74-89da-1074a071d2d5'],31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:31.094,Pass,
,,,,,,,,,,,,,,,,,0.944815,,,,,,,,,,,,,13c1cdd8-15d3-4e28-afa0-8117de19963b,2689,,"[35.3, 56.7]",3764233,78,,,,-1.472751,,Right Foot,,"[35.9, 50.6]",,Ground Pass,,6.129437,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Wing,182,Arsenal WFC,968,['3d6f7fc3-dcd2-483a-9db6-0809b9581819'],33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:33.180,Pass,
,,,,,,,,,,,,,,,,,2.492967,,,,,,,,,,,,,2567186f-6f57-4fcd-8253-923013be4385,2692,,"[36.9, 54.0]",3764233,78,,,,1.085843,,Right Foot,,"[50.6, 80.0]",,High Pass,,29.388603,Out,Leonie Maier,10380.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,182,Arsenal WFC,968,['097864fd-809f-429d-8dc1-cb05e978a650'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:34.125,Pass,
,,,,,,,,,,,,,,,,,1.295781,,,,,,,,,,,,,16571c2e-241e-4249-a178-974bdd51bd25,2694,,"[67.5, 0.1]",3764233,78,,,,2.8867524,,,,"[55.6, 3.2]",,Low Pass,,12.297154,,Deanna Cooper,20061.0,,,,,,Throw-in,2,From Throw In,Emma Mukandi,18998.0,Left Back,183,Reading WFC,974,['9009b90d-5a67-4c98-8fef-f4a0689b677c'],48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:48.633,Pass,
,,,,,,,,,,,,,,,,,0.844892,,,,,,,,,,,,,34d1944c-3b94-4f8b-a6d3-5d636a57cd8f,2697,,"[55.9, 8.4]",3764233,78,,,,-0.5821376,,Right Foot,,"[63.8, 3.2]",,Ground Pass,,9.457801,,Emma Mukandi,18998.0,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Left Center Back,183,Reading WFC,974,['2249a9e4-c428-4269-8d6e-6570167b6729'],52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:52.466,Pass,
,,,,,,,,,,,,,,,,,1.011143,,,,,,,,,,,,,df217ede-5358-4034-ba4f-da14b24933d8,2699,,"[63.8, 3.2]",3764233,78,,,,3.1415927,,Left Foot,,"[51.4, 3.2]",,Ground Pass,,12.4,,Deanna Cooper,20061.0,,,,,,,2,From Throw In,Emma Mukandi,18998.0,Left Back,183,Reading WFC,974,['ec01f34a-da27-489f-9af3-69d6017bfef7'],53,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:53.311,Pass,
,,,,,,,,,,,,,,,,,1.986352,,,,,,,,,,,,,7fe43068-32c5-456c-a7b0-026fd3c74de6,2702,,"[41.8, 4.7]",3764233,78,,,,2.226492,,Right Foot,,"[21.8, 30.7]",,Ground Pass,,32.80244,,Grace Moloney,15719.0,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Left Center Back,183,Reading WFC,974,['b273de0d-a844-40e6-92bc-bb09f785ebeb'],56,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:56.282,Pass,
,,,,,,,,,,,,,,,,,1.683451,,,,,,,,,,,,,d4ebef4e-d6c4-4696-a3d8-bb213d76c3a9,2705,,"[24.1, 32.0]",3764233,78,,,,1.1682013,,Left Foot,,"[35.3, 58.3]",,Ground Pass,,28.585485,,Molly Bartrip,21021.0,,,,,,,2,From Throw In,Grace Moloney,15719.0,Goalkeeper,183,Reading WFC,974,['c6ce008f-fb3b-402e-9538-aefa1f14d947'],59,,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:59.450,Pass,
,,,,,,,,,,,,,,,,,4.304657,,,,,,,,,,,,,f989e4f5-476a-4e88-9be3-c89e04dbfdda,2708,,"[45.7, 61.0]",3764233,79,,,,-0.20733799,,Right Foot,,"[109.4, 47.6]",,Low Pass,,65.09416,Incomplete,,,,,,,,,2,From Throw In,Molly Bartrip,21021.0,Right Center Back,183,Reading WFC,974,['1ba37759-e2fb-4ad0-a09c-326c4c9c64f9'],3,,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:03.238,Pass,
,,,,,,,,,,,,,,,,,3.055148,,,,,,,,,,,,,6aeeef18-2cc4-4be6-bfc6-b36c6ac20d27,2711,,"[11.0, 34.2]",3764233,79,,,,1.1203997,,Keeper Arm,,"[30.1, 73.7]",,High Pass,,43.875507,,Leonie Maier,10380.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,184,Arsenal WFC,968,['084b1dbc-c20d-404d-a35f-a42c01e2e30b'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:14.096,Pass,
,,,,,,,,,,,,,,,,,1.102805,,,,,,,,,,,,,b8254aff-fdfe-487f-9dd5-e781e8e1fd78,2714,,"[33.9, 75.4]",3764233,79,,,,-0.04455648,,Right Foot,,"[49.6, 74.7]",,Ground Pass,,15.715597,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Leonie Maier,10380.0,Right Back,184,Arsenal WFC,968,['41ea08bd-5a49-4018-8b9a-3d00301c30bb'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:18.820,Pass,
,,,,,,,,,,,,,,,,,0.923682,,,,,,,,,,,,,8c3e8d1d-ce74-4389-b9da-71683eb6a5b0,2718,,"[49.6, 76.2]",3764233,79,,,,3.1415927,,Left Foot,,"[36.6, 76.2]",,Ground Pass,,13.0,,Leonie Maier,10380.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Wing,184,Arsenal WFC,968,"['40757568-8434-42e5-ac76-249f96dad1ab', 'b135ebf5-47df-444e-a558-030249859697']",21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:21.023,Pass,True
,,,,,,,,,,,,,,,,,4.224142,,,,,,,,,,,,,d2c9c6cc-ba5d-4e0a-b369-c2351220090d,2724,,"[36.3, 75.7]",3764233,79,,,,-1.5663716,,Right Foot,,"[36.6, 7.9]",,High Pass,,67.80067,,Noelle Maritz,10404.0,,,True,,,Free Kick,2,From Free Kick,Leonie Maier,10380.0,Right Back,185,Arsenal WFC,968,['c5bfdf99-9a0f-493e-9031-bb9c3a2fbd14'],28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:28.820,Pass,
,,,,,,,,,,,,,,,,,0.925826,,,,,,,,,,,,,33399524-de52-40d8-9d22-fa4bbf830b82,2727,,"[46.8, 18.4]",3764233,79,,,,0.19739556,,Right Foot,,"[57.3, 20.5]",,Ground Pass,,10.707941,,Malin Gut,45156.0,,,,,,,2,From Free Kick,Noelle Maritz,10404.0,Left Back,185,Arsenal WFC,968,['07b1e2b1-ebf8-4cb6-bb76-28b2eb299f5d'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:34.711,Pass,
,,,,,,,,,,,,,,,,,2.297554,,,,,,,,,,,,,785fc692-db1d-4c67-aefa-e8c5090e2cfb,2730,,"[65.7, 21.8]",3764233,79,,,,0.22903799,,Left Foot,,"[98.3, 29.4]",,Ground Pass,,33.47417,,Vivianne Miedema,15623.0,,,,Through Ball,True,,2,From Free Kick,Malin Gut,45156.0,Center Attacking Midfield,185,Arsenal WFC,968,['90273a40-102b-4228-a5af-ca7908181432'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:37.034,Pass,
,,,,,,,,,,,,,,,,,0.641321,,,,,,,,,,,,,bcb22725-039e-4a06-969d-5808093ec396,2746,,"[109.6, 52.6]",3764233,79,,,,-2.0527346,,Right Foot,,"[106.2, 46.1]",,Ground Pass,,7.33553,,Danielle van de Donk,10658.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Wing,185,Arsenal WFC,968,['e014e6b9-364d-4942-897c-b66a8db7db30'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:47.649,Pass,
,,,,,,,,,,,,,,,,,0.679021,,,,,,,,,,,,,5ade6d1c-3471-4597-84f7-f07939e429a6,2751,,"[97.3, 48.1]",3764233,79,,,,-2.2718878,,Left Foot,,"[90.8, 40.4]",,Ground Pass,,10.076706,,Malin Gut,45156.0,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Left Center Midfield,185,Arsenal WFC,968,"['998b0237-db2f-4a82-acaa-23e790b290c5', '9ed1cdb8-9e92-439c-8d5e-09d77b7d5791', 'f9aefee5-7a2d-4f6a-88e5-a94a7c312206']",53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:53.037,Pass,True
,,,,,,,,,,,,,,,,,0.950347,,,,,,,,,,,,,82b72198-5855-458f-a7a7-837482141182,2754,,"[89.8, 51.6]",3764233,79,,,,1.0107715,,Right Foot,,"[97.7, 64.2]",,Ground Pass,,14.871785,,Lisa Evans,10179.0,,,,,,,2,From Free Kick,Malin Gut,45156.0,Center Attacking Midfield,185,Arsenal WFC,968,['519135b3-d7af-460e-9b31-aa27ebee105f'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:55.912,Pass,
,,,,,,,,,,,,,,,,,0.602897,,,,,,,,,,,,,f8e379f2-855f-4713-a99e-0c3f311d8e1f,2757,,"[97.7, 64.2]",3764233,79,,,,-1.1684753,,Right Foot,,"[99.7, 59.5]",,Ground Pass,,5.107837,,Danielle van de Donk,10658.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Wing,185,Arsenal WFC,968,['c2df5072-a90e-486c-adfa-5f5261179fb3'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:58.011,Pass,
,,,,,,,,,,,,,,,,,1.982398,,,,,,,,,,,,,1507439d-fed2-4861-a33a-00e1ef3c7515,2759,,"[99.7, 59.5]",3764233,79,,,,1.0262446,,Right Foot,,"[108.3, 73.7]",,Ground Pass,,16.601204,,Lisa Evans,10179.0,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Left Center Midfield,185,Arsenal WFC,968,['9359b35f-7984-4047-9237-580ce3ac4c69'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:58.614,Pass,
,,,,,,,,,,,,,,,,,0.832949,,,,,,,,,,,,,57a7942b-74e9-495b-993c-5a76d8344d97,2762,,"[108.3, 73.7]",3764233,80,,,,-3.0110266,,Right Foot,,"[98.4, 72.4]",,Ground Pass,,9.984989,,Danielle van de Donk,10658.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Wing,185,Arsenal WFC,968,['88edf7ed-2de9-4d37-ba31-d60ba8114276'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:01.534,Pass,
,,,,,,,,,,,,,,,,,1.059787,,,,,,,,,,,,,c0910f0f-d42f-4200-9487-7baf6d545834,2769,,"[18.1, 5.4]",3764233,80,,,,0.43535328,,Left Foot,,"[22.4, 7.4]",,Ground Pass,,4.7423625,Incomplete,,,,,,,,,2,From Free Kick,Molly Bartrip,21021.0,Right Center Back,185,Arsenal WFC,968,['7bce5187-1a17-4dfc-8486-ec3d03360493'],6,,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:06.363,Pass,
,,,,,,,,,,,,,,,,,0.896595,,,,,,,,,,,,,f9092209-41b8-4915-8a9b-3b32456459b2,2773,,"[97.4, 77.9]",3764233,80,,,,-2.868584,,Left Foot,,"[87.4, 75.1]",,Ground Pass,,10.384604,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Wing,185,Arsenal WFC,968,['76db9ff3-7b30-49ae-a92e-41090645b91f'],9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:09.993,Pass,
,,,,,,,,,,,,,,,,,2.183623,,,,,,,,,,,,,fc73d87d-cf0c-4bc6-99ce-f43eb44a405e,2777,,"[91.1, 78.2]",3764233,80,,,,-0.9705544,,Right Foot,,"[103.9, 59.5]",,High Pass,,22.6612,Incomplete,Jill Roord,10650.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,185,Arsenal WFC,968,"['40ee31c9-f54b-4548-bdcb-4da1d5dbf9ef', '90b16afe-ef2d-43c3-940d-b14f54f57273', 'c1c067a8-46ea-415a-8c64-0a4ca19d1842']",14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:14.853,Pass,True
,,,,,,,,,,,,,,,,,0.933837,,,,,,,,,,,,,40ee31c9-f54b-4548-bdcb-4da1d5dbf9ef,2779,,"[16.2, 20.6]",3764233,80,,,,-1.6262949,,Head,,"[15.6, 9.8]",,High Pass,,10.816654,,Angharad James,15577.0,,,,,,Recovery,2,Regular Play,Emma Mukandi,18998.0,Left Back,186,Reading WFC,974,"['c2e0543d-3e58-4b34-8beb-d91f595ee5c1', 'fc73d87d-cf0c-4bc6-99ce-f43eb44a405e']",17,,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:17.036,Pass,
,,,,,,,,,,,,,,,,,0.277298,,,,,,,,,,,,,c1628816-b234-4e34-a970-3313acce8a54,2781,,"[15.6, 9.8]",3764233,80,,,,1.7928783,,Right Foot,,"[14.9, 12.9]",,Low Pass,,3.1780498,Incomplete,,,,,,,,,2,Regular Play,Angharad James,15577.0,Center Defensive Midfield,186,Reading WFC,974,['c71fa0c0-ba3f-4f41-8fe2-fe2ed420cdef'],17,,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:17.970,Pass,
,,,,,,,,,,,,,,,,,1.879719,,,,,,,,,,,,,f92e92d1-7164-4ca9-ab75-8fc4f21fe7dd,2785,,"[25.4, 23.4]",3764233,80,,,,-0.742145,,Right Foot,,"[48.3, 2.4]",,Low Pass,,31.071047,,Lauren Bruton,15726.0,,,,,,,2,Regular Play,Angharad James,15577.0,Center Defensive Midfield,186,Reading WFC,974,['8f2d6a41-fc2d-4a00-8578-826fc14b0aa3'],23,,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:23.725,Pass,
,,,,,,,,,,,,,,,,,2.314305,,,,,,,,,,,,,85538335-dafa-4c17-954f-260e0fee799c,2789,,"[41.9, 2.7]",3764233,80,,,,2.2698298,,Right Foot,,"[20.8, 27.8]",,Low Pass,,32.790546,Incomplete,Deanna Cooper,20061.0,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Center Attacking Midfield,186,Reading WFC,974,"['4efe4711-897a-46d2-a1cd-8c4fe4bce23e', '528f3992-841a-40ac-92be-67f64dfb6ea1']",29,,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:29.013,Pass,
,,,,,,,,,,,,,,,,,1.166333,,,,,,,,,,,,,de69adfd-cc06-4209-9936-dee8f2817823,2798,,"[102.0, 39.4]",3764233,80,,,,-0.88806623,,Left Foot,,"[109.4, 30.3]",,Ground Pass,,11.729024,,Caitlin Jade Foord,11338.0,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,187,Arsenal WFC,968,"['9ad7872f-c698-40ab-96cd-2ca6a4c7b31e', 'cdbe41d8-7b17-4804-9e4b-341499e84fae']",35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:35.455,Pass,True
,,,,,,,,,,,,,,,,,0.723272,,,,,,,,,,,,,7e26d6ce-260f-42b6-805c-1c46a850711e,2801,,"[109.4, 30.0]",3764233,80,,,,1.467004,80befb66-2fd5-4e94-8e31-ae86861cf7a4,Right Foot,,"[110.9, 44.4]",True,Ground Pass,,14.477914,,Jill Roord,10650.0,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,187,Arsenal WFC,968,['637b3c11-ebdc-4040-9a7a-dae16e87ad69'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:38.163,Pass,
,,,,,,,,,,,,,,,,,1.79777,,,,,,,,,,,,,f8f71738-a2ec-42f0-840c-02fd6da28b94,2807,,"[60.0, 40.0]",3764233,81,True,,,-2.2225692,,Right Foot,,"[33.6, 5.4]",,Ground Pass,,43.52149,,Emma Mukandi,18998.0,,,,,,Kick Off,2,From Kick Off,Amalie Vevle Eikeland,26570.0,Left Center Forward,188,Reading WFC,974,['c39947ee-912c-4771-bfb2-18b0d11c57a0'],33,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:33.298,Pass,
,,,,,,,,,,,,,,,,,1.104803,,,,,,,,,,,,,31051e2e-061d-4846-bf13-eee995816e68,2809,,"[40.8, 8.4]",3764233,81,,,,-0.18175554,,Left Foot,,"[59.3, 5.0]",,Ground Pass,,18.809837,,Amalie Vevle Eikeland,26570.0,,,,,,,2,From Kick Off,Emma Mukandi,18998.0,Left Back,188,Reading WFC,974,['cdf82611-deda-4a00-b212-9be71a66f3cc'],37,,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:37.074,Pass,
,,,,,,,,,,,,,,,,,3.077565,,,,,,,,,,,,,d2bfead1-6072-4f89-833f-fc399a8d0c42,2815,,"[63.1, 4.4]",3764233,82,True,,,0.8070666,,Left Foot,,"[94.7, 37.4]",,High Pass,,45.689823,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Emma Mukandi,18998.0,Left Back,189,Reading WFC,974,['5c543c63-be92-4a89-8f1d-dd6f0dc918f2'],30,,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:30.955,Pass,
,,,,,,,,,,,,,,,,,0.745891,,,,,,,,,,,,,3f685375-c756-4489-9cf8-18dd27b01070,2817,,"[96.6, 0.1]",3764233,82,,,,0.7531513,,,,"[103.0, 6.1]",,Low Pass,,8.772685,,Angharad James,15577.0,,,,,,Throw-in,2,From Throw In,Emma Mukandi,18998.0,Left Back,190,Reading WFC,974,['56f8a2cc-a8bb-4fb5-bd07-159af96e68af'],40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:40.630,Pass,
,,,,,,,,,,,,,,,,,1.117753,,,,,,,,,,,,,c1ae4f2b-4efa-4a95-97c5-6f2a8e8733e3,2821,,"[97.9, 8.4]",3764233,82,,,,2.2675385,4be768db-819b-4c42-a77d-95e4ae0af988,Right Foot,,"[85.6, 23.1]",,Ground Pass,,19.16716,,Jessica Fishlock,5016.0,True,,,,,,2,From Throw In,Angharad James,15577.0,Center Defensive Midfield,190,Reading WFC,974,['ed83a44b-bd41-4de9-99ed-87492d91b3df'],44,,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:44.635,Pass,
,,,,,,,,,,,,,,,,,1.518153,,,,,,,,,,,,,e4d55bf8-2468-4a7f-8c67-063ffea10f6b,2826,,"[7.0, 36.1]",3764233,82,True,,,-0.7853982,,Right Foot,,"[13.8, 29.3]",,Ground Pass,,9.6166525,,Viktoria Schnaderbeck,10235.0,,,,,,Goal Kick,2,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,191,Arsenal WFC,968,['5310fc94-1c01-4fce-8d78-3b6fd42bd920'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:58.683,Pass,
,,,,,,,,,,,,,,,,,2.172823,,,,,,,,,,,,,a7276853-c389-4929-8e77-ba5ed7852e6a,2828,,"[13.8, 29.3]",3764233,83,True,,,1.6622075,,Right Foot,,"[11.6, 53.3]",,Ground Pass,,24.100622,,Leah Williamson,18999.0,,,,,,,2,From Goal Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,191,Arsenal WFC,968,['2979a00a-45da-46db-94dc-c9c31f3cc479'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:00.426,Pass,
