ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.898226,,,,,,,,,328549a6-8798-43b3-ac1b-20472c7313a1,1426,,"[70.6, 56.9]",3775580,30,,,-0.06577325,,Left Foot,,,,"[87.3, 55.8]",,Ground Pass,,16.736189,,,Denise O'Sullivan,5084.0,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,60,Brighton & Hove Albion WFC,965,['56da14aa-a2d7-49fc-8201-3f3065eae520'],19,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:19.242,Pass,
,,,,,,,,,,,,,,,2.841485,,,,,,,,,f1aaf650-255b-45b5-83af-9d81b00dd918,1429,,"[89.0, 55.6]",3775580,30,,,-0.2918056,,Right Foot,,,,"[115.3, 47.7]",,Ground Pass,,27.460882,Incomplete,,Aileen Whelan,16374.0,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Left Defensive Midfield,60,Brighton & Hove Albion WFC,965,"['7eaa65cd-2207-4bab-9e00-ccba1ea96409', 'ff959d32-3e12-4d0a-9503-83a1aa408702']",21,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:21.414,Pass,
,,,,,,,,,,,,,,,2.6266,,,,,,,,,0a2baac6-1183-43e0-94b2-2662fe2e2eb8,1433,,"[14.0, 39.3]",3775580,30,,,-1.0407186,,Right Foot,,,,"[24.9, 20.7]",,Ground Pass,,21.558525,,,Magdalena Lilly Eriksson,4633.0,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,61,Chelsea FCW,971,['860a1ee1-3908-4f0f-bdcb-6b08ffb7daad'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:33.703,Pass,
,,,,,,,,,,,,,,,1.827984,,,,,,,,,9b117f68-a387-45b3-86ab-8a5358efb682,1436,,"[28.3, 20.7]",3775580,30,,,1.6634098,,Left Foot,,,,"[25.3, 53.0]",,Ground Pass,,32.43902,,,Millie Bright,4642.0,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,61,Chelsea FCW,971,['c83e80be-9703-435f-8cf7-0263483a7992'],37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:37.994,Pass,
,,,,,,,,,,,,,,,1.58361,,,,,,,,,d75fa7d2-d424-49da-9d14-b6a2aa86b1e3,1439,,"[30.6, 55.5]",3775580,30,,,1.002375,,Left Foot,,,,"[42.8, 74.6]",,Ground Pass,,22.663847,,,Maren Nævdal Mjelde,10395.0,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,61,Chelsea FCW,971,['a4ec6c9e-4f22-4e59-a6bd-ae82ad6ab640'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:41.457,Pass,
,,,,,,,,,,,,,,,1.651698,,,,,,,,,1142890e-8abe-4601-abe1-46687eb0d965,1442,,"[42.4, 73.7]",3775580,30,,,-2.1735399,,Right Foot,,,,"[29.6, 55.1]",,Ground Pass,,22.57875,,,Millie Bright,4642.0,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,61,Chelsea FCW,971,['7e6f8cdf-8fb6-4125-ac36-8069115e30a6'],43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:43.901,Pass,
,,,,,,,,,,,,,,,1.982095,,,,,,,,,3d10dbf6-3b29-4900-84a2-2e06d5d95074,1445,,"[29.6, 45.9]",3775580,30,,,-1.1438601,,Left Foot,,,,"[40.7, 21.5]",,Ground Pass,,26.806156,,,Magdalena Lilly Eriksson,4633.0,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,61,Chelsea FCW,971,['29f6e821-9a0c-405d-83f1-21c65531291e'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:47.263,Pass,
,,,,,,,,,,,,,,,1.668561,,,,,,,,,bf88cae1-fd36-4f73-ac6b-3be153d21914,1448,,"[43.1, 21.1]",3775580,30,,,1.8313987,,Left Foot,,,,"[37.5, 42.1]",,Ground Pass,,21.733845,,,Millie Bright,4642.0,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,61,Chelsea FCW,971,['40f2cfaf-997f-488b-9c83-21f5206a80d0'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:50.566,Pass,
,,,,,,,,,,,,,,,1.357769,,,,,,,,,cd73041e-5797-43f2-9657-9599c72e7747,1451,,"[38.8, 42.5]",3775580,30,,,0.78843766,,Right Foot,,,,"[55.2, 59.0]",,Ground Pass,,23.26392,,,So-Yun Ji,4647.0,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,61,Chelsea FCW,971,['2105627f-0ca8-4e62-aeb6-67937b54b916'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:53.753,Pass,
,,,,,,,,,,,,,,,1.576431,,,,,,,,,d6ae77ad-fc82-4989-b813-0b9c52242ec9,1455,,"[46.3, 56.8]",3775580,30,,,-1.9071596,,Left Foot,,,,"[41.3, 42.5]",,Ground Pass,,15.148928,,,Millie Bright,4642.0,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Defensive Midfield,61,Chelsea FCW,971,['3e9f27c9-ef6d-41cf-b003-2f038991be2b'],58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:58.428,Pass,
,,,,,,,,,,,,,,,1.769975,,,,,,,,,b093d0b8-a3f7-4dcb-a581-497ec6b66181,1458,,"[45.2, 41.9]",3775580,31,,,-1.4437584,,Right Foot,,,,"[49.3, 9.8]",,Ground Pass,,32.36078,,,Magdalena Lilly Eriksson,4633.0,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,61,Chelsea FCW,971,['b9893117-4760-48f4-8529-afeeebf6314a'],1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:01.520,Pass,
,,,,,,,,,,,,,,,1.6667,,,,,,,,,3c4bc31c-3773-4264-9fb4-90cfea38b9c7,1461,,"[55.0, 8.1]",3775580,31,,,-0.20892048,,Left Foot,,,,"[83.3, 2.1]",,Ground Pass,,28.92905,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,61,Chelsea FCW,971,['f94fc8f9-d532-49eb-ba1a-f58bc6d11df6'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:05.494,Pass,
,,,,,,,,,,,,,,,0.910596,,,,,,,,,9f7e5af9-da1c-4a23-92f0-6eb70177d63e,1464,,"[83.7, 1.4]",3775580,31,,,0.21336864,,Left Foot,,,,"[89.7, 2.7]",,Ground Pass,,6.1392183,,,Francesca Kirby,4641.0,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,61,Chelsea FCW,971,['38c11f7f-06db-4839-ab74-4aaaff69bd8c'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:07.878,Pass,
,,,,,,,,,,,,,,,2.079812,,,,,,,,,76cfbb92-7326-4f89-8e22-24ac9b1ef868,1468,,"[87.1, 2.3]",3775580,31,,,2.9685442,,Right Foot,,,,"[62.5, 6.6]",,Ground Pass,,24.972986,,,Magdalena Lilly Eriksson,4633.0,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,61,Chelsea FCW,971,['90c4f661-9fb2-4908-9d40-4a271726ebec'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:10.692,Pass,
,,,,,,,,,,,,,,,1.805471,,,,,,,,,f8e8d883-086a-48fd-9c0f-abca74087be5,1471,,"[65.9, 7.4]",3775580,31,,,1.9625679,,Left Foot,,,,"[55.2, 33.3]",,Ground Pass,,28.023205,,,Millie Bright,4642.0,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,61,Chelsea FCW,971,['13ffbb03-378d-43f6-8237-210f7f3e1d2b'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:14.364,Pass,
,,,,,,,,,,,,,,,1.089076,,,,,,,,,47b44862-2a56-4505-819e-a2243ae2a6d5,1474,,"[56.3, 37.6]",3775580,31,,,0.5819051,,Right Foot,,,,"[71.5, 47.6]",,Ground Pass,,18.194504,,,So-Yun Ji,4647.0,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,61,Chelsea FCW,971,['1c620f78-2e1f-4b0e-b595-2158b2b05429'],17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:17.633,Pass,
,,,,,,,,,,,,,,,0.842602,,,,,,,,,ce91ffe3-76eb-4251-87a5-5e7f27f9bafa,1480,,"[77.1, 47.8]",3775580,31,,,-2.1293957,,Right Foot,,,,"[75.1, 44.6]",,Ground Pass,,3.7735925,,,So-Yun Ji,4647.0,,,,Free Kick,1,From Free Kick,Millie Bright,4642.0,Right Center Back,62,Chelsea FCW,971,['ceb4b45b-df09-43b5-935e-73e8fb74652d'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:47.273,Pass,
,,,,,,,,,,,,,,,2.603566,,,,,,,,,b28553a8-dbae-47e0-8dee-70ff6848a2a1,1482,,"[75.1, 44.6]",3775580,31,,,1.7651616,,Right Foot,,,,"[72.6, 57.3]",,Ground Pass,,12.943725,,,Millie Bright,4642.0,,,,,1,From Free Kick,So-Yun Ji,4647.0,Left Defensive Midfield,62,Chelsea FCW,971,['e7660748-2971-43d5-b022-75c517264938'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:48.115,Pass,
,,,,,,,,,,,,,,,0.969062,,,,,,,,,cb25d443-720c-47cd-9db9-27f411e7fc4b,1485,,"[72.4, 57.0]",3775580,31,,,1.1071488,,Right Foot,,,,"[80.1, 72.4]",,Ground Pass,,17.217724,,,Maren Nævdal Mjelde,10395.0,,,,,1,From Free Kick,Millie Bright,4642.0,Right Center Back,62,Chelsea FCW,971,['868a52e8-700b-4339-af20-0492842d14b2'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:50.719,Pass,
,,,,,,,,,,,,,,,0.334259,,,,,,,,,cdc80a57-2fd0-43fd-8db6-a0c7013bb6f5,1490,,"[81.3, 73.1]",3775580,31,,,-0.18697926,,Right Foot,,,,"[85.0, 72.4]",,Ground Pass,,3.765634,Incomplete,,Erin Cuthbert,4660.0,,,,,1,From Free Kick,Maren Nævdal Mjelde,10395.0,Right Back,62,Chelsea FCW,971,"['8fe8301c-389d-4eff-b349-b0a784c35230', 'd7db65d0-df5a-4ae0-afac-b0acbc6605b4']",53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:53.771,Pass,
,,,,,,,,,,,,,,,1.501565,,,,,,,,,c016f9a7-cfa7-4be1-add8-313cdbfb1094,1496,,"[40.3, 11.5]",3775580,31,,,1.474647,,Right Foot,,,,"[42.2, 31.2]",,Ground Pass,,19.791412,,,Denise O'Sullivan,5084.0,,,,,1,From Free Kick,Inessa Kaagman,15579.0,Center Attacking Midfield,62,Chelsea FCW,971,['a2be16d8-a8a2-4470-a0fe-7d01c7600714'],57,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:57.063,Pass,
,,,,,,,,,,,,,,,1.487697,,,,,,,,,35e2fc7a-f4ad-45e2-9447-aeab6119c2a0,1499,,"[42.4, 32.7]",3775580,31,,,0.56703436,,Right Foot,,,,"[63.6, 46.2]",,Ground Pass,,25.133444,Incomplete,,Geum-Min Lee,25453.0,,,,,1,From Free Kick,Denise O'Sullivan,5084.0,Left Defensive Midfield,62,Chelsea FCW,971,"['2b4f19e4-4cd0-4bcc-9f41-2d3a13d55d08', 'fa1e4ff5-1b30-4a6f-968a-b440236752e8']",59,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:59.353,Pass,
,,,,,,,,,,,,,,,1.084169,,,,,,,,,2b4f19e4-4cd0-4bcc-9f41-2d3a13d55d08,1501,,"[56.5, 33.9]",3775580,32,,,1.0928931,,Right Foot,,,,"[66.6, 53.4]",,Ground Pass,,21.960419,,,So-Yun Ji,4647.0,,,,Recovery,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,62,Chelsea FCW,971,"['35e2fc7a-f4ad-45e2-9447-aeab6119c2a0', 'afd78ef6-8f14-4ea9-84dd-1ad48b4e1744']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:00.840,Pass,
,,,,,,,,,,,,,,,1.235441,,,,,,,,,4571f15b-9d2a-4cdc-84e5-cc09162a9cdf,1503,,"[66.8, 53.4]",3775580,32,,,-1.648484,,Right Foot,,,,"[65.5, 36.7]",,Ground Pass,,16.750523,,,Francesca Kirby,4641.0,,,,,1,From Free Kick,So-Yun Ji,4647.0,Left Defensive Midfield,62,Chelsea FCW,971,['674e9f16-f179-41cb-8263-b79ce0758c09'],1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:01.924,Pass,
,,,,,,,,,,,,,,,1.079359,,,,,,,,,cb2c0c2b-43dd-4e6e-8b24-95bad9cdbf86,1505,,"[65.5, 37.2]",3775580,32,,,2.3855977,,Right Foot,,,,"[58.5, 43.8]",,Ground Pass,,9.6208105,,,Melanie Leupolz,15648.0,,,,,1,From Free Kick,Francesca Kirby,4641.0,Right Wing,62,Chelsea FCW,971,['f77ec058-5eaa-4ed0-a264-b3356b1e985b'],3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:03.160,Pass,
,,,,,,,,,,,,,,,1.390019,,,,,,,,,2bd3094a-1c7c-4db7-a7c1-d89db2246e5c,1508,,"[62.9, 51.1]",3775580,32,,,0.8051139,,Right Foot,,,,"[80.3, 69.2]",,Low Pass,,25.10717,,,Erin Cuthbert,4660.0,,,,,1,From Free Kick,Melanie Leupolz,15648.0,Right Defensive Midfield,62,Chelsea FCW,971,['a9e05001-210e-4e2a-8255-82dc829acbe5'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:05.096,Pass,
,,,,,,,,,,,,,,,0.906966,,,,,,,,,9c389169-142a-414e-8ac1-c816b78b019a,1513,,"[80.3, 68.8]",3775580,32,,,-2.378413,,Right Foot,,,,"[73.4, 62.2]",,Ground Pass,,9.548298,,,So-Yun Ji,4647.0,,,,,1,From Free Kick,Erin Cuthbert,4660.0,Left Wing,62,Chelsea FCW,971,['aa8b2df1-8210-42de-99a1-0bc40abd680d'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:07.890,Pass,
,,,,,,,,,,,,,,,0.838473,,,,,,,,,69c79b38-1df9-4e3f-be48-67152f5b8eef,1516,,"[66.8, 58.3]",3775580,32,,,-2.692507,,Right Foot,,,,"[58.5, 54.3]",,Ground Pass,,9.213577,,,Melanie Leupolz,15648.0,,,,,1,From Free Kick,So-Yun Ji,4647.0,Left Defensive Midfield,62,Chelsea FCW,971,['c40d4d57-f436-4d50-969d-3271464d1879'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:10.056,Pass,
,,,,,,,,,,,,,,,2.672869,,,,,,,,,b699cb83-a913-4918-ae38-93690fea0ce4,1519,,"[59.5, 52.1]",3775580,32,,,-1.4657856,,Left Foot,,,,"[63.6, 13.2]",,Ground Pass,,39.11547,,,Magdalena Lilly Eriksson,4633.0,,,,,1,From Free Kick,Melanie Leupolz,15648.0,Right Defensive Midfield,62,Chelsea FCW,971,['4befa7be-faff-4ff7-bc2f-f0252aca05f6'],12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:12.273,Pass,
,,,,,,,,,,,,,,,2.008991,,,,,,,,,9272b567-0990-47ed-a2d0-6cecb2b0df25,1521,,"[63.6, 13.2]",3775580,32,,,-0.49690345,,Left Foot,,,,"[83.7, 2.3]",,Ground Pass,,22.865257,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,62,Chelsea FCW,971,['31e767e2-e269-495f-bd46-801ae0889b7d'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:14.946,Pass,
,,,,,,,,,,,,,,,0.948217,,,,,,,,,adfa2720-6d0a-47cb-8cbb-616840b3491f,1524,,"[83.7, 2.3]",3775580,32,,,0.03602045,,Left Foot,,,,"[94.8, 2.7]",,Ground Pass,,11.107204,,,Samantha May Kerr,4961.0,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,62,Chelsea FCW,971,['17389255-d94f-4bea-ac26-d9847a266802'],17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:17.986,Pass,
,,,,,,,,,,,,,,,0.500297,,,,,,,,,9ced9653-acff-4963-acad-12e8f6fa3676,1528,,"[94.0, 1.4]",3775580,32,,,1.3909428,,Right Foot,,,,"[94.4, 3.6]",,Ground Pass,,2.236068,Incomplete,,Jonna Ann-Charlotte Andersson,10222.0,,,,,1,From Free Kick,Samantha May Kerr,4961.0,Center Forward,62,Chelsea FCW,971,"['042d0425-bf62-46b5-9c45-3bb3261f3015', '89c8b167-b1fd-4bc0-a9c3-2a7af78f8620', 'd0a50698-b156-4660-9b37-345df41e1301']",19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:19.344,Pass,True
,,,,,,,,,,,,,,,1.897899,,,,,,,,,a469e0e6-3dd8-42bc-a4d0-4ee9deb1e153,1531,,"[91.0, 0.1]",3775580,32,,,3.0451188,,,,,,"[72.4, 1.9]",,Low Pass,,18.686893,,,Magdalena Lilly Eriksson,4633.0,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,63,Chelsea FCW,971,['35039c40-d750-4302-af7f-fbce1277ad91'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:29.561,Pass,
,,,,,,,,,,,,,,,1.343544,,,,,,,,,bde8d6bd-01c3-4470-b7a6-3abf795d3a87,1534,,"[69.6, 5.9]",3775580,32,,,1.9903549,,Left Foot,,,,"[57.2, 33.7]",,Ground Pass,,30.440105,,,Millie Bright,4642.0,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,63,Chelsea FCW,971,['6f775a83-f0c0-43cf-a4bc-bcb79cbfd90b'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:33.083,Pass,
,,,,,,,,,,,,,,,1.740785,,,,,,,,,cd974c1d-ec08-46d9-b7d9-02bc9ebe1e22,1537,,"[57.2, 33.7]",3775580,32,,,1.3930317,,Left Foot,,,,"[62.5, 63.2]",,Ground Pass,,29.97232,,,Maren Nævdal Mjelde,10395.0,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,63,Chelsea FCW,971,['0456f609-2b19-48e8-8c95-9185feb4d83c'],35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:35.608,Pass,
,,,,,,,,,,,,,,,1.393968,,,,,,,,,07b4b39b-a45d-41ae-8bb9-3badc2aac5af,1540,,"[62.5, 63.2]",3775580,32,,,-1.8458047,,Right Foot,,,,"[55.7, 39.1]",,Ground Pass,,25.040966,,,Millie Bright,4642.0,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,63,Chelsea FCW,971,['2988dbb8-9fa8-4ee9-acb5-4f2be1db9a60'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:38.938,Pass,
,,,,,,,,,,,,,,,1.609193,,,,,,,,,8a38d8e5-50d7-4f4b-8272-4c95bc1298f9,1543,,"[62.3, 35.9]",3775580,32,,,-1.5482438,,Right Foot,,,,"[62.9, 9.3]",,Ground Pass,,26.606766,,,Magdalena Lilly Eriksson,4633.0,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,63,Chelsea FCW,971,['cadd2da4-332b-47dd-bea1-383eb795e584'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:41.960,Pass,
,,,,,,,,,,,,,,,0.716564,,,,,,,,,4d726ad7-c19f-49be-8d8a-fcc59e9873f4,1546,,"[66.6, 9.3]",3775580,32,,,0.6063034,,Left Foot,,,,"[80.3, 18.8]",,Ground Pass,,16.671532,,,Pernille Mosegaard Harder,10108.0,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,63,Chelsea FCW,971,['f0caa081-e5cc-4ea9-b003-538a253a027e'],44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:44.657,Pass,
,,,,,,,,,,,,,,,1.367099,,,,,,,,,9761a76d-6f91-4855-95d6-3f4c5434a05b,1550,,"[78.6, 6.1]",3775580,32,,,0.44039598,,Right Foot,,,True,"[87.3, 10.2]",,Ground Pass,,9.617692,,,Samantha May Kerr,4961.0,,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,63,Chelsea FCW,971,['eb2d3130-b2b2-417f-a749-1c515c319403'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:47.228,Pass,
,,,,,,,,,,,,,,,0.626506,,,,,,,,,045cb09d-726a-492a-b113-a1ce42c50ed2,1553,,"[87.3, 10.2]",3775580,32,,,2.3438494,,Right Foot,,,,"[83.3, 14.3]",,Ground Pass,,5.7280016,,,Pernille Mosegaard Harder,10108.0,,,,,1,From Throw In,Samantha May Kerr,4961.0,Center Forward,63,Chelsea FCW,971,['79be9be3-88ed-4e69-8942-febb10c9de2a'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:48.597,Pass,
,,,,,,,,,,,,,,,1.44515,,,,,,,,,21a15aea-4320-42eb-81c3-2d422684e4eb,1556,,"[82.0, 17.3]",3775580,32,,,1.6525252,84970c43-2629-4ca5-8934-310d8b9a76da,Right Foot,,,,"[79.6, 46.6]",,Ground Pass,,29.398129,,,So-Yun Ji,4647.0,True,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,63,Chelsea FCW,971,['e66c0854-2943-417f-8c9e-2eb60a94320c'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:50.107,Pass,
,,,,,,,,,,,,,,,3.695024,,,,,,,,,16e9feca-34f0-40ad-b176-28836ab89486,1562,,"[7.0, 36.1]",3775580,33,,,-0.5616378,,Right Foot,,,,"[63.1, 0.8]",,High Pass,,66.281975,Out,,Geum-Min Lee,25453.0,,,,Goal Kick,1,From Goal Kick,Cecilie Fiskerstrand,24370.0,Goalkeeper,64,Brighton & Hove Albion WFC,965,['6a28e62a-8717-4617-b5e9-e0fbe81aca38'],26,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:26.553,Pass,
,,,,,,,,,,,,,,,2.034053,,,,,,,,,6756f998-e2ca-4aa3-b5f4-eb3c50d79640,1564,,"[54.6, 80.0]",3775580,33,,,-2.4724195,,,,,,"[32.6, 62.6]",,Low Pass,,28.049242,,,Millie Bright,4642.0,,,,Throw-in,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,65,Chelsea FCW,971,['8847aa22-fba2-40c7-85ff-d7d9afaa7fa6'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:36.994,Pass,
,,,,,,,,,,,,,,,2.217882,,,,,,,,,b94a0065-a794-44b2-b95d-1dc8e9a45107,1567,,"[42.0, 53.8]",3775580,33,,,-2.1078668,,Right Foot,,,,"[28.9, 31.8]",,Ground Pass,,25.604883,,,Ann-Katrin Berger,15560.0,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,65,Chelsea FCW,971,['066e715d-75f2-48c5-875e-99aa9049e6e7'],43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:43.048,Pass,
,,,,,,,,,,,,,,,1.715607,,,,,,,,,3fe50f58-cb9d-4bdc-872b-fdab5f9f4e63,1570,,"[29.4, 31.8]",3775580,33,,,-0.66261464,,Right Foot,,,,"[42.6, 21.5]",,Ground Pass,,16.74306,,,Magdalena Lilly Eriksson,4633.0,,,,,1,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,65,Chelsea FCW,971,['50520fca-79aa-46e1-bf53-7dede76bc95d'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:45.730,Pass,
,,,,,,,,,,,,,,,1.95209,,,,,,,,,7e1f48fc-5fed-40dd-bf4c-0d9bd44e898b,1573,,"[43.7, 21.5]",3775580,33,,,1.658483,,Left Foot,,,,"[40.5, 57.9]",,Ground Pass,,36.54039,,,Millie Bright,4642.0,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,65,Chelsea FCW,971,['3eed9263-c9e5-4ec1-96b5-51831f9e8098'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:48.682,Pass,
,,,,,,,,,,,,,,,1.390629,,,,,,,,,2953b000-0325-404d-93ff-cac4e106b795,1576,,"[42.2, 58.3]",3775580,33,,,0.6626419,,Right Foot,,,,"[59.5, 71.8]",,Ground Pass,,21.94402,,,Maren Nævdal Mjelde,10395.0,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,65,Chelsea FCW,971,['f5090620-d188-4022-99a1-77009f534f91'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:51.947,Pass,
,,,,,,,,,,,,,,,1.73084,,,,,,,,,c96f5692-db70-4c03-9b58-3939c2a5fc43,1580,,"[54.0, 69.5]",3775580,33,,,-2.508844,,Left Foot,,,,"[31.5, 53.0]",,Ground Pass,,27.901613,,,Millie Bright,4642.0,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,65,Chelsea FCW,971,['cabc057f-0984-4dca-b905-fb8ce59e6981'],55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:55.572,Pass,
,,,,,,,,,,,,,,,3.03022,,,,,,,,,f070d9d4-5e2e-49dd-9bea-23c5d0080800,1583,,"[31.9, 44.9]",3775580,33,,,-1.0452125,,Left Foot,,,,"[49.3, 14.9]",,Ground Pass,,34.680832,,,Magdalena Lilly Eriksson,4633.0,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,65,Chelsea FCW,971,['f2cf3295-e42c-4f77-a5f9-f29f89cdaff0'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:59.256,Pass,
,,,,,,,,,,,,,,,1.146207,,,,,,,,,9a003ff5-4ee3-4492-8d87-920846edc35e,1586,,"[51.8, 14.7]",3775580,34,,,1.519413,,Left Foot,,,,"[52.7, 32.2]",,Ground Pass,,17.523129,,,Melanie Leupolz,15648.0,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,65,Chelsea FCW,971,['4e6d9b81-f857-4a44-b4c7-bb1137b5954c'],3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:03.478,Pass,
