50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.230027,,,,,,,,,,,,,87b29ed2-8469-4d77-9ba4-c894933e0e2a,2529,,,"[37.4, 59.1]",3775551,67,,,,-2.7711003,,Right Foot,,,,"[25.3, 54.4]",,Ground Pass,,12.980755,,,,Leah Williamson,18999.0,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Midfield,137,Arsenal WFC,968,['ec7e7ee6-0c3c-4376-8e1f-4005017d6614'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:34.026,Pass,
,,,,,,,,,,,,,,1.167109,,,,,,,,,,,,,d1ddcf5d-5ee0-42e9-b985-331cc2a1872a,2532,,,"[25.3, 54.4]",3775551,67,,,,-1.4164776,,Right Foot,,,,"[28.1, 36.4]",,Ground Pass,,18.216476,,,,Lia Wälti,10405.0,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,137,Arsenal WFC,968,['f2427ca8-18b6-4798-a735-3b44a591e858'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:35.511,Pass,
,,,,,,,,,,,,,,1.689327,,,,,,,,,,,,,0a275317-fa20-4978-9312-a33c88d7b28f,2535,,,"[28.1, 36.4]",3775551,67,,,,-1.8143485,,Left Foot,,,,"[24.0, 19.9]",,Ground Pass,,17.001764,,,,Viktoria Schnaderbeck,10235.0,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,137,Arsenal WFC,968,['408d1baf-0037-4e12-b755-a014bd330a65'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:37.785,Pass,
,,,,,,,,,,,,,,1.017495,,,,,,,,,,,,,9caaa3f1-a2d5-4781-82ea-c0c2ffafb7df,2538,,,"[38.4, 23.5]",3775551,67,,,,-0.15394467,,Right Foot,,,,"[55.8, 20.8]",,Ground Pass,,17.608236,,,,Vivianne Miedema,15623.0,,,,,2,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,137,Arsenal WFC,968,['e993ad4d-ebf5-4952-a26a-451126c89020'],42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:42.446,Pass,
,,,,,,,,,,,,,,1.628663,,,,,,,,,,,,,bf3dcec9-91b4-44bd-b0be-bf018a01df21,2547,,,"[63.0, 25.6]",3775551,67,,,,-2.649915,,Right Foot,,,,"[41.9, 14.3]",,Ground Pass,,23.93533,,,,Viktoria Schnaderbeck,10235.0,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,137,Arsenal WFC,968,['7bb0d897-2a34-4bc5-9f94-710d67666e2b'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:50.266,Pass,
,,,,,,,,,,,,,,1.66288,,,,,,,,,,,,,2b9c0709-30e2-4c3c-98af-e5eadcca1469,2550,,,"[41.9, 14.3]",3775551,67,,,,1.3612486,,Right Foot,,,,"[46.6, 36.4]",,Ground Pass,,22.594248,,,,Lia Wälti,10405.0,,,,,2,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,137,Arsenal WFC,968,['2d3f14ae-eb0f-4128-a46d-98cd49d75682'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:52.559,Pass,
,,,,,,,,,,,,,,1.265068,,,,,,,,,,,,,9bfcf66a-98af-40d1-aee2-d44e12b39f5e,2553,,,"[48.2, 50.8]",3775551,67,,,,0.008196537,,Right Foot,,,,"[72.6, 51.0]",,Ground Pass,,24.40082,,,,Bethany Mead,15619.0,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,137,Arsenal WFC,968,['482c3e14-88c1-4a45-b9fb-f729b3eeec7c'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:56.885,Pass,
,,,,,,,,,,,,,,2.332728,,,,,,,,,,,,,315d4f76-4d19-4814-b92e-8bf29b3aaa49,2555,,,"[72.6, 51.0]",3775551,67,,,,-0.89308804,,Right Foot,,,,"[82.5, 38.7]",,Ground Pass,,15.789237,,Incomplete,,Kim Little,15616.0,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,137,Arsenal WFC,968,"['3edf6826-bfb2-4cdd-a14f-6483d3039b03', 'ab37893b-aae2-415d-8832-36bbfba637b4']",58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:58.150,Pass,
,,,,,,,,,,,,,,1.527982,,,,,,,,,,,,,ab37893b-aae2-415d-8832-36bbfba637b4,2557,,,"[37.6, 41.4]",3775551,68,,,,0.0,,Right Foot,,,,"[57.1, 41.4]",,Ground Pass,,19.5,,,,Ella Toone,31534.0,,,,Recovery,2,Regular Play,Amy Turner,31533.0,Right Center Back,137,Arsenal WFC,968,"['315d4f76-4d19-4814-b92e-8bf29b3aaa49', '6bdc9c08-ceb0-4ba5-bf6e-8ddcb883fa8e']",0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:23:00.483,Pass,
,,,,,,,,,,,,,,1.575424,,,,,,,,,,,,,3e714ba0-60a7-4ff3-9ecf-ae0cae8137a5,2561,,,"[57.1, 43.1]",3775551,68,,,,0.8379812,,Right Foot,,,,"[71.5, 59.1]",,Ground Pass,,21.525799,,Incomplete,,Jessica Sigsworth,31535.0,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,137,Arsenal WFC,968,"['25e3935a-f9eb-44bc-83f8-11ceccf6b238', '75b857bb-25ea-4b1a-8530-a0c0ecb37dd2', 'dd8e8fd9-cb07-407c-8a29-e2eb8fda7742']",2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:23:02.485,Pass,True
,,,,,,,,,,,,,,1.197126,,,,,,,,,,,,,14c809cf-5800-4e5d-8f07-bbd848957927,2564,,,"[50.4, 25.5]",3775551,68,,,,-1.6039333,,Left Foot,,,,"[49.8, 7.4]",,Low Pass,,18.109941,,,,Katie McCabe,15620.0,,,,Recovery,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,137,Arsenal WFC,968,['e1bc823a-3a0a-444d-845c-812de6fecff8'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:05.936,Pass,
,,,,,,,,,,,,,,1.247924,,,,,,,,,,,,,5bad2434-b207-4860-aeb0-9522f01ae9c3,2567,,,"[45.4, 7.8]",3775551,68,,,,2.6095161,,Right Foot,,,,"[33.0, 15.1]",,Ground Pass,,14.389232,,,,Viktoria Schnaderbeck,10235.0,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,137,Arsenal WFC,968,['ea77b3ee-32b9-491c-93e6-7d07bdcf0ed8'],8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:08.415,Pass,
,,,,,,,,,,,,,,1.104026,,,,,,,,,,,,,ca0514c6-aa6c-4d29-9df7-3405e1b18abe,2570,,,"[33.0, 15.1]",3775551,68,,,,-1.0746158,,Right Foot,,,,"[40.2, 1.8]",,Ground Pass,,15.123822,,,,Katie McCabe,15620.0,,,,,2,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,137,Arsenal WFC,968,['15f73aef-26e8-4abb-a0e0-5e3ac74b46ff'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:10.783,Pass,
,,,,,,,,,,,,,,1.780689,,,,,,,,,,,,,2c79d241-3ab1-40b6-b6d5-11860a90fdee,2576,,,"[44.4, 2.2]",3775551,68,,,,2.9010584,,Left Foot,,,,"[23.2, 7.4]",,Ground Pass,,21.828423,,,,Viktoria Schnaderbeck,10235.0,,,,Free Kick,2,From Free Kick,Katie McCabe,15620.0,Left Back,138,Arsenal WFC,968,['d8e8affe-a4c1-4d6b-b61d-7ac42a51d816'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:38.328,Pass,
,,,,,,,,,,,,,,2.274042,,,,,,,,,,,,,2dc9a33f-0066-44db-8234-3b4d3d2b7863,2579,,,"[23.2, 7.4]",3775551,68,,,,1.80343,,Right Foot,,,,"[15.5, 39.9]",,Ground Pass,,33.3997,,,,Manuela Zinsberger,10237.0,,,,,2,From Free Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,138,Arsenal WFC,968,['97d913fa-9958-4fd0-abc5-54c3db3ab309'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:41.089,Pass,
,,,,,,,,,,,,,,1.401765,,,,,,,,,,,,,ce4d678e-8f18-4c6f-ad83-8fa361512c3d,2582,,,"[15.7, 40.7]",3775551,68,,,,0.6682894,,Left Foot,,,,"[23.3, 46.7]",,Ground Pass,,9.682975,,,,Leah Williamson,18999.0,,,,,2,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,138,Arsenal WFC,968,['b9d0954a-f1d0-4fe2-8a0d-6a751cd319f0'],46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:46.615,Pass,
,,,,,,,,,,,,,,1.487188,,,,,,,,,,,,,e2cfb4c7-072c-41be-b4ff-ad6679f36058,2585,,,"[26.2, 42.9]",3775551,68,,,,-0.042527534,,Left Foot,,,,"[45.0, 42.1]",,Ground Pass,,18.817013,,,,Lia Wälti,10405.0,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,138,Arsenal WFC,968,['66f3c13c-4b8e-4891-97ad-4382932131cb'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:48.560,Pass,
,,,,,,,,,,,,,,2.485684,,,,,,,,,,,,,5ceaa242-5354-400d-a80d-2354599988c5,2595,,,"[58.2, 53.1]",3775551,68,,,,0.35437992,,Left Foot,,,,"[88.2, 64.2]",,Ground Pass,,31.987654,,,,Bethany Mead,15619.0,,,,,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,138,Arsenal WFC,968,['ae02010b-1333-4e9f-a12e-02e593bc25f7'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:53.348,Pass,
,,,,,,,,,,,,,,1.63421,,,,,,,,,,,,,ffb26a19-cade-432d-a1bf-0deae08cdddd,2598,,,"[93.2, 64.5]",3775551,68,,,,-2.6750295,,Right Foot,,,,"[79.5, 57.6]",,Ground Pass,,15.339492,,,,Lia Wälti,10405.0,,,,,2,From Free Kick,Bethany Mead,15619.0,Right Wing,138,Arsenal WFC,968,['5bd3e737-7b57-495a-920d-19fb669095a7'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:56.951,Pass,
,,,,,,,,,,,,,,3.010415,,,,,,,,,,,,,fed48312-c0be-4c94-973c-48c4e54f95b7,2601,,,"[85.7, 56.6]",3775551,68,,,,0.5289883,,Right Foot,,,,"[112.9, 72.5]",,Ground Pass,,31.506348,,,,Bethany Mead,15619.0,,,,,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,138,Arsenal WFC,968,['685b07e6-b131-48a9-a0d8-7f6d3193f2e9'],59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:59.524,Pass,
,,,,,,,,,,,,,,1.456402,,,,,,,,,,,,,1482d265-c26c-44c0-8812-a5a31e3b7b93,2604,,,"[117.2, 65.3]",3775551,69,,,,-2.5479827,,Right Foot,,True,,"[104.9, 57.0]",,Ground Pass,,14.838464,,,,Kim Little,15616.0,,,,,2,From Free Kick,Bethany Mead,15619.0,Right Wing,138,Arsenal WFC,968,['6b72b975-240a-4347-beb4-640c46404696'],3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:03.871,Pass,
,,,,,,,,,,,,,,0.58533,,,,,,,,,,,,,be4dff36-926c-42ec-ae1f-e00feb3b04f8,2607,,,"[118.0, 52.9]",3775551,69,,,,-1.6814536,,Right Foot,True,,,"[116.8, 42.1]",,Ground Pass,,10.866462,,Incomplete,,,,,,,,2,From Free Kick,Kim Little,15616.0,Left Center Midfield,138,Arsenal WFC,968,['85f625b0-dd71-4786-a242-d4e96bf7364c'],9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:09.153,Pass,
,,,,,,,,,,,,,,1.136964,,,,,,,,,,,,,48bf5848-89c6-48c8-8f4b-05a50820911c,2610,,,"[98.5, 0.1]",3775551,69,,,,0.67185354,,,,,,"[111.2, 10.2]",,Low Pass,,16.226522,,,,Jill Roord,10650.0,,,,Throw-in,2,From Throw In,Katie McCabe,15620.0,Left Back,139,Arsenal WFC,968,['b4a0dc8c-a94b-40b4-808b-23fb6553c4e6'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:34.104,Pass,
,,,,,,,,,,,,,,0.842155,,,,,,,,,,,,,d47eb399-dbd1-4261-b681-1c0299506323,2614,,,"[110.5, 8.9]",3775551,69,,,,-2.2142975,,Right Foot,,,,"[104.8, 1.3]",,Ground Pass,,9.5,,,,Katie McCabe,15620.0,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Midfield,139,Arsenal WFC,968,['4f2ec722-f0fd-46a6-9a7e-d6cdf4188a00'],36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:36.378,Pass,
,,,,,,,,,,,,,,0.561035,,,,,,,,,,,,,ae0bc94b-a4d3-48a2-af26-5092ade219b1,2617,,,"[102.3, 1.7]",3775551,69,,,,-0.059928156,,Right Foot,,,,"[107.3, 1.4]",,Ground Pass,,5.0089917,,,,Jill Roord,10650.0,,,,,2,From Throw In,Katie McCabe,15620.0,Left Back,139,Arsenal WFC,968,['f878fe12-89f4-4c78-abdb-9d29ab7972d6'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:37.788,Pass,
,,,,,,,,,,,,,,1.81703,,,,,,,,,,,,,3f72ffaa-ee85-4153-a007-5cc7cdf11350,2621,,,"[89.1, 1.3]",3775551,69,,,,3.0448086,,Right Foot,,,,"[58.2, 4.3]",,Ground Pass,,31.04529,,,,Viktoria Schnaderbeck,10235.0,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Midfield,139,Arsenal WFC,968,['87d2bcef-09f8-4252-b608-975dda88178e'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:41.631,Pass,
,,,,,,,,,,,,,,0.905939,,,,,,,,,,,,,438aad77-a1d3-47d2-a4ee-65d8fb6aa469,2624,,,"[55.0, 6.3]",3775551,69,,,,1.7196863,,Right Foot,,,,"[51.7, 28.3]",,Ground Pass,,22.246122,,,,Leah Williamson,18999.0,,,,,2,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,139,Arsenal WFC,968,['5494e638-3802-4697-9fc3-726f06297c9d'],44,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:44.983,Pass,
,,,,,,,,,,,,,,3.324742,,,,,,,,,,,,,cca43ab0-6036-4e50-bc4a-e543534ebda2,2627,,,"[50.2, 27.6]",3775551,69,,,,2.7338078,,Right Foot,,,,"[25.2, 38.4]",,Ground Pass,,27.233068,,,,Manuela Zinsberger,10237.0,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,139,Arsenal WFC,968,['dfce66d6-ab5e-4ad9-be9b-8a88b29a3caf'],46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:46.820,Pass,
,,,,,,,,,,,,,,2.256943,,,,,,,,,,,,,45063443-f547-4759-9237-148c34273115,2630,,,"[25.8, 39.6]",3775551,69,,,,1.0458223,,Right Foot,,,,"[38.6, 61.7]",,Ground Pass,,25.539186,,,,Carlotte Wubben-Moy,49697.0,,,,,2,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,139,Arsenal WFC,968,['aedeb1ad-78ce-4876-90aa-092226e91706'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:50.628,Pass,
,,,,,,,,,,,,,,1.723868,,,,,,,,,,,,,5c56d7bc-48f7-413e-84eb-4512067ac4ff,2632,,,"[38.6, 61.7]",3775551,69,,,,-1.6575347,,Right Foot,,,,"[37.2, 45.6]",,Ground Pass,,16.160755,,,,Leah Williamson,18999.0,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,139,Arsenal WFC,968,['91b310ba-d101-42d8-b0bf-a68529b489a7'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:52.885,Pass,
,,,,,,,,,,,,,,1.185726,,,,,,,,,,,,,68a1786e-e6ac-4e33-8484-27a1277120e0,2635,,,"[37.2, 45.6]",3775551,69,,,,0.63502675,,Right Foot,,,,"[56.2, 59.6]",,Ground Pass,,23.600847,,,,Bethany Mead,15619.0,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,139,Arsenal WFC,968,['a3ece419-0ba1-487f-a3ab-5da353b6f4ee'],54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:54.629,Pass,
,,,,,,,,,,,,,,1.502817,,,,,,,,,,,,,f8f99f12-2699-4a4c-b45f-53a82b8f699a,2638,,,"[56.3, 59.3]",3775551,69,,,,2.787067,,Right Foot,,,,"[38.2, 66.0]",,Ground Pass,,19.300259,,,,Carlotte Wubben-Moy,49697.0,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,139,Arsenal WFC,968,"['dccfde04-d95d-40e8-ae80-47e12d934c62', 'df18b334-005a-40f0-8d4a-db2615dc6fcc']",55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:55.815,Pass,True
,,,,,,,,,,,,,,1.467072,,,,,,,,,,,,,c4ec8bc0-84e5-4d40-bf48-a7fc1ca1b142,2641,,,"[38.2, 66.0]",3775551,69,,,,-0.5488605,,Right Foot,,,,"[64.2, 50.1]",,High Pass,,30.476385,,,,Kim Little,15616.0,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,139,Arsenal WFC,968,['2a3592c5-a393-4117-8ab0-76f90e0d9ef1'],57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:57.367,Pass,
,,,,,,,,,,,,,,1.926096,,,,,,,,,,,,,188decf9-0121-44c8-b911-4ee9a64260f4,2643,,,"[65.0, 49.3]",3775551,69,,,,0.4190675,,Right Foot,,,,"[87.0, 59.1]",,High Pass,,24.084019,,,,Bethany Mead,15619.0,,,,,2,From Throw In,Kim Little,15616.0,Left Center Midfield,139,Arsenal WFC,968,['f6664e63-e9c1-4ba7-bc12-8d495ad73bcd'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:58.834,Pass,
,,,,,,,,,,,,,,0.085247,,,,,,,,,,,,,8462e26a-8d50-4294-81cc-09f9cd34f268,2647,,,"[98.1, 56.6]",3775551,70,,,,-1.1562895,,Right Foot,,,,"[99.2, 54.1]",,Ground Pass,,2.7313,,Incomplete,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,139,Arsenal WFC,968,"['2764a9a7-f4fa-467e-bf86-67b1e4a855e4', '35fa9cc8-41a7-497f-8c52-064a3779886d']",5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:05.504,Pass,True
,,,,,,,,,,,,,,1.751251,,,,,,,,,,,,,7e5b58b5-42cc-4020-8d3d-6cecd9c23ddc,2650,,,"[90.8, 80.0]",3775551,70,,,,-1.1531867,,,,,,"[97.5, 64.9]",,High Pass,,16.519686,,,,Kim Little,15616.0,,,,Throw-in,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,140,Arsenal WFC,968,['c8a1130e-2806-4c3a-8fc2-0124b9f53256'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:45.094,Pass,
,,,,,,,,,,,,,,1.17606,,,,,,,,,,,,,d3345c31-a584-40ff-b711-c8e720f0bdc0,2653,,,"[97.5, 64.9]",3775551,70,,,,2.3561945,,Right Foot,,,,"[92.3, 70.1]",,Ground Pass,,7.3539104,,,,Carlotte Wubben-Moy,49697.0,,,,,2,From Throw In,Kim Little,15616.0,Left Center Midfield,140,Arsenal WFC,968,['4aaa25f7-6a93-4041-8e5a-1e0efa5b1b9f'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:48.339,Pass,
,,,,,,,,,,,,,,1.453955,,,,,,,,,,,,,814d6aba-e73d-4193-8eb6-8aa1d597811f,2656,,,"[92.3, 70.1]",3775551,70,,,,0.4023211,,Right Foot,,,,"[106.4, 76.1]",,Ground Pass,,15.323511,,,,Bethany Mead,15619.0,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,140,Arsenal WFC,968,['3d1570e9-179b-4a8b-9ae7-6e27be726e72'],49,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:49.574,Pass,
,,,,,,,,,,,,,,1.251357,,,,,,,,,,,,,f87142fb-6498-4c21-bc0b-f417d429c056,2659,,,"[106.4, 76.1]",3775551,70,,,,-2.7259307,,Right Foot,,,,"[91.9, 69.7]",,Ground Pass,,15.849606,,,,Carlotte Wubben-Moy,49697.0,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,140,Arsenal WFC,968,['05aec03c-f9c5-41d2-a7ba-b8503bec2932'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:51.811,Pass,
,,,,,,,,,,,,,,0.881533,,,,,,,,,,,,,b626fe30-5ba9-49aa-b132-4f28e949bad8,2662,,,"[91.9, 69.7]",3775551,70,,,,-1.5316007,,Right Foot,,,,"[92.5, 54.4]",,Ground Pass,,15.31176,,,,Jill Roord,10650.0,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,140,Arsenal WFC,968,['272bef82-b9fc-4dd1-9dec-102eaa347835'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:53.575,Pass,
,,,,,,,,,,,,,,1.400098,,,,,,,,,,,,,a2fa7bdc-3255-433f-9bd6-ce8ef024f863,2665,,,"[92.5, 54.4]",3775551,70,,,,2.365998,,Right Foot,,,,"[82.2, 64.5]",,Ground Pass,,14.425672,,,,Carlotte Wubben-Moy,49697.0,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Midfield,140,Arsenal WFC,968,['34a4d7d2-3e99-4759-839b-90873dd60bf5'],54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:54.757,Pass,
,,,,,,,,,,,,,,2.797248,,,,,,,,,,,,,1e52c283-1148-42e8-a447-eff862f8131e,2668,,,"[78.4, 64.9]",3775551,70,,,,-2.3086114,,Right Foot,,,,"[55.4, 39.6]",,Ground Pass,,34.19196,,,,Viktoria Schnaderbeck,10235.0,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,140,Arsenal WFC,968,['d56a78fb-5786-423e-851d-6b112dda1a71'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:56.838,Pass,
,,,,,,,,,,,,,,2.312401,,,,,,,,,,,,,3e79d0ae-6da4-41d7-9649-12986ce22b14,2671,,,"[54.3, 32.3]",3775551,71,,,,2.897476,,Right Foot,,,,"[27.0, 39.1]",,Ground Pass,,28.134144,,,,Manuela Zinsberger,10237.0,,,,,2,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,140,Arsenal WFC,968,['b85d89bb-6057-4dd7-9e86-aa148c16f286'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:00.864,Pass,
,,,,,,,,,,,,,,1.60479,,,,,,,,,,,,,455cf348-d89d-4d68-9239-f669d65e4efe,2674,,,"[27.0, 39.1]",3775551,71,,,,1.0253643,,Left Foot,,,,"[34.1, 50.8]",,Ground Pass,,13.685759,,,,Leah Williamson,18999.0,,,,,2,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,140,Arsenal WFC,968,['cf8645fe-5692-4077-ac81-35d572ca214c'],4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:04.256,Pass,
,,,,,,,,,,,,,,2.341887,,,,,,,,,,,,,84fdc541-296e-4c78-a985-cf71fb3ae5a7,2677,,,"[48.7, 52.9]",3775551,71,,,,-0.6975026,,Right Foot,,,,"[77.1, 29.1]",,High Pass,,37.054016,,,,Vivianne Miedema,15623.0,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,140,Arsenal WFC,968,['77a8f9b8-3225-4a83-a01a-b4719be2394d'],9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:09.037,Pass,
,,,,,,,,,,,,,,1.820787,,,,,,,,,,,,,5583e685-dcb7-4a15-8dc0-8cd14c8ba867,2680,,,"[94.7, 25.0]",3775551,71,,,,-0.41145626,,Left Foot,,,,"[111.2, 17.8]",,Ground Pass,,18.0025,,,,Katie McCabe,15620.0,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,140,Arsenal WFC,968,['bb0817a6-56fe-4634-a8f2-5aba4e5313cc'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:14.702,Pass,
,,,,,,,,,,,,,,0.694141,,,,,,,,,,,,,28d8cead-c63c-4468-8546-fad802f9c141,2683,,,"[111.1, 17.7]",3775551,71,,,,1.4525999,,Left Foot,True,,,"[113.0, 33.7]",,Ground Pass,,16.112417,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,2,From Throw In,Katie McCabe,15620.0,Left Back,140,Arsenal WFC,968,"['37293793-0f23-468e-9e7d-5064770d5bd6', '52f28901-2c0e-4e16-b60a-018551d08ae7']",16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:16.540,Pass,
,,,,,,,,,,,,,,3.873064,,,,,,,,,,,,,f40ab600-53fb-4777-ab3d-42655f9f7a16,2687,,,"[120.0, 0.1]",3775551,71,,,,1.7709774,544ecebc-fe74-4356-8a0a-551c6a8388a5,Right Foot,,,,"[108.8, 55.3]",,High Pass,True,56.32477,,,,Vivianne Miedema,15623.0,True,True,Inswinging,Corner,2,From Corner,Bethany Mead,15619.0,Right Wing,141,Arsenal WFC,968,['cd1140a7-dfad-4f06-ad34-24d7bab90856'],42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:42.650,Pass,
,,,,,,,,,,,,,,3.05153,,,,,,,,,,,,,3aa07e5b-7bc6-492d-abde-7474a61a2a20,2697,,,"[7.0, 44.1]",3775551,72,,,,-0.40575558,,Right Foot,,,,"[48.9, 26.1]",,High Pass,,45.60274,,,,Leah Galton,31539.0,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,142,Manchester United,1475,['86b5938a-2499-42c5-9600-f4b781421625'],14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:27:14.116,Pass,
