50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[70.2, 8.9]",,,,,,,,,,,1.683999,,,,,,,,,,,,7518a87a-7a96-4691-b24e-2bdee6798776,720,,,"[70.2, 8.9]",3775569,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Caitlin Jade Foord,11338.0,Left Wing,31,Arsenal WFC,968,"['3718f4d3-baf6-4fee-b5a0-138c69380fb6', 'b88784f8-2838-455d-895e-3362c5351c87']",35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:35.989,Carry,
,,,,,"[62.1, 17.7]",,,,,,,,,,,2.566139,,,,,,,,,,,,12316404-fd60-4bed-a153-2d58cb85b557,723,,,"[49.2, 17.7]",3775569,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lia Wälti,10405.0,Left Center Back,31,Arsenal WFC,968,"['a5dc3a00-b8cb-4cda-9bed-aa84dc588f4d', 'e5491277-e66c-44dd-ae69-ee370b8cefde']",39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:39.146,Carry,
,,,,,"[15.9, 53.4]",,,,,,,,,,,13.785492,,,,,,,,,,,,2cab14a9-a850-437b-9851-daef040e84d7,733,,,"[8.6, 52.6]",3775569,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Sophie Baggaley,16376.0,Goalkeeper,34,Bristol City WFC,973,"['b1939115-df87-4a69-98e8-e47ccd016bce', 'e63abd6b-ffc5-46aa-89d5-dacb8b27c251']",49,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:16:49.801,Carry,
,,,,,"[68.5, 53.8]",,,,,,,,,,,1.051151,,,,,,,,,,,,008de1e6-c23e-4634-aa7d-3d9849a441bd,746,,,"[68.7, 58.5]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,35,Bristol City WFC,973,"['58bebdc3-a2b7-44a9-ad33-89c2d058d4a7', '60b44cd3-18dd-419e-af88-08a85ea81306']",25,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:25.425,Carry,
,,,,,"[14.2, 33.3]",,,,,,,,,,,3.172666,,,,,,,,,,,,97cac07f-2111-447c-bf5a-b426d95d2e4b,750,,,"[15.2, 32.0]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,36,Arsenal WFC,968,"['8b145bd2-4e93-436c-a80b-ca942ca12591', 'ad506aa7-27ea-4437-b309-50254354d7df']",29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:29.634,Carry,
,,,,,"[16.7, 26.7]",,,,,,,,,,,1.369148,,,,,,,,,,,,cb862d0f-867f-4e18-8013-74b37d5dc5aa,753,,,"[15.0, 27.5]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Center Back,36,Arsenal WFC,968,"['6071a943-b290-4ec8-9714-c99f13e7ac79', 'c5e53527-a0ec-42d1-8e85-0e6710d83327']",33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:33.877,Carry,
,,,,,"[36.8, 9.2]",,,,,,,,,,,0.070188,,,,,,,,,,,,ace7f780-1f48-441a-b36e-1ca4db5dada2,756,,,"[36.8, 9.2]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonie Maier,10380.0,Left Back,36,Arsenal WFC,968,"['276cad99-fe9d-482b-b11c-b39508b0beca', '6f56fb8d-5cc9-4ce7-ae02-e3d3c3bba4cd']",36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:36.922,Carry,
,,,,,"[44.3, 10.9]",,,,,,,,,,,1.818113,,,,,,,,,,,,8f1f38a8-4fca-45ce-8d26-fbf107cce0a7,759,,,"[49.7, 8.9]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,36,Arsenal WFC,968,"['34354a2e-c06a-4d1d-87f1-061c97ad08e4', '6c574a3b-7023-4a3e-9f81-6e01f656f8f7', 'bd00a16b-9a10-4ffc-9ee0-e37075c7e854']",38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:38.257,Carry,True
,,,,,"[28.3, 26.9]",,,,,,,,,,,0.153288,,,,,,,,,,,,b2381222-4a15-4a05-b7b5-a534a2f3521a,763,,,"[28.1, 19.0]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Center Back,36,Arsenal WFC,968,"['14a3f919-1b35-4973-ba7f-cfd6b8a0a758', '98017de9-f34f-4040-96f3-9c3514ec0327']",41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:41.351,Carry,
,,,,,"[48.8, 18.3]",,,,,,,,,,,1.403346,,,,,,,,,,,,2d0fbe6f-d69f-4120-a392-333c616ccff1,770,,,"[55.0, 20.9]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,37,Bristol City WFC,973,"['1903e4af-a7e3-42d2-97a5-db54450b23f1', 'df3dbd28-77b6-462d-8109-38e2b61d9281']",51,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:51.711,Carry,
,,,,,"[43.5, 4.6]",,,,,,,,,,,0.968935,,,,,,,,,,,,067a9d0d-9bf2-4171-bebc-1ccd0787cd2e,773,,,"[42.0, 7.6]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,37,Bristol City WFC,973,"['65cffe47-2832-4da8-9df0-da64e136db2f', 'ccbd79a4-0b6d-41b0-8c5e-aa6ee606b906']",54,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:54.484,Carry,
,,,,,"[55.9, 70.5]",,,,,,,,,,,1.354591,,,,,,,,,,,,3a304dad-8b19-4a63-bc29-0c5026109827,779,,,"[57.4, 71.0]",3775569,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,38,Arsenal WFC,968,"['05102a0c-be33-4988-8743-fa492b6dad32', '1d3a97f3-f352-4b04-be4c-c6e4ee62e6e3', '4e6bcc72-ea6e-410e-94f1-e2a5da5651c4']",32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:32.448,Carry,True
,,,,,"[31.5, 44.7]",,,,,,,,,,,0.12,,,,,,,,,,,,6233bbdc-d4c7-418b-b78b-7b8f0fafb818,782,,,"[31.5, 44.7]",3775569,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Back,38,Arsenal WFC,968,"['251ea179-b1f4-461a-8015-69531a61c8b8', '29f545c2-3146-4118-87d1-c4b107231975']",36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:36.411,Carry,
,,,,,"[116.6, 67.3]",,,,,,,,,,,2.792275,,,,,,,,,,,,171b8806-236c-46a7-998c-95fe89cb64d2,793,,,"[103.2, 54.7]",3775569,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,39,Bristol City WFC,973,"['a339cee6-3a87-4c61-8172-2ed4624551ce', 'cd7d2ce9-344e-461e-9eb8-f9ddf6329405']",50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:18:50.029,Carry,
,,,,,"[9.9, 58.1]",,,,,,,,,,,1.084063,,,,,,,,,,,,640be88d-c3b8-4d33-ac21-20ca70cacd55,799,,,"[9.0, 57.1]",3775569,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Center Defensive Midfield,40,Arsenal WFC,968,"['98b072fb-ec48-40c4-afd6-765947fd558e', 'b664f972-3b00-409f-af29-52f241e5e912']",56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:56.917,Carry,
,,,,,"[29.1, 76.5]",,,,,,,,,,,2.324142,,,,,,,,,,,,7ab49bd4-dc69-48f1-b790-09e5309acd10,802,,,"[23.1, 73.5]",3775569,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Right Wing,40,Arsenal WFC,968,"['0b620b72-55ea-4cd1-8336-9898a7ff9a17', '3cb64d48-6802-4720-822c-e915624433fa']",59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:59.671,Carry,
,,,,,"[34.9, 58.8]",,,,,,,,,,,1.092221,,,,,,,,,,,,29ef09e6-94ed-4d1f-8f16-64581076cdd0,805,,,"[36.2, 59.6]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,40,Arsenal WFC,968,"['17c5664c-88a1-47df-a261-c52a2f93766c', '3765953c-bcca-4356-a93a-3aecc640cd34', 'd5b784a4-eef9-4157-a426-3ef18db5650b']",3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:03.455,Carry,True
,,,,,"[36.0, 61.1]",,,,,,,,,,,1.362921,,,,,,,,,,,,5f175bcd-0f19-4454-9601-d759b23faed8,809,,,"[34.9, 58.8]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,40,Arsenal WFC,968,"['17c5664c-88a1-47df-a261-c52a2f93766c', '3765953c-bcca-4356-a93a-3aecc640cd34', '49d1a895-e258-4965-b7fc-4ea424922be6', '806fbe3d-41c3-4a1b-b844-d297b043bdfc', '9f8954d5-2416-4019-a225-28aea017fc16']",4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:04.547,Carry,True
,,,,,"[35.1, 59.2]",,,,,,,,,,,1.138333,,,,,,,,,,,,11f1fb94-4644-4f5f-bead-846c75960d1e,813,,,"[36.0, 61.1]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,40,Arsenal WFC,968,"['49d1a895-e258-4965-b7fc-4ea424922be6', '51259a80-4fc1-4bda-9f32-8c894909286c', 'd82aadfa-6bb1-4c33-a67e-28208ac00230']",5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:05.910,Carry,True
,,,,,"[24.2, 54.9]",,,,,,,,,,,0.040000003,,,,,,,,,,,,889bf6f0-9be4-4a2c-a61b-d25358628233,816,,,"[22.5, 55.4]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,40,Arsenal WFC,968,"['467489d0-14bc-4588-9eb9-fe73dad5f33a', 'b035af18-fd8d-4fd9-83a6-9a8fc4782538']",9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:09.115,Carry,
,,,,,"[21.6, 56.6]",,,,,,,,,,,5.64993,,,,,,,,,,,,a32fed10-1514-48ea-bd90-aa60f65ee3c4,819,,,"[31.9, 58.1]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Center Defensive Midfield,40,Arsenal WFC,968,"['03805433-2d00-4f48-b8e3-4e33fffc9407', '3c35f89d-1276-480e-967d-fad415fc2761', '6ec656aa-c2f8-4799-b689-03fcdadd5048']",10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:10.453,Carry,True
,,,,,"[29.3, 71.6]",,,,,,,,,,,1.937504,,,,,,,,,,,,ecad7b55-29ca-4db7-b5ed-3321ff74bf86,823,,,"[20.8, 71.4]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,40,Arsenal WFC,968,"['10d43378-2d16-44dc-a015-facae03884e8', '56da2f86-875c-42a0-a119-38f3053c2d20']",17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:17.290,Carry,
,,,,,"[62.9, 5.1]",,,,,,,,,,,2.86407,,,,,,,,,,,,3597fc47-b344-45e3-a8c6-a5e4fa689150,827,,,"[64.7, 11.7]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,41,Bristol City WFC,973,"['4bf0f639-2dee-4b22-ad39-3f8a7541d7db', '8a4e0404-4c67-4ec2-9771-34e54aea7b73', 'd19817c1-c50e-47c2-99e6-c3e61d1dce59']",20,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:20.627,Carry,True
,,,,,"[84.6, 22.6]",,,,,,,,,,,3.171261,,,,,,,,,,,,cfc50c47-7da0-4c1a-8f7b-a8a14112d6aa,836,,,"[71.7, 23.2]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Molly Pike,31564.0,Left Center Midfield,42,Arsenal WFC,968,"['01bb2c3a-8c12-4d74-b0d8-4e2f1a87b676', 'adfc88f9-7aeb-4b30-a373-48b507d97880', 'f6329d66-1c93-4913-96cc-fe219acb221b']",55,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:55.753,Carry,True
,,,,,"[24.2, 56.0]",,,,,,,,,,,0.599017,,,,,,,,,,,,a053a818-909a-4e7b-8081-387982b54b57,841,,,"[26.1, 56.0]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kim Little,15616.0,Center Defensive Midfield,42,Arsenal WFC,968,"['1c34033c-ac5c-4145-af4c-cf3ae9881db4', '277e57f6-c934-4405-bb06-f64fe325781c', '676af8f7-f3c6-4a57-947a-32ad4315196c']",59,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:59.532,Carry,True
,,,,,"[21.2, 61.8]",,,,,,,,,,,0.030767001,,,,,,,,,,,,5a53d1f8-73a9-44e8-90a3-8130eb6c87cf,845,,,"[21.2, 61.8]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Noelle Maritz,10404.0,Right Back,42,Arsenal WFC,968,"['a65683d4-2964-4fc4-8b32-34e9c8f8f1b9', 'ade2b8b8-e4df-4a07-bc12-f600107d2bd1']",0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:00.893,Carry,
,,,,,"[35.3, 58.6]",,,,,,,,,,,1.024908,,,,,,,,,,,,b8d73c61-4a19-4d73-9f61-b891afa1b2cf,848,,,"[32.3, 57.9]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jill Roord,10650.0,Left Center Midfield,42,Arsenal WFC,968,"['5d8e8bde-aa9f-4a10-b133-185ee9f749a4', 'a817e3e3-4dee-4c8f-853a-9909f781523b', 'ab2630e4-83a9-4fb2-88a0-6f8aa72329ec']",1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:01.870,Carry,True
,,,,,"[32.1, 45.9]",,,,,,,,,,,1.007711,,,,,,,,,,,,abc10e79-605c-4f14-a975-76bfb35b18ad,852,,,"[32.8, 50.4]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danielle van de Donk,10658.0,Right Center Midfield,42,Arsenal WFC,968,"['188bc256-c4ce-4d73-88e1-784ca6e81b10', '4155ffee-c060-4522-9deb-0e2e8f1dc85f', 'fa686073-14dd-434b-aad6-492b2d0ed006']",3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:03.703,Carry,True
,,,,,"[13.3, 34.6]",,,,,,,,,,,0.08,,,,,,,,,,,,9f8910d7-ab3e-4d23-be61-bbd124c6e341,857,,,"[13.1, 36.5]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lia Wälti,10405.0,Left Center Back,42,Arsenal WFC,968,"['01d06a7e-eb0b-4064-b04c-d4cdc801c974', 'dceb5b68-7955-43ae-9777-6db0b6f45b3b']",7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:07.911,Carry,
,,,,,"[15.0, 26.0]",,,,,,,,,,,0.112994,,,,,,,,,,,,06963c47-21c4-4ea3-90a9-2868ad71b410,861,,,"[15.9, 24.6]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonie Maier,10380.0,Left Back,42,Arsenal WFC,968,"['05756f46-6501-40a8-8ec4-2282d1a52d6e', 'ab201069-1d20-45f6-b67d-97eee8e682dd', 'da3188ff-32d1-461f-90f7-40d05c2da916']",9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:09.936,Carry,True
,,,,,"[84.8, 35.4]",,,,,,,,,,,0.024905,,,,,,,,,,,,8883104f-1163-461f-9610-d756b8e4cb12,865,,,"[84.8, 35.4]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Pike,31564.0,Left Center Midfield,43,Bristol City WFC,973,"['01542d2b-e98c-44f5-b318-b53eeda82003', 'fbdae171-669b-456b-9738-18f9fb78e0d8']",14,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:14.261,Carry,
,,,,,"[91.2, 52.6]",,,,,,,,,,,0.13691801,,,,,,,,,,,,a60d8d09-a1cd-42fd-816e-38426c329d6e,869,,,"[91.0, 53.2]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Right Midfield,43,Bristol City WFC,973,"['1bbf781c-92b2-4743-8dc0-b3f2fc9cd470', '41422f9c-ca9f-4e5f-9375-78d761ca0180', '892e3a56-22b2-499a-8bf8-0cde5dbd2409']",15,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:15.996,Carry,True
,,,,,"[78.3, 52.6]",,,,,,,,,,,0.638728,,,,,,,,,,,,d7fec54d-774e-47d2-af86-f9ad60f9107d,873,,,"[83.9, 53.4]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Right Midfield,43,Bristol City WFC,973,"['20826fed-a4f1-43d9-a028-1f4755f74528', 'f5d027e7-a17b-493b-8c99-f88c51558fd1']",17,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:17.960,Carry,
,,,,,"[79.6, 8.1]",,,,,,,,,,,1.643692,,,,,,,,,,,,a5abbe65-8f47-42dd-8ad3-2b199665bd6d,883,,,"[76.2, 10.0]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,43,Bristol City WFC,973,"['8411144a-1743-479d-8272-f114629f4630', 'fd1c8604-4b36-48d8-be0a-5c9e2a760798']",24,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:24.260,Carry,
,,,,,"[57.0, 5.7]",,,,,,,,,,,5.9044952,,,,,,,,,,,,7d318397-7166-491a-9978-1ac81f9ca2d0,887,,,"[92.5, 5.7]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,43,Bristol City WFC,973,"['78f0925b-bc9a-47fe-bdb2-d1d4352d0559', '84890903-5a91-4c5a-a97e-b01f53b9fefc', 'c9b6846d-cb81-4551-a40d-bfed006d6874', 'd45decbf-442d-4833-9a73-bd2a9ea10e53']",26,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:26.846,Carry,True
,,,,,"[34.7, 14.5]",,,,,,,,,,,0.931266,,,,,,,,,,,,4cb9431a-37ec-4625-a15b-1635776d40bc,891,,,"[34.9, 13.6]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,43,Bristol City WFC,973,"['1add4edc-55a0-4b6a-af99-6707a80ed95d', 'abd6deff-44e0-4e3c-b44a-4edf28ebec15']",34,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:34.987,Carry,
,,,,,"[23.8, 45.3]",,,,,,,,,,,1.258389,,,,,,,,,,,,c1e5128b-f8dd-49d8-b94b-4f5f0bff341a,894,,,"[22.5, 42.7]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,43,Bristol City WFC,973,"['00ec1e7b-0451-4fcb-b4f4-7e4feed4e427', '0af73d3d-5caa-4f56-be2f-c331f0146dcf']",37,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:37.993,Carry,
,,,,,"[41.6, 61.8]",,,,,,,,,,,1.135177,,,,,,,,,,,,956d2725-fbf0-4e07-806d-a29394488642,897,,,"[40.5, 61.8]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kiera Skeels,36799.0,Right Center Back,43,Bristol City WFC,973,"['4e3d7eb7-f280-4ccc-9d6e-e723057a5fd9', 'aed67874-1373-48ac-a45a-6bb9b9bab5f4']",41,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:41.176,Carry,
,,,,,"[21.7, 45.7]",,,,,,,,,,,1.55819,,,,,,,,,,,,19fd5c0c-0ac8-41a7-939b-181c10cfb923,900,,,"[20.4, 49.6]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,43,Bristol City WFC,973,"['a7ba6adc-4f12-465d-8ed8-9d0678ccc834', 'd66ef560-c82d-4743-9cb1-f52279e92240']",44,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:44.538,Carry,
,,,,,"[43.5, 11.7]",,,,,,,,,,,2.455964,,,,,,,,,,,,25b299db-3f10-4eaa-b3e2-47809806d31b,903,,,"[33.4, 17.3]",3775569,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,43,Bristol City WFC,973,"['15db5abe-8db2-4d01-b31a-c19676b7d197', '54d387f8-6163-423d-a9b2-f0b7867bf007']",48,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:48.441,Carry,
,,,,,"[70.6, 63.9]",,,,,,,,,,,1.825883,,,,,,,,,,,,c8d7c527-7f09-4c9b-b40c-ded5312f6b85,917,,,"[71.1, 66.3]",3775569,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Center Forward,44,Arsenal WFC,968,"['981edbe7-f559-411d-9963-ea514a9f649f', '9b3302b0-6d74-48f9-9b9a-a47d6d4a2849', 'a7c6d910-da95-4abc-ab86-018b7a75ca5a', 'd77c6eee-0268-4630-9b19-4d2476ad29f0']",43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:43.320,Carry,True
,,,,,"[76.4, 57.3]",,,,,,,,,,,0.199999,,,,,,,,,,,,cd4f460e-3cc1-4eda-8cec-3a71e11cd31a,922,,,"[76.6, 53.9]",3775569,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jill Roord,10650.0,Left Center Midfield,44,Arsenal WFC,968,"['560cad79-68cf-4cdc-9156-1c575be45ee7', 'cc94d3c8-de6d-4faf-91e5-b8020b83f538', 'e758c889-29d9-412a-8376-0e2d3add50c7']",45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:45.738,Carry,True
,,,,,"[79.4, 48.9]",,,,,,,,,,,0.119999,,,,,,,,,,,,70b78002-a891-4218-ad4d-7a7f4837becf,925,,,"[79.4, 48.9]",3775569,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danielle van de Donk,10658.0,Right Center Midfield,44,Arsenal WFC,968,"['4f708b69-0321-4399-b398-52d95201125f', 'e6d65ecb-7e22-4cde-85fb-d5e3533ef740']",46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:46.771,Carry,
,,,,,"[15.0, 32.0]",,,,,,,,,,,7.620027,,,,,,,,,,,,2659809d-f914-4947-9fb9-9e8449782c41,929,,,"[3.9, 22.0]",3775569,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,45,Bristol City WFC,973,"['805475ab-924a-417e-8dc4-3a839e0454c3', '9042214e-a32a-4458-bac5-85ff0e6fc234']",51,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:51.203,Carry,
,,,,,"[62.9, 15.3]",,,,,,,,,,,0.095775,,,,,,,,,,,,3b5bbd21-45bd-41d0-8f8a-7075d5637c8f,932,,,"[62.9, 15.3]",3775569,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,45,Bristol City WFC,973,"['15708ece-fa34-4cb2-9c5f-c7599732dfd8', '46c5f77c-b953-4fb1-8567-09cb37353442']",0,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:00.945,Carry,
,,,,,"[47.8, 5.1]",,,,,,,,,,,0.585328,,,,,,,,,,,,7dc51069-16fb-453b-ba7b-96899bdaf135,938,,,"[49.7, 5.7]",3775569,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,45,Bristol City WFC,973,"['a0102ba6-03ea-4e71-9da7-815165ef5956', 'e036d1ef-5db6-40e5-8977-8cf4acc34d88', 'f55ca4b4-91a1-4a62-b17b-94f412d2378f']",3,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:03.845,Carry,True
,,,,,"[54.0, 2.5]",,,,,,,,,,,0.318081,,,,,,,,,,,,a1022658-da2c-426e-80a7-1e35db3331ca,943,,,"[56.1, 2.3]",3775569,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Pike,31564.0,Left Center Midfield,45,Bristol City WFC,973,"['3a58de97-7800-487e-9a46-8e57d8129878', '74276677-2d10-448a-90c0-34de8b35756b', 'd699dca6-ef27-45f5-9ec7-fe1ffb9946bf', 'da810193-f808-4a7b-a6aa-1c86cc03a43b']",5,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:05.212,Carry,True
,,,,,"[84.8, 9.1]",,,,,,,,,,,3.978211,,,,,,,,,,,,34de25f3-53cc-4cfa-a58f-27ed73ee9742,946,,,"[54.0, 2.5]",3775569,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Pike,31564.0,Left Center Midfield,45,Bristol City WFC,973,"['74276677-2d10-448a-90c0-34de8b35756b', 'd19c7025-2dd7-4375-a9a7-d5256b3a5cca', 'da810193-f808-4a7b-a6aa-1c86cc03a43b']",5,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:05.530,Carry,True
