50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350a46d-4a82-4b98-ab96-801c9b777ffd,150,,,"[47.9, 32.6]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,12,Reading WFC,974,['d1f6bfb6-9e14-4a82-9bdf-4d53f1522673'],7,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:07.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472c3676-fa57-48c1-ab02-4825e8c48ab0,154,,,"[63.4, 7.0]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lily Woodham,15704.0,Left Back,12,Reading WFC,974,['1fa79985-4b2d-44d1-85d9-1cd89afaf8e0'],10,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:10.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b0c2f39-16ee-4e57-aff6-a2db3493aa73,157,,,"[51.8, 9.9]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,12,Reading WFC,974,['736e5537-eaf2-4089-855b-921b71c88c63'],12,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:12.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1c74337-a986-4f9c-b7ab-d13980e719e8,160,,,"[73.6, 3.8]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lily Woodham,15704.0,Left Back,12,Reading WFC,974,['4c6f6861-920d-464a-b14c-93ff2589d191'],16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:16.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39f83110-821a-403e-9640-fdf64500fb4a,163,,,"[62.1, 30.6]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,12,Reading WFC,974,['5921f8f5-c47f-442d-8b1e-019dcc737eae'],19,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:19.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b00d0b1-656a-4484-b558-0fb7a26fb430,169,,,"[14.5, 27.6]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,13,Manchester United,1475,['efd9b7a2-7f6a-4254-b3c7-bd6f6e5addaf'],34,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:34.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbb7fe7-c604-41c9-b3c2-bfa7766943ac,172,,,"[19.1, 59.3]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,13,Manchester United,1475,['da9f46ba-6eb4-405e-9b51-583937135186'],36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:36.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b90b351-d935-4635-9576-eb33db859c2b,175,,,"[40.7, 76.6]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,13,Manchester United,1475,['94c0117e-15d2-45cd-9dd6-9a839f84374c'],40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:40.050,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c8c4f99-a5d5-4af2-9268-c7ad898892cc,178,,,"[63.9, 71.6]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Right Wing,13,Manchester United,1475,['8955b03c-0569-4134-b594-31e25c236b57'],43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:43.088,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ee498e-01d3-4cd0-a53d-75e19f4bd8bf,181,,,"[56.0, 60.5]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Center Defensive Midfield,13,Manchester United,1475,['3b4cb57c-c2a2-4a97-a33f-b034d728ab49'],47,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:47.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813abdb8-fee9-4e72-8daf-6d547c07b087,183,,,"[63.2, 17.8]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,14,Reading WFC,974,['fb2e0dc0-6856-4096-92a5-9739ef51d2f2'],48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:48.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c168c700-c9dd-4545-a4be-64638ef401fc,188,,,"[111.1, 6.4]",3775558,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Natasha Harding,15725.0,Left Center Forward,14,Reading WFC,974,['39488a2d-03a2-460c-b223-1b3d08598147'],55,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:55.795,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40b96583-93ce-4815-bf67-3e701ae79aca,192,,,"[27.4, 5.6]",3775558,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Center Defensive Midfield,15,Manchester United,1475,['4ea977d2-9222-4d8b-8d72-82b4ff145994'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:26.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b353a073-590f-42a9-be69-044f173993b0,194,,,"[95.2, 67.9]",3775558,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Right Midfield,15,Manchester United,1475,['cc9e8d52-33f0-4c45-bd63-711c6334c6fc'],27,,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:27.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb9bc57-045b-4f1c-a652-40c039670cbf,199,,,"[27.0, 70.2]",3775558,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobin Powell Heath,5013.0,Right Wing,15,Manchester United,1475,['9e7e171c-64ac-4bdb-a586-f4690ce5cbbd'],39,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:39.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99857e8-ef96-42c7-a637-28c5db355b94,202,,,"[23.9, 66.5]",3775558,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Right Center Midfield,15,Manchester United,1475,['8ea9b3db-232c-4221-a06b-e803c0899aa3'],40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:40.939,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b94b19f-0955-4f5e-81b1-7a847600e9aa,205,,,"[27.9, 48.1]",3775558,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Left Center Midfield,15,Manchester United,1475,['2d3eb3ff-7177-4044-ad35-791f49dded60'],43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:43.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7677ac7-abca-49bd-9d9e-7bf3d3c4c016,210,,,"[47.6, 4.1]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kirsty Smith,10196.0,Left Back,16,Manchester United,1475,['1eb95e65-5fa4-4504-9a8f-6237368556fa'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:21.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712f3afe-4ba5-4076-a084-21334718e296,214,,,"[85.1, 54.2]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Natasha Harding,15725.0,Left Center Forward,16,Manchester United,1475,"['3c420e2b-1c7f-4cee-a8a5-d994ae2c9178', '6e10c355-4d0b-468a-b33a-3fc10f6ad59d']",24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:24.495,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876f18cd-b907-40bd-aa70-7b17024df8a9,221,,,"[7.3, 39.5]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,16,Manchester United,1475,"['b187ef55-c607-47f7-8df6-92d374cb424d', 'e577210f-fc4b-4169-b3d8-e39c66b89cab']",31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:31.189,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbf4b943-ad27-4db1-9840-f13e31253010,224,,,"[57.3, 8.6]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kirsty Hanson,31532.0,Center Forward,16,Manchester United,1475,"['0a81078d-13ec-4001-af50-58f7b4db9a17', '1e4de1d0-96d3-484e-840f-d47c27c1606d']",38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:38.233,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b8f6e0-8041-4767-9be7-825e8f6f7e47,235,,,"[74.6, 10.3]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,17,Reading WFC,974,['71669539-6269-4527-95e5-0004940dd326'],42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:42.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048146f5-d748-4c58-abe2-fd227b4b954e,241,,,"[34.9, 58.9]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,17,Reading WFC,974,['f6b50042-95a9-4bdb-9bb5-d7c70c8d8db5'],47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:47.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992d25f0-e428-4db6-b65f-28f7111d2ccd,244,,,"[38.6, 45.9]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,17,Reading WFC,974,['79a2a9d7-6d4a-47e5-9f63-4c90e4ddc161'],49,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:49.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8fee202-48cd-4380-8ebf-39b9e0931866,247,,,"[69.6, 47.5]",3775558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Midfield,17,Reading WFC,974,['12bb76d4-accc-4c00-b9ff-64834427fce8'],53,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:53.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2526ee-d950-48d4-a372-c30d1f4c3a31,251,,,"[106.4, 61.0]",3775558,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Harries,46635.0,Right Center Forward,17,Reading WFC,974,['6ad7d137-7743-4174-ae5d-1ff6f732ee78'],1,,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:01.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427fd1de-4b91-49fb-9199-666f37a68965,260,,,"[7.6, 61.1]",3775558,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Millie Turner,31536.0,Left Center Back,18,Manchester United,1475,['52bbc824-5979-4778-82c6-020268816092'],42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:42.017,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9389edb-788d-4f6e-ab0d-63f49532d4ce,263,,,"[47.6, 78.0]",3775558,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tobin Powell Heath,5013.0,Right Wing,18,Manchester United,1475,['8376de3d-fc83-413f-87e9-9ba4e4baebf5'],46,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:46.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b126f698-fabb-4940-87f8-74c0a0ed5cfe,265,,,"[40.8, 21.5]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,19,Reading WFC,974,['ab09f698-9b33-4b36-99be-b5c025e0b91d'],4,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:04.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29556e60-b9f6-4afe-9688-238697b79a20,268,,,"[13.3, 39.8]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,19,Reading WFC,974,['77b6fe0f-c55f-427c-acaf-29322d71b464'],10,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:10.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2df8a315-6dd6-48dd-80a1-2a42eae82516,271,,,"[56.3, 67.1]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,19,Reading WFC,974,['8c7b82fb-3647-473c-9c35-f54ed2826f5d'],16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:16.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77859f28-1364-46e6-99a9-b4493e0ccc18,273,,,"[94.7, 61.4]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Harries,46635.0,Right Center Forward,19,Reading WFC,974,['e88e8e4d-2edc-4d13-8d41-6a7271b8f4ca'],20,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:20.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7ddceba-c2b8-409f-8b2f-35516fe3c0f7,280,,,"[117.1, 72.0]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Right Midfield,20,Reading WFC,974,"['f90b25df-706b-4a84-b37a-ca389f93758f', 'fd4ec72b-fcfc-4e67-86df-57db964a9545']",51,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:51.165,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7f93a2a-9204-4bc6-b30f-f46579351ebc,284,,,"[111.1, 75.6]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,20,Reading WFC,974,"['61eae45f-f2ea-425d-84ae-ea2b16ef30e5', 'd99129e8-e6a9-446e-a5a9-db0098f692d9']",52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:52.422,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8102929-538a-403f-84d3-62522985a984,287,,,"[108.9, 53.8]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Fishlock,5016.0,Right Defensive Midfield,20,Reading WFC,974,['2ab642e9-c30e-4c33-bdf3-02d80e3575a1'],53,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:53.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf6e2d3-42ec-48fb-b52d-c6f5e9277b9c,291,,,"[116.1, 58.1]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Harries,46635.0,Right Center Forward,20,Reading WFC,974,"['865874c4-3975-4336-900f-6703f3c49496', '973ae09f-8757-49de-9c85-04b85912c158']",55,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:55.122,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84e0208c-ad84-4eb5-b435-c1e4a323ab5b,294,,,"[116.7, 45.2]",3775558,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natasha Harding,15725.0,Left Center Forward,20,Reading WFC,974,['3b95a5fd-3181-41a0-84e1-75a6e0ec6ec2'],55,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:55.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5db30d08-a2cc-4ddf-88a5-b6a49a3307c7,300,,,"[79.1, 7.4]",3775558,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kirsty Hanson,31532.0,Center Forward,21,Manchester United,1475,"['69cc87e8-d589-4acf-912a-763cc700d1e8', '962a0232-0716-4e5e-9005-5e82e9ec588f']",46,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:46.401,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dd72724-e092-409e-abdc-31d08334f556,309,,,"[101.8, 5.2]",3775558,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tobin Powell Heath,5013.0,Right Wing,23,Manchester United,1475,['b7aafff2-db27-4ed9-8c5b-69d1453c91fe'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:56.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c76e687-cb2e-4622-a5c1-d64812c645e9,312,,,"[112.5, 13.5]",3775558,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ella Toone,31534.0,Center Defensive Midfield,23,Manchester United,1475,['d82cf959-6afa-4eda-8202-fbea9ccdc513'],58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:58.263,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc200522-4bcf-45e8-b560-96b1bce4f5c5,321,,,"[45.1, 70.0]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Amalie Vevle Eikeland,26570.0,Right Midfield,24,Reading WFC,974,['d92e97fe-96ba-4f65-a03d-4984f6f1c945'],8,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:08.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009a3ac-bd7e-4514-b8d7-f2c311ed7b6f,325,,,"[80.8, 19.4]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Center Defensive Midfield,25,Manchester United,1475,['9457c405-6750-43a5-abdf-20681f0b2d69'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:10.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f59da53-eaa0-497e-9370-83a2e2ea3f16,329,,,"[90.4, 5.7]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Left Center Midfield,25,Manchester United,1475,['dccd0482-9679-4fe2-b6f6-e28d948f0574'],12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:12.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d855179-0f97-4b9a-bacd-7af02dc2d574,335,,,"[23.7, 72.3]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Midfield,26,Reading WFC,974,['1aaaf624-bb28-4b42-9311-8bcfb116dd3e'],16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:16.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5977ba4f-e561-4cae-b38f-4382947daab1,340,,,"[47.0, 74.4]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,26,Reading WFC,974,['74338ea3-8302-4e7f-a33a-ec05b13c51c7'],27,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:27.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27ee0bd7-a862-4c25-8509-58148729f2e2,343,,,"[9.9, 44.8]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,26,Reading WFC,974,['f5c2f166-9f2d-4d44-a63c-daa704170c31'],32,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:32.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d84ac30e-a108-4b9f-bf8d-a40c3a5aade8,346,,,"[27.0, 45.0]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,26,Reading WFC,974,['63f201f9-bcd0-4439-991f-60d1a3b3f2f4'],40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:40.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553af60e-21d0-491e-b04d-ebf459bfa018,349,,,"[6.6, 51.0]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,26,Reading WFC,974,['e61514dc-fbd1-4a7d-83fd-5c612d90eb0d'],42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:42.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eda8190-1bd0-4fe1-87da-4667e90e09a2,352,,,"[27.4, 50.2]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,26,Reading WFC,974,['6ae2142e-76c8-4288-8f20-0b60dce21b77'],45,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:45.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2f8f66d-41ad-44d3-9926-e27d02fcc8da,355,,,"[12.0, 48.9]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,26,Reading WFC,974,['bf127e24-a3a7-41b9-840e-f19fb5d09e5d'],47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:47.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbee5012-c7c5-4d0a-9ee4-58a718addc88,358,,,"[42.2, 19.6]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,26,Reading WFC,974,['006f7675-bba0-4cd6-8815-60fcfea46751'],54,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:54.152,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f8c125f-ace8-4ebf-ba7f-043c9eca9b09,361,,,"[59.6, 40.2]",3775558,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Midfield,26,Reading WFC,974,['3a801532-ab5a-48b6-b991-b69d6d1c495d'],56,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:56.467,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c02a3b7-02fd-4360-8bb4-801e7b44d287,365,,,"[89.4, 51.7]",3775558,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Harries,46635.0,Right Center Forward,26,Reading WFC,974,['bc5d3b43-c2f4-4201-a745-3295cd2d44f8'],4,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:04.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3317f3d-357e-4429-91fe-e7a9b9b7fd48,370,,,"[115.8, 71.6]",3775558,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Right Midfield,27,Reading WFC,974,['dea7bccd-dffb-4bdb-9e95-c64deda81b8c'],29,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:29.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ce14be-8761-4e33-b437-65aad8681422,376,,,"[98.1, 62.2]",3775558,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,28,Reading WFC,974,['fca2dd27-a93b-47f3-9487-c2286bcba658'],47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:47.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21b337b-7f95-4a12-9ab3-94adf0e4ef57,381,,,"[98.0, 76.2]",3775558,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,28,Reading WFC,974,"['c8ad819e-b9ab-4592-9c72-860695441fc7', 'fc832893-d631-43e8-a2cc-af19662c8617']",49,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:49.030,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a700fd86-375f-4a25-9908-b3d82e8f8a9c,384,,,"[86.8, 69.1]",3775558,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Fishlock,5016.0,Right Defensive Midfield,28,Reading WFC,974,['69ff34fd-a522-4e7c-be65-9e83dd5ce2c2'],50,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:50.509,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e6135f6-b84b-4c19-be7f-395dc70f7d84,392,,,"[53.5, 12.9]",3775558,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Hanson,31532.0,Center Forward,28,Reading WFC,974,['008da731-2183-4fb8-9840-330acaad4c9f'],55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:55.397,Ball Receipt*,
