ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[30.2, 17.3]",,,,,,,,,,,,,3.987015,,,,,,,,,,,,,cb596055-68b4-4812-b2ee-973d03f35475,1875,,,"[32.3, 44.6]",3775633,50,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nadine Hanssen,46539.0,Left Center Midfield,112,Tottenham Hotspur Women,749,"['7aedce1a-f668-4511-93c4-52fc71da422e', 'abee0910-8337-47b4-a77c-87b8ae8cb364']",10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:10.329,Carry,
,,,"[51.3, 26.3]",,,,,,,,,,,,,8.949895,,,,,,,,,,,,,4388ed56-a445-4093-8feb-a6315c20c57f,1880,,,"[13.8, 55.7]",3775633,50,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,113,Tottenham Hotspur Women,749,"['4db9e104-8847-4d15-bc57-5540888de002', 'd8aa996c-558a-4d05-95ea-d8a6c8752156']",24,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:24.252,Carry,
,,,"[53.7, 39.4]",,,,,,,,,,,,,1.322668,,,,,,,,,,,,,9273f48b-cd17-4ae9-9944-76e4ec57f640,1883,,,"[53.0, 41.5]",3775633,50,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,113,Tottenham Hotspur Women,749,"['8639171f-e6a1-47b7-a51f-8a31800df80b', 'd8fc4880-f778-4010-ab46-6ca8a10857d5']",34,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:34.718,Carry,
,,,"[74.5, 74.7]",,,,,,,,,,,,,1.308618,,,,,,,,,,,,,6ea320d7-4d8c-43f2-9d05-222dc82a04cc,1886,,,"[74.5, 75.2]",3775633,50,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosella Ayane,21048.0,Right Wing,113,Tottenham Hotspur Women,749,"['248c10eb-0122-4b15-a864-344d1f617ce2', '72a5151d-5e8a-4a8f-8a94-0de12d94346e']",38,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:38.597,Carry,
,,,"[104.9, 66.2]",,,,,,,,,,,,,1.317383,,,,,,,,,,,,,21134332-81ee-4ce1-8e85-e3ff83c20f64,1893,,,"[104.7, 68.0]",3775633,50,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,114,Tottenham Hotspur Women,749,"['5a483240-3c7c-42a8-9edc-c4c4fa9f8a72', '6e2cb31e-d57b-4de2-a325-734ed56e5701', '93cdb47c-4028-4cc2-87bc-638f263cd96c']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:56.979,Carry,True
,,,"[69.4, 60.0]",,,,,,,,,,,,,0.679954,,,,,,,,,,,,,036de92b-6e30-4308-95a1-8c4025c802f2,1900,,,"[71.0, 62.8]",3775633,51,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Right Center Back,114,Tottenham Hotspur Women,749,"['52a7f673-734d-476f-8868-baf08b8131bb', 'ec753887-e3fa-4a89-9f5e-d66b8e920353']",2,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:02.962,Carry,
,,,"[71.8, 29.3]",,,,,,,,,,,,,1.621748,,,,,,,,,,,,,08645594-7e38-49a7-a9b4-6c2a2506631f,1903,,,"[63.2, 38.0]",3775633,51,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,114,Tottenham Hotspur Women,749,"['2aff01b7-8c5a-44e7-a9cb-1bd34f3f182d', 'ec9b43a3-fd73-4ef8-8fe3-ef4ce9084bc5']",5,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:05.911,Carry,
,,,"[91.7, 33.0]",,,,,,,,,,,,,1.305518,,,,,,,,,,,,,f3849a42-f603-4114-ad0d-238a47c70077,1906,,,"[92.6, 31.4]",3775633,51,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Naz,61467.0,Center Forward,114,Tottenham Hotspur Women,749,"['2dff6887-3057-4d45-9eb5-069e046b94b4', 'b2db1ee0-018d-42c7-b95f-58af42380f58', 'cead775c-26a6-4311-a0c8-aaca914d8509']",8,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:08.715,Carry,True
,,,"[104.7, 72.2]",,,,,,,,,,,,,1.121503,,,,,,,,,,,,,3c440464-1c74-401d-80ba-5deea7212c67,1912,,,"[104.7, 72.2]",3775633,51,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosella Ayane,21048.0,Right Wing,114,Tottenham Hotspur Women,749,"['7a71d371-bd83-4a0a-a6e7-e05d367eaf6d', 'd7830eb7-5702-4bb2-bd68-28576e0299fd']",14,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:14.771,Carry,
,,,"[16.1, 34.2]",,,,,,,,,,,,,16.008104,,,,,,,,,,,,,2d9aad6b-5ecd-4961-b4e9-4b463c65d2f0,1915,,,"[3.9, 34.5]",3775633,51,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lisa Weiß,38317.0,Goalkeeper,115,Aston Villa,2647,"['486e67e1-8f2a-42d8-be2d-2c12b318887f', '8683b647-7b9f-4e2b-b471-c9ae0ccd0135']",18,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:18.029,Carry,
,,,"[115.7, 11.8]",,,,,,,,,,,,,1.195005,,,,,,,,,,,,,9b4ed0f9-bd42-4b15-ac5e-ad319ccefcd7,1927,,,"[115.5, 12.1]",3775633,52,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mana Iwabuchi,25610.0,Right Center Midfield,117,Aston Villa,2647,"['082b7165-fc32-48d5-8bf7-70f12f0c277e', '4ebef180-6e5f-43c0-bffa-720d788de66c', 'b2ec1157-8b2b-4b23-a898-65410a12f08c']",24,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:07:24.436,Carry,True
,,,"[92.1, 21.0]",,,,,,,,,,,,,0.380331,,,,,,,,,,,,,8e29ad59-ff38-471b-9e32-e5a6354ae863,1936,,,"[91.9, 20.7]",3775633,52,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nadine Hanssen,46539.0,Left Center Midfield,119,Aston Villa,2647,"['34aa1bf6-aef2-4cd6-8efc-5e9bb9a81a65', '58562b64-5c14-4e85-84e3-e8a750302886']",46,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:07:46.657,Carry,
,,,"[110.0, 24.0]",,,,,,,,,,,,,2.670426,,,,,,,,,,,,,72050895-414e-444a-83a8-133290be0058,1940,,,"[100.1, 25.3]",3775633,52,,,,,,,,,,,,,,,,,,,,,2,From Counter,Stine Larsen,10102.0,Right Center Forward,119,Aston Villa,2647,"['27f490dc-63eb-4d20-886e-d94a07a6ae73', 'a3efd514-68ce-4762-b979-8dc422409fbd', 'bb2c3f52-2b0c-4ead-b2d8-d356953a4e06']",49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:07:49.787,Carry,True
,,,"[34.8, 68.8]",,,,,,,,,,,,,1.819487,,,,,,,,,,,,,bd0be3df-e252-435a-9d34-0dbd45d15f14,1950,,,"[33.9, 70.4]",3775633,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,121,Tottenham Hotspur Women,749,"['4b17ef07-b1f4-4228-bd86-b64b356fa04a', '50566e46-4175-4931-a4d6-0c7343d47622', 'd16a62d6-d4da-4cd5-828b-fa41202025ac']",29,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:29.114,Carry,True
,,,"[33.7, 46.8]",,,,,,,,,,,,,1.118733,,,,,,,,,,,,,d759373d-80f7-4251-91d2-45e2572ca8e5,1954,,,"[28.0, 49.3]",3775633,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,121,Tottenham Hotspur Women,749,"['8e95108a-9414-4ca8-a156-5794268e5f50', 'f756f767-ca3a-4516-abd7-95bab71f8cc7']",32,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:32.729,Carry,
,,,"[62.7, 12.0]",,,,,,,,,,,,,1.575388,,,,,,,,,,,,,c60c9c01-57c1-494e-8749-7d2e89c083c2,1957,,,"[50.6, 13.5]",3775633,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kerys Harrop,15569.0,Left Back,121,Tottenham Hotspur Women,749,"['075b7b75-b661-4aed-8b33-a7451a7dcf6e', '29afddd5-a1b6-48e2-bcd3-135de860447a']",36,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:36.033,Carry,
,,,"[96.0, 22.0]",,,,,,,,,,,,,0.636858,,,,,,,,,,,,,db47153e-fa90-4a1d-bf0a-745d9d15be7f,1964,,,"[96.0, 22.0]",3775633,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kit Graham,31551.0,Center Attacking Midfield,122,Tottenham Hotspur Women,749,"['7f4a1b23-2b83-45e9-9439-752f486b630d', 'a83e5dcb-9396-4ce1-9c8c-0101e404a046', 'e45f40ee-5c74-4c80-bfa2-49410a6566e8']",55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:55.004,Carry,True
,,,"[26.3, 57.9]",,,,,,,,,,,,,1.465721,,,,,,,,,,,,,d3dd8716-ddfa-42db-8738-cc8e12b33a72,1969,,,"[20.9, 56.9]",3775633,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elisha N''Dow,46534.0,Right Center Back,122,Tottenham Hotspur Women,749,"['08dab5f4-01ad-4fdd-a5b0-a71b870d50eb', '54b99aac-ad0d-4797-b1dc-5d0336e6ca34', 'be9f80c3-11b5-46e8-aace-becdd9421f85']",57,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:08:57.327,Carry,True
,,,"[76.6, 16.5]",,,,,,,,,,,,,2.855722,,,,,,,,,,,,,fa634b48-d999-486b-84f5-7f04b0259979,1974,,,"[61.7, 14.0]",3775633,54,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,122,Tottenham Hotspur Women,749,"['2a3bae82-38f9-4587-87dd-02a16ad0c89d', '733a1db2-2127-4c88-921c-b07b23c8bed6']",1,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:09:01.085,Carry,
,,,"[63.0, 32.1]",,,,,,,,,,,,,0.750985,,,,,,,,,,,,,afaf6e88-f42c-4387-8ed0-e824f7f2ba19,1977,,,"[66.3, 25.7]",3775633,54,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,122,Tottenham Hotspur Women,749,"['2a287217-e50f-43d7-8b1d-5f9af56b4b1b', 'eb7c7b54-eb4a-48c9-afd3-c2f81ee9c116']",5,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:09:05.010,Carry,
,,,"[71.0, 63.0]",,,,,,,,,,,,,2.121786,,,,,,,,,,,,,163ca6c7-40a3-43e7-8501-74b1cdb3acb3,1980,,,"[69.4, 63.0]",3775633,54,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ria Percival,18145.0,Right Back,122,Tottenham Hotspur Women,749,"['843a68fa-efe3-4706-92b5-7627acf60cbd', 'a13b8be3-a846-450d-b8e9-fce91422a5d5']",8,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:09:08.168,Carry,
,,,"[80.0, 51.5]",,,,,,,,,,,,,1.488101,,,,,,,,,,,,,f97d3c23-47a1-4255-9edc-04034fcaa7bf,1983,,,"[79.1, 52.9]",3775633,54,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rosella Ayane,21048.0,Right Wing,122,Tottenham Hotspur Women,749,"['28b03aee-fba2-4960-8802-e7b690aaea7c', 'bc4ab84f-7ab4-47c3-969b-618fbe1a6faa', 'fb57eeca-4965-4f0f-b0c3-321a440eb9ef']",11,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:09:11.266,Carry,True
,,,"[35.1, 30.8]",,,,,,,,,,,,,1.741411,,,,,,,,,,,,,cc5590ac-1c2b-4087-ae5d-e6870b26c754,1987,,,"[40.1, 28.6]",3775633,54,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stine Larsen,10102.0,Right Center Forward,122,Tottenham Hotspur Women,749,"['c32006d6-46b7-4764-a874-6a1c86f4f56d', 'd1387c07-939a-4a0b-bfa1-3de93c514909', 'dcf24668-5e06-414a-9845-93feaa0ae306']",12,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:09:12.754,Carry,True
,,,"[13.7, 28.5]",,,,,,,,,,,,,5.620513,,,,,,,,,,,,,bc6c925c-66ce-42ce-85d0-918916150fc2,2004,,,"[14.9, 29.7]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Other,Lisa Weiß,38317.0,Goalkeeper,124,Aston Villa,2647,"['67ea0858-ae20-4f0b-ac0a-9c19a03b2fa1', 'cd5f2c29-8399-400d-a7ba-ae5c3fe288a6']",6,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:06.610,Carry,
,,,"[15.8, 72.2]",,,,,,,,,,,,,0.85845,,,,,,,,,,,,,01526cd6-dc6a-46af-90b3-8e03ed117d1e,2012,,,"[20.9, 68.0]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,126,Tottenham Hotspur Women,749,"['1370cb39-aeb9-41e3-a41a-21e891422f64', '4ce0e0f3-d41f-45f1-a722-63b99ed0d18b']",32,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:12:32.632,Carry,
,,,"[66.4, 11.3]",,,,,,,,,,,,,0.383222,,,,,,,,,,,,,594f1eaa-c7e7-4918-9150-8966f6a8b391,2022,,,"[63.9, 8.8]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Center Defensive Midfield,127,Aston Villa,2647,"['2143f3b6-974a-486e-a602-fe018e645c5c', 'bf4a41e5-02af-45a1-98d3-d4ebec362bd6']",38,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:38.684,Carry,
,,,"[66.4, 24.0]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,6d261e61-0cc1-4e0d-b04f-56bc03f06fd4,2025,,,"[66.4, 24.0]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Right Center Midfield,127,Aston Villa,2647,"['4a767fae-0bf4-4dea-b19f-e3a7480e6d1e', 'e15fe5f0-7163-49b1-af61-45e3adad86cb']",39,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:39.974,Carry,
,,,"[41.0, 27.8]",,,,,,,,,,,,,1.872213,,,,,,,,,,,,,de5efc3b-a42e-402c-9f89-d14eb215f61f,2028,,,"[45.6, 27.4]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Center Back,127,Aston Villa,2647,"['4e1817c6-0186-41fa-b693-b96e0c8e8e4e', 'e1a09e6c-a521-4007-8c7d-5745f14ee03f']",41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:41.787,Carry,
,,,"[40.1, 63.6]",,,,,,,,,,,,,1.4796441,,,,,,,,,,,,,700631d0-b774-4095-9540-293442d15d5f,2031,,,"[38.5, 64.7]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elisha N''Dow,46534.0,Right Center Back,127,Aston Villa,2647,"['2b760c8d-a68e-4676-beb6-d07cfda88014', '820c3bd5-efe4-4cb1-929f-9b6ec1043402']",45,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:45.036,Carry,
,,,"[42.0, 11.0]",,,,,,,,,,,,,1.112274,,,,,,,,,,,,,22e9ddd2-1238-472c-a534-785a2159f828,2035,,,"[42.4, 13.1]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Back,128,Tottenham Hotspur Women,749,"['9dcf2dff-d4aa-47e6-9c72-6a6322184caf', 'def7e2f7-e0e8-4aaf-a307-a93e8ff2058c']",48,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:12:48.123,Carry,
,,,"[74.9, 9.9]",,,,,,,,,,,,,0.166054,,,,,,,,,,,,,955845ee-a079-4058-82a0-cff36e6f91f5,2038,,,"[74.9, 9.9]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Hyun Cho,22798.0,Right Defensive Midfield,128,Tottenham Hotspur Women,749,"['97c10adb-e2e1-499f-8537-dd3e99af173a', 'c2081d5d-374f-4188-8d1c-3e06f76268d6']",50,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:12:50.429,Carry,
,,,"[77.9, 3.0]",,,,,,,,,,,,,3.454833,,,,,,,,,,,,,b1729775-db86-472c-9f09-a9ee0d714a61,2046,,,"[75.7, 2.3]",3775633,57,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kerys Harrop,15569.0,Left Back,129,Tottenham Hotspur Women,749,"['29801418-38c7-4e78-9bf6-fc7ace3e5b82', '916abed9-08e5-4b0a-b7b9-81271c7ce83e', 'd06baacc-81e4-4a1b-a5ed-c0be1c483404']",58,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:12:58.900,Carry,True
,,,"[54.3, 35.8]",,,,,,,,,,,,,2.030186,,,,,,,,,,,,,48be78bc-7bb9-427b-9001-1a0e3cbdcc2f,2050,,,"[50.9, 19.2]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Right Center Back,129,Tottenham Hotspur Women,749,"['08766e3c-8def-4909-90df-73cb0fc56716', 'f651ccfd-2d3d-4457-81d6-b4bb3fa229ba']",4,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:04.603,Carry,
,,,"[82.0, 59.1]",,,,,,,,,,,,,1.315861,,,,,,,,,,,,,2d6178b5-e148-4a44-a792-7cea048fa252,2053,,,"[71.5, 56.6]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ria Percival,18145.0,Right Back,129,Tottenham Hotspur Women,749,"['16c42a74-0bf5-4076-b1c1-dd675f0ab3db', '2b510644-25e9-4cd6-8280-34d23751f138']",9,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:09.048,Carry,
,,,"[86.6, 70.4]",,,,,,,,,,,,,1.82913,,,,,,,,,,,,,32a5c01c-c2f2-4dca-b975-55fd1df6125a,2056,,,"[89.6, 75.1]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Left Wing,129,Tottenham Hotspur Women,749,"['abd02d4d-7dcf-4b6f-b71a-91bd3be5daf3', 'b3186007-3a31-476e-8517-ae1601cd48b8']",11,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:11.390,Carry,
,,,"[91.7, 63.0]",,,,,,,,,,,,,0.446927,,,,,,,,,,,,,4339e939-de16-4c11-9525-1461b675e12f,2059,,,"[91.4, 63.0]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ria Percival,18145.0,Right Back,129,Tottenham Hotspur Women,749,"['5d5d88c3-b24b-4abc-ba4a-5a6673dc62d2', '7596f769-86f1-4cf6-872b-8d0c9844d716', 'bf0c4c8d-cb97-44e2-bbfe-a601be020fee']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:13.936,Carry,True
,,,"[31.0, 23.0]",,,,,,,,,,,,,0.682621,,,,,,,,,,,,,c5cd5de9-44c2-4336-929b-ceb391d59cde,2064,,,"[31.0, 23.0]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nadine Hanssen,46539.0,Left Center Midfield,130,Aston Villa,2647,"['9ec4c3bb-b93d-41e4-be67-3a31bdf4210b', 'acca0f21-ccde-49ef-bc05-e1431cb6f1fa']",15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:13:15.210,Carry,
,,,"[20.9, 17.1]",,,,,,,,,,,,,0.450939,,,,,,,,,,,,,6b7d2f6c-5efe-48c5-8598-fbc61ae2cdf1,2067,,,"[20.8, 17.1]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Left Center Back,130,Aston Villa,2647,"['5e69c846-50ea-4aa4-b551-99ef41ca4c2b', 'e2f1ac12-dc4d-4f0b-a00b-41d16380d218']",17,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:13:17.074,Carry,
,,,"[53.7, 45.9]",,,,,,,,,,,,,0.796864,,,,,,,,,,,,,240618bc-fb04-4e24-8510-aff8d093c533,2071,,,"[55.2, 46.1]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,131,Tottenham Hotspur Women,749,"['259b7659-4f14-4a7c-a5dd-8745aa506ae0', '4118b640-38d5-4988-be2e-856ad473fb15']",19,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:19.533,Carry,
,,,"[66.0, 24.7]",,,,,,,,,,,,,1.442238,,,,,,,,,,,,,51594f19-6a39-4c2b-866d-5fdfd3b77e46,2076,,,"[63.2, 24.1]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Back,131,Tottenham Hotspur Women,749,"['143ae332-7e13-43ad-b4f8-4c2898cd05df', '46ddce97-1c53-46ea-bbb8-730f5ddd1829']",23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:23.271,Carry,
,,,"[93.3, 28.6]",,,,,,,,,,,,,3.456701,,,,,,,,,,,,,1d59066c-7ab2-468c-ae72-a9ae2bacef74,2079,,,"[86.2, 38.1]",3775633,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Center Attacking Midfield,131,Tottenham Hotspur Women,749,"['2e7b44d3-b4ad-4d77-bce6-b2324fb93e89', 'd3f877cc-ce36-47ed-a8ab-63f3b8369ee6']",25,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:25.904,Carry,
,,,"[26.1, 73.5]",,,,,,,,,,,,,2.990158,,,,,,,,,,,,,93e2b833-b729-407c-a6bd-52652961a2c2,2086,,,"[66.9, 56.6]",3775633,59,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abbie McManus,4648.0,Right Center Back,132,Aston Villa,2647,"['8cdf6ae5-73e5-4360-9a12-ec54c936abb0', '8f159e49-2ce1-4796-80b0-90d4d99de4cc']",5,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:14:05.928,Carry,
,,,"[63.3, 10.4]",,,,,,,,,,,,,0.63692,,,,,,,,,,,,,6ef8796e-e4b0-480b-9f8b-b474a0a527ca,2093,,,"[64.9, 10.4]",3775633,59,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jodie Hutton,46537.0,Left Wing Back,132,Aston Villa,2647,"['20c48ca7-7b0a-4850-9e25-7a1e3348adef', '21bfcaf1-4935-4bff-833b-02c42e1a0516', '21fa28b1-d992-45c4-93c6-9f08b289d5ce', '54502b4a-b7ed-4e9d-97f2-71242a85785f']",11,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:14:11.754,Carry,True
,,,"[49.7, 38.1]",,,,,,,,,,,,,1.688665,,,,,,,,,,,,,a1f2891f-d154-4218-ac55-74886975086f,2101,,,"[52.1, 48.6]",3775633,59,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Naz,61467.0,Center Forward,134,Tottenham Hotspur Women,749,"['1e7c8bc2-ce8b-4b57-8b73-a960f46c76fb', 'd0fa7dad-534b-408b-8ace-3d034dec910b']",50,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:14:50.414,Carry,
,,,"[99.2, 19.2]",,,,,,,,,,,,,3.784555,,,,,,,,,,,,,e0adaa26-863f-491f-8ee8-00d73f3fcafb,2104,,,"[71.8, 11.0]",3775633,59,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosella Ayane,21048.0,Right Wing,134,Tottenham Hotspur Women,749,"['9e1e89df-fc18-4724-9f03-0f49b36f93dd', 'dfff0a6c-be46-4522-a128-23a26192b3d8']",54,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:14:54.092,Carry,
,,,"[38.8, 23.0]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,11052e80-dfe1-45ad-a5fb-69123fe640f9,2119,,,"[38.8, 23.0]",3775633,60,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nadine Hanssen,46539.0,Left Center Midfield,135,Aston Villa,2647,"['7fd10003-3a3a-4a38-b8da-45bcb54f204d', '9259a4fd-f653-4b9b-9522-1657e25a8562']",50,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:15:50.787,Carry,
,,,"[37.8, 32.0]",,,,,,,,,,,,,0.642349,,,,,,,,,,,,,3c40fac6-55d3-486d-9712-b98b45d26789,2122,,,"[37.8, 32.0]",3775633,60,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marisa Ewers,15565.0,Center Defensive Midfield,135,Aston Villa,2647,"['1a2b1b16-1ee8-4deb-bec7-203b2b7e0a00', '72030526-5c92-40c4-9ce2-9ed378ce7ed0']",51,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:15:51.716,Carry,
,,,"[35.1, 10.9]",,,,,,,,,,,,,0.191496,,,,,,,,,,,,,7da9f95b-99b8-4128-8659-32489ccbf17f,2125,,,"[34.8, 10.5]",3775633,60,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jodie Hutton,46537.0,Left Wing Back,135,Aston Villa,2647,"['1f1ad730-7487-421d-beda-bb0617670dac', '690f19af-4dc8-4f5d-a6f2-9ee57a96b785']",54,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:15:54.254,Carry,
,,,"[29.3, 73.8]",,,,,,,,,,,,,1.220255,,,,,,,,,,,,,767f5be5-cbf1-4daf-ad83-07d378ec7685,2130,,,"[33.2, 74.2]",3775633,61,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Quinn,15564.0,Left Wing,136,Tottenham Hotspur Women,749,"['806b73e1-5e99-45dd-9f0b-940b5136f86b', 'bc1a7ca5-f013-4df8-9918-74bcb77aec6b']",9,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:16:09.934,Carry,
