50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.478215,,,,,,,,,,,,3c02ee07-3272-48ed-b425-d0e64368f320,82,,"[33.4, 68.7]",3775624,1,,,,-1.4343938,,Right Foot,,,"[34.8, 58.5]",,Ground Pass,,10.29563,,Samantha June Mewis,5087.0,,,,,,1,From Goal Kick,Keira Walsh,4658.0,Center Defensive Midfield,3,Manchester City WFC,746,['7b40b12a-2678-4cf6-960a-1633b9cf755e'],13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:13.488,Pass,
,,,,,,,,,,,,,,1.00334,,,,,,,,,,,,31697251-4af1-47fe-91c1-dcbef8452d72,85,,"[34.8, 58.5]",3775624,1,,,,-0.08314123,,Right Foot,,,"[48.0, 57.4]",,Ground Pass,,13.245754,,Ellen White,10180.0,,,,,,1,From Goal Kick,Samantha June Mewis,5087.0,Right Center Midfield,3,Manchester City WFC,746,['40577752-48d6-4d04-8971-6135ea4065d2'],14,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:14.086,Pass,
,,,,,,,,,,,,,,0.926037,,,,,,,,,,,,ff828d54-e743-4801-8078-5d9adcbc8349,89,,"[47.4, 57.7]",3775624,1,,,,-2.7798634,,Right Foot,,,"[43.7, 56.3]",,Ground Pass,,3.9560082,,Samantha June Mewis,5087.0,,,,,,1,From Goal Kick,Ellen White,10180.0,Center Forward,3,Manchester City WFC,746,['2a937f56-235c-4ce4-ba21-75bfce09c259'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:15.132,Pass,
,,,,,,,,,,,,,,1.147664,,,,,,,,,,,,1a91d2d2-1693-4313-9b2a-5b22fb4e350f,96,,"[45.0, 60.2]",3775624,1,,,,1.6475682,,Right Foot,,,"[43.7, 77.1]",,Ground Pass,,16.949926,,Lucy Bronze,10178.0,,,,,,1,From Goal Kick,Ellen White,10180.0,Center Forward,3,Manchester City WFC,746,['51b3fb93-d0ce-4d67-b9cb-2061a5445f50'],18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:18.726,Pass,
,,,,,,,,,,,,,,2.325675,,,,,,,,,,,,393ed79d-321e-47cf-845b-3ea23b56b96a,102,,"[45.4, 59.6]",3775624,1,True,,,-1.6529282,,Right Foot,,,"[42.7, 26.8]",,Ground Pass,,32.910942,,Alex Greenwood,10252.0,,,,,Free Kick,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,4,Manchester City WFC,746,['f9ed123b-68fe-4b63-8dd0-84e481bbf917'],33,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:33.460,Pass,
,,,,,,,,,,,,,,0.79642,,,,,,,,,,,,64e10294-eafb-462a-94bb-7e20ecab21dc,105,,"[51.1, 24.9]",3775624,1,,,,0.0,,Left Foot,,,"[62.6, 24.9]",,Ground Pass,,11.5,,Laura Coombs,19416.0,,,,,,1,From Free Kick,Alex Greenwood,10252.0,Left Center Back,4,Manchester City WFC,746,"['1d291ffd-f7ab-4122-b710-dc69cd4b3fc7', '9c09c1d0-6e63-4c8b-872b-d082da69f8c3']",37,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:37.697,Pass,True
,,,,,,,,,,,,,,0.694703,,,,,,,,,,,,5290290f-c71a-4c31-b6a9-6c56d331b473,108,,"[62.6, 24.9]",3775624,1,,,,2.0631099,,Right Foot,,,"[56.7, 35.9]",,Ground Pass,,12.482388,,Samantha June Mewis,5087.0,,,,,,1,From Free Kick,Laura Coombs,19416.0,Left Center Midfield,4,Manchester City WFC,746,['b3055a6e-2fcb-4518-a9dd-6eb6f937bb30'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:38.537,Pass,
,,,,,,,,,,,,,,1.553456,,,,,,,,,,,,694b4ab8-c56a-44dc-9a41-9d8155342952,118,,"[14.2, 45.4]",3775624,1,True,,,-1.0216434,,Keeper Arm,,,"[22.4, 32.0]",,Ground Pass,,15.709869,,Alex Greenwood,10252.0,,,,,,1,From Free Kick,Ellie Roebuck,4637.0,Goalkeeper,4,Manchester City WFC,746,['87205e97-2174-4871-8ee7-149fe27d9bf8'],56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:56.541,Pass,
,,,,,,,,,,,,,,1.135795,,,,,,,,,,,,f940a22d-abbc-4dac-a4e8-5be393e88f6c,120,,"[22.4, 32.0]",3775624,2,True,,,-0.26396373,,Left Foot,,,"[37.2, 28.0]",,High Pass,,15.331015,Incomplete,,,,,,,,1,From Free Kick,Alex Greenwood,10252.0,Left Center Back,4,Manchester City WFC,746,['bb15d264-8e38-4103-907a-66bf339cfc53'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:00.764,Pass,
,,,,,,,,,,,,,,1.944361,,,,,,,,,,,,bb15d264-8e38-4103-907a-66bf339cfc53,121,,"[82.9, 52.1]",3775624,2,True,,,0.05684925,,Right Foot,,,"[119.8, 54.2]",,High Pass,,36.95971,Out,,,,,,,Recovery,1,From Free Kick,Hayley Ladd,19501.0,Right Defensive Midfield,4,Manchester City WFC,746,['f940a22d-abbc-4dac-a4e8-5be393e88f6c'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:01.899,Pass,
,,,,,,,,,,,,,,0.982192,,,,,,,,,,,,b344ca5e-6f3c-49f5-be02-9397044c0484,122,,"[7.0, 44.1]",3775624,2,,,,1.5270742,,Right Foot,,,"[7.7, 60.1]",,Ground Pass,,16.015305,,Stephanie Houghton,10185.0,,,,,Goal Kick,1,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,5,Manchester City WFC,746,['4782e7a9-9c56-4da4-a3ea-5e81b3708bed'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:19.401,Pass,
,,,,,,,,,,,,,,1.309218,,,,,,,,,,,,cdd0db12-98e5-4c7b-a34a-9862ed055f98,126,,"[7.6, 60.2]",3775624,2,,,,0.23222019,,Right Foot,,,"[22.4, 63.7]",,Ground Pass,,15.208221,,Samantha June Mewis,5087.0,,,,,,1,From Goal Kick,Stephanie Houghton,10185.0,Right Center Back,5,Manchester City WFC,746,"['de60d175-819f-4757-92d7-d6ec524b13a1', 'ed3ff1c5-6b70-4bf4-a3e6-d39bcf772ade']",21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:21.029,Pass,True
,,,,,,,,,,,,,,0.879078,,,,,,,,,,,,9412fe8d-638e-49ef-b806-cac011dbbb45,129,,"[17.5, 66.4]",3775624,2,,,,2.0889354,,Right Foot,,,"[11.4, 77.1]",,Ground Pass,,12.316655,,Lucy Bronze,10178.0,,,,,,1,From Goal Kick,Samantha June Mewis,5087.0,Right Center Midfield,5,Manchester City WFC,746,['da75c249-0616-488c-917d-8fb73c9c91e6'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:23.165,Pass,
,,,,,,,,,,,,,,2.04548,,,,,,,,,,,,bf5055c7-e445-4c1a-8899-8923fbf82ce7,131,,"[11.4, 77.1]",3775624,2,,,,-0.03831989,,Left Foot,,,"[42.7, 75.9]",,High Pass,,31.322994,Incomplete,Chloe Kelly,15570.0,,,,,,1,From Goal Kick,Lucy Bronze,10178.0,Right Back,5,Manchester City WFC,746,"['81154aac-a4d7-405f-8791-136d428afdcc', 'e7a4792e-ac6d-4b75-920f-00293a995bd1']",24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:24.044,Pass,
,,,,,,,,,,,,,,1.377943,,,,,,,,,,,,e7a4792e-ac6d-4b75-920f-00293a995bd1,133,,"[77.4, 4.2]",3775624,2,,,,0.44085953,,Left Foot,,,"[91.6, 10.9]",,Low Pass,,15.701274,,Jackie Groenen,10654.0,,,,,Recovery,1,Regular Play,Leah Galton,31539.0,Left Back,6,Manchester United,1475,"['bf5055c7-e445-4c1a-8899-8923fbf82ce7', 'e90373e7-0c47-425f-95da-9427afa1c603']",26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:26.090,Pass,
,,,,,,,,,,,,,,0.65979,,,,,,,,,,,,c1d4020c-f312-4968-973e-5f799cca9b92,140,,"[87.5, 9.9]",3775624,2,,,,1.8343602,7f0d0b90-2d9c-49f1-8b21-8ad815aa0443,Right Foot,,,"[85.8, 16.2]",,Ground Pass,,6.5253353,,Hayley Ladd,19501.0,True,,,,,1,Regular Play,Jackie Groenen,10654.0,Left Defensive Midfield,6,Manchester United,1475,"['52cb1541-383b-4a46-8927-98914c8a8a6b', '8e01a4ec-652d-404f-ac8f-02d3baf2c90c']",29,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:29.063,Pass,True
,,,,,,,,,,,,,,1.158146,,,,,,,,,,,,7a84d2c4-14e7-4dc4-bb6e-dbf428ee1162,145,,"[9.2, 37.9]",3775624,2,True,,,-0.9973558,,Keeper Arm,,,"[12.3, 33.1]",,Ground Pass,,5.714018,,Alex Greenwood,10252.0,,,,,,1,From Keeper,Ellie Roebuck,4637.0,Goalkeeper,8,Manchester City WFC,746,['2595695b-88f2-4722-8eae-9a62f21740a8'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:38.444,Pass,
