50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.570917,,,,,,,,,,,,,744a3e4a-b5d5-4ee0-a73c-6ab0c068dfcd,2284,,,"[27.9, 45.7]",3775555,63,,,,,-1.0948226,,Left Foot,,,"[41.2, 19.9]",,Ground Pass,,29.026367,,,,Magdalena Lilly Eriksson,4633.0,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,163,Chelsea FCW,971,['6dd806c8-d6e3-49ee-947c-956cf281bd36'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:52.077,Pass,
,,,,,,,,,,,,,,,0.946121,,,,,,,,,,,,,10752056-4bd6-4a0f-971b-49098cd1ef03,2287,,,"[68.4, 12.3]",3775555,63,,,,,0.2179987,,Left Foot,,,"[84.2, 15.8]",,Ground Pass,,16.183016,,,,Guro Reiten,10514.0,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,163,Chelsea FCW,971,['79646c24-e7b1-4b90-a52b-b4058706916c'],58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:58.762,Pass,
,,,,,,,,,,,,,,,1.879086,,,,,,,,,,,,,195ca122-f613-4d9b-a646-0b7319ad3e2a,2290,,,"[92.5, 17.7]",3775555,64,,,,,-0.40618882,,Left Foot,,,"[111.1, 9.7]",,Ground Pass,,20.247469,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,2,From Free Kick,Guro Reiten,10514.0,Right Wing,163,Chelsea FCW,971,['5be56ee6-b962-4cf9-8218-87174c9eca45'],1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:01.398,Pass,
,,,,,,,,,,,,,,,1.331325,,,,,,,,,,,,,4067c618-3f24-42d3-a54c-0d285046682e,2293,,,"[111.1, 9.7]",3775555,64,,,,,1.5428315,,Left Foot,True,,"[111.9, 38.3]",,High Pass,,28.611187,,,Incomplete,Bethany England,15550.0,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,163,Chelsea FCW,971,"['2c014118-2e55-4a6c-b2ec-e554cded0d75', '6a656f61-ba83-4c56-bdd0-ee9329be4a63']",3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:03.317,Pass,
,,,,,,,,,,,,,,,2.321097,,,,,,,,,,,,,d847f553-15c3-4a0d-b9a7-062f5610c2dc,2300,,,"[65.3, 37.6]",3775555,64,,,,,-0.7494199,,Right Foot,,,"[98.4, 6.8]",,High Pass,,45.213383,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,163,Chelsea FCW,971,['ff4f17fc-53d9-47a6-9a98-ce773a9724d4'],12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:12.181,Pass,
,,,,,,,,,,,,,,,1.324489,,,,,,,,,,,,,ac8e9fbd-7a25-4a7c-9716-87aedc96d00b,2310,,,"[86.5, 2.4]",3775555,64,,,,,3.1031501,,Right Foot,,,"[70.9, 3.0]",,Ground Pass,,15.611534,,,,Magdalena Lilly Eriksson,4633.0,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,163,Chelsea FCW,971,['cf1231bd-de7c-4024-8d51-2b5088c0bb29'],18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:18.752,Pass,
,,,,,,,,,,,,,,,1.82169,,,,,,,,,,,,,23604c8f-186d-4369-8db5-6c33eaa88982,2313,,,"[70.4, 2.4]",3775555,64,,,,,0.99389666,,Left Foot,,,"[92.2, 35.9]",,High Pass,,39.968613,,,,Bethany England,15550.0,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,163,Chelsea FCW,971,['2bb3e1ba-2c00-4317-86b6-558f2fb4a880'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:23.386,Pass,
,,,,,,,,,,,,,,,3.47283,,,,,,,,,,,,,1f14a362-ebd5-46e7-87f3-282cf54e75d1,2315,,,"[92.2, 35.9]",3775555,64,,,,True,0.49276558,,,,,"[112.5, 46.8]",,Low Pass,,23.041267,,,Incomplete,Samantha May Kerr,4961.0,,,,,2,From Free Kick,Bethany England,15550.0,Center Forward,163,Chelsea FCW,971,"['1cafb1a9-5005-4c24-b3e1-81dd3be5ba32', 'f5e4d506-99c2-4713-aa7f-d714b1210341', 'fa99b11b-357a-4280-a630-33ebfba1aaeb']",25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:25.208,Pass,True
,,,,,,,,,,,,,,,1.232503,,,,,,,,,,,,,7639548a-0603-4141-a129-b97361ef004b,2320,,,"[7.8, 35.2]",3775555,64,,,,,-0.357134,,Keeper Arm,,,"[21.2, 30.2]",,Ground Pass,,14.302447,,,,Shelina Laura Zadorsky,5074.0,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,164,Tottenham Hotspur Women,749,['09ff3f5d-d60b-473d-8ad6-919e02d3fe22'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:33.933,Pass,
,,,,,,,,,,,,,,,0.893194,,,,,,,,,,,,,0042d8ea-77ae-44fe-9241-9c31ef4434cf,2323,,,"[28.6, 24.5]",3775555,64,,,,,0.35382512,,Left Foot,,,"[39.7, 28.6]",,Ground Pass,,11.833005,,,,Kit Graham,31551.0,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,164,Tottenham Hotspur Women,749,['965093f2-8c9a-4c56-ba7a-26c4dee18645'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:38.614,Pass,
,,,,,,,,,,,,,,,1.632511,,,,,,,,,,,,,3962acf1-eed0-4e59-af40-7393ff65ee71,2325,,,"[39.2, 28.6]",3775555,64,,,,,-2.4393358,,Left Foot,,,"[28.8, 19.8]",,Ground Pass,,13.623509,,,,Shelina Laura Zadorsky,5074.0,,,,,2,Regular Play,Kit Graham,31551.0,Right Center Midfield,164,Tottenham Hotspur Women,749,['66ecf6ae-c68c-4296-9c1b-f40901685b2a'],39,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:39.508,Pass,
,,,,,,,,,,,,,,,0.942748,,,,,,,,,,,,,458643f8-8a81-4dc8-b182-cc7b5d5f8cb1,2328,,,"[36.2, 14.4]",3775555,64,,,,,-1.1071488,,Right Foot,,,"[41.4, 4.0]",,Ground Pass,,11.627554,,,,Siri Worm,15572.0,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,164,Tottenham Hotspur Women,749,['776b750f-467d-448e-988e-c62af826b832'],42,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:42.801,Pass,
,,,,,,,,,,,,,,,2.356578,,,,,,,,,,,,,318ac9f5-1b7a-4099-993f-d1014bc7e56a,2331,,,"[40.7, 4.7]",3775555,64,,,,,2.4505637,,Left Foot,,,"[14.1, 26.7]",,Ground Pass,,34.518982,,,,Rebecca Leigh Spencer,18158.0,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,164,Tottenham Hotspur Women,749,['3db0a516-43f9-486b-a92d-f7e999784a70'],44,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:44.568,Pass,
,,,,,,,,,,,,,,,1.21032,,,,,,,,,,,,,5128168d-7153-4af1-a56a-996e73c17353,2334,,,"[12.7, 34.9]",3775555,64,,,,,1.2407027,,Right Foot,,,"[21.3, 60.0]",,Low Pass,,26.532433,,,,Abbie McManus,4648.0,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,164,Tottenham Hotspur Women,749,['80d78b4b-5e7a-43b6-9e8a-2555f7129514'],48,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:48.748,Pass,
,,,,,,,,,,,,,,,2.412362,,,,,,,,,,,,,e9861eda-39cb-47b7-9beb-07e637147f96,2337,,,"[21.7, 58.3]",3775555,64,,,,,-2.0419626,,Right Foot,,,"[10.9, 37.1]",,Ground Pass,,23.792437,,,,Rebecca Leigh Spencer,18158.0,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,164,Tottenham Hotspur Women,749,['d8a00874-873a-40ae-94f7-530202189364'],50,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:50.755,Pass,
,,,,,,,,,,,,,,,1.331796,,,,,,,,,,,,,450b5688-847c-421a-9477-7a542462439f,2340,,,"[11.8, 36.3]",3775555,64,,,,,0.24199805,,Right Foot,,,"[27.6, 40.2]",,Ground Pass,,16.274212,,,,Kit Graham,31551.0,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,164,Tottenham Hotspur Women,749,['1ef00534-4f32-4e3b-9640-61626617b005'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:53.747,Pass,
,,,,,,,,,,,,,,,0.702535,,,,,,,,,,,,,3628e5b8-fb04-4fa4-970d-be3ed52383f8,2343,,,"[48.7, 32.3]",3775555,64,,,,,0.30587888,,Left Foot,,,"[60.1, 35.9]",,Ground Pass,,11.954915,,,,Jessica Naz,61467.0,,,,,2,Regular Play,Kit Graham,31551.0,Right Center Midfield,164,Tottenham Hotspur Women,749,['36268c9d-3ef2-4972-888b-cebcedc64f43'],59,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:59.713,Pass,
,,,,,,,,,,,,,,,2.321359,,,,,,,,,,,,,74a9514b-8ff9-4541-a3b2-b15829919347,2352,,,"[56.7, 36.6]",3775555,66,,,,,-1.5786086,,Right Foot,,,"[56.5, 11.0]",,Ground Pass,,25.60078,,,,Siri Worm,15572.0,,,,Free Kick,2,From Free Kick,Shelina Laura Zadorsky,5074.0,Left Center Back,165,Tottenham Hotspur Women,749,['822fd001-1866-4e76-8bdb-2453a247803d'],26,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:26.834,Pass,
,,,,,,,,,,,,,,,1.157085,,,,,,,,,,,,,fa35bdda-6189-4015-a254-088760e63fb3,2354,,,"[56.0, 11.0]",3775555,66,,,,,-0.22751828,,Other,,,"[76.3, 6.3]",,High Pass,,20.836987,,,,Rianna Dean,31702.0,,,,,2,From Free Kick,Siri Worm,15572.0,Left Back,165,Tottenham Hotspur Women,749,['276c5c02-5f31-4836-aa65-4d51fb6f291b'],29,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:29.156,Pass,
,,,,,,,,,,,,,,,0.705871,,,,,,,,,,,,,2f3036ea-f948-4c76-bd23-46a948959d81,2356,,,"[76.3, 6.1]",3775555,66,,,,,1.5621759,,Right Foot,,,"[76.4, 17.7]",,High Pass,,11.600431,,,,Kit Graham,31551.0,,,,,2,From Free Kick,Rianna Dean,31702.0,Left Wing,165,Tottenham Hotspur Women,749,['884f6e2f-6f4f-41a3-8413-c8389e1266d7'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:30.313,Pass,
,,,,,,,,,,,,,,,1.354559,,,,,,,,,,,,,06102253-b2a8-4c4e-885f-71840523af42,2358,,,"[76.4, 17.7]",3775555,66,,,,,-0.9619905,,Right Foot,,,"[88.6, 0.2]",,Low Pass,,21.332838,,,Out,Rianna Dean,31702.0,,,,,2,From Free Kick,Kit Graham,31551.0,Right Center Midfield,165,Tottenham Hotspur Women,749,['1798e419-d41e-4567-917c-4cd7575da3b1'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:31.019,Pass,
,,,,,,,,,,,,,,,0.793396,,,,,,,,,,,,,a99410e5-a436-4186-81c7-f7f7f8b347aa,2360,,,"[42.3, 80.0]",3775555,66,,True,,,-2.067465,,,,,"[35.2, 66.9]",,Low Pass,,14.900335,,,,Melanie Leupolz,15648.0,,,,Throw-in,2,From Throw In,Jessica Carter,19422.0,Right Back,166,Chelsea FCW,971,['fbfcb237-51b9-4a00-b055-9b6da63334ed'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:40.579,Pass,
,,,,,,,,,,,,,,,0.703218,,,,,,,,,,,,,a493d042-642e-4621-aaa0-fbe21fba2e95,2362,,,"[30.8, 66.4]",3775555,66,,,,,1.6247978,,Right Foot,,,"[30.2, 77.5]",,Ground Pass,,11.116204,,,,Jessica Carter,19422.0,,,,,2,From Throw In,Melanie Leupolz,15648.0,Right Center Midfield,166,Chelsea FCW,971,['3109f266-2154-4109-86d2-0fc433ea08a7'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:41.413,Pass,
,,,,,,,,,,,,,,,2.292044,,,,,,,,,,,,,51f80e84-f9ae-4a47-a787-447b84be4a05,2368,,,"[24.8, 76.1]",3775555,67,,,,,-1.9192785,,Right Foot,,,"[14.7, 48.3]",,Ground Pass,,29.577864,,,,Ann-Katrin Berger,15560.0,,,,Free Kick,2,From Free Kick,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['88b16ebc-ee4c-44d9-ab68-16483731a66b'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:04.824,Pass,
,,,,,,,,,,,,,,,3.094242,,,,,,,,,,,,,b6139295-da0a-4b42-8207-c298a0f4222c,2370,,,"[14.9, 48.3]",3775555,67,,,,,-1.1601716,,Right Foot,,,"[27.7, 18.9]",,Ground Pass,,32.06556,,,,Magdalena Lilly Eriksson,4633.0,,,,,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,167,Chelsea FCW,971,['f0f01cb5-18b9-48c5-b1f7-b5d8bd292870'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:07.116,Pass,
,,,,,,,,,,,,,,,2.747277,,,,,,,,,,,,,72028c79-3882-44e1-a46a-974c1859e462,2373,,,"[28.4, 17.7]",3775555,67,,,,,1.884965,,Left Foot,,,"[16.8, 53.4]",,Ground Pass,,37.537315,,,,Millie Bright,4642.0,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['b76bbab7-46a1-43e5-a033-2c9f8b821303'],11,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:11.521,Pass,
,,,,,,,,,,,,,,,2.236043,,,,,,,,,,,,,439f6a71-7ff3-48b7-ac5c-7e754f48f644,2376,,,"[20.6, 50.4]",3775555,67,,,,,-1.318841,,Right Foot,,,"[28.4, 20.1]",,Ground Pass,,31.287857,,,,Magdalena Lilly Eriksson,4633.0,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['bd877245-ec96-4c3a-89af-0f33596ddf3b'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:16.281,Pass,
,,,,,,,,,,,,,,,2.076241,,,,,,,,,,,,,d17afdf5-80ef-490a-82c4-4984c894fc6b,2379,,,"[28.8, 21.3]",3775555,67,,,,,1.7187146,,Left Foot,,,"[24.3, 51.5]",,Ground Pass,,30.533424,,,,Millie Bright,4642.0,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['04999b29-66d4-4ccc-9b9a-82a6669f4ef0'],19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:19.973,Pass,
,,,,,,,,,,,,,,,1.312463,,,,,,,,,,,,,a00b2d15-263c-48c3-ba4c-f4683a7643f0,2382,,,"[28.1, 54.9]",3775555,67,,,,,1.0710471,,Right Foot,,,"[37.6, 72.3]",,Ground Pass,,19.82448,,,,Jessica Carter,19422.0,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['41072e3c-5b41-40fb-a22d-d9a7647e3e8f'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:23.070,Pass,
,,,,,,,,,,,,,,,3.883624,,,,,,,,,,,,,04d42cf4-e5f6-4814-a7e8-16a441e3c21d,2385,,,"[41.6, 73.3]",3775555,67,,,,,-2.6138508,,Right Foot,,,"[4.2, 51.5]",,Ground Pass,,43.289722,,,,Ann-Katrin Berger,15560.0,,,,,2,From Free Kick,Jessica Carter,19422.0,Right Back,167,Chelsea FCW,971,['89912016-3e3b-48b5-9721-c8d8d489e280'],26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:26.568,Pass,
,,,,,,,,,,,,,,,2.383706,,,,,,,,,,,,,fb910fe3-8617-4d9b-bf0b-2ed03feec13f,2388,,,"[4.0, 50.4]",3775555,67,,,,,-1.3020933,,Right Foot,,,"[13.5, 15.9]",,Ground Pass,,35.784073,,,,Magdalena Lilly Eriksson,4633.0,,,,,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,167,Chelsea FCW,971,['6ef6eb0e-a26f-46fe-a1b4-24b1fbee9a1b'],31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:31.949,Pass,
,,,,,,,,,,,,,,,1.428858,,,,,,,,,,,,,9a6de5b8-19f6-407e-8dc4-dd990d06de43,2391,,,"[35.2, 8.8]",3775555,67,,,,,0.30175322,,Right Foot,,,"[50.3, 13.5]",,Ground Pass,,15.81455,,,,Jessie Alexandra Fleming,25612.0,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['ce544111-2115-47af-8f65-8c5b26669122'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:38.829,Pass,
,,,,,,,,,,,,,,,1.859045,,,,,,,,,,,,,34f25f79-b39b-4d96-ad37-2e35d8888445,2394,,,"[49.6, 7.5]",3775555,67,,,,,-2.9708574,,Right Foot,,,"[29.3, 4.0]",,Ground Pass,,20.599514,,,,Magdalena Lilly Eriksson,4633.0,,,,,2,From Free Kick,Jessie Alexandra Fleming,25612.0,Right Wing,167,Chelsea FCW,971,['796ebe95-d59b-4bff-b7f2-d3b41c8a11b3'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:41.360,Pass,
,,,,,,,,,,,,,,,1.807823,,,,,,,,,,,,,0b32d29d-df79-479c-8128-10bdbc96ad93,2397,,,"[29.1, 7.3]",3775555,67,,,,,1.7548107,,Left Foot,,,"[23.2, 39.0]",,Ground Pass,,32.24438,,,,Millie Bright,4642.0,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['a0345639-1f39-4139-851e-7fb99c22de20'],44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:44.366,Pass,
,,,,,,,,,,,,,,,1.41694,,,,,,,,,,,,,848bc615-34d6-4385-9b5d-3549cf3e1bed,2400,,,"[28.9, 49.7]",3775555,67,,,,,1.2406191,,Left Foot,,,"[36.2, 71.0]",,Ground Pass,,22.516216,,,,Jessica Carter,19422.0,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['d1942572-29e5-4f63-8d8b-ab2bcdac17a8'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:48.346,Pass,
,,,,,,,,,,,,,,,4.391137,,,,,,,,,,,,,fb8e95e8-0939-47ef-9650-d3714b5e7026,2403,,,"[44.5, 73.1]",3775555,67,,,,,-0.10039394,,Right Foot,,,"[99.1, 67.6]",,High Pass,,54.876316,,,Incomplete,Erin Cuthbert,4660.0,,,,,2,From Free Kick,Jessica Carter,19422.0,Right Back,167,Chelsea FCW,971,"['00dd6d9a-4281-4699-a76c-0dbed2d5173a', '90ee7198-9dd7-4f61-95ba-606d4cec6c68']",52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:52.088,Pass,
,,,,,,,,,,,,,,,2.313709,,,,,,,,,,,,,90ee7198-9dd7-4f61-95ba-606d4cec6c68,2405,,,"[21.0, 12.5]",3775555,67,,,,,2.195905,,Right Foot,,,"[7.0, 31.9]",,Ground Pass,,23.924046,,,,Rebecca Leigh Spencer,18158.0,,,,Recovery,2,From Free Kick,Shelina Laura Zadorsky,5074.0,Left Center Back,167,Chelsea FCW,971,"['69e44a73-bf2a-49d5-bbe1-801791addb7f', 'fb8e95e8-0939-47ef-9650-d3714b5e7026']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:56.479,Pass,
,,,,,,,,,,,,,,,4.474492,,,,,,,,,,,,,80ba8af2-4444-4eb5-9722-14270f54451b,2409,,,"[6.6, 33.0]",3775555,67,,,,,0.10579817,,Right Foot,,,"[63.1, 39.0]",,High Pass,,56.81769,,,Incomplete,Jessica Naz,61467.0,,,,,2,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,167,Chelsea FCW,971,"['abd56c16-1a7a-4834-8538-61729f2aeff9', 'c2f19307-990f-4e62-845a-a5b88d070345', 'f67f307d-4bd6-478a-bec4-308792bea16c']",58,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:58.833,Pass,True
,,,,,,,,,,,,,,,0.808881,,,,,,,,,,,,,abd56c16-1a7a-4834-8538-61729f2aeff9,2411,,,"[57.0, 41.1]",3775555,68,,,,,0.4987769,,Head,,,"[69.3, 47.8]",,Low Pass,,14.006427,,,,Sophie Louise Ingle,15549.0,,,,Recovery,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,"['80ba8af2-4444-4eb5-9722-14270f54451b', 'bd4489ef-6d01-4b79-8d6c-55820368a746']",3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:03.307,Pass,
,,,,,,,,,,,,,,,0.953762,,,,,,,,,,,,,b9c9bde2-ff2f-48f7-98cc-cb53268117d0,2415,,,"[71.0, 49.2]",3775555,68,,,,,2.720602,,Left Foot,,,"[64.3, 52.2]",,Ground Pass,,7.340981,,,,Melanie Leupolz,15648.0,,,,,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,['422dacfa-c328-45d8-b9e7-35e6cc244e38'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:04.935,Pass,
,,,,,,,,,,,,,,,1.799483,,,,,,,,,,,,,15495402-161e-4d6e-ae52-0a9b09289f49,2417,,,"[64.8, 52.5]",3775555,68,,,,,-2.0752866,,Right Foot,,,"[55.8, 36.2]",,Ground Pass,,18.619614,,,,Magdalena Lilly Eriksson,4633.0,,,,,2,From Free Kick,Melanie Leupolz,15648.0,Right Center Midfield,167,Chelsea FCW,971,['68b4184c-f7bb-4ca7-bdd9-1fa4fea68a99'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:05.889,Pass,
,,,,,,,,,,,,,,,0.941609,,,,,,,,,,,,,d78620ec-ee05-4080-a2f7-7690e473db05,2419,,,"[55.8, 36.2]",3775555,68,,,,,0.45734516,,Left Foot,,,"[74.9, 45.6]",,Low Pass,,21.28779,,,,Sophie Louise Ingle,15549.0,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['e39c951c-ca77-4c05-af4c-01365c2eca15'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:07.689,Pass,
,,,,,,,,,,,,,,,2.292798,,,,,,,,,,,,,06b6b4da-8801-4d8a-b200-f939ff2afe48,2421,,,"[75.2, 45.1]",3775555,68,,,,,-0.34464732,,Right Foot,,,"[90.8, 39.5]",,High Pass,,16.57468,,,Incomplete,Bethany England,15550.0,,,,,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,"['0e6adefe-14e7-4cba-9fc4-f50c64564b93', 'a0920e9a-d743-4827-80ee-2d224e8e0619']",8,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:08.630,Pass,
,,,,,,,,,,,,,,,0.695309,,,,,,,,,,,,,c0d0c0d0-90d7-4847-8686-45ede45e169a,2424,,,"[78.1, 40.9]",3775555,68,,,,,-0.5264787,,Right Foot,,,"[89.8, 34.1]",,Ground Pass,,13.532554,,,,Bethany England,15550.0,,,,Recovery,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,['6586ce5a-d732-4645-b5ee-310d0ddaa71f'],12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:12.233,Pass,
,,,,,,,,,,,,,,,0.96301,,,,,,,,,,,,,87858b53-a0d1-460d-8e78-fbd6007914ba,2430,,,"[64.3, 28.1]",3775555,68,,,,,0.32625502,,Left Foot,,,"[77.6, 32.6]",,Ground Pass,,14.040655,,,,Sophie Louise Ingle,15549.0,,,,Recovery,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['13705f40-75da-44df-80c1-5bbd9a42b50f'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:16.254,Pass,
,,,,,,,,,,,,,,,1.245302,,,,,,,,,,,,,68fc7bd2-57a8-4698-8b63-2d575fe1393b,2433,,,"[74.2, 28.1]",3775555,68,,,,,-0.9194727,,Right Foot,,,"[83.5, 15.9]",,Ground Pass,,15.340469,,,,Jessie Alexandra Fleming,25612.0,,,,,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,['683b5faa-88af-4188-bc1d-bb79a0d07616'],18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:18.284,Pass,
,,,,,,,,,,,,,,,0.903175,,,,,,,,,,,,,1cc2699f-72f4-4b62-8b4e-6fe64c5c3844,2437,,,"[92.9, 8.7]",3775555,68,,,,,-0.57202953,,Right Foot,,,"[100.2, 4.0]",,Ground Pass,,8.682166,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,2,From Free Kick,Jessie Alexandra Fleming,25612.0,Right Wing,167,Chelsea FCW,971,"['b90a9869-605f-4664-ad6a-b23d6ae5a170', 'cf75ac90-df17-4e10-a6f1-fc0517dd3855']",22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:22.682,Pass,True
,,,,,,,,,,,,,,,0.688351,,,,,,,,,,,,,d8208292-6fe7-4e05-aa75-c46d7c4713b5,2440,,,"[93.2, 5.0]",3775555,68,,,,,2.5244012,,Right Foot,,,"[83.9, 11.6]",,Ground Pass,,11.403947,,,,Sophie Louise Ingle,15549.0,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,167,Chelsea FCW,971,['98ac8f24-eab7-498c-9e92-c68d20893b61'],25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:25.313,Pass,
