50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[44.4, 59.6]",,,,,,,,,,,,,1.57791,,,,,,,,,,,,9fe213e7-15fa-4139-8f46-bb0c9ae9384f,281,,,"[39.4, 62.4]",3775617,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Center Back,19,Manchester United,1475,"['a158a449-0c86-4937-818e-f21c1f07b0f8', 'abe891a9-7b5d-414b-b787-b682dae60aef']",22,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:22.267,Carry,
,,,,,"[99.7, 20.8]",,,,,,,,,,,,,3.128136,,,,,,,,,,,,88347337-9709-45a3-ae16-2480b2de20e8,286,,,"[87.6, 13.7]",3775617,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren James,31531.0,Left Wing,19,Manchester United,1475,"['1435c48c-47d9-48b4-92a9-69006b87f1d1', 'd97bab51-4bc5-4bbb-a7f8-1b01745f4c5f']",27,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:27.916,Carry,
,,,,,"[94.8, 10.3]",,,,,,,,,,,,,0.681342,,,,,,,,,,,,7fc129af-451b-46f1-931b-6a6391326b1a,292,,,"[96.6, 8.5]",3775617,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,19,Manchester United,1475,"['685f3af2-68c0-4757-9e4c-c48ecbde601c', 'c0264706-9805-4b68-ba4a-d1c0239813fb']",35,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:35.281,Carry,
,,,,,"[91.9, 22.9]",,,,,,,,,,,,,0.761464,,,,,,,,,,,,b6f23bef-6541-41a2-ad6f-82562ca85c8f,295,,,"[93.9, 24.9]",3775617,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,19,Manchester United,1475,"['1b376ebd-5fb9-4caa-93e7-7db3422e4c74', '7b273586-98ef-4043-9dac-80e491168176', 'fda79763-20cb-43e0-bfeb-3264e6c88366']",36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:36.617,Carry,True
,,,,,"[6.1, 69.1]",,,,,,,,,,,,,0.988512,,,,,,,,,,,,379f1a75-8c90-42fe-844b-777548e943c6,305,,,"[3.0, 70.1]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Le Tissier,22337.0,Right Center Back,20,Brighton & Hove Albion WFC,965,"['23cf1db7-0aef-496d-9961-fdddf2862983', '5facf494-2d18-4ba2-9d3a-abc82df73aef', '69c2448d-2e84-4447-9d82-c394ffec0d9e']",2,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:02.171,Carry,True
,,,,,"[12.4, 36.8]",,,,,,,,,,,,,1.466279,,,,,,,,,,,,cba64a7e-1c94-483c-8e0f-07e7f860f9f5,309,,,"[9.4, 39.4]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Walsh,15709.0,Goalkeeper,20,Brighton & Hove Albion WFC,965,"['57ceab76-f3f8-4083-a2df-81bc3b9015d8', 'f2c46e15-1af6-4fd7-8a1a-984a267a26a6']",6,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:06.501,Carry,
,,,,,"[74.2, 66.8]",,,,,,,,,,,,,1.486795,,,,,,,,,,,,30649bdb-8aca-405e-bbf3-425446790d90,318,,,"[83.3, 68.3]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Harris,32618.0,Right Back,21,Manchester United,1475,"['2fdded85-a331-46bb-8e1c-fd59adc21de8', '55ec0578-f4c3-4516-af03-8f13c895257e', 'b73d111a-25d1-4523-a75a-4ee7deb4b65c']",28,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:28.745,Carry,True
,,,,,"[28.5, 78.0]",,,,,,,,,,,,,0.382055,,,,,,,,,,,,fc0ad8f9-25fb-49f3-b65c-d5b66b8b18ad,321,,,"[28.5, 78.0]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Center Back,21,Manchester United,1475,"['d53eb86d-7b49-46d4-a448-504e4f59ad13', 'e79a6af3-21db-4c4a-a0a3-41b437a178bb']",35,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:35.825,Carry,
,,,,,"[15.6, 55.6]",,,,,,,,,,,,,1.212366,,,,,,,,,,,,6efea41b-a336-462d-80a5-32bf25a91d7f,324,,,"[14.1, 59.1]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,21,Manchester United,1475,"['09e0c6a5-5406-48e1-a407-dde304fe1455', 'd0f1408b-585b-4104-8477-5e822a54146b']",38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:38.788,Carry,
,,,,,"[23.1, 25.8]",,,,,,,,,,,,,0.765588,,,,,,,,,,,,a493db5a-7268-4709-8b70-460b5e51666d,327,,,"[20.8, 28.6]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,21,Manchester United,1475,"['249f7c86-8647-4d5a-b8ca-71efd14dcb0f', 'd709c8aa-c531-4ffd-8238-c3a35950766d']",42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:42.092,Carry,
,,,,,"[40.1, 7.9]",,,,,,,,,,,,,1.830136,,,,,,,,,,,,20f52bbb-4740-44da-9885-1881b0af9d2f,330,,,"[37.7, 6.5]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,21,Manchester United,1475,"['45950ec8-4c98-4760-83f7-33bc8da488eb', '65bc6bf9-793e-44f3-95b1-801a3a3bee31', '6845ca80-2018-4d90-9dad-a1f9d1a91309']",44,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:44.521,Carry,True
,,,,,"[22.4, 31.1]",,,,,,,,,,,,,1.405874,,,,,,,,,,,,13e125c7-1006-45fd-b116-f5a44df4b3cf,334,,,"[21.7, 21.2]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,21,Manchester United,1475,"['0ac84fcc-f58c-4b77-ba5c-b0501b753fba', 'e8f6c6bb-a3fd-4264-812a-ad83cc37ce25']",47,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:47.609,Carry,
,,,,,"[42.8, 68.9]",,,,,,,,,,,,,2.247092,,,,,,,,,,,,79a3feb9-fec9-4537-afc8-33990daf2258,337,,,"[30.5, 59.3]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Center Back,21,Manchester United,1475,"['0edbfb2e-18f0-4298-b1d6-0f0f4df5859e', '58efeaca-d45f-47c1-a4e4-acbf05357bec', '658e018f-f9ed-4e1c-9eec-9f172852283a']",51,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:51.191,Carry,True
,,,,,"[65.0, 23.6]",,,,,,,,,,,,,3.604108,,,,,,,,,,,,f7efd81e-05c0-4c79-b1c6-b2c29b089f41,343,,,"[66.3, 18.3]",3775617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Left Defensive Midfield,22,Brighton & Hove Albion WFC,965,"['156bcb84-c7a5-4f02-809a-8c15695dc19f', 'a70a9ebd-82a2-45e7-9f43-cf908c520e97']",55,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:55.779,Carry,
,,,,,"[52.7, 41.0]",,,,,,,,,,,,,0.749401,,,,,,,,,,,,f093f892-5578-4970-b129-0a98d409b3a2,346,,,"[53.8, 40.4]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,22,Brighton & Hove Albion WFC,965,"['92dad64f-9468-4989-b654-c5ceb0eb2770', 'e2c4f9cf-c05b-47d5-845c-6b8065b38ae0']",1,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:01.337,Carry,
,,,,,"[14.2, 51.2]",,,,,,,,,,,,,3.159997,,,,,,,,,,,,64ebd0cb-12b4-4620-b89b-fc9fed40e255,349,,,"[12.9, 50.0]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,22,Brighton & Hove Albion WFC,965,"['63d441c0-d055-43c7-804e-821b46c97b5b', 'ea1a8c8e-0517-4825-85bf-fc8ac46f0414']",5,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:05.327,Carry,
,,,,,"[33.5, 54.6]",,,,,,,,,,,,,1.212578,,,,,,,,,,,,8642ca95-84b9-4688-b8df-244c4baa26ec,352,,,"[36.4, 56.2]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,22,Brighton & Hove Albion WFC,965,"['3649e767-df36-4a9c-bde7-657d6798647b', 'a04939fd-51de-461f-b4e5-fc41951cf0a4', 'e4d54d15-a1e5-49d0-ad46-520aa83766db']",9,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:09.810,Carry,True
,,,,,"[10.8, 56.4]",,,,,,,,,,,,,1.901954,,,,,,,,,,,,346b541e-e9ef-4625-9c80-88d4e3e44ebe,356,,,"[11.7, 49.6]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,22,Brighton & Hove Albion WFC,965,"['a315bfdc-188f-468f-a488-0e460b3c9541', 'bac8620c-c789-4b29-96ef-0943ec20dd89']",12,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:12.819,Carry,
,,,,,"[73.1, 32.9]",,,,,,,,,,,,,1.730024,,,,,,,,,,,,3de26dd4-2671-4d64-89f7-462eb1b80311,362,,,"[75.5, 17.1]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,23,Manchester United,1475,"['11f3f2ae-3e00-4a93-9a90-7a9b8c5cc937', '57148b32-2272-4d81-9a94-487e161dbc5b', 'dd0d9346-24dd-42de-a52b-1d3097015e88']",18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:18.808,Carry,True
,,,,,"[64.3, 73.0]",,,,,,,,,,,,,1.975452,,,,,,,,,,,,70f4be7c-6587-436f-a4e6-0dc618fe9675,380,,,"[72.3, 70.9]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Hanson,31532.0,Right Wing,24,Manchester United,1475,"['3c11efe0-ecd3-481c-9a55-cf78fb6d16ef', '453ecec6-4e0f-4a92-a3a1-b4170dab613c', '5e938e76-7250-4676-8a61-282d4143c2e2']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:50.044,Carry,True
,,,,,"[55.6, 75.7]",,,,,,,,,,,,,0.448023,,,,,,,,,,,,3ca52b22-609a-4430-8733-a60d1963e0d6,384,,,"[54.9, 75.5]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Harris,32618.0,Right Back,24,Manchester United,1475,"['34dcb749-b57b-4f7a-b5cb-ce5a1cbc62dc', 'aa92b39a-39dd-42d0-b1d7-055307925628', 'e021c412-a17e-4618-9a7b-4c3b9e69f19a']",53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:53.100,Carry,True
,,,,,"[42.8, 59.7]",,,,,,,,,,,,,0.62001,,,,,,,,,,,,d84a0746-08fc-4276-9902-fce3074895c0,387,,,"[43.2, 63.8]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Center Back,24,Manchester United,1475,"['2c7dd482-f8c8-46e5-b0d5-115be1e94f05', '391e13b3-2afc-4bb6-b4ed-76ae9638c7c4']",55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:55.004,Carry,
,,,,,"[35.4, 25.9]",,,,,,,,,,,,,1.263304,,,,,,,,,,,,195d326c-87be-4511-8d34-7c3dd82fea37,390,,,"[34.6, 30.5]",3775617,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,24,Manchester United,1475,"['8900c9df-9764-45cd-bae3-30657170fae4', 'c4b06180-61c5-4062-8a5f-39d028b02595']",57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:57.606,Carry,
,,,,,"[44.2, 9.6]",,,,,,,,,,,,,0.461527,,,,,,,,,,,,d3a6c496-e3f4-473d-95bd-ed6272090ce8,393,,,"[41.4, 9.0]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,24,Manchester United,1475,"['1d5b2cb3-e250-4c74-8235-220e11db65af', 'b4278fff-03eb-4167-8e28-fe655d9fcf33']",0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:00.541,Carry,
,,,,,"[51.0, 33.5]",,,,,,,,,,,,,1.593537,,,,,,,,,,,,9b5b4d2b-a9e2-4401-a4b2-232e52c09f39,398,,,"[49.8, 28.9]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,24,Manchester United,1475,"['5607886c-7813-46d9-99c8-c3ce72bd4e79', 'a20dee8b-183d-4ff8-80a1-10738ab8ca09']",4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:04.072,Carry,
,,,,,"[80.2, 62.8]",,,,,,,,,,,,,2.594271,,,,,,,,,,,,3ba6d7a9-96a6-45db-a5cb-75fd5c56ce88,402,,,"[76.4, 67.7]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Hanson,31532.0,Right Wing,24,Manchester United,1475,"['0942a511-2bb4-4f71-8412-18fe2b59eded', 'db548dc2-9d35-413f-ab13-5dbe0f053dac', 'e3f492d0-1d1f-4052-ac85-9fa9c1d98058']",7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:07.720,Carry,True
,,,,,"[109.3, 57.1]",,,,,,,,,,,,,2.142827,,,,,,,,,,,,76efb3e6-52c4-4d9d-93c2-bf8455dec320,405,,,"[108.4, 60.1]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Sigsworth,31535.0,Center Forward,24,Manchester United,1475,"['5b562c54-39b6-4a61-92a4-f70bfd3d031e', 'd2717f23-10af-4f75-b7c7-9f47cc506bd1', 'fcc77610-226b-4f44-8954-261c4d27b9b4']",13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:13.132,Carry,True
,,,,,"[87.9, 64.9]",,,,,,,,,,,,,0.387673,,,,,,,,,,,,ed47b876-534a-4479-8a7b-a30200efd0bb,409,,,"[89.9, 64.3]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Harris,32618.0,Right Back,24,Manchester United,1475,"['1d68f2e9-4bd4-4fc0-9506-0ecd1530d12a', 'a8445d64-eb80-4393-b109-f59adad1f344']",17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:17.133,Carry,
,,,,,"[100.0, 68.9]",,,,,,,,,,,,,1.428222,,,,,,,,,,,,78f0e0b2-7a2d-41b1-bd53-d357cfda3452,412,,,"[102.6, 66.7]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Sigsworth,31535.0,Center Forward,24,Manchester United,1475,"['1e24d7ca-9df2-4c9d-88e6-f803145e5a37', '51ae50ed-2897-464d-a20c-66f31b901543']",18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:18.658,Carry,
,,,,,"[97.6, 72.8]",,,,,,,,,,,,,2.055553,,,,,,,,,,,,1294de54-48d5-43ea-b154-8ae674ef95ea,415,,,"[98.9, 74.9]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Harris,32618.0,Right Back,24,Manchester United,1475,"['520588b8-4d0f-4b6f-bf10-1027b1dc74bd', 'acfbab08-f5d7-40a0-a8a1-d9c9efa06e21', 'b8d1a38c-4bf3-4397-82b2-61014b4b78d7']",21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:21.195,Carry,True
,,,,,"[89.5, 61.8]",,,,,,,,,,,,,0.833855,,,,,,,,,,,,02ed3cd8-0e3a-497c-84b5-197678e68593,419,,,"[93.6, 62.8]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Sigsworth,31535.0,Center Forward,24,Manchester United,1475,"['49376f36-9dd6-4db0-941e-425b9d674072', '726731b9-3a86-4528-bcc4-05f7219254b2', 'b2261f38-7052-48d6-8d78-3d84e8fd573f']",23,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:23.956,Carry,True
,,,,,"[114.4, 59.3]",,,,,,,,,,,,,3.94041,,,,,,,,,,,,f2546094-b9c7-489d-b8b2-85cdc1f1cf27,426,,,"[104.0, 48.1]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Right Defensive Midfield,24,Manchester United,1475,"['34a644fc-812a-49ca-a6ea-4677b6325bfb', '3a409888-3313-4c1c-95ca-a9dd3f022966', '8c0c5392-b1fc-4b66-b284-512a7b8c128f', '9f0935bf-7dc7-430d-a5b0-093a259b9fde']",26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:26.885,Carry,True
,,,,,"[114.9, 12.7]",,,,,,,,,,,,,13.371532,,,,,,,,,,,,898ec4dc-3908-4338-842f-7ec760c2df9d,432,,,"[115.0, 9.1]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren James,31531.0,Left Wing,24,Manchester United,1475,"['4e0d225b-b241-4dd6-9bc6-11ac05c5145c', 'd7eee49f-c51f-49a6-824c-0c569b450d99', 'f90fb1ad-ad81-4d85-bea0-9ca8e7f18743']",35,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:35.962,Carry,True
,,,,,"[85.4, 27.4]",,,,,,,,,,,,,1.683999,,,,,,,,,,,,199bfb48-63d2-417b-a86c-d588564857ed,437,,,"[83.7, 28.0]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,24,Manchester United,1475,"['80616323-6ca7-4433-9448-7f41dd71209b', 'aae05de2-3ba4-41ad-843f-23045ee05693', 'ea54a663-1a72-4fb0-aa0c-de117dd15002']",54,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:54.866,Carry,True
,,,,,"[78.6, 12.2]",,,,,,,,,,,,,0.82256,,,,,,,,,,,,1b677333-2828-4da9-a5d9-6dd3a5999360,441,,,"[80.7, 7.3]",3775617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,24,Manchester United,1475,"['4d638d86-768b-4aa5-aff4-7610c24307bf', '526adc1d-b0a1-4c5f-aa47-5c498f23e093']",57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:57.877,Carry,
,,,,,"[101.9, 12.1]",,,,,,,,,,,,,0.357116,,,,,,,,,,,,9c09602a-b8eb-4ca9-8acd-2553b80b6ee2,444,,,"[97.6, 10.0]",3775617,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren James,31531.0,Left Wing,24,Manchester United,1475,"['406bf56a-f535-4742-8416-72d72c25745d', 'e1c96a94-8e8a-4ea8-a5b3-79574d01c21c']",0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:00.087,Carry,
,,,,,"[117.1, 25.9]",,,,,,,,,,,,,0.096503,,,,,,,,,,,,d7c151e9-0367-48ac-a28c-7437df7bcaa5,448,,,"[117.1, 25.8]",3775617,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,24,Manchester United,1475,"['5d42a522-4c39-437c-81fc-321180dd933b', '8539557a-272f-4527-a5a0-eaac6f0fb8f4', 'f9d615db-4fa4-45fa-bb1f-fca0c8254530']",2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:02.681,Carry,True
,,,,,"[84.3, 22.9]",,,,,,,,,,,,,1.382197,,,,,,,,,,,,a1500bc5-7b92-4019-8308-823914342a48,454,,,"[88.6, 17.7]",3775617,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,25,Manchester United,1475,"['10e15279-acf9-4579-8214-9c36dc8b7229', '42e38a2d-b7cb-465f-bcbb-ee0b8d28e426', '5078388c-fc84-4113-b316-64ec1bf2c19d']",53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:53.252,Carry,True
,,,,,"[74.6, 45.4]",,,,,,,,,,,,,2.422909,,,,,,,,,,,,beceb56c-006c-4ea0-a6ef-0c7ce2b6ae33,458,,,"[75.2, 44.1]",3775617,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Center Back,25,Manchester United,1475,"['4c483565-23b8-4051-aaa2-5e9d1c2ec660', '6da67279-38c1-4221-8f6b-cf2166112732', '812c260f-91e0-4bf8-b636-e2742bae71f1']",56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:56.510,Carry,True
,,,,,"[69.4, 27.0]",,,,,,,,,,,,,0.98509,,,,,,,,,,,,3806adb7-2e46-4cad-8d17-c7d1e80f6dbf,462,,,"[69.2, 30.1]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,25,Manchester United,1475,"['e92ba08a-d0bb-409b-8e54-90e0391d1c7d', 'e961b447-6572-45b8-a7b0-373e66a23c61']",0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:00.763,Carry,
,,,,,"[93.9, 4.9]",,,,,,,,,,,,,3.462309,,,,,,,,,,,,af196045-bad1-4b91-b5b7-6bccaf6dc98e,465,,,"[79.0, 10.0]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,25,Manchester United,1475,"['04e29451-5ffa-49f4-ad41-1fe6e8037276', '48c76be3-8206-430d-8649-2e2eedc96f30', 'cc672280-a9b0-41a1-b123-7c7ce96a9d9d']",3,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:03.242,Carry,True
,,,,,"[85.4, 6.5]",,,,,,,,,,,,,0.508401,,,,,,,,,,,,5e696d2d-6c95-4004-b9e6-9b7637697ed2,469,,,"[83.7, 4.1]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,25,Manchester United,1475,"['07fd7585-9b31-4962-8c76-4eef206fa930', 'cd6678bd-20c0-4a13-bb93-f3591916a9db', 'f3765fe1-d40e-423f-9021-c1347d22d44f']",7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:07.701,Carry,True
,,,,,"[86.4, 20.8]",,,,,,,,,,,,,0.704749,,,,,,,,,,,,86456d29-adcc-479f-b35e-4bf924887bd0,475,,,"[85.8, 22.3]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,25,Manchester United,1475,"['7676baee-7743-4f54-82ec-a7f9858fb14e', '8ba37fa4-d452-460d-885d-4977dfe7c96f']",9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:09.929,Carry,
,,,,,"[64.1, 13.1]",,,,,,,,,,,,,3.715153,,,,,,,,,,,,228d6f6c-ccd5-44b1-8cba-e4711c06c28b,482,,,"[62.1, 14.7]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,25,Manchester United,1475,"['60926973-767e-4133-85e8-93f572849fcd', 'a1b666f0-ae78-4614-b812-0ba2ae29816e', 'cd1f8d20-e2ab-4573-a032-f22dee2aafc5']",14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:14.164,Carry,True
,,,,,"[72.1, 7.5]",,,,,,,,,,,,,0.055773,,,,,,,,,,,,ede96b0d-1706-493b-98ea-5e1eced0299b,486,,,"[72.1, 7.5]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,25,Manchester United,1475,"['3fd53127-4b87-49db-bcc9-62a9e6496533', '4c4e66c1-4b4a-4c30-afb8-dabee8d31562']",18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:18.954,Carry,
,,,,,"[57.9, 15.2]",,,,,,,,,,,,,3.31006,,,,,,,,,,,,0d257a67-bbba-4750-a831-07cccf296356,489,,,"[56.9, 9.4]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,25,Manchester United,1475,"['95971c36-5c11-4a43-bbb6-809ae8f018f7', 'dc4815ac-5566-41c5-83ef-077eeab3e749']",20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:20.061,Carry,
,,,,,"[29.1, 70.1]",,,,,,,,,,,,,1.285621,,,,,,,,,,,,a4a2937c-bb14-4436-a73b-ba09785b5bdd,494,,,"[28.2, 70.5]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,26,Brighton & Hove Albion WFC,965,"['890f308e-e29e-41a5-a184-e2392d58bc5f', 'bc202432-957d-4b99-b5bf-484f1a871987', 'f14d8981-dc7f-4004-866d-36425661cffe']",27,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:27.755,Carry,True
,,,,,"[10.0, 68.5]",,,,,,,,,,,,,0.924175,,,,,,,,,,,,63486abf-dd52-4220-8981-0d9ae95e95bf,500,,,"[9.8, 70.5]",3775617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Le Tissier,22337.0,Right Center Back,27,Brighton & Hove Albion WFC,965,"['c8e51859-21b8-4ef1-bd4b-2f2f1097fead', 'cd6bbece-04b6-4b2b-a53a-d6a57c2e5013']",51,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:51.000,Carry,
