ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18f2db93-b7b7-465c-b597-d676b54530ae,3470,,"[105.4, 7.5]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,166,Chelsea FCW,971,['89fc889d-877f-4392-a048-b80d0098c939'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:10.169,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca16a100-76b1-49f2-a2be-7f00b2f8ae14,3472,,"[38.9, 73.8]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ebony Salmon,31527.0,Right Center Forward,167,Bristol City WFC,973,['6509c63d-9d66-47af-8cd4-4709393a15b3'],25,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:25.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32db8a7c-1ea9-4064-9ecc-3d6c405f6106,3477,,"[63.9, 6.9]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,168,Chelsea FCW,971,['aaf36346-3f58-40b2-8fa1-4fc354d8bb80'],28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:28.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bf3c206-a8fb-44ea-a13a-c40648d8a288,3480,,"[49.1, 23.2]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,168,Chelsea FCW,971,['99d56d10-1a32-4b3f-b86a-dc8ce6f96bad'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:30.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee0555fc-77ae-42d6-9b1e-c052d9667bc4,3483,,"[81.2, 41.9]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Drew Spence,4638.0,Right Center Midfield,168,Chelsea FCW,971,['287cb20f-d491-4774-a921-512fa92ff8f4'],37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:37.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b049c06-acdc-4d4e-9250-2d63e6b3f9ba,3486,,"[76.2, 39.2]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessie Alexandra Fleming,25612.0,Center Forward,168,Chelsea FCW,971,['64de5232-9a6e-402f-9f4c-c5c8377c6ea9'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:40.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9a683e-dd5c-4c2f-bfcb-e81532c8e80e,3488,,"[78.9, 29.1]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Wing,168,Chelsea FCW,971,['d5265ff8-c70b-4c25-842f-655c49c40bf9'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:41.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2157751-ef9c-4428-9ef4-d762cd7690e5,3491,,"[84.3, 8.3]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,168,Chelsea FCW,971,['68fd696b-8db4-41eb-8fa4-f2130182ca1a'],43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:43.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71681a9b-59e0-46ee-8788-a8dc7a50b75f,3493,,"[100.1, 8.4]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Center Midfield,168,Chelsea FCW,971,['8f48e188-79a1-4e0c-9ed4-9457569f89fc'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:45.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f29f0c-63f9-4397-97cc-d6a2b419ef5e,3496,,"[99.1, 27.9]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Wing,168,Chelsea FCW,971,['d2beac4b-88f8-4e8e-879b-f102088037fa'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:48.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c3e3e77-1013-4e48-9beb-cdb0832cc294,3501,,"[22.9, 11.5]",3764235,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jemma Elizabeth Purfield,24239.0,Left Back,169,Bristol City WFC,973,['2d67d98a-4ce4-49cf-87ae-e66d75447f49'],59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:59.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893c0f4d-8160-4f08-ba31-0b5ea203f5a2,3505,,"[64.1, 67.5]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessie Alexandra Fleming,25612.0,Center Forward,171,Chelsea FCW,971,['1a9ccc13-e439-482d-bcd2-db65ff5de275'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:04.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dda8764-2b39-4cde-bc20-33fe60977c8c,3508,,"[76.2, 57.9]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Wing,171,Chelsea FCW,971,['d14ba8c0-b0db-4797-a6f9-d96aaf1fbf5f'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:06.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9600935-dc72-45af-91cb-3850d8ef33ad,3511,,"[112.6, 67.1]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Left Wing,171,Chelsea FCW,971,['6ad4c821-785f-43e0-88f9-0dc000333b15'],11,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:11.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da1da6ba-07aa-4c00-8542-7ae5fbc575d8,3515,,"[5.0, 23.9]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,172,Bristol City WFC,973,['1485b5eb-bf5a-4822-97a9-1f25622172de'],14,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:14.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37990fa5-d9c3-4b47-9816-5b0851012fa3,3520,,"[47.6, 21.8]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ebony Salmon,31527.0,Right Center Forward,172,Bristol City WFC,973,"['ac28fa48-f6b0-4705-8f53-01d38c4dc0b3', 'cdb35903-23af-4edb-bddd-a0e26c6d8631']",17,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:17.969,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16b933e5-f100-41a5-9b3e-eeb9dcc15b78,3527,,"[45.6, 73.7]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Right Back,173,Chelsea FCW,971,['c7a7335f-dfd6-4d37-ae08-d53f19c43a14'],27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:27.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782fa2ff-8950-434b-acf1-3cef67b5e305,3530,,"[54.9, 56.7]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Drew Spence,4638.0,Right Center Midfield,173,Chelsea FCW,971,['6cf35525-f8e1-40c8-a7de-8a9e41e05590'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:29.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838a5db7-932c-45f0-99c8-8618869c566b,3533,,"[63.5, 39.2]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Center Midfield,173,Chelsea FCW,971,['55716889-1955-49f4-a388-d96d048d678f'],31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:31.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb34d588-c83d-4bbb-ae15-e172b53b8716,3537,,"[52.4, 30.8]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,173,Chelsea FCW,971,['79e9b83c-6a9b-4a2d-b857-7af31b7ea0d8'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:36.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4e73ba-ae65-47fd-beef-75297fcf9797,3541,,"[91.2, 5.3]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,173,Chelsea FCW,971,['bca06164-2cc6-4895-b9c5-55a3bf87662e'],42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:42.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c79a7ff0-6fcc-42c6-8423-027100603737,3544,,"[84.3, 30.1]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Left Center Midfield,173,Chelsea FCW,971,['e38752e1-1d32-46ac-9124-bc7308fe60c0'],44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:44.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd94f49-3cb7-46ba-b7e4-a4d872139780,3547,,"[83.8, 38.8]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessie Alexandra Fleming,25612.0,Center Forward,173,Chelsea FCW,971,['2fb36ef7-26f2-4fae-9fb0-f61519016ca0'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:48.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e206b3-e697-4a87-8b61-0e4470347ac6,3550,,"[95.8, 74.3]",3764235,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Center Defensive Midfield,173,Chelsea FCW,971,['a1612506-800e-4cdb-9598-6e3195b1bcb5'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:51.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fca1e09-5059-4d4e-94be-e8e075b13eef,3561,,"[25.1, 7.4]",3764235,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gemma Evans,16381.0,Left Center Back,174,Bristol City WFC,973,['8a8aeef2-4ed2-4429-9e54-ab25595c55f9'],15,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:15.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db58a2b3-e92c-4c65-bc2e-cc1d717c5f7e,3564,,"[13.6, 36.6]",3764235,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,174,Bristol City WFC,973,"['9a09b17c-68a9-469b-a29c-75bab179b764', 'a2b6b6de-ad13-4c2a-97d8-6c7eef122a67']",17,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:17.086,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70395d5e-ba3a-4f5f-8841-6e59ee38d945,3566,,"[29.9, 35.4]",3764235,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ella Jade Mastrantonio,46737.0,Left Center Midfield,174,Bristol City WFC,973,['e502ec76-baa6-464f-afc8-eeefbd2374c9'],18,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:18.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63967a90-fcb5-41ec-a272-520356d47cc6,3575,,"[72.7, 42.3]",3764235,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erin Cuthbert,4660.0,Left Center Midfield,176,Bristol City WFC,973,['403c4cb4-742b-49cf-b15a-51a340afaa6f'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:51.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a8661c3-109c-4742-a564-7f376f616e0c,3593,,"[71.1, 53.0]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,178,Chelsea FCW,971,['781c61ae-f119-4c64-b2ea-19cf8e172d85'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:22.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889f4ce9-0fa5-479b-8d99-43f274015d46,3596,,"[90.0, 77.0]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maria Thorisdottir,4636.0,Right Back,178,Chelsea FCW,971,['1a3a00a1-f154-4083-b5ae-fcbec796a550'],25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:25.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619144fe-3d0d-4484-a5a8-22f7b2d45fe8,3599,,"[90.0, 65.3]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pernille Mosegaard Harder,10108.0,Right Wing,178,Chelsea FCW,971,['39db77c1-99c4-4a87-a8d1-b37805337e52'],27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:27.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422e356d-f467-49b1-81ff-c21d902a6ea9,3602,,"[107.7, 36.1]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha May Kerr,4961.0,Left Wing,178,Chelsea FCW,971,['e3c97cc2-48f6-470a-8a4b-880adc338ce0'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:29.390,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc8ccbb5-8a45-4c8a-b235-3c17b9ee804e,3607,,"[22.5, 48.9]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Bissell,46738.0,Left Midfield,178,Chelsea FCW,971,['80da684d-221f-447c-9270-695ef6a9782b'],30,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:47:30.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043e6a16-fca6-4e50-a1ea-6df1d5162881,3610,,"[92.1, 10.6]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Jayne Blundell,17275.0,Left Back,178,Chelsea FCW,971,['6af41703-5fab-4fdf-82f9-fbc851551ef6'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:33.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283aaaaf-8ea1-4ead-bcea-2f00cec032ad,3612,,"[97.6, 27.1]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Left Center Midfield,178,Chelsea FCW,971,['53e70990-9068-4f48-b69a-f2b78a43a1e1'],35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:35.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39780b0d-822d-4728-9e36-8198cd51b1e1,3615,,"[113.0, 26.0]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,178,Chelsea FCW,971,['05464616-08c6-4bc8-a9f9-de25b2176c24'],37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:37.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5c033d-15a0-45a9-9f61-c62e0a716894,3624,,"[80.4, 59.1]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessie Alexandra Fleming,25612.0,Center Forward,178,Chelsea FCW,971,['1b78f47e-8557-4198-955b-96cede8c0b70'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:46.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf0297a2-ad26-4bf9-a51a-3971e5eca20f,3627,,"[79.5, 33.0]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Jayne Blundell,17275.0,Left Back,178,Chelsea FCW,971,['cbba59c1-8cb1-4a7b-975f-d7bc875deb3e'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:48.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20a90c05-6e2c-43cf-8a0d-2ca0083fffcf,3630,,"[91.5, 10.0]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Left Center Midfield,178,Chelsea FCW,971,['7ad22591-1306-41fa-9430-6459d7e62174'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:52.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3daa4044-c8ff-4752-9dab-bfc313193b59,3633,,"[82.8, 15.8]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Jayne Blundell,17275.0,Left Back,178,Chelsea FCW,971,['965df599-6b36-405a-b801-a8a1ec255bcc'],54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:54.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e513cf6e-3cfc-4534-b3e1-bc63fe6ff763,3636,,"[76.4, 41.9]",3764235,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessie Alexandra Fleming,25612.0,Center Forward,178,Chelsea FCW,971,['bde0e9c6-11b7-42f0-91cb-0e71f3dc269f'],57,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:57.321,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ce26103-1f87-457c-b5fc-ed7582fb731b,3639,,"[108.3, 32.8]",3764235,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha May Kerr,4961.0,Left Wing,178,Chelsea FCW,971,['79a94f26-ec68-4c10-aeba-5ebbca851760'],1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:01.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b521f4db-ceb6-428d-b27e-3a6cc635f160,3642,,"[115.1, 15.5]",3764235,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,178,Chelsea FCW,971,['d80b454d-3593-43b3-b7fe-36d9aa412d37'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:05.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d033b3c-4921-48c0-b1b2-a104a3fca402,3645,,"[105.4, 39.8]",3764235,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Drew Spence,4638.0,Right Center Midfield,178,Chelsea FCW,971,['923df82c-1185-40d7-8fc3-bf2d1cd99383'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:07.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f234c5-f255-476b-b64f-dd9282e08e01,3649,,"[100.3, 30.1]",3764235,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Left Center Midfield,178,Chelsea FCW,971,['73c25ce4-ac7c-4f1f-9de4-a6265ead4afc'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:10.481,Ball Receipt*,
,,,"[60.4, 40.6]",,,,,,,,,,,,0.042285003,,,,,,,,,,,,,,a7e3fd10-7495-452a-8c52-76b8e3f0d847,7,,"[57.8, 39.6]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Charlie Wellings,15563.0,Right Center Forward,2,Bristol City WFC,973,"['31187ad5-de35-472f-827e-eee16b72a86c', '549c46de-9270-495a-8cf9-f35de73158f7']",0,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:00.845,Carry,
,,,"[52.0, 37.9]",,,,,,,,,,,,0.149237,,,,,,,,,,,,,,8deabf72-d7a0-44ba-ae78-10671d1f724b,10,,"[52.0, 37.9]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ella Jade Mastrantonio,46737.0,Left Center Midfield,2,Bristol City WFC,973,"['07c2fd3f-da6a-4c65-b7cd-58a952f1224f', 'c0abb5b5-de32-4583-9514-7fdb16f3d4e9']",2,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:02.125,Carry,
,,,"[28.3, 48.5]",,,,,,,,,,,,1.52798,,,,,,,,,,,,,,227c0dae-467f-4588-81eb-93859d62ef68,13,,"[30.3, 52.1]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jasmine Matthews,15618.0,Right Center Back,2,Bristol City WFC,973,"['38b85dec-0d27-4020-8deb-66f4c0abdcfb', '85d69c2e-d089-4dc2-9eab-8094a00b53bd']",4,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:04.274,Carry,
,,,"[18.7, 12.4]",,,,,,,,,,,,0.309997,,,,,,,,,,,,,,d410ad41-4102-4872-af76-8c9454860322,16,,"[18.6, 13.5]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gemma Evans,16381.0,Left Center Back,2,Bristol City WFC,973,"['14ef080f-96da-4472-a765-2523198a8d23', '66e20abc-ddad-436f-9f4b-9bc50f76e42d']",8,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:08.223,Carry,
,,,"[94.5, 7.0]",,,,,,,,,,,,1.523037,,,,,,,,,,,,,,2ea2bce4-0bf7-43b1-b3a2-546dcaef0c8f,19,,"[90.4, 11.0]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yana Daniëls,10093.0,Left Midfield,2,Bristol City WFC,973,"['e69f49b4-159a-423c-9157-bf883e4ccd9b', 'f84fc620-ce04-4509-9650-78a01446d3fb']",13,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:13.763,Carry,
,,,"[81.4, 5.7]",,,,,,,,,,,,0.884003,,,,,,,,,,,,,,484f0f7b-ebe8-4d46-9d07-378a489de12b,22,,"[82.5, 5.1]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Chloe Logarzo,25547.0,Left Center Forward,2,Bristol City WFC,973,"['044553f1-d71e-4188-88a4-c48af3bfba10', '10474f83-e2d0-46f1-aeaa-e1287d7f8332', '73234005-521c-4918-aed5-b2310a757369']",16,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:16.256,Carry,True
,,,"[14.2, 43.7]",,,,,,,,,,,,3.731,,,,,,,,,,,,,,40f9421a-888f-488a-a021-c1788b9089d7,29,,"[6.7, 44.4]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,3,Chelsea FCW,971,"['379041aa-f551-4151-ad9e-bee0758fcdfa', '54472e98-a934-4fce-868f-b84179c7aa58']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:23.696,Carry,
,,,"[42.2, 13.3]",,,,,,,,,,,,0.758441,,,,,,,,,,,,,,11aa45cc-d746-4eb1-883a-c84dbff5ec8f,36,,"[41.8, 14.0]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,3,Chelsea FCW,971,"['c444e024-3b0b-4a60-bf38-9dbb776f39f0', 'd18b418f-07d1-434a-8c1b-5da372525dff']",32,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:32.709,Carry,
,,,"[22.8, 18.2]",,,,,,,,,,,,1.657935,,,,,,,,,,,,,,403e1a1c-b07c-4fa6-b110-0c60f3b01d3c,39,,"[22.8, 18.3]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,3,Chelsea FCW,971,"['1799f7cd-e95c-4232-ab4b-13950be44dfc', 'c114b964-dc9f-4ac2-8ba8-a287415ee132']",35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:35.620,Carry,
,,,"[22.6, 60.0]",,,,,,,,,,,,0.820154,,,,,,,,,,,,,,94ac5b5f-7ba2-4562-8097-45d58e2c2da5,42,,"[21.5, 55.2]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,3,Chelsea FCW,971,"['33d32f7e-116d-4074-bd0a-f90f63cf1e14', 'b7341254-6969-43ab-8591-71ef4247dcfd']",40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:40.615,Carry,
,,,"[36.5, 71.4]",,,,,,,,,,,,0.961105,,,,,,,,,,,,,,aa19d9de-ef8e-4fd2-beaf-fb60bf41c1ff,45,,"[36.8, 73.6]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,3,Chelsea FCW,971,"['18925d04-7e96-4233-aa5c-18e52f671d37', '873e9d90-d641-466d-a2fd-e243a3942df4']",43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:43.037,Carry,
,,,"[43.7, 64.2]",,,,,,,,,,,,1.899148,,,,,,,,,,,,,,65531308-c3e2-4e43-88c8-2516779ec852,48,,"[43.9, 59.9]",3764235,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Center Defensive Midfield,3,Chelsea FCW,971,"['513b7437-71fc-4350-8a4a-bbffcaed42de', '6351962a-a09b-48b1-92e7-88b058828038', 'd4c4c99e-4570-4035-9a3a-29487f42a2ff']",44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:44.980,Carry,True
