ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.177266,,,,,,,,,,,9aa50d56-f7eb-4ec0-9c7b-d532b809c0a0,2973,,,"[88.9, 76.3]",3775560,79,,,,,-1.0370882,,Right Foot,,,"[90.2, 74.1]",Ground Pass,,2.5553865,Incomplete,,,,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,152,Arsenal WFC,968,"['25fafd6a-040b-4d71-8c97-9f13534b8e2a', '9f1d8af9-8765-4b7d-819a-39b95f14be24']",19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:19.041,Pass,True
,,,,,,,,,,,,,,,1.6718,,,,,,,,,,,9f447375-113c-4c84-9435-2dedda3824b5,2975,,,"[84.8, 66.3]",3775560,79,,,,,2.2554135,,Right Foot,,,"[76.8, 76.1]",Ground Pass,,12.650692,,,Carlotte Wubben-Moy,49697.0,,,,,,Recovery,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,152,Arsenal WFC,968,['710eb568-61f9-4a9e-94d5-6968c04c36de'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:20.974,Pass,
,,,,,,,,,,,,,,,1.6359,,,,,,,,,,,788389c7-e319-4ee3-a199-a08b13433c28,2977,,,"[76.8, 76.1]",3775560,79,,,,,-3.025712,,Right Foot,,,"[57.9, 73.9]",Ground Pass,,19.02761,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,152,Arsenal WFC,968,['a5d2286e-5e57-49fc-b467-4ff398a7b77a'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:22.645,Pass,
,,,,,,,,,,,,,,,0.9321,,,,,,,,,,,0069a159-3777-4e4c-b2a0-b5deae6d27e1,2980,,,"[63.0, 72.1]",3775560,79,,,,,-0.8228806,,Right Foot,,,"[78.4, 55.5]",Ground Pass,,22.643322,,,Malin Gut,45156.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Center Back,152,Arsenal WFC,968,['9f0c3b48-fd0d-4b74-a730-590bedbdf957'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:25.120,Pass,
,,,,,,,,,,,,,,,0.953399,,,,,,,,,,,8fc97e37-60a1-4b2c-9491-626ba1ac3659,2984,,,"[70.5, 57.0]",3775560,79,,,,,2.2075408,,Left Foot,,,"[61.7, 68.9]",Ground Pass,,14.800338,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,152,Arsenal WFC,968,"['6d568a07-e0f4-4326-9612-0065b7593112', 'c8710fd0-08ba-4759-816b-c5b2a47d4fba']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:28.028,Pass,True
,,,,,,,,,,,,,,,0.8177,,,,,,,,,,,5d8c8315-7bc7-4a21-a074-8eab5c3c1973,2987,,,"[69.5, 66.6]",3775560,79,,,,,-0.74295264,,Right Foot,,,"[83.0, 54.2]",Ground Pass,,18.330576,,,Jill Roord,10650.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Center Back,152,Arsenal WFC,968,['41b495af-cde0-49e1-b45b-7054b86b9baf'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:31.827,Pass,
,,,,,,,,,,,,,,,0.884,,,,,,,,,,,07a63abf-66fa-46f2-9e61-dfcb3083cbd6,2992,,,"[77.5, 49.7]",3775560,79,,,,,-1.3213831,,Right Foot,,,"[80.2, 39.1]",Ground Pass,,10.938464,,,Malin Gut,45156.0,,,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Forward,152,Arsenal WFC,968,"['5966a081-ae3c-4856-8bef-b97697f699b0', 'bcd4778b-f0a9-408d-8dc4-5f2669910f13']",35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:35.523,Pass,True
,,,,,,,,,,,,,,,0.676,,,,,,,,,,,e454d083-a461-43fd-80b5-c3c3a245a251,2995,,,"[80.5, 39.5]",3775560,79,,,,,0.0,,Right Foot,,,"[89.9, 39.5]",Ground Pass,,9.4,,,Kim Little,15616.0,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,152,Arsenal WFC,968,['5d040d15-c33c-491c-b8c7-736e404371cb'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:36.643,Pass,
,,,,,,,,,,,,,,,1.123394,,,,,,,,,,,752c2c4f-58a4-4e30-942e-d5ec3ab06520,2998,,,"[90.6, 42.2]",3775560,79,,,,,0.21032587,,Right Foot,,,"[108.4, 46.0]",Low Pass,,18.2011,,,Danielle van de Donk,10658.0,,,,,,,2,From Throw In,Kim Little,15616.0,Right Center Midfield,152,Arsenal WFC,968,['0e26b6fe-ec79-4761-81ee-8d4220cf7da3'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:38.483,Pass,
,,,,,,,,,,,,,,,2.066307,,,,,,,,,,,c1c1b341-84c5-406a-916a-4753439d2754,3004,,,"[7.0, 36.1]",3775560,80,,,,,-0.79999566,,Right Foot,,,"[34.0, 8.3]",High Pass,,38.753582,,,Jodie Hutton,46537.0,,,,,,Goal Kick,2,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,153,Aston Villa,2647,['00b4a8cb-819e-4f74-8b3e-9cb67dc7b652'],45,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:45.356,Pass,
,,,,,,,,,,,,,,,0.769441,,,,,,,,,,,3022518f-8bc2-4aab-b5f9-8e6d6c9db7c1,3006,,,"[34.0, 8.3]",3775560,80,,,,,-0.3204734,,Head,,,"[57.5, 0.5]",Low Pass,,24.760654,Out,,Emily Syme,15716.0,,,,,,,2,From Goal Kick,Jodie Hutton,46537.0,Left Wing Back,153,Aston Villa,2647,['2d351a3a-8540-449b-b6f0-ea1fc384aea7'],47,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:47.422,Pass,
,,,,,,,,,,,,,,,1.7438,,,,,,,,,,,60094416-511f-4ba3-9548-962ccaf91ad2,3008,,,"[60.9, 80.0]",3775560,80,,,,,-0.68383795,,,,,"[78.2, 65.9]",High Pass,,22.318153,,,Jill Roord,10650.0,,,,,,Throw-in,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,154,Arsenal WFC,968,['81adc18c-fd3c-475c-8e43-2982cbcf8a9d'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:55.420,Pass,
,,,,,,,,,,,,,,,0.07512,,,,,,,,,,,8856d623-74ce-4edc-bc0e-c21b5a214ab3,3012,,,"[77.2, 66.2]",3775560,80,,,,,-1.7429872,,Right Foot,,,"[76.8, 63.9]",Low Pass,,2.3345234,Incomplete,,Kim Little,15616.0,,,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Forward,154,Arsenal WFC,968,"['3e85c9a7-02cb-4bfd-8cbd-b51218c6eb7f', 'ab5bb288-9180-4e99-9908-15cc483046e2']",58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:58.358,Pass,
,,,,,,,,,,,,,,,0.732299,,,,,,,,,,,0b4aa2dc-886f-4b3c-adf8-df8859dd2577,3016,,,"[78.6, 65.2]",3775560,80,,,,,-2.2318394,,Right Foot,,,"[75.1, 60.7]",Low Pass,,5.700877,,,Caitlin Jade Foord,11338.0,,,,,,Recovery,2,From Throw In,Jill Roord,10650.0,Right Center Forward,154,Arsenal WFC,968,"['35fc6fda-dd3f-41b6-85cd-22f7f6705f7a', 'e89779e0-5b81-4880-9ee4-d1d4d795b334']",59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:59.223,Pass,True
,,,,,,,,,,,,,,,2.633,,,,,,,,,,,657c9be7-ca33-4348-9df3-ba7b2719df74,3019,,,"[77.5, 58.4]",3775560,81,,,,,-1.6840817,,Left Foot,,,"[73.7, 25.0]",Ground Pass,,33.61547,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Right Wing Back,154,Arsenal WFC,968,['0a6e9eac-cb70-499c-84d0-5fb1d1fadaeb'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:01.448,Pass,
,,,,,,,,,,,,,,,1.4452,,,,,,,,,,,531a66f8-826a-4233-a1a8-d89832c8275a,3022,,,"[77.4, 21.9]",3775560,81,,,,,-1.2519193,,Left Foot,,,"[84.3, 1.0]",Ground Pass,,22.009542,,,Katie McCabe,15620.0,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Center Back,154,Arsenal WFC,968,['cd2bfb21-703c-40b7-845f-71292fff9f9b'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:04.889,Pass,
,,,,,,,,,,,,,,,3.3173,,,,,,,,,,,56df4abd-f411-4421-8e7f-74d4e34f8176,3026,,,"[79.8, 1.1]",3775560,81,,,,,2.606173,,Left Foot,,,"[50.3, 18.6]",Ground Pass,,34.300144,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Throw In,Katie McCabe,15620.0,Left Wing Back,154,Arsenal WFC,968,"['aa02e7f3-5db0-4fb3-ac0b-db7507f42cd9', 'aae1a1bd-e4d5-447f-9ecb-82275fa76741']",8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:08.330,Pass,True
,,,,,,,,,,,,,,,1.754597,,,,,,,,,,,f791d597-3d99-4967-899a-8d15871938f9,3028,,,"[50.3, 18.6]",3775560,81,,,,,2.2051294,,Left Foot,,,"[32.2, 43.2]",Ground Pass,,30.541283,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Center Back,154,Arsenal WFC,968,['cb426c26-c43d-4fe5-b3d9-4f2f1c3ae949'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:11.648,Pass,
,,,,,,,,,,,,,,,1.6723,,,,,,,,,,,0748018c-d8e4-4b0a-a20f-2ef8ce0a7329,3031,,,"[35.7, 44.0]",3775560,81,,,,,-1.1374862,,Right Foot,,,"[48.7, 15.9]",Ground Pass,,30.961428,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,154,Arsenal WFC,968,['229a67c1-fd06-46ce-8591-f8c44e1e1c2f'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:14.509,Pass,
,,,,,,,,,,,,,,,2.0112,,,,,,,,,,,c12a8ef8-2990-4b61-9c3a-e6f3069a6463,3034,,,"[56.1, 14.0]",3775560,81,,,,,1.6534104,,Left Foot,,,"[53.5, 45.4]",Ground Pass,,31.50746,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Center Back,154,Arsenal WFC,968,['61f927b6-6758-4edf-bd31-1ac9cdea62fb'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:19.997,Pass,
,,,,,,,,,,,,,,,1.0838,,,,,,,,,,,c4781146-228b-449e-9fa0-6d4fbc953aae,3037,,,"[64.5, 50.7]",3775560,81,,,,,0.23684876,,Right Foot,,,"[84.8, 55.6]",Ground Pass,,20.883007,,,Danielle van de Donk,10658.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Center Back,154,Arsenal WFC,968,['5b0d2764-ff51-4368-917a-3ddc16941dc6'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:25.269,Pass,
,,,,,,,,,,,,,,,2.386,,,,,,,,,,,d468616f-f474-4d79-bcb5-d017fca8a360,3040,,,"[91.2, 48.3]",3775560,81,,,,,0.2153577,,Right Foot,,,"[120.0, 54.6]",Ground Pass,,29.48101,Out,,Kim Little,15616.0,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,154,Arsenal WFC,968,['48931251-28f1-4d23-a400-a8ea6acff4e1'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:29.612,Pass,
,,,,,,,,,,,,,,,2.547218,,,,,,,,,,,4e20fe41-36b9-4003-8455-565234dd3e52,3042,,,"[7.0, 36.1]",3775560,81,,,,,-0.2965458,,Right Foot,,,"[57.4, 20.7]",High Pass,,52.700283,Incomplete,,Nadine Hanssen,46539.0,,,,,,Goal Kick,2,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,155,Aston Villa,2647,"['0405bb54-2893-463b-8595-52ab5195ee0e', '66b43c39-a996-4982-bf21-9c64daf5ba1c']",51,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:51.061,Pass,
,,,,,,,,,,,,,,,1.519181,,,,,,,,,,,66b43c39-a996-4982-bf21-9c64daf5ba1c,3044,,,"[62.7, 59.4]",3775560,81,,,,,1.0273187,,Head,,,"[68.5, 69.0]",Low Pass,,11.21606,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,155,Aston Villa,2647,"['4e20fe41-36b9-4003-8455-565234dd3e52', 'a7ba895a-cb7b-4677-8052-d2fbcb6e36f9']",53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:53.608,Pass,
,,,,,,,,,,,,,,,2.594214,,,,,,,,,,,a7ba895a-cb7b-4677-8052-d2fbcb6e36f9,3045,,,"[51.6, 11.1]",3775560,81,,,,,-0.30566615,,Right Foot,,,"[74.1, 4.0]",High Pass,,23.593643,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Natalie Haigh,46535.0,Left Center Back,155,Aston Villa,2647,"['544e34d8-977e-4e35-84a5-dc2d41e10534', '66b43c39-a996-4982-bf21-9c64daf5ba1c']",55,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:55.127,Pass,
,,,,,,,,,,,,,,,1.6801,,,,,,,,,,,e0066e35-36bf-4fa1-a578-de80125b29dc,3049,,,"[32.6, 77.2]",3775560,81,,,,,-2.714965,,Right Foot,,,"[21.6, 72.2]",Low Pass,,12.083046,,,Leah Williamson,18999.0,,,,,,,2,From Goal Kick,Carlotte Wubben-Moy,49697.0,Right Center Back,155,Aston Villa,2647,"['193a6792-41bc-450e-95b5-446dbf96797e', '53508398-46ea-425e-a77c-9c741e1951bc']",59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:59.676,Pass,True
,,,,,,,,,,,,,,,2.719834,,,,,,,,,,,d6dde9dc-bbdf-48e4-b9da-887031215903,3051,,,"[21.6, 72.2]",3775560,82,,,,,-0.06353267,,Right Foot,,,"[71.9, 69.0]",High Pass,,50.401688,Incomplete,,Jill Roord,10650.0,,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Center Back,155,Aston Villa,2647,"['d29c0a47-01c7-40ff-be37-4ba06ede0a55', 'da0451bc-fb56-4669-8200-4fb93e727bd7']",1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:01.356,Pass,
,,,,,,,,,,,,,,,1.554927,,,,,,,,,,,d29c0a47-01c7-40ff-be37-4ba06ede0a55,3053,,,"[48.2, 11.1]",3775560,82,,,,,1.3906405,,Head,,,"[53.5, 40.2]",Low Pass,,29.578709,,,Chloe Arthur,10193.0,,,,,,Recovery,2,From Goal Kick,Anita Amma Ankyewah Asante,4657.0,Center Back,155,Aston Villa,2647,"['907375d7-7134-41f9-a1cc-547cd01dcbd8', 'd6dde9dc-bbdf-48e4-b9da-887031215903']",4,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:04.076,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,a256dbd7-7fcb-4a26-a1de-1104eaa80c03,3058,,,"[60.7, 41.0]",3775560,82,,,,,-1.4443558,,Right Foot,,,"[62.2, 29.2]",Ground Pass,,11.894957,,,Nadine Hanssen,46539.0,,,,,,,2,From Goal Kick,Chloe Arthur,10193.0,Right Center Midfield,155,Aston Villa,2647,"['1a35d0b5-11da-497d-bbbc-3a28dc7c3af9', 'b2733a8f-e4e9-4915-9fdf-a03cd7b22a6a', 'd0a57e0f-1507-472a-a5f5-88dc10ac6b93']",9,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:09.629,Pass,True
,,,,,,,,,,,,,,,1.08,,,,,,,,,,,ed771420-36d3-4bb7-a29d-989e7ea533e5,3061,,,"[61.2, 27.8]",3775560,82,,,,,-2.9368117,,Right Foot,,,"[48.2, 25.1]",Ground Pass,,13.277425,,,Natalie Haigh,46535.0,,,,,,,2,From Goal Kick,Nadine Hanssen,46539.0,Center Attacking Midfield,155,Aston Villa,2647,['acada85b-1546-403e-9bbf-b356bf586892'],12,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:12.635,Pass,
,,,,,,,,,,,,,,,5.561241,,,,,,,,,,,4a67bf67-a6c4-4513-b1d3-94e93fcae953,3063,,,"[48.2, 25.1]",3775560,82,,,,,-0.25833595,,Right Foot,,,"[111.4, 8.4]",High Pass,,65.36918,,,Emily Syme,15716.0,,,,,,,2,From Goal Kick,Natalie Haigh,46535.0,Left Center Back,155,Aston Villa,2647,['dfc4f54a-d474-4a9f-8243-b523baec4b22'],13,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:13.715,Pass,
,,,,,,,,,,,,,,,1.5458,,,,,,,,,,,981b2bf1-08c2-45ec-8aef-5f088c7cce24,3068,,,"[7.1, 80.0]",3775560,82,,,,,-0.6600742,,,,,"[21.4, 68.9]",Low Pass,,18.102486,,,Kim Little,15616.0,,,,,,Throw-in,2,From Throw In,Caitlin Jade Foord,11338.0,Right Wing Back,156,Arsenal WFC,968,['9e1769ad-289a-4080-9a1f-83a94535766d'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:31.005,Pass,
,,,,,,,,,,,,,,,0.952899,,,,,,,,,,,61088aee-9fe2-4d01-a695-5bd6966576e0,3075,,,"[33.2, 69.8]",3775560,82,,,,,-2.5299351,,Left Foot,,,"[18.8, 59.7]",Low Pass,,17.588917,,,Malin Gut,45156.0,,,,,,Recovery,2,From Throw In,Jill Roord,10650.0,Right Center Forward,156,Arsenal WFC,968,"['0f7df995-39f5-4ded-88dd-4f2e3203895e', '2b002cfe-9e6b-4d56-bb88-4056d8bcfc47']",35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:35.097,Pass,True
,,,,,,,,,,,,,,,1.3295,,,,,,,,,,,a2b419ff-6cfa-4438-b98d-f0bcaf68acb8,3078,,,"[18.8, 59.7]",3775560,82,,,,,1.4594171,,Right Foot,,,"[20.5, 74.9]",Ground Pass,,15.29477,,,Carlotte Wubben-Moy,49697.0,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,156,Arsenal WFC,968,['57b39511-ea20-4b7b-bfb0-1c4c7bf99d40'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:37.118,Pass,
,,,,,,,,,,,,,,,1.5735,,,,,,,,,,,55acbde1-f667-4155-93f7-0fa8044d7c86,3081,,,"[21.6, 72.8]",3775560,82,,,,,-2.175191,,Right Foot,,,"[9.1, 54.7]",Ground Pass,,21.996819,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,156,Arsenal WFC,968,['b9134b3d-c102-4e70-b9e5-9544ae259552'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:39.597,Pass,
,,,,,,,,,,,,,,,2.867,,,,,,,,,,,1a55556e-4d4e-48a6-91bf-f7b9eb79c8e3,3084,,,"[10.5, 54.2]",3775560,82,,,,,-1.0202837,,Right Foot,,,"[34.5, 15.1]",Ground Pass,,45.87821,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Center Back,156,Arsenal WFC,968,['3922c827-d3e7-4b37-973c-5710f9380917'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:42.126,Pass,
,,,,,,,,,,,,,,,1.069795,,,,,,,,,,,09e50686-481e-4568-b41d-b68c4eda8683,3087,,,"[49.6, 14.5]",3775560,82,,,,,2.3224993,,Left Foot,,,"[41.0, 23.7]",Ground Pass,,12.593649,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Center Back,156,Arsenal WFC,968,['419006fd-57b0-4c02-bb50-ed1b7f00ac5e'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:50.342,Pass,
,,,,,,,,,,,,,,,2.1581,,,,,,,,,,,aebf865f-40cc-49fc-a105-b91e0b1243f6,3090,,,"[41.0, 23.4]",3775560,82,,,,,1.1761415,,Right Foot,,,"[62.7, 75.5]",Ground Pass,,56.43846,,,Carlotte Wubben-Moy,49697.0,,,True,,,,2,From Throw In,Leah Williamson,18999.0,Center Back,156,Arsenal WFC,968,['6c91999c-6c90-4a16-a23a-19e9f53f1201'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:53.229,Pass,
,,,,,,,,,,,,,,,0.9928,,,,,,,,,,,5713bd36-ec0c-4819-b61d-649ec7063901,3093,,,"[64.8, 76.9]",3775560,82,,,,,0.032246884,,Right Foot,,,"[77.2, 77.3]",Ground Pass,,12.40645,,,Caitlin Jade Foord,11338.0,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Center Back,156,Arsenal WFC,968,['e9086ead-2355-47cb-84c7-3491b6493612'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:56.341,Pass,
,,,,,,,,,,,,,,,1.5003,,,,,,,,,,,e78ac607-6995-4153-88c9-40399a713435,3096,,,"[74.5, 65.8]",3775560,82,,,,,-2.9562447,,Right Foot,,,"[61.7, 63.4]",Ground Pass,,13.023056,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Right Wing Back,156,Arsenal WFC,968,['da226f88-d48e-4ab5-bdf4-6169a1d1bfd2'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:37:59.656,Pass,
,,,,,,,,,,,,,,,1.7568,,,,,,,,,,,5192626a-fe54-4289-a58d-488b01ca7718,3099,,,"[70.3, 59.0]",3775560,83,,,,,0.8693753,,Right Foot,,,"[83.9, 75.1]",Ground Pass,,21.07534,,,Caitlin Jade Foord,11338.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Center Back,156,Arsenal WFC,968,['64225579-f9db-4bd2-a122-7f89ad7a16da'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:04.648,Pass,
,,,,,,,,,,,,,,,2.416497,,,,,,,,,,,7fa6a224-8464-4315-9dbf-4d87e46194e2,3102,,,"[91.3, 75.5]",3775560,83,,,,,-1.0626476,,Right Foot,True,,"[113.8, 35.1]",High Pass,,46.242947,Incomplete,,Vivianne Miedema,15623.0,,,True,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Right Wing Back,156,Arsenal WFC,968,"['35c51e01-1ab2-46f2-9c74-4fe9eb77d225', 'bbcd43ea-87f0-45d1-8452-b6a531902c58']",8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:08.241,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,491fc796-f8b4-45b1-998f-d5bbaafaeb24,3106,,,"[12.7, 52.7]",3775560,83,,,,,0.6119024,,Keeper Arm,,,"[29.8, 64.7]",Low Pass,,20.890429,,,Chloe Arthur,10193.0,,,,,,,2,From Keeper,Lisa Weiß,38317.0,Goalkeeper,157,Aston Villa,2647,['73674b58-a4c0-4fd2-8ed7-ab7a0dc2ae11'],12,,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:12.175,Pass,
,,,,,,,,,,,,,,,4.486761,,,,,,,,,,,2b1e554b-ce4e-478c-9fed-00c6ca51c5cb,3109,,,"[37.2, 64.3]",3775560,83,,,,,-0.3048471,,Right Foot,,,"[106.8, 42.4]",High Pass,,72.96417,Incomplete,,Stine Larsen,10102.0,,,,,,,2,From Keeper,Chloe Arthur,10193.0,Right Center Midfield,157,Aston Villa,2647,"['a1c18d31-a15e-4071-aee5-e92d77bc742c', 'd952b1a5-dff3-469e-9d14-6b0e84806bec']",15,,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:15.666,Pass,
,,,,,,,,,,,,,,,2.2898,,,,,,,,,,,683f68ce-fc8f-4761-8825-024bc507b013,3113,,,"[19.7, 38.4]",3775560,83,,,,,-0.64675844,,Right Foot,,,"[49.1, 16.2]",Ground Pass,,36.840195,,,Kim Little,15616.0,,,,,,,2,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,158,Arsenal WFC,968,['ffcd45ba-6351-4f16-a3c9-b804fc0d8ca6'],21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:21.388,Pass,
,,,,,,,,,,,,,,,2.0432,,,,,,,,,,,476d3dae-32b5-45e2-9d3a-73dfebb7c6c3,3116,,,"[54.7, 14.1]",3775560,83,,,,,-0.967047,,Right Foot,,,"[62.7, 2.5]",Ground Pass,,14.091132,,,Stephanie-Elise Catley,5000.0,,,,,,,2,Regular Play,Kim Little,15616.0,Right Center Midfield,158,Arsenal WFC,968,['3652fd58-9f9f-4923-b48a-ff46e57bedc8'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:25.388,Pass,
,,,,,,,,,,,,,,,1.800037,,,,,,,,,,,efd19dc6-0056-4f19-a825-d936d64fc114,3118,,,"[63.5, 4.2]",3775560,83,,,,,0.61285716,,Left Foot,,,"[91.8, 24.1]",High Pass,,34.59624,Incomplete,,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Center Back,158,Arsenal WFC,968,"['4bc38076-db44-4874-9375-aa5dfb9be2e4', 'c899e460-a9d1-4f6a-ad5d-af55427dfae1']",27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:27.431,Pass,
,,,,,,,,,,,,,,,1.001643,,,,,,,,,,,3319ddd7-54a3-4031-9580-2b2b621cc578,3124,,,"[94.4, 35.4]",3775560,83,,,,True,0.13758674,,,,,"[100.9, 36.3]",Low Pass,,6.5620117,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,Recovery,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,159,Aston Villa,2647,"['af5a87cf-9bfb-4322-ac14-16f7982e7c31', 'cb369f25-83f0-4cf4-8ac3-7f3398c92f72', 'e2c3600e-3a68-4531-87ef-223bb2ab9a6f']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:38:32.401,Pass,True
