ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.307554,,,,,,,,,,,,,9636ffe2-d367-4501-b199-6de703361bc9,3262,,,"[20.9, 35.9]",3775543,73,,,,,0.43358147,,Left Foot,,,"[42.5, 45.9]",,Ground Pass,,23.80252,,,Inessa Kaagman,15579.0,,,,,,2,From Throw In,Felicity Gibbons,16392.0,Left Back,162,Arsenal WFC,968,['8525dfb4-c4fd-4110-8c3e-d75644a26227'],32,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:32.770,Pass,
,,,,,,,,,,,,,1.56814,,,,,,,,,,,,,243d3f51-4e1e-4123-ab1b-3f0eae7689c8,3265,,,"[42.5, 45.9]",3775543,73,,,,,-0.29271308,,Left Foot,,,"[57.1, 41.5]",,Ground Pass,,15.248607,,Incomplete,Kayleigh Green,16400.0,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Left Center Forward,162,Arsenal WFC,968,"['0b399abc-1e30-4f2c-b8e5-c50110d102cb', 'efc4404c-2782-495b-a385-80550d15ccd5']",34,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:34.575,Pass,
,,,,,,,,,,,,,1.418154,,,,,,,,,,,,,428bed88-7a62-42bf-bacc-7b24f498fa2f,3269,,,"[63.0, 41.1]",3775543,73,,,,,0.44707453,,Right Foot,,,"[77.6, 48.1]",,Ground Pass,,16.191357,,,Bethany Mead,15619.0,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,162,Arsenal WFC,968,['a6777a98-e2ab-40c8-9182-a8db3d5d8834'],36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:36.584,Pass,
,,,,,,,,,,,,,2.799506,,,,,,,,,,,,,721711a1-b89d-4075-9895-8470a9ea8f98,3272,,,"[75.8, 50.2]",3775543,73,,,,,1.7673216,,Right Foot,,,"[71.4, 72.3]",,Ground Pass,,22.533752,,,Carlotte Wubben-Moy,49697.0,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,162,Arsenal WFC,968,['c408de2f-aac6-4181-9b6f-35f61e91d415'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:39.469,Pass,
,,,,,,,,,,,,,1.338558,,,,,,,,,,,,,780180d3-fdd1-458f-ab06-efe8f7cfd328,3275,,,"[77.2, 66.3]",3775543,73,,,,,-2.0023694,,Right Foot,,,"[70.2, 51.1]",,Ground Pass,,16.734396,,,Lia Wälti,10405.0,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,162,Arsenal WFC,968,['20af7a0d-f249-4e28-84a3-2aa0758e649c'],43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:43.973,Pass,
,,,,,,,,,,,,,1.792958,,,,,,,,,,,,,8f5093f4-3055-4910-bb23-411e4642652f,3278,,,"[67.9, 41.1]",3775543,73,,,,,-1.4208511,,Left Foot,,,"[70.0, 27.2]",,Ground Pass,,14.057738,,,Viktoria Schnaderbeck,10235.0,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,162,Arsenal WFC,968,['f2b74ec5-9cb2-4eae-b00b-6ac660454cbe'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:47.219,Pass,
,,,,,,,,,,,,,1.63989,,,,,,,,,,,,,fbb1cb3b-b90e-402c-969c-bd19079cf26d,3281,,,"[72.2, 22.3]",3775543,73,,,,,-0.77487224,,Right Foot,,,"[91.4, 3.5]",,Ground Pass,,26.871546,,,Caitlin Jade Foord,11338.0,,,,,,2,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,162,Arsenal WFC,968,['2eaa20ec-ee05-4ee9-a1d7-a56fb743d516'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:50.295,Pass,
,,,,,,,,,,,,,1.165274,,,,,,,,,,,,,ee128c9d-ed74-4a4a-a056-9b6a86aa8f9d,3287,,,"[120.0, 0.1]",3775543,74,,,,,2.8016622,,Right Foot,,,"[111.8, 3.0]",,Ground Pass,,8.6977005,,,Katie McCabe,15620.0,,,,,Corner,2,From Corner,Caitlin Jade Foord,11338.0,Left Wing,163,Arsenal WFC,968,['ce81f260-12cb-477a-b0ee-638aafac0aa8'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:19.401,Pass,
,,,,,,,,,,,,,5.450552,,,,,,,,,,,,,4d8ae1bd-e117-4027-9192-08261119bbb5,3292,,,"[116.4, 22.1]",3775543,74,,,,,1.7137538,,Left Foot,True,,"[110.7, 61.7]",,High Pass,,40.008125,,Incomplete,Leah Williamson,18999.0,,,,,,2,From Corner,Katie McCabe,15620.0,Left Back,163,Arsenal WFC,968,"['44b7dbc9-3871-4c81-8288-c7662fd62946', 'fd04ea29-36d9-4e2b-bef6-2e02316b8eaf']",23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:23.421,Pass,
,,,,,,,,,,,,,1.18375,,,,,,,,,,,,,5a942522-445c-471a-8205-68a95b44d04e,3296,,,"[15.9, 7.8]",3775543,74,,,,,0.025504673,,Left Foot,,,"[35.5, 8.3]",,Ground Pass,,19.606377,,,Kayleigh Green,16400.0,,,,,,2,From Corner,Felicity Gibbons,16392.0,Left Back,163,Arsenal WFC,968,['07019b14-ea6f-420b-837d-e950ec255a8c'],30,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:30.595,Pass,
,,,,,,,,,,,,,1.609842,,,,,,,,,,,,,4aa1f0a5-b233-430f-8faa-b211f90c53ea,3301,,,"[78.1, 80.0]",3775543,74,,,,,-0.45093644,,,,,"[87.6, 75.4]",,Low Pass,,10.555094,,,Vivianne Miedema,15623.0,,,,,Throw-in,2,From Throw In,Carlotte Wubben-Moy,49697.0,Right Back,164,Arsenal WFC,968,['592063f5-9b6d-49d3-ba4e-d60baa6f7bce'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:39.376,Pass,
,,,,,,,,,,,,,2.107769,,,,,,,,,,,,,d63a1eee-0310-4da6-a7db-abfb1baf59a5,3307,,,"[86.4, 75.4]",3775543,74,,True,,,-1.8590865,,Right Foot,,,"[82.1, 60.9]",,Ground Pass,,15.124153,,,Leah Williamson,18999.0,,,,,Free Kick,2,From Free Kick,Carlotte Wubben-Moy,49697.0,Right Back,165,Arsenal WFC,968,['afe52d00-dee8-4649-bd32-5bb863d5b3d7'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:55.401,Pass,
,,,,,,,,,,,,,1.390363,,,,,,,,,,,,,eb8986ba-2183-4d5c-aa8c-f04ad64a9f60,3309,,,"[82.1, 60.9]",3775543,74,,True,,,-1.9674238,,Right Foot,,,"[64.3, 18.4]",,Ground Pass,,46.077,,,Viktoria Schnaderbeck,10235.0,,True,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,165,Arsenal WFC,968,['589313fc-a09e-4fdc-9837-795e9d7a0671'],57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:57.699,Pass,
,,,,,,,,,,,,,1.661593,,,,,,,,,,,,,d3c893b3-1a8d-4ad3-a15f-7ec5ce18e5df,3311,,,"[64.3, 18.4]",3775543,75,,,,,0.088749304,,Right Foot,,,"[87.9, 20.5]",,High Pass,,23.693249,,,Danielle van de Donk,10658.0,,,,,,2,From Free Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,165,Arsenal WFC,968,['6122cd94-2b8a-4b68-9ee2-26d0f958ed98'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:00.050,Pass,
,,,,,,,,,,,,,1.243582,,,,,,,,,,,,,99d4dc09-ba2a-411c-9115-ec99dda033c1,3318,,,"[75.1, 20.7]",3775543,75,,,,,-0.38441873,,Right Foot,,,"[97.1, 11.8]",,Low Pass,,23.732046,,,Caitlin Jade Foord,11338.0,,,,,Recovery,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,165,Arsenal WFC,968,"['210d92b7-c3a1-406b-a522-4c41de401475', '51ab4f28-fee7-430f-ad89-1036dfbfe8cc']",4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:04.872,Pass,True
,,,,,,,,,,,,,0.19624,,,,,,,,,,,,,d87c0067-87cc-4959-b6c8-ab68eedc9a3d,3321,,,"[114.1, 22.1]",3775543,75,,,,,1.359703,,Right Foot,,,"[114.4, 23.5]",,Low Pass,,1.4317821,,Incomplete,,,,,,,,2,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,165,Arsenal WFC,968,['c3adaeea-638f-42ea-b3f4-4b460d88024a'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:10.974,Pass,
,,,,,,,,,,,,,1.350326,,,,,,,,,,,,,70024bf5-da8a-4ef3-aaf8-5924fb218602,3323,,,"[120.0, 0.1]",3775543,75,,,,,1.7177734,,Right Foot,,,"[114.7, 35.9]",,High Pass,True,36.190193,,Incomplete,,,,,Inswinging,,Corner,2,From Corner,Bethany Mead,15619.0,Right Wing,166,Arsenal WFC,968,['70ce51d6-a71c-492a-a01e-ef36775aa2d0'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:38.820,Pass,
,,,,,,,,,,,,,1.105343,,,,,,,,,,,,,3a26a259-940e-47f0-bf7a-3d9c845b42d2,3325,,,"[24.3, 42.0]",3775543,75,,,,,-2.6575396,,Right Foot,,,"[14.6, 36.9]",,Ground Pass,,10.959015,,,Maya Le Tissier,22337.0,,,,,Recovery,2,Regular Play,Kayleigh Green,16400.0,Right Midfield,167,Brighton & Hove Albion WFC,965,['4c6c1082-1968-4d76-b773-6ef3b86b5b60'],42,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:42.656,Pass,
,,,,,,,,,,,,,1.402012,,,,,,,,,,,,,a69b94c8-0170-406a-9aa4-bb174297d083,3328,,,"[14.1, 34.6]",3775543,75,,,,,-1.1808785,,Right Foot,,,"[20.1, 20.0]",,Ground Pass,,15.784802,,,Felicity Gibbons,16392.0,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Right Back,167,Brighton & Hove Albion WFC,965,['d8d16815-03df-457c-acde-60f59d285ffc'],44,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:44.786,Pass,
,,,,,,,,,,,,,1.005287,,,,,,,,,,,,,d567bc35-9836-4755-8ed7-2676742dba80,3330,,,"[20.1, 20.0]",3775543,75,,,,,1.2774293,,Left Foot,,,"[23.0, 29.6]",,Ground Pass,,10.02846,,,Maya Le Tissier,22337.0,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,167,Brighton & Hove Albion WFC,965,['5365d2cd-7ae9-4964-acd3-fef241ec268c'],46,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:46.188,Pass,
,,,,,,,,,,,,,1.428451,,,,,,,,,,,,,9f49a708-fc88-44d6-9f03-b3e85ae28da5,3332,,,"[23.7, 27.1]",3775543,75,,,,,-0.5295896,,Left Foot,,,"[40.1, 17.5]",,Ground Pass,,19.003159,,,Kayleigh Green,16400.0,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Right Back,167,Brighton & Hove Albion WFC,965,['331d2cdd-b416-40f0-9f2b-645a3cad5960'],47,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:47.194,Pass,
,,,,,,,,,,,,,0.556297,,,,,,,,,,,,,5ac681b5-1890-4e83-8c06-4887e4b50c35,3336,,,"[36.7, 15.9]",3775543,75,,,,,-2.3267913,,Right Foot,,,"[33.4, 12.4]",,Ground Pass,,4.8104053,,Unknown,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Right Midfield,167,Brighton & Hove Albion WFC,965,['76832871-44f6-4661-a6d5-d48192bb88b8'],50,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:50.286,Pass,True
,,,,,,,,,,,,,1.0954,,,,,,,,,,,,,642f45db-bc24-48d9-b9ab-c5cafad49fbb,3339,,,"[27.9, 12.0]",3775543,75,,,,,1.2014626,,Left Foot,,,"[33.9, 27.5]",,Ground Pass,,16.62077,,,Denise O'Sullivan,5084.0,,,,,Free Kick,2,From Free Kick,Felicity Gibbons,16392.0,Left Back,168,Brighton & Hove Albion WFC,965,['c072c39f-20e6-4f43-a167-91a4cc3ab75e'],55,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:55.619,Pass,
,,,,,,,,,,,,,1.031142,,,,,,,,,,,,,0713749f-e8d4-4fe8-b6c5-b6c65ae0ce6c,3341,,,"[33.9, 27.5]",3775543,75,,,,,3.0231028,,Right Foot,,,"[21.3, 29.0]",,Ground Pass,,12.6889715,,,Rebekah Ashley Stott,4989.0,,,,,,2,From Free Kick,Denise O'Sullivan,5084.0,Right Center Midfield,168,Brighton & Hove Albion WFC,965,['8058cab0-1eb3-411e-b22b-c3ee8d4e1d3a'],56,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:56.714,Pass,
,,,,,,,,,,,,,1.563386,,,,,,,,,,,,,70951a4f-379d-42e5-af0c-cb39ab6ab2f4,3344,,,"[21.3, 29.0]",3775543,75,,,,,1.5100347,,Right Foot,,,"[22.9, 55.3]",,Ground Pass,,26.348625,,,Danique Kerkdijk,16383.0,,,,,,2,From Free Kick,Rebekah Ashley Stott,4989.0,Left Center Back,168,Brighton & Hove Albion WFC,965,['6eff58d5-8e65-4a20-b20b-013bb0341fd5'],58,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:58.628,Pass,
,,,,,,,,,,,,,2.283335,,,,,,,,,,,,,5e8026ca-415d-4922-90f3-1bd53aa196d9,3347,,,"[22.9, 55.3]",3775543,76,,,,,0.6751992,,Right Foot,,,"[49.5, 76.6]",,Ground Pass,,34.077118,,,Victoria Williams,16395.0,,,,,,2,From Free Kick,Danique Kerkdijk,16383.0,Right Center Back,168,Brighton & Hove Albion WFC,965,['b18ed1c9-296b-40d6-8426-be6dd040defa'],1,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:01.579,Pass,
,,,,,,,,,,,,,2.168195,,,,,,,,,,,,,54f50f4b-c1b1-4fa3-baa2-0255da71bfc3,3350,,,"[59.9, 79.0]",3775543,76,,,,,-1.0849125,,Right Foot,,,"[86.2, 29.2]",,High Pass,,56.318115,,Incomplete,Maya Le Tissier,22337.0,,True,,,,2,From Free Kick,Victoria Williams,16395.0,Left Center Midfield,168,Brighton & Hove Albion WFC,965,"['1b660a4e-8390-4123-bd8f-30df9bfba7c8', '3b613d10-4b35-44c0-9228-0f79352f8bf8']",5,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:05.472,Pass,
,,,,,,,,,,,,,1.866027,,,,,,,,,,,,,af77422e-c822-4405-b66a-c79621ec5015,3357,,,"[33.4, 54.4]",3775543,76,,,,,-2.869909,,Right Foot,,,"[19.4, 50.5]",,Ground Pass,,14.533066,,,Leah Williamson,18999.0,,,,,,2,Regular Play,Malin Gut,45156.0,Right Center Midfield,169,Arsenal WFC,968,['04c2b3b1-31b0-4d38-bef2-e8f7e9bb79c2'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:12.676,Pass,
,,,,,,,,,,,,,1.557737,,,,,,,,,,,,,1102dfca-cab1-48e7-9924-10bada6c3023,3360,,,"[19.4, 50.2]",3775543,76,,,,,-1.4352686,,Right Foot,,,"[22.7, 26.0]",,Ground Pass,,24.423964,,,Viktoria Schnaderbeck,10235.0,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,169,Arsenal WFC,968,['f83e2735-d74c-4a2d-95a8-560054cf6d6e'],15,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:15.187,Pass,
,,,,,,,,,,,,,1.229516,,,,,,,,,,,,,65fd3a46-f5e4-4cd4-ac92-f811feb85604,3363,,,"[25.1, 23.0]",3775543,76,,,,,-0.10827059,,Left Foot,,,"[48.1, 20.5]",,Ground Pass,,23.135471,,,Danielle van de Donk,10658.0,,,,,,2,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,169,Arsenal WFC,968,['7ad48dd1-3b19-457b-9750-6301185c0ba9'],17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:17.815,Pass,
,,,,,,,,,,,,,3.424262,,,,,,,,,,,,,bdb1376e-6214-4736-b15a-6813853d1abd,3366,,,"[48.1, 20.5]",3775543,76,,,,,1.6650048,,Right Foot,,,"[46.9, 33.2]",,Ground Pass,,12.756567,,,Lia Wälti,10405.0,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,169,Arsenal WFC,968,['58ff0210-7020-4ae7-9f60-c24d8cf41cfd'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:19.085,Pass,
,,,,,,,,,,,,,0.108296,,,,,,,,,,,,,9d4ec84f-2b1d-49ce-9434-53cd26bf1301,3373,,,"[68.6, 47.1]",3775543,76,,,,,0.0,,Right Foot,,,"[72.2, 47.1]",,Ground Pass,,3.6,,Incomplete,,,,,,,,2,Regular Play,Denise O'Sullivan,5084.0,Right Center Midfield,170,Brighton & Hove Albion WFC,965,['8881974c-333f-4429-a29f-8dd49ad9f136'],23,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:23.429,Pass,
,,,,,,,,,,,,,2.60688,,,,,,,,,,,,,fec6f4ba-6173-4793-857b-559fbb76a38b,3383,,,"[82.0, 77.8]",3775543,76,,,,,0.07841034,,Right Foot,,,"[110.0, 80.0]",,Ground Pass,,28.086296,,Out,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,170,Brighton & Hove Albion WFC,965,,40,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:40.284,Pass,
,,,,,,,,,,,,,1.158794,,,,,,,,,,,,,fd94a4aa-8cec-4ee9-8812-6671e3f8adaf,3386,,,"[9.4, 0.1]",3775543,77,,,,,0.07339732,,,,,"[23.0, 1.1]",,Low Pass,,13.636715,,,Danielle van de Donk,10658.0,,,,,Throw-in,2,From Throw In,Katie McCabe,15620.0,Left Back,171,Arsenal WFC,968,['5b58f3b3-9bea-4d67-8568-159b53bd8bf2'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:50.442,Pass,
,,,,,,,,,,,,,0.902022,,,,,,,,,,,,,4bda75d8-f928-4c8a-a52d-12930f15d32a,3390,,,"[20.6, 3.2]",3775543,77,,,,,-2.0899425,,Right Foot,,,"[19.4, 1.1]",,Ground Pass,,2.4186773,,,Katie McCabe,15620.0,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,171,Arsenal WFC,968,['efc21418-b1ab-4508-b918-5d5bd936ce70'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:52.993,Pass,
,,,,,,,,,,,,,3.1647,,,,,,,,,,,,,83e7f5f8-88ef-46e4-8682-d27d2255d182,3393,,,"[19.4, 1.1]",3775543,77,,,,,1.1558367,,Left Foot,,,"[35.7, 38.1]",,High Pass,,40.4313,,Incomplete,,,,,,,,2,From Throw In,Katie McCabe,15620.0,Left Back,171,Arsenal WFC,968,['9c90ae7f-96b7-45ae-bf25-ad7eeca68784'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:53.935,Pass,
,,,,,,,,,,,,,1.068252,,,,,,,,,,,,,9e8a6788-f1a9-4e67-b3c3-676d86df94c6,3396,,,"[77.9, 41.5]",3775543,77,,,,,3.12609,,Right Foot,,,"[65.0, 41.7]",,Ground Pass,,12.90155,,,Rebekah Ashley Stott,4989.0,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,172,Brighton & Hove Albion WFC,965,['00838cbb-67b5-413f-9445-f8e5e4a496b1'],58,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:58.725,Pass,
,,,,,,,,,,,,,0.714301,,,,,,,,,,,,,5452e9dd-3fa9-4384-9942-706723aac50c,3399,,,"[64.6, 40.8]",3775543,78,,,,,0.16611955,,Right Foot,,,"[81.3, 43.6]",,Ground Pass,,16.933104,,,Denise O'Sullivan,5084.0,,,,,,2,Regular Play,Rebekah Ashley Stott,4989.0,Left Center Back,172,Brighton & Hove Albion WFC,965,['174bb53f-53de-45f5-9519-4270c03ab403'],1,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:01.065,Pass,
,,,,,,,,,,,,,1.03966,,,,,,,,,,,,,d4b578fc-abbc-4ce4-a68c-2463027ca1c2,3402,,,"[81.3, 43.6]",3775543,78,,,,,1.7725587,,Right Foot,,,"[79.5, 52.4]",,Low Pass,,8.982204,,,Aileen Whelan,16374.0,,,,,,2,Regular Play,Denise O'Sullivan,5084.0,Right Center Midfield,172,Brighton & Hove Albion WFC,965,['fa0c7a72-15ed-4142-b1f5-8ecdfbc1e923'],1,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:01.787,Pass,
,,,,,,,,,,,,,0.7217,,,,,,,,,,,,,9f409802-7bd0-4c44-bafd-c056c70434ea,3404,,,"[79.5, 52.4]",3775543,78,,,,,-0.16644569,,Right Foot,,,"[92.0, 50.3]",,Low Pass,,12.675173,,,Megan Connolly,23413.0,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,172,Brighton & Hove Albion WFC,965,['e9695da2-6fd6-40e0-bd20-07a1418eb3a7'],2,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:02.827,Pass,
,,,,,,,,,,,,,0.55346,,,,,,,,,,,,,b7cf784f-b042-4cd0-8fb9-d551f8e8d610,3407,,,"[92.0, 50.3]",3775543,78,,,,,0.7266424,,Right Foot,,,"[98.3, 55.9]",,Low Pass,,8.429116,,Incomplete,Inessa Kaagman,15579.0,,,,,,2,Regular Play,Megan Connolly,23413.0,Right Center Forward,172,Brighton & Hove Albion WFC,965,"['6ec9e09f-a1e4-42ac-877c-616f32f1a28b', '956e218a-608f-49e9-b024-5215529eab8c']",3,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:03.673,Pass,
,,,,,,,,,,,,,2.100508,,,,,,,,,,,,,be6df764-781c-4e63-9e4e-ef5068bf392d,3410,,,"[77.4, 42.0]",3775543,78,,,,,-0.9467733,,Head,,,"[84.6, 32.0]",,High Pass,,12.322337,,,Denise O'Sullivan,5084.0,,,,,Recovery,2,Regular Play,Maya Le Tissier,22337.0,Right Back,172,Brighton & Hove Albion WFC,965,['4d7cdc35-550e-4d52-ade0-3dd691d94914'],6,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:06.943,Pass,
,,,,,,,,,,,,,1.065833,,,,,,,,,,,,,610c8995-ebf4-4a6b-b440-2ff7ff9e6ec5,3420,,,"[33.6, 52.3]",3775543,78,,,,,-0.25436807,,Right Foot,,,"[43.6, 49.7]",,Ground Pass,,10.332473,,,Ruby Mace,41812.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,173,Arsenal WFC,968,"['13707075-a7fb-48b2-a508-6beed300a770', '14bcdfdc-c708-442a-ae10-ae09fdafe934']",12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:12.223,Pass,True
,,,,,,,,,,,,,0.82862,,,,,,,,,,,,,0fd5b13c-187e-474f-a686-b6f76b541370,3424,,,"[43.0, 47.7]",3775543,78,,,,,-1.6064954,,Right Foot,,,"[42.7, 39.3]",,Ground Pass,,8.405355,,,Bethany Mead,15619.0,,,,,,2,Regular Play,Ruby Mace,41812.0,Left Wing,173,Arsenal WFC,968,['d6b75a9c-d96f-4edf-a72d-3e412a69a9e6'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:14.224,Pass,
,,,,,,,,,,,,,2.690642,,,,,,,,,,,,,218efc0b-20ca-43f1-a367-89ddd113406e,3427,,,"[52.2, 37.2]",3775543,78,,,,,0.11370496,,Left Foot,,,"[84.6, 40.9]",,Low Pass,,32.61058,,,Vivianne Miedema,15623.0,,,Through Ball,True,,2,Regular Play,Bethany Mead,15619.0,Right Wing,173,Arsenal WFC,968,['0d37ffbc-0b4c-4a5b-96fb-00dfe3da7512'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:16.855,Pass,
,,,,,,,,,,,,,1.339811,,,,,,,,,,,,,38ea215f-dae3-4b11-a352-b9a1aef033ad,3438,,,"[10.9, 15.4]",3775543,78,,,,,-0.42544964,,Right Foot,,,"[23.7, 9.6]",,Ground Pass,,14.052757,,,Inessa Kaagman,15579.0,,,,,Free Kick,2,From Free Kick,Megan Walsh,15709.0,Goalkeeper,175,Brighton & Hove Albion WFC,965,['a60db2de-77d5-4eba-bb3f-04b71b947364'],35,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:35.892,Pass,
,,,,,,,,,,,,,2.367971,,,,,,,,,,,,,493f993c-b3ac-432e-b81c-b3bd268b6a60,3442,,,"[27.1, 5.9]",3775543,78,,,,,0.25758833,,Left Foot,,,"[64.3, 15.7]",,High Pass,,38.469208,,,Geum-Min Lee,25453.0,,,,,,2,From Free Kick,Inessa Kaagman,15579.0,Left Center Forward,175,Brighton & Hove Albion WFC,965,"['a8042b30-ff2d-4e84-90ae-2b46edec3eab', 'cd5c1fa6-5404-4ca9-8bca-dace8b09c260']",38,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:38.720,Pass,True
,,,,,,,,,,,,,2.317172,,,,,,,,,,,,,7707e4f9-f1a6-4732-9f7d-26f1194a62ce,3446,,,"[64.6, 19.6]",3775543,78,,,,,1.217806,,Right Foot,,,"[69.5, 32.9]",,High Pass,,14.17392,,Incomplete,,,,,,,,2,From Free Kick,Geum-Min Lee,25453.0,Right Midfield,175,Brighton & Hove Albion WFC,965,['862f0e99-fd43-4a70-a5b4-2959c6c09be4'],42,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:42.294,Pass,
