ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.487012,,,,,,,,,,,,bd45eb84-daba-4475-95dd-b93af11f672a,44,,,"[81.7, 0.1]",3775619,0,,,,1.4288993,,,,,,"[83.4, 12.0]",,Low Pass,,12.020815,,,,Natasha Harding,15725.0,,,,,,Throw-in,1,From Throw In,Lily Woodham,15704.0,Left Back,4,Reading WFC,974,['162ce7c3-eb9b-452c-b4d9-271f6e8b7eea'],51,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:51.161,Pass,
,,,,,,,,,,,,,,0.799163,,,,,,,,,,,,ea7c26f7-34f4-4631-8997-442551562df8,48,,,"[84.8, 15.0]",3775619,0,,,,0.4291785,,Right Foot,,,,"[96.6, 20.4]",,Low Pass,,12.976903,,,,Jessica Fishlock,5016.0,,,,,,,1,From Throw In,Natasha Harding,15725.0,Left Center Forward,4,Reading WFC,974,"['8b4a8a6b-eb7e-462f-828d-53aa77eeb892', 'fabcd93c-77b1-4927-a3d5-822bf19453f3']",53,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:53.619,Pass,True
,,,,,,,,,,,,,,1.156715,,,,,,,,,,,,091d9b7a-6c01-480d-88cf-be91b07b3057,50,,,"[96.6, 20.4]",3775619,0,,,,1.1401038,,Left Foot,,,,"[100.0, 27.8]",,Low Pass,,8.143709,,,,Emma Harries,46635.0,,,,,,,1,From Throw In,Jessica Fishlock,5016.0,Right Defensive Midfield,4,Reading WFC,974,['b85fc359-bfc0-44dd-96dd-3cdc6087a106'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:54.418,Pass,
,,,,,,,,,,,,,,0.648368,,,,,,,,,,,,6c02781e-6c4c-4f9e-8d28-7132c00852e2,53,,,"[100.0, 27.8]",3775619,0,,,,2.465348,,Right Foot,,,,"[91.9, 34.3]",,Ground Pass,,10.385567,,,,Natasha Harding,15725.0,,,,,,,1,From Throw In,Emma Harries,46635.0,Right Center Forward,4,Reading WFC,974,['d0626979-04f4-4a95-a077-5d8d41e1b96b'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:56.192,Pass,
,,,,,,,,,,,,,,1.492896,,,,,,,,,,,,d3911e82-b11b-4e55-a706-0852879df6af,57,,,"[89.5, 33.3]",3775619,0,,,,1.7200838,,Right Foot,,,,"[85.8, 57.9]",,Ground Pass,,24.876696,,,,Kristine Leine,31628.0,,,,,,,1,From Throw In,Natasha Harding,15725.0,Left Center Forward,4,Reading WFC,974,['f28af5b4-9775-476f-9b51-29080aa369e1'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:58.137,Pass,
,,,,,,,,,,,,,,1.503546,,,,,,,,,,,,98289ae0-dba8-4825-8d5c-b9af0481300b,61,,,"[78.7, 59.6]",3775619,1,,,,-2.1495643,,Left Foot,,,,"[67.2, 42.0]",,Ground Pass,,21.024035,,,,Deanna Cooper,20061.0,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,4,Reading WFC,974,"['4701de00-1cb1-4f7d-a416-c29282575b94', 'd3b42a2e-921a-41e9-9fdb-ada52b2182a3']",0,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:00.434,Pass,True
,,,,,,,,,,,,,,1.689842,,,,,,,,,,,,fa862018-bec3-41dc-896b-b41e2e31b434,64,,,"[67.2, 41.7]",3775619,1,,,,-1.7220975,,Right Foot,,,,"[63.8, 19.4]",,Ground Pass,,22.557703,,,,Molly Bartrip,21021.0,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,4,Reading WFC,974,['9ac14951-4601-4a63-9994-71042b563d25'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:02.677,Pass,
,,,,,,,,,,,,,,1.126056,,,,,,,,,,,,32e6a929-e108-4e75-96a3-3fd43768ba8d,67,,,"[70.6, 18.4]",3775619,1,,,,-0.14707835,,Right Foot,,,,"[86.8, 16.0]",,Ground Pass,,16.376812,,,,Fara Williams,10251.0,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,4,Reading WFC,974,['f7eef543-579c-4c49-a12a-35def5ae3092'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:05.292,Pass,
,,,,,,,,,,,,,,1.560121,,,,,,,,,,,,27f402ae-b78f-4290-ae19-4b60867118f0,70,,,"[84.1, 20.8]",3775619,1,,,,1.4534342,,Right Foot,,,,"[86.8, 43.7]",,Low Pass,,23.05862,,,Incomplete,Kristine Leine,31628.0,,,,,,,1,From Throw In,Fara Williams,10251.0,Left Midfield,4,Reading WFC,974,"['21826f19-b054-4da0-acce-02c6a799e543', '5433f99f-bc93-4c16-8b7d-6fa435195cba']",8,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:08.974,Pass,
,,,,,,,,,,,,,,2.144578,,,,,,,,,,,,5d8ad6ae-32f9-4c6f-81b1-e339f17876e0,74,,,"[33.0, 38.7]",3775619,1,,,,0.2914568,,Right Foot,,,,"[58.0, 46.2]",,Ground Pass,,26.100767,,,Incomplete,Inessa Kaagman,15579.0,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,4,Reading WFC,974,"['27203e3f-48f3-4694-8a11-f899ef3a2fb6', '35c79515-f8dd-4041-b3f7-714e5afc7b3b']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:11.232,Pass,
,,,,,,,,,,,,,,2.551818,,,,,,,,,,,,27203e3f-48f3-4694-8a11-f899ef3a2fb6,76,,,"[62.1, 33.9]",3775619,1,,,,2.2083452,,Right Foot,,,,"[58.1, 39.3]",,Ground Pass,,6.720119,,,,Deanna Cooper,20061.0,,,,,,Recovery,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,4,Reading WFC,974,"['5d8ad6ae-32f9-4c6f-81b1-e339f17876e0', 'c69ac986-f16e-4973-bd4b-6f4e401b28e3']",13,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:13.377,Pass,
,,,,,,,,,,,,,,1.552337,,,,,,,,,,,,a6897521-1dd9-4507-bca3-bbc885a1d98b,79,,,"[54.0, 48.1]",3775619,1,,,,1.5228878,,Right Foot,,,,"[54.7, 62.7]",,Ground Pass,,14.616771,,,,Kristine Leine,31628.0,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,4,Reading WFC,974,"['c722d156-7b3f-4fb9-b176-8fe85d2f918b', 'd0369d3c-ddf3-44f2-b25a-f1e8a213e8e2']",15,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:15.929,Pass,True
,,,,,,,,,,,,,,1.813421,,,,,,,,,,,,65fcadbc-ee81-4f79-b6a6-ce654ab9339e,82,,,"[54.7, 62.7]",3775619,1,,,,-1.5579765,,Right Foot,,,,"[55.0, 39.3]",,Ground Pass,,23.401922,,,,Jessica Fishlock,5016.0,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,4,Reading WFC,974,['63f27144-48de-42ac-9a8a-0a498afc922c'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:18.189,Pass,
,,,,,,,,,,,,,,0.854846,,,,,,,,,,,,e7d518c0-c4a0-4d6b-9566-bd3bd40346bb,85,,,"[55.0, 39.3]",3775619,1,,,,-0.70575476,,Right Foot,,,,"[66.5, 29.5]",,Ground Pass,,15.109269,,,,Fara Williams,10251.0,,,,,,,1,From Throw In,Jessica Fishlock,5016.0,Right Defensive Midfield,4,Reading WFC,974,['5203bc52-cf15-42a8-b4f4-51c12906056c'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:20.630,Pass,
,,,,,,,,,,,,,,1.791765,,,,,,,,,,,,46be351a-880b-4118-a9f0-65554960d2e2,88,,,"[66.5, 29.5]",3775619,1,,,,-2.5586236,,Right Foot,,,,"[52.7, 20.4]",,Ground Pass,,16.530275,,,,Molly Bartrip,21021.0,,,,,,,1,From Throw In,Fara Williams,10251.0,Left Midfield,4,Reading WFC,974,['2e570cf9-38c6-4f4a-a70a-d6643c1b5291'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:21.627,Pass,
,,,,,,,,,,,,,,1.549091,,,,,,,,,,,,03c239c7-a599-41b1-843b-65a3e8ed9e8e,91,,,"[63.5, 22.8]",3775619,1,,,,2.109364,,Left Foot,,,,"[54.0, 38.7]",,Ground Pass,,18.52188,,,,Deanna Cooper,20061.0,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,4,Reading WFC,974,['0308a77b-6e3f-4a52-844b-6ffb8ed62fb1'],25,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:25.672,Pass,
,,,,,,,,,,,,,,1.420986,,,,,,,,,,,,d9749623-5953-4d3f-8f19-c1100cc8a3ca,93,,,"[54.0, 38.7]",3775619,1,,,,0.73558605,,Right Foot,,,,"[71.9, 54.9]",,Ground Pass,,24.142286,,,,Angharad James,15577.0,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,4,Reading WFC,974,['2ab2ebb2-b9a5-486c-a63a-cd7617d82c8e'],27,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:27.221,Pass,
,,,,,,,,,,,,,,1.777335,,,,,,,,,,,,8074f3af-ea3d-4b3b-af2d-38954cff4691,96,,,"[71.9, 54.9]",3775619,1,,,,0.7975433,,Right Foot,,,,"[84.1, 67.4]",,Ground Pass,,17.466825,,,,Kristine Leine,31628.0,,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,4,Reading WFC,974,['593e352c-af49-4932-a9ae-ec80144f1ba9'],29,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:29.362,Pass,
,,,,,,,,,,,,,,2.719794,,,,,,,,,,,,2954b6dc-8977-4421-b643-2caa3bd2c8cc,99,,,"[96.9, 70.1]",3775619,1,,,,-0.051767178,,Right Foot,,,,"[116.2, 69.1]",,Ground Pass,,19.32589,,,,Amalie Vevle Eikeland,26570.0,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,4,Reading WFC,974,['1d00ecd1-d4e9-461a-bd79-887cd33ae54c'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:32.227,Pass,
,,,,,,,,,,,,,,1.708774,,,,,,,,,,,,214ada0f-d16e-417f-890d-78086cb65e5f,101,,,"[116.2, 69.1]",3775619,1,,,,-1.5317101,,Right Foot,,,,"[116.9, 51.2]",,High Pass,,17.913681,,,Pass Offside,Natasha Harding,15725.0,,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Right Midfield,4,Reading WFC,974,['474763e0-1b70-4a74-b76d-442b7a80122b'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:34.947,Pass,
,,,,,,,,,,,,,,2.859657,,,,,,,,,,,,627e2d6e-487b-4a92-af47-f3845dd3dd7c,103,,,"[6.1, 36.1]",3775619,2,,,,-0.88269585,,Right Foot,,,,"[30.6, 6.3]",,High Pass,,38.57836,,,,Felicity Gibbons,16392.0,,,,,,Free Kick,1,From Free Kick,Cecilie Fiskerstrand,24370.0,Goalkeeper,5,Brighton & Hove Albion WFC,965,['d45da726-4340-489b-a534-ac89565757ff'],2,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:02.499,Pass,
,,,,,,,,,,,,,,1.713549,,,,,,,,,,,,dafbd5e3-6fd5-44cf-8fe0-d21aebad6f3a,105,,,"[31.6, 8.3]",3775619,2,,,,0.89255583,,Left Foot,,,,"[42.8, 22.2]",,Ground Pass,,17.85077,,,,Denise O'Sullivan,5084.0,,,,,,,1,From Free Kick,Felicity Gibbons,16392.0,Left Back,5,Brighton & Hove Albion WFC,965,['56216c38-7ae2-49f7-b80e-86b200b855fb'],5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:05.359,Pass,
,,,,,,,,,,,,,,1.410704,,,,,,,,,,,,3b907637-d857-4f69-9727-8247dbfb3003,114,,,"[42.4, 18.1]",3775619,2,,,,1.8769232,,Right Foot,,,,"[36.3, 37.4]",,Ground Pass,,20.241047,,,,Danielle Buet,20034.0,,,,,,,1,From Free Kick,Denise O'Sullivan,5084.0,Left Defensive Midfield,5,Brighton & Hove Albion WFC,965,"['ca9f82d7-78c2-4249-a5b5-12cf9b0898b3', 'feb499f4-aa02-46ce-9fe1-5e5d4cd37796']",10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:10.997,Pass,True
,,,,,,,,,,,,,,2.255184,,,,,,,,,,,,ac38038d-6a51-486e-bac2-807d6826ea45,123,,,"[7.0, 36.1]",3775619,2,,,,-0.40600106,,Right Foot,,,,"[50.5, 17.4]",,High Pass,,47.34913,,,Incomplete,Felicity Gibbons,16392.0,,,,,,Goal Kick,1,From Goal Kick,Cecilie Fiskerstrand,24370.0,Goalkeeper,6,Brighton & Hove Albion WFC,965,"['7d1b909b-1f53-4a0d-a417-fba9e96544f2', '8e576745-da02-4755-b3d2-ffd7fc420447']",40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:40.907,Pass,
,,,,,,,,,,,,,,2.130459,,,,,,,,,,,,8e576745-da02-4755-b3d2-ffd7fc420447,125,,,"[69.6, 62.7]",3775619,2,,,,-1.929567,,Head,,,,"[64.5, 49.1]",,High Pass,,14.524806,,,Incomplete,Deanna Cooper,20061.0,,,,,,Recovery,1,From Goal Kick,Amalie Vevle Eikeland,26570.0,Right Midfield,6,Brighton & Hove Albion WFC,965,"['7189d837-7804-440f-a370-70b744c45ce6', '772125fa-d7de-4318-8369-ca3a76e33394', 'ac38038d-6a51-486e-bac2-807d6826ea45']",43,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:43.162,Pass,
,,,,,,,,,,,,,,2.774529,,,,,,,,,,,,deb4c450-def6-44ba-9796-3836a0a5b818,131,,,"[55.9, 37.4]",3775619,3,,,,-0.5236218,,Right Foot,,,,"[106.3, 8.3]",,High Pass,,58.19768,,,,Felicity Gibbons,16392.0,,,,,,Free Kick,1,From Free Kick,Victoria Williams,16395.0,Left Center Back,7,Brighton & Hove Albion WFC,965,['ca8e5d17-9c68-47ce-8ad5-03032ba20d82'],10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:10.029,Pass,
