50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.093046,,,,,,,,,,,,,,88178fa1-fcec-437f-8dd0-86c0ea49d0b4,3473,,"[107.4, 65.2]",2275056,92,,,,,-1.2566792,87a4a2b2-8e11-4db2-8ddf-3e9b9f4cdfdd,Right Foot,True,,"[113.8, 45.5]",Ground Pass,,20.713522,,,Molly Pike,31564.0,True,,,,,2,From Counter,Hannah Cain,18253.0,Center Forward,229,Everton LFC,967,['39941a62-8d1d-4e43-9eca-9e23ebcd871c'],21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:21.308,Pass,
,,,,,,,,,,,,,,,,,0.510861,,,,,,,,,,,,,,ae467b3b-8be7-4260-88e7-2a32651688b5,3478,,"[120.0, 80.0]",2275056,92,,,,,-2.1910458,,Right Foot,,,"[117.5, 76.5]",Ground Pass,,4.3011627,,,Chantelle Boye-Hlorkah,15556.0,,,,,Corner,2,From Corner,Molly Pike,31564.0,Left Center Midfield,230,Everton LFC,967,['2e55c1fd-4196-4820-8752-738034df8f15'],49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:49.037,Pass,
,,,,,,,,,,,,,,,,,0.727672,,,,,,,,,,,,,,7dea9d23-7f1d-4990-ae80-64399b3fd907,3484,,"[112.6, 80.0]",2275056,93,,,,,-1.9922155,,,,,"[110.0, 74.2]",High Pass,,6.3560996,,,Molly Pike,31564.0,,,,,Throw-in,2,From Throw In,Esme Beth Morgan,4649.0,Right Back,231,Everton LFC,967,['0acadc86-a70e-4768-bd54-2d59ca2c3d7a'],3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:48:03.691,Pass,
,,,,,,,,,,,,,,,,,1.319867,,,,,,,,,,,,,,1d46b2ac-c2d9-4030-a51e-f91f1a2d2832,3486,,"[109.6, 74.2]",2275056,93,,,,,0.42758077,,Head,,,"[117.5, 77.8]",Low Pass,,8.68159,Unknown,,,,,,,,,2,From Throw In,Molly Pike,31564.0,Left Center Midfield,231,Everton LFC,967,,4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:48:04.418,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526aedb-0011-4fa8-a8c0-9a5ac27397e3,6,,"[51.5, 41.1]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kika van Es,10651.0,Right Center Back,2,Everton LFC,967,['05357150-a566-400e-b9fc-bd5b758bec4d'],1,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:01.605,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2bf141-990e-4db9-a029-00511f6bc3af,8,,"[90.3, 3.8]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Chantelle Boye-Hlorkah,15556.0,Left Wing,2,Everton LFC,967,['84c4e2f2-ad06-4afc-a66c-8a8c01a261f1'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:05.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf2f9f7d-751e-41d0-a542-e9b4bdb16699,11,,"[26.7, 77.9]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhiannon Roberts,19779.0,Left Defensive Midfield,3,Liverpool WFC,966,"['2a2cebc4-fb60-4471-abac-44713b442f64', 'c270954b-701b-4b8e-9bf7-6ea3d3634039']",12,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:12.942,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c68627-5feb-4526-b33c-86157456406d,18,,"[97.6, 7.7]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Left Center Midfield,4,Everton LFC,967,['ad8d1a9f-2a26-4de7-aa54-26aa99af7055'],16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:16.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29a47db8-1a50-4926-a5ce-ae99ad9474c8,22,,"[105.3, 10.3]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elise Hughes,21230.0,Center Forward,5,Everton LFC,967,"['5fa96d77-020e-4e8f-86ad-9d539161cb52', 'ad94af9b-a091-43e9-850e-3546e93c69be']",26,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:26.852,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3281dd-8ce5-4696-85b0-b9a6830f6f24,24,,"[97.6, 1.9]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Back,5,Everton LFC,967,['a8cb1d6b-3d2e-4c86-ad6a-a2b55f046c40'],28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:28.515,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1573f5-b3af-48db-a20a-44bd7dcbf30b,31,,"[27.2, 72.5]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Center Attacking Midfield,6,Liverpool WFC,966,['b139c07e-59a4-4521-b44c-ec8ff6f7ab94'],41,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:41.014,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb40823-733c-465d-b71d-bbbd950cc1f9,34,,"[103.4, 5.9]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elise Hughes,21230.0,Center Forward,6,Liverpool WFC,966,['e80c1772-6c5e-4e78-8599-aceecf2030cb'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:42.650,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa006c0-873f-403f-90c9-2b1d9a1ad9a6,36,,"[43.7, 69.7]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,6,Liverpool WFC,966,['c247bc6d-19ac-4b3f-ba83-98935d5c1cc6'],44,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:44.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71420dcd-2cbf-4d2c-b8db-d094bf1f6120,41,,"[34.2, 69.0]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Center Attacking Midfield,6,Liverpool WFC,966,['128383c9-9262-42aa-a92a-b60949a98f0a'],46,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:46.997,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4af35675-62f1-44b6-a183-162746898cd7,45,,"[89.8, 72.0]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,6,Liverpool WFC,966,['15654251-9ffc-43a9-a060-a572853b1d6e'],51,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:51.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b3d28fa-1c2b-4bbd-8c13-dfc3eb631ee4,47,,"[8.1, 33.0]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,7,Everton LFC,967,"['6ff2c75f-7663-4dca-8fe9-7a67d8723ff6', 'e4c7a6ea-3c26-4b63-bd4d-d5016ac37f6d']",53,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:53.286,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca58fca9-5a99-4c25-9647-23387e66b706,50,,"[20.3, 14.7]",2275056,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,7,Everton LFC,967,['1f40f67f-b067-4645-9152-9ba2cd19b8ab'],56,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:56.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff296f8-a239-49d6-8052-e0613bff632c,54,,"[92.9, 72.9]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Center Attacking Midfield,8,Liverpool WFC,966,['2b5483d3-eb33-4711-8288-2af74d7185d2'],2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:02.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4852ed-f02e-4574-a890-afe183bab9a3,64,,"[23.7, 52.5]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kika van Es,10651.0,Right Center Back,10,Everton LFC,967,['2ccc0bd1-c1c5-4c9f-b898-ce3d4296f9c2'],29,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:29.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359f7c1-f114-4941-ab0c-8e6e6ae15a75,66,,"[15.3, 44.2]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,10,Everton LFC,967,['a5994525-e67a-4e03-9ad1-55f7815e57f0'],33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:33.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eb232b0-c3a3-4439-8c6b-cfa5132a7704,68,,"[23.7, 57.0]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kika van Es,10651.0,Right Center Back,10,Everton LFC,967,['6c4fb528-be23-41a5-a103-40e9882636f9'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:36.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea432b6e-ef9e-45be-80e8-8f971faae2f0,72,,"[78.1, 66.4]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elise Hughes,21230.0,Center Forward,10,Everton LFC,967,['109bdb9f-7ed2-4435-b260-d09814f115be'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:42.403,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb83acf3-6690-454d-9499-8d0842a2d179,75,,"[77.1, 57.7]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Hope,16386.0,Right Center Midfield,10,Everton LFC,967,['bb1a1fa0-1ba5-484b-84f8-6c41229c1fec'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:42.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf8bf5b-27af-4748-b095-32eb73d6a696,79,,"[86.4, 73.1]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elise Hughes,21230.0,Center Forward,10,Everton LFC,967,"['f8c82c56-0fa6-468c-b2f9-ccd8d0840cab', 'fd14052f-2132-41a3-b53a-0c560b8124c1']",46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:46.449,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d98b0305-53cc-4b34-ac76-feb820a53b89,82,,"[110.1, 69.9]",2275056,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Hope,16386.0,Right Center Midfield,10,Everton LFC,967,['e5c7a177-7ec4-4e43-a0fd-b637d90e8bdd'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:54.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470c913d-a502-4aac-b1bf-886be85f89ab,89,,"[110.4, 66.4]",2275056,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elise Hughes,21230.0,Center Forward,11,Everton LFC,967,"['6c0fba85-541f-4928-93a8-c429b4cbc24b', '93c49fa9-c474-4378-8df3-1889decfa5f6']",9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:09.455,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4047bb7-ec84-474e-8535-4785421f0fd8,100,,"[86.4, 28.7]",2275056,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Melissa Lawley,15547.0,Right Wing,12,Liverpool WFC,966,['1a19efb0-6bf8-4311-8d48-1f3949cddf75'],19,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:19.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb8a9e71-96ef-4ada-aca7-7b274174cfca,107,,"[55.3, 43.7]",2275056,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rhiannon Roberts,19779.0,Left Defensive Midfield,12,Liverpool WFC,966,['8ef5d149-9052-418a-9a0a-a60409a05e34'],44,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:44.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aab664e0-caf9-4840-b706-f20cff371586,110,,"[37.6, 60.7]",2275056,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rebecca Jane,18144.0,Right Back,12,Liverpool WFC,966,['a4090ff3-e64d-4071-9deb-e87f2be00297'],47,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:47.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be636cd0-a431-4369-b40d-7cb74a779c9a,114,,"[44.4, 50.1]",2275056,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jade Bailey,21854.0,Right Defensive Midfield,12,Liverpool WFC,966,"['9cef969d-a2b5-454f-a6eb-b7a1931575fa', 'b4301b4b-c718-4aa9-88ff-a568f1171b08']",50,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:50.275,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e17ee190-5b40-4367-8197-c4f04f81a6c6,118,,"[52.2, 74.5]",2275056,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Melissa Lawley,15547.0,Right Wing,12,Liverpool WFC,966,"['80f74ab1-9d89-4ac2-9252-594a3e406105', 'd06bc3dd-48ca-463f-a126-5d8194f922df']",52,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:52.091,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87520968-9d9f-4be4-82ef-042e1aac7566,122,,"[57.2, 16.2]",2275056,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Leigh-Anne Robe,15630.0,Left Back,12,Liverpool WFC,966,['34c19c6e-2596-4005-b656-9fed72fa49b4'],59,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:59.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2ca9af-61f4-4f45-a26b-033175500264,125,,"[77.5, 4.3]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Niamh Charles,15631.0,Left Wing,12,Liverpool WFC,966,['c0dea97b-5ef0-425b-8101-5e92066b2fc4'],2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:02.339,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb42500e-e040-4c0a-8854-5ef9cafd1665,129,,"[103.7, 37.3]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Melissa Lawley,15547.0,Right Wing,12,Liverpool WFC,966,['0d490a57-a4f9-4abd-b2c0-6a90c8c45351'],9,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:09.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2c811ce-c07c-459a-bc4b-4a8d0079af4f,137,,"[20.4, 21.3]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,14,Everton LFC,967,['dbf784c9-d233-4b03-af40-c1ffdfd524ad'],26,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:26.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef7ef066-782e-47ec-aa33-955c78d519e6,140,,"[20.6, 52.2]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kika van Es,10651.0,Right Center Back,14,Everton LFC,967,['0205fc31-28ff-4cf0-bcf4-1d0acb5a98d5'],31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:31.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc22cf8-8bd4-4b3e-9e90-8e3739d8b7d9,143,,"[11.8, 43.6]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,14,Everton LFC,967,['36a13509-0f17-477a-9a78-c1012cb0ba40'],35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:35.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17813f1-6cbf-443c-8924-fb1b008654a2,146,,"[21.1, 18.9]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,14,Everton LFC,967,['8c6ee9d2-f8de-4ccd-ac78-4908836a5ce1'],38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:38.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9138225f-ccc1-4a89-9f1a-5b7407856ea4,149,,"[51.7, 2.8]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danielle Turner,15571.0,Left Back,14,Everton LFC,967,['9fcb4c24-dfd4-4ed2-bfa3-45c9cfba2351'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:42.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e844ff63-7bd2-4833-ab73-96fca0fbdd99,153,,"[36.7, 5.6]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,14,Everton LFC,967,['1e12173a-e003-42c2-b085-186db885ae9d'],44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:44.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be2afd33-02c6-464e-b961-d24a4905a218,155,,"[60.1, 5.2]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chantelle Boye-Hlorkah,15556.0,Left Wing,14,Everton LFC,967,['92f3c3a2-f47f-4014-bcdf-4cdcdd91fa44'],45,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:45.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d19f7e65-3491-41e6-a132-1bfbeb3566ba,160,,"[78.3, 73.7]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Courtney Sweetman-Kirk,15611.0,Center Forward,14,Everton LFC,967,['da524e05-dd5e-46e4-a089-78f17f9a91ee'],47,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:47.414,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8f5f63-7dec-460a-8ef3-81f8c0a011f4,170,,"[56.2, 8.5]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chantelle Boye-Hlorkah,15556.0,Left Wing,14,Everton LFC,967,['6d387deb-e556-47e9-935b-403a612ba8ac'],51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:51.086,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07d0d322-b1e4-45f3-81e6-455f9e73f344,175,,"[99.8, 62.9]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kirsty Linnett,19418.0,Center Attacking Midfield,14,Everton LFC,967,['9afd998d-9fc5-44ef-8a65-d0656d89ca4f'],57,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:57.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b252c436-19ae-4f0a-8cf5-536b963e5e97,177,,"[3.2, 31.7]",2275056,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,14,Everton LFC,967,['705e60b9-1efb-42b6-bb17-b3f18d4e2c43'],59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:59.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97abadcd-5239-4ad8-8ab2-d45ae9de035e,180,,"[12.6, 12.0]",2275056,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danielle Turner,15571.0,Left Back,14,Everton LFC,967,['1a1e17ae-fc98-43df-8b71-4a6277cba383'],3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:03.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52de51b5-32ad-4f1b-8925-61819e04bb96,183,,"[7.8, 33.0]",2275056,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,14,Everton LFC,967,['75e4d933-c62b-4aa4-a871-8b5a38a9e0a7'],6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:06.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c61af859-8b14-4b71-8acd-10acbe077d78,186,,"[15.1, 56.0]",2275056,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kika van Es,10651.0,Right Center Back,14,Everton LFC,967,['9b1bde68-5c10-427c-8c15-eea42bd69c6f'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:09.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0aa25d-a974-4382-beb4-17fe8401c614,190,,"[72.0, 63.3]",2275056,4,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elise Hughes,21230.0,Center Forward,14,Everton LFC,967,['f01aaa20-2b49-4116-9425-e3a81c34aa88'],21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:21.289,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a11afbd-bc52-419c-977e-ef8a01f9819e,192,,"[50.8, 15.7]",2275056,4,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rhiannon Roberts,19779.0,Left Defensive Midfield,15,Liverpool WFC,966,['05744429-bba8-4470-a3f6-1dbf4d1b1dc2'],44,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:44.337,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94649ccd-2a0a-4e93-99b9-22a43d0e4ea7,195,,"[72.5, 67.2]",2275056,4,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Simone Magill,15559.0,Right Wing,15,Liverpool WFC,966,['84965dad-c4f1-429b-9400-6ca0a6836456'],46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:46.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec7ed1ce-72d7-44e3-8a53-122b8d01c445,198,,"[44.4, 10.2]",2275056,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niamh Charles,15631.0,Left Wing,16,Liverpool WFC,966,"['2057dba5-553e-472b-b095-f8903e932e39', 'e4d801af-e826-495e-ab69-2699b7d1a1f1']",55,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:55.450,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fca5b7fc-bf8a-4cec-b895-88f05d884cd1,204,,"[48.7, 17.0]",2275056,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jade Bailey,21854.0,Right Defensive Midfield,17,Liverpool WFC,966,"['95868830-1284-4378-a9a5-af0ac33f30a3', 'c7b1c9c6-6f4f-4f50-8a85-9625abf50219']",12,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:12.929,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff4906a-d38c-4194-90c4-4091bc37c1ca,207,,"[42.8, 5.9]",2275056,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Left Center Back,17,Liverpool WFC,966,['0d64cd11-cee8-4487-92ce-97445cdd9619'],16,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:16.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b70dc826-5a81-4d70-b6e9-1b34ef421b5c,210,,"[110.7, 66.4]",2275056,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Hope,16386.0,Right Center Midfield,18,Everton LFC,967,"['4e263718-5062-4cb6-879f-3666f93804bc', 'edf60274-815e-4d13-8982-ca80ea7a3aa4']",27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:27.732,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dee8611-3b69-4379-82aa-4e62ee9c5e89,220,,"[98.9, 68.9]",2275056,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Hope,16386.0,Right Center Midfield,19,Everton LFC,967,"['2f56b81c-e365-4e67-b197-22ae77cca894', '56fb39fe-6de4-4ce3-af55-2315e8e22cb1']",55,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:55.377,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab7d0d42-7a4d-4c0e-a3a6-0ab6a3dc6145,222,,"[89.8, 76.4]",2275056,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,19,Everton LFC,967,['2544be94-8190-4acc-89f2-b1a64359b7cd'],56,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:56.537,Ball Receipt*,
