bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[20.2, 28.9]",,,,,,,,,,,,6.030737,,,,,,,,,,,,,,,5a4e6655-da49-4cf1-869d-a82e334f7a45,1383,,,"[13.2, 28.3]",2275049,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,99,Reading WFC,974,"['45766ed8-b6e8-4f27-ab30-102cacd820ed', 'e7c72587-40cd-4693-8be9-406c894f93b6']",35,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:35.177,Carry,
,,,,,"[13.9, 10.0]",,,,,,,,,,,,0.440582,,,,,,,,,,,,,,,4b02cb16-3e44-4f6e-ab7c-456b4ecac844,1389,,,"[23.0, 10.6]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Center Back,100,West Ham United LFC,972,"['3de7c355-8241-40b5-9a94-3b0725d6e7d1', '4c77391b-b5fd-4434-836f-bdb9736ac9af', '4c93cc01-8cd5-4158-9b50-c1dd32576601', 'bc6c46f7-15de-4ffb-975c-97abb69fc82a']",8,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:08.643,Carry,True
,,,,,"[20.2, 9.0]",,,,,,,,,,,,2.512476,,,,,,,,,,,,,,,3ab2377d-6417-44a4-bf8d-ccc001fb6068,1392,,,"[13.9, 10.0]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Center Back,100,West Ham United LFC,972,"['4c77391b-b5fd-4434-836f-bdb9736ac9af', '4c93cc01-8cd5-4158-9b50-c1dd32576601', 'bc6c46f7-15de-4ffb-975c-97abb69fc82a', 'faf66caa-b8eb-4361-8dd5-a149e1a85c5e']",9,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:09.083,Carry,True
,,,,,"[113.5, 75.8]",,,,,,,,,,,,8.819784,,,,,,,,,,,,,,,877b0c96-4dcb-4143-9b45-f2fb14a376c3,1398,,,"[109.0, 73.1]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leanne Kiernan,18146.0,Center Forward,101,West Ham United LFC,972,"['ad9d42b4-d6c8-492e-85b1-0865e97d2a64', 'aee64929-b257-4e29-9ccf-a89f6a812348', 'c9507421-c825-4f29-9d29-e7a34d42104b', 'd8d9d921-01fe-42a1-a68c-8d37ee1b0c6e']",34,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:34.177,Carry,True
,,,,,"[105.9, 76.7]",,,,,,,,,,,,0.450805,,,,,,,,,,,,,,,ebd87281-a09b-40cf-b491-2c097119c80d,1402,,,"[107.3, 76.9]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,101,West Ham United LFC,972,"['ca1eec8c-9f14-419f-9141-dbf59b067e61', 'e0827852-885d-45cd-a72f-d07487ae2f86']",43,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:43.490,Carry,
,,,,,"[106.3, 67.2]",,,,,,,,,,,,0.770798,,,,,,,,,,,,,,,12c63fef-fba1-4d5a-92c1-d5f4f63a299d,1406,,,"[107.3, 67.6]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alisha Lehmann,18153.0,Right Wing,101,West Ham United LFC,972,"['1ec827a6-b601-41d1-98a9-59ed8292350b', '22f2ab96-3a80-4431-af72-6bf3648970c3', '2fa5a76d-ca3f-455e-9c53-b6ea559f2222']",44,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:44.556,Carry,True
,,,,,"[19.1, 15.8]",,,,,,,,,,,,0.984053,,,,,,,,,,,,,,,aed725ac-e3d5-4397-b743-d25c536a798f,1410,,,"[16.0, 12.9]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jade Moore,10190.0,Right Defensive Midfield,101,West Ham United LFC,972,"['86846396-d0ab-4f75-b1f3-d0d58960838a', 'e0e7f32f-c327-4013-b6a3-dd4a472f0bf2']",46,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:46.060,Carry,
,,,,,"[49.1, 8.1]",,,,,,,,,,,,0.635822,,,,,,,,,,,,,,,e554f3b8-f43a-4075-ba37-189c2beb3aba,1419,,,"[42.1, 8.4]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Wing Back,102,Reading WFC,974,"['10cdb732-e62f-4bb4-ad57-2d78dad45e56', '7ea10cc3-f2dc-4cf8-8104-98bb7fca2e33']",54,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:45:54.653,Carry,
,,,,,"[64.4, 8.1]",,,,,,,,,,,,1.853096,,,,,,,,,,,,,,,22b88e59-f0ed-4b36-be83-45d3dc0e333a,1427,,,"[66.5, 8.4]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,103,Reading WFC,974,"['62508979-0fd4-498d-bd4b-cc48410a46c7', '7e319c17-ccbf-4f14-b31e-a187f08ff48d', 'f312591c-e486-4685-932c-301016f49231']",34,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:46:34.038,Carry,True
,,,,,"[57.1, 7.2]",,,,,,,,,,,,1.004884,,,,,,,,,,,,,,,4ff3af7c-38a6-4ae1-acb2-9ab8e033b3b8,1433,,,"[61.6, 5.6]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Rowe,19780.0,Left Wing Back,103,Reading WFC,974,"['191afe16-3000-4f1b-98a9-6d1b092cd829', 'b3695cc2-4af0-4a20-8fec-a71896d7fff7', 'e810b51e-0cee-4058-ba67-807ff034bfa8', 'efffd3f3-a989-428d-9fe0-8bebb4af4b99']",37,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:46:37.004,Carry,True
,,,,,"[64.3, 9.0]",,,,,,,,,,,,1.94826,,,,,,,,,,,,,,,095172d3-008c-4487-8c8d-a34c0b6a74e3,1436,,,"[57.1, 7.2]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Rowe,19780.0,Left Wing Back,103,Reading WFC,974,"['191afe16-3000-4f1b-98a9-6d1b092cd829', 'c6de9d46-889b-4691-8430-180d259e0d43', 'e810b51e-0cee-4058-ba67-807ff034bfa8', 'efffd3f3-a989-428d-9fe0-8bebb4af4b99']",38,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:46:38.009,Carry,True
,,,,,"[69.0, 17.7]",,,,,,,,,,,,2.270309,,,,,,,,,,,,,,,391137a9-5826-4d1a-ad3c-6ffe7d9f3628,1444,,,"[64.4, 12.0]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,104,Reading WFC,974,"['0ab98500-a23f-4915-9c2e-acc42d791777', 'ef8096b1-183a-4658-b010-47ad9b4176a0']",20,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:48:20.136,Carry,
,,,,,"[39.0, 33.8]",,,,,,,,,,,,3.430158,,,,,,,,,,,,,,,ab1c3e3a-6f69-456c-81f3-aa62406ae118,1449,,,"[37.2, 32.9]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacinta Galabadaarachchi,31554.0,Left Wing,104,Reading WFC,974,"['66beb205-aadb-446c-86be-6a8da71d3a11', '786f651b-136c-40ba-ba54-3c055b7adf13', 'ff16acbd-eb8d-4186-a777-b27bc8130093']",26,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:26.908,Carry,True
,,,,,"[55.8, 40.5]",,,,,,,,,,,,1.754664,,,,,,,,,,,,,,,7edeb623-a0c7-403b-962c-e258247587d6,1467,,,"[55.6, 34.9]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fara Williams,10251.0,Center Attacking Midfield,106,Reading WFC,974,"['25e6789f-5325-4947-8360-eb927a5c0436', 'b3bc128a-ae4c-4708-ba95-77ab695d254c']",2,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:02.068,Carry,
,,,,,"[78.3, 72.6]",,,,,,,,,,,,2.485692,,,,,,,,,,,,,,,0fb758af-ac18-4438-b1ab-2dd791386784,1470,,,"[85.0, 73.1]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Amalie Vevle Eikeland,26570.0,Right Wing Back,106,Reading WFC,974,"['7156834b-5722-4922-aeb1-9216ecd21cbf', '858945fd-02f4-430d-99f5-a212e791e6de', 'c9dcf0d3-687a-43bc-8da6-3f2d9b4b783b']",6,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:06.134,Carry,True
,,,,,"[63.6, 69.0]",,,,,,,,,,,,1.251324,,,,,,,,,,,,,,,f34030ab-d579-44a2-b268-4ab7e785eba4,1474,,,"[64.2, 73.1]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Angharad James,15577.0,Right Center Back,106,Reading WFC,974,"['0e6494af-67b5-4674-b053-7bd2f35efc3a', '1ea17291-5806-420a-a9eb-3ea3bb3bd6ad']",10,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:10.315,Carry,
,,,,,"[55.2, 67.4]",,,,,,,,,,,,2.149539,,,,,,,,,,,,,,,1f240f11-1b03-433c-ba8e-62b37e675ce1,1477,,,"[49.1, 61.6]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kristine Leine,31628.0,Center Back,106,Reading WFC,974,"['1ad9ffd0-557c-4650-b01d-6906dc48c723', '3f403067-d31e-4fe2-8b20-4843bcadb5df']",13,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:13.343,Carry,
,,,,,"[62.9, 55.0]",,,,,,,,,,,,1.375765,,,,,,,,,,,,,,,99e6c4c1-3f98-421d-bd27-70deab33d1eb,1481,,,"[63.5, 53.9]",2275049,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Remi Allen,18149.0,Left Defensive Midfield,106,Reading WFC,974,"['03084b00-f23d-4c7a-848a-d65f0f99a8c4', '05d7811f-6595-41af-b953-a5b464076ed9', '318e4560-f13f-45b8-be6f-8f286306c051', '6c420af9-9507-49b2-afe9-90b3e8a059d4']",16,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:16.654,Carry,True
,,,,,"[14.7, 43.6]",,,,,,,,,,,,0.885536,,,,,,,,,,,,,,,108da820-6fc9-4204-b02c-2fb4e362378a,1494,,,"[14.5, 40.0]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne Moorhouse,22027.0,Goalkeeper,109,West Ham United LFC,972,"['47c36038-02e4-4596-9982-87c59825e2a6', '5de36730-4066-4988-b926-f02228df495b']",33,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:33.984,Carry,
,,,,,"[48.1, 66.8]",,,,,,,,,,,,1.172848,,,,,,,,,,,,,,,03084dd2-235c-4342-a394-20c222979e9e,1497,,,"[41.4, 66.9]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Center Midfield,109,West Ham United LFC,972,"['13323753-3182-41ef-b72c-73dea59c6048', 'cbeed916-392e-45fb-842a-4744ce8dda95']",37,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:37.396,Carry,
,,,,,"[50.1, 71.3]",,,,,,,,,,,,1.182553,,,,,,,,,,,,,,,439d11a2-024b-4a0b-b87a-e4618e64b792,1502,,,"[49.2, 71.3]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,109,West Ham United LFC,972,"['67e2e961-4cf3-4cb3-beaf-88b76dd4cf01', '6cbdc51d-d630-45bb-9149-6f96f864a33a', '6f607ded-aac7-4aa9-b8cc-77500e7fa632']",41,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:41.003,Carry,True
,,,,,"[56.8, 71.0]",,,,,,,,,,,,0.041385002,,,,,,,,,,,,,,,0b7c07d6-cc79-482a-830d-c3653444552c,1506,,,"[57.8, 70.0]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Center Midfield,109,West Ham United LFC,972,"['5aa3c246-3b8a-47ba-8a4e-8337152f8a18', '8264b46e-f7cf-4b55-92a3-da450e65b2cd']",43,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:43.042,Carry,
,,,,,"[49.1, 13.2]",,,,,,,,,,,,1.571596,,,,,,,,,,,,,,,1f67344a-c03b-4213-b283-f3b31b39ab1d,1510,,,"[48.8, 15.7]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Howard,15720.0,Left Center Back,109,West Ham United LFC,972,"['7b918b90-b0de-44d1-8208-18e6f75fe075', 'd1cc9135-e7bd-455a-9d8c-3ee6b3ad39d8']",44,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:44.751,Carry,
,,,,,"[58.4, 3.5]",,,,,,,,,,,,1.173679,,,,,,,,,,,,,,,3ac1f0e9-1da0-41b5-9026-d62f5bbfc956,1513,,,"[56.1, 3.5]",2275049,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Center Forward,109,West Ham United LFC,972,"['b1568db7-78d7-4550-aac6-c54518e7766b', 'fa6592ef-4b47-4b68-bf4c-f3189f321847']",47,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:47.468,Carry,
,,,,,"[27.4, 61.3]",,,,,,,,,,,,1.597545,,,,,,,,,,,,,,,66c5e3c3-1da4-4ec5-baab-b20ff76914f3,1519,,,"[26.9, 61.3]",2275049,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,110,West Ham United LFC,972,"['1825390e-3a18-4e16-ae69-6b7f450afa75', 'f3dc037e-687f-48a6-9c39-defc04c8e91b']",11,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:11.688,Carry,
,,,,,"[49.8, 28.5]",,,,,,,,,,,,4.036956,,,,,,,,,,,,,,,1ca7ca3c-21ee-4ca9-9824-13ed6e68161d,1522,,,"[33.7, 26.2]",2275049,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,110,West Ham United LFC,972,"['3efa95d8-3aac-47f9-bd9d-963d3123b384', 'be7c85c9-28f0-441b-bdfa-f010f49177d1']",15,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:15.749,Carry,
,,,,,"[52.2, 6.1]",,,,,,,,,,,,0.074712,,,,,,,,,,,,,,,325cb0dd-e6e4-4c45-a7ef-d292310d154d,1525,,,"[53.8, 6.3]",2275049,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,110,West Ham United LFC,972,"['76a0eb07-6059-41f8-9a99-a2f1cfc28e6a', 'a9c97311-827c-4904-b23c-e4274df3b65c']",21,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:21.313,Carry,
,,,,,"[55.4, 26.4]",,,,,,,,,,,,0.031114,,,,,,,,,,,,,,,b558c4f8-9172-4b55-998d-086e1f0e2e6e,1531,,,"[55.4, 26.4]",2275049,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,110,West Ham United LFC,972,"['09faf9a3-6585-461f-bbe5-25f8e25ed798', 'b7b7a160-a198-4491-883f-4d3b11a363f8']",26,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:26.247,Carry,
,,,,,"[49.3, 49.8]",,,,,,,,,,,,0.029682,,,,,,,,,,,,,,,f8f7c0ec-df1b-46e7-8183-d6d9c6411cdd,1535,,,"[48.6, 45.0]",2275049,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Hendrix,18159.0,Center Back,110,West Ham United LFC,972,"['a55285ec-2b51-4561-a801-5052bea2fb33', 'b52a3730-2fb0-4525-8c2d-f26563254f57', 'cc44544f-1052-4030-9c45-3d94d423c615']",28,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:28.815,Carry,True
,,,,,"[81.4, 77.5]",,,,,,,,,,,,3.875282,,,,,,,,,,,,,,,1b8ee978-0bb8-4ca3-ae9f-a3f1ec80b474,1538,,,"[63.6, 77.1]",2275049,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,110,West Ham United LFC,972,"['e66a6358-183e-4706-a0ea-50219123a704', 'f669027f-7e4b-4f77-b472-9adf1416aa9e']",30,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:30.603,Carry,
,,,,,"[108.6, 74.5]",,,,,,,,,,,,2.149079,,,,,,,,,,,,,,,af51904a-62c8-4dfe-8bc9-140fcb6e4faf,1541,,,"[95.0, 75.7]",2275049,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alisha Lehmann,18153.0,Right Wing,110,West Ham United LFC,972,"['0b734867-1499-4148-b453-ddb23d34a88c', '4bfc0d52-264c-4d69-a5b4-dc562126da75']",35,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:35.796,Carry,
,,,,,"[13.4, 74.2]",,,,,,,,,,,,1.836733,,,,,,,,,,,,,,,8c8fdbd3-7b88-4387-9d98-b48ddad830d9,1547,,,"[19.4, 74.0]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Right Wing Back,111,Reading WFC,974,"['0c67ef8c-341e-42ed-88e5-372b875dec0c', '41f09783-ddf3-4cef-b833-5c26edb53072', '5fa49781-e4dd-4210-aa1c-4216b8c580da', 'b05b69b2-9538-4633-af5e-add6075ebd48']",3,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:03.270,Carry,True
,,,,,"[3.9, 64.5]",,,,,,,,,,,,1.237362,,,,,,,,,,,,,,,04d88133-5c27-4999-a6a8-4f7c1b6209de,1553,,,"[3.9, 64.5]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristine Leine,31628.0,Center Back,112,Reading WFC,974,"['755f4d1d-d73e-4da3-b2ff-652507f65999', '7e819180-9257-4b08-b964-c5550df5d469']",11,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:11.006,Carry,
,,,,,"[6.3, 74.9]",,,,,,,,,,,,0.842225,,,,,,,,,,,,,,,c10779d2-6117-41b0-b2d8-d51b3d847961,1556,,,"[9.3, 76.7]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Angharad James,15577.0,Right Center Back,112,Reading WFC,974,"['9b01f09f-0530-4452-9c80-2e8948db2cf5', 'ba4f8a64-02a7-497d-b0f9-458b47ab3371', 'dcc5e3c4-e775-41ec-958a-9a513597fb16']",13,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:13.288,Carry,True
,,,,,"[14.3, 63.6]",,,,,,,,,,,,0.42282,,,,,,,,,,,,,,,7156408e-3aef-417d-8028-bf9f952c4cd6,1560,,,"[15.6, 64.3]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jade Moore,10190.0,Right Defensive Midfield,112,Reading WFC,974,"['5b2e0981-6b67-487a-8628-c44f9eb553b5', '6358f516-e3c8-4981-9eb5-717ae205339d', 'c3e4bc4c-3ab6-4cee-92f7-58cd71b2072e']",15,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:15.099,Carry,True
,,,,,"[32.7, 55.8]",,,,,,,,,,,,4.417681,,,,,,,,,,,,,,,e9270993-6a22-40d6-a0a8-250fd341e509,1566,,,"[18.1, 64.9]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jade Moore,10190.0,Right Defensive Midfield,112,Reading WFC,974,"['5b2e0981-6b67-487a-8628-c44f9eb553b5', '670c9dc1-4da1-40f2-bfbe-d60ba91978ad', 'bbc3eee4-f2ce-405f-9dc0-aeab56fdc66f', 'f6c01bc9-f6aa-423b-af9d-49fc11fc861c']",16,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:16.590,Carry,True
,,,,,"[64.4, 9.5]",,,,,,,,,,,,2.043232,,,,,,,,,,,,,,,bb7a1c48-d85a-4c87-af3a-0f29cbb7531c,1570,,,"[53.7, 9.5]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mayumi Pacheco,15724.0,Left Wing Back,112,Reading WFC,974,"['6bc3638f-9129-4f87-bbb0-4c4696ba8f0c', 'ceb10be2-3bef-4a2a-b9b0-bfbc3d43d6b0']",24,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:24.463,Carry,
,,,,,"[64.5, 11.6]",,,,,,,,,,,,0.966521,,,,,,,,,,,,,,,53760990-b952-4330-93d8-778333d97374,1575,,,"[63.6, 10.5]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mayumi Pacheco,15724.0,Left Wing Back,112,Reading WFC,974,"['4b5e6c32-9638-4012-898c-99f8d9b9cf4b', 'eac2af46-c4bb-4957-a003-8c82c209b0ac']",27,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:27.190,Carry,
,,,,,"[51.3, 11.1]",,,,,,,,,,,,1.16,,,,,,,,,,,,,,,6cf5b23d-3fcd-49f1-82b8-4d317213abf2,1578,,,"[53.2, 11.8]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Howard,15720.0,Left Center Back,112,Reading WFC,974,"['72f22b93-94b1-459d-bcca-897f475ca5a6', 'fe89b106-9ebe-45e7-a24a-d542b14a90ea']",29,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:29.352,Carry,
,,,,,"[54.3, 20.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,7115d535-b949-49e1-83f9-e383f354fc70,1581,,,"[54.3, 20.8]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,112,Reading WFC,974,"['2f4fe48f-a30d-4ef8-9cbe-8277285f7b3c', 'b9b21038-b1b8-416f-847d-9666a0e400d2']",31,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:31.764,Carry,
,,,,,"[24.6, 31.9]",,,,,,,,,,,,6.476456,,,,,,,,,,,,,,,d41fe5d8-991a-44e8-bf0d-b786b2ceee51,1584,,,"[15.4, 37.4]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grace Moloney,15719.0,Goalkeeper,112,Reading WFC,974,"['a6ac861b-c11a-4312-aea0-0861b6ee045e', 'd2102183-301b-4808-9cd5-acbf6052aee6']",34,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:34.742,Carry,
,,,,,"[56.7, 22.7]",,,,,,,,,,,,0.536471,,,,,,,,,,,,,,,5574ee7a-05a5-4fc3-adfe-5c9015588c39,1588,,,"[56.7, 22.7]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mayumi Pacheco,15724.0,Left Wing Back,112,Reading WFC,974,"['4265cac3-e2f9-4382-9fae-dd8030949c2e', 'd9de3af4-f7f0-4209-be39-b6472025ffdc']",45,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:45.192,Carry,
,,,,,"[57.4, 32.8]",,,,,,,,,,,,0.982671,,,,,,,,,,,,,,,497f8c09-6383-4da8-9a24-35c12cefa78d,1591,,,"[57.2, 32.8]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,112,Reading WFC,974,"['3d30495d-905e-4c15-8222-fbffb3546d60', '617fa0a5-ba88-46e8-a913-8b481bbe78f6']",46,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:46.453,Carry,
,,,,,"[71.5, 43.0]",,,,,,,,,,,,3.442357,,,,,,,,,,,,,,,50c21bb8-206b-4669-b80a-3fb60262c61c,1594,,,"[72.6, 31.9]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Chaplen,15723.0,Right Center Forward,112,Reading WFC,974,"['acf15ed7-6d13-4a47-a157-ca6f861d3571', 'e4044829-421e-426e-974f-9487d576c25d']",48,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:48.450,Carry,
,,,,,"[62.2, 53.9]",,,,,,,,,,,,0.970299,,,,,,,,,,,,,,,8911d81b-299f-41f1-9600-91aa59e40352,1597,,,"[62.2, 53.9]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Angharad James,15577.0,Right Center Back,112,Reading WFC,974,"['5719ea7e-2dd5-4ce0-916b-17511cd10534', '860e4707-a28b-4c13-b322-30f041390df4']",53,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:53.443,Carry,
,,,,,"[116.7, 75.3]",,,,,,,,,,,,8.184401,,,,,,,,,,,,,,,ef829a3c-3eaa-4001-b6f0-574b2b967db3,1600,,,"[78.7, 73.5]",2275049,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amalie Vevle Eikeland,26570.0,Right Wing Back,112,Reading WFC,974,"['28bdba63-db7d-43e6-abc3-f91dc4b147c3', '38d01990-edab-4b2b-88c8-e317b3dd43b5', '6bf29402-ee78-47ab-ade1-ebc9923a1b92']",55,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:55.614,Carry,True
,,,,,"[20.2, 25.5]",,,,,,,,,,,,2.919833,,,,,,,,,,,,,,,ff0cc496-d399-4c31-aba6-3222d04bd6c8,1611,,,"[4.6, 23.1]",2275049,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Laura Vetterlein,31556.0,Left Center Back,114,West Ham United LFC,972,"['5255d39d-3d30-4b42-b650-7d562e27c6b3', '94672ac3-5f98-4505-aca2-0630fff3165d']",2,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:02.585,Carry,
