50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.723586,,,,,,,,,,,,59210ef2-107e-4033-a591-54c01eed6770,17,,,"[42.3, 2.3]",2275096,0,,,,,2.012916,,Left Foot,,,,"[34.3, 19.2]",,Ground Pass,,18.69786,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,['4a4a25ce-03df-407a-b1eb-cda94327a6f6'],9,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:09.782,Pass,
,,,,,,,,,,,,,,,,,1.451977,,,,,,,,,,,,af90a140-8278-43fa-80b7-997959246207,20,,,"[34.0, 22.9]",2275096,0,,,,,1.5361948,,Right Foot,,,,"[34.9, 48.9]",,Ground Pass,,26.015572,,,,Leonie Maier,10380.0,,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,['7a9d1513-d259-4687-94a1-97a7c1109357'],13,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:13.083,Pass,
,,,,,,,,,,,,,,,,,1.086934,,,,,,,,,,,,03174079-4062-4eaf-9399-6877bd2484f9,24,,,"[49.5, 57.2]",2275096,0,,,,,1.1639059,,Right Foot,,,,"[57.3, 75.3]",,Ground Pass,,19.709135,,,,Lisa Evans,10179.0,,,,,,,1,From Kick Off,Leonie Maier,10380.0,Right Back,2,Arsenal WFC,968,"['5f633269-c6bf-4322-95f4-01710d2781d3', 'eab4d06a-754a-4b75-bcf0-8bb6ebb49f90']",17,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:17.721,Pass,True
,,,,,,,,,,,,,,,,,2.062937,,,,,,,,,,,,5201275d-9c34-47b6-8607-1ca5be7c4895,28,,,"[54.7, 72.5]",2275096,0,,,,,-2.6465964,,Right Foot,,,,"[20.8, 54.2]",,Ground Pass,,38.524017,,,,Manuela Zinsberger,10237.0,,,,,,,1,From Kick Off,Lisa Evans,10179.0,Right Wing,2,Arsenal WFC,968,"['850083a5-f8da-4207-b86f-614dda674089', 'd01a4b67-8fa7-4f88-9a8a-4350988b4f30']",20,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:20.633,Pass,True
,,,,,,,,,,,,,,,,,2.002779,,,,,,,,,,,,48188f50-3bfd-4243-95f7-ca624f920016,31,,,"[24.2, 48.6]",2275096,0,,,,,-1.1125933,,Right Foot,,,,"[35.1, 26.5]",,Ground Pass,,24.641834,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Kick Off,Manuela Zinsberger,10237.0,Goalkeeper,2,Arsenal WFC,968,['5ea84698-8828-48c9-9135-a2b4a17827d0'],24,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:24.691,Pass,
,,,,,,,,,,,,,,,,,3.393177,,,,,,,,,,,,56efcf93-4966-467b-9b6b-29656c86d1f3,34,,,"[41.1, 29.1]",2275096,0,,,,,0.6958182,,Right Foot,,,,"[95.7, 74.7]",,High Pass,,71.13733,,,,Lisa Evans,10179.0,,,True,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,['30b99820-277c-4f04-956e-e6d0d224bd21'],30,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:30.738,Pass,
,,,,,,,,,,,,,,,,,1.395493,,,,,,,,,,,,6f2662df-0081-4be2-a6d4-9b18683dd3a6,41,,,"[15.5, 5.1]",2275096,0,,,,,0.08430673,,Left Foot,,,,"[29.7, 6.3]",,Ground Pass,,14.250614,,,,Kate Longhurst,18147.0,,,,,,,1,From Counter,Katharina Baunach,31557.0,Left Back,3,West Ham United LFC,972,['0621972c-14b0-458a-8635-527891d0cdf5'],37,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:37.910,Pass,
,,,,,,,,,,,,,,,,,1.049642,,,,,,,,,,,,b0dc19d7-5ad1-4b80-844f-4608831fbdb9,45,,,"[42.0, 6.3]",2275096,0,,,,,-0.037020117,,Right Foot,,,,"[58.2, 5.7]",,Ground Pass,,16.211107,,,,Martha Thomas,31558.0,,,,,,,1,From Counter,Kate Longhurst,18147.0,Left Midfield,3,West Ham United LFC,972,"['095d72b5-96a2-4aba-babb-48b0de0b6540', '31356e81-53d0-4cb1-9e0a-6f13fe4d42c3']",41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:41.376,Pass,True
,,,,,,,,,,,,,,,,,1.604733,,,,,,,,,,,,feccfa45-2031-4598-b7cd-1ce5c463aefa,51,,,"[65.9, 5.3]",2275096,1,,,,,2.5904822,,Left Foot,,,,"[45.4, 17.9]",,Ground Pass,,24.062626,,,,Laura Vetterlein,31556.0,,,,,,Free Kick,1,From Free Kick,Katharina Baunach,31557.0,Left Back,4,West Ham United LFC,972,['639fa026-da16-4748-a539-d13e0b0a925f'],30,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:30.096,Pass,
,,,,,,,,,,,,,,,,,1.940094,,,,,,,,,,,,fbe3ea8a-8be6-43d5-8633-f9ae2d60571c,54,,,"[46.0, 19.9]",2275096,1,,,,,1.9114721,,Left Foot,,,,"[32.6, 57.7]",,Ground Pass,,40.104862,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,4,West Ham United LFC,972,['10a8928c-7b39-4ead-b2fa-d7b688494fac'],32,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:32.859,Pass,
,,,,,,,,,,,,,,,,,0.968404,,,,,,,,,,,,0c4565c3-636c-4d45-b287-184187f24cf6,57,,,"[32.6, 57.7]",2275096,1,,,,,-0.21743742,,Right Foot,,,,"[49.8, 53.9]",,Ground Pass,,17.614767,,,,Tessel Middag,23217.0,,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,4,West Ham United LFC,972,['8103a3cf-dbf6-4f6a-bbe7-1426e34b00da'],36,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:36.438,Pass,
,,,,,,,,,,,,,,,,,1.509725,,,,,,,,,,,,560cbb44-cd37-4604-8643-4689fac6057b,61,,,"[46.0, 54.9]",2275096,1,,,,,2.9383764,,Left Foot,,,,"[29.5, 58.3]",,Ground Pass,,16.84666,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,From Free Kick,Tessel Middag,23217.0,Left Center Midfield,4,West Ham United LFC,972,"['09a11b5a-10a1-4f6b-87b5-29d0aec8bd66', 'a4fda4f0-4c11-4d95-a38d-c9a626a6d2f8']",38,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:38.132,Pass,True
,,,,,,,,,,,,,,,,,2.454937,,,,,,,,,,,,d6b69b3e-c8c9-4a1c-81f1-dfac981bfc63,65,,,"[30.7, 58.1]",2275096,1,,,,,-0.07393904,,Right Foot,,,,"[79.3, 54.5]",,High Pass,,48.73315,,,,Martha Thomas,31558.0,,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,4,West Ham United LFC,972,['8fca22af-3523-4534-b1ee-1839a5501038'],41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:41.692,Pass,
,,,,,,,,,,,,,,,,,2.935081,,,,,,,,,,,,95490638-bfdf-4371-ad0d-71a3eda7e81b,67,,,"[79.3, 54.5]",2275096,1,,,,,-0.11415127,,Head,,,,"[95.0, 52.7]",,High Pass,,15.802848,,,Incomplete,Adriana Kristina Leon,8297.0,,,,,,,1,From Free Kick,Martha Thomas,31558.0,Left Center Forward,4,West Ham United LFC,972,"['d5f25c55-afd4-44f9-aa7b-bc87a443779f', 'e6448ef3-e35b-4798-8e7f-44f3699ce12d']",44,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:44.227,Pass,
,,,,,,,,,,,,,,,,,1.371666,,,,,,,,,,,,d5f25c55-afd4-44f9-aa7b-bc87a443779f,70,,,"[26.0, 28.3]",2275096,1,,,,,2.4108663,,Left Foot,,,,"[15.4, 37.8]",,Ground Pass,,14.234114,,,,Manuela Zinsberger,10237.0,,,,,,Recovery,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,5,Arsenal WFC,968,"['13942bdd-c02a-4eb7-bf36-277d5ddf859d', '95490638-bfdf-4371-ad0d-71a3eda7e81b', '9ad947fd-c232-41ea-8ce0-6b73e0cc3250']",47,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:47.162,Pass,True
,,,,,,,,,,,,,,,,,1.567485,,,,,,,,,,,,071c8b03-16c5-403d-bb4f-33ce2b7d6647,74,,,"[15.0, 38.8]",2275096,1,,,,,-0.24991864,,Right Foot,,,,"[48.3, 30.3]",,Low Pass,,34.367718,,,,Jill Roord,10650.0,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,5,Arsenal WFC,968,"['67de781c-5131-4170-bb7a-efb4931cee1c', 'dc6fefd6-b550-4962-9698-c5ed0f5c57e6']",48,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:48.722,Pass,True
,,,,,,,,,,,,,,,,,1.550607,,,,,,,,,,,,ec4c2837-acc4-4d2b-81bc-d5b573a2557e,77,,,"[52.9, 33.6]",2275096,1,,,,,1.1122248,,Right Foot,,,,"[60.7, 49.4]",,Ground Pass,,17.620443,,,,Kim Little,15616.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,5,Arsenal WFC,968,['20fe6621-50fd-4b1a-909a-f8de8e55e1b1'],51,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:51.328,Pass,
,,,,,,,,,,,,,,,,,2.104028,,,,,,,,,,,,12d76de4-f123-4682-8ae3-e67a1d2306a0,80,,,"[92.7, 53.0]",2275096,1,,,,,0.43688536,,Right Foot,,,,"[113.9, 62.9]",,Ground Pass,,23.39765,,,,Lisa Evans,10179.0,,,,,,,1,Regular Play,Kim Little,15616.0,Center Attacking Midfield,5,Arsenal WFC,968,['af5731f8-4cc9-4d76-836f-c478d339dafa'],57,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:57.793,Pass,
,,,,,,,,,,,,,,,,,1.528051,,,,,,,,,,,,adc46374-06a2-47b6-8397-d1e35d0fd3bc,83,,,"[105.5, 57.8]",2275096,2,,,,,-1.3952042,,Left Foot,,,,"[109.9, 33.0]",,High Pass,,25.187298,,,Incomplete,Jill Roord,10650.0,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,5,Arsenal WFC,968,"['cb3e5157-3e23-4d9a-8b92-d9f121ce8f68', 'd22a907e-ee71-44e0-9ac5-87bc7807ce84']",2,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:02.090,Pass,
,,,,,,,,,,,,,,,,,2.116848,,,,,,,,,,,,7b4bdf66-5827-4252-875a-4968ba816785,93,,,"[7.7, 77.7]",2275096,2,,,,,-0.15885681,,Right Foot,,,,"[46.4, 71.5]",,High Pass,,39.193493,,,,Martha Thomas,31558.0,,,,,,,1,Regular Play,Erin Simon,18155.0,Right Back,6,West Ham United LFC,972,['00995e12-85ed-4fbf-b9cd-ed1598f43273'],11,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:11.538,Pass,
,,,,,,,,,,,,,,,,,1.010789,,,,,,,,,,,,3b5dd161-01c3-4688-af15-bfbd384f0945,104,,,"[115.9, 61.5]",2275096,2,,,,,-2.0976508,,Left Foot,True,True,,"[107.0, 46.2]",,Low Pass,,17.700283,,,Incomplete,Kenza Dali,15421.0,,,,,,,1,Regular Play,Martha Thomas,31558.0,Left Center Forward,6,West Ham United LFC,972,"['4f7a6b9f-5b27-4f76-a055-05182caa85ad', '7eb4bbbc-3228-415b-add3-be99d08af9ca']",26,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:26.591,Pass,
,,,,,,,,,,,,,,,,,0.841281,,,,,,,,,,,,1397cd11-7078-4917-b2a8-03f3fcdb59cc,110,,,"[34.7, 42.6]",2275096,3,,True,,,-2.861939,,Right Foot,,,,"[15.2, 37.0]",,Ground Pass,,20.288174,,,,Manuela Zinsberger,10237.0,,,,,,Free Kick,1,From Free Kick,Leah Williamson,18999.0,Right Center Midfield,7,Arsenal WFC,968,['357d47ed-1eb5-41ca-8311-8cd1aa0374a1'],1,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:01.229,Pass,
,,,,,,,,,,,,,,,,,0.824446,,,,,,,,,,,,1775edb0-a547-4035-a9ff-53269c6665d4,112,,,"[33.0, 39.4]",2275096,3,,,,,0.9664908,,Left Foot,,,,"[41.7, 52.0]",,Ground Pass,,15.31176,,,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Free Kick,Manuela Zinsberger,10237.0,Goalkeeper,7,Arsenal WFC,968,['f1a37dc5-f7f6-4233-9703-e9d135bfef55'],4,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:04.419,Pass,
,,,,,,,,,,,,,,,,,0.765663,,,,,,,,,,,,e481fddd-be73-4a0a-b5d6-7351ebd7679f,115,,,"[43.3, 50.2]",2275096,3,,,,,-0.65457076,,Right Foot,,,,"[51.9, 43.6]",,Ground Pass,,10.840664,,,,Leah Williamson,18999.0,,,,,,,1,From Free Kick,Viktoria Schnaderbeck,10235.0,Right Center Back,7,Arsenal WFC,968,['cc7b2a3e-930d-4b19-a237-424881de7657'],7,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:07.929,Pass,
,,,,,,,,,,,,,,,,,0.951731,,,,,,,,,,,,5b959b69-5263-423f-b527-11ecd904848b,118,,,"[51.9, 43.6]",2275096,3,,,,,2.4242709,,Right Foot,,,,"[42.5, 51.8]",,Ground Pass,,12.473973,,,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Midfield,7,Arsenal WFC,968,['f4e3d1c1-3d53-44e9-9cd3-6cbd4c06a4cb'],8,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:08.818,Pass,
,,,,,,,,,,,,,,,,,0.845895,,,,,,,,,,,,e3103d90-2cfa-4e96-9595-bd0c0c4dda51,121,,,"[42.5, 51.8]",2275096,3,,,,,0.62267077,,Right Foot,,,,"[50.3, 57.4]",,Ground Pass,,9.602083,,,,Leah Williamson,18999.0,,,,,,,1,From Free Kick,Viktoria Schnaderbeck,10235.0,Right Center Back,7,Arsenal WFC,968,['5a12163c-9813-4afa-b69a-c4c053b886c7'],10,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:10.252,Pass,
,,,,,,,,,,,,,,,,,2.401029,,,,,,,,,,,,650194e6-2ff8-4e92-9234-692dd0723b86,124,,,"[62.6, 58.6]",2275096,3,,,,,-0.17704056,,Right Foot,,,,"[93.9, 53.0]",,High Pass,,31.797012,,,Incomplete,Danielle van de Donk,10658.0,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Midfield,7,Arsenal WFC,968,"['7effd807-c383-49c9-b642-6158dd592852', '95186f80-eb63-4c97-9f80-556af1977c4e']",13,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:13.635,Pass,
,,,,,,,,,,,,,,,,,2.459553,,,,,,,,,,,,db08563a-3700-401e-9971-0874be1ede81,129,,,"[93.7, 56.4]",2275096,3,,,,,-1.537586,,Right Foot,,,,"[94.7, 26.3]",,Ground Pass,,30.116608,,,,Jill Roord,10650.0,,,,,,,1,From Free Kick,Bethany Mead,15619.0,Center Forward,7,Arsenal WFC,968,['21ad5d43-4885-499a-8fda-986ae4e05583'],19,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:19.073,Pass,
,,,,,,,,,,,,,,,,,1.234889,,,,,,,,,,,,54004622-a966-4429-b33a-1ff1a86e2caa,132,,,"[94.7, 26.3]",2275096,3,,,,,-0.42520502,f2191651-63b1-4498-88ce-11f6f22fe3dd,Left Foot,,,,"[105.3, 21.5]",,Ground Pass,,11.63615,,,,Katie McCabe,15620.0,True,,,,,,1,From Free Kick,Jill Roord,10650.0,Left Center Midfield,7,Arsenal WFC,968,['06cfe1ce-13a4-4638-818c-b71b34ef2178'],21,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:21.612,Pass,
,,,,,,,,,,,,,,,,,1.439998,,,,,,,,,,,,043aa522-f73a-4aab-b5b1-3e207920f6f0,136,,,"[7.0, 45.0]",2275096,3,,True,,,0.97663784,,Right Foot,,,,"[29.7, 78.6]",,Ground Pass,,40.549355,,,,Erin Simon,18155.0,,,,,,Goal Kick,1,From Goal Kick,Courtney Brosnan,31555.0,Goalkeeper,8,West Ham United LFC,972,['60fb1bb0-8993-4d25-84e3-6b531a523140'],44,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:44.296,Pass,
,,,,,,,,,,,,,,,,,0.962374,,,,,,,,,,,,c4fe82df-4f1b-49d8-b995-25bbb1d5d29c,138,,,"[23.3, 79.4]",2275096,3,,,,,-2.1977174,,Right Foot,,,,"[14.1, 66.7]",,Ground Pass,,15.682156,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,From Goal Kick,Erin Simon,18155.0,Right Back,8,West Ham United LFC,972,['b3aacf8e-441c-4f7b-9149-c2b1e831f5fc'],46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:46.765,Pass,
