ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.988615,,,,,,,,,,,,,8ee841e3-724a-41c3-b397-fdb0f9e1a8cf,2657,,,"[62.5, 7.4]",2275079,63,,,,,-0.46869808,,Right Foot,,,"[70.4, 3.4]",,Ground Pass,,8.854942,,,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Leonie Maier,10380.0,Left Back,146,Arsenal WFC,968,['7d51ac25-5521-4a23-b540-dba00cbb5921'],23,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:23.436,Pass,
,,,,,,,,,,,,,,,,,1.494017,,,,,,,,,,,,,088c34b5-2677-4743-b59a-7ab4fd21e8f9,2661,,,"[65.3, 3.6]",2275079,63,,,,,2.4878953,,Right Foot,,,"[43.5, 20.3]",,Ground Pass,,27.461428,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,146,Arsenal WFC,968,"['0e71a507-648f-4397-8f8e-96c793997f69', 'ed2a1fad-312c-4738-9cee-ebcd71220904']",25,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:25.904,Pass,True
,,,,,,,,,,,,,,,,,1.784937,,,,,,,,,,,,,77054a71-c8d4-4efe-9c27-ddcffc95f3a6,2664,,,"[43.0, 20.7]",2275079,63,,,,,2.1818178,,Right Foot,,,"[27.1, 43.4]",,Ground Pass,,27.714617,,,,Manuela Zinsberger,10237.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,146,Arsenal WFC,968,['d74ad20b-318f-45c8-890b-8e6342d04e20'],28,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:28.707,Pass,
,,,,,,,,,,,,,,,,,1.554036,,,,,,,,,,,,,40f22d81-ed2d-4bb5-a547-8afc3f922b6a,2667,,,"[27.2, 42.9]",2275079,63,,,,,-0.96549815,,Right Foot,,,"[41.8, 21.8]",,Ground Pass,,25.658722,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,146,Arsenal WFC,968,['a1f6ad7c-26e4-4d49-9743-70737db17ee8'],31,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:31.725,Pass,
,,,,,,,,,,,,,,,,,1.913171,,,,,,,,,,,,,4bb7d7d8-7de7-42ff-92b1-e659489e9db1,2670,,,"[50.3, 20.9]",2275079,63,,,,,-0.6512094,,Right Foot,,,"[73.0, 3.6]",,Ground Pass,,28.540848,,,,Leonie Maier,10380.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,146,Arsenal WFC,968,['8e1a7813-d468-44e2-a60d-d69109292c54'],36,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:36.285,Pass,
,,,,,,,,,,,,,,,,,1.704304,,,,,,,,,,,,,adcdcc65-ab61-4afd-88e3-5e417067e189,2673,,,"[83.9, 5.3]",2275079,63,,,,,0.45747486,,Left Foot,,,"[103.4, 14.9]",,Ground Pass,,21.734995,,,,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Leonie Maier,10380.0,Left Back,146,Arsenal WFC,968,['62ae4abf-8e71-4f26-b163-b8b2d8713126'],39,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:39.352,Pass,
,,,,,,,,,,,,,,,,,1.075676,,,,,,,,,,,,,e4e23039-2da8-41cc-b58b-1bf7ee8ecccc,2676,,,"[111.3, 16.6]",2275079,63,,,,,1.3439975,,Left Foot,True,,"[115.8, 36.1]",,Ground Pass,,20.012497,,Incomplete,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,146,Arsenal WFC,968,"['4650e73a-8741-4d31-93f5-dbf0f36f5b5f', '5169a627-9a0b-4ecb-94a2-453826398fb5']",42,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:42.313,Pass,
,,,,,,,,,,,,,,,,,1.602548,,,,,,,,,,,,,09ed2899-bcec-48fc-8e1b-5a7d1346c238,2680,,,"[4.6, 42.5]",2275079,63,,,,,-1.3745257,,Keeper Arm,,,"[8.0, 25.4]",,Low Pass,,17.434736,,,,Niamh Fahey,19777.0,,,,,,,2,From Keeper,Anke Preuß,15626.0,Goalkeeper,147,Liverpool WFC,966,['68c9c189-3608-4308-a81a-81d8a8cc5b95'],47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:47.729,Pass,
,,,,,,,,,,,,,,,,,1.556803,,,,,,,,,,,,,56c4bbb0-f2e2-44c6-8a02-2cc6e4fbd633,2684,,,"[6.9, 24.3]",2275079,63,,,,,-0.6687427,,Right Foot,,,"[21.2, 13.0]",,Ground Pass,,18.225805,,,,Leigh-Anne Robe,15630.0,,,,,,,2,From Keeper,Niamh Fahey,19777.0,Left Center Back,147,Liverpool WFC,966,['c1dd1fa7-fc8d-4580-8586-617179d8c631'],50,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:50.721,Pass,
,,,,,,,,,,,,,,,,,1.222625,,,,,,,,,,,,,7019f157-4e01-4192-8685-dbf0e6813743,2687,,,"[24.4, 10.0]",2275079,63,,,,,-0.3493444,,Right Foot,,,"[38.4, 4.9]",,Ground Pass,,14.9,,,,Kirsty Linnett,19418.0,,,,,,,2,From Keeper,Leigh-Anne Robe,15630.0,Left Back,147,Liverpool WFC,966,['9bfd2c38-94a6-48fd-bb89-9575711d4d4e'],52,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:52.856,Pass,
,,,,,,,,,,,,,,,,,1.13856,,,,,,,,,,,,,e0911203-c046-462b-b77c-3d6d6385a4a1,2691,,,"[34.9, 7.2]",2275079,63,,,,,2.5787816,,Right Foot,,,"[20.0, 16.6]",,Ground Pass,,17.617321,,,,Niamh Fahey,19777.0,,,,,,,2,From Keeper,Kirsty Linnett,19418.0,Right Center Midfield,147,Liverpool WFC,966,"['4646a54c-282c-4436-aaf8-882ca4e143df', 'ded47483-b282-4c07-8d66-c1a614019213']",55,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:55.930,Pass,True
,,,,,,,,,,,,,,,,,1.240327,,,,,,,,,,,,,8fd8b805-ebe0-4169-98f5-f2a10f13c03b,2694,,,"[21.2, 16.8]",2275079,63,,,,,2.4462926,,Left Foot,,,"[3.7, 31.4]",,Ground Pass,,22.790567,,,,Anke Preuß,15626.0,,,,,,,2,From Keeper,Niamh Fahey,19777.0,Left Center Back,147,Liverpool WFC,966,['77f54596-1b2b-4333-806f-39c49658bd61'],58,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:58.377,Pass,
,,,,,,,,,,,,,,,,,0.981768,,,,,,,,,,,,,e15e9599-b3b8-4805-a8f1-05783bca2196,2697,,,"[6.7, 29.2]",2275079,64,,,,,-0.98279375,,Right Foot,,,"[13.5, 19.0]",,Ground Pass,,12.258874,,,,Niamh Fahey,19777.0,,,,,,,2,From Keeper,Anke Preuß,15626.0,Goalkeeper,147,Liverpool WFC,966,['bbbd4a70-cf78-4199-b5fb-b006e5daf62a'],0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:00.978,Pass,
,,,,,,,,,,,,,,,,,0.668773,,,,,,,,,,,,,b0c10505-3942-4810-b35c-553ad96f47fb,2700,,,"[13.6, 19.4]",2275079,64,,,,,-0.23753463,,Right Foot,,,"[32.6, 14.8]",,Ground Pass,,19.548914,,,,Kirsty Linnett,19418.0,,,,,,,2,From Keeper,Niamh Fahey,19777.0,Left Center Back,147,Liverpool WFC,966,['3524d5d3-e2c7-4ad1-9799-245ab3742d56'],3,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:03.500,Pass,
,,,,,,,,,,,,,,,,,0.542332,,,,,,,,,,,,,d7a043d5-c9b9-4af6-9c10-586632fcabc0,2702,,,"[33.0, 14.8]",2275079,64,,,,,-1.0415496,,Left Foot,,,"[36.1, 9.5]",,Ground Pass,,6.140033,,Incomplete,,Leigh-Anne Robe,15630.0,,,,,,,2,From Keeper,Kirsty Linnett,19418.0,Right Center Midfield,147,Liverpool WFC,966,"['3db4f730-655e-4b0c-abf0-8c6d1b286953', 'ad81a1ec-5ac3-4733-a52b-61e1594ba0e5']",4,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:04.169,Pass,
,,,,,,,,,,,,,,,,,1.172087,,,,,,,,,,,,,a4d83172-9f72-4f58-861e-8b92ab07dd65,2706,,,"[72.3, 76.7]",2275079,64,,,,,-0.7727406,,Right Foot,,,"[84.3, 65.0]",,Ground Pass,,16.759773,,,,Jill Roord,10650.0,,,,,,Recovery,2,From Keeper,Lisa Evans,10179.0,Right Back,147,Liverpool WFC,966,['70f58a5b-4135-4f86-aec7-49a60e3a63c1'],6,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:06.736,Pass,
,,,,,,,,,,,,,,,,,3.464281,,,,,,,,,,,,,cd541bed-07cd-4de8-a5f6-5f9c3eff45cd,2709,,,"[86.7, 60.7]",2275079,64,,,,,-0.018016068,,Right Foot,,,"[120.0, 60.1]",,Low Pass,,33.305405,,Out,,Vivianne Miedema,15623.0,,,,Through Ball,True,,2,From Keeper,Jill Roord,10650.0,Left Center Midfield,147,Liverpool WFC,966,['cc8dad66-3314-4425-85ab-5910187fef2d'],9,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:09.181,Pass,
,,,,,,,,,,,,,,,,,2.21855,,,,,,,,,,,,,4f1aea26-42d9-4426-9ec4-1c748e6deef7,2713,,,"[6.0, 36.0]",2275079,64,,,,,-0.49994922,,Right Foot,,,"[52.5, 10.6]",,High Pass,,52.984997,,Incomplete,,Rhiannon Roberts,19779.0,,,,,,Goal Kick,2,From Goal Kick,Anke Preuß,15626.0,Goalkeeper,148,Liverpool WFC,966,"['6d37cc48-4c07-44e5-8f94-155fae37dd45', 'ac8121f7-79cf-40ab-a8e3-bf2ce3a03ef1']",49,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:49.812,Pass,
,,,,,,,,,,,,,,,,,0.803144,,,,,,,,,,,,,6cae7ff5-ea45-4561-896f-707608c95ea0,2717,,,"[40.1, 7.8]",2275079,64,,,,,2.2215307,,Right Foot,,,"[33.4, 16.6]",,Ground Pass,,11.060289,,,,Niamh Fahey,19777.0,,,,,,Recovery,2,From Goal Kick,Leigh-Anne Robe,15630.0,Left Back,148,Liverpool WFC,966,"['72cbd62e-3d82-411a-98cc-7c0d502029f9', 'a21a49ae-21f0-42a8-bea1-2cd82afe491c']",55,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:55.307,Pass,True
,,,,,,,,,,,,,,,,,1.506992,,,,,,,,,,,,,b677dd00-cd3c-45ab-a597-57a079eecf40,2719,,,"[33.6, 16.4]",2275079,64,,,,,0.24303314,,Left Foot,,,"[57.8, 22.4]",,High Pass,,24.932709,,Incomplete,,,,,,,,,,2,From Goal Kick,Niamh Fahey,19777.0,Left Center Back,148,Liverpool WFC,966,['32816aa6-aac6-42da-b97e-fa6fd1e89751'],56,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:56.110,Pass,
,,,,,,,,,,,,,,,,,1.173115,,,,,,,,,,,,,32816aa6-aac6-42da-b97e-fa6fd1e89751,2720,,,"[62.3, 57.7]",2275079,64,,,,,0.9006743,,Right Foot,,,"[66.5, 63.0]",,Low Pass,,6.762396,,,,Jill Roord,10650.0,,,,,,Recovery,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,149,Arsenal WFC,968,"['1c6b1605-6e00-4fc9-8703-79be77abf113', 'b677dd00-cd3c-45ab-a597-57a079eecf40']",57,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:57.617,Pass,
,,,,,,,,,,,,,,,,,0.790887,,,,,,,,,,,,,79e43b44-e943-40fc-99e6-326c36f8823e,2723,,,"[65.8, 61.5]",2275079,64,,,,,-1.8192837,,Right Foot,,,"[64.1, 54.8]",,Low Pass,,6.9123077,,,,Kim Little,15616.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,149,Arsenal WFC,968,['887c3029-bf6f-433f-a1ef-812ef0067a91'],58,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:58.830,Pass,
,,,,,,,,,,,,,,,,,0.860236,,,,,,,,,,,,,cdadf2f1-5d4c-4631-9931-6be39b962d03,2726,,,"[64.4, 53.1]",2275079,65,,,,,-0.22849664,,Right Foot,,,"[77.3, 50.1]",,Ground Pass,,13.244244,,,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,149,Arsenal WFC,968,['634da5ec-35d8-49d0-9963-09003fc649f0'],0,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:00.011,Pass,
,,,,,,,,,,,,,,,,,1.179123,,,,,,,,,,,,,9ead735c-fc6f-4303-af90-0ebfaada3b86,2729,,,"[76.3, 50.4]",2275079,65,,,,,-2.80345,,Right Foot,,,"[67.2, 47.2]",,Ground Pass,,9.646243,,,,Kim Little,15616.0,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Right Center Midfield,149,Arsenal WFC,968,['2be728db-01ba-4b6a-9ae9-4b12a831ef81'],2,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:02.401,Pass,
,,,,,,,,,,,,,,,,,1.449733,,,,,,,,,,,,,b5d284ff-79ba-4c4a-a86c-be37f7fee42f,2732,,,"[70.3, 46.8]",2275079,65,,,,,-2.0595171,,Right Foot,,,"[63.6, 34.2]",,Ground Pass,,14.270599,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,149,Arsenal WFC,968,['0c483894-68c5-422c-91c1-870e241df952'],4,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:04.541,Pass,
,,,,,,,,,,,,,,,,,0.835872,,,,,,,,,,,,,0f7b6986-8dc4-4c86-ab96-33ad6dc895e3,2735,,,"[62.7, 33.2]",2275079,65,,,,,-0.029188788,,Right Foot,,,"[76.4, 32.8]",,Ground Pass,,13.705838,,,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,149,Arsenal WFC,968,['1c1ebae5-dd3e-4ea4-b5af-fa442314d043'],6,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:06.673,Pass,
,,,,,,,,,,,,,,,,,0.560367,,,,,,,,,,,,,bc88e532-bd49-4454-93d0-3d962188ebbd,2739,,,"[75.1, 33.2]",2275079,65,,,,,1.8263454,,Right Foot,,,"[72.2, 44.3]",,Low Pass,,11.472576,,,,Kim Little,15616.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,149,Arsenal WFC,968,"['25922c63-1294-4b44-9390-f6860d092bb2', '7602d5c0-9837-4fcc-b20f-784bc9c39d4f']",7,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:07.981,Pass,True
,,,,,,,,,,,,,,,,,0.502528,,,,,,,,,,,,,ba4f092f-1961-44a9-a47d-598fcb41d9a7,2742,,,"[72.2, 44.3]",2275079,65,,,,,-0.7515128,,Right Foot,,,"[78.3, 38.6]",,Ground Pass,,8.348653,,Incomplete,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,149,Arsenal WFC,968,"['67d7a7a0-d43c-4810-b0aa-448d09ef91df', '987db99b-df52-44ba-b5a7-957f27aac6c2']",9,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:09.122,Pass,
,,,,,,,,,,,,,,,,,0.849011,,,,,,,,,,,,,f5c9cc99-a8f5-4a6c-8344-2ae2e2a1e0a5,2745,,,"[81.1, 48.7]",2275079,65,,,,,-0.9723774,,Right Foot,,,"[85.6, 42.1]",,Ground Pass,,7.9881163,,,,Bethany Mead,15619.0,,,,,,Recovery,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,149,Arsenal WFC,968,['d080d4bf-4cfa-4c8a-a998-86eaacfdd770'],11,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:11.099,Pass,
,,,,,,,,,,,,,,,,,0.677352,,,,,,,,,,,,,c26e874d-fd48-4242-8053-5d7168bc82dc,2748,,,"[88.8, 41.0]",2275079,65,,,,,-0.77926326,,Right Foot,,,"[97.0, 32.9]",,Ground Pass,,11.526057,,,,Vivianne Miedema,15623.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,149,Arsenal WFC,968,['fd8af03e-99b4-40d4-bc4c-998a6ed1c38e'],12,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:12.300,Pass,
,,,,,,,,,,,,,,,,,1.863814,,,,,,,,,,,,,f868cfb0-5c94-4663-9d86-bf413e5b41fe,2752,,,"[96.1, 34.4]",2275079,65,,,,,-0.5835516,,Right Foot,,,"[111.7, 24.1]",,Ground Pass,,18.693583,,,,Leonie Maier,10380.0,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,149,Arsenal WFC,968,['d69f9b66-a8c5-419b-993e-d16c707c0c60'],14,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:14.856,Pass,
,,,,,,,,,,,,,,,,,1.262491,,,,,,,,,,,,,88e6f181-bfd2-4a48-b03c-c6a365b946e0,2755,,,"[111.3, 24.1]",2275079,65,,,,,1.6016235,,Left Foot,True,,"[110.6, 46.8]",,Low Pass,,22.71079,,Incomplete,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Leonie Maier,10380.0,Left Back,149,Arsenal WFC,968,"['1f73066a-87a9-4cbc-a194-ead6714e4d69', '9c2fd9dd-be08-42db-8bfa-36899ea03ec6']",16,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:16.760,Pass,
,,,,,,,,,,,,,,,,,1.708791,,,,,,,,,,,,,fc943b8c-32e9-4528-ae21-c33bb6f21c86,2761,,,"[29.2, 17.0]",2275079,65,,,,,-0.68112653,,Right Foot,,,"[48.2, 1.6]",,Ground Pass,,24.45731,,,,Ashley Hodson,24238.0,,,,,,,2,Regular Play,Melissa Lawley,15547.0,Left Wing,149,Arsenal WFC,968,['1172e5f1-950e-454c-8903-48c6d4f047ad'],23,,,,,,,,,,,,,,,,Liverpool WFC,966,00:20:23.272,Pass,
,,,,,,,,,,,,,,,,,0.730165,,,,,,,,,,,,,a82150fa-c535-4e50-a452-74af19b2ce94,2768,,,"[93.1, 61.3]",2275079,65,,,,,-0.8838443,,Right Foot,,,"[100.4, 52.4]",,Ground Pass,,11.510864,,,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,149,Arsenal WFC,968,['f20b141d-d78d-432b-a06b-bd03f8c63864'],29,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:29.155,Pass,
,,,,,,,,,,,,,,,,,0.017203,,,,,,,,,,,,,69400063-fbed-4803-abff-e505edaa292c,2772,,,"[98.7, 51.2]",2275079,65,,,,,1.4773196,,Right Foot,,,"[99.0, 54.4]",,Low Pass,,3.2140317,,Incomplete,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Right Center Midfield,149,Arsenal WFC,968,"['6f6fcbec-682d-400d-936a-6613506cb83c', 'df77b41f-864b-40aa-bf19-ee97600bd7b9', 'fc93c8fe-722c-4710-94c3-e9d459d42b22']",31,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:31.660,Pass,True
,,,,,,,,,,,,,,,,,1.891721,,,,,,,,,,,,,699b214e-b657-49a7-a146-63409e498d59,2778,,,"[80.3, 50.7]",2275079,65,,,,,-2.0000288,,Right Foot,,,"[68.4, 24.7]",,Low Pass,,28.59388,,,,Leonie Maier,10380.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,149,Arsenal WFC,968,['0543d8d6-2b16-466c-8c63-e45d3d4450d7'],36,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:36.932,Pass,
,,,,,,,,,,,,,,,,,0.998957,,,,,,,,,,,,,70dba4ff-0c67-4413-8fd0-880d7b9ac2b6,2781,,,"[88.2, 17.6]",2275079,65,,,,,-0.9557068,,Right Foot,,,"[94.7, 8.4]",,Ground Pass,,11.264546,,,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Leonie Maier,10380.0,Left Back,149,Arsenal WFC,968,['a3caceaa-87f8-4a24-ba8c-70e0858f366a'],42,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:42.523,Pass,
,,,,,,,,,,,,,,,,,1.229091,,,,,,,,,,,,,ca7e01b2-4603-44fc-b383-1f0bc119be10,2784,,,"[93.0, 7.7]",2275079,65,,,,,2.468305,,Right Foot,,,"[84.6, 14.4]",,Ground Pass,,10.744766,,,,Leonie Maier,10380.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,149,Arsenal WFC,968,['3db223ea-7d2e-43e8-a744-2e1f71292e68'],44,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:44.593,Pass,
,,,,,,,,,,,,,,,,,1.026278,,,,,,,,,,,,,4edfb877-b84e-431f-8f7c-7420813fe4c7,2787,,,"[75.5, 11.5]",2275079,65,,,,,2.4111848,,Right Foot,,,"[64.0, 21.8]",,Ground Pass,,15.438264,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Leonie Maier,10380.0,Left Back,149,Arsenal WFC,968,['0e49ada2-51b0-4ba3-ad99-2dbe4546a922'],48,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:48.350,Pass,
,,,,,,,,,,,,,,,,,1.240333,,,,,,,,,,,,,d5bb0db4-cccd-453e-be57-281a1c840fb2,2790,,,"[64.0, 21.8]",2275079,65,,,,,1.6835967,,Right Foot,,,"[61.1, 47.4]",,Ground Pass,,25.763735,,,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,149,Arsenal WFC,968,['14010e38-6847-41c9-9d38-4dfb7225ef8c'],50,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:50.060,Pass,
,,,,,,,,,,,,,,,,,0.825745,,,,,,,,,,,,,bdf9b474-e6db-42fb-a637-1bb6e6e0bcdf,2793,,,"[62.2, 49.3]",2275079,65,,,,,0.44943056,,Right Foot,,,"[70.7, 53.4]",,Ground Pass,,9.4371605,,,,Kim Little,15616.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,149,Arsenal WFC,968,['7478570f-5e01-4e48-8735-5adc3b84acc2'],53,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:53.463,Pass,
,,,,,,,,,,,,,,,,,1.06646,,,,,,,,,,,,,0bdc0ee5-055b-4192-816a-523546c5369e,2797,,,"[70.1, 63.1]",2275079,65,,,,,1.2656714,,Right Foot,,,"[74.1, 75.8]",,Ground Pass,,13.315029,,,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,149,Arsenal WFC,968,['0dfc0e42-ceae-47b5-a5be-495d581a5db6'],56,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:56.748,Pass,
,,,,,,,,,,,,,,,,,0.800102,,,,,,,,,,,,,67f4c414-324d-48a3-899b-e751bb66ff8d,2800,,,"[73.0, 75.8]",2275079,65,,,,,-1.2568581,,Right Foot,,,"[75.5, 68.1]",,Ground Pass,,8.095678,,,,Kim Little,15616.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,149,Arsenal WFC,968,['f71869d0-3a0a-4cf3-9cae-e2a5de7353ee'],58,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:58.697,Pass,
,,,,,,,,,,,,,,,,,0.941773,,,,,,,,,,,,,e9a00406-267e-4900-9132-c37ac3a20699,2803,,,"[75.4, 66.8]",2275079,65,,,,,2.2378688,,Right Foot,,,"[69.1, 74.8]",,Ground Pass,,10.182829,,,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,149,Arsenal WFC,968,['f55854a9-66a4-47ef-8fe2-f7aaebba1bff'],59,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:59.992,Pass,
,,,,,,,,,,,,,,,,,1.464883,,,,,,,,,,,,,0c5c7bbc-efcf-4c9c-9680-15a4d33f08cc,2806,,,"[67.5, 73.9]",2275079,66,,,,,-2.246876,,Right Foot,,,"[52.9, 55.7]",,Ground Pass,,23.33238,,,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,149,Arsenal WFC,968,['567fa8f4-15d0-4429-93e2-48c22aa74eee'],1,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:01.630,Pass,
,,,,,,,,,,,,,,,,,1.139163,,,,,,,,,,,,,b4edfc6b-49af-4156-a80e-74ece42c2422,2809,,,"[53.5, 54.5]",2275079,66,,,,,-0.4988237,,Right Foot,,,"[66.9, 47.2]",,Ground Pass,,15.259423,,,,Jill Roord,10650.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,149,Arsenal WFC,968,['7a5d473a-3f53-45b1-8f06-a606aa726932'],4,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:04.029,Pass,
,,,,,,,,,,,,,,,,,2.006187,,,,,,,,,,,,,bdfa55ef-fa7b-4550-b106-3640a341e7dc,2812,,,"[70.6, 52.9]",2275079,66,,,,,0.91552293,,Right Foot,,,"[88.2, 75.8]",,Ground Pass,,28.882002,,,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,149,Arsenal WFC,968,['dd5b7d9a-a385-4ec4-8a75-98efa10b81ea'],6,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:06.823,Pass,
,,,,,,,,,,,,,,,,,2.202895,,,,,,,,,,,,,f83363bb-de80-49d1-97fe-da117e78bf4a,2815,,,"[91.2, 75.5]",2275079,66,,,,,-0.35437992,,Right Foot,,,"[111.2, 68.1]",,Ground Pass,,21.325102,,,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,149,Arsenal WFC,968,['c9a70b9d-1191-49c7-8363-43a2d5577317'],9,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:09.885,Pass,
